REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X30_0F2G_0229Kronos_MM1S.KB.24hr.2_H3K27me3_hs.dm_i19.bam	X44_0EXW_0229Kronos_MM1S.KB.24hr.2_Input_hs_i90.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
3_MACS_peak_11732_lociStitched	chr16	1032037	1043078	3	10586	15318.2834	660.2518	757	SOX8	LMF1	SOX8	SOX8	1.1887	757	1
4_MACS_peak_280_lociStitched	chr1	2101314	2112518	4	10572	13386.5392	1053.176	758	PRKCZ	SKI,LOC100128003,C1orf86	LOC100128003	C1orf86	0.2496	758	1
2_MACS_peak_25768_lociStitched	chr21	47495131	47505716	2	10569	15270.9795	1363.348	759		COL6A2	COL6A2	COL6A2	1.0142	759	1
5_MACS_peak_8609_lociStitched	chr11	69942039	69953095	5	10559	11908.4176	842.4672	760	ANO1		ANO1	ANO1	0.8636	760	1
7_MACS_peak_11738_lociStitched	chr16	1064398	1076221	7	10537	15520.0521	873.7197	761		SOX8,SSTR5,LMF1	SOX8	SOX8	1.1887	761	1
8_MACS_peak_36882_lociStitched	chr9	137514868	137526848	8	10522	12503.526	854.174	762		COL5A1	COL5A1	COL5A1	0.7817000000000001	762	1
2_MACS_peak_2469_lociStitched	chr1	17195059	17206045	2	10507	22309.2702	2836.5852	763		CROCC	CROCC	NONE	NONE	763	1
3_MACS_peak_17816_lociStitched	chr19	5259410	5270252	3	10504	13848.4866	1359.5868	764	PTPRS		PTPRS	PTPRS	0.904	764	1
4_MACS_peak_31946_lociStitched	chr7	1622566	1633461	4	10485	13458.5935	968.5655	765	KIAA1908	TFAMP1,TMEM184A,PSMG3	KIAA1908	TMEM184A	0.5468999999999999	765	1
6_MACS_peak_31483_lociStitched	chr6	34083533	34094475	6	10480	12409.3222	922.4106	766	GRM4		GRM4	GRM4	0.9304	766	1
3_MACS_peak_16841_lociStitched	chr17	79148817	79159592	3	10476	14531.165	957.8975	767	LOC388428	MIR3065,MIR657,MIR338,MIR1250,AATK,AZI1	AATK	MIR1250	1.3493	767	1
5_MACS_peak_26857_lociStitched	chr22	37946676	37958116	5	10475	11761.464	1090.232	768	CDC42EP1	GGA1,CARD10,LGALS2	CDC42EP1	CARD10	0.8644999999999999	768	1
6_MACS_peak_4502_lociStitched	chr1	30842629	30853832	6	10463	12482.3826	1064.285	769			LOC100129196	LOC100129196	NONE	769	1
2_MACS_peak_11939_lociStitched	chr16	2873347	2884187	2	10411	15210.688	1043.892	770	ZG16B	PRSS41,PRSS21,FLYWCH2,TCEB2,PRSS33,PRSS30P,PRSS22	ZG16B	ZG16B	1.2031	770	1
9_MACS_peak_365_lociStitched	chr1	2530984	2542673	9	10410	11852.646	640.5572	771	MMEL1	TNFRSF14,C1orf93,LOC115110	C1orf93	C1orf93	0.6149	771	1
2_MACS_peak_17142_lociStitched	chr19	365970	376582	2	10408	14604.2344	1111.0764	772	THEG	MIER2,C2CD4C	THEG	THEG	0.9523000000000001	772	1
5_MACS_peak_7923_lociStitched	chr11	64215415	64226326	5	10401	11910.4476	1251.4917	773			MIR1237	NONE	NONE	773	1
6_MACS_peak_2119_lociStitched	chr1	11381507	11392236	6	10399	11706.4119	920.5482	774		UBIAD1	UBIAD1	NONE	NONE	774	1
3_MACS_peak_5918_lociStitched	chr10	71494938	71505414	3	10398	12361.68	1154.4552	775			COL13A1	COL13A1	NONE	775	1
6_MACS_peak_37651_lociStitched	chr9	140263554	140274225	6	10398	12451.9899	871.8207	776	EXD3	NOXA1	EXD3	NOXA1	1.0674	776	1
7_MACS_peak_28381_lociStitched	chr3	13552267	13564025	7	10391	13726.2892	1007.6606	777		HDAC11,FBLN2	FBLN2	FBLN2	0.6651	777	1
1_MACS_peak_36189_lociStitched	chr9	134683128	134693516	1	10389	15282.8256	795.7208	778			RAPGEF1	RAPGEF1	NONE	778	1
9_MACS_peak_27294_lociStitched	chr22	44321160	44333042	9	10369	11551.6804	979.0768	779	PNPLA3	SAMM50,PNPLA5	PNPLA3	PNPLA5	0.8384	779	1
4_MACS_peak_34291_lociStitched	chr8	21980413	21991073	4	10356	14172.47	960.466	780	HR	FAM160B2,SFTPC,BMP1,NUDT18,REEP4,LGI3	HR	LGI3	0.908	780	1
7_MACS_peak_22779_lociStitched	chr2	219717732	219728953	7	10353	14188.9545	1080.5823	781	WNT6	WNT10A,PRKAG3	WNT6	WNT6	0.5675	781	1
9_MACS_peak_21167_lociStitched	chr19	47521347	47533255	9	10342	12212.8448	959.7848	782	NPAS1	TMEM160	NPAS1	NPAS1	0.3904	782	1
6_MACS_peak_7722_lociStitched	chr11	61314966	61325775	6	10334	12787.047	872.2863	783	SYT7	LRRC10B	SYT7	SYT7	1.0165	783	1
5_MACS_peak_1195_lociStitched	chr1	5807932	5818618	5	10332	12538.9524	737.334	784			NPHP4	NPHP4	NONE	784	1
1_MACS_peak_33241_lociStitched	chr7	155169688	155180014	1	10327	14207.5434	1462.1616	785			EN2	EN2	NONE	785	1
4_MACS_peak_15072_lociStitched	chr17	46822343	46833175	4	10322	16123.432	1059.3696	786		NCRNA00253,PRAC,MIR3185,HOXB13,TTLL6	HOXB13	MIR3185	1.2942	786	1
3_MACS_peak_5663_lociStitched	chr1	228192443	228203109	3	10317	13106.3808	1298.0522	787	WNT3A		WNT3A	WNT3A	0.454	787	1
7_MACS_peak_17546_lociStitched	chr19	3286925	3298251	7	10315	13764.4878	1089.5612	788	CELF5		NFIC	NFIC	1.1788	788	1
8_MACS_peak_33498_lociStitched	chr7	157079098	157090499	8	10312	12034.8956	1435.3859	789		DNAJB6	DNAJB6	NONE	NONE	789	1
5_MACS_peak_13498_lociStitched	chr17	784179	795595	5	10310	12618.1048	909.8552	790	NXN		NXN	NXN	1.0038	790	1
11_MACS_peak_34213_lociStitched	chr8	7880845	7892171	11	10297	11043.9826	1246.9926	791			MIR548I3	MIR548I3	NONE	791	1
6_MACS_peak_496_lociStitched	chr1	2840688	2852209	6	10297	12443.8321	766.1465	792			ACTRT2	ACTRT2	0.7887	792	1
9_MACS_peak_3869_lociStitched	chr1	23047372	23059187	9	10273	10985.587	1352.8175	793	EPHB2		EPHB2	EPHB2	0.8781	793	1
4_MACS_peak_5488_lociStitched	chr1	202177963	202189042	4	10267	15890.6097	1809.2007	794	LGR6	PTPRVP,PTPN7	LGR6	PTPRVP	0.6033000000000001	794	1
5_MACS_peak_30507_lociStitched	chr5	1652466	1663246	5	10262	12029.402	1087.702	795		LOC728613,MIR4277	LOC728613	MIR4277	0.3407	795	1
5_MACS_peak_2555_lociStitched	chr1	17535037	17545808	5	10253	11925.6512	887.5304	796	PADI1	PADI3	PADI1	PADI1	0.9134	796	1
7_MACS_peak_18716_lociStitched	chr19	12944651	12955741	7	10250	14889.434	1246.516	797	MAST1,RTBDN	JUNB,RNASEH2A,GCDH,PRDX2,RTBDN,DNASE2,KLF1	MAST1	RTBDN	0.86	797	1
2_MACS_peak_29121_lociStitched	chr4	1752394	1762683	2	10200	16166.0768	778.8773	798		TACC3,FGFR3,SLBP,TMEM129	TACC3	FGFR3	0.8574	798	1
4_MACS_peak_7983_lociStitched	chr11	64343387	64353721	4	10195	11343.6318	918.6926	799		SLC22A11,SLC22A12	SLC22A12	SLC22A11	0.9071	799	1
3_MACS_peak_25270_lociStitched	chr21	43842382	43853014	3	10189	12790.296	1378.9704	800	UBASH3A	TMPRSS3	UBASH3A	TMPRSS3	1.0085	800	1
1_MACS_peak_25567_lociStitched	chr21	46256347	46266523	1	10177	16211.3856	1248.5952	801		UBE2G2,SUMO3,PTTG1IP	SUMO3	PTTG1IP	0.09709999999999999	801	1
14_MACS_peak_8396_lociStitched	chr11	69299050	69311795	14	10163	11562.264	981.365	802			CCND1	CCND1	NONE	802	1
4_MACS_peak_7879_lociStitched	chr11	64058003	64068824	4	10161	15873.3249	862.4337	803	KCNK4,C11orf20	FKBP2,PLCB3,GPR137,ESRRA,PRDX5,CCDC88B,PPP1R14B,BAD,TRMT112	C11orf20	C11orf20	0.6614	803	1
2_MACS_peak_5288_lociStitched	chr1	156826022	156836171	2	10146	15641.6388	1745.628	804	NTRK1,INSRR	PEAR1,SH2D2A	NTRK1	PEAR1	1.315	804	1
7_MACS_peak_7276_lociStitched	chr11	1809646	1820581	7	10125	12493.2375	1114.2765	805		SYT8,TNNI2,LOC402778,CTSD,MOB2	MOB2	SYT8	1.0543	805	1
3_MACS_peak_17960_lociStitched	chr19	5769218	5779794	3	10120	14137.9968	1531.4048	806	TMEM146	NRTN,LONP1,PRR22,DUS3L	PRR22	PRR22	0.6256	806	1
6_MACS_peak_15806_lociStitched	chr17	72532728	72543789	6	10120	11159.4429	1085.0841	807	CD300C	C17orf77,CD300LB,CD300LD	CD300C	CD300C	0.8727	807	1
6_MACS_peak_21609_lociStitched	chr19	49855736	49867180	6	10114	11590.4832	1144.4	808	DKKL1,TEAD2	CD37,CCDC155,MIR4324,SLC6A16	TEAD2	CCDC155	0.6729	808	1
9_MACS_peak_29545_lociStitched	chr4	7199624	7211166	9	10108	11076.8574	879.5004	809	SORCS2		SORCS2	SORCS2	0.6428	809	1
6_MACS_peak_5885_lociStitched	chr10	71409453	71420596	6	10105	11512.9476	1020.6988	810		C10orf35	C10orf35	C10orf35	0.1256	810	1
5_MACS_peak_7099_lociStitched	chr11	1150065	1160856	5	10104	14250.5946	744.579	811			MUC2	MUC2	0.8958999999999999	811	1
3_MACS_peak_29169_lociStitched	chr4	3458340	3468728	3	10099	12883.1976	817.5356	812	DOK7	HGFAC	DOK7	DOK7	1.4154	812	1
3_MACS_peak_19964_lociStitched	chr19	35522060	35532537	3	10098	11818.056	682.0527	813	SCN1B,HPN	GRAMD1A	HPN	HPN	0.6245999999999999	813	1
5_MACS_peak_32049_lociStitched	chr7	2659476	2670307	5	10086	11837.1999	949.8787	814		TTYH3,AMZ1	TTYH3	TTYH3	0.9077999999999999	814	1
11_MACS_peak_14734_lociStitched	chr17	41719069	41731578	11	10086	11705.9222	949.4331	815	MEOX1		MEOX1	MEOX1	0.8664000000000001	815	1
4_MACS_peak_37458_lociStitched	chr9	139014115	139024488	4	10083	14024.296	844.3622	816		NACC2,C9orf69	C9orf69	NACC2	0.9847	816	1
1_MACS_peak_36107_lociStitched	chr9	133774746	133784827	1	10082	15425.9462	869.9903	817	FIBCD1	QRFP	QRFP	QRFP	0.42449999999999993	817	1
5_MACS_peak_4829_lociStitched	chr1	37314365	37325028	5	10078	11862.5875	1009.7861	818	GRIK3		GRIK3	GRIK3	0.5234	818	1
6_MACS_peak_11213_lociStitched	chr15	74545552	74556102	6	10074	10848.565	816.57	819	CCDC33	STRA6	CCDC33	STRA6	0.9320999999999999	819	1
1_MACS_peak_28_lociStitched	chr1	829580	839650	1	10071	13319.589	975.783	820		SAMD11,FAM41C,FLJ39609	FLJ39609	FLJ39609	1.9773000000000003	820	1
5_MACS_peak_3911_lociStitched	chr1	23118866	23129756	5	10069	10824.66	1010.592	821	EPHB2		MIR4253	MIR4253	0.9096000000000001	821	1
6_MACS_peak_3899_lociStitched	chr1	23096216	23106927	6	10059	11379.3664	1028.256	822	EPHB2		EPHB2	EPHB2	0.8781	822	1
3_MACS_peak_27360_lociStitched	chr22	44708064	44718540	3	10052	11905.974	936.5544	823	KIAA1644		KIAA1644	KIAA1644	0.8258	823	1
9_MACS_peak_16431_lociStitched	chr17	77308631	77320369	9	10051	11212.1376	996.5562	824	RBFOX3		RBFOX3	RBFOX3	1.0804999999999998	824	1
2_MACS_peak_5406_lociStitched	chr1	197879107	197889357	2	10032	15062.375	1836.8	825	LHX9	C1orf53	LHX9	LHX9	0.49639999999999995	825	1
8_MACS_peak_24960_lociStitched	chr20	62447736	62458723	8	10020	12839.4082	1161.3259	826		C20orf135,TPD52L2,ZBTB46	ZBTB46	ZBTB46	0.6696	826	1
7_MACS_peak_30837_lociStitched	chr5	176198972	176209589	7	10014	10065.9777	891.828	827		UNC5A	UNC5A	UNC5A	1.0305	827	1
4_MACS_peak_26977_lociStitched	chr22	40037045	40047920	4	10014	13842.7875	692.7375	828	CACNA1I		CACNA1I	CACNA1I	0.8501000000000001	828	1
6_MACS_peak_26904_lociStitched	chr22	38848858	38859642	6	10010	12213.9584	1098.8896	829	KCNJ4	KDELR3,KCNJ4,DDX17	KCNJ4	KCNJ4	0.6682	829	1
8_MACS_peak_30218_lociStitched	chr4	8849024	8860341	8	10003	10909.588	1002.6862	830		HMX1	HMX1	HMX1	0.5389	830	1
7_MACS_peak_23429_lociStitched	chr20	37348846	37359905	7	9997	12487.8228	1050.605	831	SLC32A1	ACTR5	SLC32A1	SLC32A1	0.8251000000000001	831	1
3_MACS_peak_1989_lociStitched	chr1	10699938	10710021	3	9973	13325.6928	856.0467	832	CASZ1		CASZ1	CASZ1	1.2389999999999999	832	1
3_MACS_peak_34993_lociStitched	chr8	143677841	143688029	3	9969	11817.0612	679.5396	833		ARC	ARC	ARC	0.8172	833	1
1_MACS_peak_17317_lociStitched	chr19	1802414	1812374	1	9961	16809.492	1407.348	834	ATP8B3	ONECUT3,LOC100288123,MIR1909,REXO1	ATP8B3	ONECUT3	1.6651	834	1
3_MACS_peak_33335_lociStitched	chr7	155597271	155607432	3	9960	14470.2801	1126.8549	835	SHH		SHH	SHH	1.0405	835	1
1_MACS_peak_36139_lociStitched	chr9	133923363	133933316	1	9954	12849.323	910.6995	836	LAMC3	AIF1L	AIF1L	AIF1L	0.7867	836	1
5_MACS_peak_8649_lociStitched	chr11	70024030	70034470	5	9946	12223.152	1050.264	837	ANO1	FADD	FADD	FADD	0.1777	837	1
3_MACS_peak_18295_lociStitched	chr19	7949713	7959723	3	9927	13923.91	1226.225	838	LRRC8E	EVI5L,MAP2K7,LOC645781,SNAPC2,FLJ22184,LOC388499,CTXN1,TIMM44	LRRC8E	LRRC8E	0.7945	838	1
5_MACS_peak_21756_lociStitched	chr19	50948164	50958918	5	9921	11674.5424	1007.6498	839	MYBPC2	SPIB,C19orf63,FAM71E1	MYBPC2	MYBPC2	0.7990999999999999	839	1
3_MACS_peak_13989_lociStitched	chr17	7635982	7646046	3	9913	13178.808	935.952	840	DNAH2	WRAP53,EFNB3,RPL29P2,TP53	RPL29P2	EFNB3	0.9276	840	1
4_MACS_peak_31790_lociStitched	chr7	1218668	1229172	4	9903	12034.4328	970.5696	841		UNCX,C7orf50,ZFAND2A	ZFAND2A	UNCX	0.4843	841	1
5_MACS_peak_7215_lociStitched	chr11	1624728	1635788	5	9901	13671.266	1310.61	842	MOB2,KRTAP5-3	LOC338651,KRTAP5-5,DUSP8,KRTAP5-1,KRTAP5-2,KRTAP5-4	KRTAP5-3	KRTAP5-5	1.4606	842	1
2_MACS_peak_3297_lociStitched	chr1	19376500	19386492	2	9890	13884.8832	987.2096	843			IFFO2	IFFO2	NONE	843	1
6_MACS_peak_29514_lociStitched	chr4	7122042	7132528	6	9886	11266.1584	962.6148	844		FLJ36777	FLJ36777	FLJ36777	0.7035	844	1
6_MACS_peak_14527_lociStitched	chr17	36698124	36708680	6	9886	12947.9896	862.4252	845	SRCIN1		SRCIN1	SRCIN1	0.9100000000000001	845	1
7_MACS_peak_1702_lociStitched	chr1	7729378	7740278	7	9880	12180.75	934.13	846	CAMTA1		VAMP3	VAMP3	NONE	846	1
1_MACS_peak_11735_lociStitched	chr16	1044672	1054543	1	9872	14717.661	755.1315	847		SOX8,LMF1	SOX8	SOX8	1.1887	847	1
2_MACS_peak_25113_lociStitched	chr21	38072105	38082066	2	9860	15275.1935	1142.5267	848	SIM2		SIM2	SIM2	0.4335	848	1
5_MACS_peak_17648_lociStitched	chr19	3786691	3797339	5	9859	13478.2384	1254.3344	849	MATK	MRPL54,APBA3,RAX2,MATK	MATK	MATK	1.1256	849	1
6_MACS_peak_36614_lociStitched	chr9	136477734	136488344	6	9856	10410.532	795.75	850		DBH,FAM163B	DBH	FAM163B	1.2006999999999999	850	1
4_MACS_peak_31188_lociStitched	chr6	30408071	30418412	4	9855	16373.9394	1474.6266	851		HLA-E	HLA-E	HLA-E	0.015999999999999986	851	1
1_MACS_peak_32249_lociStitched	chr7	27190733	27200574	1	9842	16250.4433	1161.238	852	HOXA7	HOXA11-AS1,HOXA2,HOXA3,HOXA4,HOXA5,HOXA6,HOXA9,MIR196B,HOXA10,HOXA11,HOXA13	HOXA7	HOXA7	1.2527000000000001	852	1
6_MACS_peak_12128_lociStitched	chr16	4368703	4379456	6	9827	10922.8974	960.2429	853		GLIS2,VASN,TFAP4,PAM16	GLIS2	GLIS2	0.4217	853	1
2_MACS_peak_2441_lociStitched	chr1	16993233	17003265	2	9811	14214.3408	3526.248	854		MST1P2,CROCCP2,ESPNP	MST1P2	ESPNP	2.3621999999999996	854	1
4_MACS_peak_32211_lociStitched	chr7	5629393	5640161	4	9806	13498.7648	1146.792	855	FSCN1		FSCN1	FSCN1	0.7643	855	1
6_MACS_peak_25023_lociStitched	chr20	62790750	62801092	6	9796	11524.0906	878.0358	856	MYT1		MYT1	MYT1	1.1198000000000001	856	1
7_MACS_peak_3534_lociStitched	chr1	20874236	20885273	7	9795	11329.4805	848.7453	857	FAM43B	CDA,MUL1	FAM43B	FAM43B	0.8960999999999999	857	1
1_MACS_peak_25657_lociStitched	chr21	46910317	46920107	1	9791	14877.863	1074.942	858	COL18A1	SLC19A1	COL18A1	COL18A1	1.3612	858	1
5_MACS_peak_16278_lociStitched	chr17	76520131	76530812	5	9787	12239.3579	944.2004	859	DNAH17		DNAH17	DNAH17	0.8155	859	1
9_MACS_peak_3177_lociStitched	chr1	19009043	19020844	9	9783	11266.4147	1177.7398	860	PAX7		PAX7	PAX7	0.8845999999999999	860	1
3_MACS_peak_9516_lociStitched	chr12	160108	170044	3	9768	13164.2064	2328.0048	861		IQSEC3,FAM138D	IQSEC3	FAM138D	0.6385	861	1
2_MACS_peak_32233_lociStitched	chr7	25891654	25901485	2	9761	12992.6496	1551.3318	862			MIR148A	MIR148A	NONE	862	1
5_MACS_peak_16706_lociStitched	chr17	78039235	78049831	5	9759	11992.5528	1070.196	863	CCDC40	GAA,TBC1D16	GAA	TBC1D16	1.0589	863	1
3_MACS_peak_14006_lociStitched	chr17	7676797	7686599	3	9725	12139.777	890.0216	864	DNAH2	RPL29P2	RPL29P2	RPL29P2	0.4965	864	1
6_MACS_peak_1695_lociStitched	chr1	7716375	7727219	6	9715	12075.8784	927.162	865	CAMTA1		VAMP3	VAMP3	NONE	865	1
3_MACS_peak_1992_lociStitched	chr1	10710629	10720660	3	9702	14625.198	631.953	866	CASZ1		CASZ1	CASZ1	1.2389999999999999	866	1
5_MACS_peak_36839_lociStitched	chr9	137423839	137434258	5	9694	10984.7517	723.0786	867			COL5A1	COL5A1	0.7817000000000001	867	1
1_MACS_peak_16041_lociStitched	chr17	74921770	74931454	1	9685	12911.6772	943.2216	868	MGAT5B		MGAT5B	MGAT5B	0.944	868	1
3_MACS_peak_657_lociStitched	chr1	3179395	3189457	3	9681	10490.6412	661.0734	869	PRDM16		MIR4251	MIR4251	0.8749	869	1
5_MACS_peak_24623_lociStitched	chr20	60497161	60507103	5	9680	10180.608	552.7752	870	CDH4	MIR1257	MIR1257	MIR1257	0.49700000000000005	870	1
5_MACS_peak_22458_lociStitched	chr2	26926844	26937341	5	9677	10983.0111	768.3804	871	KCNK3	C2orf18	KCNK3	KCNK3	0.6049	871	1
2_MACS_peak_16228_lociStitched	chr17	76357244	76367041	2	9675	13515.9412	811.1916	872		PGS1,SOCS3	SOCS3	SOCS3	0.9443	872	1
6_MACS_peak_677_lociStitched	chr1	3224750	3235511	6	9671	12209.4306	682.2474	873	PRDM16		ARHGEF16	ARHGEF16	0.9657000000000001	873	1
5_MACS_peak_9679_lociStitched	chr12	3367818	3377929	5	9670	11274.7761	872.5793	874	TSPAN9		TSPAN9	TSPAN9	0.7712	874	1
4_MACS_peak_35664_lociStitched	chr9	129280181	129290533	4	9665	11847.864	1100.4176	875			LMX1B	LMX1B	1.1902	875	1
4_MACS_peak_25266_lociStitched	chr21	43831564	43841661	4	9649	13530.9897	1562.0059	876	UBASH3A	TFF1,TMPRSS3	UBASH3A	TFF1	1.4386	876	1
11_MACS_peak_2539_lociStitched	chr1	17516540	17527733	11	9648	10440.8304	934.6155	877		PADI1,PADI3	PADI1	PADI1	0.9134	877	1
4_MACS_peak_17979_lociStitched	chr19	5831340	5841514	4	9627	11689.926	1258.5238	878	FUT6	NRTN,PRR22,DUS3L,FUT3,FUT5	FUT6	FUT5	1.1209	878	1
5_MACS_peak_5698_lociStitched	chr1	228768818	228779369	5	9625	9835.6422	4993.7883	879		DUSP5P	DUSP5P	DUSP5P	0.261	879	1
10_MACS_peak_34136_lociStitched	chr8	7423463	7434156	10	9625	11010.5821	1082.1316	880	FAM90A7		FAM90A7	FAM90A7	0.5548000000000001	880	1
8_MACS_peak_29902_lociStitched	chr4	7999915	8011121	8	9624	10939.2972	767.611	881	ABLIM2		AFAP1	AFAP1	NONE	881	1
5_MACS_peak_30158_lociStitched	chr4	8699765	8709963	5	9616	11031.1766	696.5234	882			CPZ	CPZ	1.0477	882	1
6_MACS_peak_3793_lociStitched	chr1	22890678	22900815	6	9612	11473.0566	836.3025	883	EPHA8		EPHA8	EPHA8	0.9862	883	1
6_MACS_peak_36091_lociStitched	chr9	133524082	133534738	6	9610	11914.4736	997.4016	884		PRDM12,EXOSC2	PRDM12	PRDM12	0.8124	884	1
2_MACS_peak_14394_lociStitched	chr17	26857757	26867420	2	9604	13728.2241	1264.8867	885	FOXN1	UNC119,PIGS,ALDOC	FOXN1	FOXN1	0.9544000000000001	885	1
7_MACS_peak_14952_lociStitched	chr17	43876363	43886904	7	9601	10529.4049	933.9326	886	CRHR1	IMP5	CRHR1	CRHR1	0.8453	886	1
2_MACS_peak_16349_lociStitched	chr17	77037713	77047748	2	9595	15306.3855	1246.347	887	C1QTNF1	ENGASE,CANT1	C1QTNF1	C1QTNF1	1.303	887	1
6_MACS_peak_9641_lociStitched	chr12	3307991	3318226	6	9594	10716.045	823.9175	888	TSPAN9		TSPAN9	TSPAN9	0.7712	888	1
5_MACS_peak_21160_lociStitched	chr19	47154412	47164449	5	9577	12844.3489	1009.7222	889	DACT3	CALM3,PTGIR,GNG8,MIR320E	DACT3	PTGIR	1.3332	889	1
7_MACS_peak_17780_lociStitched	chr19	5186624	5197396	7	9573	10161.2276	1433.7532	890			PTPRS	PTPRS	0.904	890	1
8_MACS_peak_17951_lociStitched	chr19	5756633	5766897	8	9561	11514.1552	1250.1552	891	TMEM146	LONP1,PRR22,DUS3L	PRR22	PRR22	0.6256	891	1
4_MACS_peak_18920_lociStitched	chr19	14295697	14305687	4	9552	12053.934	918.081	892	LPHN1	ASF1B	LPHN1	LPHN1	0.6858	892	1
5_MACS_peak_7730_lociStitched	chr11	61337958	61348182	5	9548	11723.8608	803.6064	893	SYT7	RPLP0P2	SYT7	SYT7	1.0165	893	1
4_MACS_peak_11270_lociStitched	chr15	75554514	75564633	4	9542	9484.5387	1515.8262	894	GOLGA6C	GOLGA6D	GOLGA6C	GOLGA6C	0.43379999999999996	894	1
3_MACS_peak_35467_lociStitched	chr9	34622361	34632037	3	9532	13567.6872	947.2804	895	ARID3C	GALT,IL11RA,CNTFR,C9orf23,DCTN3,SIGMAR1,CCL27	ARID3C	CNTFR	0.9481	895	1
5_MACS_peak_6348_lociStitched	chr10	102583144	102593261	5	9527	12543.0566	1215.0517	896	PAX2		PAX2	PAX2	0.7917	896	1
8_MACS_peak_15950_lociStitched	chr17	73582586	73593646	8	9524	12337.43	974.386	897	MYO15B	LOC643008,LOC100130933	MYO15B	MYO15B	0.7931	897	1
4_MACS_peak_6897_lociStitched	chr10	135049904	135059849	4	9516	10897.731	917.9235	898	VENTX	UTF1,MIR202,ADAM8	VENTX	MIR202	1.0903	898	1
4_MACS_peak_4637_lociStitched	chr1	31313411	31323459	4	9516	12496.6976	991.7376	899			SDC3	SDC3	NONE	899	1
7_MACS_peak_36780_lociStitched	chr9	137204891	137215042	7	9504	10992.5179	855.7293	900		RXRA	RXRA	RXRA	0.0726	900	1
4_MACS_peak_37611_lociStitched	chr9	140120415	140130622	4	9501	14937.9445	835.9533	901	C9orf169,LOC643596,SLC34A3	SSNA1,NDOR1,TUBB2C,C9orf173,COBRA1,C9orf167,ANAPC2,TPRN,TMEM203,RNF208,FAM166A	SLC34A3	SLC34A3	0.9195	901	1
4_MACS_peak_11200_lociStitched	chr15	74517755	74527557	4	9497	10542.051	780.2392	902		CCDC33,STRA6	CCDC33	STRA6	0.9320999999999999	902	1
9_MACS_peak_25001_lociStitched	chr20	62752172	62762765	9	9492	10273.0914	1040.2326	903		OPRL1,MYT1,RGS19,C20orf201,NPBWR2	NPBWR2	NPBWR2	1.4924	903	1
6_MACS_peak_35959_lociStitched	chr9	133021028	133031401	6	9483	11195.5789	829.84	904			NCS1	NCS1	1.0394999999999999	904	1
7_MACS_peak_20360_lociStitched	chr19	39685673	39695723	7	9469	10973.595	829.125	905	NCCRP1,SYCN	IL28B	NCCRP1	NCCRP1	0.8818	905	1
6_MACS_peak_11186_lociStitched	chr15	74492778	74502499	6	9464	10717.4025	816.564	906	STRA6	ISLR,CCDC33	STRA6	STRA6	0.9320999999999999	906	1
2_MACS_peak_35244_lociStitched	chr8	144500900	144510442	2	9462	13886.4726	927.4824	907	MAFA	RHPN1	MAFA	MAFA	0.9501	907	1
5_MACS_peak_24932_lociStitched	chr20	62392442	62402774	5	9455	11136.8628	899.9172	908	ZBTB46	LIME1,SLC2A4RG	SLC2A4RG	SLC2A4RG	0.09409999999999999	908	1
2_MACS_peak_18424_lociStitched	chr19	8400686	8410127	2	9438	13654.5183	1428.4233	909	KANK3	RPS28,ANGPTL4,RAB11B,CD320,NDUFA7	KANK3	KANK3	0.7413000000000001	909	1
5_MACS_peak_2502_lociStitched	chr1	17429239	17439588	5	9420	11746.115	921.061	910	PADI2	SDHB	PADI2	PADI2	1.0404	910	1
2_MACS_peak_7401_lociStitched	chr11	2227296	2236966	2	9409	12829.189	840.323	911		INS,TH	TH	TH	1.0197	911	1
3_MACS_peak_22605_lociStitched	chr2	113386891	113396371	3	9398	12819.804	1471.296	912		CHCHD5,SLC20A1,FLJ42351	FLJ42351	FLJ42351	0.4302	912	1
5_MACS_peak_33834_lociStitched	chr7	158334144	158343996	5	9397	10051.9956	1041.3564	913	PTPRN2	MIR595	MIR595	MIR595	0.6175	913	1
5_MACS_peak_31209_lociStitched	chr6	30857251	30867448	5	9396	12699.3438	943.2225	914	DDR1	GTF2H4,VARS2,DPCR1,SFTA2	DDR1	DDR1	0.7734	914	1
7_MACS_peak_24983_lociStitched	chr20	62681299	62692409	7	9396	12946.483	1170.994	915	TCEA2	NCRNA00176,TCEA2,OPRL1,SOX18,RGS19,C20orf201,NPBWR2	TCEA2	NPBWR2	1.4924	915	1
7_MACS_peak_32063_lociStitched	chr7	2693167	2703893	7	9378	11552.9746	771.1994	916	TTYH3	AMZ1	AMZ1	AMZ1	0.5616000000000001	916	1
9_MACS_peak_2603_lociStitched	chr1	17607120	17617442	9	9377	9990.6638	999.1696	917	PADI3	PADI4	PADI4	PADI4	0.8227000000000001	917	1
8_MACS_peak_9932_lociStitched	chr12	52706807	52717579	8	9353	10996.0576	1136.446	918	KRT83	KRT86,KRT81,KRT85	KRT83	KRT83	0.8246	918	1
4_MACS_peak_44_lociStitched	chr1	935560	945739	4	9349	12017.3274	912.0384	919		KLHL17,PLEKHN1,ISG15,AGRN,NOC2L,C1orf170,HES4	HES4	HES4	1.2482	919	1
