REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X30_0F2G_0229Kronos_MM1S.KB.24hr.2_H3K27me3_hs.dm_i19.bam	X44_0EXW_0229Kronos_MM1S.KB.24hr.2_Input_hs_i90.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuperStretch
5_MACS_peak_14330_lociStitched	chr17	21313440	21324571	5	10607	13402.8371	1506.0243	777	KCNJ12,KCNJ18		KCNJ18	KCNJ18	0.8119999999999999	777	1
5_MACS_peak_7099_lociStitched	chr11	1150065	1160856	5	10104	14250.5946	744.579	778			MUC2	MUC2	0.8958999999999999	778	1
2_MACS_peak_25113_lociStitched	chr21	38072105	38082066	2	9860	15275.1935	1142.5267	779	SIM2		SIM2	SIM2	0.4335	779	1
1_MACS_peak_33241_lociStitched	chr7	155169688	155180014	1	10327	14207.5434	1462.1616	780			EN2	EN2	NONE	780	1
7_MACS_peak_17546_lociStitched	chr19	3286925	3298251	7	10315	13764.4878	1089.5612	783	CELF5		NFIC	NFIC	1.1788	783	1
1_MACS_peak_11735_lociStitched	chr16	1044672	1054543	1	9872	14717.661	755.1315	784		SOX8,LMF1	SOX8	SOX8	1.1887	784	1
4_MACS_peak_37458_lociStitched	chr9	139014115	139024488	4	10083	14024.296	844.3622	789		NACC2,C9orf69	C9orf69	NACC2	0.9847	789	1
2_MACS_peak_5406_lociStitched	chr1	197879107	197889357	2	10032	15062.375	1836.8	793	LHX9	C1orf53	LHX9	LHX9	0.49639999999999995	793	1
4_MACS_peak_9777_lociStitched	chr12	49369543	49379290	4	9279	16293.0852	1065.3471	794	WNT1	ARF3,WNT10B,DDN,PRKAG1	WNT1	WNT1	1.3026	794	1
3_MACS_peak_33335_lociStitched	chr7	155597271	155607432	3	9960	14470.2801	1126.8549	795	SHH		SHH	SHH	1.0405	795	1
1_MACS_peak_25657_lociStitched	chr21	46910317	46920107	1	9791	14877.863	1074.942	797	COL18A1	SLC19A1	COL18A1	COL18A1	1.3612	797	1
4_MACS_peak_26977_lociStitched	chr22	40037045	40047920	4	10014	13842.7875	692.7375	798	CACNA1I		CACNA1I	CACNA1I	0.8501000000000001	798	1
3_MACS_peak_1992_lociStitched	chr1	10710629	10720660	3	9702	14625.198	631.953	799	CASZ1		CASZ1	CASZ1	1.2389999999999999	799	1
6_MACS_peak_7722_lociStitched	chr11	61314966	61325775	6	10334	12787.047	872.2863	801	SYT7	LRRC10B	SYT7	SYT7	1.0165	801	1
3_MACS_peak_17960_lociStitched	chr19	5769218	5779794	3	10120	14137.9968	1531.4048	802	TMEM146	NRTN,LONP1,PRR22,DUS3L	PRR22	PRR22	0.6256	802	1
2_MACS_peak_16349_lociStitched	chr17	77037713	77047748	2	9595	15306.3855	1246.347	805	C1QTNF1	ENGASE,CANT1	C1QTNF1	C1QTNF1	1.303	805	1
5_MACS_peak_1195_lociStitched	chr1	5807932	5818618	5	10332	12538.9524	737.334	807			NPHP4	NPHP4	NONE	807	1
3_MACS_peak_5663_lociStitched	chr1	228192443	228203109	3	10317	13106.3808	1298.0522	808	WNT3A		WNT3A	WNT3A	0.454	808	1
4_MACS_peak_37611_lociStitched	chr9	140120415	140130622	4	9501	14937.9445	835.9533	810	C9orf169,LOC643596,SLC34A3	SSNA1,NDOR1,TUBB2C,C9orf173,COBRA1,C9orf167,ANAPC2,TPRN,TMEM203,RNF208,FAM166A	SLC34A3	SLC34A3	0.9195	810	1
1_MACS_peak_28_lociStitched	chr1	829580	839650	1	10071	13319.589	975.783	813		SAMD11,FAM41C,FLJ39609	FLJ39609	FLJ39609	1.9773000000000003	813	1
2_MACS_peak_3297_lociStitched	chr1	19376500	19386492	2	9890	13884.8832	987.2096	814			IFFO2	IFFO2	NONE	814	1
3_MACS_peak_18295_lociStitched	chr19	7949713	7959723	3	9927	13923.91	1226.225	816	LRRC8E	EVI5L,MAP2K7,LOC645781,SNAPC2,FLJ22184,LOC388499,CTXN1,TIMM44	LRRC8E	LRRC8E	0.7945	816	1
3_MACS_peak_29169_lociStitched	chr4	3458340	3468728	3	10099	12883.1976	817.5356	818	DOK7	HGFAC	DOK7	DOK7	1.4154	818	1
3_MACS_peak_1989_lociStitched	chr1	10699938	10710021	3	9973	13325.6928	856.0467	819	CASZ1		CASZ1	CASZ1	1.2389999999999999	819	1
5_MACS_peak_7215_lociStitched	chr11	1624728	1635788	5	9901	13671.266	1310.61	824	MOB2,KRTAP5-3	LOC338651,KRTAP5-5,DUSP8,KRTAP5-1,KRTAP5-2,KRTAP5-4	KRTAP5-3	KRTAP5-5	1.4606	824	1
3_MACS_peak_13989_lociStitched	chr17	7635982	7646046	3	9913	13178.808	935.952	825	DNAH2	WRAP53,EFNB3,RPL29P2,TP53	RPL29P2	EFNB3	0.9276	825	1
3_MACS_peak_10395_lociStitched	chr13	113677284	113686795	3	9339	14542.319	771.3421	830	MCF2L		MCF2L	MCF2L	0.9929000000000001	830	1
1_MACS_peak_36139_lociStitched	chr9	133923363	133933316	1	9954	12849.323	910.6995	831	LAMC3	AIF1L	AIF1L	AIF1L	0.7867	831	1
1_MACS_peak_8039_lociStitched	chr11	64481274	64490271	1	8998	15352.4808	739.5534	832	NRXN2	RASGRP2,PYGM	NRXN2	RASGRP2	1.1989	832	1
5_MACS_peak_17648_lociStitched	chr19	3786691	3797339	5	9859	13478.2384	1254.3344	833	MATK	MRPL54,APBA3,RAX2,MATK	MATK	MATK	1.1256	833	1
4_MACS_peak_32211_lociStitched	chr7	5629393	5640161	4	9806	13498.7648	1146.792	835	FSCN1		FSCN1	FSCN1	0.7643	835	1
6_MACS_peak_14527_lociStitched	chr17	36698124	36708680	6	9886	12947.9896	862.4252	837	SRCIN1		SRCIN1	SRCIN1	0.9100000000000001	837	1
2_MACS_peak_16228_lociStitched	chr17	76357244	76367041	2	9675	13515.9412	811.1916	838		PGS1,SOCS3	SOCS3	SOCS3	0.9443	838	1
1_MACS_peak_32873_lociStitched	chr7	102158382	102167477	1	9096	16980.365	2697.577	839		SPDYE2,POLR2J,POLR2J3	SPDYE2	NONE	NONE	839	1
2_MACS_peak_5707_lociStitched	chr1	234912029	234921090	2	8565	18165.4928	2727.361	840			NCRNA00184	NCRNA00184	NONE	840	1
2_MACS_peak_33_lociStitched	chr1	870237	878762	2	8447	16445.5775	795.3825	841	SAMD11	KLHL17,PLEKHN1,FLJ39609,NOC2L,C1orf170	SAMD11	FLJ39609	1.9773000000000003	841	1
1_MACS_peak_32875_lociStitched	chr7	102257361	102266408	1	9048	16976.6955	2774.7149	844		POLR2J3,RASA4,UPK3BL,POLR2J2	RASA4	RASA4	0.21489999999999998	844	1
2_MACS_peak_35244_lociStitched	chr8	144500900	144510442	2	9462	13886.4726	927.4824	845	MAFA	RHPN1	MAFA	MAFA	0.9501	845	1
2_MACS_peak_14394_lociStitched	chr17	26857757	26867420	2	9604	13728.2241	1264.8867	848	FOXN1	UNC119,PIGS,ALDOC	FOXN1	FOXN1	0.9544000000000001	848	1
2_MACS_peak_18363_lociStitched	chr19	8204934	8214177	2	9082	14929.2936	1025.0487	851	FBN3		FBN3	FBN3	0.8294	851	1
3_MACS_peak_35467_lociStitched	chr9	34622361	34632037	3	9532	13567.6872	947.2804	854	ARID3C	GALT,IL11RA,CNTFR,C9orf23,DCTN3,SIGMAR1,CCL27	ARID3C	CNTFR	0.9481	854	1
1_MACS_peak_16041_lociStitched	chr17	74921770	74931454	1	9685	12911.6772	943.2216	859	MGAT5B		MGAT5B	MGAT5B	0.944	859	1
7_MACS_peak_13398_lociStitched	chr17	149110	159458	7	9015	14853.5192	1016.1736	862	RPH3AL		RPH3AL	RPH3AL	0.6186999999999999	862	1
4_MACS_peak_25266_lociStitched	chr21	43831564	43841661	4	9649	13530.9897	1562.0059	864	UBASH3A	TFF1,TMPRSS3	UBASH3A	TFF1	1.4386	864	1
5_MACS_peak_21160_lociStitched	chr19	47154412	47164449	5	9577	12844.3489	1009.7222	874	DACT3	CALM3,PTGIR,GNG8,MIR320E	DACT3	PTGIR	1.3332	874	1
2_MACS_peak_18424_lociStitched	chr19	8400686	8410127	2	9438	13654.5183	1428.4233	877	KANK3	RPS28,ANGPTL4,RAB11B,CD320,NDUFA7	KANK3	KANK3	0.7413000000000001	877	1
2_MACS_peak_7401_lociStitched	chr11	2227296	2236966	2	9409	12829.189	840.323	884		INS,TH	TH	TH	1.0197	884	1
7_MACS_peak_24983_lociStitched	chr20	62681299	62692409	7	9396	12946.483	1170.994	891	TCEA2	NCRNA00176,TCEA2,OPRL1,SOX18,RGS19,C20orf201,NPBWR2	TCEA2	NPBWR2	1.4924	891	1
2_MACS_peak_7658_lociStitched	chr11	46403530	46413021	2	9297	12995.0772	917.7797	892	MDK,CHRM4	DGKZ	CHRM4	CHRM4	1.1166	892	1
3_MACS_peak_5293_lociStitched	chr1	156842775	156852051	3	9217	13148.73	1056.5364	898	NTRK1	PEAR1,C1orf92,INSRR	PEAR1	PEAR1	1.315	898	1
2_MACS_peak_29165_lociStitched	chr4	3445174	3454496	2	9075	12600.5474	642.2858	914	HGFAC	DOK7	HGFAC	DOK7	1.4154	914	1
3_MACS_peak_36097_lociStitched	chr9	133536320	133545042	3	8472	14149.7006	586.1184	917	PRDM12	EXOSC2,ABL1	PRDM12	PRDM12	0.8124	917	1
2_MACS_peak_7374_lociStitched	chr11	2149788	2159240	2	9075	12481.366	578.4624	918	IGF2,INS-IGF2,MIR483	IGF2AS,INS,TH	MIR483	MIR483	1.1993	918	1
3_MACS_peak_32039_lociStitched	chr7	2559856	2569172	3	8906	12875.6436	715.4688	926	LFNG	IQCE,C7orf27	LFNG	LFNG	0.9593	926	1
2_MACS_peak_5285_lociStitched	chr1	156809924	156818853	2	8912	13355.9982	1259.8819	928	NTRK1,INSRR	NTRK1,PEAR1,SH2D2A	INSRR	PEAR1	1.315	928	1
4_MACS_peak_31785_lociStitched	chr7	1018113	1027446	4	8951	12426.8895	501.1821	930	CYP2W1	ADAP1,COX19,MIR339	CYP2W1	CYP2W1	0.8322	930	1
3_MACS_peak_24980_lociStitched	chr20	62670607	62679904	3	8890	12872.6262	778.1589	931	NCRNA00176,SOX18	TCEA2,OPRL1,RGS19,C20orf201	SOX18	SOX18	1.1556	931	1
1_MACS_peak_12554_lociStitched	chr16	56665374	56674124	1	8751	13251	878.5	939	MT1M,MT1JP,MT1A	MT3,MT2A,MT1L,MT1E,MT1DP,MT1B,MT1F,MT1H,MT1IP,MT1X,MT1G	MT1JP	MT1JP	1.1644	939	1
2_MACS_peak_15063_lociStitched	chr17	46799471	46808122	2	8590	13486.909	1232.7675	953	NCRNA00253,PRAC,MIR3185,HOXB13		MIR3185	MIR3185	1.2942	953	1
1_MACS_peak_6397_lociStitched	chr10	102888610	102897256	1	8647	12688.8696	779.0046	962	TLX1,TLX1NB		TLX1	TLX1	0.9685999999999999	962	1
1_MACS_peak_25430_lociStitched	chr21	45761572	45769945	1	8374	13518.2085	966.2442	966		PFKL,TRPM2,C21orf2	C21orf2	TRPM2	0.9271	966	1
1_MACS_peak_27136_lociStitched	chr22	42948293	42956724	1	8432	12808.3752	1000.7597	995	SERHL2	RRP7A,RRP7B	SERHL2	SERHL2	0.5740000000000001	995	1
1_MACS_peak_5252_lociStitched	chr1	156355362	156363634	1	8273	13349.3536	1225.9104	1001		C1orf182,RHBG,CCT3,MIR9-1,C1orf61	RHBG	C1orf61	1.0360999999999998	1001	1
