GENE_ID	locusLine	bin_1_MM.1S.jin.bam
1_MACS_peak_9950_lociStitched	chr15(.):67542350-67542679	0.6461
2_MACS_peak_9951_lociStitched	chr15(.):67546174-67547651	1.2315
1_MACS_peak_9953_lociStitched	chr15(.):67812704-67814426	2.4573
2_MACS_peak_9954_lociStitched	chr15(.):67833880-67835641	1.0401
2_MACS_peak_9956_lociStitched	chr15(.):68074696-68078225	1.6402
1_MACS_peak_9958_lociStitched	chr15(.):68131770-68133304	1.4456
1_MACS_peak_9959_lociStitched	chr15(.):68176938-68177304	0.6421
1_MACS_peak_9960_lociStitched	chr15(.):68203751-68204197	0.8041
1_MACS_peak_9961_lociStitched	chr15(.):68238472-68239427	1.3996
2_MACS_peak_9962_lociStitched	chr15(.):68346063-68347801	1.7646
1_MACS_peak_9964_lociStitched	chr15(.):68390478-68391428	0.8097
3_MACS_peak_9965_lociStitched	chr15(.):68479023-68483381	1.1582
1_MACS_peak_9968_lociStitched	chr15(.):68495548-68496324	0.6579
1_MACS_peak_9969_lociStitched	chr15(.):68502474-68502991	0.6199
1_MACS_peak_9970_lociStitched	chr15(.):68516860-68517407	0.6062
2_MACS_peak_9971_lociStitched	chr15(.):68519805-68522592	2.2204
1_MACS_peak_9973_lociStitched	chr15(.):68548883-68549722	1.4953
5_MACS_peak_9974_lociStitched	chr15(.):68569323-68574796	1.5629
1_MACS_peak_9979_lociStitched	chr15(.):68575531-68576207	0.9896
1_MACS_peak_9980_lociStitched	chr15(.):68576833-68577413	0.7222
1_MACS_peak_9981_lociStitched	chr15(.):68587382-68588024	0.647
3_MACS_peak_9982_lociStitched	chr15(.):68588943-68593304	1.8224
1_MACS_peak_9985_lociStitched	chr15(.):68596936-68598319	1.1006
2_MACS_peak_9986_lociStitched	chr15(.):69083726-69084577	0.5633
1_MACS_peak_9988_lociStitched	chr15(.):69087930-69088427	0.8707
1_MACS_peak_9989_lociStitched	chr15(.):69109118-69114061	2.8401
1_MACS_peak_9990_lociStitched	chr15(.):69122158-69122527	0.6151
2_MACS_peak_9991_lociStitched	chr15(.):69125963-69127297	0.9211
1_MACS_peak_9993_lociStitched	chr15(.):69136051-69136438	0.5277
1_MACS_peak_9994_lociStitched	chr15(.):69222935-69223371	0.7448
2_MACS_peak_9995_lociStitched	chr15(.):69452182-69453522	1.2174
1_MACS_peak_9997_lociStitched	chr15(.):69706648-69707317	1.4288
1_MACS_peak_9998_lociStitched	chr15(.):69744285-69746233	1.4942
1_MACS_peak_9999_lociStitched	chr15(.):69755209-69755729	0.8218
2_MACS_peak_10000_lociStitched	chr15(.):69958657-69962153	1.4539
1_MACS_peak_10002_lociStitched	chr15(.):70046686-70049200	1.3504
4_MACS_peak_10003_lociStitched	chr15(.):70050740-70055022	1.3223
2_MACS_peak_10007_lociStitched	chr15(.):70271187-70273996	1.1921
2_MACS_peak_10009_lociStitched	chr15(.):70306866-70309273	1.6095
1_MACS_peak_10011_lociStitched	chr15(.):70311767-70312120	1.0177
1_MACS_peak_10012_lociStitched	chr15(.):70315818-70316465	0.8631
2_MACS_peak_10013_lociStitched	chr15(.):70327563-70329622	1.0542
3_MACS_peak_10015_lociStitched	chr15(.):70387731-70393794	2.0335
1_MACS_peak_10018_lociStitched	chr15(.):70395276-70395779	1.1134
1_MACS_peak_10019_lociStitched	chr15(.):70444526-70444950	0.6931
2_MACS_peak_10020_lociStitched	chr15(.):70487894-70490844	2.0116
2_MACS_peak_10022_lociStitched	chr15(.):70549413-70551771	0.9706
1_MACS_peak_10024_lociStitched	chr15(.):70592021-70594445	2.3457
1_MACS_peak_10025_lociStitched	chr15(.):70611532-70612184	0.636
1_MACS_peak_10026_lociStitched	chr15(.):70620082-70620457	0.7766
1_MACS_peak_10027_lociStitched	chr15(.):70701941-70702799	0.839
1_MACS_peak_10028_lociStitched	chr15(.):70726939-70728516	1.3325
1_MACS_peak_10029_lociStitched	chr15(.):70752001-70753185	1.1804
1_MACS_peak_10030_lociStitched	chr15(.):70770161-70772256	1.4651
1_MACS_peak_10031_lociStitched	chr15(.):70783688-70785952	2.0577
2_MACS_peak_10032_lociStitched	chr15(.):70794914-70798180	1.3624
1_MACS_peak_10034_lociStitched	chr15(.):71054991-71056352	0.9325
1_MACS_peak_10035_lociStitched	chr15(.):71184462-71184903	0.703
3_MACS_peak_10036_lociStitched	chr15(.):71968826-71970441	0.7476
2_MACS_peak_10039_lociStitched	chr15(.):72409866-72411118	1.0911
2_MACS_peak_10041_lociStitched	chr15(.):72522146-72524333	1.3433
2_MACS_peak_10043_lociStitched	chr15(.):72564283-72565628	0.7895
2_MACS_peak_10045_lociStitched	chr15(.):72612554-72613319	0.8868
1_MACS_peak_10047_lociStitched	chr15(.):72667795-72669224	1.6249
1_MACS_peak_10048_lociStitched	chr15(.):72754737-72755038	0.6854
1_MACS_peak_10049_lociStitched	chr15(.):72765495-72768086	2.0235
1_MACS_peak_10050_lociStitched	chr15(.):72907638-72908265	0.9807
1_MACS_peak_10051_lociStitched	chr15(.):72929036-72929812	1.1232
1_MACS_peak_10052_lociStitched	chr15(.):72977774-72978872	1.1577
1_MACS_peak_10053_lociStitched	chr15(.):73075231-73076730	2.2776
1_MACS_peak_10054_lociStitched	chr15(.):73089335-73089724	0.7064
1_MACS_peak_10055_lociStitched	chr15(.):73119215-73119756	1.1739
2_MACS_peak_10056_lociStitched	chr15(.):73343734-73345586	1.365
1_MACS_peak_10058_lociStitched	chr15(.):73740271-73740742	0.5805
1_MACS_peak_10059_lociStitched	chr15(.):73924925-73925754	1.2904
1_MACS_peak_10060_lociStitched	chr15(.):73976657-73977210	1.1281
1_MACS_peak_10061_lociStitched	chr15(.):74251667-74252140	0.6197
1_MACS_peak_10062_lociStitched	chr15(.):74277645-74278010	0.7905
1_MACS_peak_10063_lociStitched	chr15(.):74284126-74284633	0.7239
2_MACS_peak_10064_lociStitched	chr15(.):74286592-74287905	1.3378
1_MACS_peak_10066_lociStitched	chr15(.):74392185-74392937	1.4453
1_MACS_peak_10067_lociStitched	chr15(.):74658123-74658631	0.8067
1_MACS_peak_10068_lociStitched	chr15(.):74674891-74678347	1.8469
4_MACS_peak_10069_lociStitched	chr15(.):74692238-74696027	1.0872
1_MACS_peak_10073_lociStitched	chr15(.):74712716-74713166	1.3352
1_MACS_peak_10074_lociStitched	chr15(.):74725610-74726356	1.3627
2_MACS_peak_10075_lociStitched	chr15(.):74746183-74747793	1.2558
2_MACS_peak_10077_lociStitched	chr15(.):74752778-74754183	0.9745
1_MACS_peak_10079_lociStitched	chr15(.):74803463-74805415	1.6864
6_MACS_peak_10080_lociStitched	chr15(.):74832158-74840043	1.3811
1_MACS_peak_10086_lociStitched	chr15(.):74890815-74891246	0.6628
1_MACS_peak_10087_lociStitched	chr15(.):74906584-74909130	1.8451
1_MACS_peak_10088_lociStitched	chr15(.):74918315-74920850	1.9213
1_MACS_peak_10089_lociStitched	chr15(.):74987847-74988506	1.1366
1_MACS_peak_10090_lociStitched	chr15(.):75018398-75018855	0.5788
1_MACS_peak_10091_lociStitched	chr15(.):75065832-75066314	0.7948
1_MACS_peak_10092_lociStitched	chr15(.):75067504-75068301	0.7226
1_MACS_peak_10093_lociStitched	chr15(.):75068914-75071276	1.6755
4_MACS_peak_10094_lociStitched	chr15(.):75072726-75083139	1.428
2_MACS_peak_10098_lociStitched	chr15(.):75135044-75136216	1.5921
1_MACS_peak_10100_lociStitched	chr15(.):75164956-75165773	1.6131
2_MACS_peak_10101_lociStitched	chr15(.):75175897-75177185	0.8604
1_MACS_peak_10103_lociStitched	chr15(.):75182371-75182902	0.8115
1_MACS_peak_10104_lociStitched	chr15(.):75198566-75199202	1.3184
2_MACS_peak_10105_lociStitched	chr15(.):75229523-75231150	2.2201
1_MACS_peak_10107_lociStitched	chr15(.):75248526-75249886	1.5818
1_MACS_peak_10108_lociStitched	chr15(.):75287930-75288271	0.7631
3_MACS_peak_10109_lociStitched	chr15(.):75299635-75304313	1.5787
1_MACS_peak_10112_lociStitched	chr15(.):75315937-75317022	3.4029
2_MACS_peak_10113_lociStitched	chr15(.):75334944-75337044	1.7394
1_MACS_peak_10115_lociStitched	chr15(.):75338148-75341044	1.936
2_MACS_peak_10116_lociStitched	chr15(.):75357894-75359066	0.8266
2_MACS_peak_10118_lociStitched	chr15(.):75359590-75362525	1.0157
1_MACS_peak_10120_lociStitched	chr15(.):75422849-75423376	0.8794
1_MACS_peak_10121_lociStitched	chr15(.):75470908-75471361	1.1395
1_MACS_peak_10122_lociStitched	chr15(.):75493554-75496063	1.9327
1_MACS_peak_10123_lociStitched	chr15(.):75627991-75629022	1.6153
1_MACS_peak_10124_lociStitched	chr15(.):75639519-75639991	0.6683
1_MACS_peak_10125_lociStitched	chr15(.):75660306-75661286	2.0886
3_MACS_peak_10126_lociStitched	chr15(.):75743251-75748675	1.9332
1_MACS_peak_10129_lociStitched	chr15(.):75870585-75871950	1.4389
1_MACS_peak_10130_lociStitched	chr15(.):75917457-75918653	1.1244
2_MACS_peak_10131_lociStitched	chr15(.):75931721-75933303	1.8834
2_MACS_peak_10133_lociStitched	chr15(.):76030465-76031525	1.0876
1_MACS_peak_10135_lociStitched	chr15(.):76050487-76051505	1.4269
1_MACS_peak_10136_lociStitched	chr15(.):76109445-76109760	0.9579
1_MACS_peak_10137_lociStitched	chr15(.):76135176-76136610	1.7522
1_MACS_peak_10138_lociStitched	chr15(.):76195602-76197049	1.6814
1_MACS_peak_10139_lociStitched	chr15(.):76603008-76604283	1.5072
1_MACS_peak_10140_lociStitched	chr15(.):76632419-76632792	0.8225
2_MACS_peak_10141_lociStitched	chr15(.):76725175-76727009	0.8891
1_MACS_peak_10143_lociStitched	chr15(.):77196892-77197919	1.8516
2_MACS_peak_10144_lociStitched	chr15(.):77223500-77224766	1.5281
2_MACS_peak_10146_lociStitched	chr15(.):77312902-77315406	0.9981
2_MACS_peak_10148_lociStitched	chr15(.):77351987-77353824	0.8203
1_MACS_peak_10150_lociStitched	chr15(.):77362613-77363625	2.2256
1_MACS_peak_10151_lociStitched	chr15(.):77535935-77536712	0.916
1_MACS_peak_10152_lociStitched	chr15(.):77634784-77635266	0.9547
1_MACS_peak_10153_lociStitched	chr15(.):77702245-77702899	1.0554
2_MACS_peak_10154_lociStitched	chr15(.):77711547-77713818	1.6445
2_MACS_peak_10156_lociStitched	chr15(.):77749167-77751190	1.1901
1_MACS_peak_10158_lociStitched	chr15(.):77835432-77836268	0.7079
2_MACS_peak_10159_lociStitched	chr15(.):78088731-78090948	1.2493
1_MACS_peak_10161_lociStitched	chr15(.):78326838-78328519	0.9281
2_MACS_peak_10162_lociStitched	chr15(.):78348477-78350409	0.7369
1_MACS_peak_10164_lociStitched	chr15(.):78354092-78354883	0.8257
2_MACS_peak_10165_lociStitched	chr15(.):78357220-78358514	0.7159
1_MACS_peak_10167_lociStitched	chr15(.):78361251-78361919	0.614
1_MACS_peak_10168_lociStitched	chr15(.):78369355-78370003	0.8501
1_MACS_peak_10169_lociStitched	chr15(.):78423812-78424407	0.7228
1_MACS_peak_10170_lociStitched	chr15(.):78441672-78442475	1.8663
1_MACS_peak_10171_lociStitched	chr15(.):78463249-78463831	0.7097
1_MACS_peak_10172_lociStitched	chr15(.):78591526-78591931	0.8503
2_MACS_peak_10173_lociStitched	chr15(.):78729764-78731541	2.1448
2_MACS_peak_10175_lociStitched	chr15(.):78799829-78800898	1.2215
1_MACS_peak_10177_lociStitched	chr15(.):78801543-78802847	0.9471
1_MACS_peak_10178_lociStitched	chr15(.):78832183-78833815	2.3255
2_MACS_peak_10179_lociStitched	chr15(.):78843356-78845413	1.1338
1_MACS_peak_10181_lociStitched	chr15(.):78857382-78858201	0.9686
1_MACS_peak_10182_lociStitched	chr15(.):78995683-78996085	0.9283
1_MACS_peak_10183_lociStitched	chr15(.):79130943-79131388	0.7035
1_MACS_peak_10184_lociStitched	chr15(.):79152232-79152683	0.5642
1_MACS_peak_10185_lociStitched	chr15(.):79165167-79166146	3.6696
1_MACS_peak_10186_lociStitched	chr15(.):79269337-79269776	0.7169
1_MACS_peak_10187_lociStitched	chr15(.):79450268-79450730	0.5717
1_MACS_peak_10188_lociStitched	chr15(.):79603470-79604168	1.3992
2_MACS_peak_10189_lociStitched	chr15(.):79745463-79746471	0.8472
1_MACS_peak_10191_lociStitched	chr15(.):80188811-80189920	2.5696
1_MACS_peak_10192_lociStitched	chr15(.):80215036-80216128	1.6396
1_MACS_peak_10193_lociStitched	chr15(.):80309700-80310012	0.5993
1_MACS_peak_10194_lociStitched	chr15(.):80310788-80311162	0.5443
1_MACS_peak_10195_lociStitched	chr15(.):80324462-80326146	1.5205
1_MACS_peak_10196_lociStitched	chr15(.):80327810-80328280	0.9774
1_MACS_peak_10197_lociStitched	chr15(.):80351805-80353118	1.6709
1_MACS_peak_10198_lociStitched	chr15(.):80445168-80446155	1.1617
1_MACS_peak_10199_lociStitched	chr15(.):80452578-80453678	1.1409
1_MACS_peak_10200_lociStitched	chr15(.):80668787-80669411	0.7905
1_MACS_peak_10201_lociStitched	chr15(.):80696301-80696860	0.97
3_MACS_peak_10202_lociStitched	chr15(.):80986934-80988661	0.8553
1_MACS_peak_10205_lociStitched	chr15(.):81281467-81282181	1.3806
1_MACS_peak_10206_lociStitched	chr15(.):81292194-81294863	2.7726
2_MACS_peak_10207_lociStitched	chr15(.):81314983-81316579	0.7875
1_MACS_peak_10209_lociStitched	chr15(.):81331453-81331785	0.7364
3_MACS_peak_10210_lociStitched	chr15(.):81387687-81389558	0.9358
1_MACS_peak_10213_lociStitched	chr15(.):81434083-81434628	0.9451
2_MACS_peak_10214_lociStitched	chr15(.):81557340-81558379	0.9523
1_MACS_peak_10216_lociStitched	chr15(.):81576434-81578499	1.2904
4_MACS_peak_10217_lociStitched	chr15(.):81585601-81592653	1.3089
1_MACS_peak_10221_lociStitched	chr15(.):81593513-81595157	1.0418
2_MACS_peak_10222_lociStitched	chr15(.):81609797-81611484	1.2354
2_MACS_peak_10224_lociStitched	chr15(.):81615281-81617268	1.4244
1_MACS_peak_10226_lociStitched	chr15(.):81619038-81620018	0.7489
1_MACS_peak_10227_lociStitched	chr15(.):81623102-81624896	1.0488
3_MACS_peak_10228_lociStitched	chr15(.):81639663-81641209	0.9417
1_MACS_peak_10231_lociStitched	chr15(.):81751074-81751575	0.7069
1_MACS_peak_10232_lociStitched	chr15(.):81866221-81866784	0.8483
2_MACS_peak_10233_lociStitched	chr15(.):82081411-82082635	0.7558
2_MACS_peak_10235_lociStitched	chr15(.):82150965-82153875	1.3817
1_MACS_peak_10237_lociStitched	chr15(.):82332453-82333583	0.8875
3_MACS_peak_10238_lociStitched	chr15(.):82337649-82340147	1.7206
1_MACS_peak_10241_lociStitched	chr15(.):82554177-82555060	1.2598
1_MACS_peak_10242_lociStitched	chr15(.):82647221-82648242	1.0861
1_MACS_peak_10243_lociStitched	chr15(.):82737209-82737556	0.4903
1_MACS_peak_10244_lociStitched	chr15(.):82797439-82798413	0.9549
2_MACS_peak_10245_lociStitched	chr15(.):82824238-82825543	0.9725
1_MACS_peak_10247_lociStitched	chr15(.):82944731-82945755	0.9188
1_MACS_peak_10248_lociStitched	chr15(.):83002298-83002752	0.5238
1_MACS_peak_10249_lociStitched	chr15(.):83023783-83024719	0.9274
1_MACS_peak_10250_lociStitched	chr15(.):83182053-83182970	1.1696
2_MACS_peak_10251_lociStitched	chr15(.):83208538-83209796	1.1517
1_MACS_peak_10253_lociStitched	chr15(.):83349264-83349663	0.7184
1_MACS_peak_10254_lociStitched	chr15(.):83378267-83378700	0.7739
1_MACS_peak_10255_lociStitched	chr15(.):83419202-83419846	0.8901
1_MACS_peak_10256_lociStitched	chr15(.):83474927-83475520	0.9649
1_MACS_peak_10257_lociStitched	chr15(.):83478273-83479468	3.296
1_MACS_peak_10258_lociStitched	chr15(.):83620966-83621316	0.659
1_MACS_peak_10259_lociStitched	chr15(.):83654407-83655451	1.1536
2_MACS_peak_10260_lociStitched	chr15(.):83679774-83680955	1.2762
1_MACS_peak_10262_lociStitched	chr15(.):83735119-83736184	2.1409
1_MACS_peak_10263_lociStitched	chr15(.):83875931-83876425	0.7938
1_MACS_peak_10264_lociStitched	chr15(.):84596885-84597268	0.6486
1_MACS_peak_10265_lociStitched	chr15(.):84653185-84653523	0.6025
1_MACS_peak_10266_lociStitched	chr15(.):84661438-84661901	0.7048
2_MACS_peak_10267_lociStitched	chr15(.):84841038-84842125	0.8395
1_MACS_peak_10269_lociStitched	chr15(.):84897932-84898917	0.9071
2_MACS_peak_10270_lociStitched	chr15(.):84976289-84977247	0.5324
1_MACS_peak_10272_lociStitched	chr15(.):85043387-85044502	0.8412
1_MACS_peak_10273_lociStitched	chr15(.):85077543-85078600	0.8805
1_MACS_peak_10274_lociStitched	chr15(.):85113297-85114526	1.6112
1_MACS_peak_10275_lociStitched	chr15(.):85144264-85144738	0.8306
1_MACS_peak_10276_lociStitched	chr15(.):85176744-85177567	0.9414
1_MACS_peak_10277_lociStitched	chr15(.):85196942-85197960	1.0481
1_MACS_peak_10278_lociStitched	chr15(.):85201058-85202241	1.7181
1_MACS_peak_10279_lociStitched	chr15(.):85203708-85204156	0.671
1_MACS_peak_10280_lociStitched	chr15(.):85258552-85260123	1.3093
2_MACS_peak_10281_lociStitched	chr15(.):85277318-85280587	1.394
1_MACS_peak_10283_lociStitched	chr15(.):85283733-85284097	0.4629
1_MACS_peak_10284_lociStitched	chr15(.):85290251-85292688	1.7942
2_MACS_peak_10285_lociStitched	chr15(.):85523545-85525638	1.045
1_MACS_peak_10287_lociStitched	chr15(.):85777111-85778070	1.0792
2_MACS_peak_10288_lociStitched	chr15(.):85872581-85874996	0.8861
2_MACS_peak_10290_lociStitched	chr15(.):85922959-85924845	1.501
1_MACS_peak_10292_lociStitched	chr15(.):85956028-85956829	1.2126
1_MACS_peak_10293_lociStitched	chr15(.):86154869-86155156	0.7925
2_MACS_peak_10294_lociStitched	chr15(.):86168682-86170121	0.8613
3_MACS_peak_10296_lociStitched	chr15(.):86232143-86237573	1.3887
2_MACS_peak_10299_lociStitched	chr15(.):86250077-86251248	0.5476
1_MACS_peak_10301_lociStitched	chr15(.):86337519-86338167	1.423
1_MACS_peak_10302_lociStitched	chr15(.):86401651-86402143	0.5887
1_MACS_peak_10303_lociStitched	chr15(.):86412004-86412344	0.8095
3_MACS_peak_10304_lociStitched	chr15(.):86492317-86495020	1.0109
1_MACS_peak_10307_lociStitched	chr15(.):86588563-86589049	0.5683
1_MACS_peak_10308_lociStitched	chr15(.):86757852-86758949	1.3001
1_MACS_peak_10309_lociStitched	chr15(.):87071479-87071809	0.4361
1_MACS_peak_10310_lociStitched	chr15(.):87421935-87422258	0.5289
2_MACS_peak_10311_lociStitched	chr15(.):87946647-87948408	0.8917
2_MACS_peak_10313_lociStitched	chr15(.):88722459-88723726	0.9906
1_MACS_peak_10315_lociStitched	chr15(.):88789849-88790187	0.671
1_MACS_peak_10316_lociStitched	chr15(.):88800408-88801003	0.8918
1_MACS_peak_10317_lociStitched	chr15(.):89009946-89011407	1.588
2_MACS_peak_10318_lociStitched	chr15(.):89089250-89090532	0.7873
1_MACS_peak_10320_lociStitched	chr15(.):89164412-89165723	1.8189
2_MACS_peak_10321_lociStitched	chr15(.):89167247-89168659	0.9386
6_MACS_peak_10323_lociStitched	chr15(.):89176700-89183924	1.2885
1_MACS_peak_10329_lociStitched	chr15(.):89200198-89201212	1.0062
2_MACS_peak_10330_lociStitched	chr15(.):89225968-89227373	1.0062
2_MACS_peak_10332_lociStitched	chr15(.):89408271-89409239	0.8072
1_MACS_peak_10334_lociStitched	chr15(.):89456036-89457068	1.2295
2_MACS_peak_10335_lociStitched	chr15(.):89544718-89546501	1.0778
1_MACS_peak_10337_lociStitched	chr15(.):89601455-89601893	0.79
1_MACS_peak_10338_lociStitched	chr15(.):89631566-89632407	1.8625
1_MACS_peak_10339_lociStitched	chr15(.):89646746-89649291	1.8115
2_MACS_peak_10340_lociStitched	chr15(.):89654500-89661045	2.0687
1_MACS_peak_10342_lociStitched	chr15(.):89665544-89666126	0.7572
1_MACS_peak_10343_lociStitched	chr15(.):89671845-89674872	1.6595
1_MACS_peak_10344_lociStitched	chr15(.):89675840-89676424	0.8423
1_MACS_peak_10345_lociStitched	chr15(.):89710623-89711312	0.6788
1_MACS_peak_10346_lociStitched	chr15(.):89786608-89788525	1.3124
1_MACS_peak_10347_lociStitched	chr15(.):89877176-89878948	1.7445
2_MACS_peak_10348_lociStitched	chr15(.):89942432-89943980	1.0282
1_MACS_peak_10350_lociStitched	chr15(.):90118616-90119655	1.9976
1_MACS_peak_10351_lociStitched	chr15(.):90293279-90295238	1.831
2_MACS_peak_10352_lociStitched	chr15(.):90303325-90305712	2.6552
1_MACS_peak_10354_lociStitched	chr15(.):90319482-90320222	0.8539
1_MACS_peak_10355_lociStitched	chr15(.):90323719-90325842	1.6077
1_MACS_peak_10356_lociStitched	chr15(.):90403828-90405473	1.0331
2_MACS_peak_10357_lociStitched	chr15(.):90433510-90435130	0.7818
1_MACS_peak_10359_lociStitched	chr15(.):90436554-90437851	1.6446
2_MACS_peak_10360_lociStitched	chr15(.):90544349-90545816	1.7442
1_MACS_peak_10362_lociStitched	chr15(.):90559853-90560290	0.6334
1_MACS_peak_10363_lociStitched	chr15(.):90562691-90564999	1.952
1_MACS_peak_10364_lociStitched	chr15(.):90574235-90575722	1.21
1_MACS_peak_10365_lociStitched	chr15(.):90576598-90578846	1.2938
2_MACS_peak_10366_lociStitched	chr15(.):90580360-90582208	0.9813
1_MACS_peak_10368_lociStitched	chr15(.):90588591-90591864	2.0357
2_MACS_peak_10369_lociStitched	chr15(.):90601008-90603700	1.5882
5_MACS_peak_10371_lociStitched	chr15(.):90613265-90620314	1.5935
2_MACS_peak_10376_lociStitched	chr15(.):90637116-90646423	2.7406
1_MACS_peak_10378_lociStitched	chr15(.):90692064-90692797	0.5362
1_MACS_peak_10379_lociStitched	chr15(.):90726740-90729006	1.9585
1_MACS_peak_10380_lociStitched	chr15(.):90733145-90735819	1.8566
1_MACS_peak_10381_lociStitched	chr15(.):90744077-90745139	1.2455
1_MACS_peak_10382_lociStitched	chr15(.):90776577-90777154	1.3316
1_MACS_peak_10383_lociStitched	chr15(.):90803076-90803674	0.8965
1_MACS_peak_10384_lociStitched	chr15(.):90807869-90809721	2.2037
2_MACS_peak_10385_lociStitched	chr15(.):90930707-90932270	1.5828
1_MACS_peak_10387_lociStitched	chr15(.):90943575-90944267	0.8203
1_MACS_peak_10388_lociStitched	chr15(.):91006927-91007410	0.9298
2_MACS_peak_10389_lociStitched	chr15(.):91067224-91068271	1.189
2_MACS_peak_10391_lociStitched	chr15(.):91072742-91074107	1.3252
1_MACS_peak_10393_lociStitched	chr15(.):91137453-91138301	1.2611
2_MACS_peak_10394_lociStitched	chr15(.):91254313-91255776	0.9386
2_MACS_peak_10396_lociStitched	chr15(.):91259609-91261415	1.2431
2_MACS_peak_10398_lociStitched	chr15(.):91395490-91396836	1.0546
1_MACS_peak_10400_lociStitched	chr15(.):91414244-91415619	1.7679
1_MACS_peak_10401_lociStitched	chr15(.):91440040-91440500	0.7704
2_MACS_peak_10402_lociStitched	chr15(.):91445326-91447016	1.0732
2_MACS_peak_10404_lociStitched	chr15(.):91472503-91475951	1.719
2_MACS_peak_10406_lociStitched	chr15(.):91477759-91479118	0.8883
2_MACS_peak_10408_lociStitched	chr15(.):91498025-91500606	1.9446
2_MACS_peak_10410_lociStitched	chr15(.):91537007-91538455	2.4761
1_MACS_peak_10412_lociStitched	chr15(.):91565316-91565810	0.9937
