REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS12_jia.bam
1_MACS_peak_5735_lociStitched	chr14	64757434	64761952	1	4519	5006.3958
2_MACS_peak_700_lociStitched	chr1	49239039	49243555	2	2987	2566.4428000000003
2_MACS_peak_6817_lociStitched	chr15	89163842	89168356	2	4270	5672.292399999999
2_MACS_peak_13562_lociStitched	chr3	20224535	20229047	2	4425	7578.8063999999995
2_MACS_peak_15214_lociStitched	chr4	166247589	166252100	2	4464	4334.1688
2_MACS_peak_17940_lociStitched	chr7	101496532	101501042	2	3681	3422.188
2_MACS_peak_19347_lociStitched	chr9	72870473	72874982	2	4273	4194.7227
1_MACS_peak_11000_lociStitched	chr2	55842525	55847033	1	4509	8617.042
2_MACS_peak_20611_lociStitched	chrY	146260	150768	2	4502	3654.6356
1_MACS_peak_16170_lociStitched	chr5	179157257	179161764	1	4508	6042.9856
1_MACS_peak_9087_lociStitched	chr18	20713122	20717626	1	4505	18085.361599999997
2_MACS_peak_8027_lociStitched	chr17	18160664	18165167	2	3947	4949.6975999999995
2_MACS_peak_19593_lociStitched	chr9	117263327	117267830	2	3419	4176.0822
1_MACS_peak_20405_lociStitched	chrX	119435130	119439633	1	4504	7520.009999999999
1_MACS_peak_15418_lociStitched	chr5	34243015	34247517	1	4503	6536.0036
2_MACS_peak_9023_lociStitched	chr18	11508916	11513416	2	3468	3999.15
1_MACS_peak_20473_lociStitched	chrX	131349887	131354387	1	4501	10313.550000000001
1_MACS_peak_14492_lociStitched	chr3	186780418	186784916	1	4499	5411.094
1_MACS_peak_18370_lociStitched	chr8	12379022	12383519	1	4498	4260.4578
2_MACS_peak_7950_lociStitched	chr17	8076121	8080617	2	4333	4745.528
2_MACS_peak_19174_lociStitched	chr9	33135886	33140382	2	3783	2764.1408
1_MACS_peak_1805_lociStitched	chr1	212207442	212211937	1	4496	6490.3305
1_MACS_peak_7194_lociStitched	chr16	18797942	18802437	1	4496	6343.344
1_MACS_peak_18240_lociStitched	chr7	148578428	148582923	1	4496	18556.259
1_MACS_peak_6114_lociStitched	chr14	106326069	106330563	1	4495	25165.5012
1_MACS_peak_16913_lociStitched	chr6	89788747	89793240	1	4494	8435.1582
3_MACS_peak_5027_lociStitched	chr12	126991031	126995523	3	3090	2036.2235999999998
1_MACS_peak_4270_lociStitched	chr12	39833583	39838074	1	4492	7704.7596
2_MACS_peak_16517_lociStitched	chr6	31459447	31463938	2	4403	6320.1843
1_MACS_peak_6809_lociStitched	chr15	86015713	86020203	1	4491	7303.434
1_MACS_peak_9418_lociStitched	chr19	2147320	2151809	1	4490	5267.3926
2_MACS_peak_13327_lociStitched	chr22	42372157	42376646	2	3025	2283.5543000000002
2_MACS_peak_5950_lociStitched	chr14	91862893	91867381	2	3192	2353.0584
1_MACS_peak_1894_lociStitched	chr1	226248647	226253134	1	4488	13116.847099999999
1_MACS_peak_10245_lociStitched	chr19	42702465	42706952	1	4488	4780.449799999999
2_MACS_peak_3444_lociStitched	chr11	65880204	65884690	2	4174	3464.0892
1_MACS_peak_15296_lociStitched	chr4	187110258	187114742	1	4485	12551.164400000001
1_MACS_peak_5544_lociStitched	chr14	31674091	31678571	1	4481	6872.32
1_MACS_peak_9026_lociStitched	chr18	11905362	11909842	1	4481	7472.639999999999
2_MACS_peak_1934_lociStitched	chr1	228779474	228783953	2	4035	3590.8143
1_MACS_peak_15412_lociStitched	chr5	33439092	33443571	1	4480	9043.101
1_MACS_peak_15574_lociStitched	chr5	74805099	74809577	1	4479	4431.428800000001
2_MACS_peak_19921_lociStitched	chrX	196306	200784	2	4462	3479.406
1_MACS_peak_15359_lociStitched	chr5	10351982	10356459	1	4478	14478.170300000002
1_MACS_peak_17666_lociStitched	chr7	49923440	49927917	1	4478	4353.4348
1_MACS_peak_19532_lociStitched	chr9	108019666	108024142	1	4477	5688.995999999999
1_MACS_peak_16154_lociStitched	chr5	177539775	177544250	1	4476	4273.625
1_MACS_peak_5186_lociStitched	chr13	41202643	41207117	1	4475	4462.3676
2_MACS_peak_4496_lociStitched	chr12	57142268	57146741	2	4471	7278.9129
2_MACS_peak_10378_lociStitched	chr19	47986699	47991172	2	3260	5471.3736
1_MACS_peak_6365_lociStitched	chr15	44717190	44721662	1	4473	13028.2776
2_MACS_peak_13954_lociStitched	chr3	73496924	73501396	2	3991	3662.5679999999998
1_MACS_peak_731_lociStitched	chr1	53016474	53020945	1	4472	8133.1961
1_MACS_peak_9222_lociStitched	chr18	54302705	54307176	1	4472	11924.157
2_MACS_peak_9832_lociStitched	chr19	15574050	15578521	2	3447	5299.0292
1_MACS_peak_6395_lociStitched	chr15	48622076	48626546	1	4471	16926.996
2_MACS_peak_5698_lociStitched	chr14	60628341	60632810	2	2922	3360.2411
2_MACS_peak_6389_lociStitched	chr15	45926306	45930773	2	4085	6436.0536
2_MACS_peak_1261_lociStitched	chr1	151446984	151451450	2	2805	2673.7942
1_MACS_peak_3748_lociStitched	chr11	102343951	102348416	1	4466	6540.7785
1_MACS_peak_6429_lociStitched	chr15	52310602	52315066	1	4465	15851.664
1_MACS_peak_4854_lociStitched	chr12	116994796	116999259	1	4464	12306.2762
1_MACS_peak_11896_lociStitched	chr2	227635717	227640179	1	4463	6608.6682
1_MACS_peak_16551_lociStitched	chr6	32143096	32147558	1	4463	6202.6262
1_MACS_peak_1599_lociStitched	chr1	181056295	181060755	1	4461	8832.137999999999
2_MACS_peak_11433_lociStitched	chr2	120329322	120333782	2	3738	3193.3599999999997
1_MACS_peak_15015_lociStitched	chr4	110308482	110312940	1	4459	7422.1242
2_MACS_peak_15393_lociStitched	chr5	30690342	30694799	2	4076	3371.2747999999997
2_MACS_peak_2670_lociStitched	chr10	103599578	103604033	2	1668	1123.1055
2_MACS_peak_18095_lociStitched	chr7	127291024	127295477	2	4440	8129.3967999999995
1_MACS_peak_6081_lociStitched	chr14	105484465	105488917	1	4453	10601.5476
2_MACS_peak_10664_lociStitched	chr19	59083435	59087887	2	3641	4969.3224
3_MACS_peak_11735_lociStitched	chr2	198568640	198573091	3	3474	3593.2923
3_MACS_peak_12824_lociStitched	chr21	45136118	45140569	3	3841	4383.7899
1_MACS_peak_4675_lociStitched	chr12	95263985	95268434	1	4450	8279.589
2_MACS_peak_17405_lociStitched	chr7	5594229	5598678	2	4246	4803.140399999999
2_MACS_peak_18093_lociStitched	chr7	127224737	127229184	2	2528	2534.79
1_MACS_peak_13281_lociStitched	chr22	40572193	40576639	1	4447	6072.346799999999
1_MACS_peak_29_lociStitched	chr1	1282597	1287040	1	4444	5789.6732999999995
1_MACS_peak_1886_lociStitched	chr1	226067616	226072057	1	4442	6540.7048
1_MACS_peak_16365_lociStitched	chr6	24718218	24722656	1	4439	12464.5668
2_MACS_peak_19616_lociStitched	chr9	123690533	123694971	2	3591	4599.5432
1_MACS_peak_9071_lociStitched	chr18	14796203	14800639	1	4437	2395.8836
1_MACS_peak_3352_lociStitched	chr11	64035753	64040187	1	4435	12752.627400000001
1_MACS_peak_4897_lociStitched	chr12	120905636	120910069	1	4434	11185.3456
2_MACS_peak_10921_lociStitched	chr2	44314383	44318816	2	2206	1275.8174
1_MACS_peak_6028_lociStitched	chr14	102274462	102278893	1	4432	8215.9602
1_MACS_peak_9039_lociStitched	chr18	12837167	12841596	1	4430	9561.7681
2_MACS_peak_10059_lociStitched	chr19	36100036	36104463	2	3685	5019.3326
1_MACS_peak_9725_lociStitched	chr19	12591746	12596172	1	4427	4196.2906
1_MACS_peak_20407_lociStitched	chrX	119691819	119696244	1	4426	5794.094999999999
2_MACS_peak_2069_lociStitched	chr10	3799863	3804287	2	1779	1012.6536
1_MACS_peak_884_lociStitched	chr1	89148065	89152488	1	4424	9490.431100000002
1_MACS_peak_2800_lociStitched	chr10	121275505	121279928	1	4424	7764.1342
2_MACS_peak_16283_lociStitched	chr6	8099215	8103636	2	4342	10398.634100000001
1_MACS_peak_10724_lociStitched	chr2	10585000	10589418	1	4419	7727.082
1_MACS_peak_3229_lociStitched	chr11	58909342	58913759	1	4418	10108.746200000001
1_MACS_peak_6541_lociStitched	chr15	65474338	65478753	1	4416	13082.528
2_MACS_peak_9845_lociStitched	chr19	16449274	16453687	2	1604	1035.7311
1_MACS_peak_14459_lociStitched	chr3	184078202	184082615	1	4414	8558.1309
1_MACS_peak_17175_lociStitched	chr6	139480280	139484692	1	4413	4932.616000000001
2_MACS_peak_85_lociStitched	chr1	6051208	6055618	2	4318	8410.752
1_MACS_peak_532_lociStitched	chr1	36395535	36399945	1	4411	5200.713
1_MACS_peak_14612_lociStitched	chr4	1239987	1244393	1	4407	13282.3276
2_MACS_peak_15091_lociStitched	chr4	129434748	129439154	2	2274	1430.6281999999999
1_MACS_peak_1546_lociStitched	chr1	172500697	172505102	1	4406	8843.478000000001
1_MACS_peak_19069_lociStitched	chr9	49644	54049	1	4406	5585.54
1_MACS_peak_6799_lociStitched	chr15	85523067	85527471	1	4405	8739.2976
1_MACS_peak_4408_lociStitched	chr12	53612424	53616827	1	4404	9343.606300000001
2_MACS_peak_5520_lociStitched	chr14	24739896	24744299	2	3345	3362.1308
1_MACS_peak_2892_lociStitched	chr11	267527	271929	1	4403	30696.9068
1_MACS_peak_18764_lociStitched	chr8	99055072	99059473	1	4402	9447.6267
1_MACS_peak_19062_lociStitched	chr8	146124731	146129132	1	4402	13546.7181
1_MACS_peak_16182_lociStitched	chr5	180256502	180260900	1	4399	10886.3694
1_MACS_peak_15106_lociStitched	chr4	140002688	140007085	1	4398	10536.0914
2_MACS_peak_666_lociStitched	chr1	45768565	45772958	2	3948	4930.2639
1_MACS_peak_11023_lociStitched	chr2	61695475	61699868	1	4394	10757.578399999999
1_MACS_peak_10213_lociStitched	chr19	41813092	41817484	1	4393	4948.0272
1_MACS_peak_3772_lociStitched	chr11	107727466	107731855	1	4390	8745.960299999999
1_MACS_peak_5185_lociStitched	chr13	41161413	41165802	1	4390	4224.4125
1_MACS_peak_6445_lociStitched	chr15	54873635	54878024	1	4390	3726.261
2_MACS_peak_8723_lociStitched	chr17	72409995	72414382	2	2252	1938.6153000000002
1_MACS_peak_4277_lociStitched	chr12	42629107	42633491	1	4385	6719.3568
1_MACS_peak_10365_lociStitched	chr19	47613602	47617986	1	4385	23197.936
1_MACS_peak_19646_lociStitched	chr9	126688742	126693126	1	4385	6246.323200000001
1_MACS_peak_14042_lociStitched	chr3	107842332	107846714	1	4383	8395.4738
1_MACS_peak_14302_lociStitched	chr3	150478118	150482500	1	4383	8825.348
1_MACS_peak_3201_lociStitched	chr11	47786098	47790479	1	4382	12196.2659
1_MACS_peak_1060_lociStitched	chr1	116652549	116656929	1	4381	6501.672
1_MACS_peak_8045_lociStitched	chr17	18822844	18827223	1	4380	7263.447300000001
1_MACS_peak_7612_lociStitched	chr16	71754827	71759205	1	4379	5679.5794
1_MACS_peak_8393_lociStitched	chr17	41320566	41324943	1	4378	11075.1231
1_MACS_peak_16863_lociStitched	chr6	75305877	75310254	1	4378	7137.1362
1_MACS_peak_1046_lociStitched	chr1	114470366	114474742	1	4377	6707.5328
2_MACS_peak_9444_lociStitched	chr19	2782309	2786685	2	2407	2477.6912
1_MACS_peak_6472_lociStitched	chr15	59223028	59227402	1	4375	15140.1636
2_MACS_peak_14364_lociStitched	chr3	169772574	169776946	2	4264	4738.8108
2_MACS_peak_15034_lociStitched	chr4	113434928	113439300	2	4243	2865.4087999999997
1_MACS_peak_2901_lociStitched	chr11	393446	397817	1	4372	4828.2066
1_MACS_peak_12711_lociStitched	chr21	34141291	34145662	1	4372	7994.1219
1_MACS_peak_5357_lociStitched	chr13	99907657	99912026	1	4370	8593.823
1_MACS_peak_17115_lociStitched	chr6	130579955	130584322	1	4368	6229.962200000001
1_MACS_peak_7604_lociStitched	chr16	70555668	70560033	1	4366	10169.1405
1_MACS_peak_2219_lociStitched	chr10	27528220	27532584	1	4365	7463.749199999999
2_MACS_peak_7468_lociStitched	chr16	56762704	56767068	2	2874	1980.3832
1_MACS_peak_12567_lociStitched	chr20	60876760	60881123	1	4364	7605.1453
1_MACS_peak_19554_lociStitched	chr9	112809995	112814356	1	4362	6415.467100000001
2_MACS_peak_19351_lociStitched	chr9	74523623	74527983	2	4334	6236.544
1_MACS_peak_9078_lociStitched	chr18	19176979	19181338	1	4360	9487.3635
1_MACS_peak_20579_lociStitched	chrX	153637056	153641415	1	4360	6326.6526
1_MACS_peak_6977_lociStitched	chr16	2056653	2061008	1	4356	10144.9725
1_MACS_peak_16339_lociStitched	chr6	16470630	16474985	1	4356	4239.157
1_MACS_peak_18638_lociStitched	chr8	67834277	67838632	1	4356	6815.575
1_MACS_peak_15077_lociStitched	chr4	124317899	124322250	1	4352	4579.4275
1_MACS_peak_16914_lociStitched	chr6	89853977	89858328	1	4352	7619.4712
2_MACS_peak_4653_lociStitched	chr12	93984591	93988940	2	3791	3538.7813
1_MACS_peak_1565_lociStitched	chr1	175176454	175180798	1	4345	6982.98
1_MACS_peak_14336_lociStitched	chr3	159726775	159731118	1	4344	5044.3945
1_MACS_peak_5382_lociStitched	chr13	109811802	109816144	1	4343	5480.4724
1_MACS_peak_11495_lociStitched	chr2	134709433	134713775	1	4343	3648.5826
2_MACS_peak_3013_lociStitched	chr11	9737909	9742250	2	2901	2371.0542
1_MACS_peak_15456_lociStitched	chr5	43600534	43604874	1	4341	12238.8
1_MACS_peak_2644_lociStitched	chr10	101943182	101947521	1	4340	5963.9555
1_MACS_peak_1306_lociStitched	chr1	154152177	154156515	1	4339	6575.5404
1_MACS_peak_5602_lociStitched	chr14	50063107	50067445	1	4339	8786.619
1_MACS_peak_4789_lociStitched	chr12	110485433	110489767	1	4335	9409.5474
1_MACS_peak_14980_lociStitched	chr4	103421157	103425489	1	4333	10285.9008
1_MACS_peak_10000_lociStitched	chr19	28281767	28286098	1	4332	8239.2944
1_MACS_peak_12064_lociStitched	chr20	2631498	2635829	1	4332	10355.421
1_MACS_peak_8869_lociStitched	chr17	77964892	77969222	1	4331	15116.463
1_MACS_peak_12874_lociStitched	chr21	47703404	47707730	1	4327	7897.112999999999
1_MACS_peak_14029_lociStitched	chr3	101544968	101549292	1	4325	5958.9044
2_MACS_peak_4360_lociStitched	chr12	50503659	50507982	2	4181	4657.1678999999995
2_MACS_peak_18525_lociStitched	chr8	38852790	38857112	2	4226	6298.0184
1_MACS_peak_9920_lociStitched	chr19	18389743	18394062	1	4320	12753.5751
2_MACS_peak_13074_lociStitched	chr22	29807243	29811562	2	2727	2014.3816
1_MACS_peak_17013_lociStitched	chr6	109413242	109417561	1	4320	3461.2466
1_MACS_peak_17064_lociStitched	chr6	116951802	116956121	1	4320	3668.9905000000003
1_MACS_peak_7852_lociStitched	chr17	3864918	3869233	1	4316	4392.67
1_MACS_peak_5566_lociStitched	chr14	35871607	35875918	1	4312	8299.1061
1_MACS_peak_18327_lociStitched	chr7	158841773	158846083	1	4311	3552.733
1_MACS_peak_505_lociStitched	chr1	33281128	33285437	1	4310	8359.0291
1_MACS_peak_3920_lociStitched	chr11	125494414	125498723	1	4310	15329.2675
1_MACS_peak_8456_lociStitched	chr17	43660446	43664753	1	4308	15320.8604
1_MACS_peak_10832_lociStitched	chr2	28613026	28617333	1	4308	4811.3497
2_MACS_peak_12383_lociStitched	chr20	42836535	42840842	2	4257	6466.0991
1_MACS_peak_18341_lociStitched	chr8	7997167	8001473	1	4307	3644.5984000000003
1_MACS_peak_14361_lociStitched	chr3	169683041	169687343	1	4303	8019.7884
1_MACS_peak_20314_lociStitched	chrX	78619483	78623783	1	4301	3937.5099999999998
1_MACS_peak_14381_lociStitched	chr3	171074463	171078762	1	4300	5583.1113
1_MACS_peak_18551_lociStitched	chr8	42909339	42913638	1	4300	10514.9241
1_MACS_peak_8148_lociStitched	chr17	28497640	28501938	1	4299	2662.1812
1_MACS_peak_9659_lociStitched	chr19	10763152	10767450	1	4299	9023.651
2_MACS_peak_16593_lociStitched	chr6	33557407	33561703	2	3746	3681.672
2_MACS_peak_557_lociStitched	chr1	38154817	38159112	2	4219	3496.5595000000003
2_MACS_peak_3736_lociStitched	chr11	99422752	99427047	2	3894	1830.529
2_MACS_peak_8421_lociStitched	chr17	42422227	42426521	2	2716	1676.3776
1_MACS_peak_12316_lociStitched	chr20	35200127	35204410	1	4284	10756.3262
1_MACS_peak_7099_lociStitched	chr16	10389187	10393469	1	4283	8216.729800000001
1_MACS_peak_3722_lociStitched	chr11	95521379	95525660	1	4282	16954.0443
1_MACS_peak_7047_lociStitched	chr16	3331409	3335690	1	4282	10029.9549
1_MACS_peak_18720_lociStitched	chr8	90993288	90997569	1	4282	15163.7301
2_MACS_peak_10309_lociStitched	chr19	45906642	45910922	2	4249	8868.16
1_MACS_peak_6631_lociStitched	chr15	72765138	72769417	1	4280	10282.437
1_MACS_peak_19358_lociStitched	chr9	75133567	75137846	1	4280	5565.695299999999
1_MACS_peak_13172_lociStitched	chr22	37254689	37258967	1	4279	4625.801399999999
1_MACS_peak_6433_lociStitched	chr15	52755087	52759364	1	4278	4675.6164
2_MACS_peak_15484_lociStitched	chr5	55707960	55712234	2	4190	3212.7658
1_MACS_peak_967_lociStitched	chr1	109233766	109238037	1	4272	11534.2626
1_MACS_peak_5030_lociStitched	chr12	127254659	127258925	1	4267	6146.879400000001
1_MACS_peak_6663_lociStitched	chr15	75147882	75152148	1	4267	5125.599
1_MACS_peak_4560_lociStitched	chr12	67661525	67665790	1	4266	9719.5085
1_MACS_peak_18481_lociStitched	chr8	30512258	30516523	1	4266	5098.8075
1_MACS_peak_1171_lociStitched	chr1	146641223	146645486	1	4264	7270.1202
1_MACS_peak_274_lociStitched	chr1	21111193	21115454	1	4262	9802.0044
1_MACS_peak_15690_lociStitched	chr5	102452934	102457195	1	4262	7092.8606
1_MACS_peak_6448_lociStitched	chr15	55486147	55490407	1	4261	9501.078000000001
2_MACS_peak_14663_lociStitched	chr4	5709336	5713596	2	2935	2385.6000000000004
1_MACS_peak_3086_lociStitched	chr11	23098175	23102432	1	4258	6961.8978
1_MACS_peak_8102_lociStitched	chr17	26644719	26648976	1	4258	7920.1485
1_MACS_peak_20120_lociStitched	chrX	47341175	47345428	1	4254	6184.2873
1_MACS_peak_2520_lociStitched	chr10	89575172	89579424	1	4253	6511.5128
1_MACS_peak_7064_lociStitched	chr16	4320513	4324765	1	4253	14273.5388
1_MACS_peak_4149_lociStitched	chr12	14517750	14522001	1	4252	7795.9089
1_MACS_peak_12671_lociStitched	chr21	19189599	19193850	1	4252	9158.3544
1_MACS_peak_16816_lociStitched	chr6	56817297	56821548	1	4252	10574.3625
1_MACS_peak_11067_lociStitched	chr2	64750108	64754358	1	4251	8261.15
1_MACS_peak_14097_lociStitched	chr3	120066655	120070905	1	4251	10576.975
1_MACS_peak_18560_lociStitched	chr8	48871211	48875461	1	4251	8988.325
1_MACS_peak_17268_lociStitched	chr6	157339316	157343565	1	4250	8905.904
1_MACS_peak_3867_lociStitched	chr11	118887023	118891270	1	4248	12650.963600000001
2_MACS_peak_14189_lociStitched	chr3	129609187	129613434	2	3517	6271.120199999999
1_MACS_peak_16367_lociStitched	chr6	24773754	24778001	1	4248	6929.8299
1_MACS_peak_18572_lociStitched	chr8	54753625	54757872	1	4248	6565.0126
1_MACS_peak_3903_lociStitched	chr11	124040533	124044779	1	4247	7843.2112
1_MACS_peak_17312_lociStitched	chr6	160146633	160150879	1	4247	10157.2812
1_MACS_peak_9109_lociStitched	chr18	29521156	29525401	1	4246	7968.2895
1_MACS_peak_11806_lociStitched	chr2	208487906	208492151	1	4246	7564.1655
1_MACS_peak_15027_lociStitched	chr4	113150397	113154641	1	4245	10318.0128
2_MACS_peak_337_lociStitched	chr1	24739386	24743629	2	2846	3527.2059000000004
1_MACS_peak_358_lociStitched	chr1	25662813	25667056	1	4244	9151.7267
1_MACS_peak_6339_lociStitched	chr15	43208963	43213206	1	4244	5195.129199999999
1_MACS_peak_10902_lociStitched	chr2	42585315	42589556	1	4242	8436.1972
1_MACS_peak_12897_lociStitched	chr22	17697025	17701262	1	4238	3740.8473
1_MACS_peak_7248_lociStitched	chr16	23566534	23570770	1	4237	5582.624400000001
1_MACS_peak_9077_lociStitched	chr18	18688618	18692854	1	4237	7867.9464
1_MACS_peak_6250_lociStitched	chr15	37390593	37394827	1	4235	9201.752199999999
1_MACS_peak_1569_lociStitched	chr1	176174370	176178603	1	4234	7597.3884
1_MACS_peak_14889_lociStitched	chr4	83348870	83353103	1	4234	10593.9291
1_MACS_peak_782_lociStitched	chr1	62901097	62905329	1	4233	7258.7264000000005
1_MACS_peak_3690_lociStitched	chr11	85954059	85958291	1	4233	11028.591999999999
1_MACS_peak_6802_lociStitched	chr15	85871637	85875867	1	4231	8971.83
1_MACS_peak_8970_lociStitched	chr18	2569996	2574224	1	4229	7230.3027999999995
1_MACS_peak_16169_lociStitched	chr5	179124486	179128714	1	4229	9326.5452
2_MACS_peak_2348_lociStitched	chr10	63806961	63811188	2	4008	2343.4488
1_MACS_peak_5351_lociStitched	chr13	98627345	98631570	1	4226	10971.057499999999
2_MACS_peak_20028_lociStitched	chrX	20281683	20285908	2	4201	5217.875
1_MACS_peak_17919_lociStitched	chr7	100270285	100274508	1	4224	12661.8209
1_MACS_peak_3522_lociStitched	chr11	67886032	67890254	1	4223	8447.7998
2_MACS_peak_3553_lociStitched	chr11	71418547	71422769	2	3209	3376.3334
1_MACS_peak_8543_lociStitched	chr17	47464579	47468800	1	4222	5602.111199999999
1_MACS_peak_6615_lociStitched	chr15	70327105	70331320	1	4216	6232.299
1_MACS_peak_1042_lociStitched	chr1	114399897	114404110	1	4214	3862.0571
1_MACS_peak_19960_lociStitched	chrX	11775571	11779784	1	4214	5162.6102
1_MACS_peak_9438_lociStitched	chr19	2607407	2611619	1	4213	4792.8348
1_MACS_peak_9363_lociStitched	chr19	1204897	1209108	1	4212	8635.4977
1_MACS_peak_2842_lociStitched	chr10	127406668	127410878	1	4211	7178.4710000000005
1_MACS_peak_4370_lociStitched	chr12	51155894	51160104	1	4211	10938.843
2_MACS_peak_11554_lociStitched	chr2	159312792	159317002	2	4184	6324.683
2_MACS_peak_14221_lociStitched	chr3	133290607	133294817	2	4078	10226.09
2_MACS_peak_2089_lociStitched	chr10	6128012	6132221	2	2531	2737.5335999999998
1_MACS_peak_291_lociStitched	chr1	22349429	22353637	1	4209	11120.0608
1_MACS_peak_2907_lociStitched	chr11	534274	538482	1	4209	10006.2032
1_MACS_peak_10033_lociStitched	chr19	33862832	33867040	1	4209	8677.737599999999
1_MACS_peak_11455_lociStitched	chr2	127413179	127417384	1	4206	6456.357
