REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X11_0EWX_0229Kronos_MM1S.No.Treatment.1_H3K27Ac_hs.dm_i20.bam	X35_0EXN_0229Kronos_MM1S.No.Treatment.1_Input_hs_i77.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
2_MACS_peak_26834_lociStitched	chr8	26428249	26437550	2	8042	46964.4694	2275.9547	779	DPYSL2		DPYSL2	DPYSL2	0.2596	779	1
4_MACS_peak_20255_lociStitched	chr4	6168732	6187174	4	8039	14390.2926	3312.1832	780	JAKMIP1		JAKMIP1	JAKMIP1	0.1842	780	1
4_MACS_peak_6967_lociStitched	chr12	110431797	110450366	4	8031	10554.6196	1767.7688	781	ANKRD13A,GIT2		ANKRD13A	ANKRD13A	0.1682	781	1
1_MACS_peak_12653_lociStitched	chr18	52983457	52991472	1	8016	19301.723	1263.9655	782	TCF4		TCF4	TCF4	0.1074	782	1
1_MACS_peak_21620_lociStitched	chr5	217165	225168	1	8004	20846.2144	1362.1106	783	SDHA,CCDC127	LRRC14B,PDCD6	SDHA	LRRC14B	1.6468	783	1
1_MACS_peak_19485_lociStitched	chr3	133290441	133298430	1	7990	32206.0557	1990.8588	784	CDV3		CDV3	CDV3	1.1559	784	1
2_MACS_peak_23710_lociStitched	chr6	32156795	32165896	2	7989	20301.6007	1885.7272	785	PBX2,GPSM3,NOTCH4	PPT2,EGFL8,RNF5,RNF5P1,PRRT1,LOC100507547,AGPAT1,AGER	GPSM3	GPSM3	1.248	785	1
1_MACS_peak_25847_lociStitched	chr7	90337290	90345271	1	7982	24939.0288	1490.0527	786	CDK14		CDK14	CDK14	0.1232	786	1
2_MACS_peak_12161_lociStitched	chr17	78873572	78887043	2	7976	54439.0052	2597.2088	787	RPTOR		CHMP6	CHMP6	NONE	787	1
2_MACS_peak_21347_lociStitched	chr4	153580386	153588462	2	7972	20420.166	1887.3612	788	TMEM154		TMEM154	TMEM154	0.3479	788	1
3_MACS_peak_9997_lociStitched	chr16	11712327	11723826	3	7972	22746.1719	1912.2837	789		SNN,LITAF	LITAF	SNN	2.3276	789	1
3_MACS_peak_1863_lociStitched	chr1	161122706	161137545	3	7971	39066.6353	4610.4773	790	UFC1,USP21,PPOX	NIT1,NDUFS2,FCER1G,PFDN2,DEDD,B4GALT3,ADAMTS4	USP21	B4GALT3	2.157	790	1
3_MACS_peak_18556_lociStitched	chr3	39248504	39263625	3	7964	38724.881	2938.0103	791		XIRP1	XIRP1	XIRP1	0.015100000000000002	791	1
2_MACS_peak_7860_lociStitched	chr13	115023600	115032444	2	7963	26916.714	1699.8168	792	CDC16	UPF3A,ZNF828	UPF3A	UPF3A	1.1151	792	1
3_MACS_peak_15337_lociStitched	chr2	134935335	134948432	3	7945	18532.255	2065.3969	793			MIR3679	MIR3679	0.1655	793	1
1_MACS_peak_26984_lociStitched	chr8	38237120	38245054	1	7935	33438.6364	1765.315	794	LETM2,WHSC1L1		WHSC1L1	WHSC1L1	0.39460000000000006	794	1
3_MACS_peak_14686_lociStitched	chr2	68988967	69003744	3	7930	22357.601	2800.2415	795	ARHGAP25		ARHGAP25	ARHGAP25	0.20899999999999996	795	1
2_MACS_peak_992_lociStitched	chr1	67389568	67400620	2	7929	19486.8864	1814.7384	796	MIER1,WDR78		MIER1	MIER1	0.208	796	1
5_MACS_peak_14989_lociStitched	chr2	99156456	99173616	5	7928	9031.308	2743.884	797	INPP4A		C2orf64	C2orf64	NONE	797	1
1_MACS_peak_1790_lociStitched	chr1	156627180	156635102	1	7923	23267.7062	2455.0278	798	BCAN	HAPLN2,BCAN,NES,CRABP2	NES	BCAN	0.7109	798	1
1_MACS_peak_11518_lociStitched	chr17	40827031	40834950	1	7920	26765.4281	1666.1576	799	CNTNAP1,PLEKHH3,CCR10	TUBG2	PLEKHH3	PLEKHH3	1.3003	799	1
2_MACS_peak_10976_lociStitched	chr17	7209433	7219685	2	7914	34524.6352	2085.2568	800	EIF5A,GPS2,NEURL4	SLC2A4,ACAP1,KCTD11,TMEM95,CLDN7,YBX2	EIF5A	EIF5A	2.076	800	1
2_MACS_peak_1855_lociStitched	chr1	161007869	161019256	2	7913	48919.6907	3474.1737	801	TSTD1,USF1,ARHGAP30	KLHDC9,F11R,PVRL4	USF1	USF1	2.7111	801	1
3_MACS_peak_1978_lociStitched	chr1	167675025	167692299	3	7912	21796.3332	3954.0186	802	RCSD1,MPZL1		MPZL1	MPZL1	0.0403	802	1
2_MACS_peak_1508_lociStitched	chr1	145427299	145441124	2	7911	30200.7125	3810.17	803	TXNIP	HFE2,ANKRD34A,LIX1L,POLR3GL	TXNIP	POLR3GL	1.8937	803	1
3_MACS_peak_23417_lociStitched	chr6	15244769	15257652	3	7907	16951.4514	2133.4248	804	JARID2		JARID2	JARID2	0.0398	804	1
2_MACS_peak_10425_lociStitched	chr16	56943772	56952834	2	7906	54819.6628	2392.368	805	SLC12A3	HERPUD1,CETP	HERPUD1	HERPUD1	3.5410000000000004	805	1
3_MACS_peak_6123_lociStitched	chr12	32608423	32622506	3	7904	18802.2133	1930.7793	806		FGD4	FGD4	FGD4	0.1887	806	1
1_MACS_peak_26050_lociStitched	chr7	104650868	104658768	1	7901	71370.97	1963.94	807	MLL5,LOC100216545		MLL5	MLL5	0.6182	807	1
2_MACS_peak_22445_lociStitched	chr5	112256408	112266833	2	7901	36716.85	2590.6125	808	REEP5	DCP2	REEP5	REEP5	0.29800000000000004	808	1
3_MACS_peak_22908_lociStitched	chr5	153651494	153665125	3	7899	12315.6085	2225.9423	809	GALNT10		GALNT10	GALNT10	0.05640000000000002	809	1
2_MACS_peak_6412_lociStitched	chr12	56726400	56734378	2	7895	32969.085	1961.7902	810	IL23A,PAN2	CS,CNPY2,STAT2,APOF	IL23A	IL23A	2.1492	810	1
3_MACS_peak_14826_lociStitched	chr2	85150790	85168295	3	7887	23295.654	3147.399	811		TMSB10,KCMF1,C2orf89	TMSB10	TMSB10	0.2974	811	1
3_MACS_peak_20497_lociStitched	chr4	39354164	39368681	3	7884	20959.6446	2049.8004	812	RFC1	KLB	RFC1	RFC1	0.1679	812	1
2_MACS_peak_27700_lociStitched	chr8	129278051	129287396	2	7873	20159.9685	2212.896	813			MIR1208	MIR1208	NONE	813	1
4_MACS_peak_29694_lociStitched	chrX	75362590	75372170	4	7870	19566.192	1055.716	814		CXorf26	CXorf26	CXorf26	0.1662	814	1
2_MACS_peak_6843_lociStitched	chr12	102129065	102140282	2	7864	35544.4296	2048.2242	815	SYCP3,GNPTAB	CHPT1	SYCP3	SYCP3	1.2062000000000002	815	1
4_MACS_peak_14438_lociStitched	chr2	46761916	46777512	4	7861	9944.0096	2381.5092	816	RHOQ	ATP6V1E2	RHOQ	RHOQ	0.8473	816	1
2_MACS_peak_26204_lociStitched	chr7	120627625	120639427	2	7860	9820.4442	2693.2164	817	C7orf58	ING3	C7orf58	ING3	0.3281	817	1
2_MACS_peak_21907_lociStitched	chr5	43007345	43021243	2	7857	26732.803	2778.2102	818	LOC648987	LOC153684,C5orf39,LOC100132356	LOC648987	C5orf39	2.6713999999999998	818	1
3_MACS_peak_20479_lociStitched	chr4	38124478	38135948	3	7856	20362.691	2178.153	819	TBC1D1		PTTG2	PTTG2	NONE	819	1
2_MACS_peak_4020_lociStitched	chr10	112112609	112122389	2	7846	100204.902	2722.752	820		SMNDC1	SMNDC1	SMNDC1	0.19539999999999996	820	1
2_MACS_peak_19641_lociStitched	chr3	152040158	152054153	2	7842	13328.838	2278.386	821	MBNL1	TMEM14E	TMEM14E	TMEM14E	0.1786	821	1
2_MACS_peak_5613_lociStitched	chr11	126056805	126069189	2	7839	61538.5728	2658.8448	822		FAM118B,RPUSD4	RPUSD4	RPUSD4	0.5922	822	1
2_MACS_peak_10316_lociStitched	chr16	31879729	31890348	2	7838	25112.8731	1853.0155	823	ZNF267		ZNF267	ZNF267	0.3963	823	1
4_MACS_peak_17666_lociStitched	chr22	22549239	22565538	4	7835	35802.3834	3294.0279	824		VPREB1	VPREB1	NONE	NONE	824	1
4_MACS_peak_1892_lociStitched	chr1	161731388	161747884	4	7833	14532.976	3723.1472	825	ATF6	FCRLB,DUSP12	ATF6	DUSP12	0.5405	825	1
1_MACS_peak_23142_lociStitched	chr5	176851986	176859805	1	7820	28193.7502	1775.6949	826	GRK6	SLC34A1,PRR7,PFN3,F12,DBN1	GRK6	GRK6	1.1328	826	1
2_MACS_peak_8823_lociStitched	chr15	33296497	33309865	2	7819	28981.824	2887.488	827	FMN1		FMN1	FMN1	0.09799999999999999	827	1
2_MACS_peak_17447_lociStitched	chr21	41295680	41309002	2	7812	28341.2228	3818.0852	828	PCP4		PCP4	PCP4	0.09360000000000002	828	1
3_MACS_peak_7082_lociStitched	chr12	120628453	120640317	3	7801	13619.872	1230.2968	829	GCN1L1,RPLP0	PXN	GCN1L1	GCN1L1	0.1058	829	1
3_MACS_peak_24749_lociStitched	chr6	139633602	139648858	3	7784	23172.3384	2300.6048	830		TXLNB,CITED2	TXLNB	CITED2	2.4324	830	1
2_MACS_peak_2435_lociStitched	chr1	207994947	208006328	2	7778	41968.5756	3554.2863	831	LOC148696	MIR29C,MIR29B2	LOC148696	LOC148696	2.5091	831	1
3_MACS_peak_367_lociStitched	chr1	26436894	26453840	3	7778	17361.177	2743.5574	832	PDIK1L	GRRP1,ZNF593,TRIM63	PDIK1L	PDIK1L	0.5797	832	1
2_MACS_peak_16154_lociStitched	chr2	227769451	227782296	2	7774	20337.4885	2089.8815	833	RHBDD1		RHBDD1	RHBDD1	0.2224	833	1
3_MACS_peak_20767_lociStitched	chr4	78063165	78079907	3	7774	13932.6924	2643.5618	834	CCNG2		CCNG2	CCNG2	0.47329999999999994	834	1
5_MACS_peak_7926_lociStitched	chr14	23279512	23299863	5	7774	11410.8057	1792.9231	835	MRPL52,SLC7A7	OXA1L,MMP14,LRP10	SLC7A7	LRP10	0.36920000000000003	835	1
3_MACS_peak_8891_lociStitched	chr15	40063012	40079271	3	7773	12456.0199	2355.9291	836	FSIP1		FSIP1	FSIP1	0.04580000000000001	836	1
2_MACS_peak_16720_lociStitched	chr20	32603175	32613456	2	7763	9726.8541	2087.043	837	RALY		RALY	RALY	0.2226	837	1
1_MACS_peak_15345_lociStitched	chr2	135162947	135170704	1	7758	24877.4747	1750.7549	838	MGAT5	LOC151162	LOC151162	NONE	NONE	838	1
3_MACS_peak_7432_lociStitched	chr13	41556442	41570003	3	7758	9565.9294	1206.929	839	ELF1	ELF1	ELF1	ELF1	0.19069999999999998	839	1
1_MACS_peak_3217_lociStitched	chr10	30989190	30996931	1	7742	62844.5344	1866.3551	840			LYZL2	LYZL2	NONE	840	1
3_MACS_peak_6877_lociStitched	chr12	104849754	104861814	3	7737	17292.834	1825.884	841	CHST11		CHST11	CHST11	0.03160000000000002	841	1
3_MACS_peak_10441_lociStitched	chr16	57569200	57579276	3	7731	16002.7032	1850.9612	842	GPR114,CCDC102A	DOK4	GPR114	GPR114	0.17909999999999998	842	1
3_MACS_peak_23385_lociStitched	chr6	13272120	13287315	3	7730	16123.4145	2358.264	843	PHACTR1	TBC1D7	TBC1D7	TBC1D7	0.1704	843	1
4_MACS_peak_11853_lociStitched	chr17	60547528	60562835	4	7729	15965.201	2271.5588	844	TLK2	METTL2A	TLK2	METTL2A	0.5274	844	1
5_MACS_peak_17563_lociStitched	chr22	17090056	17111099	5	7718	9936.5046	2018.0237	845	psiTPTE22	CCT8L2	psiTPTE22	psiTPTE22	0.12410000000000002	845	1
2_MACS_peak_16072_lociStitched	chr2	219148408	219157891	2	7714	22931.7906	1902.2898	846	PNKD,TMBIM1	GPBAR1,PNKD,AAMP	TMBIM1	TMBIM1	0.8284	846	1
4_MACS_peak_27626_lociStitched	chr8	124546054	124560196	4	7712	17299.9086	2044.9332	847	FBXO32	FBXO32	FBXO32	FBXO32	0.2052	847	1
3_MACS_peak_10377_lociStitched	chr16	50299659	50316951	3	7711	18395.2296	2579.9664	848		ADCY7	ADCY7	NONE	NONE	848	1
2_MACS_peak_28926_lociStitched	chr9	131445355	131453440	2	7710	24102.1935	1391.4285	849	SET	PKN3,WDR34,ZDHHC12	SET	SET	0.9644999999999999	849	1
3_MACS_peak_23070_lociStitched	chr5	172191273	172205532	3	7700	28938.6405	3134.1282	850	DUSP1		DUSP1	DUSP1	1.844	850	1
4_MACS_peak_11458_lociStitched	chr17	38770806	38787047	4	7700	11524.6136	2553.0852	851	SMARCE1	CCR7,KRT222	SMARCE1	SMARCE1	0.6013	851	1
2_MACS_peak_10288_lociStitched	chr16	30661186	30672957	2	7693	37697.8046	2374.2107	852	PRR14	FBRS,SRCAP,SNORA30,ZNF689	PRR14	PRR14	2.2679	852	1
2_MACS_peak_22272_lociStitched	chr5	88024661	88033033	2	7692	9668.8228	1414.868	853	MEF2C	LOC645323	LOC645323	LOC645323	0.3232	853	1
3_MACS_peak_17064_lociStitched	chr20	52481933	52490618	3	7692	17003.493	1611.0675	854		SUMO1P1	SUMO1P1	SUMO1P1	0.6765	854	1
4_MACS_peak_9173_lociStitched	chr15	59266906	59280966	4	7686	21359.952	2457.688	855	RNF111	SLTM	RNF111	SLTM	0.17439999999999997	855	1
3_MACS_peak_17895_lociStitched	chr22	36749748	36757619	3	7685	17943.5187	1489.1932	856	MYH9		MYH9	MYH9	0.6518999999999999	856	1
2_MACS_peak_8432_lociStitched	chr14	81856311	81869725	2	7680	13925.0734	1289.0854	857	STON2		STON2	STON2	0.09720000000000001	857	1
1_MACS_peak_14274_lociStitched	chr2	33716506	33724183	1	7678	35585.1981	1753.4268	858	RASGRP3	RASGRP3	RASGRP3	RASGRP3	0.5923	858	1
1_MACS_peak_6764_lociStitched	chr12	94596033	94603706	1	7674	60668.8764	1777.8341	859	PLXNC1		PLXNC1	PLXNC1	0.7855	859	1
4_MACS_peak_2420_lociStitched	chr1	206989277	207007620	4	7671	15718.1167	4305.1021	860	IL19	IL20,IL10	IL19	IL19	0.36650000000000005	860	1
4_MACS_peak_13073_lociStitched	chr19	9928730	9946842	4	7661	16126.9248	2700.4992	861	UBL5,PIN1,FBXL12	ZNF846	UBL5	UBL5	0.6621999999999999	861	1
4_MACS_peak_28497_lociStitched	chr9	95468172	95485379	4	7658	13450.7119	2832.2722	862	BICD2	IPPK	IPPK	IPPK	0.020599999999999993	862	1
2_MACS_peak_27804_lociStitched	chr8	142126743	142140689	2	7656	30897.363	2454.496	863	DENND3		DENND3	DENND3	0.1457	863	1
3_MACS_peak_28795_lociStitched	chr9	123688994	123699358	3	7651	19733.056	1810.5908	864	TRAF1	PHF19,TRAF1	TRAF1	PHF19	1.1109	864	1
3_MACS_peak_19559_lociStitched	chr3	141205475	141219075	3	7648	21910.96	2554.08	865	RASA2		RASA2	RASA2	0.1025	865	1
3_MACS_peak_24214_lociStitched	chr6	86378767	86396329	3	7648	15602.0808	2866.1184	866	SNHG5,SNORD50B,SNORD50A	SYNCRIP	SNORD50B	SNORD50B	0.9088999999999999	866	1
3_MACS_peak_837_lociStitched	chr1	52328313	52345730	3	7636	28804.2346	3124.6098	867	NRD1	MIR761	NRD1	NRD1	0.259	867	1
1_MACS_peak_12651_lociStitched	chr18	52930569	52938201	1	7633	27365.2992	1572.192	868	TCF4		CCDC68	CCDC68	NONE	868	1
3_MACS_peak_13236_lociStitched	chr19	15389979	15405203	3	7632	12165.4984	2387.1232	869	BRD4	EPHX3	BRD4	BRD4	0.0067000000000000115	869	1
3_MACS_peak_20013_lociStitched	chr3	185646053	185661912	3	7631	26409.9927	4009.1552	870	TRA2B	LOC344887	TRA2B	TRA2B	0.6043	870	1
1_MACS_peak_11402_lociStitched	chr17	36856065	36863692	1	7628	70348.3972	1598.6192	871	MLLT6	CISD3,PSMB3,C17orf96,PCGF2	MLLT6	MLLT6	1.9789999999999999	871	1
3_MACS_peak_11113_lociStitched	chr17	18227228	18236275	3	7626	20784.5778	1893.5371	872	SMCR8,SHMT1	EVPLL,TOP3A	SMCR8	SMCR8	1.2883	872	1
2_MACS_peak_9232_lociStitched	chr15	64381436	64389072	2	7624	19894.0708	1698.2464	873	SNX1,FAM96A	DAPK2	FAM96A	FAM96A	0.5561	873	1
3_MACS_peak_9766_lociStitched	chr15	101678494	101692332	3	7624	18376.864	2529.5864	874			CHSY1	CHSY1	0.5508	874	1
3_MACS_peak_21647_lociStitched	chr5	1511767	1525094	3	7622	12478.0701	1775.1564	875	LPCAT1		LPCAT1	LPCAT1	0.4172	875	1
1_MACS_peak_24368_lociStitched	chr6	106609819	106617435	1	7617	52268.608	2199.5008	876			PRDM1	PRDM1	3.4347	876	1
3_MACS_peak_12183_lociStitched	chr17	79868556	79886597	3	7616	13231.2694	2392.2366	877	LOC92659,PCYT2,SIRT7,MAFG	ANAPC11,NPB,ASPSCR1,ARHGDIA,THOC4,PYCR1,MYADML2,NOTUM	SIRT7	ARHGDIA	0.9271	877	1
2_MACS_peak_23776_lociStitched	chr6	35264576	35272442	2	7612	21633.0732	1763.5572	878	DEF6	ZNF76,PPARD	DEF6	DEF6	0.5825	878	1
2_MACS_peak_9275_lociStitched	chr15	66788708	66798587	2	7603	25309.998	1892.8164	879	ZWILCH,SNAPC5,RPL4,SNORD18C,SNORD18B,SNORD16,SNORD18A		SNORD18C	SNORD18C	2.3289	879	1
3_MACS_peak_5547_lociStitched	chr11	120368047	120382322	3	7602	22346.085	2346.81	880			GRIK4	GRIK4	NONE	880	1
2_MACS_peak_13676_lociStitched	chr19	45541522	45554095	2	7599	21794.0382	2342.3499	881	CLASRP	RELB,GEMIN7,ZNF296	CLASRP	GEMIN7	1.2921999999999998	881	1
4_MACS_peak_16235_lociStitched	chr2	233939869	233952518	4	7597	10198.8887	1189.006	882	INPP5D	NEU2	INPP5D	INPP5D	0.06609999999999999	882	1
2_MACS_peak_23977_lociStitched	chr6	52160159	52173624	2	7597	28979.373	2372.533	883		MCM3	MCM3	MCM3	0.14529999999999998	883	1
3_MACS_peak_4224_lociStitched	chr10	135201073	135215684	3	7583	30444.9407	2182.8834	884	PAOX,MTG1	PRAP1,C10orf125,MIR3944,ECHS1,SPRN	MTG1	MTG1	0.5679000000000001	884	1
3_MACS_peak_19930_lociStitched	chr3	182099143	182113204	3	7577	15950.7984	3270.5886	885			ATP11B	ATP11B	NONE	885	1
1_MACS_peak_18430_lociStitched	chr3	23847170	23854734	1	7565	23860.638	1232.932	886	UBE2E1		UBE2E1	UBE2E1	0.213	886	1
3_MACS_peak_25134_lociStitched	chr7	8164571	8175025	3	7565	15387.2426	1881.72	887	ICA1		ICA1	ICA1	0.1202	887	1
1_MACS_peak_979_lociStitched	chr1	66795917	66803477	1	7561	28902.636	1617.084	888	PDE4B		PDE4B	PDE4B	0.09040000000000001	888	1
2_MACS_peak_15877_lociStitched	chr2	201312417	201322042	2	7559	19657.1375	1834.525	889	SPATS2L		KCTD18	KCTD18	NONE	889	1
3_MACS_peak_13480_lociStitched	chr19	36230721	36240239	3	7554	27181.5044	1889.323	890	PSENEN,LIN37,TMEM149,U2AF1L4	ZBTB32,MLL4,C19orf55,ARHGAP33,HSPB6	U2AF1L4	U2AF1L4	1.9627	890	1
2_MACS_peak_12785_lociStitched	chr18	72162350	72170020	2	7551	27486.212	1640.613	891	CNDP2	CNDP1,FAM69C	CNDP2	CNDP2	0.6769000000000001	891	1
2_MACS_peak_15456_lociStitched	chr2	157188254	157200617	2	7549	35537.4435	2367.5145	892	NR4A2		NR4A2	NR4A2	0.5454	892	1
3_MACS_peak_22734_lociStitched	chr5	139935409	139950251	3	7549	18114.661	2619.613	893	SLC35A4,SRA1,APBB3	EIF4EBP3	APBB3	APBB3	0.8678	893	1
1_MACS_peak_12956_lociStitched	chr19	3983229	3990764	1	7536	30939.4635	2564.914	894	EEF2	PIAS4,MIR637,DAPK3,SNORD37	EEF2	SNORD37	1.5781	894	1
1_MACS_peak_11756_lociStitched	chr17	54984723	54992255	1	7533	16210.3704	1573.4348	895	TRIM25	MTVR2,COIL	TRIM25	TRIM25	0.41870000000000007	895	1
1_MACS_peak_27245_lociStitched	chr8	72268353	72275884	1	7532	16449.9633	1109.3163	896	EYA1		EYA1	EYA1	0.06989999999999999	896	1
2_MACS_peak_647_lociStitched	chr1	40522447	40531704	2	7531	18086.3266	1707.9165	897	CAP1	PPT1	CAP1	CAP1	0.6961	897	1
5_MACS_peak_11494_lociStitched	chr17	40330557	40351411	5	7524	11240.306	3338.7254	898	KCNH4,HCRT,GHDC,STAT5B	RAB5C	HCRT	HCRT	0.5534	898	1
2_MACS_peak_20621_lociStitched	chr4	57840403	57849647	2	7522	24312.6444	1810.8996	899	POLR2B,C4orf14		POLR2B	POLR2B	0.3348	899	1
3_MACS_peak_15331_lociStitched	chr2	134875631	134885965	3	7515	13004.3056	1715.444	900	MIR3679		MIR3679	MIR3679	0.1655	900	1
3_MACS_peak_5168_lociStitched	chr11	78163240	78178227	3	7509	36030.2467	2697.66	901	NARS2	GAB2	GAB2	NONE	NONE	901	1
