#11_0EWX_0229Kronos_MM1S-No-Treatment-1_H3K27Ac_hs-dm_i20_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/11_0EWX_0229Kronos_MM1S-No-Treatment-1_H3K27Ac_hs-dm_i20_ROSE/11_0EWX_0229Kronos_MM1S-No-Treatment-1_H3K27Ac_hs-dm_i20_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X11_0EWX_0229Kronos_MM1S.No.Treatment.1_H3K27Ac_hs.dm_i20.bam
#Using cutoff of 24861.666 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X11_0EWX_0229Kronos_MM1S.No.Treatment.1_H3K27Ac_hs.dm_i20.bam	X35_0EXN_0229Kronos_MM1S.No.Treatment.1_Input_hs_i77.bam	enhancerRank	isStretch
1_MACS_peak_11934_lociStitched	chr17	66201020	66203847	1	2828	10171.8287	515.9275	6561	0
1_MACS_peak_9464_lociStitched	chr15	78325919	78328746	1	2828	6180.6701	517.6237	6562	0
1_MACS_peak_4218_lociStitched	chr10	134384020	134386847	1	2828	10577.7859	401.434	6563	0
1_MACS_peak_2879_lociStitched	chr1	249098418	249101245	1	2828	7720.8197	945.3488	6564	0
1_MACS_peak_1986_lociStitched	chr1	168194328	168197155	1	2828	6530.0873	619.9611	6565	0
2_MACS_peak_25732_lociStitched	chr7	74930238	74935856	2	2828	1975.8506	872.4754	6566	0
1_MACS_peak_29048_lociStitched	chr9	139376099	139378925	1	2827	10175.5782	653.9364	6567	0
1_MACS_peak_5363_lociStitched	chr11	105946704	105949530	1	2827	13280.2218	525.636	6568	0
1_MACS_peak_4207_lociStitched	chr10	132263080	132265906	1	2827	4635.7704	534.6792	6569	0
2_MACS_peak_4098_lociStitched	chr10	120965411	120972236	2	2827	3988.53	858.585	6570	0
1_MACS_peak_28335_lociStitched	chr9	74524641	74527466	1	2826	7791.915	518.3875	6571	0
1_MACS_peak_25034_lociStitched	chr7	2393154	2395979	1	2826	27879.0775	771.79	6572	0
1_MACS_peak_11341_lociStitched	chr17	33774256	33777081	1	2826	8847.0525	588.4475	6573	0
1_MACS_peak_4424_lociStitched	chr11	13471252	13474077	1	2826	5542.65	537.88	6574	0
2_MACS_peak_4387_lociStitched	chr11	10764769	10773621	2	2826	6214.9892	1375.6008	6575	0
1_MACS_peak_29072_lociStitched	chr9	140082074	140084898	1	2825	9284.4648	638.224	6576	0
1_MACS_peak_13054_lociStitched	chr19	8385024	8387848	1	2825	9804.928	863.5792	6577	0
2_MACS_peak_27800_lociStitched	chr8	141643937	141646814	2	2825	3513.1047	386.3811	6578	0
2_MACS_peak_22906_lociStitched	chr5	153600677	153609108	2	2825	3557.0389	1257.9052	6579	0
1_MACS_peak_27161_lociStitched	chr8	62547660	62550483	1	2824	11278.4496	496.2834	6580	0
1_MACS_peak_26949_lociStitched	chr8	36522638	36525461	1	2824	2566.107	596.4999	6581	0
1_MACS_peak_17436_lociStitched	chr21	40554054	40556877	1	2824	10465.9902	757.9755	6582	0
1_MACS_peak_9983_lociStitched	chr16	11187080	11189903	1	2824	7991.913	637.7157	6583	0
2_MACS_peak_3745_lociStitched	chr10	89839689	89843337	2	2824	2665.2288	872.2368	6584	0
1_MACS_peak_27111_lociStitched	chr8	57470681	57473503	1	2823	3754.671	374.4794	6585	0
1_MACS_peak_21767_lociStitched	chr5	19269347	19272169	1	2823	10514.2076	670.5072	6586	0
2_MACS_peak_19106_lociStitched	chr3	100321256	100326442	2	2823	3439.8738	883.6944	6587	0
2_MACS_peak_17598_lociStitched	chr22	18506155	18512714	2	2823	2053.6229	900.5507	6588	0
2_MACS_peak_19649_lociStitched	chr3	152769528	152773924	2	2822	3150.1736	826.0084	6589	0
1_MACS_peak_21067_lociStitched	chr4	113151346	113154165	1	2820	13890.3406	857.2579	6590	0
1_MACS_peak_18878_lociStitched	chr3	57540972	57543791	1	2820	11827.9602	590.0167	6591	0
1_MACS_peak_18162_lociStitched	chr22	48391046	48393865	1	2820	6007.5709	618.4886	6592	0
1_MACS_peak_15346_lociStitched	chr2	135674761	135677580	1	2820	13039.0026	550.2688	6593	0
1_MACS_peak_11155_lociStitched	chr17	19550380	19553199	1	2820	7494.5934	636.2483	6594	0
1_MACS_peak_9595_lociStitched	chr15	86744979	86747798	1	2820	2410.8088	451.6038	6595	0
1_MACS_peak_2858_lociStitched	chr1	246728617	246731436	1	2820	10542.2143	810.7444	6596	0
1_MACS_peak_2150_lociStitched	chr1	184019403	184022222	1	2820	22278.2751	868.5339	6597	0
1_MACS_peak_100_lociStitched	chr1	8876138	8878957	1	2820	6239.0108	440.8916	6598	0
1_MACS_peak_21548_lociStitched	chr4	185653302	185656120	1	2819	7384.8508	700.8366	6599	0
1_MACS_peak_15680_lociStitched	chr2	179314282	179317100	1	2819	10967.3742	830.1828	6600	0
2_MACS_peak_6504_lociStitched	chr12	65151303	65154130	2	2819	2777.2448	643.4252	6601	0
1_MACS_peak_28810_lociStitched	chr9	125025822	125028639	1	2818	14642.766	725.6592	6602	0
1_MACS_peak_26110_lociStitched	chr7	107382855	107385672	1	2818	23191.5159	1046.5155	6603	0
1_MACS_peak_12801_lociStitched	chr18	74532881	74535698	1	2818	7410.4002	272.1222	6604	0
2_MACS_peak_16125_lociStitched	chr2	225385482	225389779	2	2818	3208.9996	566.3446	6605	0
2_MACS_peak_24957_lociStitched	chr6	162157155	162162203	2	2818	2318.5464	503.2856	6606	0
2_MACS_peak_23049_lociStitched	chr5	170790548	170795663	2	2818	3256.7205	885.918	6607	0
2_MACS_peak_22323_lociStitched	chr5	94416736	94424443	2	2818	2732.1315	999.5979	6608	0
1_MACS_peak_16410_lociStitched	chr20	3868825	3871641	1	2817	6547.2	516.4544	6609	0
1_MACS_peak_6664_lociStitched	chr12	83079367	83082183	1	2817	8597.8112	523.4944	6610	0
1_MACS_peak_5404_lociStitched	chr11	110299768	110302584	1	2817	6402.4576	535.8848	6611	0
2_MACS_peak_9300_lociStitched	chr15	68390140	68394390	2	2817	2187.475	668.525	6612	0
1_MACS_peak_19741_lociStitched	chr3	160281700	160284515	1	2816	11141.4885	670.8145	6613	0
1_MACS_peak_4518_lociStitched	chr11	22849336	22852151	1	2816	6426.9265	565.252	6614	0
1_MACS_peak_2669_lociStitched	chr1	226898470	226901285	1	2816	11914.769	1201.7235	6615	0
1_MACS_peak_12623_lociStitched	chr18	49016187	49019001	1	2815	2804.7138	639.3408	6616	0
1_MACS_peak_11262_lociStitched	chr17	29034694	29037507	1	2814	3223.4167	391.007	6617	0
1_MACS_peak_2846_lociStitched	chr1	244613363	244616176	1	2814	10727.3755	787.64	6618	0
1_MACS_peak_3650_lociStitched	chr10	79595307	79598119	1	2813	4277.8956	366.6848	6619	0
2_MACS_peak_20615_lociStitched	chr4	57665766	57670982	2	2813	2456.2144	903.4112	6620	0
1_MACS_peak_5307_lociStitched	chr11	98967735	98970546	1	2812	5704.9245	590.0289	6621	0
1_MACS_peak_17313_lociStitched	chr21	32503988	32506798	1	2811	7281.834	715.426	6622	0
1_MACS_peak_16347_lociStitched	chr2	242800514	242803324	1	2811	8054.865	370.358	6623	0
1_MACS_peak_4060_lociStitched	chr10	115932310	115935120	1	2811	6575.962	792.982	6624	0
1_MACS_peak_1308_lociStitched	chr1	110343956	110346766	1	2811	13041.772	282.405	6625	0
2_MACS_peak_28970_lociStitched	chr9	132801275	132805845	2	2811	2370.916	782.841	6626	0
1_MACS_peak_15181_lociStitched	chr2	113402349	113405158	1	2810	8642.4503	518.2605	6627	0
2_MACS_peak_9001_lociStitched	chr15	44885265	44889375	2	2810	2564.64	746.376	6628	0
1_MACS_peak_16356_lociStitched	chr20	304503	307311	1	2809	5838.9552	535.2048	6629	0
1_MACS_peak_8184_lociStitched	chr14	57526108	57528916	1	2809	5413.5432	267.3216	6630	0
2_MACS_peak_16408_lociStitched	chr20	3825173	3828414	2	2809	3136.3157	581.7595	6631	0
1_MACS_peak_24059_lociStitched	chr6	63099702	63102509	1	2808	6235.4698	503.8565	6632	0
1_MACS_peak_11303_lociStitched	chr17	31202510	31205317	1	2808	8942.5406	553.8211	6633	0
1_MACS_peak_4503_lociStitched	chr11	20407946	20410753	1	2808	13422.2319	528.8388	6634	0
1_MACS_peak_1103_lociStitched	chr1	85740407	85743214	1	2808	5157.5818	699.5044	6635	0
2_MACS_peak_11825_lociStitched	chr17	57905983	57911188	2	2808	2771.6625	1035.795	6636	0
1_MACS_peak_12212_lociStitched	chr17	80375567	80378373	1	2807	5956.8574	452.6078	6637	0
1_MACS_peak_4478_lociStitched	chr11	18404192	18406998	1	2807	23543.4624	492.7336	6638	0
1_MACS_peak_27174_lociStitched	chr8	65491834	65494639	1	2806	2443.155	440.946	6639	0
1_MACS_peak_19062_lociStitched	chr3	96437458	96440263	1	2806	12288.4245	787.644	6640	0
1_MACS_peak_14977_lociStitched	chr2	98205062	98207867	1	2806	13297.6635	452.4465	6641	0
1_MACS_peak_8331_lociStitched	chr14	71786227	71789032	1	2806	6515.7345	301.257	6642	0
1_MACS_peak_6208_lociStitched	chr12	46062201	46065006	1	2806	3191.8095	548.658	6643	0
2_MACS_peak_8284_lociStitched	chr14	67954467	67960632	2	2806	6054.03	760.1445	6644	0
1_MACS_peak_25524_lociStitched	chr7	46191865	46194669	1	2805	13186.0904	628.096	6645	0
1_MACS_peak_12839_lociStitched	chr19	530737	533541	1	2805	3803.0652	473.876	6646	0
1_MACS_peak_7692_lociStitched	chr13	88187896	88190700	1	2805	7633.0488	425.9276	6647	0
2_MACS_peak_7634_lociStitched	chr13	76905717	76908847	2	2805	2428.567	531.161	6648	0
1_MACS_peak_21571_lociStitched	chr4	186282087	186284890	1	2804	6097.9265	436.1468	6649	0
1_MACS_peak_11633_lociStitched	chr17	45972002	45974805	1	2804	9034.3493	829.4077	6650	0
1_MACS_peak_26_lociStitched	chr1	1405716	1408519	1	2804	4896.5607	443.4346	6651	0
2_MACS_peak_30011_lociStitched	chrX	135791856	135798201	2	2804	2603.988	573.588	6652	0
1_MACS_peak_4785_lociStitched	chr11	60907556	60910358	1	2803	8641.0878	531.2592	6653	0
2_MACS_peak_27037_lociStitched	chr8	43014859	43019064	2	2803	2409.465	612.248	6654	0
2_MACS_peak_29025_lociStitched	chr9	136889920	136896925	2	2803	2109.2055	1012.923	6655	0
1_MACS_peak_21685_lociStitched	chr5	6494529	6497330	1	2802	5485.1983	515.9442	6656	0
1_MACS_peak_8998_lociStitched	chr15	44718246	44721047	1	2802	15122.0388	618.7409	6657	0
2_MACS_peak_7652_lociStitched	chr13	78593451	78597482	2	2802	4170.0695	678.8204	6658	0
2_MACS_peak_15494_lociStitched	chr2	161277799	161285414	2	2802	2836.5875	1052.393	6659	0
1_MACS_peak_13705_lociStitched	chr19	46219452	46222252	1	2801	5117	547.4	6660	0
1_MACS_peak_5553_lociStitched	chr11	120572823	120575623	1	2801	5901.84	566.16	6661	0
1_MACS_peak_703_lociStitched	chr1	43422496	43425296	1	2801	5853.4	627.48	6662	0
1_MACS_peak_343_lociStitched	chr1	25347824	25350624	1	2801	19395.6	624.68	6663	0
1_MACS_peak_20169_lociStitched	chr3	197806310	197809109	1	2800	15583.1526	900.4383	6664	0
1_MACS_peak_14268_lociStitched	chr2	32581031	32583830	1	2800	10423.476	581.3523	6665	0
1_MACS_peak_5871_lociStitched	chr12	10873926	10876725	1	2800	6719.8392	614.3805	6666	0
1_MACS_peak_22795_lociStitched	chr5	142961216	142964014	1	2799	10405.762	785.6784	6667	0
1_MACS_peak_11727_lociStitched	chr17	51194794	51197592	1	2799	6297.1788	408.7878	6668	0
1_MACS_peak_25812_lociStitched	chr7	82306225	82309022	1	2798	9091.0891	500.3833	6669	0
1_MACS_peak_9110_lociStitched	chr15	52585672	52588469	1	2798	5419.4672	524.7172	6670	0
1_MACS_peak_4113_lociStitched	chr10	121630831	121633628	1	2798	5573.8616	407.2432	6671	0
2_MACS_peak_7379_lociStitched	chr13	33159713	33162535	2	2798	3743.1008	368.8354	6672	0
2_MACS_peak_17793_lociStitched	chr22	30616226	30621059	2	2798	1657.719	831.7593	6673	0
2_MACS_peak_17921_lociStitched	chr22	37589456	37595910	2	2798	4766.9244	977.1356	6674	0
1_MACS_peak_11912_lociStitched	chr17	64395020	64397816	1	2797	6635.4672	396.1932	6675	0
1_MACS_peak_4034_lociStitched	chr10	112326456	112329252	1	2797	14802.3036	591.9132	6676	0
1_MACS_peak_8058_lociStitched	chr14	39900018	39902813	1	2796	9525.0805	321.1455	6677	0
1_MACS_peak_1068_lociStitched	chr1	79983348	79986143	1	2796	5649.254	557.882	6678	0
2_MACS_peak_11102_lociStitched	chr17	17794584	17801619	2	2796	2470.692	1200.8745	6679	0
1_MACS_peak_26906_lociStitched	chr8	30012669	30015463	1	2795	5916.0156	606.298	6680	0
1_MACS_peak_25864_lociStitched	chr7	92156053	92158847	1	2795	10445.6484	757.7328	6681	0
1_MACS_peak_22800_lociStitched	chr5	143206234	143209028	1	2795	4334.891	662.4574	6682	0
1_MACS_peak_741_lociStitched	chr1	45195280	45198074	1	2795	15399.6898	480.2886	6683	0
1_MACS_peak_27896_lociStitched	chr9	502915	505708	1	2794	6932.226	334.6014	6684	0
1_MACS_peak_27856_lociStitched	chr8	145503923	145506716	1	2794	3860.4846	288.2376	6685	0
1_MACS_peak_21616_lociStitched	chr4	190968540	190971333	1	2794	2531.8545	621.4425	6686	0
1_MACS_peak_3243_lociStitched	chr10	34493480	34496273	1	2794	7486.0779	746.2896	6687	0
1_MACS_peak_2039_lociStitched	chr1	174127222	174130015	1	2794	9792.8166	953.5302	6688	0
1_MACS_peak_21456_lociStitched	chr4	174089071	174091863	1	2793	6889.5392	429.1304	6689	0
1_MACS_peak_20736_lociStitched	chr4	76597095	76599887	1	2793	13240.2224	649.4192	6690	0
1_MACS_peak_1399_lociStitched	chr1	117280142	117282934	1	2793	5069.4344	375.8032	6691	0
1_MACS_peak_23701_lociStitched	chr6	31829631	31832422	1	2792	7794.7048	602.5769	6692	0
1_MACS_peak_21179_lociStitched	chr4	128981264	128984055	1	2792	16100.4417	502.6591	6693	0
1_MACS_peak_19138_lociStitched	chr3	104009914	104012705	1	2792	3965.1737	496.2398	6694	0
1_MACS_peak_13704_lociStitched	chr19	46209050	46211841	1	2792	8434.9602	737.6613	6695	0
1_MACS_peak_4761_lociStitched	chr11	59381790	59384581	1	2792	7438.5732	693.0053	6696	0
1_MACS_peak_3871_lociStitched	chr10	99203830	99206621	1	2792	4135.9829	518.0096	6697	0
1_MACS_peak_2572_lociStitched	chr1	220218145	220220936	1	2792	9760.127	934.7059	6698	0
2_MACS_peak_28930_lociStitched	chr9	131543135	131550219	2	2792	2147.1604	840.1624	6699	0
1_MACS_peak_2769_lociStitched	chr1	234906983	234909773	1	2791	14271.687	822.213	6700	0
2_MACS_peak_28752_lociStitched	chr9	117275426	117281607	2	2791	4525.1101	1062.5139	6701	0
2_MACS_peak_23213_lociStitched	chr6	684677	693815	2	2791	4060.9272	1399.0278	6702	0
1_MACS_peak_29076_lociStitched	chr9	140134184	140136973	1	2790	5901.524	603.8185	6703	0
1_MACS_peak_26951_lociStitched	chr8	37001366	37004155	1	2790	6050.4566	630.5929	6704	0
1_MACS_peak_15518_lociStitched	chr2	163587956	163590745	1	2790	9087.1198	631.7085	6705	0
1_MACS_peak_9930_lociStitched	chr16	4896029	4898818	1	2790	7910.7196	577.323	6706	0
1_MACS_peak_1534_lociStitched	chr1	146642759	146645548	1	2790	8494.7362	948.8178	6707	0
1_MACS_peak_1152_lociStitched	chr1	89893015	89895804	1	2790	3231.3354	546.0862	6708	0
2_MACS_peak_20263_lociStitched	chr4	6636213	6643984	2	2790	4520.3907	891.3337	6709	0
1_MACS_peak_11331_lociStitched	chr17	33389820	33392608	1	2789	10491.244	586.874	6710	0
1_MACS_peak_8005_lociStitched	chr14	32544922	32547710	1	2789	3461.5808	187.6324	6711	0
1_MACS_peak_7806_lociStitched	chr13	110789024	110791812	1	2789	10456.9516	558.7152	6712	0
1_MACS_peak_5205_lociStitched	chr11	82744061	82746849	1	2789	3666.4988	509.6464	6713	0
1_MACS_peak_21890_lociStitched	chr5	40678081	40680868	1	2788	7279.0866	437.0016	6714	0
1_MACS_peak_21853_lociStitched	chr5	36875672	36878459	1	2788	9815.2566	579.9747	6715	0
1_MACS_peak_11877_lociStitched	chr17	62222339	62225126	1	2788	6750.3927	725.1774	6716	0
1_MACS_peak_10812_lociStitched	chr16	89766331	89769118	1	2788	5042.5191	307.1274	6717	0
1_MACS_peak_10066_lociStitched	chr16	17227175	17229962	1	2788	5485.3734	623.7306	6718	0
1_MACS_peak_9877_lociStitched	chr16	3018329	3021116	1	2788	4840.4616	463.7568	6719	0
1_MACS_peak_8041_lociStitched	chr14	36323893	36326680	1	2788	4727.5881	263.3715	6720	0
1_MACS_peak_7085_lociStitched	chr12	120661791	120664578	1	2788	2490.4632	271.7325	6721	0
1_MACS_peak_4783_lociStitched	chr11	60808840	60811627	1	2788	10542.1062	477.1344	6722	0
2_MACS_peak_660_lociStitched	chr1	41173950	41177859	2	2788	3470.8011	688.7658	6723	0
1_MACS_peak_25344_lociStitched	chr7	30386629	30389415	1	2787	6150.3736	498.4154	6724	0
1_MACS_peak_14877_lociStitched	chr2	87213602	87216388	1	2787	3667.769	555.807	6725	0
1_MACS_peak_16495_lociStitched	chr20	9685174	9687959	1	2786	9988.681	659.7665	6726	0
1_MACS_peak_15427_lociStitched	chr2	152683156	152685941	1	2786	7397.517	600.7245	6727	0
1_MACS_peak_15352_lociStitched	chr2	136498746	136501531	1	2786	15005.58	632.4735	6728	0
1_MACS_peak_11112_lociStitched	chr17	18216924	18219709	1	2786	10763.7465	591.2555	6729	0
1_MACS_peak_10270_lociStitched	chr16	30365306	30368091	1	2786	6514.115	528.036	6730	0
2_MACS_peak_23681_lociStitched	chr6	31535831	31540821	2	2786	3626.732	837.821	6731	0
2_MACS_peak_4076_lociStitched	chr10	118231673	118238313	2	2786	3398.352	844.608	6732	0
2_MACS_peak_7173_lociStitched	chr12	124456074	124459154	2	2785	2330.636	170.632	6733	0
1_MACS_peak_29633_lociStitched	chrX	67913141	67915924	1	2784	2180.2022	230.989	6734	0
1_MACS_peak_26240_lociStitched	chr7	123634053	123636836	1	2784	4776.1846	763.6552	6735	0
1_MACS_peak_18482_lociStitched	chr3	31488941	31491724	1	2784	4142.7738	475.3364	6736	0
1_MACS_peak_14810_lociStitched	chr2	80180823	80183606	1	2784	4952.9051	621.4439	6737	0
1_MACS_peak_5138_lociStitched	chr11	76154553	76157336	1	2784	9249.0222	662.6323	6738	0
2_MACS_peak_29082_lociStitched	chr9	140348496	140354762	2	2784	2582.8452	573.9656	6739	0
1_MACS_peak_8999_lociStitched	chr15	44827831	44830613	1	2783	10212.722	693.8308	6740	0
2_MACS_peak_12222_lociStitched	chr17	80476317	80479199	2	2783	8644.2708	293.0994	6741	0
1_MACS_peak_11286_lociStitched	chr17	30262982	30265763	1	2782	7022.5812	548.1351	6742	0
2_MACS_peak_12744_lociStitched	chr18	62373708	62381359	2	2782	2741.3533	977.7978	6743	0
1_MACS_peak_25499_lociStitched	chr7	44923919	44926699	1	2781	14903.858	649.408	6744	0
1_MACS_peak_20081_lociStitched	chr3	193459625	193462405	1	2781	6710.92	797.026	6745	0
2_MACS_peak_25310_lociStitched	chr7	28190961	28195625	2	2781	1857.6712	735.0464	6746	0
2_MACS_peak_2556_lociStitched	chr1	218518065	218525411	2	2781	3282.1928	1431.0008	6747	0
2_MACS_peak_19656_lociStitched	chr3	153030862	153038662	2	2781	2223.78	975	6748	0
1_MACS_peak_28376_lociStitched	chr9	79791662	79794441	1	2780	4860.1931	607.2115	6749	0
1_MACS_peak_24085_lociStitched	chr6	70504816	70507595	1	2780	8468.7246	497.7189	6750	0
1_MACS_peak_6436_lociStitched	chr12	57503839	57506618	1	2780	7813.9922	860.1005	6751	0
1_MACS_peak_5743_lociStitched	chr12	2984950	2987729	1	2780	8504.5737	529.1216	6752	0
1_MACS_peak_2733_lociStitched	chr1	231472327	231475106	1	2780	17802.8298	1002.3853	6753	0
1_MACS_peak_1032_lociStitched	chr1	72109307	72112086	1	2780	3591.3017	542.1829	6754	0
2_MACS_peak_25418_lociStitched	chr7	37854799	37861676	2	2780	3165.4831	789.4796	6755	0
2_MACS_peak_7808_lociStitched	chr13	111207638	111214819	2	2780	1816.0749	690.8122	6756	0
2_MACS_peak_17231_lociStitched	chr21	17951580	17960077	2	2780	2670.6071	893.0347	6757	0
1_MACS_peak_26919_lociStitched	chr8	30780965	30783743	1	2779	3233.592	523.9308	6758	0
1_MACS_peak_25395_lociStitched	chr7	35839484	35842262	1	2779	14284.7538	633.384	6759	0
1_MACS_peak_11350_lociStitched	chr17	34135185	34137963	1	2779	12787.4118	677.2764	6760	0
1_MACS_peak_8684_lociStitched	chr15	20529454	20532232	1	2779	6230.4984	863.4024	6761	0
2_MACS_peak_27476_lociStitched	chr8	103794386	103801799	2	2779	1978.5297	782.8128	6762	0
1_MACS_peak_27855_lociStitched	chr8	145447004	145449781	1	2778	3898.908	269.369	6763	0
1_MACS_peak_23645_lociStitched	chr6	30293053	30295830	1	2778	14667.0032	786.1687	6764	0
1_MACS_peak_17119_lociStitched	chr20	57225584	57228361	1	2778	6445.1393	547.3467	6765	0
1_MACS_peak_3672_lociStitched	chr10	81044416	81047193	1	2778	5577.6045	429.0465	6766	0
1_MACS_peak_2445_lociStitched	chr1	208416418	208419194	1	2777	3752.8744	763.1224	6767	0
1_MACS_peak_23833_lociStitched	chr6	37743576	37746351	1	2776	10096.005	773.3925	6768	0
1_MACS_peak_23738_lociStitched	chr6	33310868	33313643	1	2776	11628.0825	605.7825	6769	0
1_MACS_peak_17218_lociStitched	chr21	15754324	15757099	1	2776	8130.75	791.985	6770	0
1_MACS_peak_13876_lociStitched	chr19	55448304	55451079	1	2776	5557.77	586.9125	6771	0
1_MACS_peak_4517_lociStitched	chr11	22828401	22831176	1	2776	5677.65	563.88	6772	0
1_MACS_peak_3085_lociStitched	chr10	17241642	17244417	1	2776	13107.1575	619.935	6773	0
1_MACS_peak_23976_lociStitched	chr6	52147867	52150641	1	2775	5580.4558	670.1984	6774	0
1_MACS_peak_9341_lociStitched	chr15	70783609	70786383	1	2775	18657.0918	698.2158	6775	0
1_MACS_peak_2320_lociStitched	chr1	202440816	202443590	1	2775	5534.4074	752.8636	6776	0
2_MACS_peak_7786_lociStitched	chr13	108867646	108871719	2	2775	4332.0428	519.7148	6777	0
1_MACS_peak_18827_lociStitched	chr3	52753707	52756480	1	2774	3809.8247	563.4736	6778	0
1_MACS_peak_11420_lociStitched	chr17	37616993	37619766	1	2774	8202.2567	663.5789	6779	0
2_MACS_peak_28988_lociStitched	chr9	134355203	134362411	2	2774	3624.9032	1009.12	6780	0
1_MACS_peak_28459_lociStitched	chr9	93535883	93538655	1	2773	4752.8712	652.2516	6781	0
1_MACS_peak_23491_lociStitched	chr6	23152971	23155743	1	2773	6924.1788	581.8428	6782	0
1_MACS_peak_19770_lociStitched	chr3	167451419	167454191	1	2773	12270.5352	1093.8312	6783	0
1_MACS_peak_14523_lociStitched	chr2	55458542	55461314	1	2773	10508.652	586.278	6784	0
1_MACS_peak_6506_lociStitched	chr12	65173799	65176571	1	2773	5886.8964	567.4284	6785	0
1_MACS_peak_18609_lociStitched	chr3	43730970	43733741	1	2772	7713.0785	514.5747	6786	0
1_MACS_peak_14808_lociStitched	chr2	79830528	79833299	1	2772	10256.8565	445.0226	6787	0
1_MACS_peak_4461_lociStitched	chr11	17097867	17100638	1	2772	8770.7692	753.1578	6788	0
1_MACS_peak_2665_lociStitched	chr1	226821482	226824253	1	2772	4354.3494	950.7301	6789	0
1_MACS_peak_23269_lociStitched	chr6	5259975	5262745	1	2771	17300.312	678.096	6790	0
2_MACS_peak_26595_lociStitched	chr7	158988277	158991205	2	2771	2624.6592	688.6656	6791	0
2_MACS_peak_253_lociStitched	chr1	20084947	20092184	2	2771	2349.8539	1309.897	6792	0
1_MACS_peak_23085_lociStitched	chr5	173247559	173250328	1	2770	6143.0265	746.5224	6793	0
1_MACS_peak_11762_lociStitched	chr17	55080729	55083498	1	2770	4226.3247	523.8948	6794	0
1_MACS_peak_14924_lociStitched	chr2	91727705	91730473	1	2769	4968.0064	743.208	6795	0
1_MACS_peak_5785_lociStitched	chr12	6601584	6604352	1	2769	12470.3936	696.7056	6796	0
1_MACS_peak_3055_lociStitched	chr10	14878990	14881758	1	2769	9446.0768	620.032	6797	0
1_MACS_peak_25115_lociStitched	chr7	7678762	7681529	1	2768	7113.4036	597.1186	6798	0
2_MACS_peak_5053_lociStitched	chr11	71346016	71351283	2	2768	3071.7144	898.5502	6799	0
1_MACS_peak_2444_lociStitched	chr1	208360089	208362855	1	2767	6943.7664	755.118	6800	0
2_MACS_peak_24513_lociStitched	chr6	117819091	117826245	2	2767	2831.5532	1188.2794	6801	0
1_MACS_peak_24131_lociStitched	chr6	76310516	76313281	1	2766	10864.238	390.6945	6802	0
1_MACS_peak_13052_lociStitched	chr19	8361063	8363828	1	2766	7652.414	482.4925	6803	0
1_MACS_peak_1782_lociStitched	chr1	156389234	156391999	1	2766	3990.1715	781.1125	6804	0
1_MACS_peak_910_lociStitched	chr1	59368389	59371154	1	2766	10719.6285	657.2405	6805	0
1_MACS_peak_28530_lociStitched	chr9	97135820	97138584	1	2765	5167.0216	596.7476	6806	0
1_MACS_peak_19686_lociStitched	chr3	156533989	156536753	1	2765	15249.2644	902.9988	6807	0
1_MACS_peak_13686_lociStitched	chr19	45907943	45910707	1	2765	13427.2356	784.976	6808	0
1_MACS_peak_5867_lociStitched	chr12	10364367	10367131	1	2765	5932.0968	601.7228	6809	0
