GENE_ID	locusLine	bin_1_03_0EWP_0229Kronos_MM1S-KB-1hr-1_H3K18Ac_hs-dm_i05.bam
1_MACS_peak_4966_lociStitched	chr12(.):6601585-6604134	1.7319
1_MACS_peak_4967_lociStitched	chr12(.):6640920-6645508	2.8412
1_MACS_peak_4968_lociStitched	chr12(.):6664051-6665532	0.4936
1_MACS_peak_4969_lociStitched	chr12(.):6676459-6678262	1.1906
2_MACS_peak_4970_lociStitched	chr12(.):6713946-6723103	0.4581
1_MACS_peak_4972_lociStitched	chr12(.):6771861-6773209	0.7456
1_MACS_peak_4973_lociStitched	chr12(.):6797257-6799524	3.1754
1_MACS_peak_4974_lociStitched	chr12(.):6832327-6834583	1.2178
1_MACS_peak_4975_lociStitched	chr12(.):6861385-6863180	1.9474
1_MACS_peak_4976_lociStitched	chr12(.):6875859-6876849	0.5325
1_MACS_peak_4977_lociStitched	chr12(.):6891698-6893606	0.5188
1_MACS_peak_4978_lociStitched	chr12(.):6959607-6962995	1.552
2_MACS_peak_4979_lociStitched	chr12(.):6975916-6983493	0.8938
1_MACS_peak_4981_lociStitched	chr12(.):6999504-7001436	1.7388
1_MACS_peak_4982_lociStitched	chr12(.):7013302-7014896	0.8689
4_MACS_peak_4983_lociStitched	chr12(.):7022797-7038376	0.8516
5_MACS_peak_4987_lociStitched	chr12(.):7045655-7081222	1.3777
1_MACS_peak_4992_lociStitched	chr12(.):7124974-7126565	0.9921
1_MACS_peak_4993_lociStitched	chr12(.):7260296-7261970	1.1034
1_MACS_peak_4994_lociStitched	chr12(.):7282052-7283748	0.9175
1_MACS_peak_4995_lociStitched	chr12(.):7340879-7343177	0.9285
1_MACS_peak_4996_lociStitched	chr12(.):7735692-7737669	0.6117
1_MACS_peak_4997_lociStitched	chr12(.):7761287-7763220	0.9725
2_MACS_peak_4998_lociStitched	chr12(.):8178391-8186336	1.0564
1_MACS_peak_5000_lociStitched	chr12(.):8233449-8235927	2.1404
1_MACS_peak_5001_lociStitched	chr12(.):8332518-8333587	1.6317
1_MACS_peak_5002_lociStitched	chr12(.):8379746-8380988	0.4914
2_MACS_peak_5003_lociStitched	chr12(.):8392303-8397058	0.9893
2_MACS_peak_5005_lociStitched	chr12(.):8467770-8475170	1.7657
1_MACS_peak_5007_lociStitched	chr12(.):8542454-8543568	0.4831
1_MACS_peak_5008_lociStitched	chr12(.):8645113-8646171	0.584
1_MACS_peak_5009_lociStitched	chr12(.):8850468-8851402	0.5311
1_MACS_peak_5010_lociStitched	chr12(.):9066511-9067647	0.5845
1_MACS_peak_5011_lociStitched	chr12(.):9101110-9103789	2.4018
1_MACS_peak_5012_lociStitched	chr12(.):9216583-9218087	0.8996
3_MACS_peak_5013_lociStitched	chr12(.):9435758-9449504	0.5091
2_MACS_peak_5016_lociStitched	chr12(.):9456859-9462910	0.6268
1_MACS_peak_5018_lociStitched	chr12(.):9516420-9518213	1.4422
2_MACS_peak_5019_lociStitched	chr12(.):9573514-9580041	1.0306
1_MACS_peak_5021_lociStitched	chr12(.):9587638-9589315	0.6268
1_MACS_peak_5022_lociStitched	chr12(.):9597492-9601804	2.4387
2_MACS_peak_5023_lociStitched	chr12(.):9655226-9663900	0.2951
1_MACS_peak_5025_lociStitched	chr12(.):9716601-9718064	0.412
1_MACS_peak_5026_lociStitched	chr12(.):9799801-9804622	2.0018
1_MACS_peak_5027_lociStitched	chr12(.):9825589-9827039	0.601
1_MACS_peak_5028_lociStitched	chr12(.):9873865-9875270	0.5277
2_MACS_peak_5029_lociStitched	chr12(.):9891751-9895866	0.7732
1_MACS_peak_5031_lociStitched	chr12(.):9916767-9918550	0.7205
1_MACS_peak_5032_lociStitched	chr12(.):10101245-10102319	0.6271
1_MACS_peak_5033_lociStitched	chr12(.):10110079-10111489	0.523
2_MACS_peak_5034_lociStitched	chr12(.):10186360-10196954	0.5464
1_MACS_peak_5036_lociStitched	chr12(.):10204185-10205992	0.6275
1_MACS_peak_5037_lociStitched	chr12(.):10217132-10218518	0.4885
1_MACS_peak_5038_lociStitched	chr12(.):10242438-10243656	0.7036
1_MACS_peak_5039_lociStitched	chr12(.):10281772-10284365	1.032
3_MACS_peak_5040_lociStitched	chr12(.):10295065-10306821	0.5537
1_MACS_peak_5043_lociStitched	chr12(.):10364272-10366851	1.2415
1_MACS_peak_5044_lociStitched	chr12(.):10765113-10766991	2.1169
1_MACS_peak_5045_lociStitched	chr12(.):10874228-10876584	1.3084
1_MACS_peak_5046_lociStitched	chr12(.):11323258-11325003	3.5884
1_MACS_peak_5047_lociStitched	chr12(.):11698405-11701028	0.9526
1_MACS_peak_5048_lociStitched	chr12(.):11753981-11755009	0.5243
2_MACS_peak_5049_lociStitched	chr12(.):11801084-11806149	1.48
1_MACS_peak_5051_lociStitched	chr12(.):11883579-11886041	0.8277
5_MACS_peak_5052_lociStitched	chr12(.):11901782-11920321	0.9138
1_MACS_peak_5057_lociStitched	chr12(.):11932293-11935175	1.3012
2_MACS_peak_5058_lociStitched	chr12(.):11959710-11966634	0.4552
3_MACS_peak_5060_lociStitched	chr12(.):11974445-11990632	0.4295
3_MACS_peak_5063_lociStitched	chr12(.):12047290-12060476	0.3309
1_MACS_peak_5066_lociStitched	chr12(.):12132815-12135669	0.8461
1_MACS_peak_5067_lociStitched	chr12(.):12162241-12164533	0.8562
2_MACS_peak_5068_lociStitched	chr12(.):12176444-12186561	0.4484
1_MACS_peak_5070_lociStitched	chr12(.):12223556-12224949	0.7724
1_MACS_peak_5071_lociStitched	chr12(.):12419087-12420764	1.7194
1_MACS_peak_5072_lociStitched	chr12(.):12508980-12511977	2.1974
1_MACS_peak_5073_lociStitched	chr12(.):12713191-12716595	1.4077
1_MACS_peak_5074_lociStitched	chr12(.):12763903-12765814	2.0687
2_MACS_peak_5075_lociStitched	chr12(.):12848614-12858078	0.7839
1_MACS_peak_5077_lociStitched	chr12(.):12866061-12880325	3.5284
1_MACS_peak_5078_lociStitched	chr12(.):12939199-12941019	1.9454
4_MACS_peak_5079_lociStitched	chr12(.):12950085-12967174	0.4323
1_MACS_peak_5083_lociStitched	chr12(.):13043524-13044555	0.9264
1_MACS_peak_5084_lociStitched	chr12(.):13103069-13106273	0.8992
1_MACS_peak_5085_lociStitched	chr12(.):13152393-13155053	1.2114
1_MACS_peak_5086_lociStitched	chr12(.):13196837-13198056	0.8018
1_MACS_peak_5087_lociStitched	chr12(.):13223810-13225799	0.9595
4_MACS_peak_5088_lociStitched	chr12(.):13242220-13255922	0.9
1_MACS_peak_5092_lociStitched	chr12(.):13317716-13319664	0.8984
1_MACS_peak_5093_lociStitched	chr12(.):13331734-13333636	1.5439
1_MACS_peak_5094_lociStitched	chr12(.):13348837-13350217	0.6279
1_MACS_peak_5095_lociStitched	chr12(.):13535504-13537190	0.7276
1_MACS_peak_5096_lociStitched	chr12(.):13942816-13944257	0.5551
2_MACS_peak_5097_lociStitched	chr12(.):14103955-14111973	0.5048
1_MACS_peak_5099_lociStitched	chr12(.):14252161-14253923	0.7289
1_MACS_peak_5100_lociStitched	chr12(.):14391889-14393815	0.8289
1_MACS_peak_5101_lociStitched	chr12(.):14409743-14411605	1.2471
1_MACS_peak_5102_lociStitched	chr12(.):14518079-14519659	2.4188
2_MACS_peak_5103_lociStitched	chr12(.):14921886-14928362	1.5505
2_MACS_peak_5105_lociStitched	chr12(.):14948060-14957407	0.4534
1_MACS_peak_5107_lociStitched	chr12(.):15003737-15004895	0.5065
4_MACS_peak_5108_lociStitched	chr12(.):15101126-15115728	0.6509
1_MACS_peak_5112_lociStitched	chr12(.):15142099-15143471	0.7758
1_MACS_peak_5113_lociStitched	chr12(.):15678790-15680725	0.7602
1_MACS_peak_5114_lociStitched	chr12(.):15698702-15700012	0.4794
1_MACS_peak_5115_lociStitched	chr12(.):15723500-15724974	0.7441
1_MACS_peak_5116_lociStitched	chr12(.):15941336-15943363	0.9995
1_MACS_peak_5117_lociStitched	chr12(.):16034355-16036527	2.2189
1_MACS_peak_5118_lociStitched	chr12(.):16063676-16065292	2.1275
1_MACS_peak_5119_lociStitched	chr12(.):16500273-16501345	0.6179
1_MACS_peak_5120_lociStitched	chr12(.):16919122-16920173	0.4445
1_MACS_peak_5121_lociStitched	chr12(.):17009576-17012068	0.5103
1_MACS_peak_5122_lociStitched	chr12(.):17137245-17138584	0.5566
1_MACS_peak_5123_lociStitched	chr12(.):18620247-18621446	0.4864
1_MACS_peak_5124_lociStitched	chr12(.):19134591-19136117	0.7272
1_MACS_peak_5125_lociStitched	chr12(.):19282566-19284314	0.7743
1_MACS_peak_5126_lociStitched	chr12(.):19592059-19594108	1.569
1_MACS_peak_5127_lociStitched	chr12(.):20000001-20001103	0.5437
1_MACS_peak_5128_lociStitched	chr12(.):20046149-20049599	1.2205
1_MACS_peak_5129_lociStitched	chr12(.):21590082-21591730	1.4045
1_MACS_peak_5130_lociStitched	chr12(.):21653549-21655648	1.626
1_MACS_peak_5131_lociStitched	chr12(.):21809499-21811473	1.7141
1_MACS_peak_5132_lociStitched	chr12(.):22198820-22200370	1.8649
1_MACS_peak_5133_lociStitched	chr12(.):22408306-22410177	0.9168
2_MACS_peak_5134_lociStitched	chr12(.):22576816-22585363	0.2953
1_MACS_peak_5136_lociStitched	chr12(.):22695984-22698362	3.1004
1_MACS_peak_5137_lociStitched	chr12(.):22777373-22779491	1.6933
2_MACS_peak_5138_lociStitched	chr12(.):22839590-22848711	0.5043
1_MACS_peak_5140_lociStitched	chr12(.):22877974-22880170	0.8795
1_MACS_peak_5141_lociStitched	chr12(.):23375491-23376681	0.6524
2_MACS_peak_5142_lociStitched	chr12(.):24324206-24332254	0.5342
1_MACS_peak_5144_lociStitched	chr12(.):24714585-24715656	0.6421
1_MACS_peak_5145_lociStitched	chr12(.):24857756-24860089	0.6538
1_MACS_peak_5146_lociStitched	chr12(.):24967111-24968451	0.7627
1_MACS_peak_5147_lociStitched	chr12(.):25101343-25102819	0.9527
1_MACS_peak_5148_lociStitched	chr12(.):25149360-25152451	1.0676
1_MACS_peak_5149_lociStitched	chr12(.):25172669-25174651	0.607
1_MACS_peak_5150_lociStitched	chr12(.):25204120-25206483	1.0524
1_MACS_peak_5151_lociStitched	chr12(.):25347504-25349245	1.2965
1_MACS_peak_5152_lociStitched	chr12(.):25402160-25405112	1.6214
1_MACS_peak_5153_lociStitched	chr12(.):25484120-25487971	1.3144
1_MACS_peak_5154_lociStitched	chr12(.):25537824-25540871	5.3471
1_MACS_peak_5155_lociStitched	chr12(.):25565383-25566091	0.497
2_MACS_peak_5156_lociStitched	chr12(.):25582358-25589667	0.2761
1_MACS_peak_5158_lociStitched	chr12(.):26110688-26113290	0.8547
2_MACS_peak_5159_lociStitched	chr12(.):26240871-26246888	0.6713
1_MACS_peak_5161_lociStitched	chr12(.):26265781-26280357	2.2628
2_MACS_peak_5162_lociStitched	chr12(.):26306144-26312545	1.7606
1_MACS_peak_5164_lociStitched	chr12(.):26347966-26349440	0.5586
1_MACS_peak_5165_lociStitched	chr12(.):26427460-26428683	0.9586
2_MACS_peak_5166_lociStitched	chr12(.):26450145-26457844	0.9765
1_MACS_peak_5168_lociStitched	chr12(.):26950532-26951379	0.5286
1_MACS_peak_5169_lociStitched	chr12(.):26969315-26971030	0.7647
1_MACS_peak_5170_lociStitched	chr12(.):26984790-26987543	1.4184
2_MACS_peak_5171_lociStitched	chr12(.):27019549-27024776	0.9202
1_MACS_peak_5173_lociStitched	chr12(.):27059104-27060656	0.5455
1_MACS_peak_5174_lociStitched	chr12(.):27089692-27093365	1.7848
2_MACS_peak_5175_lociStitched	chr12(.):27166289-27176236	0.6289
2_MACS_peak_5177_lociStitched	chr12(.):27295926-27303280	0.5326
1_MACS_peak_5179_lociStitched	chr12(.):27315893-27319815	0.8265
2_MACS_peak_5180_lociStitched	chr12(.):27330328-27340762	1.3453
1_MACS_peak_5182_lociStitched	chr12(.):27359874-27362127	0.6369
1_MACS_peak_5183_lociStitched	chr12(.):27372819-27376385	1.8882
2_MACS_peak_5184_lociStitched	chr12(.):27390554-27399484	0.6348
1_MACS_peak_5186_lociStitched	chr12(.):27457689-27458420	0.5184
1_MACS_peak_5187_lociStitched	chr12(.):27483790-27487217	1.5808
1_MACS_peak_5188_lociStitched	chr12(.):27675962-27677674	0.9806
1_MACS_peak_5189_lociStitched	chr12(.):27806273-27807129	0.5178
1_MACS_peak_5190_lociStitched	chr12(.):27862933-27864815	1.1517
1_MACS_peak_5191_lociStitched	chr12(.):27932240-27934387	2.3926
1_MACS_peak_5192_lociStitched	chr12(.):28014611-28015934	0.5779
1_MACS_peak_5193_lociStitched	chr12(.):28121956-28123633	0.7771
1_MACS_peak_5194_lociStitched	chr12(.):28342580-28345049	2.7807
1_MACS_peak_5195_lociStitched	chr12(.):28695379-28697100	1.1831
1_MACS_peak_5196_lociStitched	chr12(.):28930012-28931825	0.91
1_MACS_peak_5197_lociStitched	chr12(.):29255349-29257905	0.8362
1_MACS_peak_5198_lociStitched	chr12(.):29300926-29303094	1.5929
1_MACS_peak_5199_lociStitched	chr12(.):29316849-29318793	0.9141
1_MACS_peak_5200_lociStitched	chr12(.):29532779-29535010	2.462
1_MACS_peak_5201_lociStitched	chr12(.):29669000-29670344	0.4793
1_MACS_peak_5202_lociStitched	chr12(.):29696786-29699528	0.6907
1_MACS_peak_5203_lociStitched	chr12(.):29902872-29904903	0.5831
1_MACS_peak_5204_lociStitched	chr12(.):29934271-29937343	1.17
1_MACS_peak_5205_lociStitched	chr12(.):30847822-30849655	1.6796
1_MACS_peak_5206_lociStitched	chr12(.):30906557-30908876	1.1005
1_MACS_peak_5207_lociStitched	chr12(.):30991898-30992784	0.4698
1_MACS_peak_5208_lociStitched	chr12(.):31003742-31005192	0.6144
1_MACS_peak_5209_lociStitched	chr12(.):31225698-31229811	2.9513
3_MACS_peak_5210_lociStitched	chr12(.):31243927-31254670	1.0042
3_MACS_peak_5213_lociStitched	chr12(.):31332282-31342171	0.3373
1_MACS_peak_5216_lociStitched	chr12(.):31476246-31479942	1.7192
1_MACS_peak_5217_lociStitched	chr12(.):31514707-31517315	1.4547
1_MACS_peak_5218_lociStitched	chr12(.):31558724-31560145	0.4739
1_MACS_peak_5219_lociStitched	chr12(.):31742360-31744340	1.5681
1_MACS_peak_5220_lociStitched	chr12(.):31756274-31757722	0.6067
2_MACS_peak_5221_lociStitched	chr12(.):31803681-31813264	0.626
1_MACS_peak_5223_lociStitched	chr12(.):31881219-31882975	1.0081
2_MACS_peak_5224_lociStitched	chr12(.):31901462-31906132	0.5764
2_MACS_peak_5226_lociStitched	chr12(.):32039336-32051452	0.9025
1_MACS_peak_5228_lociStitched	chr12(.):32111217-32113621	1.5093
1_MACS_peak_5229_lociStitched	chr12(.):32258930-32261321	1.8617
1_MACS_peak_5230_lociStitched	chr12(.):32291756-32293618	1.6048
1_MACS_peak_5231_lociStitched	chr12(.):32405066-32406652	1.2988
1_MACS_peak_5232_lociStitched	chr12(.):32424366-32427387	1.0491
1_MACS_peak_5233_lociStitched	chr12(.):32551571-32553565	0.872
3_MACS_peak_5234_lociStitched	chr12(.):32608577-32622393	0.5042
1_MACS_peak_5237_lociStitched	chr12(.):32633994-32637590	1.5188
1_MACS_peak_5238_lociStitched	chr12(.):32664738-32666159	0.8797
1_MACS_peak_5239_lociStitched	chr12(.):32673483-32677454	1.4996
1_MACS_peak_5240_lociStitched	chr12(.):32686996-32688740	0.5687
1_MACS_peak_5241_lociStitched	chr12(.):32711294-32713124	0.6089
1_MACS_peak_5242_lociStitched	chr12(.):32831619-32833459	1.4793
1_MACS_peak_5243_lociStitched	chr12(.):32907488-32909631	1.8162
6_MACS_peak_5244_lociStitched	chr12(.):33037876-33060551	0.5437
1_MACS_peak_5250_lociStitched	chr12(.):33418388-33419581	0.5557
1_MACS_peak_5251_lociStitched	chr12(.):33673006-33674520	0.9053
1_MACS_peak_5252_lociStitched	chr12(.):33740346-33741874	0.6071
1_MACS_peak_5253_lociStitched	chr12(.):33786684-33788636	0.7232
1_MACS_peak_5254_lociStitched	chr12(.):34174964-34176190	1.0389
1_MACS_peak_5255_lociStitched	chr12(.):38710036-38711414	1.1542
1_MACS_peak_5256_lociStitched	chr12(.):38744190-38745666	0.7667
1_MACS_peak_5257_lociStitched	chr12(.):38779950-38781135	0.5948
1_MACS_peak_5258_lociStitched	chr12(.):38858173-38859796	0.6985
2_MACS_peak_5259_lociStitched	chr12(.):38933901-38939251	1.3268
1_MACS_peak_5261_lociStitched	chr12(.):39298117-39301282	1.2124
1_MACS_peak_5262_lociStitched	chr12(.):39835617-39838049	1.6142
1_MACS_peak_5263_lociStitched	chr12(.):40011299-40015861	0.9708
1_MACS_peak_5264_lociStitched	chr12(.):40145845-40147310	0.7908
1_MACS_peak_5265_lociStitched	chr12(.):40498647-40500298	0.9834
1_MACS_peak_5266_lociStitched	chr12(.):40618319-40619272	0.5169
1_MACS_peak_5267_lociStitched	chr12(.):40735476-40736672	0.5932
1_MACS_peak_5268_lociStitched	chr12(.):40954633-40955665	0.5947
1_MACS_peak_5269_lociStitched	chr12(.):41085849-41087175	0.5605
2_MACS_peak_5270_lociStitched	chr12(.):41154196-41165815	0.6234
1_MACS_peak_5272_lociStitched	chr12(.):41186565-41187432	0.4411
1_MACS_peak_5273_lociStitched	chr12(.):42311107-42312370	0.5317
1_MACS_peak_5274_lociStitched	chr12(.):42537369-42539415	1.0257
1_MACS_peak_5275_lociStitched	chr12(.):42630791-42633213	0.7841
1_MACS_peak_5276_lociStitched	chr12(.):42692927-42694668	0.9759
1_MACS_peak_5277_lociStitched	chr12(.):42719089-42721056	0.9964
1_MACS_peak_5278_lociStitched	chr12(.):42753679-42755603	1.4324
1_MACS_peak_5279_lociStitched	chr12(.):42862149-42863748	0.673
1_MACS_peak_5280_lociStitched	chr12(.):42876439-42878850	0.6555
1_MACS_peak_5281_lociStitched	chr12(.):42940027-42941066	0.5848
1_MACS_peak_5282_lociStitched	chr12(.):42982815-42984504	0.4989
1_MACS_peak_5283_lociStitched	chr12(.):44151579-44154064	1.2253
1_MACS_peak_5284_lociStitched	chr12(.):44199360-44201041	2.7254
1_MACS_peak_5285_lociStitched	chr12(.):44229096-44230842	2.2439
1_MACS_peak_5286_lociStitched	chr12(.):44382420-44383496	0.4934
1_MACS_peak_5287_lociStitched	chr12(.):44414545-44415871	0.601
1_MACS_peak_5288_lociStitched	chr12(.):44577728-44579182	0.518
1_MACS_peak_5289_lociStitched	chr12(.):44700909-44702083	0.7181
1_MACS_peak_5290_lociStitched	chr12(.):45241295-45242703	0.7682
2_MACS_peak_5291_lociStitched	chr12(.):45609054-45618624	0.5544
1_MACS_peak_5293_lociStitched	chr12(.):45628575-45629234	0.4209
1_MACS_peak_5294_lociStitched	chr12(.):45637920-45639232	0.6602
1_MACS_peak_5295_lociStitched	chr12(.):46062273-46064385	0.6123
1_MACS_peak_5296_lociStitched	chr12(.):46120248-46125633	1.8548
1_MACS_peak_5297_lociStitched	chr12(.):46272582-46273793	0.5885
1_MACS_peak_5298_lociStitched	chr12(.):46383176-46386524	2.6
1_MACS_peak_5299_lociStitched	chr12(.):46501253-46505456	0.645
1_MACS_peak_5300_lociStitched	chr12(.):46608133-46613413	0.9259
1_MACS_peak_5301_lociStitched	chr12(.):46660031-46663780	3.306
1_MACS_peak_5302_lociStitched	chr12(.):46764365-46768058	2.1688
3_MACS_peak_5303_lociStitched	chr12(.):46776266-46785507	1.2984
2_MACS_peak_5306_lociStitched	chr12(.):46792834-46799025	0.3436
1_MACS_peak_5308_lociStitched	chr12(.):46863394-46864583	0.6297
1_MACS_peak_5309_lociStitched	chr12(.):46892547-46894968	1.2785
2_MACS_peak_5310_lociStitched	chr12(.):46909095-46919259	0.9849
3_MACS_peak_5312_lociStitched	chr12(.):46940242-46950419	0.6858
2_MACS_peak_5315_lociStitched	chr12(.):46979205-46985663	0.2903
2_MACS_peak_5317_lociStitched	chr12(.):47600478-47611602	0.4545
1_MACS_peak_5319_lociStitched	chr12(.):47710715-47711881	0.5897
1_MACS_peak_5320_lociStitched	chr12(.):47754368-47755746	0.833
1_MACS_peak_5321_lociStitched	chr12(.):47790844-47791818	0.4536
1_MACS_peak_5322_lociStitched	chr12(.):47801486-47802589	0.5708
1_MACS_peak_5323_lociStitched	chr12(.):48098792-48101224	0.962
4_MACS_peak_5324_lociStitched	chr12(.):48134504-48153694	0.4138
1_MACS_peak_5328_lociStitched	chr12(.):48166263-48168151	1.4536
3_MACS_peak_5329_lociStitched	chr12(.):48200519-48219051	1.3097
1_MACS_peak_5332_lociStitched	chr12(.):48261473-48264784	0.8369
3_MACS_peak_5333_lociStitched	chr12(.):48276061-48288883	0.6387
1_MACS_peak_5336_lociStitched	chr12(.):48296808-48299189	1.0874
1_MACS_peak_5337_lociStitched	chr12(.):48356965-48358410	2.3166
1_MACS_peak_5338_lociStitched	chr12(.):48375550-48377279	0.7112
1_MACS_peak_5339_lociStitched	chr12(.):48498676-48500932	2.7689
1_MACS_peak_5340_lociStitched	chr12(.):48512707-48514282	0.6938
1_MACS_peak_5341_lociStitched	chr12(.):48550437-48552057	1.0419
1_MACS_peak_5342_lociStitched	chr12(.):48576618-48577890	0.6553
1_MACS_peak_5343_lociStitched	chr12(.):48591126-48593182	2.3894
1_MACS_peak_5344_lociStitched	chr12(.):48743821-48745603	1.3355
1_MACS_peak_5345_lociStitched	chr12(.):49074933-49076940	1.6319
1_MACS_peak_5346_lociStitched	chr12(.):49109362-49111928	2.8268
1_MACS_peak_5347_lociStitched	chr12(.):49137325-49139463	0.6395
1_MACS_peak_5348_lociStitched	chr12(.):49157770-49159124	0.5915
1_MACS_peak_5349_lociStitched	chr12(.):49181940-49183851	0.9591
2_MACS_peak_5350_lociStitched	chr12(.):49207740-49212804	0.538
1_MACS_peak_5352_lociStitched	chr12(.):49244860-49246905	2.2697
1_MACS_peak_5353_lociStitched	chr12(.):49258786-49260400	0.8548
1_MACS_peak_5354_lociStitched	chr12(.):49317885-49320058	1.7113
1_MACS_peak_5355_lociStitched	chr12(.):49350279-49352038	1.004
2_MACS_peak_5356_lociStitched	chr12(.):49391713-49394305	0.6302
1_MACS_peak_5358_lociStitched	chr12(.):49411224-49413467	2.5964
1_MACS_peak_5359_lociStitched	chr12(.):49452840-49455430	2.2181
1_MACS_peak_5360_lociStitched	chr12(.):49462586-49464625	0.6581
1_MACS_peak_5361_lociStitched	chr12(.):49503875-49505322	0.6699
1_MACS_peak_5362_lociStitched	chr12(.):49523466-49526499	3.5572
1_MACS_peak_5363_lociStitched	chr12(.):49581713-49583199	1.3651
1_MACS_peak_5364_lociStitched	chr12(.):49627628-49629549	0.8528
1_MACS_peak_5365_lociStitched	chr12(.):49657787-49660014	1.4948
1_MACS_peak_5366_lociStitched	chr12(.):49716035-49717867	0.8215
1_MACS_peak_5367_lociStitched	chr12(.):49759681-49764895	1.9471
1_MACS_peak_5368_lociStitched	chr12(.):49822417-49823971	0.6431
1_MACS_peak_5369_lociStitched	chr12(.):49960934-49962761	1.4069
1_MACS_peak_5370_lociStitched	chr12(.):50015467-50017724	1.6467
2_MACS_peak_5371_lociStitched	chr12(.):50054171-50065763	1.2995
1_MACS_peak_5373_lociStitched	chr12(.):50082917-50084043	0.6182
2_MACS_peak_5374_lociStitched	chr12(.):50092307-50101775	0.483
1_MACS_peak_5376_lociStitched	chr12(.):50134916-50136555	2.9162
1_MACS_peak_5377_lociStitched	chr12(.):50235583-50237545	1.4119
1_MACS_peak_5378_lociStitched	chr12(.):50418310-50420076	1.0675
1_MACS_peak_5379_lociStitched	chr12(.):50478117-50480873	0.8411
1_MACS_peak_5380_lociStitched	chr12(.):50503239-50506819	1.3883
