#32_0EX8_0229Kronos_MM1S-No-Treatment-2_IRF4_hs_i48_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/32_0EX8_0229Kronos_MM1S-No-Treatment-2_IRF4_hs_i48_ROSE/32_0EX8_0229Kronos_MM1S-No-Treatment-2_IRF4_hs_i48_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X32_0EX8_0229Kronos_MM1S.No.Treatment.2_IRF4_hs_i48.bam
#Using cutoff of 2419.1208 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X32_0EX8_0229Kronos_MM1S.No.Treatment.2_IRF4_hs_i48.bam	X36_0EXO_0229Kronos_MM1S.No.Treatment.2_Input_hs_i78.bam	enhancerRank	isStretch
1_MACS_peak_1891_lociStitched	chr1	206785097	206786527	1	1431	1420.276	508.222	6578	0
1_MACS_peak_16_lociStitched	chr1	1509585	1511015	1	1431	1069.64	343.486	6579	0
1_MACS_peak_18409_lociStitched	chr6	5003347	5004776	1	1430	1176.2099	314.9516	6580	0
1_MACS_peak_13812_lociStitched	chr22	40831807	40833236	1	1430	1435.8592	448.8489	6581	0
1_MACS_peak_6972_lociStitched	chr15	57025013	57026442	1	1430	812.3865	240.5007	6582	0
1_MACS_peak_5187_lociStitched	chr12	56709220	56710649	1	1430	1255.8052	381.6859	6583	0
1_MACS_peak_4634_lociStitched	chr12	1662844	1664273	1	1430	1401.4203	442.99	6584	0
1_MACS_peak_2327_lociStitched	chr1	247639163	247640592	1	1430	1224.3672	283.7994	6585	0
1_MACS_peak_2288_lociStitched	chr1	243751940	243753369	1	1430	1370.6968	525.1575	6586	0
1_MACS_peak_564_lociStitched	chr1	52421024	52422453	1	1430	950.9995	301.519	6587	0
1_MACS_peak_21757_lociStitched	chr8	77911865	77913293	1	1429	974.7528	343.1484	6588	0
1_MACS_peak_20429_lociStitched	chr7	74305936	74307364	1	1429	1145.8272	340.4352	6589	0
1_MACS_peak_16122_lociStitched	chr4	83811680	83813108	1	1429	1320.4716	406.1232	6590	0
1_MACS_peak_13860_lociStitched	chr22	43538699	43540127	1	1429	952.1904	280.1736	6591	0
1_MACS_peak_13513_lociStitched	chr22	21212348	21213776	1	1429	1040.8692	237.3336	6592	0
1_MACS_peak_13144_lociStitched	chr21	15754826	15756254	1	1429	1129.2624	400.2684	6593	0
1_MACS_peak_5683_lociStitched	chr12	111882066	111883494	1	1429	1045.5816	292.3116	6594	0
1_MACS_peak_2756_lociStitched	chr10	54225612	54227040	1	1429	875.6496	266.322	6595	0
1_MACS_peak_844_lociStitched	chr1	90308220	90309648	1	1429	1120.5516	238.0476	6596	0
2_MACS_peak_16343_lociStitched	chr4	111404956	111409607	2	1429	1372.5101	700.4406	6597	0
1_MACS_peak_21674_lociStitched	chr8	65607232	65608659	1	1428	1584.6835	197.3541	6598	0
1_MACS_peak_20590_lociStitched	chr7	95129905	95131332	1	1428	920.5577	423.3909	6599	0
1_MACS_peak_13423_lociStitched	chr21	44596447	44597874	1	1428	1315.5513	655.8492	6600	0
1_MACS_peak_12033_lociStitched	chr2	187832327	187833754	1	1428	1277.5931	384.4338	6601	0
1_MACS_peak_8690_lociStitched	chr17	41560528	41561955	1	1428	1314.6951	343.907	6602	0
1_MACS_peak_6823_lociStitched	chr15	42065927	42067354	1	1428	1271.0289	396.706	6603	0
1_MACS_peak_1895_lociStitched	chr1	206858989	206860416	1	1428	875.0364	355.4657	6604	0
1_MACS_peak_1768_lociStitched	chr1	199058146	199059573	1	1428	2145.3518	586.6397	6605	0
1_MACS_peak_15_lociStitched	chr1	1439940	1441367	1	1428	1048.9877	276.1245	6606	0
1_MACS_peak_23192_lociStitched	chrX	7001233	7002659	1	1427	1559.0458	275.218	6607	0
1_MACS_peak_22998_lociStitched	chr9	126964050	126965476	1	1427	2591.1846	432.2206	6608	0
1_MACS_peak_21396_lociStitched	chr8	27168274	27169700	1	1427	935.456	337.5342	6609	0
1_MACS_peak_17362_lociStitched	chr5	69344734	69346160	1	1427	1409.4584	367.195	6610	0
1_MACS_peak_17221_lociStitched	chr5	54081293	54082719	1	1427	2532.0056	489.831	6611	0
1_MACS_peak_10755_lociStitched	chr2	30368817	30370243	1	1427	1142.939	373.4694	6612	0
1_MACS_peak_5126_lociStitched	chr12	53472295	53473721	1	1427	923.0498	296.7506	6613	0
1_MACS_peak_4115_lociStitched	chr11	73490085	73491511	1	1427	1192.5638	285.3426	6614	0
1_MACS_peak_3195_lociStitched	chr10	104180234	104181660	1	1427	1274.844	458.3164	6615	0
1_MACS_peak_515_lociStitched	chr1	46015766	46017192	1	1427	1189.1414	353.648	6616	0
1_MACS_peak_21661_lociStitched	chr8	62626304	62627729	1	1426	1065.33	267.615	6617	0
1_MACS_peak_20905_lociStitched	chr7	126089702	126091127	1	1426	1229.205	473.5275	6618	0
1_MACS_peak_20902_lociStitched	chr7	125518259	125519684	1	1426	1330.665	529.1025	6619	0
1_MACS_peak_15543_lociStitched	chr3	196466244	196467669	1	1426	992.37	378.765	6620	0
1_MACS_peak_11483_lociStitched	chr2	112485000	112486425	1	1426	1343.205	343.8525	6621	0
1_MACS_peak_10340_lociStitched	chr19	46219913	46221338	1	1426	1036.1175	410.4	6622	0
1_MACS_peak_7823_lociStitched	chr16	30968031	30969456	1	1426	1396.6425	454.005	6623	0
1_MACS_peak_4588_lociStitched	chr11	130635650	130637075	1	1426	1997.9925	398.5725	6624	0
1_MACS_peak_4031_lociStitched	chr11	67044147	67045572	1	1426	1222.2225	474.24	6625	0
1_MACS_peak_31_lociStitched	chr1	2186586	2188011	1	1426	1046.235	288.2775	6626	0
2_MACS_peak_20094_lociStitched	chr7	26704457	26707638	2	1426	1026.8268	458.3821	6627	0
2_MACS_peak_900_lociStitched	chr1	102188879	102194058	2	1426	1304.0722	370.2985	6628	0
1_MACS_peak_19920_lociStitched	chr7	6354713	6356137	1	1425	1088.0784	233.536	6629	0
1_MACS_peak_10584_lociStitched	chr2	10829579	10831003	1	1425	1011.1824	278.6768	6630	0
1_MACS_peak_3382_lociStitched	chr10	126411146	126412570	1	1425	1014.8848	297.1888	6631	0
1_MACS_peak_2968_lociStitched	chr10	80782341	80783765	1	1425	1162.9808	419.5104	6632	0
1_MACS_peak_2677_lociStitched	chr10	38299052	38300476	1	1425	963.6208	320.8272	6633	0
1_MACS_peak_20047_lociStitched	chr7	22924744	22926167	1	1424	1994.1922	319.1789	6634	0
1_MACS_peak_16868_lociStitched	chr4	186333384	186334807	1	1424	1235.3063	495.7732	6635	0
1_MACS_peak_10563_lociStitched	chr2	9446856	9448279	1	1424	1078.9186	366.4225	6636	0
1_MACS_peak_10404_lociStitched	chr19	49587896	49589319	1	1424	1312.5752	427.8961	6637	0
1_MACS_peak_7084_lociStitched	chr15	68076393	68077816	1	1424	1366.9338	615.1629	6638	0
1_MACS_peak_6973_lociStitched	chr15	57178847	57180270	1	1424	1211.6845	393.3172	6639	0
1_MACS_peak_6671_lociStitched	chr15	28822436	28823859	1	1424	1769.7851	455.5023	6640	0
1_MACS_peak_6257_lociStitched	chr14	23057801	23059224	1	1424	812.1061	205.6235	6641	0
2_MACS_peak_13674_lociStitched	chr22	34806065	34811364	2	1424	1413.2433	617.3335	6642	0
1_MACS_peak_15751_lociStitched	chr4	23335062	23336484	1	1423	1608.5664	428.3064	6643	0
1_MACS_peak_15298_lociStitched	chr3	177134597	177136019	1	1423	989.4276	270.6066	6644	0
1_MACS_peak_14311_lociStitched	chr3	46481801	46483223	1	1423	1386.5922	428.3064	6645	0
1_MACS_peak_14027_lociStitched	chr3	14692520	14693942	1	1423	1457.4078	436.9806	6646	0
1_MACS_peak_12874_lociStitched	chr20	39317603	39319025	1	1423	791.6274	181.7316	6647	0
1_MACS_peak_12634_lociStitched	chr20	11899442	11900864	1	1423	862.8696	248.9922	6648	0
1_MACS_peak_11171_lociStitched	chr2	70387644	70389066	1	1423	1361.1384	401.715	6649	0
1_MACS_peak_10020_lociStitched	chr19	13928193	13929615	1	1423	761.9076	369.2934	6650	0
1_MACS_peak_9488_lociStitched	chr18	43763958	43765380	1	1423	1289.3274	370.7154	6651	0
1_MACS_peak_7380_lociStitched	chr15	93424509	93425931	1	1423	1110.0132	379.8162	6652	0
1_MACS_peak_7287_lociStitched	chr15	85043269	85044691	1	1423	980.0424	248.9922	6653	0
1_MACS_peak_20440_lociStitched	chr7	74987703	74989124	1	1422	1067.5973	426.1579	6654	0
1_MACS_peak_19684_lociStitched	chr6	138248559	138249980	1	1422	1583.1361	343.0294	6655	0
1_MACS_peak_19385_lociStitched	chr6	108615552	108616973	1	1422	1149.4469	489.6766	6656	0
1_MACS_peak_18009_lociStitched	chr5	144786542	144787963	1	1422	1351.9394	282.3527	6657	0
1_MACS_peak_16474_lociStitched	chr4	129595491	129596912	1	1422	1053.6715	394.1854	6658	0
1_MACS_peak_14977_lociStitched	chr3	138327344	138328765	1	1422	1047.277	225.5127	6659	0
1_MACS_peak_11517_lociStitched	chr2	114513554	114514975	1	1422	1284.584	413.6531	6660	0
1_MACS_peak_10285_lociStitched	chr19	42772063	42773484	1	1422	1265.1163	526.1963	6661	0
1_MACS_peak_9762_lociStitched	chr19	1248364	1249785	1	1422	890.8249	260.8956	6662	0
1_MACS_peak_6981_lociStitched	chr15	58623783	58625204	1	1422	1136.8	294.9996	6663	0
1_MACS_peak_6832_lociStitched	chr15	43397564	43398985	1	1422	1076.4075	375.8545	6664	0
1_MACS_peak_20658_lociStitched	chr7	100860394	100861814	1	1421	932.23	359.686	6665	0
1_MACS_peak_19436_lociStitched	chr6	111926423	111927843	1	1421	1171.642	302.318	6666	0
1_MACS_peak_16826_lociStitched	chr4	185264181	185265601	1	1421	1102.346	393.34	6667	0
1_MACS_peak_15583_lociStitched	chr4	1194569	1195989	1	1421	1146.224	407.256	6668	0
1_MACS_peak_8578_lociStitched	chr17	35305552	35306972	1	1421	982.64	354.574	6669	0
1_MACS_peak_4037_lociStitched	chr11	67158728	67160148	1	1421	1020.838	373.886	6670	0
1_MACS_peak_3076_lociStitched	chr10	93860800	93862220	1	1421	1841.03	602.932	6671	0
1_MACS_peak_23535_lociStitched	chrX	109025723	109027142	1	1420	1078.5819	268.191	6672	0
1_MACS_peak_19467_lociStitched	chr6	116421518	116422937	1	1420	918.9444	414.0642	6673	0
1_MACS_peak_17666_lociStitched	chr5	110847700	110849119	1	1420	995.9961	325.9443	6674	0
1_MACS_peak_11787_lociStitched	chr2	158309553	158310972	1	1420	1046.3706	256.5552	6675	0
1_MACS_peak_5984_lociStitched	chr13	65727825	65729244	1	1420	1097.1708	148.7112	6676	0
1_MACS_peak_5028_lociStitched	chr12	45637667	45639086	1	1420	1710.0369	329.208	6677	0
1_MACS_peak_4397_lociStitched	chr11	113184776	113186195	1	1420	1076.5953	231.0132	6678	0
1_MACS_peak_3124_lociStitched	chr10	98047089	98048508	1	1420	1022.8152	403.7055	6679	0
1_MACS_peak_3019_lociStitched	chr10	89101849	89103268	1	1420	996.5637	256.6971	6680	0
1_MACS_peak_1837_lociStitched	chr1	203618707	203620126	1	1420	1384.0926	482.3181	6681	0
2_MACS_peak_20654_lociStitched	chr7	100485049	100487457	2	1420	920.0968	229.4824	6682	0
1_MACS_peak_21102_lociStitched	chr7	144779283	144780701	1	1419	1008.907	318.1992	6683	0
1_MACS_peak_15633_lociStitched	chr4	6710726	6712144	1	1419	947.224	261.4792	6684	0
1_MACS_peak_14912_lociStitched	chr3	129345925	129347343	1	1419	824.7088	303.0266	6685	0
1_MACS_peak_13816_lociStitched	chr22	41032144	41033562	1	1419	1068.8884	333.23	6686	0
1_MACS_peak_12947_lociStitched	chr20	44991922	44993340	1	1419	1003.5186	246.1648	6687	0
1_MACS_peak_8825_lociStitched	chr17	49230169	49231587	1	1419	1656.224	395.3384	6688	0
1_MACS_peak_2535_lociStitched	chr10	20292197	20293615	1	1419	2646.9806	305.4372	6689	0
1_MACS_peak_23034_lociStitched	chr9	129781979	129783396	1	1418	970.3616	243.8657	6690	0
1_MACS_peak_19301_lociStitched	chr6	97284412	97285829	1	1418	894.8355	263.9871	6691	0
1_MACS_peak_11615_lociStitched	chr2	132439718	132441135	1	1418	784.8763	323.7845	6692	0
1_MACS_peak_5962_lociStitched	chr13	53424799	53426216	1	1418	764.4715	193.9873	6693	0
1_MACS_peak_4019_lociStitched	chr11	66383358	66384775	1	1418	1055.0982	439.8368	6694	0
1_MACS_peak_2680_lociStitched	chr10	43047448	43048865	1	1418	969.5114	272.2057	6695	0
1_MACS_peak_21172_lociStitched	chr7	152788157	152789573	1	1417	1105.7544	440.0928	6696	0
1_MACS_peak_20588_lociStitched	chr7	95063570	95064986	1	1417	901.4256	264.6504	6697	0
1_MACS_peak_18530_lociStitched	chr6	14240818	14242234	1	1417	982.8456	371.2752	6698	0
1_MACS_peak_18027_lociStitched	chr5	147379218	147380634	1	1417	1141.8624	300.6168	6699	0
1_MACS_peak_17808_lociStitched	chr5	128429669	128431085	1	1417	841.9536	276.2616	6700	0
1_MACS_peak_17301_lociStitched	chr5	60614973	60616389	1	1417	1587.1944	433.8624	6701	0
1_MACS_peak_13742_lociStitched	chr22	38465012	38466428	1	1417	1094.4264	474.7848	6702	0
1_MACS_peak_12953_lociStitched	chr20	45890510	45891926	1	1417	990.3504	314.352	6703	0
1_MACS_peak_12812_lociStitched	chr20	33542763	33544179	1	1417	1059.7344	328.6536	6704	0
1_MACS_peak_11387_lociStitched	chr2	101868566	101869982	1	1417	865.7424	309.2544	6705	0
1_MACS_peak_10106_lociStitched	chr19	18811357	18812773	1	1417	752.0376	306.9888	6706	0
1_MACS_peak_8077_lociStitched	chr16	71176566	71177982	1	1417	1492.1808	429.756	6707	0
1_MACS_peak_6815_lociStitched	chr15	41522514	41523930	1	1417	1393.4856	314.7768	6708	0
1_MACS_peak_3011_lociStitched	chr10	88246248	88247664	1	1417	1441.488	271.7304	6709	0
1_MACS_peak_1400_lociStitched	chr1	161676031	161677447	1	1417	1317.8712	571.356	6710	0
1_MACS_peak_22091_lociStitched	chr8	134705785	134707200	1	1416	1220.1545	395.068	6711	0
1_MACS_peak_21372_lociStitched	chr8	23385948	23387363	1	1416	760.8455	224.136	6712	0
1_MACS_peak_21200_lociStitched	chr7	157903066	157904481	1	1416	1048.6565	331.5345	6713	0
1_MACS_peak_16134_lociStitched	chr4	84152397	84153812	1	1416	1255.671	360.259	6714	0
1_MACS_peak_11437_lociStitched	chr2	109810068	109811483	1	1416	1871.196	444.4515	6715	0
1_MACS_peak_9795_lociStitched	chr19	2068890	2070305	1	1416	979.746	389.974	6716	0
1_MACS_peak_7102_lociStitched	chr15	69706130	69707545	1	1416	817.87	206.59	6717	0
2_MACS_peak_22293_lociStitched	chr9	11337900	11343865	2	1416	2663.3725	687.7645	6718	0
1_MACS_peak_23115_lociStitched	chr9	134375487	134376901	1	1415	1239.5124	431.5528	6719	0
1_MACS_peak_22873_lociStitched	chr9	114392867	114394281	1	1415	1349.2388	338.0874	6720	0
1_MACS_peak_20364_lociStitched	chr7	65235211	65236625	1	1415	1093.8704	262.7212	6721	0
1_MACS_peak_12880_lociStitched	chr20	39785232	39786646	1	1415	2223.6564	552.7326	6722	0
1_MACS_peak_12760_lociStitched	chr20	30279359	30280773	1	1415	1180.5486	324.0888	6723	0
1_MACS_peak_12591_lociStitched	chr20	6103260	6104674	1	1415	1029.9576	344.1676	6724	0
1_MACS_peak_12184_lociStitched	chr2	202645216	202646630	1	1415	960.9544	351.379	6725	0
1_MACS_peak_8028_lociStitched	chr16	68344214	68345628	1	1415	1053.2886	230.0578	6726	0
1_MACS_peak_5655_lociStitched	chr12	109125057	109126471	1	1415	950.915	286.0522	6727	0
1_MACS_peak_5592_lociStitched	chr12	104350264	104351678	1	1415	1468.439	268.66	6728	0
1_MACS_peak_4162_lociStitched	chr11	78175816	78177230	1	1415	1443.694	423.493	6729	0
1_MACS_peak_2828_lociStitched	chr10	64575780	64577194	1	1415	811.3532	217.756	6730	0
2_MACS_peak_923_lociStitched	chr1	108476936	108479683	2	1415	1062.2649	214.266	6731	0
1_MACS_peak_21179_lociStitched	chr7	154996616	154998029	1	1414	1328.3613	384.336	6732	0
1_MACS_peak_20716_lociStitched	chr7	105171745	105173158	1	1414	1268.4501	294.7518	6733	0
1_MACS_peak_15436_lociStitched	chr3	186818813	186820226	1	1414	1406.0763	659.5884	6734	0
1_MACS_peak_14009_lociStitched	chr3	12882525	12883938	1	1414	1333.3068	482.2569	6735	0
1_MACS_peak_11594_lociStitched	chr2	128614860	128616273	1	1414	871.6797	344.3481	6736	0
1_MACS_peak_8631_lociStitched	chr17	38443533	38444946	1	1414	959.5683	369.2169	6737	0
1_MACS_peak_7872_lociStitched	chr16	50099384	50100797	1	1414	941.7645	232.2972	6738	0
1_MACS_peak_4363_lociStitched	chr11	109855123	109856536	1	1414	1484.3565	229.4712	6739	0
1_MACS_peak_3781_lociStitched	chr11	45053173	45054586	1	1414	2485.1844	393.6618	6740	0
1_MACS_peak_2407_lociStitched	chr10	6205065	6206478	1	1414	842.5719	347.7393	6741	0
1_MACS_peak_2343_lociStitched	chr10	530279	531692	1	1414	1086.7383	268.3287	6742	0
1_MACS_peak_20211_lociStitched	chr7	39662196	39663608	1	1413	1200.3412	278.0228	6743	0
1_MACS_peak_19549_lociStitched	chr6	126307160	126308572	1	1413	1029.348	370.9324	6744	0
1_MACS_peak_17526_lociStitched	chr5	88649203	88650615	1	1413	1187.2096	272.3748	6745	0
1_MACS_peak_16177_lociStitched	chr4	89019818	89021230	1	1413	903.68	266.162	6746	0
1_MACS_peak_12012_lociStitched	chr2	183942815	183944227	1	1413	885.4652	361.8956	6747	0
1_MACS_peak_8985_lociStitched	chr17	66243291	66244703	1	1413	967.7848	344.1044	6748	0
1_MACS_peak_8801_lociStitched	chr17	47865254	47866666	1	1413	1250.0436	456.3584	6749	0
1_MACS_peak_7800_lociStitched	chr16	30366090	30367502	1	1413	1363.1448	344.3868	6750	0
1_MACS_peak_3459_lociStitched	chr11	4115239	4116651	1	1413	1290.568	283.6708	6751	0
1_MACS_peak_22807_lociStitched	chr9	107509442	107510853	1	1412	909.1073	273.8751	6752	0
1_MACS_peak_13992_lociStitched	chr3	10028077	10029488	1	1412	1402.3929	346.8238	6753	0
1_MACS_peak_11723_lociStitched	chr2	150741509	150742920	1	1412	1061.9186	334.8303	6754	0
1_MACS_peak_10749_lociStitched	chr2	28816918	28818329	1	1412	1266.9369	408.3434	6755	0
1_MACS_peak_10331_lociStitched	chr19	45971975	45973386	1	1412	819.0855	349.928	6756	0
1_MACS_peak_10074_lociStitched	chr19	16757370	16758781	1	1412	909.3895	209.9568	6757	0
1_MACS_peak_6223_lociStitched	chr13	114999856	115001267	1	1412	1116.2421	237.4713	6758	0
1_MACS_peak_5475_lociStitched	chr12	93593477	93594888	1	1412	848.011	351.4801	6759	0
1_MACS_peak_947_lociStitched	chr1	111329404	111330815	1	1412	1403.0984	201.3497	6760	0
1_MACS_peak_452_lociStitched	chr1	40722881	40724292	1	1412	1959.4557	460.2682	6761	0
1_MACS_peak_291_lociStitched	chr1	27226369	27227780	1	1412	1088.3043	256.9431	6762	0
1_MACS_peak_20971_lociStitched	chr7	132766032	132767442	1	1411	1562.985	605.595	6763	0
1_MACS_peak_14475_lociStitched	chr3	63907717	63909127	1	1411	952.314	235.329	6764	0
1_MACS_peak_11412_lociStitched	chr2	106341843	106343253	1	1411	1507.572	536.082	6765	0
1_MACS_peak_8386_lociStitched	chr17	18085793	18087203	1	1411	1095.57	480.246	6766	0
1_MACS_peak_7655_lociStitched	chr16	17555521	17556931	1	1411	1697.358	503.652	6767	0
1_MACS_peak_6173_lociStitched	chr13	109783503	109784913	1	1411	1284.087	422.436	6768	0
1_MACS_peak_3471_lociStitched	chr11	6116935	6118345	1	1411	1436.508	414.54	6769	0
1_MACS_peak_21402_lociStitched	chr8	27262250	27263659	1	1410	1088.7343	310.5436	6770	0
1_MACS_peak_15865_lociStitched	chr4	41936701	41938110	1	1410	1086.9026	366.1991	6771	0
1_MACS_peak_14729_lociStitched	chr3	111851226	111852635	1	1410	867.0986	346.0504	6772	0
1_MACS_peak_11186_lociStitched	chr2	71356845	71358254	1	1410	1185.9553	263.9057	6773	0
1_MACS_peak_10589_lociStitched	chr2	10952354	10953763	1	1410	874.989	198.9508	6774	0
1_MACS_peak_4116_lociStitched	chr11	73498219	73499628	1	1410	1588.7884	515.4122	6775	0
1_MACS_peak_22250_lociStitched	chr9	5449821	5451229	1	1409	1163.2896	246.1184	6776	0
1_MACS_peak_20917_lociStitched	chr7	127642924	127644332	1	1409	1750.4256	468.4416	6777	0
1_MACS_peak_20663_lociStitched	chr7	101499413	101500821	1	1409	1434.8928	468.3008	6778	0
1_MACS_peak_17745_lociStitched	chr5	122110145	122111553	1	1409	983.9104	373.2608	6779	0
1_MACS_peak_15560_lociStitched	chr3	197517813	197519221	1	1409	1053.3248	427.1872	6780	0
1_MACS_peak_14933_lociStitched	chr3	132268323	132269731	1	1409	1217.4976	444.7872	6781	0
1_MACS_peak_4543_lociStitched	chr11	126152308	126153716	1	1409	859.0208	361.152	6782	0
2_MACS_peak_10133_lociStitched	chr19	23982028	23984200	2	1409	1006.0704	180.7104	6783	0
1_MACS_peak_23125_lociStitched	chr9	135229788	135231195	1	1408	865.8678	243.9738	6784	0
1_MACS_peak_22725_lociStitched	chr9	97622800	97624207	1	1408	1548.6849	445.4562	6785	0
1_MACS_peak_19361_lociStitched	chr6	106772902	106774309	1	1408	1154.5842	409.1556	6786	0
1_MACS_peak_19074_lociStitched	chr6	56911002	56912409	1	1408	869.526	352.8756	6787	0
1_MACS_peak_16321_lociStitched	chr4	109570803	109572210	1	1408	1062.7071	452.4912	6788	0
1_MACS_peak_14141_lociStitched	chr3	30647607	30649014	1	1408	940.2981	371.1666	6789	0
1_MACS_peak_9990_lociStitched	chr19	12779743	12781150	1	1408	1234.5018	399.0252	6790	0
1_MACS_peak_9093_lociStitched	chr17	74778606	74780013	1	1408	1046.9487	407.4672	6791	0
1_MACS_peak_8884_lociStitched	chr17	57231883	57233290	1	1408	1397.8545	391.8495	6792	0
1_MACS_peak_7638_lociStitched	chr16	15684291	15685698	1	1408	1449.7728	348.3732	6793	0
1_MACS_peak_7542_lociStitched	chr16	4783967	4785374	1	1408	814.9344	309.1179	6794	0
1_MACS_peak_2427_lociStitched	chr10	8445921	8447328	1	1408	891.8973	184.8798	6795	0
1_MACS_peak_1371_lociStitched	chr1	161029531	161030938	1	1408	1276.4304	306.4446	6796	0
2_MACS_peak_882_lociStitched	chr1	97624758	97630472	2	1408	1269.0794	503.9748	6797	0
1_MACS_peak_16894_lociStitched	chr4	187802651	187804057	1	1407	995.448	266.1558	6798	0
1_MACS_peak_16607_lociStitched	chr4	149363022	149364428	1	1407	978.9978	354.7338	6799	0
1_MACS_peak_10440_lociStitched	chr19	52692643	52694049	1	1407	1144.2028	373.7148	6800	0
1_MACS_peak_9001_lociStitched	chr17	68340329	68341735	1	1407	831.649	211.603	6801	0
1_MACS_peak_7668_lociStitched	chr16	18800974	18802380	1	1407	1304.065	329.004	6802	0
1_MACS_peak_4745_lociStitched	chr12	10364508	10365914	1	1407	969.9994	387.9154	6803	0
1_MACS_peak_4097_lociStitched	chr11	72144665	72146071	1	1407	1679.8888	375.2614	6804	0
1_MACS_peak_410_lociStitched	chr1	38157077	38158483	1	1407	889.8574	376.6674	6805	0
1_MACS_peak_16222_lociStitched	chr4	99063717	99065122	1	1406	1192.283	445.5255	6806	0
1_MACS_peak_16143_lociStitched	chr4	84376259	84377664	1	1406	1766.647	500.6015	6807	0
1_MACS_peak_15299_lociStitched	chr3	177144403	177145808	1	1406	2000.0175	623.1175	6808	0
1_MACS_peak_13690_lociStitched	chr22	36023028	36024433	1	1406	922.6635	276.785	6809	0
1_MACS_peak_10317_lociStitched	chr19	45541602	45543007	1	1406	882.902	302.2155	6810	0
1_MACS_peak_7055_lociStitched	chr15	65587887	65589292	1	1406	1311.2865	502.147	6811	0
1_MACS_peak_4438_lociStitched	chr11	118271483	118272888	1	1406	1256.632	415.7395	6812	0
2_MACS_peak_6354_lociStitched	chr14	54079167	54080898	2	1406	1113.3792	152.8473	6813	0
1_MACS_peak_19913_lociStitched	chr7	6048169	6049573	1	1405	1259.8092	322.3584	6814	0
1_MACS_peak_17422_lociStitched	chr5	76925995	76927399	1	1405	979.992	232.5024	6815	0
1_MACS_peak_12182_lociStitched	chr2	202506952	202508356	1	1405	1122.2172	289.0836	6816	0
1_MACS_peak_11646_lociStitched	chr2	135039997	135041401	1	1405	1538.3628	358.8624	6817	0
1_MACS_peak_11204_lociStitched	chr2	74432700	74434104	1	1405	961.5996	485.2224	6818	0
1_MACS_peak_10689_lociStitched	chr2	24306490	24307894	1	1405	1102.5612	289.3644	6819	0
1_MACS_peak_8471_lociStitched	chr17	28439575	28440979	1	1405	1349.6652	259.3188	6820	0
1_MACS_peak_8049_lociStitched	chr16	69457903	69459307	1	1405	1108.7388	385.6788	6821	0
1_MACS_peak_6816_lociStitched	chr15	41575436	41576840	1	1405	1230.3252	387.6444	6822	0
1_MACS_peak_22844_lociStitched	chr9	111695863	111697266	1	1404	948.5683	310.4839	6823	0
1_MACS_peak_20886_lociStitched	chr7	123635300	123636703	1	1404	1265.6463	504.2382	6824	0
1_MACS_peak_17971_lociStitched	chr5	141243871	141245274	1	1404	1636.0383	561.7612	6825	0
1_MACS_peak_9705_lociStitched	chr18	72581804	72583207	1	1404	924.7173	363.6576	6826	0
1_MACS_peak_6513_lociStitched	chr14	91799669	91801072	1	1404	885.0124	113.7833	6827	0
1_MACS_peak_3467_lociStitched	chr11	5388634	5390037	1	1404	1170.102	392.1385	6828	0
