GENE_ID	locusLine	bin_1_35_0EXN_0229Kronos_MM1S-No-Treatment-1_Input_hs_i77.bam
NM_012292	chr19(.):1062173-1091627	0.2071
NM_001100122	chr19(.):1102632-1137273	0.1669
NM_002085	chr19(.):1098935-1111787	0.1585
NM_002695	chr19(.):1081577-1100391	0.1801
NM_001280	chr19(.):1264266-1278171	0.2557
NM_017914	chr19(.):1270519-1284243	0.1988
NM_177401	chr19(.):1243551-1264142	0.1778
NM_001001975	chr19(.):1236748-1249824	0.1964
NM_001405	chr19(.):1281167-1304944	0.1239
NM_152769	chr19(.):1224946-1242990	0.1497
NM_000455	chr19(.):1200797-1233434	0.1394
NR_027271	chr19(.):1262469-1275259	0.2329
NR_023313	chr19(.):1264266-1279809	0.2463
NM_170711	chr19(.):1402583-1440682	0.1613
NM_001018	chr19(.):1433362-1445492	0.1907
NM_024407	chr19(.):1378882-1400588	0.1579
NM_000156	chr19(.):1392087-1406552	0.1444
NM_138924	chr19(.):1393605-1406552	0.1477
NR_024247	chr19(.):1351322-1383430	0.1482
NM_032853	chr19(.):1349975-1383430	0.1476
NM_138393	chr19(.):1486164-1502924	0.178
NR_026557	chr19(.):1519077-1540455	0.1256
NM_203304	chr19(.):1549667-1573057	0.1342
NM_213604	chr19(.):1500016-1518188	0.1523
NM_017573	chr19(.):1476426-1495407	0.202
NM_152482	chr19(.):1468199-1484228	0.1696
NM_005883	chr19(.):1445147-1478243	0.151
NM_001136139	chr19(.):1604291-1655286	0.1577
NM_003926	chr19(.):1571677-1597652	0.1622
NM_003200	chr19(.):1604291-1657326	0.1571
NM_006830	chr19(.):1592153-1610483	0.1971
NM_138813	chr19(.):1777073-1817270	0.1452
NM_001178002	chr19(.):1777073-1817199	0.1452
NR_031730	chr19(.):1811157-1821237	0.1475
NR_034114	chr19(.):1817087-1829542	0.1211
NM_031918	chr19(.):1847397-1868564	0.1998
NM_138422	chr19(.):1900416-1918446	0.1635
NR_033400	chr19(.):1947525-1959548	0.119
NM_001130111	chr19(.):1871974-1890518	0.17
NM_079834	chr19(.):1900372-1931012	0.1743
NM_017572	chr19(.):2032469-2056243	0.1963
NM_017797	chr19(.):1980446-2020702	0.1403
NM_130807	chr19(.):2066034-2101269	0.2728
NM_004152	chr19(.):2264519-2278487	0.2119
NM_018049	chr19(.):2228154-2241328	0.2228
NM_000479	chr19(.):2244112-2257072	0.1709
NM_152988	chr19(.):2323628-2360100	0.17
NM_198532	chr19(.):2269630-2287181	0.1671
NR_031596	chr19(.):2229060-2239148	0.2215
NM_007165	chr19(.):2231815-2253678	0.189
NM_144616	chr19(.):2247249-2261422	0.2237
NM_016199	chr19(.):2316519-2333614	0.1859
NM_001101391	chr19(.):2284773-2313156	0.139
NR_036207	chr19(.):2245637-2255717	0.143
NM_032737	chr19(.):2423163-2461958	0.1796
NM_012458	chr19(.):2420621-2432875	0.1726
NM_015675	chr19(.):2471122-2483257	0.2154
NM_016263	chr19(.):3501294-3541755	0.1393
NM_001136198	chr19(.):3517953-3541755	0.127
NM_031304	chr19(.):3485818-3505621	0.1794
NM_001145165	chr19(.):3485818-3505938	0.1805
NM_201636	chr19(.):3589503-3611831	0.1259
NM_001135580	chr19(.):3534154-3549028	0.138
NM_174983	chr19(.):3539196-3562571	0.1613
NM_006339	chr19(.):3567942-3584081	0.1527
NM_021231	chr19(.):3605642-3631813	0.1632
NM_001080543	chr19(.):3605626-3631813	0.1631
NM_133261	chr19(.):3580568-3598539	0.1373
NM_172251	chr19(.):3757664-3772563	0.1657
NM_004886	chr19(.):3745770-3766673	0.1558
NM_032753	chr19(.):3764088-3777219	0.1114
NM_014428	chr19(.):3723373-3755682	0.1394
NM_015897	chr19(.):4002748-4043067	0.133
NM_170678	chr19(.):3928100-3947414	0.1139
NR_002602	chr19(.):3977504-3987570	0.2522
NM_001961	chr19(.):3971053-3990461	0.2464
NM_001348	chr19(.):3953451-3974826	0.1272
NR_030367	chr19(.):3956411-3966510	0.0889
NM_001193285	chr19(.):4169105-4187596	0.1769
NM_032607	chr19(.):4148628-4178048	0.1517
NM_024333	chr19(.):4299590-4328843	0.1245
NM_005755	chr19(.):4224539-4242524	0.1543
NM_001169126	chr19(.):4287224-4307428	0.1255
NM_005483	chr19(.):4397659-4448394	0.1575
NM_032868	chr19(.):4338523-4365083	0.1554
NM_003025	chr19(.):4355366-4405471	0.1685
NM_152362	chr19(.):4634526-4660580	0.1509
NM_001167942	chr19(.):4635028-4660580	0.1485
NM_019107	chr19(.):4652556-4675415	0.1466
NR_029607	chr19(.):4765681-4775791	0.1499
NM_182919	chr19(.):4810937-4836737	0.1571
NM_018708	chr19(.):4786727-4800571	0.1829
NR_027148	chr19(.):4764116-4777568	0.1493
NM_015414	chr19(.):5685345-5696678	0.2525
NM_004793	chr19(.):5686844-5725176	0.1846
NM_033643	chr19(.):5685271-5696678	0.2522
NM_198708	chr19(.):5676074-5693533	0.2413
NM_198707	chr19(.):5676051-5693533	0.2411
NM_198704	chr19(.):5676034-5693533	0.2409
NM_198533	chr19(.):5676046-5693533	0.241
NM_205767	chr19(.):5673432-5685911	0.1969
NM_004240	chr19(.):6734706-6756529	0.1994
NM_020171	chr19(.):6724924-6742304	0.2189
NM_001080452	chr19(.):6724924-6742633	0.2193
NM_005490	chr19(.):6747172-6772523	0.1969
NM_020196	chr19(.):7679410-7699439	0.14
NM_020902	chr19(.):7655787-7688196	0.1117
NM_006949	chr19(.):7696990-7717759	0.1766
NM_001171155	chr19(.):7689670-7701510	0.1859
NM_174895	chr19(.):7691506-7703570	0.2098
NM_020415	chr19(.):7728971-7740340	0.1566
NM_174918	chr19(.):7736942-7749719	0.1648
NM_174894	chr19(.):7740760-7752748	0.1416
NM_001042462	chr19(.):7740706-7752748	0.142
NM_001042461	chr19(.):7740763-7752748	0.1415
NR_030717	chr19(.):7980866-7993136	0.1999
NM_145185	chr19(.):7963764-7984363	0.163
NM_003083	chr19(.):7980193-7993136	0.1969
NM_001159944	chr19(.):7906385-7934862	0.1599
NM_145245	chr19(.):7890160-7934862	0.1596
NM_206833	chr19(.):7984380-7996051	0.1857
NM_001190467	chr19(.):7928604-7944326	0.1736
NR_033250	chr19(.):7938516-7950117	0.1097
NM_025061	chr19(.):7948389-7971908	0.1563
NM_001195259	chr19(.):7976031-7988980	0.1766
NM_001031	chr19(.):8381383-8392280	0.2129
NM_005001	chr19(.):8371233-8391280	0.218
NM_016579	chr19(.):8362010-8378240	0.1675
NM_001004699	chr19(.):8836390-8847335	0.1094
NM_144693	chr19(.):8915381-8938565	0.117
NM_006221	chr19(.):9940998-9965358	0.0974
NM_024292	chr19(.):9933567-9945797	0.1405
NM_001077624	chr19(.):9863150-9884410	0.0842
NM_017703	chr19(.):9915942-9934731	0.1379
NM_031917	chr19(.):10198012-10218425	0.1372
NM_020230	chr19(.):10211898-10226975	0.1356
NR_003688	chr19(.):10215424-10225516	0.1519
NR_004381	chr19(.):10213326-10223411	0.135
NM_018381	chr19(.):10191805-10208928	0.1296
NM_003755	chr19(.):10220689-10235599	0.1361
NM_001379	chr19(.):10239021-10310755	0.1207
NM_004230	chr19(.):10327108-10346948	0.1586
NR_036206	chr19(.):10336088-10346161	0.1376
NM_001544	chr19(.):10392649-10404198	0.1297
NM_002162	chr19(.):10439451-10455345	0.14
NM_001031734	chr19(.):10415890-10431691	0.1023
NM_133452	chr19(.):10421888-10449314	0.1216
NM_015956	chr19(.):10357639-10375721	0.1421
NM_001103167	chr19(.):10410478-10425233	0.0934
NM_003259	chr19(.):10395654-10412454	0.1255
NM_000201	chr19(.):10376516-10402291	0.1221
NM_012289	chr19(.):10591795-10618481	0.1154
NM_007065	chr19(.):10496808-10519271	0.1163
NM_001111307	chr19(.):10526332-10585307	0.1235
NM_001111309	chr19(.):10538110-10585307	0.1101
NM_001111308	chr19(.):10536520-10585307	0.1105
NR_031592	chr19(.):10509133-10519214	0.1252
NM_006202	chr19(.):10558632-10585307	0.0965
NM_203500	chr19(.):10591795-10619054	0.1169
NM_023008	chr19(.):10658760-10681702	0.1191
NM_001166215	chr19(.):10618417-10633668	0.1214
NM_030760	chr19(.):10618417-10633126	0.1198
NR_031603	chr19(.):10657797-10667880	0.1188
NM_032885	chr19(.):10649646-10669094	0.1273
NM_001800	chr19(.):10672137-10684631	0.1385
NM_079421	chr19(.):10672137-10684655	0.1384
NM_005498	chr19(.):10678346-10702991	0.1315
NM_001136482	chr19(.):10954105-10985360	0.1215
NM_006858	chr19(.):10938113-10951983	0.1325
NR_029586	chr19(.):10923101-10933172	0.0886
NM_024029	chr19(.):11028443-11044357	0.1039
NM_138358	chr19(.):11034423-11045916	0.1134
NM_001195800	chr19(.):11195037-11249505	0.1382
NM_001930	chr19(.):12781533-12797677	0.1253
NM_000528	chr19(.):12752321-12782591	0.1028
NM_153358	chr19(.):12716731-12745676	0.1349
NM_001136195	chr19(.):12805007-12839810	0.1152
NR_002751	chr19(.):12812262-12822332	0.0893
NM_016145	chr19(.):12773880-12785465	0.133
NM_032301	chr19(.):12794729-12812455	0.1015
NM_013433	chr19(.):12805007-12838105	0.1174
NM_001136196	chr19(.):12805007-12838462	0.1173
NM_001099737	chr19(.):12772617-12791646	0.1272
NM_032332	chr19(.):12775516-12791646	0.1344
NM_001080997	chr19(.):12931296-12946207	0.1079
NM_013312	chr19(.):12868816-12891434	0.1297
NM_004317	chr19(.):12843305-12864137	0.1364
NM_181738	chr19(.):12906426-12917694	0.1278
NM_017682	chr19(.):12858406-12874271	0.1112
NM_002229	chr19(.):12897309-12909125	0.1882
NM_031429	chr19(.):12931295-12951230	0.1138
NM_006397	chr19(.):12912427-12929462	0.1027
NM_005809	chr19(.):12902633-12917694	0.1512
NM_052850	chr19(.):13059971-13073050	0.1282
NM_001105578	chr19(.):13004893-13035086	0.1309
NM_000159	chr19(.):12996973-13015783	0.1392
NM_004461	chr19(.):13028283-13049558	0.1529
NM_001375	chr19(.):12981024-12997335	0.1379
NM_005053	chr19(.):13051653-13069455	0.1293
NM_006563	chr19(.):12990236-13003017	0.1793
NM_152654	chr19(.):13075431-13090567	0.1321
NM_004343	chr19(.):13044413-13060304	0.1528
NM_017722	chr19(.):13210713-13232463	0.136
NM_001136035	chr19(.):13210713-13232563	0.1357
NM_005583	chr19(.):13204843-13218974	0.1322
NM_003765	chr19(.):13250223-13265987	0.122
NM_004907	chr19(.):13256281-13270718	0.134
NM_023072	chr19(.):13901273-13948044	0.1075
NR_029613	chr19(.):13980512-13990622	0.1047
NR_036515	chr19(.):13940329-13952103	0.1274
NM_001098622	chr19(.):13982949-13996571	0.1379
NR_030179	chr19(.):13980688-13990825	0.1043
NR_029497	chr19(.):13942100-13952173	0.1365
NR_029495	chr19(.):13942400-13952473	0.1372
NR_029501	chr19(.):13942253-13952331	0.1371
NM_080864	chr19(.):14134016-14146783	0.1221
NM_207518	chr19(.):14197506-14229992	0.1172
NM_002730	chr19(.):14197506-14233559	0.1157
NM_001145028	chr19(.):14159178-14174971	0.1114
NM_138352	chr19(.):14194228-14206232	0.1109
NR_024282	chr19(.):14178820-14190874	0.1152
NM_005370	chr19(.):16217489-16249445	0.1706
NM_001145160	chr19(.):16173316-16218813	0.1399
NR_024335	chr19(.):16139522-16157918	0.1145
NR_024336	chr19(.):16140288-16157918	0.1175
NM_003290	chr19(.):16182134-16218813	0.1385
NM_032493	chr19(.):16303664-16351156	0.1017
NM_054113	chr19(.):16267178-16289286	0.1527
NM_014077	chr19(.):16291234-16307857	0.1419
NM_016270	chr19(.):16430650-16443339	0.1771
NM_024881	chr19(.):16655647-16688193	0.1221
NM_004831	chr19(.):16680717-16744015	0.1552
NM_031941	chr19(.):17355848-17380544	0.1216
NM_024527	chr19(.):17397939-17419282	0.1459
NM_152363	chr19(.):17387453-17403454	0.1138
NM_014173	chr19(.):17373231-17395162	0.1173
NM_023937	chr19(.):17411476-17422652	0.1783
NM_138401	chr19(.):17525911-17541140	0.1173
NM_001128855	chr19(.):17443325-17458539	0.1508
NM_020959	chr19(.):17429031-17450638	0.1094
NM_001195422	chr19(.):17440790-17458539	0.1418
NM_004335	chr19(.):17508754-17521384	0.1234
NM_031310	chr19(.):17457263-17493137	0.1128
NM_153701	chr19(.):18176371-18202697	0.1052
NM_001098818	chr19(.):18313770-18342248	0.1107
NM_005027	chr19(.):18259015-18286343	0.1343
NM_001098819	chr19(.):18313770-18340303	0.1097
NM_001145305	chr19(.):18362905-18390319	0.126
NR_036155	chr19(.):18387886-18397971	0.1561
NM_012321	chr19(.):18412716-18439001	0.1364
NM_005354	chr19(.):18385562-18397432	0.163
NR_036575	chr19(.):18355759-18371229	0.1257
NM_001145724	chr19(.):19035009-19054858	0.1165
NM_001145722	chr19(.):19035009-19056113	0.1249
NM_001145721	chr19(.):19035009-19056161	0.1256
NR_027297	chr19(.):19035009-19055444	0.1217
NM_007263	chr19(.):19005322-19035199	0.1155
NM_004838	chr19(.):19035009-19057041	0.1282
NM_019070	chr19(.):19025483-19044442	0.1309
NM_178526	chr19(.):19169802-19228704	0.1082
NM_001199196	chr19(.):19139386-19173987	0.1201
NM_015925	chr19(.):35734558-35763867	0.1211
NM_152481	chr19(.):35710703-35724628	0.1078
NM_001863	chr19(.):36134124-36154686	0.139
NM_007000	chr19(.):36152714-36174367	0.1056
NM_014209	chr19(.):36127646-36140773	0.1429
NM_015302	chr19(.):36098645-36121251	0.1324
NM_024321	chr19(.):36114979-36133587	0.1177
NM_144987	chr19(.):36228427-36241336	0.1774
NM_019104	chr19(.):36234511-36250420	0.1459
NM_144617	chr19(.):36240469-36252930	0.1247
NM_052948	chr19(.):36261416-36284724	0.0853
NM_024660	chr19(.):36225150-36238351	0.1588
NM_014727	chr19(.):36203920-36234779	0.1152
NM_014383	chr19(.):36198829-36212940	0.1198
NM_001039887	chr19(.):36244043-36265077	0.1094
NM_172341	chr19(.):36231493-36242903	0.1807
NM_006149	chr19(.):39287310-39308740	0.0975
NM_012237	chr19(.):39364194-39395463	0.1361
NM_001005335	chr19(.):39322027-39347979	0.1458
NM_001001716	chr19(.):39385614-39404534	0.1288
NM_001533	chr19(.):39322027-39345617	0.1488
NM_001193286	chr19(.):39364194-39395502	0.136
NR_034146	chr19(.):39364194-39389795	0.1325
NM_001195833	chr19(.):39353471-39373919	0.1099
NM_003407	chr19(.):39892486-39905045	0.2152
NM_003169	chr19(.):39931287-39972308	0.1227
NM_001130825	chr19(.):39931185-39972308	0.1227
NM_019088	chr19(.):39871269-39886679	0.1511
NM_017592	chr19(.):39876962-39896203	0.1884
NM_001020	chr19(.):39918846-39931618	0.1748
NM_022835	chr19(.):39898749-39924055	0.142
NM_138392	chr19(.):41077756-41102305	0.1024
NM_001042544	chr19(.):41098140-41140725	0.1302
NM_001042545	chr19(.):41102276-41140725	0.1343
NM_003573	chr19(.):41094071-41140725	0.1272
NM_001098506	chr19(.):42077530-42098197	0.1345
NM_014297	chr19(.):44005870-44036396	0.1028
NM_198850	chr19(.):43974254-44013985	0.0896
NM_001193622	chr19(.):44079695-44091256	0.1057
NM_001193621	chr19(.):44075951-44091256	0.1121
NM_006297	chr19(.):44042463-44084730	0.1035
NM_001039213	chr19(.):45197420-45218986	0.1024
NM_012116	chr19(.):45276125-45308903	0.0972
NM_005178	chr19(.):45246977-45268301	0.1245
NM_000400	chr19(.):45849648-45878845	0.1128
NM_001114171	chr19(.):45966252-45983437	0.1757
NM_206901	chr19(.):45983549-46001474	0.141
NM_012099	chr19(.):45904466-45919024	0.1303
NM_001983	chr19(.):45905590-45932177	0.1548
NM_005619	chr19(.):45983549-46005311	0.1297
NM_202001	chr19(.):45911691-45931820	0.1415
NM_206900	chr19(.):45983549-46005313	0.1297
NM_001080401	chr19(.):45996730-46010764	0.136
NM_006663	chr19(.):45877891-45913312	0.1069
NM_001142502	chr19(.):45877891-45914607	0.1065
NM_003370	chr19(.):46005687-46035240	0.1179
NM_005282	chr19(.):46088022-46110466	0.1189
NM_004597	chr19(.):46185711-46200443	0.16
NM_017659	chr19(.):46190740-46212248	0.1619
NM_000164	chr19(.):46166501-46190717	0.124
NR_030372	chr19(.):46173185-46183282	0.1149
NR_029886	chr19(.):46137251-46147345	0.1729
NR_037512	chr19(.):46173189-46183266	0.1147
NM_004497	chr19(.):46362517-46382055	0.1293
NM_004819	chr19(.):46313699-46371548	0.1215
NM_015649	chr19(.):46381865-46394376	0.1379
NM_001029861	chr19(.):46411472-46423036	0.0872
NM_005628	chr19(.):47273139-47296842	0.155
NM_001145144	chr19(.):47273139-47295545	0.1594
NM_013403	chr19(.):47217767-47254720	0.1227
NM_001039885	chr19(.):47244302-47266832	0.1232
NM_001145145	chr19(.):47273139-47293134	0.1678
NR_036157	chr19(.):47207549-47217602	0.1261
NM_004069	chr19(.):47336422-47359203	0.1149
NR_024258	chr19(.):47328841-47338961	0.1028
NM_178511	chr19(.):47773141-47783980	0.1265
NM_001127240	chr19(.):47719080-47741023	0.1376
NM_014417	chr19(.):47719078-47739451	0.1402
NM_015603	chr19(.):47754730-47780210	0.147
NR_036159	chr19(.):47725200-47735276	0.1677
NR_036158	chr19(.):47725198-47735278	0.1677
NR_024217	chr19(.):48427074-48437194	0.3789
NR_024224	chr19(.):48422035-48432156	0.3883
NR_024216	chr19(.):48443178-48453300	0.3715
NM_003167	chr19(.):48368722-48394654	0.084
NR_024217	chr19(.):48453938-48464058	0.3636
NR_024219	chr19(.):48411307-48421427	0.4223
NR_024218	chr19(.):48437797-48447917	0.312
NR_024216	chr19(.):48405934-48416056	0.3711
NR_004436	chr19(.):48416685-48426807	0.2914
NR_004436	chr19(.):48432437-48442559	0.2855
NR_024221	chr19(.):48448552-48458671	0.4815
NM_001128326	chr19(.):48466302-48500427	0.1008
NM_022142	chr19(.):48492907-48533410	0.0987
NM_144577	chr19(.):48794708-48828332	0.146
NM_018273	chr19(.):48830615-48872186	0.1517
NM_012451	chr19(.):48862650-48884634	0.1688
NM_001425	chr19(.):48823628-48838810	0.2605
NM_153608	chr19(.):48769653-48795863	0.1083
NM_031485	chr19(.):48944029-48962164	0.1341
NM_000836	chr19(.):48893131-48953188	0.1326
NM_017708	chr19(.):49098856-49121694	0.1001
NM_020126	chr19(.):49117547-49138662	0.1528
NM_001352	chr19(.):49128816-49145639	0.1515
NM_133498	chr19(.):49104999-49115971	0.0872
NM_000979	chr19(.):49113587-49127433	0.1337
NM_001217	chr19(.):49136271-49154451	0.1729
NM_000511	chr19(.):49194227-49214191	0.0936
NM_145807	chr19(.):49159663-49181264	0.1048
NM_016246	chr19(.):49311273-49344934	0.1266
NM_014330	chr19(.):49370648-49384319	0.2011
NM_001161354	chr19(.):49335353-49376884	0.1336
NM_003323	chr19(.):49379221-49406996	0.1419
NM_001161587	chr19(.):49466381-49501610	0.1471
NM_000146	chr19(.):49463565-49475136	0.1729
NR_027882	chr19(.):49453116-49470055	0.1565
NM_000894	chr19(.):49514236-49525347	0.0884
NM_014475	chr19(.):49431938-49453226	0.1027
NM_006666	chr19(.):49492155-49524182	0.1198
NM_001195256	chr19(.):49924687-49937075	0.0922
NM_178449	chr19(.):49920670-49931698	0.1034
NR_000021	chr19(.):49988222-49998304	0.1765
NM_001015	chr19(.):49994633-50007944	0.1647
NR_000018	chr19(.):49989431-49999517	0.1843
NM_153329	chr19(.):49951472-49979305	0.1336
NM_001459	chr19(.):49972485-49994488	0.1299
NM_020650	chr19(.):50025874-50051890	0.125
NM_001136019	chr19(.):50010535-50034685	0.116
NR_001285	chr19(.):49995975-50006062	0.1759
NR_000020	chr19(.):49988873-49998956	0.1785
NR_000019	chr19(.):49989163-49999229	0.1771
NM_017916	chr19(.):49944549-49960115	0.1623
NR_026712	chr19(.):49985864-50000096	0.1655
NM_012423	chr19(.):49985864-50000564	0.1695
NM_004107	chr19(.):50011435-50034685	0.1152
NR_029703	chr19(.):49999041-50009125	0.1685
NM_001197122	chr19(.):50157825-50174132	0.1309
NM_020719	chr19(.):50089911-50134696	0.1035
NM_000951	chr19(.):50079586-50099265	0.1332
NM_001040668	chr19(.):50163398-50182173	0.16
NR_033397	chr19(.):50175495-50196704	0.1335
NM_001101340	chr19(.):50186941-50199247	0.0966
NM_021228	chr19(.):50140381-50166906	0.128
NM_006270	chr19(.):50133551-50148400	0.1609
NM_001171937	chr19(.):50305123-50321567	0.1625
NM_014203	chr19(.):50265179-50315369	0.1122
NM_021733	chr19(.):50238010-50271515	0.1039
NM_001098632	chr19(.):50367296-50385644	0.1732
NM_032375	chr19(.):50367296-50385578	0.1737
NM_001098633	chr19(.):50367296-50385612	0.1735
NM_017432	chr19(.):50349415-50368999	0.1086
NM_001168222	chr19(.):50375681-50397007	0.1251
NM_007254	chr19(.):50359459-50375822	0.1419
NM_152899	chr19(.):50387913-50405147	0.1109
NM_012068	chr19(.):50426958-50442193	0.1196
NR_027257	chr19(.):50548936-50575052	0.0821
NR_024227	chr19(.):50590745-50600866	0.1877
NR_024227	chr19(.):50596082-50606203	0.2675
NR_024225	chr19(.):50626658-50636779	0.2742
NR_024225	chr19(.):50615976-50626097	0.2984
NR_024242	chr19(.):50621330-50631451	0.2874
NR_024228	chr19(.):50610624-50620745	0.3015
NR_024228	chr19(.):50605270-50615391	0.2781
NR_024228	chr19(.):50602211-50612332	0.2927
NR_024215	chr19(.):50599147-50609268	0.2938
NR_024243	chr19(.):50638458-50648577	0.261
NR_024230	chr19(.):50637374-50647494	0.3048
NM_152358	chr19(.):50650804-50671538	0.0797
NR_024231	chr19(.):50632001-50642121	0.3982
NM_001083899	chr19(.):55520074-55554632	0.102
NM_133180	chr19(.):55582220-55604291	0.1198
NM_017729	chr19(.):55586759-55604291	0.109
NM_017607	chr19(.):55597280-55633927	0.1045
NM_032430	chr19(.):55790533-55828903	0.1316
NM_173804	chr19(.):55733001-55745632	0.1038
NM_001130106	chr19(.):55768590-55796751	0.1567
NM_014931	chr19(.):55736146-55775038	0.1291
NM_152600	chr19(.):56083890-56097211	0.1044
NM_032836	chr19(.):56097736-56115893	0.0978
NM_007279	chr19(.):56160415-56191082	0.1502
NM_207115	chr19(.):56147391-56159836	0.1415
NM_153219	chr19(.):56106729-56119504	0.1424
NM_203374	chr19(.):56127106-56140941	0.1074
NM_016535	chr19(.):56149985-56161989	0.131
NM_013301	chr19(.):56153953-56169526	0.1543
NM_001163423	chr19(.):56148462-56159836	0.138
NM_016202	chr19(.):56148417-56159836	0.1375
NM_001130072	chr19(.):56181560-56212133	0.1178
NM_001130071	chr19(.):56182990-56212133	0.1168
NM_001195605	chr19(.):56119958-56134907	0.0824
NM_003818	chr20(.):5102481-5176989	0.1266
NM_001042472	chr20(.):25275849-25376477	0.1382
NM_015600	chr20(.):25270378-25376477	0.1392
NM_178580	chr20(.):30097240-30162370	0.142
NM_001191	chr20(.):30247260-30315656	0.2008
NM_177996	chr20(.):34695347-34825721	0.1177
NM_015568	chr20(.):37429347-37556667	0.1427
NM_032883	chr20(.):42539781-42703254	0.1389
NM_001098798	chr20(.):42569535-42703254	0.1392
NM_001098797	chr20(.):42538491-42703254	0.1394
NM_000022	chr20(.):43243162-43285376	0.1413
NM_001161841	chr20(.):46281149-46420360	0.1255
NM_018837	chr20(.):46281149-46419808	0.1255
NM_183425	chr20(.):55961462-55989386	0.1377
NM_080618	chr20(.):56067223-56105154	0.1183
NM_199170	chr20(.):56218451-56290625	0.1123
NM_020182	chr20(.):56218451-56290031	0.1126
NM_199171	chr20(.):56218451-56291541	0.1124
NM_002531	chr20(.):61335188-61399123	0.088
NM_012469	chr20(.):62607430-62669453	0.0998
NM_001009923	chr20(.):5075483-5098733	0.1309
NM_002592	chr20(.):5090598-5112268	0.1549
NM_182649	chr20(.):5090598-5105647	0.1631
NR_028370	chr20(.):5095231-5105615	0.1554
NM_019593	chr20(.):5520079-5596672	0.1451
NM_000214	chr20(.):10613331-10659694	0.1137
NM_013248	chr20(.):23326372-23340408	0.1522
NM_022482	chr20(.):23340020-23358683	0.1306
NM_002862	chr20(.):25223705-25283648	0.1338
NR_003677	chr20(.):30130184-30141019	0.114
NM_002165	chr20(.):30188091-30199313	0.135
NR_036161	chr20(.):30189988-30200043	0.1383
NM_012112	chr20(.):30321903-30394603	0.1174
NM_182584	chr20(.):31214426-31244783	0.1069
NM_031231	chr20(.):32239892-32267264	0.1291
NM_001024675	chr20(.):32249303-32261331	0.1581
NM_080825	chr20(.):32245119-32256720	0.148
NM_007238	chr20(.):32285549-32313136	0.1139
NM_005225	chr20(.):32258291-32279210	0.1219
NM_176812	chr20(.):32394109-32447173	0.1925
NR_024377	chr20(.):34141506-34200484	0.1044
NM_003116	chr20(.):34198808-34213965	0.1541
NM_152930	chr20(.):34208965-34257848	0.1214
NM_003915	chr20(.):34208952-34246831	0.109
NR_037188	chr20(.):34208952-34257859	0.1214
NM_001198863	chr20(.):34208952-34257878	0.1214
NR_027451	chr20(.):34628539-34643882	0.1304
NM_030919	chr20(.):37549954-37586703	0.1208
NR_034104	chr20(.):43280091-43305380	0.1192
NM_001015885	chr20(.):55921617-55958519	0.1224
NM_003610	chr20(.):55921144-55958519	0.1226
NM_001190472	chr20(.):55928495-55939878	0.1188
NM_001160419	chr20(.):56182946-56200632	0.1493
NM_001160418	chr20(.):56173901-56200632	0.1316
NR_024470	chr20(.):61289378-61302973	0.1075
NM_016354	chr20(.):61268796-61308647	0.1294
NM_001083113	chr20(.):62333793-62372494	0.1378
NM_181485	chr20(.):62334379-62372494	0.1383
NM_017806	chr20(.):62362977-62375460	0.1272
NM_003224	chr20(.):62324994-62344355	0.1203
NM_032945	chr20(.):62321287-62335035	0.098
NM_020062	chr20(.):62366210-62380403	0.1043
NM_003823	chr20(.):62323020-62335035	0.1002
NR_030638	chr20(.):62546212-62556301	0.0801
NR_027287	chr20(.):62579736-62593338	0.1281
NM_001193379	chr20(.):62566181-62587527	0.1001
NM_017859	chr20(.):62566181-62592800	0.1081
NM_020713	chr20(.):62583054-62606218	0.11
NR_031735	chr20(.):62567817-62577897	0.0886
NR_030638	chr20(.):62546100-62556189	0.0796
NR_030638	chr20(.):62545849-62555938	0.0786
NR_030638	chr20(.):62545905-62555994	0.0786
NM_080621	chr20(.):62600465-62615995	0.1309
NR_030377	chr20(.):62568983-62579079	0.0842
NR_030637	chr20(.):62545777-62555894	0.0785
NR_030639	chr20(.):62545833-62555947	0.0785
NR_030639	chr20(.):62545889-62556003	0.0785
NR_030639	chr20(.):62546084-62556201	0.0795
NM_001389	chr21(.):41379342-42224039	0.1466
NM_003253	chr21(.):32485735-32936290	0.1226
NM_001754	chr21(.):36155097-36426595	0.1744
NM_001001890	chr21(.):36155097-36265987	0.1854
NM_016818	chr21(.):43634266-43722354	0.1782
NM_022115	chr21(.):43216324-43304591	0.1622
NM_173568	chr21(.):43486425-43568105	0.182
NM_001040424	chr21(.):43213384-43304582	0.1611
NM_080860	chr21(.):43887596-43921401	0.1987
NM_207174	chr21(.):43635007-43722354	0.1785
NM_207629	chr21(.):43631186-43722354	0.1778
NM_207627	chr21(.):43614798-43722354	0.1772
NM_207628	chr21(.):43614921-43722354	0.1772
NM_001199527	chr21(.):43478067-43568105	0.2008
NM_003683	chr21(.):45204417-45228983	0.1736
NM_000629	chr21(.):34692213-34737128	0.2171
NM_005534	chr21(.):34770201-34814828	0.1938
NM_001122607	chr21(.):36188573-36265987	0.1944
NR_027273	chr21(.):43437112-43450060	0.1713
NR_027243	chr21(.):43517243-43533644	0.1977
NM_018964	chr21(.):43914741-44006550	0.1771
NM_000394	chr21(.):44584140-44597913	0.2426
NM_173354	chr21(.):44829397-44852002	0.2227
NR_026960	chr21(.):44864903-44878771	0.1526
NR_026863	chr21(.):44876973-44903103	0.1383
NM_003681	chr21(.):45133977-45187188	0.1533
