GENE_ID	locusLine	bin_1_36_0EXO_0229Kronos_MM1S-No-Treatment-2_Input_hs_i78.bam
1_MACS_peak_8043_lociStitched	chr12(.):3278041-3278624	0.0904
8_MACS_peak_8044_lociStitched	chr12(.):3279757-3287813	0.0746
1_MACS_peak_8052_lociStitched	chr12(.):3292634-3293103	0.052
1_MACS_peak_8053_lociStitched	chr12(.):3295226-3295554	0.0312
1_MACS_peak_8054_lociStitched	chr12(.):3299287-3299661	0.0898
4_MACS_peak_8055_lociStitched	chr12(.):3301125-3304627	0.1117
7_MACS_peak_8059_lociStitched	chr12(.):3308746-3316067	0.0688
1_MACS_peak_8066_lociStitched	chr12(.):3322152-3323363	0.127
1_MACS_peak_8067_lociStitched	chr12(.):3325908-3326273	0.0439
8_MACS_peak_8068_lociStitched	chr12(.):3327627-3337067	0.0693
3_MACS_peak_8076_lociStitched	chr12(.):3338481-3342325	0.0948
4_MACS_peak_8079_lociStitched	chr12(.):3343565-3347257	0.0628
4_MACS_peak_8083_lociStitched	chr12(.):3348383-3353230	0.0714
7_MACS_peak_8087_lociStitched	chr12(.):3355400-3364073	0.0755
1_MACS_peak_8094_lociStitched	chr12(.):3365725-3366394	0.0506
6_MACS_peak_8095_lociStitched	chr12(.):3368085-3376393	0.0744
16_MACS_peak_8101_lociStitched	chr12(.):3378369-3408889	0.0816
5_MACS_peak_8117_lociStitched	chr12(.):3411913-3422608	0.083
1_MACS_peak_8122_lociStitched	chr12(.):3426255-3426680	0.0483
3_MACS_peak_8123_lociStitched	chr12(.):3428205-3430347	0.0738
3_MACS_peak_8126_lociStitched	chr12(.):3436866-3438845	0.0632
1_MACS_peak_8129_lociStitched	chr12(.):3457425-3457788	0.0914
1_MACS_peak_8130_lociStitched	chr12(.):3599416-3599751	0.0013
1_MACS_peak_8131_lociStitched	chr12(.):3600938-3601274	0.0507
2_MACS_peak_8132_lociStitched	chr12(.):3661299-3663416	0.0631
1_MACS_peak_8134_lociStitched	chr12(.):3667130-3667847	0.0407
1_MACS_peak_8135_lociStitched	chr12(.):3709914-3710261	0.1345
1_MACS_peak_8136_lociStitched	chr12(.):4377218-4378373	0.2608
1_MACS_peak_8137_lociStitched	chr12(.):5018005-5019116	0.0459
1_MACS_peak_8138_lociStitched	chr12(.):5541845-5542578	0.0219
1_MACS_peak_8139_lociStitched	chr12(.):6030325-6030778	0.166
1_MACS_peak_8140_lociStitched	chr12(.):6300688-6301121	0.1753
1_MACS_peak_8141_lociStitched	chr12(.):6308815-6309218	0.0666
1_MACS_peak_8142_lociStitched	chr12(.):6426637-6427505	0.0361
1_MACS_peak_8143_lociStitched	chr12(.):6492838-6493845	0.0844
1_MACS_peak_8144_lociStitched	chr12(.):6741475-6741830	0.0505
5_MACS_peak_8145_lociStitched	chr12(.):6803810-6814312	0.1278
1_MACS_peak_8150_lociStitched	chr12(.):6874193-6875379	0.1818
1_MACS_peak_8151_lociStitched	chr12(.):6882104-6882576	0.094
4_MACS_peak_8152_lociStitched	chr12(.):6928497-6943235	0.137
1_MACS_peak_8156_lociStitched	chr12(.):8171132-8172234	0.1156
1_MACS_peak_8157_lociStitched	chr12(.):8373097-8373461	0.0651
1_MACS_peak_8158_lociStitched	chr12(.):8374701-8375075	0.0494
1_MACS_peak_8159_lociStitched	chr12(.):8849873-8850251	0.1772
3_MACS_peak_8160_lociStitched	chr12(.):10514917-10519468	0.1983
1_MACS_peak_8163_lociStitched	chr12(.):22486903-22487309	0.0859
1_MACS_peak_8164_lociStitched	chr12(.):25099823-25102975	0.2107
4_MACS_peak_8165_lociStitched	chr12(.):25104189-25107256	0.1251
1_MACS_peak_8169_lociStitched	chr12(.):31271566-31272018	0.0777
1_MACS_peak_8170_lociStitched	chr12(.):34362405-34362766	0.0468
2_MACS_peak_8171_lociStitched	chr12(.):48392355-48399736	0.0988
1_MACS_peak_8173_lociStitched	chr12(.):48577898-48579214	0.1643
1_MACS_peak_8174_lociStitched	chr12(.):49210147-49210791	0.0827
1_MACS_peak_8175_lociStitched	chr12(.):49284865-49285879	0.0639
1_MACS_peak_8176_lociStitched	chr12(.):49363448-49368833	0.138
6_MACS_peak_8177_lociStitched	chr12(.):49370544-49384835	0.1483
1_MACS_peak_8183_lociStitched	chr12(.):49389765-49392692	0.1729
1_MACS_peak_8184_lociStitched	chr12(.):49482062-49489096	0.1302
1_MACS_peak_8185_lociStitched	chr12(.):49677304-49677863	0.0828
1_MACS_peak_8186_lociStitched	chr12(.):49682832-49683204	0.0611
1_MACS_peak_8187_lociStitched	chr12(.):49685940-49693285	0.1261
4_MACS_peak_8188_lociStitched	chr12(.):49728993-49732863	0.1098
2_MACS_peak_8192_lociStitched	chr12(.):49734047-49741624	0.1411
2_MACS_peak_8194_lociStitched	chr12(.):49930978-49934950	0.1463
3_MACS_peak_8196_lociStitched	chr12(.):49940437-49946382	0.1157
3_MACS_peak_8199_lociStitched	chr12(.):50219299-50222838	0.1221
1_MACS_peak_8202_lociStitched	chr12(.):50277271-50277756	0.081
3_MACS_peak_8203_lociStitched	chr12(.):50279131-50283197	0.0837
1_MACS_peak_8206_lociStitched	chr12(.):50284283-50284664	0.0617
2_MACS_peak_8207_lociStitched	chr12(.):50297470-50298720	0.0922
1_MACS_peak_8209_lociStitched	chr12(.):50347785-50350778	0.1014
7_MACS_peak_8210_lociStitched	chr12(.):50352510-50367209	0.1421
1_MACS_peak_8217_lociStitched	chr12(.):50444969-50446293	0.1317
2_MACS_peak_8218_lociStitched	chr12(.):50449895-50452885	0.1408
2_MACS_peak_8220_lociStitched	chr12(.):51662892-51665279	0.1376
1_MACS_peak_8222_lociStitched	chr12(.):51984948-51985491	0.0834
2_MACS_peak_8223_lociStitched	chr12(.):52208370-52210420	0.0916
2_MACS_peak_8225_lociStitched	chr12(.):52213282-52214582	0.0496
2_MACS_peak_8227_lociStitched	chr12(.):52215751-52216896	0.0661
1_MACS_peak_8229_lociStitched	chr12(.):52222271-52223193	0.0441
7_MACS_peak_8230_lociStitched	chr12(.):52224533-52243886	0.0951
2_MACS_peak_8237_lociStitched	chr12(.):52256212-52259243	0.101
2_MACS_peak_8239_lociStitched	chr12(.):52262381-52264374	0.0525
1_MACS_peak_8241_lociStitched	chr12(.):52300031-52300461	0.116
2_MACS_peak_8242_lociStitched	chr12(.):52343330-52345086	0.1404
3_MACS_peak_8244_lociStitched	chr12(.):52397443-52406298	0.1009
3_MACS_peak_8247_lociStitched	chr12(.):52407386-52411950	0.0788
4_MACS_peak_8250_lociStitched	chr12(.):52413073-52417447	0.1297
1_MACS_peak_8254_lociStitched	chr12(.):52423469-52423849	0.1088
1_MACS_peak_8255_lociStitched	chr12(.):52425008-52425518	0.1132
2_MACS_peak_8256_lociStitched	chr12(.):52427831-52430786	0.1679
6_MACS_peak_8258_lociStitched	chr12(.):52513317-52521223	0.1365
2_MACS_peak_8264_lociStitched	chr12(.):52525365-52526726	0.0813
2_MACS_peak_8266_lociStitched	chr12(.):52528721-52530135	0.0923
1_MACS_peak_8268_lociStitched	chr12(.):52531488-52532218	0.0546
2_MACS_peak_8269_lociStitched	chr12(.):52534183-52535609	0.1015
1_MACS_peak_8271_lociStitched	chr12(.):52536798-52537400	0.0653
1_MACS_peak_8272_lociStitched	chr12(.):52540087-52540437	0.0241
1_MACS_peak_8273_lociStitched	chr12(.):52558728-52559149	0.0202
1_MACS_peak_8274_lociStitched	chr12(.):52563906-52564216	0.0647
5_MACS_peak_8275_lociStitched	chr12(.):52565697-52572611	0.0747
6_MACS_peak_8280_lociStitched	chr12(.):52573723-52577633	0.0608
2_MACS_peak_8286_lociStitched	chr12(.):52581062-52582788	0.088
2_MACS_peak_8288_lociStitched	chr12(.):52583942-52585739	0.0762
3_MACS_peak_8290_lociStitched	chr12(.):52587340-52589232	0.0956
1_MACS_peak_8293_lociStitched	chr12(.):52590400-52590793	0.0519
8_MACS_peak_8294_lociStitched	chr12(.):52592079-52603172	0.0701
2_MACS_peak_8302_lociStitched	chr12(.):52604330-52606278	0.0885
1_MACS_peak_8304_lociStitched	chr12(.):52618363-52618710	0.1118
2_MACS_peak_8305_lociStitched	chr12(.):52625086-52627139	0.0609
1_MACS_peak_8307_lociStitched	chr12(.):52639159-52639609	0.0189
1_MACS_peak_8308_lociStitched	chr12(.):52643597-52644633	0.0586
2_MACS_peak_8309_lociStitched	chr12(.):52683502-52685370	0.0577
2_MACS_peak_8311_lociStitched	chr12(.):52695305-52697355	0.0686
12_MACS_peak_8313_lociStitched	chr12(.):52698365-52717791	0.1004
1_MACS_peak_8325_lociStitched	chr12(.):52740677-52740995	0.0595
1_MACS_peak_8326_lociStitched	chr12(.):52744887-52745281	0.0983
4_MACS_peak_8327_lociStitched	chr12(.):52748640-52751622	0.055
8_MACS_peak_8331_lociStitched	chr12(.):52754484-52764407	0.0867
1_MACS_peak_8339_lociStitched	chr12(.):52782459-52783000	0.088
1_MACS_peak_8340_lociStitched	chr12(.):52788491-52790134	0.0931
1_MACS_peak_8341_lociStitched	chr12(.):52795134-52795899	0.0906
1_MACS_peak_8342_lociStitched	chr12(.):52799567-52800225	0.0888
3_MACS_peak_8343_lociStitched	chr12(.):52827307-52830603	0.0638
1_MACS_peak_8346_lociStitched	chr12(.):52884927-52885366	0.0918
4_MACS_peak_8347_lociStitched	chr12(.):52938349-52942391	0.0617
5_MACS_peak_8351_lociStitched	chr12(.):52943654-52948196	0.088
1_MACS_peak_8356_lociStitched	chr12(.):52954171-52954533	0.0305
3_MACS_peak_8357_lociStitched	chr12(.):52961163-52965546	0.0943
1_MACS_peak_8360_lociStitched	chr12(.):52966780-52967183	0.0544
1_MACS_peak_8361_lociStitched	chr12(.):52972773-52973716	0.0363
1_MACS_peak_8362_lociStitched	chr12(.):52981755-52982073	0.0537
1_MACS_peak_8363_lociStitched	chr12(.):53008484-53008818	0.0514
3_MACS_peak_8364_lociStitched	chr12(.):53010362-53012305	0.0947
1_MACS_peak_8367_lociStitched	chr12(.):53038840-53039210	0.0917
1_MACS_peak_8368_lociStitched	chr12(.):53050483-53050830	0.0627
1_MACS_peak_8369_lociStitched	chr12(.):53069181-53069534	0.0241
1_MACS_peak_8370_lociStitched	chr12(.):53078046-53078519	0.1005
2_MACS_peak_8371_lociStitched	chr12(.):53080319-53081114	0.0461
2_MACS_peak_8373_lociStitched	chr12(.):53084450-53086444	0.1039
1_MACS_peak_8375_lociStitched	chr12(.):53107820-53110257	0.0945
2_MACS_peak_8376_lociStitched	chr12(.):53122829-53124144	0.0485
2_MACS_peak_8378_lociStitched	chr12(.):53125277-53126782	0.0423
4_MACS_peak_8380_lociStitched	chr12(.):53183141-53186789	0.0857
1_MACS_peak_8384_lociStitched	chr12(.):53189690-53190025	0.0469
1_MACS_peak_8385_lociStitched	chr12(.):53210945-53211454	0.0817
1_MACS_peak_8386_lociStitched	chr12(.):53214070-53214456	0.0521
1_MACS_peak_8387_lociStitched	chr12(.):53216834-53218060	0.0926
5_MACS_peak_8388_lociStitched	chr12(.):53226736-53231993	0.0741
1_MACS_peak_8393_lociStitched	chr12(.):53233007-53233756	0.1166
3_MACS_peak_8394_lociStitched	chr12(.):53242000-53245209	0.1124
1_MACS_peak_8397_lociStitched	chr12(.):53274373-53275024	0.0708
2_MACS_peak_8398_lociStitched	chr12(.):53288950-53290361	0.1181
2_MACS_peak_8400_lociStitched	chr12(.):53293279-53294256	0.0347
1_MACS_peak_8402_lociStitched	chr12(.):53296957-53297455	0.0634
1_MACS_peak_8403_lociStitched	chr12(.):53335911-53336383	0.0681
3_MACS_peak_8404_lociStitched	chr12(.):53337421-53339685	0.0964
1_MACS_peak_8407_lociStitched	chr12(.):53359124-53359478	0.0386
1_MACS_peak_8408_lociStitched	chr12(.):53368596-53369002	0.0618
1_MACS_peak_8409_lociStitched	chr12(.):53439468-53440175	0.1449
1_MACS_peak_8410_lociStitched	chr12(.):53452124-53455708	0.1266
1_MACS_peak_8411_lociStitched	chr12(.):53730496-53730972	0.157
1_MACS_peak_8412_lociStitched	chr12(.):53732054-53732943	0.1396
1_MACS_peak_8413_lociStitched	chr12(.):54088180-54092018	0.1121
1_MACS_peak_8414_lociStitched	chr12(.):54095189-54096205	0.2548
2_MACS_peak_8415_lociStitched	chr12(.):54130431-54133614	0.1071
4_MACS_peak_8417_lociStitched	chr12(.):54137388-54149485	0.1525
1_MACS_peak_8421_lociStitched	chr12(.):54151870-54153697	0.1124
1_MACS_peak_8422_lociStitched	chr12(.):54264331-54264632	0.0236
1_MACS_peak_8423_lociStitched	chr12(.):54266530-54267174	0.0934
1_MACS_peak_8424_lociStitched	chr12(.):54321391-54323712	0.113
3_MACS_peak_8425_lociStitched	chr12(.):54327967-54335268	0.0841
11_MACS_peak_8428_lociStitched	chr12(.):54337845-54411949	0.1096
5_MACS_peak_8439_lociStitched	chr12(.):54413484-54434070	0.0888
1_MACS_peak_8444_lociStitched	chr12(.):54439370-54442609	0.098
3_MACS_peak_8445_lociStitched	chr12(.):54444993-54448080	0.0809
2_MACS_peak_8448_lociStitched	chr12(.):54454086-54455882	0.0885
1_MACS_peak_8450_lociStitched	chr12(.):54500831-54501239	0.0997
2_MACS_peak_8451_lociStitched	chr12(.):54502263-54503628	0.078
2_MACS_peak_8453_lociStitched	chr12(.):54519466-54521535	0.0743
6_MACS_peak_8455_lociStitched	chr12(.):54585768-54613389	0.143
3_MACS_peak_8461_lociStitched	chr12(.):54692776-54695719	0.134
1_MACS_peak_8464_lociStitched	chr12(.):54698014-54698324	0.0501
5_MACS_peak_8465_lociStitched	chr12(.):54755970-54764567	0.172
2_MACS_peak_8470_lociStitched	chr12(.):54766781-54768474	0.1128
1_MACS_peak_8472_lociStitched	chr12(.):54770988-54772869	0.2088
1_MACS_peak_8473_lociStitched	chr12(.):54784090-54784423	0.0498
1_MACS_peak_8474_lociStitched	chr12(.):54796583-54797082	0.073
1_MACS_peak_8475_lociStitched	chr12(.):54811530-54814355	0.0704
1_MACS_peak_8476_lociStitched	chr12(.):54983014-54983332	0.0535
1_MACS_peak_8477_lociStitched	chr12(.):56102383-56102817	0.0747
1_MACS_peak_8478_lociStitched	chr12(.):56106456-56107056	0.1539
1_MACS_peak_8479_lociStitched	chr12(.):56474204-56475163	0.1297
1_MACS_peak_8480_lociStitched	chr12(.):57520267-57521122	0.102
3_MACS_peak_8481_lociStitched	chr12(.):57522434-57525694	0.0781
2_MACS_peak_8484_lociStitched	chr12(.):57526720-57528162	0.08
1_MACS_peak_8486_lociStitched	chr12(.):57567792-57568444	0.0695
2_MACS_peak_8487_lociStitched	chr12(.):57569457-57575863	0.1205
7_MACS_peak_8489_lociStitched	chr12(.):57577119-57619793	0.12
2_MACS_peak_8496_lociStitched	chr12(.):57630728-57638539	0.2033
1_MACS_peak_8498_lociStitched	chr12(.):57854423-57855603	0.0835
1_MACS_peak_8499_lociStitched	chr12(.):57858146-57859146	0.103
2_MACS_peak_8500_lociStitched	chr12(.):57860497-57861780	0.0881
1_MACS_peak_8502_lociStitched	chr12(.):57942124-57943681	0.1711
4_MACS_peak_8503_lociStitched	chr12(.):58011806-58017361	0.1366
1_MACS_peak_8507_lociStitched	chr12(.):58158313-58160971	0.1704
1_MACS_peak_8508_lociStitched	chr12(.):66219571-66220289	0.0866
1_MACS_peak_8509_lociStitched	chr12(.):68093719-68095282	0.1536
1_MACS_peak_8510_lociStitched	chr12(.):80378678-80379156	0.0465
3_MACS_peak_8511_lociStitched	chr12(.):91400028-91402636	0.1564
1_MACS_peak_8514_lociStitched	chr12(.):91404282-91404633	0.1823
1_MACS_peak_8515_lociStitched	chr12(.):91406338-91406820	0.1217
1_MACS_peak_8516_lociStitched	chr12(.):93452690-93453485	0.1798
2_MACS_peak_8517_lociStitched	chr12(.):93454695-93456276	0.123
1_MACS_peak_8519_lociStitched	chr12(.):93457301-93457777	0.0568
1_MACS_peak_8520_lociStitched	chr12(.):96094823-96096060	0.2253
1_MACS_peak_8521_lociStitched	chr12(.):96182756-96183679	0.102
1_MACS_peak_8522_lociStitched	chr12(.):96184971-96185315	0.0886
1_MACS_peak_8523_lociStitched	chr12(.):101094019-101094371	0.0999
1_MACS_peak_8524_lociStitched	chr12(.):101383680-101384229	0.1026
6_MACS_peak_8525_lociStitched	chr12(.):101385939-101395493	0.1586
3_MACS_peak_8531_lociStitched	chr12(.):106977157-106980718	0.0631
2_MACS_peak_8534_lociStitched	chr12(.):107713723-107715209	0.1091
4_MACS_peak_8536_lociStitched	chr12(.):109730927-109735048	0.0963
1_MACS_peak_8540_lociStitched	chr12(.):110271409-110271754	0.0504
1_MACS_peak_8541_lociStitched	chr12(.):111473647-111474043	0.0513
1_MACS_peak_8542_lociStitched	chr12(.):111731763-111732077	0.1194
2_MACS_peak_8543_lociStitched	chr12(.):113492571-113493450	0.0367
1_MACS_peak_8545_lociStitched	chr12(.):113495058-113495348	0.0227
1_MACS_peak_8546_lociStitched	chr12(.):113590120-113590883	0.0853
5_MACS_peak_8547_lociStitched	chr12(.):113904514-113908201	0.0597
2_MACS_peak_8552_lociStitched	chr12(.):113911850-113913287	0.0281
1_MACS_peak_8554_lociStitched	chr12(.):114837797-114838102	0.0475
1_MACS_peak_8555_lociStitched	chr12(.):114843271-114843672	0.0
1_MACS_peak_8556_lociStitched	chr12(.):115312223-115312484	0.0477
1_MACS_peak_8557_lociStitched	chr12(.):115647353-115647676	0.0541
1_MACS_peak_8558_lociStitched	chr12(.):115648995-115649310	0.0697
2_MACS_peak_8559_lociStitched	chr12(.):117316480-117318009	0.0404
4_MACS_peak_8561_lociStitched	chr12(.):120800208-120803769	0.0501
1_MACS_peak_8565_lociStitched	chr12(.):120804791-120806226	0.0591
2_MACS_peak_8566_lociStitched	chr12(.):120807379-120808707	0.0243
2_MACS_peak_8568_lociStitched	chr12(.):122460676-122461945	0.0374
1_MACS_peak_8570_lociStitched	chr12(.):131190922-131191286	0.0234
1_MACS_peak_8571_lociStitched	chr12(.):131863210-131863612	0.0196
3_MACS_peak_8572_lociStitched	chr12(.):132313436-132316348	0.0394
1_MACS_peak_8575_lociStitched	chr12(.):132328613-132328973	0.0
1_MACS_peak_8576_lociStitched	chr12(.):132658992-132659455	0.0511
1_MACS_peak_8577_lociStitched	chr12(.):132671449-132671760	0.0259
1_MACS_peak_8578_lociStitched	chr12(.):132840083-132840406	0.0409
1_MACS_peak_8579_lociStitched	chr12(.):132898854-132899163	0.0
1_MACS_peak_8580_lociStitched	chr12(.):132964687-132964974	0.0281
1_MACS_peak_8581_lociStitched	chr12(.):132980697-132981008	0.0
1_MACS_peak_8582_lociStitched	chr12(.):133010509-133010837	0.0296
1_MACS_peak_8583_lociStitched	chr12(.):133028929-133029365	0.0068
1_MACS_peak_8584_lociStitched	chr12(.):133056521-133056895	0.0
1_MACS_peak_8585_lociStitched	chr12(.):133058752-133059142	0.0
1_MACS_peak_8586_lociStitched	chr12(.):133063248-133063509	0.0
1_MACS_peak_8587_lociStitched	chr12(.):133168154-133168469	0.0
1_MACS_peak_8588_lociStitched	chr12(.):133178301-133178645	0.0251
1_MACS_peak_8589_lociStitched	chr12(.):133182551-133182871	0.0
1_MACS_peak_8590_lociStitched	chr12(.):133183996-133184344	0.0481
1_MACS_peak_8591_lociStitched	chr13(.):20735312-20735704	0.0102
1_MACS_peak_8592_lociStitched	chr13(.):28370274-28370647	0.08
4_MACS_peak_8593_lociStitched	chr13(.):28494474-28497418	0.0404
1_MACS_peak_8597_lociStitched	chr13(.):28542185-28542656	0.0221
1_MACS_peak_8598_lociStitched	chr13(.):31611579-31611900	0.1091
1_MACS_peak_8599_lociStitched	chr13(.):50706229-50706869	0.0889
1_MACS_peak_8600_lociStitched	chr13(.):96296005-96296812	0.0196
1_MACS_peak_8601_lociStitched	chr13(.):97667212-97667679	0.0456
5_MACS_peak_8602_lociStitched	chr13(.):100068225-100083540	0.1515
1_MACS_peak_8607_lociStitched	chr13(.):100091358-100091825	0.0216
2_MACS_peak_8608_lociStitched	chr13(.):100631216-100632328	0.1102
1_MACS_peak_8610_lociStitched	chr13(.):111133323-111134497	0.1477
2_MACS_peak_8611_lociStitched	chr13(.):111766157-111767181	0.1281
1_MACS_peak_8613_lociStitched	chr13(.):111768389-111768862	0.1752
2_MACS_peak_8614_lociStitched	chr13(.):112771492-112772397	0.0192
1_MACS_peak_8616_lociStitched	chr13(.):112788444-112788904	0.0897
2_MACS_peak_8617_lociStitched	chr13(.):112825806-112828517	0.0788
1_MACS_peak_8619_lociStitched	chr13(.):112829964-112831385	0.0391
1_MACS_peak_8620_lociStitched	chr13(.):112832468-112833150	0.0942
2_MACS_peak_8621_lociStitched	chr13(.):112836264-112838144	0.0406
1_MACS_peak_8623_lociStitched	chr13(.):112854328-112854654	0.0376
1_MACS_peak_8624_lociStitched	chr13(.):112855880-112856295	0.0721
1_MACS_peak_8625_lociStitched	chr13(.):112883525-112883822	0.0421
1_MACS_peak_8626_lociStitched	chr13(.):112899689-112900033	0.066
1_MACS_peak_8627_lociStitched	chr13(.):112902424-112902780	0.0
4_MACS_peak_8628_lociStitched	chr13(.):112906986-112909281	0.0844
1_MACS_peak_8632_lociStitched	chr13(.):112986259-112987158	0.0911
11_MACS_peak_8633_lociStitched	chr13(.):113096284-113107775	0.0814
5_MACS_peak_8644_lociStitched	chr13(.):113543149-113553038	0.0934
1_MACS_peak_8649_lociStitched	chr13(.):113564991-113565300	0.0235
1_MACS_peak_8650_lociStitched	chr13(.):113570974-113571444	0.1202
2_MACS_peak_8651_lociStitched	chr13(.):113593404-113595355	0.0708
1_MACS_peak_8653_lociStitched	chr13(.):113598368-113598813	0.0607
1_MACS_peak_8654_lociStitched	chr13(.):113600659-113601068	0.0736
8_MACS_peak_8655_lociStitched	chr13(.):113606407-113625916	0.0851
18_MACS_peak_8663_lociStitched	chr13(.):113627601-113665369	0.0931
2_MACS_peak_8681_lociStitched	chr13(.):113667406-113674695	0.084
12_MACS_peak_8683_lociStitched	chr13(.):113676879-113704069	0.0879
2_MACS_peak_8695_lociStitched	chr13(.):113705141-113709278	0.1101
1_MACS_peak_8697_lociStitched	chr13(.):113713893-113714906	0.047
1_MACS_peak_8698_lociStitched	chr13(.):113716400-113721432	0.1105
2_MACS_peak_8699_lociStitched	chr13(.):113728419-113729330	0.0783
6_MACS_peak_8701_lociStitched	chr13(.):113731202-113738501	0.0742
6_MACS_peak_8707_lociStitched	chr13(.):113740759-113753673	0.0587
4_MACS_peak_8713_lociStitched	chr13(.):113755242-113759296	0.0918
2_MACS_peak_8717_lociStitched	chr13(.):113768162-113769436	0.0702
2_MACS_peak_8719_lociStitched	chr13(.):113770594-113772132	0.0554
4_MACS_peak_8721_lociStitched	chr13(.):113773516-113779444	0.0933
2_MACS_peak_8725_lociStitched	chr13(.):113780620-113781430	0.0487
5_MACS_peak_8727_lociStitched	chr13(.):113797416-113802497	0.1086
2_MACS_peak_8732_lociStitched	chr13(.):113805128-113806626	0.0911
4_MACS_peak_8734_lociStitched	chr13(.):113810025-113817598	0.1056
1_MACS_peak_8738_lociStitched	chr13(.):113945487-113948796	0.1146
1_MACS_peak_8739_lociStitched	chr13(.):113950386-113950988	0.1188
2_MACS_peak_8740_lociStitched	chr13(.):113985586-113987464	0.0801
1_MACS_peak_8742_lociStitched	chr13(.):113989696-113990016	0.0892
1_MACS_peak_8743_lociStitched	chr13(.):113998732-113999157	0.1292
7_MACS_peak_8744_lociStitched	chr13(.):114001938-114010338	0.071
4_MACS_peak_8751_lociStitched	chr13(.):114012943-114015505	0.1179
1_MACS_peak_8755_lociStitched	chr13(.):114017318-114017902	0.0662
3_MACS_peak_8756_lociStitched	chr13(.):114019079-114022705	0.0893
