GENE_ID	locusLine	bin_1_39_0EXR_0229Kronos_MM1S-KB-3hr-1_Input_hs_i82.bam
1_MACS_peak_9633_lociStitched	chr15(.):86398858-86402460	0.1775
1_MACS_peak_9634_lociStitched	chr15(.):86493212-86494280	0.1649
1_MACS_peak_9635_lociStitched	chr15(.):86745029-86746423	0.1342
1_MACS_peak_9636_lociStitched	chr15(.):86757421-86759199	0.2122
1_MACS_peak_9637_lociStitched	chr15(.):87071175-87071861	0.1235
1_MACS_peak_9638_lociStitched	chr15(.):87946544-87948455	0.159
1_MACS_peak_9639_lociStitched	chr15(.):88119844-88120404	0.0938
1_MACS_peak_9640_lociStitched	chr15(.):88272412-88273155	0.1272
1_MACS_peak_9641_lociStitched	chr15(.):88423331-88425321	0.1116
1_MACS_peak_9642_lociStitched	chr15(.):88591792-88594003	0.1602
1_MACS_peak_9643_lociStitched	chr15(.):88721837-88724019	0.2035
1_MACS_peak_9644_lociStitched	chr15(.):88789058-88790542	0.166
2_MACS_peak_9645_lociStitched	chr15(.):88799439-88801901	0.1177
1_MACS_peak_9647_lociStitched	chr15(.):89009713-89011792	0.263
1_MACS_peak_9648_lociStitched	chr15(.):89052458-89053407	0.2009
1_MACS_peak_9649_lociStitched	chr15(.):89088909-89090615	0.2261
4_MACS_peak_9650_lociStitched	chr15(.):89163691-89184438	0.1759
1_MACS_peak_9654_lociStitched	chr15(.):89198997-89201516	0.2208
1_MACS_peak_9655_lociStitched	chr15(.):89226291-89227739	0.2229
1_MACS_peak_9656_lociStitched	chr15(.):89268177-89269273	0.1447
1_MACS_peak_9657_lociStitched	chr15(.):89408242-89409432	0.1451
1_MACS_peak_9658_lociStitched	chr15(.):89455849-89457470	0.1425
1_MACS_peak_9659_lociStitched	chr15(.):89544630-89546885	0.1733
2_MACS_peak_9660_lociStitched	chr15(.):89630428-89635676	0.1678
6_MACS_peak_9662_lociStitched	chr15(.):89646665-89676910	0.1716
1_MACS_peak_9668_lociStitched	chr15(.):89709913-89711759	0.1908
1_MACS_peak_9669_lociStitched	chr15(.):89786183-89788773	0.2357
1_MACS_peak_9670_lociStitched	chr15(.):89877026-89879387	0.2669
1_MACS_peak_9671_lociStitched	chr15(.):89891679-89893190	0.1515
1_MACS_peak_9672_lociStitched	chr15(.):89901671-89902526	0.1428
2_MACS_peak_9673_lociStitched	chr15(.):89942265-89946008	0.1658
1_MACS_peak_9675_lociStitched	chr15(.):89973583-89974352	0.1503
1_MACS_peak_9676_lociStitched	chr15(.):89984364-89985683	0.1913
1_MACS_peak_9677_lociStitched	chr15(.):90117819-90120011	0.1468
1_MACS_peak_9678_lociStitched	chr15(.):90208304-90209478	0.1223
1_MACS_peak_9679_lociStitched	chr15(.):90233287-90234401	0.2201
1_MACS_peak_9680_lociStitched	chr15(.):90292909-90295370	0.1757
1_MACS_peak_9681_lociStitched	chr15(.):90303544-90306469	0.2317
2_MACS_peak_9682_lociStitched	chr15(.):90319200-90326170	0.1717
1_MACS_peak_9684_lociStitched	chr15(.):90403205-90405680	0.1592
2_MACS_peak_9685_lociStitched	chr15(.):90433557-90438115	0.1736
1_MACS_peak_9687_lociStitched	chr15(.):90543989-90546373	0.0946
1_MACS_peak_9688_lociStitched	chr15(.):90562721-90565076	0.1374
4_MACS_peak_9689_lociStitched	chr15(.):90574006-90591930	0.1495
1_MACS_peak_9693_lociStitched	chr15(.):90600953-90604144	0.2094
1_MACS_peak_9694_lociStitched	chr15(.):90615152-90620432	0.2011
1_MACS_peak_9695_lociStitched	chr15(.):90637437-90646580	0.1991
1_MACS_peak_9696_lociStitched	chr15(.):90691572-90693372	0.2463
1_MACS_peak_9697_lociStitched	chr15(.):90701118-90702242	0.2319
3_MACS_peak_9698_lociStitched	chr15(.):90721606-90736320	0.1632
1_MACS_peak_9701_lociStitched	chr15(.):90743787-90746025	0.0825
1_MACS_peak_9702_lociStitched	chr15(.):90775862-90778189	0.2303
2_MACS_peak_9703_lociStitched	chr15(.):90802668-90810073	0.1465
1_MACS_peak_9705_lociStitched	chr15(.):90895081-90896405	0.1909
1_MACS_peak_9706_lociStitched	chr15(.):90919621-90921038	0.1708
2_MACS_peak_9707_lociStitched	chr15(.):90930734-90933230	0.1876
1_MACS_peak_9709_lociStitched	chr15(.):90943371-90944635	0.2713
1_MACS_peak_9710_lociStitched	chr15(.):91006033-91007088	0.1434
2_MACS_peak_9711_lociStitched	chr15(.):91067228-91074228	0.1058
1_MACS_peak_9713_lociStitched	chr15(.):91083020-91083854	0.1081
1_MACS_peak_9714_lociStitched	chr15(.):91137107-91138549	0.1824
1_MACS_peak_9715_lociStitched	chr15(.):91208255-91209303	0.1417
1_MACS_peak_9716_lociStitched	chr15(.):91217912-91218433	0.0493
1_MACS_peak_9717_lociStitched	chr15(.):91259483-91261546	0.2122
1_MACS_peak_9718_lociStitched	chr15(.):91329409-91330409	0.0945
1_MACS_peak_9719_lociStitched	chr15(.):91393871-91396937	0.2042
1_MACS_peak_9720_lociStitched	chr15(.):91413977-91416081	0.1119
2_MACS_peak_9721_lociStitched	chr15(.):91439617-91447654	0.1577
2_MACS_peak_9723_lociStitched	chr15(.):91472218-91479723	0.2225
1_MACS_peak_9725_lociStitched	chr15(.):91497646-91500594	0.1944
1_MACS_peak_9726_lociStitched	chr15(.):91536460-91538829	0.1936
1_MACS_peak_9727_lociStitched	chr15(.):91564971-91566470	0.1612
1_MACS_peak_9728_lociStitched	chr15(.):91643027-91644549	0.1405
1_MACS_peak_9729_lociStitched	chr15(.):91674884-91676221	0.1686
1_MACS_peak_9730_lociStitched	chr15(.):91724874-91725976	0.1548
1_MACS_peak_9731_lociStitched	chr15(.):91888827-91890698	0.1527
1_MACS_peak_9732_lociStitched	chr15(.):92136301-92137395	0.1488
2_MACS_peak_9733_lociStitched	chr15(.):92395396-92401766	0.1729
1_MACS_peak_9735_lociStitched	chr15(.):92495413-92497048	0.2165
1_MACS_peak_9736_lociStitched	chr15(.):92564614-92566303	0.1997
2_MACS_peak_9737_lociStitched	chr15(.):92638496-92645815	0.1562
1_MACS_peak_9739_lociStitched	chr15(.):92831721-92832778	0.1154
1_MACS_peak_9740_lociStitched	chr15(.):92936344-92938631	0.1181
1_MACS_peak_9741_lociStitched	chr15(.):93166099-93169514	0.1211
1_MACS_peak_9742_lociStitched	chr15(.):93179882-93183309	0.1983
2_MACS_peak_9743_lociStitched	chr15(.):93197201-93209931	0.128
1_MACS_peak_9745_lociStitched	chr15(.):93257445-93258525	0.1332
7_MACS_peak_9746_lociStitched	chr15(.):93346133-93389263	0.1366
1_MACS_peak_9753_lociStitched	chr15(.):93424108-93428220	0.1903
2_MACS_peak_9754_lociStitched	chr15(.):93443116-93448772	0.1731
1_MACS_peak_9756_lociStitched	chr15(.):93460610-93461666	0.2869
1_MACS_peak_9757_lociStitched	chr15(.):94475159-94476539	0.1623
1_MACS_peak_9758_lociStitched	chr15(.):94668332-94669141	0.1913
1_MACS_peak_9759_lociStitched	chr15(.):94772679-94775664	0.2609
1_MACS_peak_9760_lociStitched	chr15(.):94830542-94832146	0.2161
1_MACS_peak_9761_lociStitched	chr15(.):95827761-95828781	0.1526
1_MACS_peak_9762_lociStitched	chr15(.):96211957-96213232	0.1667
1_MACS_peak_9763_lociStitched	chr15(.):96233433-96235010	0.1781
1_MACS_peak_9764_lociStitched	chr15(.):96381685-96383530	0.1906
2_MACS_peak_9765_lociStitched	chr15(.):96406455-96414060	0.1162
1_MACS_peak_9767_lociStitched	chr15(.):96600957-96602705	0.1524
1_MACS_peak_9768_lociStitched	chr15(.):96630265-96631296	0.1389
1_MACS_peak_9769_lociStitched	chr15(.):96869430-96870752	0.1337
1_MACS_peak_9770_lociStitched	chr15(.):96935533-96936566	0.0956
1_MACS_peak_9771_lociStitched	chr15(.):98104186-98105812	0.1519
1_MACS_peak_9772_lociStitched	chr15(.):98503623-98504847	0.1467
1_MACS_peak_9773_lociStitched	chr15(.):98631454-98632245	0.047
1_MACS_peak_9774_lociStitched	chr15(.):98948264-98949319	0.187
1_MACS_peak_9775_lociStitched	chr15(.):98971574-98972413	0.0801
1_MACS_peak_9776_lociStitched	chr15(.):99189837-99193425	0.1371
1_MACS_peak_9777_lociStitched	chr15(.):99319687-99320816	0.0867
1_MACS_peak_9778_lociStitched	chr15(.):99393694-99397185	0.2335
2_MACS_peak_9779_lociStitched	chr15(.):99408482-99419325	0.1222
1_MACS_peak_9781_lociStitched	chr15(.):99494895-99496971	0.2539
1_MACS_peak_9782_lociStitched	chr15(.):99557566-99559043	0.0654
1_MACS_peak_9783_lociStitched	chr15(.):99602244-99603031	0.17
1_MACS_peak_9784_lociStitched	chr15(.):99619447-99620442	0.1863
1_MACS_peak_9785_lociStitched	chr15(.):99629913-99631016	0.1958
2_MACS_peak_9786_lociStitched	chr15(.):99640362-99645849	0.0916
1_MACS_peak_9788_lociStitched	chr15(.):99663647-99664482	0.1292
1_MACS_peak_9789_lociStitched	chr15(.):99688347-99690509	0.1662
1_MACS_peak_9790_lociStitched	chr15(.):99790654-99792482	0.2223
1_MACS_peak_9791_lociStitched	chr15(.):99863593-99865407	0.1359
1_MACS_peak_9792_lociStitched	chr15(.):100104583-100107875	0.1682
1_MACS_peak_9793_lociStitched	chr15(.):100170817-100171758	0.1512
1_MACS_peak_9794_lociStitched	chr15(.):100243762-100245079	0.2052
1_MACS_peak_9795_lociStitched	chr15(.):100272872-100274535	0.1487
1_MACS_peak_9796_lociStitched	chr15(.):100345636-100347833	0.1261
2_MACS_peak_9797_lociStitched	chr15(.):100465888-100469517	0.1084
1_MACS_peak_9799_lociStitched	chr15(.):100709820-100710759	0.1124
1_MACS_peak_9800_lociStitched	chr15(.):100889606-100891028	0.211
1_MACS_peak_9801_lociStitched	chr15(.):101141249-101143727	0.237
1_MACS_peak_9802_lociStitched	chr15(.):101458047-101464507	0.1724
1_MACS_peak_9803_lociStitched	chr15(.):101471340-101472340	0.1155
6_MACS_peak_9804_lociStitched	chr15(.):101661413-101692415	0.1498
1_MACS_peak_9810_lociStitched	chr15(.):101738273-101743735	0.1927
4_MACS_peak_9811_lociStitched	chr15(.):101790355-101806778	0.1613
1_MACS_peak_9815_lociStitched	chr15(.):101814944-101818038	0.1744
1_MACS_peak_9816_lociStitched	chr15(.):101834018-101836414	0.2014
1_MACS_peak_9817_lociStitched	chr15(.):102140128-102141110	0.1322
1_MACS_peak_9818_lociStitched	chr15(.):102191232-102193656	0.2489
1_MACS_peak_9819_lociStitched	chr15(.):102263696-102265048	0.1435
1_MACS_peak_9820_lociStitched	chr15(.):102285413-102287659	0.2513
1_MACS_peak_9821_lociStitched	chr15(.):102500733-102502829	0.2672
1_MACS_peak_9822_lociStitched	chr16(.):88262-89868	0.2486
1_MACS_peak_9823_lociStitched	chr16(.):102640-104624	0.1825
3_MACS_peak_9824_lociStitched	chr16(.):122347-135795	0.1282
1_MACS_peak_9827_lociStitched	chr16(.):187698-189562	0.1617
2_MACS_peak_9828_lociStitched	chr16(.):278395-286053	0.1362
1_MACS_peak_9830_lociStitched	chr16(.):356429-357955	0.1031
1_MACS_peak_9831_lociStitched	chr16(.):401616-402411	0.0597
2_MACS_peak_9832_lociStitched	chr16(.):430792-432951	0.0937
3_MACS_peak_9834_lociStitched	chr16(.):442523-452708	0.1347
1_MACS_peak_9837_lociStitched	chr16(.):474839-476987	0.1347
1_MACS_peak_9838_lociStitched	chr16(.):576192-579513	0.1356
2_MACS_peak_9839_lociStitched	chr16(.):616210-620905	0.1415
2_MACS_peak_9841_lociStitched	chr16(.):637621-641102	0.159
3_MACS_peak_9843_lociStitched	chr16(.):685258-700240	0.1272
1_MACS_peak_9846_lociStitched	chr16(.):717419-719035	0.1531
1_MACS_peak_9847_lociStitched	chr16(.):729944-731265	0.091
1_MACS_peak_9848_lociStitched	chr16(.):739434-741057	0.125
4_MACS_peak_9849_lociStitched	chr16(.):770004-791767	0.1119
1_MACS_peak_9853_lociStitched	chr16(.):837514-839377	0.0957
1_MACS_peak_9854_lociStitched	chr16(.):856936-858358	0.1514
1_MACS_peak_9855_lociStitched	chr16(.):1020436-1021114	0.0532
2_MACS_peak_9856_lociStitched	chr16(.):1345951-1351712	0.1361
1_MACS_peak_9858_lociStitched	chr16(.):1358260-1360762	0.1569
1_MACS_peak_9859_lociStitched	chr16(.):1381023-1382832	0.1249
1_MACS_peak_9860_lociStitched	chr16(.):1401023-1402453	0.1546
1_MACS_peak_9861_lociStitched	chr16(.):1428241-1430071	0.1072
2_MACS_peak_9862_lociStitched	chr16(.):1463631-1472063	0.1273
1_MACS_peak_9864_lociStitched	chr16(.):1524291-1526040	0.1238
1_MACS_peak_9865_lociStitched	chr16(.):1542682-1544262	0.1606
1_MACS_peak_9866_lociStitched	chr16(.):1659912-1663271	0.1637
1_MACS_peak_9867_lociStitched	chr16(.):1727882-1729449	0.1398
1_MACS_peak_9868_lociStitched	chr16(.):1754697-1757153	0.1841
1_MACS_peak_9869_lociStitched	chr16(.):1820956-1824427	0.1224
1_MACS_peak_9870_lociStitched	chr16(.):1831433-1833775	0.182
1_MACS_peak_9871_lociStitched	chr16(.):1875576-1877980	0.1808
2_MACS_peak_9872_lociStitched	chr16(.):1908017-1913958	0.1213
1_MACS_peak_9874_lociStitched	chr16(.):1949897-1951251	0.1854
1_MACS_peak_9875_lociStitched	chr16(.):1978993-1980025	0.0842
1_MACS_peak_9876_lociStitched	chr16(.):1991705-1994030	0.1855
3_MACS_peak_9877_lociStitched	chr16(.):2009140-2022948	0.1158
3_MACS_peak_9880_lociStitched	chr16(.):2033632-2042206	0.1252
1_MACS_peak_9883_lociStitched	chr16(.):2057607-2060864	0.1746
1_MACS_peak_9884_lociStitched	chr16(.):2096827-2098659	0.1593
2_MACS_peak_9885_lociStitched	chr16(.):2184708-2186924	0.1397
2_MACS_peak_9887_lociStitched	chr16(.):2197896-2206567	0.1861
1_MACS_peak_9889_lociStitched	chr16(.):2254683-2256680	0.2247
1_MACS_peak_9890_lociStitched	chr16(.):2264147-2265924	0.09
1_MACS_peak_9891_lociStitched	chr16(.):2272875-2274663	0.1775
1_MACS_peak_9892_lociStitched	chr16(.):2300456-2302441	0.1431
1_MACS_peak_9893_lociStitched	chr16(.):2316838-2319487	0.2111
1_MACS_peak_9894_lociStitched	chr16(.):2389652-2390606	0.0992
1_MACS_peak_9895_lociStitched	chr16(.):2478042-2480642	0.1715
3_MACS_peak_9896_lociStitched	chr16(.):2509295-2526065	0.1096
3_MACS_peak_9899_lociStitched	chr16(.):2556774-2571736	0.1146
2_MACS_peak_9902_lociStitched	chr16(.):2581149-2588668	0.135
2_MACS_peak_9904_lociStitched	chr16(.):2652818-2657913	0.172
1_MACS_peak_9906_lociStitched	chr16(.):2722472-2724273	0.0946
2_MACS_peak_9907_lociStitched	chr16(.):2731857-2738214	0.1787
1_MACS_peak_9909_lociStitched	chr16(.):2770312-2772114	0.1606
1_MACS_peak_9910_lociStitched	chr16(.):2801453-2803895	0.1748
1_MACS_peak_9911_lociStitched	chr16(.):2826324-2828716	0.1507
1_MACS_peak_9912_lociStitched	chr16(.):2917445-2919179	0.2252
1_MACS_peak_9913_lociStitched	chr16(.):2931852-2933951	0.1671
3_MACS_peak_9914_lociStitched	chr16(.):2953732-2966795	0.1679
1_MACS_peak_9917_lociStitched	chr16(.):3018425-3021173	0.1599
1_MACS_peak_9918_lociStitched	chr16(.):3029314-3031392	0.1912
2_MACS_peak_9919_lociStitched	chr16(.):3070277-3074705	0.1362
1_MACS_peak_9921_lociStitched	chr16(.):3108623-3109973	0.1131
1_MACS_peak_9922_lociStitched	chr16(.):3155905-3157436	0.1948
4_MACS_peak_9923_lociStitched	chr16(.):3173977-3185955	0.1552
2_MACS_peak_9927_lociStitched	chr16(.):3199553-3209824	0.1319
2_MACS_peak_9929_lociStitched	chr16(.):3221198-3224864	0.1216
1_MACS_peak_9931_lociStitched	chr16(.):3284262-3285587	0.1536
1_MACS_peak_9932_lociStitched	chr16(.):3313476-3315213	0.2007
1_MACS_peak_9933_lociStitched	chr16(.):3332105-3334186	0.221
1_MACS_peak_9934_lociStitched	chr16(.):3354639-3356189	0.1682
1_MACS_peak_9935_lociStitched	chr16(.):3397995-3400092	0.2109
1_MACS_peak_9936_lociStitched	chr16(.):3414764-3415819	0.2003
1_MACS_peak_9937_lociStitched	chr16(.):3450215-3452065	0.2202
1_MACS_peak_9938_lociStitched	chr16(.):3492900-3494391	0.1376
1_MACS_peak_9939_lociStitched	chr16(.):3507034-3509905	0.1255
2_MACS_peak_9940_lociStitched	chr16(.):3550603-3554614	0.1533
1_MACS_peak_9942_lociStitched	chr16(.):3562854-3565487	0.1728
1_MACS_peak_9943_lociStitched	chr16(.):3660624-3662829	0.2123
1_MACS_peak_9944_lociStitched	chr16(.):3672526-3675106	0.1777
1_MACS_peak_9945_lociStitched	chr16(.):3766608-3768496	0.1647
1_MACS_peak_9946_lociStitched	chr16(.):3929148-3931601	0.0959
1_MACS_peak_9947_lociStitched	chr16(.):4069477-4070091	0.1135
1_MACS_peak_9948_lociStitched	chr16(.):4166594-4167257	0.1063
1_MACS_peak_9949_lociStitched	chr16(.):4232877-4234585	0.2081
1_MACS_peak_9950_lociStitched	chr16(.):4303149-4303949	0.147
1_MACS_peak_9951_lociStitched	chr16(.):4320864-4324299	0.1326
1_MACS_peak_9952_lociStitched	chr16(.):4356862-4358558	0.1226
1_MACS_peak_9953_lociStitched	chr16(.):4400458-4401575	0.1692
1_MACS_peak_9954_lociStitched	chr16(.):4463726-4467418	0.1933
1_MACS_peak_9955_lociStitched	chr16(.):4474691-4476885	0.2573
2_MACS_peak_9956_lociStitched	chr16(.):4523890-4527468	0.1862
1_MACS_peak_9958_lociStitched	chr16(.):4554471-4556649	0.1779
1_MACS_peak_9959_lociStitched	chr16(.):4563433-4566831	0.1822
1_MACS_peak_9960_lociStitched	chr16(.):4578631-4580546	0.1443
1_MACS_peak_9961_lociStitched	chr16(.):4587620-4589505	0.1697
2_MACS_peak_9962_lociStitched	chr16(.):4663637-4676209	0.1632
1_MACS_peak_9964_lociStitched	chr16(.):4742809-4744393	0.2079
1_MACS_peak_9965_lociStitched	chr16(.):4783520-4785588	0.143
1_MACS_peak_9966_lociStitched	chr16(.):4797140-4799095	0.1448
2_MACS_peak_9967_lociStitched	chr16(.):4816086-4819077	0.19
1_MACS_peak_9969_lociStitched	chr16(.):4851646-4853266	0.2216
1_MACS_peak_9970_lociStitched	chr16(.):4896396-4898698	0.1493
2_MACS_peak_9971_lociStitched	chr16(.):5083192-5092172	0.1166
1_MACS_peak_9973_lociStitched	chr16(.):5121109-5123008	0.2055
1_MACS_peak_9974_lociStitched	chr16(.):5143757-5149271	0.1912
1_MACS_peak_9975_lociStitched	chr16(.):5206030-5207295	0.1656
1_MACS_peak_9976_lociStitched	chr16(.):5289450-5290377	0.0287
1_MACS_peak_9977_lociStitched	chr16(.):5808784-5810243	0.1938
1_MACS_peak_9978_lociStitched	chr16(.):5899993-5903658	0.2321
1_MACS_peak_9979_lociStitched	chr16(.):5916619-5917845	0.1242
1_MACS_peak_9980_lociStitched	chr16(.):6052441-6054161	0.0902
1_MACS_peak_9981_lociStitched	chr16(.):6691857-6692577	0.0864
1_MACS_peak_9982_lociStitched	chr16(.):6827268-6828369	0.1281
1_MACS_peak_9983_lociStitched	chr16(.):6864843-6865464	0.1073
1_MACS_peak_9984_lociStitched	chr16(.):6987517-6989210	0.1094
1_MACS_peak_9985_lociStitched	chr16(.):8622912-8623472	0.0786
1_MACS_peak_9986_lociStitched	chr16(.):8631992-8633341	0.1933
1_MACS_peak_9987_lociStitched	chr16(.):8714978-8716523	0.129
1_MACS_peak_9988_lociStitched	chr16(.):8768364-8769136	0.2095
1_MACS_peak_9989_lociStitched	chr16(.):8890759-8893002	0.2091
1_MACS_peak_9990_lociStitched	chr16(.):8960995-8963800	0.1642
1_MACS_peak_9991_lociStitched	chr16(.):9037925-9039551	0.182
3_MACS_peak_9992_lociStitched	chr16(.):9053564-9058865	0.1478
1_MACS_peak_9995_lociStitched	chr16(.):9140894-9142556	0.1797
3_MACS_peak_9996_lociStitched	chr16(.):9165665-9173589	0.134
2_MACS_peak_9999_lociStitched	chr16(.):9184061-9194102	0.1352
1_MACS_peak_10001_lociStitched	chr16(.):10006501-10009174	0.1849
1_MACS_peak_10002_lociStitched	chr16(.):10033101-10034443	0.0844
1_MACS_peak_10003_lociStitched	chr16(.):10103397-10104412	0.1757
1_MACS_peak_10004_lociStitched	chr16(.):10132064-10133834	0.18
2_MACS_peak_10005_lociStitched	chr16(.):10368896-10375286	0.1393
1_MACS_peak_10007_lociStitched	chr16(.):10390350-10392303	0.1735
1_MACS_peak_10008_lociStitched	chr16(.):10423215-10424233	0.1808
1_MACS_peak_10009_lociStitched	chr16(.):10479242-10480752	0.1468
1_MACS_peak_10010_lociStitched	chr16(.):10579009-10579864	0.1207
1_MACS_peak_10011_lociStitched	chr16(.):10587859-10589271	0.1018
1_MACS_peak_10012_lociStitched	chr16(.):10646224-10647823	0.1689
1_MACS_peak_10013_lociStitched	chr16(.):10673486-10675116	0.1218
1_MACS_peak_10014_lociStitched	chr16(.):10693053-10695683	0.1953
1_MACS_peak_10015_lociStitched	chr16(.):10821624-10822907	0.2081
2_MACS_peak_10016_lociStitched	chr16(.):10830815-10838908	0.1907
1_MACS_peak_10018_lociStitched	chr16(.):10936672-10938050	0.1959
1_MACS_peak_10019_lociStitched	chr16(.):10961897-10963371	0.1544
2_MACS_peak_10020_lociStitched	chr16(.):10969960-10976092	0.2343
2_MACS_peak_10022_lociStitched	chr16(.):11035108-11039179	0.1969
1_MACS_peak_10024_lociStitched	chr16(.):11057655-11060819	0.247
1_MACS_peak_10025_lociStitched	chr16(.):11171131-11173450	0.1717
1_MACS_peak_10026_lociStitched	chr16(.):11187177-11189871	0.196
1_MACS_peak_10027_lociStitched	chr16(.):11198229-11200037	0.1924
1_MACS_peak_10028_lociStitched	chr16(.):11318714-11319883	0.1591
2_MACS_peak_10029_lociStitched	chr16(.):11348935-11353472	0.1513
1_MACS_peak_10031_lociStitched	chr16(.):11391115-11392359	0.211
2_MACS_peak_10032_lociStitched	chr16(.):11402145-11406930	0.1695
1_MACS_peak_10034_lociStitched	chr16(.):11421369-11423585	0.202
1_MACS_peak_10035_lociStitched	chr16(.):11438593-11440264	0.1776
1_MACS_peak_10036_lociStitched	chr16(.):11454993-11458174	0.2949
1_MACS_peak_10037_lociStitched	chr16(.):11551477-11553145	0.1824
2_MACS_peak_10038_lociStitched	chr16(.):11588502-11591765	0.1562
3_MACS_peak_10040_lociStitched	chr16(.):11668517-11681920	0.1704
3_MACS_peak_10043_lociStitched	chr16(.):11712550-11719364	0.1782
1_MACS_peak_10046_lociStitched	chr16(.):11734838-11735654	0.1648
1_MACS_peak_10047_lociStitched	chr16(.):11754610-11755860	0.1267
4_MACS_peak_10048_lociStitched	chr16(.):11762505-11786186	0.1905
1_MACS_peak_10052_lociStitched	chr16(.):11796921-11801430	0.1675
4_MACS_peak_10053_lociStitched	chr16(.):11808454-11843185	0.1827
1_MACS_peak_10057_lociStitched	chr16(.):11862712-11863571	0.1095
1_MACS_peak_10058_lociStitched	chr16(.):11875688-11878494	0.182
1_MACS_peak_10059_lociStitched	chr16(.):11889744-11892731	0.1537
1_MACS_peak_10060_lociStitched	chr16(.):11903346-11904973	0.2241
1_MACS_peak_10061_lociStitched	chr16(.):11944402-11946341	0.1648
1_MACS_peak_10062_lociStitched	chr16(.):12007058-12010737	0.2276
2_MACS_peak_10063_lociStitched	chr16(.):12055945-12072062	0.2142
1_MACS_peak_10065_lociStitched	chr16(.):12103761-12105764	0.1594
1_MACS_peak_10066_lociStitched	chr16(.):12119695-12122873	0.2244
1_MACS_peak_10067_lociStitched	chr16(.):12348927-12350927	0.2056
1_MACS_peak_10068_lociStitched	chr16(.):12739935-12741288	0.1369
1_MACS_peak_10069_lociStitched	chr16(.):12896790-12898198	0.1513
1_MACS_peak_10070_lociStitched	chr16(.):14013248-14014934	0.1877
1_MACS_peak_10071_lociStitched	chr16(.):14050050-14052163	0.1795
1_MACS_peak_10072_lociStitched	chr16(.):14164431-14166214	0.1703
