GENE_ID	locusLine	bin_1_H929_jia.bam
NM_138418	chr16(.):686848-703474	0.8776
NM_138769	chr16(.):713132-729171	0.3134
NM_005861	chr16(.):725114-737768	0.3828
NM_003961	chr16(.):721074-733267	0.3406
NM_053284	chr16(.):676011-689116	0.4282
NM_145294	chr16(.):694362-722829	0.4262
NM_001005920	chr16(.):726666-739439	0.3832
NM_023936	chr16(.):1816895-1828140	1.4602
NM_001010865	chr16(.):1818228-1831239	1.2817
NM_002513	chr16(.):1815320-1826710	1.4391
NM_080861	chr16(.):1821712-1837581	1.0436
NR_036138	chr16(.):1779985-1790067	0.0329
NM_001146006	chr16(.):1835413-1848734	0.0334
NM_031208	chr16(.):1872224-1883908	1.9756
NM_001040427	chr16(.):1854103-1882195	0.8534
NR_027389	chr16(.):1835413-1849909	0.0347
NM_005262	chr16(.):2029149-2042750	0.3722
NM_144603	chr16(.):2023917-2036440	0.2858
NM_172168	chr16(.):2024040-2036184	0.2898
NM_002952	chr16(.):2007061-2019827	0.7022
NR_002327	chr16(.):2007334-2017467	0.8735
NR_002326	chr16(.):2007973-2018107	0.875
NM_178167	chr16(.):2042767-2064763	0.7599
NM_004548	chr16(.):2004516-2016976	0.7168
NM_001099456	chr16(.):2064520-2075756	0.1299
NM_016332	chr16(.):1983233-1998294	0.2147
NM_005061	chr16(.):1989579-2009679	0.2008
NM_006453	chr16(.):2017063-2033751	0.2346
NR_003142	chr16(.):2009996-2020505	0.5989
NR_003020	chr16(.):2010184-2020311	0.582
NM_004209	chr16(.):2034945-2049276	0.2139
NM_174903	chr16(.):2011874-2023976	0.7164
NM_014353	chr16(.):2193650-2209141	1.11
NR_002736	chr16(.):2200023-2210106	1.4716
NM_000296	chr16(.):2133710-2190899	0.2574
NM_032271	chr16(.):2200798-2233130	0.4793
NR_037467	chr16(.):2180977-2191130	0.9608
NM_022372	chr16(.):2250177-2264418	0.5956
NM_001199174	chr16(.):2250731-2264418	0.6181
NM_004220	chr16(.):3180056-3197805	0.2843
NM_001134655	chr16(.):3180133-3197805	0.2839
NM_012360	chr16(.):3249246-3260185	0.0379
NR_002169	chr16(.):3260561-3271546	0.1153
NR_024167	chr16(.):3155460-3170599	0.4041
NM_001042428	chr16(.):3157562-3175518	0.3636
NM_001127205	chr16(.):4540858-4565348	0.6426
NM_001127204	chr16(.):4521340-4565348	0.5814
NM_001127206	chr16(.):4519718-4565348	0.5624
NM_020677	chr16(.):4506694-4529896	0.4335
NM_001145011	chr16(.):4601490-4655318	0.0464
NM_014117	chr16(.):9180536-9218555	0.6874
NM_003498	chr16(.):11757288-11778015	0.5112
NM_001130007	chr16(.):11956984-12015519	0.1939
NM_001130006	chr16(.):11956984-12014825	0.1954
NM_001192	chr16(.):12053963-12066925	3.8642
NM_032167	chr16(.):12065601-12152141	0.1282
NR_029854	chr16(.):14398141-14408228	3.8662
NR_030177	chr16(.):14392823-14402906	4.1702
NM_017668	chr16(.):15739082-15825208	0.0948
NM_001143979	chr16(.):15732123-15825208	0.1862
NR_030159	chr16(.):15732150-15742229	0.9748
NM_016138	chr16(.):19073916-19096417	0.2195
NM_001034841	chr16(.):19120253-19137952	0.5906
NM_001190983	chr16(.):19074238-19096417	0.2225
NR_002594	chr16(.):21524229-21536765	1.051
NM_001039182	chr16(.):29459913-29471285	0.7514
NM_001017389	chr16(.):29462126-29481280	0.7316
NM_003166	chr16(.):29462126-29481301	0.7363
NM_178044	chr16(.):29460821-29474545	0.8731
NR_002454	chr16(.):29455665-29466236	0.6089
NR_037608	chr16(.):29461411-29481301	0.7134
NM_001017390	chr16(.):29466206-29481301	0.5234
NR_002473	chr16(.):29533928-29582540	0.0767
NR_002593	chr16(.):29619423-29630038	0.8371
NM_003123	chr16(.):29669579-29686823	0.5634
NM_001030288	chr16(.):29669299-29686823	0.5558
NR_024370	chr16(.):29870003-29884374	0.3845
NM_002383	chr16(.):29812854-29827504	2.0399
NR_015396	chr16(.):29870154-29884374	0.3882
NM_145239	chr16(.):29818408-29832202	1.8539
NM_007317	chr16(.):29797057-29821706	1.2934
NM_006319	chr16(.):29864677-29879578	0.3751
NM_024516	chr16(.):29822527-29838816	1.3227
NM_152338	chr16(.):29784560-29796840	0.0543
NM_005115	chr16(.):29826714-29864360	0.5578
NM_001039182	chr16(.):30199255-30210627	0.8113
NM_178044	chr16(.):30200163-30213887	0.9038
NM_003166	chr16(.):30201468-30220650	0.7406
NM_001017389	chr16(.):30201468-30220620	0.7362
NM_001193333	chr16(.):30189730-30205396	2.4659
NR_002454	chr16(.):30195004-30205575	3.196
NR_037608	chr16(.):30200753-30220650	0.7177
NR_002555	chr16(.):30229349-30261932	0.107
NM_001017390	chr16(.):30205548-30220650	0.5131
NR_002453	chr16(.):30273913-30351695	0.1697
NM_006110	chr16(.):30357086-30371682	1.0616
NR_002473	chr16(.):30273913-30322244	0.1019
NM_052838	chr16(.):30384455-30399171	0.6013
NM_013292	chr16(.):30381122-30394310	1.0841
NM_015527	chr16(.):30363421-30386522	0.8053
NR_024465	chr16(.):30357086-30371255	1.0909
NM_016643	chr16(.):30413734-30434916	0.3777
NM_138447	chr16(.):30609699-30626682	0.3816
NM_024031	chr16(.):30657240-30672734	1.4323
NM_001105079	chr16(.):30670777-30687131	0.3394
NR_002966	chr16(.):30716857-30726986	0.0527
NM_006662	chr16(.):30705461-30756450	0.2288
NM_001142544	chr16(.):30902927-30919881	0.3072
NM_004765	chr16(.):30894115-30910399	0.2323
NR_031576	chr16(.):30900223-30910306	0.3387
NM_014712	chr16(.):30963614-31000981	0.2988
NM_001142778	chr16(.):30991518-31005473	0.0476
NM_001099784	chr16(.):30930895-30965104	0.5381
NM_152288	chr16(.):30955404-30971259	1.1763
NM_024745	chr16(.):46609467-46660311	0.2616
NM_001126108	chr16(.):56894118-56954762	0.7023
NM_001010989	chr16(.):56960747-56982793	1.414
NR_029680	chr16(.):56887429-56897513	2.9115
NM_032206	chr16(.):57018409-57122436	0.1046
NM_001172643	chr16(.):66536905-66589194	1.2214
NM_001172644	chr16(.):66536905-66589315	1.2196
NM_052999	chr16(.):66595349-66618038	0.0588
NM_181641	chr16(.):66581471-66604971	0.7055
NM_181271	chr16(.):66595293-66618038	0.0592
NM_001040138	chr16(.):66581465-66605154	0.6999
NM_020786	chr16(.):66909435-66926855	0.498
NM_004062	chr16(.):66937024-66957766	0.0573
NM_001014435	chr16(.):66873840-66893049	0.0574
NM_005182	chr16(.):66873281-66893049	0.057
NM_004165	chr16(.):66950581-66964439	0.0703
NM_001185057	chr16(.):67202764-67214643	0.6543
NM_003946	chr16(.):67202755-67214643	0.6538
NM_001040715	chr16(.):67204504-67222883	0.4227
NM_001950	chr16(.):67221067-67237821	0.2458
NM_024712	chr16(.):67228027-67242927	0.065
NM_033309	chr16(.):67177004-67189902	0.0593
NM_178516	chr16(.):67213281-67229107	0.4357
NM_003789	chr16(.):67183088-67198812	0.3946
NM_001538	chr16(.):67192287-67208848	0.7684
NM_001185058	chr16(.):67199404-67214643	0.5253
NM_018378	chr16(.):67188890-67203077	0.4351
NR_029887	chr16(.):67231223-67241298	0.0571
NM_001129727	chr16(.):67307075-67328403	0.497
NM_001129729	chr16(.):67308488-67328403	0.5287
NM_004594	chr16(.):67277854-67311094	0.7776
NM_014187	chr16(.):67256015-67268182	0.4282
NM_001129728	chr16(.):67308049-67328403	0.5187
NM_015432	chr16(.):67306412-67328403	0.4845
NM_013241	chr16(.):67258291-67286425	1.2905
NM_012163	chr16(.):67236041-67265721	0.2035
NM_001004055	chr16(.):67236041-67265901	0.2026
NM_001129731	chr16(.):67308491-67328403	0.5288
NM_001129758	chr16(.):68004565-68019452	0.8433
NM_000229	chr16(.):67968786-67983015	0.8489
NM_005072	chr16(.):67972376-68007597	0.3907
NM_002801	chr16(.):67963406-67975753	0.973
NM_001907	chr16(.):67958473-67970778	0.7331
NM_001145964	chr16(.):67972376-68005781	0.4073
NM_001145963	chr16(.):67972376-68002968	0.376
NM_018380	chr16(.):68050176-68062770	0.3564
NM_017803	chr16(.):68052203-68118184	0.1059
NM_024939	chr16(.):68257449-68275136	0.1952
NM_001184824	chr16(.):68339876-68396169	0.2054
NM_003983	chr16(.):68293422-68340722	0.3107
NM_032178	chr16(.):68329517-68349868	0.3067
NM_006927	chr16(.):70408337-70477991	0.7966
NM_145059	chr16(.):70483497-70519177	0.3461
NM_012426	chr16(.):70552690-70616571	0.4303
NR_003079	chr16(.):70566907-70577001	0.09
NR_003696	chr16(.):70558404-70568498	0.7367
NR_037420	chr16(.):70558401-70568502	0.7376
NR_003059	chr16(.):71787304-71797390	0.0684
NR_024612	chr16(.):71874898-71924174	0.5674
NM_001137675	chr16(.):71874898-71896231	0.8651
NM_017530	chr16(.):71888587-71922412	0.2991
NM_001031804	chr16(.):79622744-79639622	1.7722
NM_024735	chr16(.):87357941-87422394	0.243
NM_022818	chr16(.):87420800-87443380	0.575
NM_001184854	chr16(.):87736417-87804598	0.1508
NM_003486	chr16(.):87858628-87908100	1.2838
NM_144604	chr16(.):88631788-88703372	0.0942
NM_001142864	chr16(.):88776745-88856372	0.4311
NM_000512	chr16(.):88875141-88928374	0.3146
NM_030928	chr16(.):88865185-88880666	1.7104
NM_000485	chr16(.):88870876-88883342	1.1756
NM_016209	chr16(.):88918505-88932520	0.2456
NM_017575	chr17(.):1958132-2212069	0.3838
NM_001170957	chr17(.):1958132-2211813	0.3841
NM_003342	chr17(.):4167511-4274969	0.1797
NM_001033551	chr17(.):17741821-17880784	0.4493
NM_020889	chr17(.):27234161-27283508	0.4947
NM_003204	chr17(.):46120685-46143907	1.735
NM_138962	chr17(.):55328930-55762299	0.223
NM_170721	chr17(.):55329373-55715544	0.2444
NM_022066	chr17(.):74380612-74454288	0.1844
NM_005993	chr17(.):80704939-80906062	0.1108
NM_021947	chr17(.):2202247-2233553	0.1969
NM_002558	chr17(.):3794884-3824960	1.1295
NM_005022	chr17(.):4843946-4856825	3.1622
NM_153357	chr17(.):6939948-6952242	0.0713
NM_015670	chr17(.):7460318-7480287	0.8985
NR_026951	chr17(.):8118947-8132361	1.2448
NM_020877	chr17(.):7618038-7742058	0.1706
NM_017758	chr17(.):18081866-18118267	0.6947
NM_144775	chr17(.):18213593-18236370	0.5439
NM_018182	chr17(.):27077995-27174841	0.1038
NM_000267	chr17(.):29416944-29709695	0.223
NM_002544	chr17(.):29616667-29629380	0.0641
NM_020405	chr17(.):37214555-37312902	0.0781
NM_183232	chr17(.):37916198-38025441	0.8873
NM_001070	chr17(.):40756357-40772256	1.8885
NM_000342	chr17(.):42320757-42350502	0.0519
NR_027774	chr17(.):43508265-43573146	0.8435
NM_003954	chr17(.):43335487-43399414	0.4619
NM_002265	chr17(.):45722274-45766004	0.5471
NM_006310	chr17(.):45603443-45705642	0.297
NM_005831	chr17(.):46903371-46947229	0.2503
NM_030802	chr17(.):47782686-47846518	0.5837
NM_001433	chr17(.):62115389-62212502	2.1384
NR_024386	chr17(.):62775958-62838302	0.2141
NM_138363	chr17(.):62498157-62539062	0.345
NM_181671	chr17(.):65368923-65694647	0.1899
NM_017983	chr17(.):66412421-66458653	1.2482
NR_036488	chr17(.):70394462-70593943	0.0996
NM_004252	chr17(.):72739762-72770499	2.6105
NM_001080542	chr17(.):73901617-73942119	0.115
NM_052916	chr17(.):74133533-74241390	0.4078
NM_001081461	chr17(.):74703913-74727881	0.6533
NM_024419	chr17(.):76369734-76425639	0.1215
NM_001163075	chr17(.):76137433-76167364	0.3945
NM_020914	chr17(.):78229666-78375086	0.1092
NM_020954	chr17(.):78229666-78300262	0.1908
NM_001080519	chr17(.):79368539-79438358	0.2556
NM_024648	chr17(.):80342085-80381513	0.1991
NM_024083	chr17(.):79930425-79980282	0.1303
NM_020310	chr17(.):2282353-2309258	0.6891
NR_028335	chr17(.):2305274-2323730	0.1671
NM_172206	chr17(.):3758616-3799037	0.1071
NM_172207	chr17(.):3763450-3801337	0.111
NM_174957	chr17(.):3822168-3872736	0.4021
NM_000080	chr17(.):4796063-4811369	0.1452
NM_001145536	chr17(.):4797947-4811227	0.1606
NM_001165417	chr17(.):4835425-4848462	1.1721
NM_000173	chr17(.):4830591-4843325	0.4365
NM_015528	chr17(.):4838629-4853517	2.7025
NM_006612	chr17(.):4896242-4936694	0.2002
NM_015099	chr17(.):4866286-4895960	0.5395
NM_001171168	chr17(.):4866286-4895665	0.5448
NM_053013	chr17(.):4849383-4865426	2.039
NM_001167985	chr17(.):4886424-4905905	0.6208
NM_004890	chr17(.):4857520-4876132	0.4754
NM_001004333	chr17(.):6910797-6922851	1.1281
NM_001142799	chr17(.):6913072-6925839	1.1437
NM_201566	chr17(.):6934393-6948440	0.5667
NR_029712	chr17(.):6915933-6926020	1.0685
NM_181844	chr17(.):6921368-6937961	0.1853
NM_000697	chr17(.):6894383-6919055	0.5658
NR_030178	chr17(.):6916229-6926341	0.9589
NM_182906	chr17(.):6972855-6988600	0.0473
NM_001143775	chr17(.):7141905-7159995	1.5039
NM_001185023	chr17(.):7158221-7171264	0.3625
NM_001185022	chr17(.):7158221-7171512	0.3562
NM_001128827	chr17(.):7088209-7125928	0.2663
NM_000018	chr17(.):7118152-7133585	0.4846
NM_004422	chr17(.):7123660-7142863	0.9538
NM_007278	chr17(.):7138737-7150753	1.7762
NM_024297	chr17(.):7133346-7147825	1.7217
NM_001365	chr17(.):7088209-7128369	0.2535
NM_203415	chr17(.):7150371-7168259	0.9152
NM_015362	chr17(.):7150550-7168259	0.9225
NM_001042	chr17(.):7180053-7196367	0.1134
NM_015343	chr17(.):7141905-7160259	1.4839
NR_029896	chr17(.):7121615-7131698	0.6618
NM_003809	chr17(.):7447374-7466207	0.3165
NM_001198623	chr17(.):7456608-7469925	0.4279
NM_001040059	chr17(.):7477805-7490429	0.8244
NM_001146281	chr17(.):7528452-7541700	0.2633
NM_006942	chr17(.):7486497-7498488	0.5652
NR_002918	chr17(.):7473030-7483165	1.4136
NM_133491	chr17(.):7524555-7536194	0.2894
NR_002604	chr17(.):7475128-7485276	1.4421
NM_001251	chr17(.):7477804-7490429	0.8244
NM_004860	chr17(.):7489547-7523215	0.221
NR_002912	chr17(.):7476272-7486409	1.1406
NM_001416	chr17(.):7471056-7487324	1.1067
NR_027463	chr17(.):7512381-7541700	0.332
NR_027462	chr17(.):7526286-7541700	0.233
NR_024603	chr17(.):7481964-7496527	0.6325
NR_003000	chr17(.):7804440-7814578	0.0508
NM_001005273	chr17(.):7787168-7821075	0.286
NM_001080424	chr17(.):7738234-7763118	1.8101
NM_144607	chr17(.):7756063-7770600	0.6578
NM_032356	chr17(.):7755002-7766172	0.8527
NM_001005271	chr17(.):7783122-7821075	0.2605
NM_203411	chr17(.):7753383-7764417	0.9676
NR_036201	chr17(.):7986373-7996465	0.047
NM_001139	chr17(.):7970953-7996021	0.1557
NM_021628	chr17(.):7994217-8026860	0.4389
NM_002616	chr17(.):8038787-8060753	0.6906
NM_032580	chr17(.):8018907-8032410	1.1554
NM_001165960	chr17(.):7994217-8027234	0.4508
NM_032354	chr17(.):8071296-8084714	0.5894
NM_017622	chr17(.):8086650-8098564	1.5381
NM_014232	chr17(.):8057464-8071293	0.7877
NM_004217	chr17(.):8103048-8118883	0.4768
NR_037447	chr17(.):8085492-8095577	1.6919
NM_025099	chr17(.):8123138-8156413	0.9337
NM_153007	chr17(.):8238187-8254363	0.0622
NM_012393	chr17(.):8147595-8178809	0.4818
NM_000987	chr17(.):8275833-8291565	0.7311
NM_213597	chr17(.):8266972-8279858	0.1925
NM_001146684	chr17(.):8289022-8306144	0.0454
NR_024447	chr17(.):8256730-8268859	0.0948
NM_012452	chr17(.):16837397-16880402	0.6555
NR_024007	chr17(.):17674999-17687843	0.0503
NM_004176	chr17(.):17709662-17745325	1.0221
NR_030361	chr17(.):17712149-17722245	0.3643
NM_001130091	chr17(.):17871126-17916142	0.1101
NM_004140	chr17(.):18123935-18153188	0.1494
NM_004618	chr17(.):18172234-18223321	0.153
NM_004169	chr17(.):18226186-18271856	0.3139
NM_001145127	chr17(.):18276078-18297960	0.0462
NM_001102664	chr17(.):19135689-19245028	0.1047
NM_015276	chr17(.):20897905-20951352	0.6434
NR_000010	chr17(.):27044599-27054671	1.874
NR_000009	chr17(.):27045698-27055772	2.4116
NM_031934	chr17(.):27036298-27049908	0.8941
NM_001142625	chr17(.):27036298-27050286	0.8899
NM_000984	chr17(.):27041999-27056374	1.8628
NM_138463	chr17(.):27046365-27058230	2.195
NR_000014	chr17(.):27045446-27055509	2.2726
NR_000013	chr17(.):27042567-27052634	1.2441
NM_004295	chr17(.):27066022-27082976	0.4699
NM_152465	chr17(.):27025533-27043872	0.1312
NR_024579	chr17(.):27036298-27050251	0.8902
NM_001160407	chr17(.):27046365-27058949	2.0716
NM_178170	chr17(.):27050831-27074784	0.9809
NR_029970	chr17(.):27183386-27193458	0.0406
NM_005702	chr17(.):27177042-27193072	0.1748
NM_004475	chr17(.):27201356-27229715	0.538
NM_144683	chr17(.):27219798-27235089	1.0308
NR_029685	chr17(.):27183550-27193636	0.0409
NM_001085454	chr17(.):27895486-27921610	0.5456
NM_198147	chr17(.):27882688-27899042	1.0506
NM_138349	chr17(.):27890738-27905175	1.2409
NM_152345	chr17(.):27915526-27946779	0.4047
NM_032854	chr17(.):27936773-27953441	0.1723
NM_006495	chr17(.):29625787-29646130	1.6704
NM_014210	chr17(.):29638427-29653767	2.5088
NM_173847	chr17(.):31313881-31329892	0.5192
NM_002981	chr17(.):32682398-32695252	0.2434
NM_005408	chr17(.):32678470-32690629	0.1205
NM_005623	chr17(.):32641065-32653421	0.0588
NM_002983	chr17(.):34410602-34422506	1.8449
NM_002988	chr17(.):34386642-34403841	0.0893
NM_002984	chr17(.):34426219-34438014	0.1798
NM_199247	chr17(.):37328388-37358901	0.5522
NM_000723	chr17(.):37324708-37358901	0.4966
NM_001143968	chr17(.):37308146-37327414	0.2396
NM_000981	chr17(.):37351535-37365980	1.1067
NM_198993	chr17(.):37361788-37387040	0.0572
NM_005310	chr17(.):37889186-37908538	0.0685
NM_001030002	chr17(.):37889589-37908538	0.069
NM_032339	chr17(.):37880408-37891788	0.3939
NM_018530	chr17(.):38055847-38078793	0.0735
NM_001042471	chr17(.):38055847-38079903	0.0787
NM_198844	chr17(.):38019454-38039149	1.6675
NM_021724	chr17(.):38244036-38261973	0.8466
NM_001190919	chr17(.):38213445-38255120	0.4038
NM_001190918	chr17(.):38214067-38255120	0.4082
NM_014815	chr17(.):38170349-38215889	0.0742
NM_007359	chr17(.):38291506-38333431	0.2284
NM_001012241	chr17(.):38273789-38298045	1.097
NM_001145301	chr17(.):38469472-38518895	0.8143
NM_152219	chr17(.):38511904-38525945	0.1103
NM_000964	chr17(.):38460422-38518895	0.817
NM_001024809	chr17(.):38493270-38518895	0.0852
NM_001254	chr17(.):38439145-38464413	0.2388
NM_001042531	chr17(.):40709091-40723295	0.9015
NR_026697	chr17(.):40726525-40766445	0.8801
NM_198204	chr17(.):40714077-40730221	1.013
NM_013290	chr17(.):40719328-40734747	1.2482
NM_000413	chr17(.):40698983-40712232	0.2648
NM_000263	chr17(.):40682950-40701466	0.3927
NM_024927	chr17(.):40814932-40834048	2.9484
NM_016437	chr17(.):40806265-40824024	0.62
NM_003632	chr17(.):40829631-40857011	1.0739
NM_016602	chr17(.):40826419-40838845	4.2042
NM_178542	chr17(.):42248351-42269082	0.8243
NM_001076674	chr17(.):42259353-42274099	0.9227
NM_177441	chr17(.):42259573-42274099	0.9349
NM_001076684	chr17(.):42277400-42301924	1.7208
NM_001098833	chr17(.):42264172-42280529	1.3252
NM_080863	chr17(.):42243073-42261451	0.8933
NM_001076683	chr17(.):42277400-42303250	1.6344
NM_014233	chr17(.):42277400-42300664	1.8116
NM_152343	chr17(.):43326759-43344479	0.0686
NM_005892	chr17(.):43294291-43329683	2.2775
NR_024434	chr17(.):43320302-43350997	0.2219
NR_024435	chr17(.):43334557-43350997	0.0517
NM_174919	chr17(.):43501717-43515282	1.7865
NM_199282	chr17(.):43466267-43508012	0.2325
NM_001159330	chr17(.):43466267-43488449	0.2085
NR_036199	chr17(.):43547728-43557801	0.0564
NR_029687	chr17(.):46109526-46119613	0.4391
NM_016429	chr17(.):46098532-46120152	0.3298
NM_152244	chr17(.):46179919-46205105	0.211
NM_013323	chr17(.):46179946-46205105	0.2112
NM_006807	chr17(.):46142413-46183560	0.1681
NM_001127228	chr17(.):46142413-46183883	0.1676
NM_173623	chr17(.):46834592-46876686	0.0548
NM_001130918	chr17(.):46834592-46899469	0.0672
NM_014897	chr17(.):47361567-47444835	0.3848
NM_001145365	chr17(.):47361567-47444476	0.3861
NM_002634	chr17(.):47476419-47497242	0.1202
NM_005827	chr17(.):47773689-47790282	0.3509
NM_001199155	chr17(.):47860980-47911458	0.1348
NM_032595	chr17(.):48206100-48232877	1.5063
NM_174920	chr17(.):48185034-48212167	0.0682
NM_000023	chr17(.):48238365-48258293	0.2375
NM_000088	chr17(.):48256456-48284000	0.0986
NR_024193	chr17(.):48243788-48254837	0.1673
NM_000250	chr17(.):56342216-56363296	0.0399
NM_004758	chr17(.):56373593-56411152	0.8564
NM_003168	chr17(.):56417538-56434563	0.7816
NR_029683	chr17(.):56403592-56413679	4.7959
NM_001099787	chr17(.):62074954-62102994	0.3841
NM_000873	chr17(.):62074954-62089283	0.0767
NR_004380	chr17(.):62218437-62228517	1.0712
NR_002995	chr17(.):62218698-62228831	1.0818
NM_007215	chr17(.):62468901-62498184	0.2922
NM_004396	chr17(.):62489373-62507484	1.0804
NM_001085423	chr17(.):62456568-62469760	0.0306
NR_027487	chr17(.):62769256-62782622	0.0959
NR_026899	chr17(.):62740779-62783117	0.0639
NR_036199	chr17(.):62813147-62823220	0.0407
NR_030365	chr17(.):66415591-66425689	0.0567
NM_002734	chr17(.):66503542-66533910	0.3206
NM_212471	chr17(.):66503109-66533910	0.3166
NR_033876	chr17(.):70589179-70641611	0.3895
NM_018714	chr17(.):71184172-71209645	0.3278
NM_001098832	chr17(.):71198491-71233533	0.3661
NM_001100622	chr17(.):71223775-71246483	0.5232
NM_001129885	chr17(.):71239587-71263019	0.0445
NM_001100621	chr17(.):71223775-71250095	0.4573
NM_001163989	chr17(.):72727958-72748474	2.7474
NM_001006638	chr17(.):72728355-72748474	2.8015
NM_139018	chr17(.):72685451-72714108	0.185
NM_175738	chr17(.):72662255-72748474	0.7936
NR_037409	chr17(.):72739751-72749838	3.2946
NM_017728	chr17(.):72767621-72840922	0.2053
NM_015654	chr17(.):72761685-72777470	0.6817
NM_173547	chr17(.):73880040-73898054	0.4555
NM_033452	chr17(.):73865244-73879656	1.3387
NM_012478	chr17(.):73836779-73856501	0.4214
NM_199242	chr17(.):73818307-73845798	0.0561
NM_032478	chr17(.):73889723-73906181	0.8561
NM_001454	chr17(.):74127414-74142380	0.2439
NM_032134	chr17(.):74265129-74308761	0.3109
NM_182565	chr17(.):74256285-74272379	3.3624
NM_024599	chr17(.):74461974-74502509	1.5052
NM_134268	chr17(.):74518439-74538782	0.0539
NM_001166579	chr17(.):74444432-74471199	0.2885
NM_001088	chr17(.):74458629-74471199	0.2547
NM_001005498	chr17(.):74461974-74488991	1.1657
NM_001077620	chr17(.):74531120-74546458	0.0505
NR_033357	chr17(.):74518667-74546458	0.0527
NM_001008529	chr17(.):74670650-74712056	0.0814
NM_003016	chr17(.):74725198-74738493	1.5899
NM_015167	chr17(.):74709524-74727881	0.826
NR_030366	chr17(.):74727531-74737630	2.0543
NM_001080510	chr17(.):74717949-74734962	1.9296
NM_024311	chr17(.):74728782-74780338	0.8636
NR_027058	chr17(.):75079724-75096068	0.687
NR_003013	chr17(.):75080388-75090575	0.8368
NM_001143998	chr17(.):75132004-75218181	0.4226
NM_001144001	chr17(.):75176294-75218181	0.1931
NM_152468	chr17(.):76121858-76144049	2.1304
NM_007267	chr17(.):76103998-76133488	1.8721
NM_001127198	chr17(.):76103998-76129861	2.0958
NM_001010982	chr17(.):76178436-76208782	0.1789
NM_001012270	chr17(.):76205276-76226716	0.1427
NM_003258	chr17(.):76165159-76188285	1.2306
NM_004710	chr17(.):76159670-76174009	1.9293
NR_002219	chr17(.):76205320-76225783	0.1474
NM_001145526	chr17(.):76178442-76208782	0.1789
NR_027083	chr17(.):76178397-76198641	0.2525
NM_003955	chr17(.):76347858-76361158	1.1232
NM_003655	chr17(.):77801954-77818213	1.2816
NM_020649	chr17(.):77763175-77775915	0.5262
NM_001166347	chr17(.):78189199-78232308	0.217
NM_000199	chr17(.):78178078-78199199	0.3068
NR_036152	chr17(.):79413129-79423214	0.0471
NM_012418	chr17(.):79490416-79509156	0.0292
NM_025161	chr17(.):79501910-79524429	0.2141
NM_001614	chr17(.):79471998-79484827	1.5235
NM_016286	chr17(.):79988756-80000573	0.3939
NM_022156	chr17(.):80010750-80028680	0.1848
NM_002917	chr17(.):80000777-80014650	0.1942
NM_005052	chr17(.):79984531-79997080	0.4091
NM_004127	chr17(.):80004762-80020346	0.1694
NM_144998	chr17(.):79971578-79985773	0.2919
NM_144999	chr17(.):79976279-79994027	0.4092
NM_207459	chr17(.):80312122-80326652	0.7287
NM_006137	chr17(.):80267745-80280480	0.0322
NM_018949	chr17(.):80327200-80338370	1.0281
NM_003004	chr17(.):80273899-80296921	0.1468
NM_001100407	chr17(.):80395462-80413707	0.8642
NM_001193655	chr17(.):80395462-80412602	0.9141
NM_001038618	chr17(.):80411059-80451143	0.3267
NM_001083608	chr17(.):80411539-80451143	0.3301
NM_173620	chr17(.):80371251-80405516	0.192
NR_036519	chr17(.):80402590-80413707	1.382
NM_019613	chr17(.):80567437-80611411	0.1234
NM_006822	chr17(.):80609942-80661598	0.1252
NM_022158	chr17(.):80688451-80714073	0.1621
NM_024619	chr17(.):80669581-80690893	0.1441
NM_005215	chr18(.):49861541-51067273	0.0871
NM_019856	chr18(.):3061804-3225106	0.0443
NM_001142397	chr18(.):46060426-46394586	0.2978
NM_005433	chr18(.):716591-817327	0.246
NM_015295	chr18(.):2650885-2810015	0.2158
NM_033546	chr18(.):3257110-3283282	0.3072
NM_001144944	chr18(.):3257610-3283282	0.3056
NM_001144945	chr18(.):3257716-3283282	0.3063
NM_001083625	chr18(.):9131757-9290206	0.1867
NM_001025088	chr18(.):34818007-35151000	0.225
NM_001130110	chr18(.):42255137-42462379	0.8908
NM_015559	chr18(.):42255862-42653475	0.5341
NM_017653	chr18(.):46565171-46992079	0.0803
NR_033754	chr18(.):2647721-2658231	1.4067
NM_006471	chr18(.):3242527-3261234	0.8377
NM_021074	chr18(.):9097627-9139343	0.691
NM_001191324	chr18(.):29667568-29716524	0.2542
NM_016271	chr18(.):29666817-29716524	0.2516
NM_005904	chr18(.):46441222-46482081	2.9711
NM_001190823	chr18(.):46441222-46474177	2.512
NM_001190822	chr18(.):46441222-46480703	3.071
NM_001199344	chr18(.):47009850-47023834	1.3761
NM_000985	chr18(.):47009850-47023935	1.3668
NR_031720	chr18(.):47008742-47018792	1.7285
NR_002573	chr18(.):47010613-47020678	1.8847
NR_002572	chr18(.):47013033-47023099	1.7802
NR_003701	chr18(.):47010604-47020694	1.8802
NM_001199346	chr18(.):47002547-47018644	1.0443
NM_001199355	chr18(.):47002547-47022954	0.9764
NR_002571	chr18(.):47012652-47022717	1.8575
NM_001199356	chr18(.):47002547-47023935	0.9335
NM_015845	chr18(.):47790215-47813144	0.6421
NM_001101654	chr18(.):47803712-47819692	1.1372
NM_145020	chr18(.):47748562-47797865	0.1437
NM_001039535	chr18(.):47896391-47925538	0.2897
NM_016626	chr18(.):48695919-48729051	1.0103
NM_030973	chr19(.):50316535-50345237	0.3033
NM_001039846	chr19(.):2091867-2104583	1.3098
NM_019112	chr19(.):1035101-1070570	1.2284
