GENE_ID	locusLine	bin_1_42_0EXU_0229Kronos_MM1S-KB-6hr-2_Input_hs_i86.bam
1_MACS_peak_6988_lociStitched	chr12(.):125092386-125094627	0.1382
1_MACS_peak_6989_lociStitched	chr12(.):125239531-125240519	0.0787
1_MACS_peak_6990_lociStitched	chr12(.):125258100-125260557	0.1401
1_MACS_peak_6991_lociStitched	chr12(.):125347865-125349165	0.0697
1_MACS_peak_6992_lociStitched	chr12(.):125368845-125370211	0.0475
2_MACS_peak_6993_lociStitched	chr12(.):125397021-125412934	0.0929
1_MACS_peak_6995_lociStitched	chr12(.):125422124-125426174	0.1071
2_MACS_peak_6996_lociStitched	chr12(.):125472987-125480294	0.0895
1_MACS_peak_6998_lociStitched	chr12(.):125549608-125551032	0.0802
1_MACS_peak_6999_lociStitched	chr12(.):125633307-125635478	0.1141
1_MACS_peak_7000_lociStitched	chr12(.):126839439-126840484	0.089
1_MACS_peak_7001_lociStitched	chr12(.):126928236-126928934	0.0977
1_MACS_peak_7002_lociStitched	chr12(.):126990682-126992641	0.1288
1_MACS_peak_7003_lociStitched	chr12(.):127255838-127259040	0.1104
1_MACS_peak_7004_lociStitched	chr12(.):127410700-127411739	0.0973
1_MACS_peak_7005_lociStitched	chr12(.):127420498-127421774	0.1061
1_MACS_peak_7006_lociStitched	chr12(.):127525681-127527741	0.0585
1_MACS_peak_7007_lociStitched	chr12(.):127567413-127568556	0.0525
1_MACS_peak_7008_lociStitched	chr12(.):127591823-127593361	0.0835
1_MACS_peak_7009_lociStitched	chr12(.):127609975-127610820	0.0898
1_MACS_peak_7010_lociStitched	chr12(.):127634139-127635445	0.0788
1_MACS_peak_7011_lociStitched	chr12(.):127646984-127648979	0.093
1_MACS_peak_7013_lociStitched	chr12(.):127807398-127810106	0.0767
1_MACS_peak_7014_lociStitched	chr12(.):127979231-127980463	0.0595
1_MACS_peak_7015_lociStitched	chr12(.):127987828-127989359	0.0743
1_MACS_peak_7016_lociStitched	chr12(.):128042702-128045475	0.1279
1_MACS_peak_7017_lociStitched	chr12(.):128055256-128056155	0.0681
1_MACS_peak_7018_lociStitched	chr12(.):128991490-128992630	0.0857
1_MACS_peak_7019_lociStitched	chr12(.):129026984-129028518	0.0698
1_MACS_peak_7020_lociStitched	chr12(.):129054287-129055942	0.0545
1_MACS_peak_7021_lociStitched	chr12(.):129122025-129122976	0.0517
1_MACS_peak_7022_lociStitched	chr12(.):129294194-129296202	0.09
3_MACS_peak_7023_lociStitched	chr12(.):129302162-129315684	0.0588
1_MACS_peak_7026_lociStitched	chr12(.):130014478-130016428	0.116
1_MACS_peak_7027_lociStitched	chr12(.):130040331-130041328	0.054
1_MACS_peak_7028_lociStitched	chr12(.):130048567-130050297	0.1168
1_MACS_peak_7029_lociStitched	chr12(.):131302762-131304047	0.0588
1_MACS_peak_7030_lociStitched	chr12(.):131311457-131312966	0.0379
1_MACS_peak_7031_lociStitched	chr12(.):131323193-131323947	0.0167
2_MACS_peak_7032_lociStitched	chr12(.):131354925-131365731	0.0844
1_MACS_peak_7034_lociStitched	chr12(.):131837924-131839205	0.0838
1_MACS_peak_7035_lociStitched	chr12(.):132091891-132092858	0.1162
1_MACS_peak_7036_lociStitched	chr12(.):132194831-132196567	0.0788
1_MACS_peak_7037_lociStitched	chr12(.):132257566-132259222	0.0993
1_MACS_peak_7038_lociStitched	chr12(.):132267535-132269364	0.0859
1_MACS_peak_7039_lociStitched	chr12(.):132378918-132381835	0.0599
1_MACS_peak_7040_lociStitched	chr12(.):132413010-132415158	0.0918
1_MACS_peak_7041_lociStitched	chr12(.):132433919-132435394	0.0623
1_MACS_peak_7042_lociStitched	chr12(.):132568460-132569314	0.0134
1_MACS_peak_7043_lociStitched	chr12(.):132628023-132629714	0.0407
1_MACS_peak_7044_lociStitched	chr12(.):133263085-133265033	0.0272
1_MACS_peak_7045_lociStitched	chr12(.):133286655-133288391	0.055
1_MACS_peak_7046_lociStitched	chr12(.):133337456-133339615	0.0829
1_MACS_peak_7047_lociStitched	chr12(.):133404649-133406214	0.0684
1_MACS_peak_7048_lociStitched	chr12(.):133532313-133533491	0.0723
1_MACS_peak_7049_lociStitched	chr12(.):133562394-133563667	0.1341
1_MACS_peak_7050_lociStitched	chr12(.):133613532-133614879	0.0673
1_MACS_peak_7051_lociStitched	chr12(.):133656177-133658141	0.1121
1_MACS_peak_7052_lociStitched	chr12(.):133706215-133707692	0.1493
1_MACS_peak_7053_lociStitched	chr12(.):133757734-133758770	0.0923
1_MACS_peak_7054_lociStitched	chr13(.):19174162-19174751	0.0614
1_MACS_peak_7055_lociStitched	chr13(.):19423883-19425137	0.1157
1_MACS_peak_7056_lociStitched	chr13(.):20039844-20041103	0.042
1_MACS_peak_7057_lociStitched	chr13(.):20061167-20062146	0.1108
1_MACS_peak_7058_lociStitched	chr13(.):20080825-20083440	0.0754
2_MACS_peak_7059_lociStitched	chr13(.):20092171-20099899	0.0793
1_MACS_peak_7061_lociStitched	chr13(.):20141052-20142969	0.0933
1_MACS_peak_7062_lociStitched	chr13(.):20160571-20162166	0.1187
1_MACS_peak_7063_lociStitched	chr13(.):20175672-20176627	0.0535
1_MACS_peak_7064_lociStitched	chr13(.):20195880-20196812	0.0657
1_MACS_peak_7065_lociStitched	chr13(.):20207133-20208689	0.135
1_MACS_peak_7066_lociStitched	chr13(.):20355824-20357566	0.1009
1_MACS_peak_7067_lociStitched	chr13(.):20436035-20439622	0.0773
1_MACS_peak_7068_lociStitched	chr13(.):20531157-20535254	0.1024
2_MACS_peak_7069_lociStitched	chr13(.):20692463-20703239	0.0659
1_MACS_peak_7071_lociStitched	chr13(.):20765692-20767436	0.099
1_MACS_peak_7072_lociStitched	chr13(.):20793433-20794262	0.1598
1_MACS_peak_7073_lociStitched	chr13(.):21049589-21051459	0.1152
1_MACS_peak_7074_lociStitched	chr13(.):21099211-21101182	0.0849
1_MACS_peak_7075_lociStitched	chr13(.):21140149-21142387	0.1018
1_MACS_peak_7076_lociStitched	chr13(.):21276695-21278168	0.0467
1_MACS_peak_7077_lociStitched	chr13(.):21347015-21348721	0.1052
1_MACS_peak_7078_lociStitched	chr13(.):21475982-21477654	0.0805
1_MACS_peak_7079_lociStitched	chr13(.):21635019-21636115	0.0604
1_MACS_peak_7080_lociStitched	chr13(.):21713874-21715571	0.0999
1_MACS_peak_7081_lociStitched	chr13(.):21749740-21751788	0.0733
1_MACS_peak_7082_lociStitched	chr13(.):21792335-21794100	0.0908
1_MACS_peak_7083_lociStitched	chr13(.):21830024-21831102	0.0746
1_MACS_peak_7084_lociStitched	chr13(.):21870977-21873376	0.1254
1_MACS_peak_7085_lociStitched	chr13(.):21903330-21905580	0.0771
1_MACS_peak_7086_lociStitched	chr13(.):22009671-22010564	0.105
1_MACS_peak_7087_lociStitched	chr13(.):22032417-22033847	0.054
1_MACS_peak_7088_lociStitched	chr13(.):22050638-22051615	0.1077
1_MACS_peak_7089_lociStitched	chr13(.):22177412-22178840	0.1196
1_MACS_peak_7090_lociStitched	chr13(.):22211018-22212417	0.0551
2_MACS_peak_7091_lociStitched	chr13(.):22242583-22249128	0.077
1_MACS_peak_7093_lociStitched	chr13(.):22260734-22261819	0.0768
1_MACS_peak_7094_lociStitched	chr13(.):22688361-22690184	0.0507
1_MACS_peak_7095_lociStitched	chr13(.):23072720-23073864	0.1294
1_MACS_peak_7096_lociStitched	chr13(.):23148719-23149670	0.0212
2_MACS_peak_7097_lociStitched	chr13(.):23453509-23459742	0.0697
1_MACS_peak_7099_lociStitched	chr13(.):23489237-23490365	0.0706
1_MACS_peak_7100_lociStitched	chr13(.):23500521-23501624	0.0478
1_MACS_peak_7101_lociStitched	chr13(.):23948837-23949770	0.0814
1_MACS_peak_7102_lociStitched	chr13(.):24039822-24041855	0.0935
1_MACS_peak_7103_lociStitched	chr13(.):24152643-24153837	0.1111
1_MACS_peak_7104_lociStitched	chr13(.):24182759-24184866	0.0885
4_MACS_peak_7105_lociStitched	chr13(.):24367907-24386245	0.0634
1_MACS_peak_7109_lociStitched	chr13(.):24462608-24464715	0.1384
1_MACS_peak_7110_lociStitched	chr13(.):24734029-24734794	0.0604
1_MACS_peak_7111_lociStitched	chr13(.):25084721-25087555	0.0848
1_MACS_peak_7112_lociStitched	chr13(.):25321580-25322507	0.079
1_MACS_peak_7113_lociStitched	chr13(.):25346721-25348439	0.0824
1_MACS_peak_7114_lociStitched	chr13(.):25496065-25498570	0.1139
1_MACS_peak_7115_lociStitched	chr13(.):25860608-25862132	0.0484
1_MACS_peak_7116_lociStitched	chr13(.):25875058-25876575	0.1
1_MACS_peak_7117_lociStitched	chr13(.):26116832-26118338	0.0696
1_MACS_peak_7118_lociStitched	chr13(.):26420675-26422724	0.118
1_MACS_peak_7119_lociStitched	chr13(.):26445320-26446595	0.0895
1_MACS_peak_7120_lociStitched	chr13(.):26476598-26477637	0.0867
1_MACS_peak_7121_lociStitched	chr13(.):26759412-26761323	0.0654
1_MACS_peak_7122_lociStitched	chr13(.):26795351-26797208	0.1235
1_MACS_peak_7123_lociStitched	chr13(.):26827469-26829585	0.0722
1_MACS_peak_7124_lociStitched	chr13(.):26974181-26975554	0.1454
1_MACS_peak_7125_lociStitched	chr13(.):27131033-27132635	0.1439
1_MACS_peak_7126_lociStitched	chr13(.):27358979-27360778	0.1463
1_MACS_peak_7127_lociStitched	chr13(.):27746001-27747032	0.0658
1_MACS_peak_7128_lociStitched	chr13(.):27824748-27826802	0.1235
1_MACS_peak_7129_lociStitched	chr13(.):27844422-27845761	0.049
1_MACS_peak_7130_lociStitched	chr13(.):27997937-28001413	0.1147
3_MACS_peak_7131_lociStitched	chr13(.):28020486-28030442	0.0739
1_MACS_peak_7134_lociStitched	chr13(.):28121651-28123278	0.0822
1_MACS_peak_7135_lociStitched	chr13(.):28193721-28196782	0.0719
1_MACS_peak_7136_lociStitched	chr13(.):28527852-28528730	0.0316
1_MACS_peak_7137_lociStitched	chr13(.):28621170-28623573	0.0806
1_MACS_peak_7138_lociStitched	chr13(.):28711400-28714086	0.073
1_MACS_peak_7139_lociStitched	chr13(.):29003443-29004976	0.1441
1_MACS_peak_7140_lociStitched	chr13(.):29232441-29234066	0.11
1_MACS_peak_7141_lociStitched	chr13(.):29292317-29293416	0.1074
1_MACS_peak_7142_lociStitched	chr13(.):29770329-29771415	0.0593
1_MACS_peak_7143_lociStitched	chr13(.):29890098-29891048	0.125
1_MACS_peak_7144_lociStitched	chr13(.):30168516-30170592	0.0915
1_MACS_peak_7145_lociStitched	chr13(.):30332614-30333678	0.0877
1_MACS_peak_7146_lociStitched	chr13(.):30423468-30425216	0.0828
1_MACS_peak_7147_lociStitched	chr13(.):30688504-30689436	0.0757
1_MACS_peak_7148_lociStitched	chr13(.):30731320-30732579	0.1276
1_MACS_peak_7149_lociStitched	chr13(.):30880598-30882110	0.103
2_MACS_peak_7150_lociStitched	chr13(.):30943755-30957863	0.1079
1_MACS_peak_7152_lociStitched	chr13(.):30968606-30970184	0.1068
1_MACS_peak_7153_lociStitched	chr13(.):30995123-30997172	0.0942
2_MACS_peak_7154_lociStitched	chr13(.):31003086-31006299	0.1085
2_MACS_peak_7156_lociStitched	chr13(.):31037548-31041694	0.0858
1_MACS_peak_7158_lociStitched	chr13(.):31146554-31147547	0.0834
1_MACS_peak_7159_lociStitched	chr13(.):31181750-31182733	0.0691
1_MACS_peak_7160_lociStitched	chr13(.):31189475-31194371	0.101
1_MACS_peak_7161_lociStitched	chr13(.):31236151-31237441	0.1335
1_MACS_peak_7162_lociStitched	chr13(.):31247787-31248773	0.1019
2_MACS_peak_7163_lociStitched	chr13(.):31263899-31271135	0.0972
1_MACS_peak_7165_lociStitched	chr13(.):31277488-31278910	0.1344
1_MACS_peak_7166_lociStitched	chr13(.):31309018-31309922	0.0993
1_MACS_peak_7167_lociStitched	chr13(.):31329353-31330782	0.1285
1_MACS_peak_7168_lociStitched	chr13(.):31647972-31649258	0.0901
1_MACS_peak_7169_lociStitched	chr13(.):31734491-31737405	0.0859
1_MACS_peak_7170_lociStitched	chr13(.):31773632-31775615	0.0725
1_MACS_peak_7171_lociStitched	chr13(.):32420143-32421540	0.0403
1_MACS_peak_7172_lociStitched	chr13(.):32466594-32467512	0.1376
1_MACS_peak_7173_lociStitched	chr13(.):32504806-32505604	0.0618
1_MACS_peak_7174_lociStitched	chr13(.):32524927-32526291	0.0769
1_MACS_peak_7175_lociStitched	chr13(.):32604824-32606110	0.0861
1_MACS_peak_7176_lociStitched	chr13(.):32821844-32823571	0.1089
1_MACS_peak_7177_lociStitched	chr13(.):32888884-32890556	0.1488
1_MACS_peak_7178_lociStitched	chr13(.):32963502-32965406	0.0905
1_MACS_peak_7179_lociStitched	chr13(.):32999756-33003577	0.095
1_MACS_peak_7180_lociStitched	chr13(.):33044693-33047822	0.1308
2_MACS_peak_7181_lociStitched	chr13(.):33104759-33114084	0.0756
2_MACS_peak_7183_lociStitched	chr13(.):33159706-33162570	0.0664
1_MACS_peak_7185_lociStitched	chr13(.):33385240-33386207	0.137
1_MACS_peak_7186_lociStitched	chr13(.):33403433-33404473	0.0821
1_MACS_peak_7187_lociStitched	chr13(.):33412696-33413757	0.0569
1_MACS_peak_7188_lociStitched	chr13(.):33479006-33480605	0.1101
2_MACS_peak_7189_lociStitched	chr13(.):33718270-33722073	0.0765
1_MACS_peak_7191_lociStitched	chr13(.):33762341-33763078	0.0785
1_MACS_peak_7192_lociStitched	chr13(.):33824925-33826110	0.1016
1_MACS_peak_7193_lociStitched	chr13(.):33858817-33860822	0.1071
1_MACS_peak_7194_lociStitched	chr13(.):34115462-34118515	0.1286
1_MACS_peak_7195_lociStitched	chr13(.):34252734-34254493	0.1312
1_MACS_peak_7196_lociStitched	chr13(.):34302260-34303391	0.0985
1_MACS_peak_7197_lociStitched	chr13(.):34391711-34393175	0.0669
1_MACS_peak_7198_lociStitched	chr13(.):34618863-34619980	0.0859
1_MACS_peak_7199_lociStitched	chr13(.):35515622-35517657	0.069
1_MACS_peak_7200_lociStitched	chr13(.):35737392-35738307	0.1123
1_MACS_peak_7201_lociStitched	chr13(.):36049430-36050592	0.0342
1_MACS_peak_7202_lociStitched	chr13(.):36490679-36492699	0.1067
1_MACS_peak_7203_lociStitched	chr13(.):36504309-36505708	0.0796
1_MACS_peak_7204_lociStitched	chr13(.):36765220-36767321	0.0871
2_MACS_peak_7205_lociStitched	chr13(.):36790692-36797708	0.0813
1_MACS_peak_7207_lociStitched	chr13(.):36871386-36872569	0.0798
1_MACS_peak_7208_lociStitched	chr13(.):36920527-36921039	0.1164
2_MACS_peak_7209_lociStitched	chr13(.):36987935-36993084	0.1087
1_MACS_peak_7211_lociStitched	chr13(.):37392578-37394584	0.0872
1_MACS_peak_7212_lociStitched	chr13(.):37572308-37576127	0.1235
1_MACS_peak_7213_lociStitched	chr13(.):37632912-37634351	0.1136
1_MACS_peak_7214_lociStitched	chr13(.):38741130-38741999	0.1065
1_MACS_peak_7215_lociStitched	chr13(.):38750793-38751557	0.0825
1_MACS_peak_7216_lociStitched	chr13(.):38895260-38896246	0.0292
1_MACS_peak_7217_lociStitched	chr13(.):38923027-38925103	0.1093
2_MACS_peak_7218_lociStitched	chr13(.):38989034-38994612	0.1094
1_MACS_peak_7220_lociStitched	chr13(.):39395740-39396732	0.0993
1_MACS_peak_7221_lociStitched	chr13(.):39610473-39613660	0.1079
1_MACS_peak_7222_lociStitched	chr13(.):40229322-40230596	0.1213
1_MACS_peak_7223_lociStitched	chr13(.):40504031-40505213	0.1639
1_MACS_peak_7224_lociStitched	chr13(.):40700273-40702006	0.0978
1_MACS_peak_7225_lociStitched	chr13(.):40782167-40782851	0.0621
1_MACS_peak_7226_lociStitched	chr13(.):40962477-40963895	0.1247
1_MACS_peak_7227_lociStitched	chr13(.):41162619-41164754	0.0718
1_MACS_peak_7228_lociStitched	chr13(.):41203333-41205147	0.0869
1_MACS_peak_7229_lociStitched	chr13(.):41218580-41219770	0.0943
1_MACS_peak_7230_lociStitched	chr13(.):41236460-41241977	0.0637
2_MACS_peak_7231_lociStitched	chr13(.):41344542-41351934	0.0765
3_MACS_peak_7233_lociStitched	chr13(.):41362851-41373983	0.0847
1_MACS_peak_7236_lociStitched	chr13(.):41495028-41496379	0.0923
2_MACS_peak_7237_lociStitched	chr13(.):41556611-41561302	0.0874
2_MACS_peak_7239_lociStitched	chr13(.):41566917-41569857	0.0588
1_MACS_peak_7241_lociStitched	chr13(.):41577781-41580947	0.1061
1_MACS_peak_7242_lociStitched	chr13(.):41591147-41594047	0.1094
1_MACS_peak_7243_lociStitched	chr13(.):41632478-41636634	0.101
1_MACS_peak_7244_lociStitched	chr13(.):41706083-41707592	0.0992
1_MACS_peak_7245_lociStitched	chr13(.):41767801-41769056	0.1042
1_MACS_peak_7246_lociStitched	chr13(.):41836980-41838241	0.0903
1_MACS_peak_7247_lociStitched	chr13(.):41884864-41886572	0.0758
1_MACS_peak_7248_lociStitched	chr13(.):42031485-42032923	0.1031
4_MACS_peak_7249_lociStitched	chr13(.):42061844-42077826	0.0877
1_MACS_peak_7253_lociStitched	chr13(.):42490037-42491574	0.0972
1_MACS_peak_7254_lociStitched	chr13(.):42497591-42498453	0.0581
1_MACS_peak_7255_lociStitched	chr13(.):42534310-42536005	0.0503
1_MACS_peak_7256_lociStitched	chr13(.):42613722-42614980	0.0417
2_MACS_peak_7257_lociStitched	chr13(.):42622012-42630364	0.0722
1_MACS_peak_7259_lociStitched	chr13(.):42844898-42847452	0.0692
1_MACS_peak_7260_lociStitched	chr13(.):42908070-42909147	0.0771
1_MACS_peak_7261_lociStitched	chr13(.):42951270-42952871	0.0885
1_MACS_peak_7262_lociStitched	chr13(.):43565367-43567776	0.0508
1_MACS_peak_7263_lociStitched	chr13(.):43596728-43598749	0.0628
3_MACS_peak_7264_lociStitched	chr13(.):43618109-43630526	0.0734
2_MACS_peak_7267_lociStitched	chr13(.):43648564-43651467	0.0781
1_MACS_peak_7269_lociStitched	chr13(.):43661809-43663009	0.0915
1_MACS_peak_7270_lociStitched	chr13(.):43912030-43913039	0.039
1_MACS_peak_7271_lociStitched	chr13(.):43941879-43942597	0.0725
1_MACS_peak_7272_lociStitched	chr13(.):43964208-43965601	0.0787
1_MACS_peak_7273_lociStitched	chr13(.):44361046-44361805	0.0236
1_MACS_peak_7274_lociStitched	chr13(.):44452827-44454539	0.1088
1_MACS_peak_7275_lociStitched	chr13(.):44662922-44663832	0.0875
1_MACS_peak_7276_lociStitched	chr13(.):44715210-44718275	0.1445
1_MACS_peak_7277_lociStitched	chr13(.):44816787-44818382	0.1314
1_MACS_peak_7278_lociStitched	chr13(.):44848104-44849112	0.1364
1_MACS_peak_7279_lociStitched	chr13(.):45008868-45011784	0.095
1_MACS_peak_7280_lociStitched	chr13(.):45096910-45098006	0.1011
1_MACS_peak_7281_lociStitched	chr13(.):45149441-45152709	0.0823
1_MACS_peak_7282_lociStitched	chr13(.):45490948-45493566	0.1175
1_MACS_peak_7283_lociStitched	chr13(.):45563012-45564366	0.0934
1_MACS_peak_7284_lociStitched	chr13(.):45693612-45695640	0.1222
1_MACS_peak_7285_lociStitched	chr13(.):45776840-45778035	0.1132
1_MACS_peak_7286_lociStitched	chr13(.):45913942-45916569	0.108
1_MACS_peak_7287_lociStitched	chr13(.):45941057-45942515	0.1011
1_MACS_peak_7288_lociStitched	chr13(.):45965032-45965691	0.0334
1_MACS_peak_7289_lociStitched	chr13(.):45990680-45992953	0.0974
1_MACS_peak_7290_lociStitched	chr13(.):46038312-46040028	0.0922
2_MACS_peak_7291_lociStitched	chr13(.):46269267-46280952	0.109
1_MACS_peak_7293_lociStitched	chr13(.):46625972-46627372	0.1003
1_MACS_peak_7294_lociStitched	chr13(.):46739921-46740938	0.044
2_MACS_peak_7295_lociStitched	chr13(.):46750475-46759064	0.1082
1_MACS_peak_7297_lociStitched	chr13(.):46775813-46777250	0.1037
1_MACS_peak_7298_lociStitched	chr13(.):46785003-46786727	0.1483
1_MACS_peak_7299_lociStitched	chr13(.):46943434-46944589	0.1029
1_MACS_peak_7300_lociStitched	chr13(.):46963961-46964789	0.1295
1_MACS_peak_7301_lociStitched	chr13(.):47126431-47129203	0.109
1_MACS_peak_7302_lociStitched	chr13(.):47171721-47173745	0.081
1_MACS_peak_7303_lociStitched	chr13(.):47240489-47243236	0.1584
1_MACS_peak_7304_lociStitched	chr13(.):47252800-47254726	0.1355
1_MACS_peak_7305_lociStitched	chr13(.):47370428-47371879	0.0793
1_MACS_peak_7306_lociStitched	chr13(.):47556355-47558924	0.1042
1_MACS_peak_7307_lociStitched	chr13(.):48574480-48575775	0.1117
1_MACS_peak_7308_lociStitched	chr13(.):48610961-48612969	0.1176
1_MACS_peak_7309_lociStitched	chr13(.):48640249-48641101	0.0532
1_MACS_peak_7310_lociStitched	chr13(.):48668397-48669514	0.0952
1_MACS_peak_7311_lociStitched	chr13(.):48806908-48808538	0.0526
1_MACS_peak_7312_lociStitched	chr13(.):48877052-48879341	0.1058
1_MACS_peak_7313_lociStitched	chr13(.):49065703-49067254	0.0947
1_MACS_peak_7314_lociStitched	chr13(.):49079479-49080978	0.0994
1_MACS_peak_7315_lociStitched	chr13(.):49104888-49107987	0.147
1_MACS_peak_7316_lociStitched	chr13(.):49135927-49137557	0.0962
1_MACS_peak_7317_lociStitched	chr13(.):49152658-49153814	0.1085
1_MACS_peak_7318_lociStitched	chr13(.):49165143-49165893	0.0738
1_MACS_peak_7319_lociStitched	chr13(.):49210306-49211333	0.1239
1_MACS_peak_7320_lociStitched	chr13(.):49457806-49459565	0.1107
1_MACS_peak_7321_lociStitched	chr13(.):49548841-49555909	0.1041
1_MACS_peak_7322_lociStitched	chr13(.):49821387-49823186	0.17
1_MACS_peak_7323_lociStitched	chr13(.):49875353-49876078	0.0967
1_MACS_peak_7324_lociStitched	chr13(.):50016894-50020098	0.1447
1_MACS_peak_7325_lociStitched	chr13(.):50028179-50029927	0.1026
1_MACS_peak_7326_lociStitched	chr13(.):50068839-50071256	0.096
1_MACS_peak_7327_lociStitched	chr13(.):50113789-50115840	0.1244
1_MACS_peak_7328_lociStitched	chr13(.):50158630-50160788	0.1538
1_MACS_peak_7329_lociStitched	chr13(.):50180699-50181465	0.1922
1_MACS_peak_7330_lociStitched	chr13(.):50202195-50202921	0.0616
1_MACS_peak_7331_lociStitched	chr13(.):50264853-50266247	0.0699
1_MACS_peak_7332_lociStitched	chr13(.):50365209-50367674	0.103
1_MACS_peak_7333_lociStitched	chr13(.):50509520-50511522	0.0861
1_MACS_peak_7334_lociStitched	chr13(.):50570368-50572306	0.0723
1_MACS_peak_7335_lociStitched	chr13(.):50653832-50657497	0.1193
1_MACS_peak_7336_lociStitched	chr13(.):50680472-50681580	0.084
2_MACS_peak_7337_lociStitched	chr13(.):50697347-50705607	0.0851
1_MACS_peak_7339_lociStitched	chr13(.):50726167-50727979	0.0983
1_MACS_peak_7340_lociStitched	chr13(.):50818773-50819585	0.0849
1_MACS_peak_7341_lociStitched	chr13(.):50938973-50940795	0.1176
1_MACS_peak_7342_lociStitched	chr13(.):50960803-50962166	0.1076
1_MACS_peak_7343_lociStitched	chr13(.):51002035-51003443	0.0892
1_MACS_peak_7344_lociStitched	chr13(.):51085277-51088591	0.1125
