GENE_ID	locusLine	bin_1_38_0EXQ_0229Kronos_MM1S-KB-1hr-2_Input_hs_i81.bam
2_MACS_peak_7930_lociStitched	chr15(.):75161787-75166697	0.193
2_MACS_peak_7932_lociStitched	chr15(.):75175661-75183234	0.1554
1_MACS_peak_7934_lociStitched	chr15(.):75197893-75199973	0.1878
1_MACS_peak_7935_lociStitched	chr15(.):75229183-75231344	0.2127
1_MACS_peak_7936_lociStitched	chr15(.):75248308-75249720	0.0974
1_MACS_peak_7937_lociStitched	chr15(.):75287253-75289018	0.1469
1_MACS_peak_7938_lociStitched	chr15(.):75299282-75303229	0.194
2_MACS_peak_7939_lociStitched	chr15(.):75315433-75320880	0.1784
1_MACS_peak_7941_lociStitched	chr15(.):75334305-75340981	0.2563
2_MACS_peak_7942_lociStitched	chr15(.):75353015-75363049	0.2108
2_MACS_peak_7944_lociStitched	chr15(.):75400320-75406089	0.1691
1_MACS_peak_7946_lociStitched	chr15(.):75422269-75424261	0.1918
1_MACS_peak_7947_lociStitched	chr15(.):75469656-75471693	0.1292
1_MACS_peak_7948_lociStitched	chr15(.):75491432-75497671	0.2401
1_MACS_peak_7949_lociStitched	chr15(.):75510728-75512644	0.0999
1_MACS_peak_7950_lociStitched	chr15(.):75591052-75592127	0.2477
2_MACS_peak_7951_lociStitched	chr15(.):75625685-75629413	0.1848
1_MACS_peak_7953_lociStitched	chr15(.):75638758-75640831	0.1745
1_MACS_peak_7954_lociStitched	chr15(.):75659658-75662162	0.2527
1_MACS_peak_7955_lociStitched	chr15(.):75742324-75749085	0.1993
1_MACS_peak_7956_lociStitched	chr15(.):75869990-75872580	0.1124
1_MACS_peak_7957_lociStitched	chr15(.):75916886-75919125	0.2086
1_MACS_peak_7958_lociStitched	chr15(.):75931301-75933768	0.2464
1_MACS_peak_7959_lociStitched	chr15(.):76030184-76032058	0.1943
1_MACS_peak_7960_lociStitched	chr15(.):76050332-76051728	0.2124
1_MACS_peak_7961_lociStitched	chr15(.):76134855-76137197	0.1302
1_MACS_peak_7962_lociStitched	chr15(.):76195073-76197220	0.1736
1_MACS_peak_7963_lociStitched	chr15(.):76348675-76350200	0.1946
1_MACS_peak_7964_lociStitched	chr15(.):76442697-76443759	0.1348
1_MACS_peak_7965_lociStitched	chr15(.):76510397-76511849	0.1376
1_MACS_peak_7966_lociStitched	chr15(.):76602500-76604523	0.1461
1_MACS_peak_7967_lociStitched	chr15(.):76628129-76629272	0.1712
1_MACS_peak_7968_lociStitched	chr15(.):76725325-76727201	0.1083
1_MACS_peak_7969_lociStitched	chr15(.):77003233-77004326	0.1574
1_MACS_peak_7970_lociStitched	chr15(.):77196530-77198214	0.1264
1_MACS_peak_7971_lociStitched	chr15(.):77223140-77225346	0.1793
1_MACS_peak_7972_lociStitched	chr15(.):77313837-77315280	0.173
1_MACS_peak_7973_lociStitched	chr15(.):77351748-77354316	0.1655
1_MACS_peak_7974_lociStitched	chr15(.):77362225-77363936	0.1484
2_MACS_peak_7975_lociStitched	chr15(.):77473391-77481112	0.149
1_MACS_peak_7977_lociStitched	chr15(.):77535769-77537284	0.1593
1_MACS_peak_7978_lociStitched	chr15(.):77634368-77635407	0.1836
1_MACS_peak_7979_lociStitched	chr15(.):77701823-77703110	0.2017
1_MACS_peak_7980_lociStitched	chr15(.):77711300-77714254	0.1773
1_MACS_peak_7981_lociStitched	chr15(.):77749127-77751277	0.1649
1_MACS_peak_7982_lociStitched	chr15(.):77835059-77836423	0.1575
1_MACS_peak_7983_lociStitched	chr15(.):78088989-78090826	0.198
1_MACS_peak_7984_lociStitched	chr15(.):78326189-78328688	0.2913
4_MACS_peak_7985_lociStitched	chr15(.):78348309-78361836	0.1525
1_MACS_peak_7989_lociStitched	chr15(.):78368908-78370302	0.1448
1_MACS_peak_7990_lociStitched	chr15(.):78423498-78424687	0.159
1_MACS_peak_7991_lociStitched	chr15(.):78440697-78443040	0.216
1_MACS_peak_7992_lociStitched	chr15(.):78461971-78464651	0.2144
1_MACS_peak_7993_lociStitched	chr15(.):78590954-78592780	0.2066
1_MACS_peak_7994_lociStitched	chr15(.):78729335-78731928	0.2307
1_MACS_peak_7995_lociStitched	chr15(.):78798945-78800922	0.2444
1_MACS_peak_7996_lociStitched	chr15(.):78831944-78834494	0.1686
1_MACS_peak_7997_lociStitched	chr15(.):78843180-78844942	0.1773
1_MACS_peak_7998_lociStitched	chr15(.):78857107-78859021	0.1468
1_MACS_peak_7999_lociStitched	chr15(.):79130152-79132325	0.1012
1_MACS_peak_8000_lociStitched	chr15(.):79152289-79153022	0.1141
1_MACS_peak_8001_lociStitched	chr15(.):79164760-79167010	0.1784
1_MACS_peak_8002_lociStitched	chr15(.):79231163-79232439	0.0972
1_MACS_peak_8003_lociStitched	chr15(.):79449700-79450823	0.1625
1_MACS_peak_8004_lociStitched	chr15(.):79484612-79486138	0.2287
1_MACS_peak_8005_lociStitched	chr15(.):79603056-79604748	0.2006
1_MACS_peak_8006_lociStitched	chr15(.):80188114-80190464	0.1802
1_MACS_peak_8007_lociStitched	chr15(.):80214880-80216892	0.1657
1_MACS_peak_8008_lociStitched	chr15(.):80309497-80311159	0.1875
1_MACS_peak_8009_lociStitched	chr15(.):80324421-80326500	0.1927
1_MACS_peak_8010_lociStitched	chr15(.):80351165-80353587	0.1322
2_MACS_peak_8011_lociStitched	chr15(.):80445050-80453962	0.1453
1_MACS_peak_8013_lociStitched	chr15(.):80668205-80669538	0.1283
1_MACS_peak_8014_lociStitched	chr15(.):80695922-80697040	0.0487
2_MACS_peak_8015_lociStitched	chr15(.):80986522-80989486	0.1237
1_MACS_peak_8017_lociStitched	chr15(.):81280778-81282975	0.2256
1_MACS_peak_8018_lociStitched	chr15(.):81291399-81295107	0.2049
1_MACS_peak_8019_lociStitched	chr15(.):81314870-81317100	0.1886
1_MACS_peak_8020_lociStitched	chr15(.):81387631-81389551	0.229
1_MACS_peak_8021_lociStitched	chr15(.):81403164-81404428	0.2052
1_MACS_peak_8022_lociStitched	chr15(.):81433381-81434895	0.1662
1_MACS_peak_8023_lociStitched	chr15(.):81557028-81559231	0.222
1_MACS_peak_8024_lociStitched	chr15(.):81576414-81577785	0.177
2_MACS_peak_8025_lociStitched	chr15(.):81584979-81597584	0.2311
4_MACS_peak_8027_lociStitched	chr15(.):81608872-81624373	0.1742
1_MACS_peak_8031_lociStitched	chr15(.):81750467-81751802	0.0852
1_MACS_peak_8032_lociStitched	chr15(.):81865017-81866209	0.2129
1_MACS_peak_8033_lociStitched	chr15(.):82081221-82082855	0.1449
1_MACS_peak_8034_lociStitched	chr15(.):82135247-82136389	0.1687
1_MACS_peak_8035_lociStitched	chr15(.):82151501-82153252	0.1288
2_MACS_peak_8036_lociStitched	chr15(.):82331800-82340469	0.1221
1_MACS_peak_8038_lociStitched	chr15(.):82553815-82555923	0.2291
1_MACS_peak_8039_lociStitched	chr15(.):82646468-82648227	0.1552
1_MACS_peak_8040_lociStitched	chr15(.):82737266-82738567	0.089
1_MACS_peak_8041_lociStitched	chr15(.):82797268-82799003	0.1336
1_MACS_peak_8042_lociStitched	chr15(.):82823648-82825883	0.1273
1_MACS_peak_8043_lociStitched	chr15(.):82944017-82945753	0.1338
1_MACS_peak_8044_lociStitched	chr15(.):83001309-83002930	0.2063
1_MACS_peak_8045_lociStitched	chr15(.):83022875-83024778	0.2427
1_MACS_peak_8046_lociStitched	chr15(.):83113923-83115101	0.1213
1_MACS_peak_8047_lociStitched	chr15(.):83181833-83183556	0.1607
1_MACS_peak_8048_lociStitched	chr15(.):83207827-83210283	0.1066
1_MACS_peak_8049_lociStitched	chr15(.):83348875-83349988	0.1557
1_MACS_peak_8050_lociStitched	chr15(.):83378004-83379007	0.1154
1_MACS_peak_8051_lociStitched	chr15(.):83418404-83420737	0.2748
2_MACS_peak_8052_lociStitched	chr15(.):83474150-83480375	0.2323
1_MACS_peak_8054_lociStitched	chr15(.):83654136-83655840	0.2429
1_MACS_peak_8055_lociStitched	chr15(.):83679096-83681334	0.1914
1_MACS_peak_8056_lociStitched	chr15(.):83734623-83736664	0.1279
1_MACS_peak_8057_lociStitched	chr15(.):83867758-83869308	0.1459
1_MACS_peak_8058_lociStitched	chr15(.):84596611-84597994	0.188
1_MACS_peak_8059_lociStitched	chr15(.):84624128-84625317	0.1912
2_MACS_peak_8060_lociStitched	chr15(.):84652275-84662249	0.1188
1_MACS_peak_8062_lociStitched	chr15(.):84748219-84749920	0.1538
2_MACS_peak_8063_lociStitched	chr15(.):84765043-84768911	0.1748
1_MACS_peak_8065_lociStitched	chr15(.):84840789-84842704	0.1615
1_MACS_peak_8066_lociStitched	chr15(.):84897729-84899775	0.2292
1_MACS_peak_8067_lociStitched	chr15(.):84914847-84915912	0.1782
2_MACS_peak_8068_lociStitched	chr15(.):84975552-84982310	0.1601
1_MACS_peak_8070_lociStitched	chr15(.):85042938-85044728	0.187
1_MACS_peak_8071_lociStitched	chr15(.):85112787-85114973	0.25
2_MACS_peak_8072_lociStitched	chr15(.):85173796-85177776	0.1664
3_MACS_peak_8074_lociStitched	chr15(.):85196441-85204387	0.202
1_MACS_peak_8077_lociStitched	chr15(.):85229224-85230569	0.1224
1_MACS_peak_8078_lociStitched	chr15(.):85258059-85260622	0.2035
1_MACS_peak_8079_lociStitched	chr15(.):85267819-85269100	0.1877
1_MACS_peak_8080_lociStitched	chr15(.):85277116-85280527	0.2028
1_MACS_peak_8081_lociStitched	chr15(.):85289995-85293469	0.164
1_MACS_peak_8082_lociStitched	chr15(.):85523097-85525654	0.1379
1_MACS_peak_8083_lociStitched	chr15(.):85776902-85778815	0.1583
1_MACS_peak_8084_lociStitched	chr15(.):85872144-85875275	0.193
1_MACS_peak_8085_lociStitched	chr15(.):85922454-85925004	0.1602
1_MACS_peak_8086_lociStitched	chr15(.):85956016-85957552	0.1963
1_MACS_peak_8087_lociStitched	chr15(.):86154070-86155184	0.1354
1_MACS_peak_8088_lociStitched	chr15(.):86231963-86237149	0.2365
1_MACS_peak_8089_lociStitched	chr15(.):86249683-86251484	0.1515
1_MACS_peak_8090_lociStitched	chr15(.):86337069-86338603	0.1114
1_MACS_peak_8091_lociStitched	chr15(.):86399112-86402508	0.1724
1_MACS_peak_8092_lociStitched	chr15(.):86587834-86589005	0.1839
2_MACS_peak_8093_lociStitched	chr15(.):86744980-86747605	0.1523
1_MACS_peak_8095_lociStitched	chr15(.):86757430-86759093	0.2021
1_MACS_peak_8096_lociStitched	chr15(.):87462649-87463629	0.0808
1_MACS_peak_8097_lociStitched	chr15(.):87946800-87948397	0.2014
1_MACS_peak_8098_lociStitched	chr15(.):88119515-88120572	0.0734
1_MACS_peak_8099_lociStitched	chr15(.):88423683-88425265	0.1698
1_MACS_peak_8100_lociStitched	chr15(.):88592611-88593751	0.1699
1_MACS_peak_8101_lociStitched	chr15(.):88721659-88723930	0.1877
1_MACS_peak_8102_lociStitched	chr15(.):88789105-88790604	0.2481
1_MACS_peak_8103_lociStitched	chr15(.):88799462-88802023	0.124
1_MACS_peak_8104_lociStitched	chr15(.):89009654-89012002	0.1998
1_MACS_peak_8105_lociStitched	chr15(.):89051882-89053879	0.2113
1_MACS_peak_8106_lociStitched	chr15(.):89088832-89090603	0.2731
3_MACS_peak_8107_lociStitched	chr15(.):89163705-89184539	0.1718
1_MACS_peak_8110_lociStitched	chr15(.):89199067-89201401	0.2173
1_MACS_peak_8111_lociStitched	chr15(.):89226100-89227385	0.2941
1_MACS_peak_8112_lociStitched	chr15(.):89408330-89409610	0.1548
1_MACS_peak_8113_lociStitched	chr15(.):89455821-89457495	0.1749
1_MACS_peak_8114_lociStitched	chr15(.):89492712-89494090	0.1728
1_MACS_peak_8115_lociStitched	chr15(.):89545193-89546742	0.1928
2_MACS_peak_8116_lociStitched	chr15(.):89630607-89635491	0.222
4_MACS_peak_8118_lociStitched	chr15(.):89646826-89674897	0.1623
1_MACS_peak_8122_lociStitched	chr15(.):89710152-89711678	0.2063
1_MACS_peak_8123_lociStitched	chr15(.):89786362-89788876	0.2169
1_MACS_peak_8124_lociStitched	chr15(.):89876752-89879608	0.2522
2_MACS_peak_8125_lociStitched	chr15(.):89942281-89945941	0.2023
1_MACS_peak_8127_lociStitched	chr15(.):89984386-89985602	0.1543
1_MACS_peak_8128_lociStitched	chr15(.):90118202-90119954	0.2246
1_MACS_peak_8129_lociStitched	chr15(.):90233238-90234682	0.2414
1_MACS_peak_8130_lociStitched	chr15(.):90293038-90295282	0.1269
1_MACS_peak_8131_lociStitched	chr15(.):90303525-90305967	0.241
2_MACS_peak_8132_lociStitched	chr15(.):90319453-90326124	0.1589
1_MACS_peak_8134_lociStitched	chr15(.):90403284-90405252	0.173
2_MACS_peak_8135_lociStitched	chr15(.):90433367-90438029	0.2164
2_MACS_peak_8137_lociStitched	chr15(.):90544021-90546248	0.0671
1_MACS_peak_8139_lociStitched	chr15(.):90562812-90564887	0.1833
4_MACS_peak_8140_lociStitched	chr15(.):90573913-90591524	0.1649
1_MACS_peak_8144_lociStitched	chr15(.):90600664-90604047	0.1539
3_MACS_peak_8145_lociStitched	chr15(.):90612869-90626083	0.1605
1_MACS_peak_8148_lociStitched	chr15(.):90637885-90646619	0.2063
1_MACS_peak_8149_lociStitched	chr15(.):90691672-90693158	0.2042
2_MACS_peak_8150_lociStitched	chr15(.):90726531-90736193	0.2007
1_MACS_peak_8152_lociStitched	chr15(.):90743832-90745787	0.1439
1_MACS_peak_8153_lociStitched	chr15(.):90775832-90778134	0.1669
1_MACS_peak_8154_lociStitched	chr15(.):90807501-90810314	0.207
1_MACS_peak_8155_lociStitched	chr15(.):90895087-90896267	0.2146
1_MACS_peak_8156_lociStitched	chr15(.):90919797-90920932	0.2196
1_MACS_peak_8157_lociStitched	chr15(.):90930616-90933141	0.176
1_MACS_peak_8158_lociStitched	chr15(.):90943301-90944948	0.2149
1_MACS_peak_8159_lociStitched	chr15(.):91005901-91007560	0.2441
2_MACS_peak_8160_lociStitched	chr15(.):91066953-91074383	0.1212
1_MACS_peak_8162_lociStitched	chr15(.):91137174-91138442	0.1864
1_MACS_peak_8163_lociStitched	chr15(.):91217946-91218530	0.1583
2_MACS_peak_8164_lociStitched	chr15(.):91254331-91261681	0.1979
1_MACS_peak_8166_lociStitched	chr15(.):91329442-91330624	0.1198
1_MACS_peak_8167_lociStitched	chr15(.):91395332-91396832	0.2024
1_MACS_peak_8168_lociStitched	chr15(.):91414063-91416004	0.0758
2_MACS_peak_8169_lociStitched	chr15(.):91439592-91447592	0.1658
2_MACS_peak_8171_lociStitched	chr15(.):91472196-91479843	0.2127
1_MACS_peak_8173_lociStitched	chr15(.):91497523-91500573	0.211
1_MACS_peak_8174_lociStitched	chr15(.):91536366-91538775	0.1714
1_MACS_peak_8175_lociStitched	chr15(.):91564944-91566598	0.227
1_MACS_peak_8176_lociStitched	chr15(.):91678536-91679469	0.1147
1_MACS_peak_8177_lociStitched	chr15(.):91725276-91726157	0.1131
1_MACS_peak_8178_lociStitched	chr15(.):91888951-91890605	0.2408
1_MACS_peak_8179_lociStitched	chr15(.):92395377-92398124	0.1592
1_MACS_peak_8180_lociStitched	chr15(.):92495012-92496631	0.252
1_MACS_peak_8181_lociStitched	chr15(.):92564493-92566104	0.1925
2_MACS_peak_8182_lociStitched	chr15(.):92638591-92645988	0.1678
1_MACS_peak_8184_lociStitched	chr15(.):92936427-92937950	0.1055
2_MACS_peak_8185_lociStitched	chr15(.):93166243-93169466	0.1234
1_MACS_peak_8187_lociStitched	chr15(.):93179951-93183257	0.2481
3_MACS_peak_8188_lociStitched	chr15(.):93197382-93209330	0.1427
1_MACS_peak_8191_lociStitched	chr15(.):93257542-93258522	0.1894
3_MACS_peak_8192_lociStitched	chr15(.):93346403-93364376	0.1645
3_MACS_peak_8195_lociStitched	chr15(.):93373713-93389181	0.1457
1_MACS_peak_8198_lociStitched	chr15(.):93424110-93428662	0.1471
1_MACS_peak_8199_lociStitched	chr15(.):93442746-93448919	0.153
1_MACS_peak_8200_lociStitched	chr15(.):94772567-94775480	0.2345
1_MACS_peak_8201_lociStitched	chr15(.):94830380-94831914	0.159
1_MACS_peak_8202_lociStitched	chr15(.):95827503-95829016	0.1417
1_MACS_peak_8203_lociStitched	chr15(.):96212043-96213342	0.2303
1_MACS_peak_8204_lociStitched	chr15(.):96233396-96235054	0.148
1_MACS_peak_8205_lociStitched	chr15(.):96381905-96383557	0.1452
2_MACS_peak_8206_lociStitched	chr15(.):96406681-96413743	0.1791
1_MACS_peak_8208_lociStitched	chr15(.):96600793-96602531	0.1723
2_MACS_peak_8209_lociStitched	chr15(.):96869593-96874396	0.0996
1_MACS_peak_8211_lociStitched	chr15(.):96899945-96900886	0.0869
1_MACS_peak_8212_lociStitched	chr15(.):98104377-98105606	0.1438
1_MACS_peak_8213_lociStitched	chr15(.):98503607-98504789	0.1558
2_MACS_peak_8214_lociStitched	chr15(.):99189857-99193488	0.1199
1_MACS_peak_8216_lociStitched	chr15(.):99319376-99320993	0.0988
1_MACS_peak_8217_lociStitched	chr15(.):99393449-99397052	0.1831
2_MACS_peak_8218_lociStitched	chr15(.):99408342-99419057	0.1229
1_MACS_peak_8220_lociStitched	chr15(.):99494747-99496671	0.2761
1_MACS_peak_8221_lociStitched	chr15(.):99557753-99558708	0.0791
1_MACS_peak_8222_lociStitched	chr15(.):99630130-99631128	0.2782
1_MACS_peak_8223_lociStitched	chr15(.):99644969-99645835	0.116
1_MACS_peak_8224_lociStitched	chr15(.):99688428-99690403	0.181
1_MACS_peak_8225_lociStitched	chr15(.):99779590-99780525	0.1623
1_MACS_peak_8226_lociStitched	chr15(.):99790616-99792519	0.2124
1_MACS_peak_8227_lociStitched	chr15(.):99863580-99865343	0.208
1_MACS_peak_8228_lociStitched	chr15(.):100104778-100107728	0.1563
1_MACS_peak_8229_lociStitched	chr15(.):100170749-100172262	0.1561
1_MACS_peak_8230_lociStitched	chr15(.):100243723-100245015	0.1595
1_MACS_peak_8231_lociStitched	chr15(.):100272914-100274492	0.1399
1_MACS_peak_8232_lociStitched	chr15(.):100345529-100347847	0.0919
2_MACS_peak_8233_lociStitched	chr15(.):100465829-100469465	0.1102
1_MACS_peak_8235_lociStitched	chr15(.):100889680-100890870	0.2317
1_MACS_peak_8236_lociStitched	chr15(.):101140870-101144016	0.2591
1_MACS_peak_8237_lociStitched	chr15(.):101458045-101464357	0.1817
2_MACS_peak_8238_lociStitched	chr15(.):101661401-101669308	0.1579
2_MACS_peak_8240_lociStitched	chr15(.):101678470-101689220	0.1609
1_MACS_peak_8242_lociStitched	chr15(.):101737892-101744329	0.1955
5_MACS_peak_8243_lociStitched	chr15(.):101782381-101806678	0.1568
1_MACS_peak_8248_lociStitched	chr15(.):101814619-101818446	0.1704
1_MACS_peak_8249_lociStitched	chr15(.):101833945-101836539	0.2047
1_MACS_peak_8250_lociStitched	chr15(.):102160420-102161661	0.1399
1_MACS_peak_8251_lociStitched	chr15(.):102191025-102193693	0.1887
1_MACS_peak_8252_lociStitched	chr15(.):102263362-102265075	0.2215
1_MACS_peak_8253_lociStitched	chr15(.):102285270-102287689	0.1681
1_MACS_peak_8254_lociStitched	chr15(.):102500971-102502910	0.298
1_MACS_peak_8255_lociStitched	chr16(.):88370-90263	0.2553
1_MACS_peak_8256_lociStitched	chr16(.):102554-104774	0.2831
2_MACS_peak_8257_lociStitched	chr16(.):126932-136042	0.1422
1_MACS_peak_8259_lociStitched	chr16(.):187605-189493	0.1123
2_MACS_peak_8260_lociStitched	chr16(.):278314-286003	0.1586
1_MACS_peak_8262_lociStitched	chr16(.):356671-358138	0.106
1_MACS_peak_8263_lociStitched	chr16(.):401475-402691	0.0524
2_MACS_peak_8264_lociStitched	chr16(.):430686-433002	0.1198
3_MACS_peak_8266_lociStitched	chr16(.):442472-452875	0.1195
1_MACS_peak_8269_lociStitched	chr16(.):474880-475939	0.0888
1_MACS_peak_8270_lociStitched	chr16(.):576175-579511	0.1517
2_MACS_peak_8271_lociStitched	chr16(.):616294-621108	0.1639
1_MACS_peak_8273_lociStitched	chr16(.):637592-641245	0.2364
3_MACS_peak_8274_lociStitched	chr16(.):685199-700570	0.1444
2_MACS_peak_8277_lociStitched	chr16(.):710000-719333	0.1156
3_MACS_peak_8279_lociStitched	chr16(.):729630-740907	0.1381
4_MACS_peak_8282_lociStitched	chr16(.):769871-791824	0.1307
1_MACS_peak_8286_lociStitched	chr16(.):837428-839539	0.1424
1_MACS_peak_8287_lociStitched	chr16(.):856677-858314	0.1962
1_MACS_peak_8288_lociStitched	chr16(.):1020368-1021171	0.078
1_MACS_peak_8289_lociStitched	chr16(.):1346229-1348251	0.1467
1_MACS_peak_8290_lociStitched	chr16(.):1358183-1361054	0.1525
1_MACS_peak_8291_lociStitched	chr16(.):1381289-1382489	0.1872
1_MACS_peak_8292_lociStitched	chr16(.):1400802-1402552	0.1932
1_MACS_peak_8293_lociStitched	chr16(.):1428423-1430141	0.203
2_MACS_peak_8294_lociStitched	chr16(.):1463613-1472080	0.1355
1_MACS_peak_8296_lociStitched	chr16(.):1524083-1526077	0.1034
1_MACS_peak_8297_lociStitched	chr16(.):1542689-1544531	0.1281
2_MACS_peak_8298_lociStitched	chr16(.):1659960-1664118	0.1513
1_MACS_peak_8300_lociStitched	chr16(.):1727724-1729459	0.1532
1_MACS_peak_8301_lociStitched	chr16(.):1754669-1757290	0.1692
2_MACS_peak_8302_lociStitched	chr16(.):1820908-1834018	0.1418
1_MACS_peak_8304_lociStitched	chr16(.):1875463-1878086	0.1862
1_MACS_peak_8305_lociStitched	chr16(.):1913044-1914056	0.1276
1_MACS_peak_8306_lociStitched	chr16(.):1949881-1951184	0.2467
1_MACS_peak_8307_lociStitched	chr16(.):1978984-1980059	0.1557
1_MACS_peak_8308_lociStitched	chr16(.):1991880-1993751	0.163
3_MACS_peak_8309_lociStitched	chr16(.):2009048-2023223	0.1388
1_MACS_peak_8312_lociStitched	chr16(.):2033685-2035261	0.1505
1_MACS_peak_8313_lociStitched	chr16(.):2057489-2060988	0.2175
1_MACS_peak_8314_lociStitched	chr16(.):2096822-2099132	0.2266
2_MACS_peak_8315_lociStitched	chr16(.):2178008-2186907	0.1198
2_MACS_peak_8317_lociStitched	chr16(.):2197807-2206752	0.1707
3_MACS_peak_8319_lociStitched	chr16(.):2254701-2274863	0.1495
1_MACS_peak_8322_lociStitched	chr16(.):2300001-2302800	0.1324
1_MACS_peak_8323_lociStitched	chr16(.):2316551-2319777	0.1708
1_MACS_peak_8324_lociStitched	chr16(.):2478179-2480793	0.172
3_MACS_peak_8325_lociStitched	chr16(.):2509163-2525926	0.1166
3_MACS_peak_8328_lociStitched	chr16(.):2556608-2572027	0.1198
2_MACS_peak_8331_lociStitched	chr16(.):2580755-2589139	0.1494
2_MACS_peak_8333_lociStitched	chr16(.):2652712-2658160	0.1489
1_MACS_peak_8335_lociStitched	chr16(.):2722179-2724279	0.1608
2_MACS_peak_8336_lociStitched	chr16(.):2731827-2738219	0.1817
1_MACS_peak_8338_lociStitched	chr16(.):2770312-2771906	0.0913
1_MACS_peak_8339_lociStitched	chr16(.):2801442-2804071	0.1905
1_MACS_peak_8340_lociStitched	chr16(.):2826356-2828634	0.1515
1_MACS_peak_8341_lociStitched	chr16(.):2917655-2919104	0.2931
1_MACS_peak_8342_lociStitched	chr16(.):2932011-2934205	0.2076
3_MACS_peak_8343_lociStitched	chr16(.):2953690-2966930	0.1766
1_MACS_peak_8346_lociStitched	chr16(.):3018119-3021152	0.1975
1_MACS_peak_8347_lociStitched	chr16(.):3029186-3031387	0.214
1_MACS_peak_8348_lociStitched	chr16(.):3073244-3074586	0.2179
1_MACS_peak_8349_lociStitched	chr16(.):3108603-3109751	0.1184
1_MACS_peak_8350_lociStitched	chr16(.):3156018-3157532	0.1527
3_MACS_peak_8351_lociStitched	chr16(.):3173664-3185983	0.1837
2_MACS_peak_8354_lociStitched	chr16(.):3199638-3209853	0.1687
2_MACS_peak_8356_lociStitched	chr16(.):3221257-3224871	0.1546
1_MACS_peak_8358_lociStitched	chr16(.):3284177-3285545	0.2115
1_MACS_peak_8359_lociStitched	chr16(.):3313335-3315137	0.2393
