REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	H929_jia.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuper
4_MACS_peak_16683_lociStitched	chr19	50369595	50382361	4	8089	22013.6904	835	1	TBC1D17,PNKP,AKT1S1	MED25,PTOV1,ATF5,IL4I1	AKT1S1	ATF5	2.01	835	1
3_MACS_peak_8233_lociStitched	chr12	120547209	120560790	3	9553	21976.7742	836	1	RAB35		RAB35	RAB35	0.8466	836	1
1_MACS_peak_15261_lociStitched	chr18	72580187	72584943	1	4757	21968.9152	837	1	ZNF407		ZNF407	ZNF407	0.1323	837	1
4_MACS_peak_16216_lociStitched	chr19	36230671	36240541	4	8189	21962.724	838	1	PSENEN,LIN37,TMEM149,U2AF1L4	ZBTB32,MLL4,C19orf55,ARHGAP33,HSPB6	U2AF1L4	U2AF1L4	1.7155	838	1
3_MACS_peak_27965_lociStitched	chr6	33377167	33396547	3	11024	21951.726	839	1	KIFC1,PHF1,SYNGAP1,CUTA	ZBTB9,LYPLA2P1	CUTA	CUTA	0.7927	839	1
1_MACS_peak_22901_lociStitched	chr3	121510404	121518387	1	7984	21910.1418	840	1	IQCB1	EAF2,GOLGB1	IQCB1	IQCB1	0.7918	840	1
3_MACS_peak_34034_lociStitched	chr9	117372422	117382334	3	7805	21865.872	841	1	C9orf91	ATP6V1G1	C9orf91	ATP6V1G1	1.2588	841	1
4_MACS_peak_2540_lociStitched	chr1	184524996	184538491	4	10594	21851.104	842	1	C1orf21		C1orf21	C1orf21	0.3693	842	1
1_MACS_peak_2050_lociStitched	chr1	155826023	155829500	1	3478	21847.7295	843	1	SYT11,GON4L		GON4L	GON4L	0.3303	843	1
3_MACS_peak_3898_lociStitched	chr10	37773734	37786119	3	8311	21823.6085	844	1			MTRNR2L7	MTRNR2L7	NONE	844	1
2_MACS_peak_12221_lociStitched	chr16	30661240	30672474	2	7104	21806.3174	845	1	PRR14	FBRS,SRCAP,SNORA30,ZNF689	PRR14	PRR14	1.4323	845	1
2_MACS_peak_23557_lociStitched	chr3	178229738	178240767	2	10139	21797.7156	846	1		KCNMB2	KCNMB2	KCNMB2	0.1431	846	1
3_MACS_peak_14641_lociStitched	chr18	3245739	3263490	3	9321	21789.3525	847	1	MYL12A,MYL12B	MYOM1	MYL12A	MYL12A	0.8377	847	1
1_MACS_peak_14498_lociStitched	chr17	77964664	77969453	1	4790	21768.8784	848	1	TBC1D16	CCDC40	TBC1D16	TBC1D16	0.3375	848	1
1_MACS_peak_2075_lociStitched	chr1	156249578	156254161	1	4584	21763.2921	849	1	TMEM79,SMG5	BGLAP,PAQR6,C1orf85,VHLL	SMG5	BGLAP	2.9902	849	1
3_MACS_peak_5529_lociStitched	chr11	46136991	46149452	3	8627	21731.984	850	1	PHF21A		PHF21A	PHF21A	0.1729	850	1
3_MACS_peak_1903_lociStitched	chr1	151019650	151032927	3	8644	21731.7936	851	1	BNIPL,C1orf56,MLLT11,CDC42SE1	PRUNE,GABPB2,FAM63A	CDC42SE1	FAM63A	1.4798	851	1
3_MACS_peak_8861_lociStitched	chr13	53022018	53036273	3	10591	21726.0455	852	1	CKAP2,VPS36	TPTE2P3,THSD1	CKAP2	CKAP2	0.6412	852	1
1_MACS_peak_12834_lociStitched	chr16	85586223	85592083	1	5861	21712.472	853	1			KIAA0182	KIAA0182	NONE	853	1
1_MACS_peak_25846_lociStitched	chr5	43037280	43043779	1	6500	21702.1107	854	1	LOC153684,C5orf39	LOC648987,LOC100132356	C5orf39	C5orf39	1.9531	854	1
2_MACS_peak_23540_lociStitched	chr3	176912489	176920424	2	7064	21699.051	855	1	TBL1XR1		TBL1XR1	TBL1XR1	0.1795	855	1
1_MACS_peak_1972_lociStitched	chr1	153916164	153920231	1	4068	21690.1244	856	1	DENND4B,CRTC2	CREB3L4,RPS27,GATAD2B,SLC39A1,JTB,RAB13	DENND4B	CREB3L4	3.3063	856	1
1_MACS_peak_32449_lociStitched	chr8	103421271	103426296	1	5026	21687.9	857	1	UBR5		UBR5	UBR5	0.2386	857	1
1_MACS_peak_27866_lociStitched	chr6	30581127	30587110	1	5984	21682.9903	858	1	MRPS18B,PPP1R10	ABCF1,MIR877,ATAT1,C6orf136	PPP1R10	PPP1R10	0.8886	858	1
1_MACS_peak_8433_lociStitched	chr12	131703352	131709578	1	6227	21657.141	859	1			LOC116437	LOC116437	NONE	859	1
1_MACS_peak_17949_lociStitched	chr2	86842975	86851705	1	8731	21631.194	860	1	RNF103-VPS24,RNF103		RNF103	RNF103	0.7513	860	1
3_MACS_peak_18191_lociStitched	chr2	112184542	112199078	3	13405	21600.496	861	1	LOC541471		LOC541471	LOC541471	0.6511	861	1
1_MACS_peak_15170_lociStitched	chr18	60189043	60194859	1	5817	21600.0424	862	1	ZCCHC2		ZCCHC2	ZCCHC2	0.3953	862	1
3_MACS_peak_11737_lociStitched	chr16	4555189	4568229	3	7844	21592.936	863	1	HMOX2,C16orf5	LOC342346,NMRAL1	HMOX2	HMOX2	0.6426	863	1
1_MACS_peak_6608_lociStitched	chr11	122613303	122621430	1	8128	21586.9374	864	1	UBASH3B		UBASH3B	UBASH3B	0.3825	864	1
2_MACS_peak_25500_lociStitched	chr5	1487623	1500392	2	8080	21585.9945	865	1	LPCAT1	SLC6A3	LPCAT1	LPCAT1	0.5205	865	1
3_MACS_peak_537_lociStitched	chr1	27058416	27075148	3	14297	21579.2604	866	1	ARID1A	PIGV	ARID1A	PIGV	1.0739	866	1
1_MACS_peak_18255_lociStitched	chr2	114642952	114650342	1	7391	21554.413	867	1	ACTR3		ACTR3	ACTR3	0.3228	867	1
1_MACS_peak_33731_lociStitched	chr9	93795152	93800550	1	5399	21550.4354	868	1		LOC100129316	LOC100129316	LOC100129316	0.1086	868	1
3_MACS_peak_1981_lociStitched	chr1	154166134	154183764	3	9987	21538.571	869	1	MIR190B,C1orf189,C1orf43	UBAP2L,NUP210L,TPM3	C1orf189	C1orf189	1.2396	869	1
1_MACS_peak_6669_lociStitched	chr11	126220667	126226991	1	6325	21532.5876	870	1	ST3GAL4,FLJ39051	DCPS	FLJ39051	DCPS	1.2804	870	1
5_MACS_peak_5839_lociStitched	chr11	65676092	65697131	5	9258	21529.2087	871	1	DRAP1,C11orf68	MUS81,CTSW,CCDC85B,TSGA10IP,SART1,EFEMP2,FIBP,FOSL1	C11orf68	CCDC85B	2.1432	871	1
1_MACS_peak_13679_lociStitched	chr17	38080231	38086291	1	6061	21527.544	872	1	ORMDL3	LOC728129,GSDMA,GSDMB	ORMDL3	ORMDL3	1.3689	872	1
3_MACS_peak_745_lociStitched	chr1	38140540	38159458	3	11172	21524.9004	873	1	CDCA8,C1orf109	RSPO1	C1orf109	C1orf109	0.8731	873	1
4_MACS_peak_23818_lociStitched	chr3	197019364	197037848	4	9533	21524.618	874	1	DLG1		DLG1	DLG1	0.1297	874	1
1_MACS_peak_21373_lociStitched	chr22	39145854	39153770	1	7917	21521.2292	875	1	SUN2	GTPBP1,JOSD1,DNAL4	SUN2	SUN2	0.7475	875	1
2_MACS_peak_4547_lociStitched	chr10	102818878	102828020	2	7037	21512.0402	876	1	KAZALD1	SFXN3,PDZD7	KAZALD1	KAZALD1	1.5411	876	1
3_MACS_peak_33720_lociStitched	chr9	93312763	93323368	3	8346	21506.94	877	1	LOC340515		LOC340515	LOC340515	0.229	877	1
2_MACS_peak_15779_lociStitched	chr19	12713727	12726317	2	7864	21504.979	878	1	ZNF791,ZNF490		ZNF490	ZNF490	0.5207	878	1
2_MACS_peak_30037_lociStitched	chr7	55574288	55588871	2	13088	21483.6756	879	1	VOPP1		VOPP1	VOPP1	0.6296	879	1
5_MACS_peak_13135_lociStitched	chr17	7474540	7490757	5	10490	21474.5514	880	1	SENP3,EIF4A1,SNORA48,SNORD10,SNORA67,CD68,MPDU1	TNFSF12,TNFSF13,SHBG,SOX15,FXR2,SAT2	CD68	CD68	0.8244	880	1
2_MACS_peak_32392_lociStitched	chr8	101440363	101452017	2	10028	21413.0596	881	1			RNF19A	RNF19A	0.6649	881	1
2_MACS_peak_27506_lociStitched	chr6	10403479	10414979	2	7269	21413	882	1	LOC100130275,TFAP2A	C6orf218	LOC100130275	LOC100130275	1.0906	882	1
2_MACS_peak_24308_lociStitched	chr4	40622649	40634454	2	9637	21404.826	883	1	RBM47		RBM47	RBM47	0.2591	883	1
1_MACS_peak_34279_lociStitched	chr9	131901036	131905833	1	4798	21389.3433	884	1	PPP2R4	CRAT,IER5L	PPP2R4	IER5L	2.3569	884	1
2_MACS_peak_16624_lociStitched	chr19	49135778	49150260	2	8605	21376.8802	885	1	SEC1,DBP,CA11	SPACA4,SPHK2,FUT2,FAM83E,RPL18,NTN5	SEC1	SPHK2	0.8963	885	1
1_MACS_peak_6862_lociStitched	chr12	4224359	4230095	1	5737	21348.8184	886	1			CCND2	CCND2	0.9809	886	1
3_MACS_peak_19254_lociStitched	chr2	219259800	219272580	3	7733	21325.986	887	1	SLC11A1,CTDSP1,MIR26B	C2orf62,VIL1	MIR26B	MIR26B	1.7202	887	1
2_MACS_peak_17826_lociStitched	chr2	74424970	74435070	2	9973	21323.12	888	1	MTHFD2	BOLA3,MOBKL1B	MTHFD2	MTHFD2	0.8522	888	1
2_MACS_peak_14698_lociStitched	chr18	9135127	9148214	2	8658	21304.3273	889	1	ANKRD12	NDUFV2	ANKRD12	NDUFV2	0.691	889	1
2_MACS_peak_4985_lociStitched	chr11	266832	271728	2	4716	21293.1936	890	1		PSMD13,NLRP6,ATHL1,IFITM2,IFITM1,SIRT3,IFITM5,IFITM3	NLRP6	IFITM1	1.0441	890	1
2_MACS_peak_30985_lociStitched	chr7	139466180	139478612	2	9270	21268.6656	891	1	TBXAS1,HIPK2		HIPK2	HIPK2	0.129	891	1
1_MACS_peak_12638_lociStitched	chr16	70554287	70563709	1	9423	21247.5522	892	1	SF3B3,SNORD111B,MIR3647,COG4	SNORD111	SF3B3	SF3B3	0.4303	892	1
1_MACS_peak_33041_lociStitched	chr9	5625980	5633174	1	7195	21225.897	893	1	KIAA1432	KIAA1432	KIAA1432	KIAA1432	0.2473	893	1
5_MACS_peak_17392_lociStitched	chr2	38927809	38953565	5	11857	21220.3684	894	1	GALM	SRSF7	SRSF7	SRSF7	0.8542	894	1
5_MACS_peak_5176_lociStitched	chr11	10323879	10344968	5	13073	21202.8806	895	1	ADM	SBF2	ADM	ADM	1.4438	895	1
1_MACS_peak_672_lociStitched	chr1	33280882	33286388	1	5507	21202.5048	896	1	S100PBP,YARS	KIAA1522	YARS	YARS	0.4967	896	1
5_MACS_peak_14589_lociStitched	chr17	80654835	80675757	5	11469	21202.3548	897	1	FN3KRP,RAB40B	FN3K,TBCD,WDR45L	RAB40B	FN3K	0.1621	897	1
3_MACS_peak_22314_lociStitched	chr3	53134771	53148355	3	9213	21197.832	898	1	RFT1	PRKCD	RFT1	RFT1	0.551	898	1
1_MACS_peak_29668_lociStitched	chr7	26048718	26054132	1	5415	21187.689	899	1			MIR148A	MIR148A	3.1791	899	1
4_MACS_peak_27282_lociStitched	chr5	176776736	176797166	4	10341	21175.695	900	1	RGS14,LMAN2	PRELID1,SLC34A1,RAB24,MXD3,PFN3,F12	RGS14	PFN3	1.6965	900	1
2_MACS_peak_22713_lociStitched	chr3	101438436	101446079	2	7113	21172.6386	901	1	CEP97	LOC100009676,LOC285359,ZBTB11,RPL24	CEP97	RPL24	0.9048	901	1
1_MACS_peak_55_lociStitched	chr1	1837154	1842672	1	5519	21172.566	902	1		CALML6,GNB1,TMEM52	CALML6	CALML6	0.3396	902	1
2_MACS_peak_1776_lociStitched	chr1	145469233	145480395	2	8139	21151.99	903	1	ANKRD34A,LIX1L,POLR3GL	TXNIP,RBM8A,PEX11B,ITGA10,GNRHR2	LIX1L	TXNIP	2.8958	903	1
1_MACS_peak_32871_lociStitched	chr8	142425587	142430834	1	5248	21118.1256	904	1		PTP4A3,GPR20	PTP4A3	PTP4A3	0.8734	904	1
3_MACS_peak_27952_lociStitched	chr6	33166718	33177312	3	9623	21093.7134	905	1	SLC39A7,HSD17B8,MIR219-1,RING1,RXRB	COL11A2	HSD17B8	HSD17B8	1.6968	905	1
1_MACS_peak_21765_lociStitched	chr3	13050489	13059007	1	8519	21078.6428	906	1	IQSEC1	IQSEC1	IQSEC1	IQSEC1	0.1958	906	1
1_MACS_peak_540_lociStitched	chr1	27109157	27116085	1	6929	21075.6688	907	1	PIGV	ZDHHC18	PIGV	PIGV	1.0739	907	1
4_MACS_peak_2879_lociStitched	chr1	209920511	209932790	4	9506	21054.8013	908	1	TRAF3IP3	HSD11B1,C1orf74,IRF6	TRAF3IP3	TRAF3IP3	0.9666	908	1
3_MACS_peak_1809_lociStitched	chr1	147070508	147084355	3	8840	21046.0553	909	1	BCL9		BCL9	BCL9	0.338	909	1
4_MACS_peak_14285_lociStitched	chr17	70583788	70602251	4	11796	21021.9718	910	1	LOC100499467,FLJ26484		LOC100499467	LOC100499467	0.0996	910	1
1_MACS_peak_23306_lociStitched	chr3	150476777	150485042	1	8266	21008.8035	911	1	SIAH2		SIAH2	SIAH2	0.7153	911	1
4_MACS_peak_22717_lociStitched	chr3	101495636	101513261	4	11021	21001.95	912	1	FAM55C	NFKBIZ	FAM55C	FAM55C	0.522	912	1
2_MACS_peak_19383_lociStitched	chr2	231729000	231739409	2	9730	21000.1575	913	1	ITM2C		ITM2C	ITM2C	0.8961	913	1
2_MACS_peak_34292_lociStitched	chr9	132168005	132177107	2	6563	20994.6732	914	1			C9orf106	C9orf106	NONE	914	1
1_MACS_peak_6003_lociStitched	chr11	71933031	71937393	1	4363	20990.8164	915	1	INPPL1	FOLR1,FOLR2,PHOX2A	INPPL1	FOLR2	1.4577	915	1
3_MACS_peak_5648_lociStitched	chr11	60671808	60684881	3	10955	20984.7796	916	1	TMEM109,PRPF19	ZP1,TMEM132A,GPR44,SLC15A3	TMEM109	TMEM109	0.8517	916	1
1_MACS_peak_25147_lociStitched	chr4	153451331	153460053	1	8723	20978.1544	917	1	DKFZP434I0714,FBXW7	MIR3140	FBXW7	FBXW7	0.1951	917	1
2_MACS_peak_13862_lociStitched	chr17	44268006	44275776	2	6294	20924.61	918	1	LOC644246,KIAA1267		LOC644246	LOC644246	1.6287	918	1
1_MACS_peak_11316_lociStitched	chr15	85288119	85295060	1	6942	20918.0917	919	1	ZNF592	SEC11A	ZNF592	ZNF592	0.3924	919	1
1_MACS_peak_2516_lociStitched	chr1	183809095	183815528	1	6434	20886.0211	920	1	RGL1		APOBEC4	APOBEC4	NONE	920	1
1_MACS_peak_31837_lociStitched	chr8	52872383	52877444	1	5062	20874.0945	921	1			PCMTD1	PCMTD1	0.3531	921	1
1_MACS_peak_20532_lociStitched	chr21	11168146	11172896	1	4751	20867.225	922	1			BAGE	BAGE	0.5774	922	1
2_MACS_peak_25578_lociStitched	chr5	7868126	7879534	2	9670	20851.5424	923	1	MTRR,FASTKD3	C5orf49	MTRR	MTRR	0.5618	923	1
2_MACS_peak_14491_lociStitched	chr17	77809608	77818972	2	7253	20847.0732	924	1	CBX4	CBX8	CBX4	CBX4	1.2816	924	1
3_MACS_peak_27959_lociStitched	chr6	33279557	33292217	3	8411	20845.956	925	1	TAPBP,ZBTB22,DAXX	RPS18,B3GALT4,PFDN6,VPS52,WDR46,RGL2,LYPLA2P1	ZBTB22	ZBTB22	1.2903	925	1
4_MACS_peak_21955_lociStitched	chr3	32461422	32476231	4	9989	20840.7057	926	1	CMTM7		CMTM7	CMTM7	0.4125	926	1
4_MACS_peak_13167_lociStitched	chr17	8088631	8104227	4	10103	20815.9812	927	1	MIR3676,C17orf59	PFAS,PER1,VAMP2,TMEM107,AURKB,C17orf44,C17orf68	C17orf59	C17orf59	1.5381	927	1
1_MACS_peak_24634_lociStitched	chr4	87854874	87862871	1	7998	20789.0012	928	1	AFF1	C4orf36	AFF1	AFF1	0.2827	928	1
1_MACS_peak_22101_lociStitched	chr3	45634121	45642188	1	8068	20785.4322	929	1	LIMD1		LIMD1	LIMD1	0.4913	929	1
3_MACS_peak_21599_lociStitched	chr22	50352694	50364880	3	9261	20778.3486	930	1	PIM3	CRELD2,ALG12	PIM3	PIM3	1.399	930	1
3_MACS_peak_9371_lociStitched	chr14	24604485	24618100	3	9968	20768.321	931	1	PSME1,RNF31,FAM158A,PSME2	PCK2,DCAF11,FITM1,IRF9,REC8,IPO4,TM9SF1	FAM158A	FAM158A	1.2718	931	1
3_MACS_peak_10793_lociStitched	chr15	52965863	52977017	3	8931	20764.2864	932	1	KIAA1370		KIAA1370	KIAA1370	0.2919	932	1
1_MACS_peak_1801_lociStitched	chr1	146640833	146645778	1	4946	20760.099	933	1	PRKAB2	PDIA3P	PRKAB2	PRKAB2	0.8509	933	1
3_MACS_peak_18090_lociStitched	chr2	102436459	102448743	3	10733	20735.392	934	1	MAP4K4		MAP4K4	MAP4K4	0.1728	934	1
1_MACS_peak_15912_lociStitched	chr19	16186280	16191877	1	5598	20729.0492	935	1	TPM4	FLJ25328,RAB8A	TPM4	RAB8A	0.7515	935	1
1_MACS_peak_380_lociStitched	chr1	21615653	21623774	1	8122	20721.5436	936	1	ECE1	ECE1	ECE1	ECE1	0.2408	936	1
2_MACS_peak_2459_lociStitched	chr1	179845542	179853510	2	5260	20688.912	937	1	TOR1AIP1,TOR1AIP2		TOR1AIP1	TOR1AIP1	0.4934	937	1
1_MACS_peak_3353_lociStitched	chr1	244995938	245001265	1	5328	20687.4045	938	1	FAM36A	NCRNA00201,HNRNPU	FAM36A	FAM36A	1.131	938	1
2_MACS_peak_17270_lociStitched	chr2	28612350	28619728	2	7193	20649.5464	939	1	FOSL2		FOSL2	FOSL2	0.7033	939	1
2_MACS_peak_29426_lociStitched	chr7	2438173	2448101	2	9281	20607.5496	940	1	CHST12	EIF3B	CHST12	CHST12	0.5491	940	1
2_MACS_peak_34240_lociStitched	chr9	130828448	130836677	2	8224	20560.9794	941	1	SLC25A25,NAIF1	SLC25A25,LOC100289019	SLC25A25	SLC25A25	0.5353	941	1
1_MACS_peak_32810_lociStitched	chr8	134508367	134516053	1	7687	20546.9838	942	1	ST3GAL1		ST3GAL1	ST3GAL1	0.4824	942	1
2_MACS_peak_7825_lociStitched	chr12	89854835	89870494	2	11406	20546.1739	943	1	POC1B	GALNT4	GALNT4	GALNT4	1.1322	943	1
2_MACS_peak_28280_lociStitched	chr6	52393003	52404080	2	7438	20541.1888	944	1	TRAM2		TRAM2	TRAM2	0.5929	944	1
1_MACS_peak_1971_lociStitched	chr1	153892153	153897199	1	5047	20536.7154	945	1	GATAD2B	CREB3L4,DENND4B,CRTC2,SLC39A1	GATAD2B	CREB3L4	3.3063	945	1
1_MACS_peak_27122_lociStitched	chr5	160168836	160178347	1	9512	20536.1512	946	1	ATP10B		ATP10B	ATP10B	0.1504	946	1
1_MACS_peak_32630_lociStitched	chr8	121820196	121825185	1	4990	20529.2361	947	1	SNTB1		SNTB1	SNTB1	0.1475	947	1
2_MACS_peak_27693_lociStitched	chr6	25403145	25415417	2	9576	20517.5568	948	1	LRRC16A		LRRC16A	LRRC16A	0.1491	948	1
2_MACS_peak_13447_lociStitched	chr17	27274890	27280279	2	5319	20507.3006	949	1	PHF12	DHRS13	PHF12	DHRS13	1.0308	949	1
2_MACS_peak_26377_lociStitched	chr5	100182329	100194181	2	8599	20469.5892	950	1	ST8SIA4	ST8SIA4	ST8SIA4	ST8SIA4	0.7837	950	1
3_MACS_peak_22385_lociStitched	chr3	58404128	58420458	3	9761	20464.756	951	1	PXK,PDHB		PDHB	PDHB	0.5349	951	1
2_MACS_peak_11627_lociStitched	chr16	1820373	1833916	2	7684	20460.7644	952	1	EME2,NUBP2,NME3,MRPS34,SPSB3	MIR3177,FAHD1,IGFALS,HAGH	EME2	FAHD1	1.9756	952	1
1_MACS_peak_8640_lociStitched	chr13	35514897	35525598	1	10702	20456.0316	953	1	NBEA		NBEA	NBEA	0.1335	953	1
2_MACS_peak_21073_lociStitched	chr22	23497542	23507953	2	6216	20431.5875	954	1	RAB36	BCR,RTDR1	RAB36	RAB36	0.8652	954	1
1_MACS_peak_15708_lociStitched	chr19	10763032	10768061	1	5030	20427.2951	955	1	ILF3,LOC147727	SLC44A2,QTRT1	ILF3	ILF3	0.8115	955	1
2_MACS_peak_5806_lociStitched	chr11	65148252	65157699	2	8213	20397.9624	956	1	FRMD8,SLC25A45	DPF2,TIGD3,NEAT1	FRMD8	NEAT1	7.0136	956	1
2_MACS_peak_1998_lociStitched	chr1	154574434	154582640	2	8169	20396.013	957	1	ADAR	CHRNB2,UBE2Q1	ADAR	UBE2Q1	1.2889	957	1
4_MACS_peak_6485_lociStitched	chr11	115629877	115650409	4	12638	20353.3716	958	1	LOC283143		LOC283143	LOC283143	0.4941	958	1
1_MACS_peak_20285_lociStitched	chr20	49567915	49576088	1	8174	20348.3181	959	1	MOCS3,DPM1	ADNP	DPM1	DPM1	1.2202	959	1
1_MACS_peak_13385_lociStitched	chr17	21187175	21193098	1	5924	20344.3204	960	1	MAP2K3	C17orf103	MAP2K3	MAP2K3	0.6265	960	1
2_MACS_peak_9544_lociStitched	chr14	50465384	50476206	2	6708	20328.0448	961	1	C14orf182		C14orf182	C14orf182	0.6033	961	1
1_MACS_peak_25472_lociStitched	chr5	217093	225094	1	8002	20314.539	962	1	SDHA,CCDC127	LRRC14B,PDCD6	SDHA	LRRC14B	1.1959	962	1
5_MACS_peak_15838_lociStitched	chr19	13943896	13961882	5	11129	20281.0136	963	1	LOC284454,MIR24-2,MIR23A,MIR27A	ZSWIM4,MIR181C,MIR181D,NANOS3	MIR23A	MIR23A	0.601	963	1
1_MACS_peak_2367_lociStitched	chr1	172500346	172506037	1	5692	20276.4639	964	1	C1orf9		C1orf9	C1orf9	0.3845	964	1
5_MACS_peak_12292_lociStitched	chr16	46645373	46667776	5	10422	20270.2344	965	1	SHCBP1	ANKRD26P1	SHCBP1	SHCBP1	0.2616	965	1
2_MACS_peak_4667_lociStitched	chr10	111966945	111974896	2	6966	20266.3039	966	1	MXI1	MXI1	MXI1	MXI1	0.3439	966	1
1_MACS_peak_20284_lociStitched	chr20	49544524	49549547	1	5024	20244.6992	967	1	ADNP	MOCS3,DPM1	ADNP	MOCS3	1.3997	967	1
6_MACS_peak_10606_lociStitched	chr15	40834078	40863005	6	15111	20208.4022	968	1	RPUSD2,C15orf57	CASC5,MRPL42P5	C15orf57	C15orf57	0.6947	968	1
2_MACS_peak_32850_lociStitched	chr8	141597859	141609326	2	9044	20200.2672	969	1	EIF2C2		EIF2C2	EIF2C2	0.3521	969	1
1_MACS_peak_11472_lociStitched	chr15	93442777	93450588	1	7812	20195.3405	970	1	CHD2,MIR3175	LOC100507217	MIR3175	MIR3175	2.0312	970	1
1_MACS_peak_15497_lociStitched	chr19	4063251	4068376	1	5126	20184.3	971	1	ZBTB7A		ZBTB7A	ZBTB7A	0.6925	971	1
2_MACS_peak_4358_lociStitched	chr10	90143999	90152811	2	8298	20178.5988	972	1	RNLS		RNLS	RNLS	0.1778	972	1
4_MACS_peak_31362_lociStitched	chr8	11414828	11430752	4	9836	20155.0068	973	1	BLK		BLK	BLK	0.3457	973	1
1_MACS_peak_28693_lociStitched	chr6	106439510	106447230	1	7721	20149.972	974	1			PRDM1	PRDM1	4.0965	974	1
5_MACS_peak_14774_lociStitched	chr18	14924550	14950725	5	15896	20133.81	975	1			MIR3156-2	MIR3156-2	NONE	975	1
5_MACS_peak_11094_lociStitched	chr15	74273785	74290192	5	12114	20103.4971	976	1	PML,STOML1		STOML1	STOML1	1.0476	976	1
1_MACS_peak_2546_lociStitched	chr1	184615134	184620491	1	5358	20089.8214	977	1			EDEM3	EDEM3	1.982	977	1
4_MACS_peak_7446_lociStitched	chr12	53763886	53777645	4	9043	20074.381	978	1	SP1	AMHR2,AAAS,SP7	SP1	AAAS	0.4387	978	1
2_MACS_peak_23480_lociStitched	chr3	169887543	169900321	2	9178	20052.5154	979	1	PHC3	PRKCI	PHC3	PHC3	0.3974	979	1
1_MACS_peak_26156_lociStitched	chr5	76031200	76038764	1	7565	20049.8948	980	1	F2R	NCRUPAR	F2R	NCRUPAR	1.8985	980	1
3_MACS_peak_7581_lociStitched	chr12	58225048	58241319	3	8094	20049.1262	981	1	CTDSP2	TSFM,AVIL,MIR26A2	CTDSP2	CTDSP2	0.5819	981	1
4_MACS_peak_14691_lociStitched	chr18	9060844	9074465	4	10672	20033.7668	982	1		NDUFV2	NDUFV2	NDUFV2	0.691	982	1
1_MACS_peak_28197_lociStitched	chr6	45162228	45171881	1	9654	20018.3914	983	1	SUPT3H,MIR586		MIR586	MIR586	1.863	983	1
3_MACS_peak_14569_lociStitched	chr17	80307480	80321548	3	10945	20013.1368	984	1	TEX19	UTS2R,CD7,SECTM1	TEX19	UTS2R	1.0281	984	1
2_MACS_peak_12334_lociStitched	chr16	49487129	49499776	2	6728	20010.0834	985	1			C16orf78	C16orf78	NONE	985	1
2_MACS_peak_2174_lociStitched	chr1	160591140	160603389	2	7677	20009.9664	986	1	SLAMF1	CD84	SLAMF1	SLAMF1	0.6437	986	1
3_MACS_peak_32397_lociStitched	chr8	101500748	101513209	3	10977	19973.7369	987	1			ANKRD46	ANKRD46	NONE	987	1
3_MACS_peak_33967_lociStitched	chr9	112809784	112828920	3	9152	19937.7984	988	1	PALM2-AKAP2,AKAP2		AKAP2	AKAP2	0.8713	988	1
2_MACS_peak_12655_lociStitched	chr16	71840847	71853019	2	7131	19926.7812	989	1	AP1G1	ATXN1L,SNORD71	AP1G1	ATXN1L	0.5674	989	1
4_MACS_peak_14619_lociStitched	chr18	791131	813808	4	10896	19894.5321	990	1	YES1		YES1	YES1	0.246	990	1
1_MACS_peak_27604_lociStitched	chr6	16758338	16764893	1	6556	19883.937	991	1	ATXN1		ATXN1	ATXN1	0.1948	991	1
2_MACS_peak_35676_lociStitched	chrX	153278805	153286990	2	6721	19875.6355	992	1	IRAK1,MIR718	TMEM187,MIR3202-1,HCFC1,MIR3202-2	IRAK1	TMEM187	2.5021	992	1
1_MACS_peak_6150_lociStitched	chr11	82866498	82874061	1	7564	19874.0514	993	1	PCF11	ANKRD42	PCF11	PCF11	0.6064	993	1
1_MACS_peak_22791_lociStitched	chr3	111804420	111812586	1	8167	19873.5942	994	1	C3orf52	TMPRSS7,MIR567,GCET2	C3orf52	C3orf52	0.6055	994	1
1_MACS_peak_32730_lociStitched	chr8	128745809	128753504	1	7696	19862.334	995	1	MYC		MYC	MYC	1.3295	995	1
1_MACS_peak_15541_lociStitched	chr19	5716964	5721233	1	4270	19840.6044	996	1	TMEM146,LONP1	HSD11B1L,RPL36,C19orf70	LONP1	RPL36	0.8794	996	1
2_MACS_peak_6633_lociStitched	chr11	124660937	124671309	2	6131	19840.5988	997	1	C11orf61	VSIG2,ESAM	C11orf61	C11orf61	0.5951	997	1
2_MACS_peak_19536_lociStitched	chr2	242248314	242258092	2	7069	19837.6064	998	1	SEPT2,HDLBP	FARP2,HDLBP	SEPT2	SEPT2	0.5482	998	1
1_MACS_peak_11160_lociStitched	chr15	75741882	75749130	1	7249	19820.3808	999	1	SIN3A		SIN3A	SIN3A	0.3197	999	1
2_MACS_peak_25552_lociStitched	chr5	6445544	6454349	2	7725	19811.25	1000	1	UBE2QL1		UBE2QL1	UBE2QL1	0.8285	1000	1
3_MACS_peak_12235_lociStitched	chr16	30952777	30970581	3	7260	19803.3892	1001	1	FBXL19,ORAI3,SETD1A	MIR762,CTF1,HSD3B7,BCL7C,NCRNA00095	ORAI3	ORAI3	1.1763	1001	1
