REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	H929_jia.bam
2_MACS_peak_3827_lociStitched	chr10	31217106	31220353	2	2282	1968.0067
2_MACS_peak_20813_lociStitched	chr21	43536483	43539730	2	2805	1913.4571
1_MACS_peak_21095_lociStitched	chr22	24235329	24238576	1	3248	7698.637
1_MACS_peak_30997_lociStitched	chr7	139874589	139877836	1	3248	6142.9992999999995
1_MACS_peak_17238_lociStitched	chr2	27272218	27275464	1	3247	7916.994000000001
1_MACS_peak_27276_lociStitched	chr5	176447777	176451023	1	3247	5913.238200000001
2_MACS_peak_30176_lociStitched	chr7	72568234	72571480	2	2566	2780.199
1_MACS_peak_31145_lociStitched	chr7	151214678	151217924	1	3247	7910.1774000000005
1_MACS_peak_13966_lociStitched	chr17	47752919	47756164	1	3246	6246.625
1_MACS_peak_6331_lociStitched	chr11	104574729	104577973	1	3245	9407.9244
1_MACS_peak_19021_lociStitched	chr2	198379053	198382297	1	3245	7389.507599999999
1_MACS_peak_32440_lociStitched	chr8	103134725	103137969	1	3245	10295.1584
2_MACS_peak_17406_lociStitched	chr2	39694481	39697724	2	2214	1124.0238000000002
1_MACS_peak_27958_lociStitched	chr6	33265194	33268437	1	3244	12244.2708
1_MACS_peak_2300_lociStitched	chr1	166807226	166810468	1	3243	12643.4758
2_MACS_peak_22169_lociStitched	chr3	48108422	48111664	2	2594	1610.6256
1_MACS_peak_2777_lociStitched	chr1	204461522	204464763	1	3242	5981.9137
1_MACS_peak_14141_lociStitched	chr17	59394670	59397911	1	3242	8182.2285999999995
1_MACS_peak_1428_lociStitched	chr1	98384557	98387795	1	3239	3558.8858
1_MACS_peak_13432_lociStitched	chr17	26924665	26927903	1	3239	8080.7528
1_MACS_peak_32591_lociStitched	chr8	118532116	118535354	1	3239	7020.3078
1_MACS_peak_12791_lociStitched	chr16	82684994	82688231	1	3238	2551.0797000000002
1_MACS_peak_13007_lociStitched	chr17	2117204	2120441	1	3238	7977.5865
1_MACS_peak_13606_lociStitched	chr17	34889139	34892376	1	3238	5829.8369999999995
1_MACS_peak_30939_lociStitched	chr7	134853219	134856456	1	3238	8864.8482
1_MACS_peak_1507_lociStitched	chr1	109755764	109759000	1	3237	12249.2308
1_MACS_peak_8954_lociStitched	chr13	73354451	73357687	1	3237	3419.4811999999997
1_MACS_peak_20357_lociStitched	chr20	54965647	54968883	1	3237	7979.0052
1_MACS_peak_31489_lociStitched	chr8	22101693	22104929	1	3237	9051.7392
1_MACS_peak_5862_lociStitched	chr11	66034567	66037802	1	3236	9907.511
1_MACS_peak_8251_lociStitched	chr12	120932743	120935977	1	3235	6438.894
1_MACS_peak_10781_lociStitched	chr15	52373515	52376749	1	3235	5990.3382
1_MACS_peak_17055_lociStitched	chr2	10930156	10933390	1	3235	2314.8972
2_MACS_peak_30233_lociStitched	chr7	74507699	74510933	2	2792	5905.284000000001
1_MACS_peak_11846_lociStitched	chr16	11679032	11682265	1	3234	10458.431700000001
1_MACS_peak_21883_lociStitched	chr3	25501494	25504727	1	3234	4080.3693
1_MACS_peak_7761_lociStitched	chr12	79256710	79259942	1	3233	6449.456
2_MACS_peak_19327_lociStitched	chr2	225384130	225387362	2	2963	1626.3424
1_MACS_peak_21569_lociStitched	chr22	47007903	47011135	1	3233	9502.08
1_MACS_peak_17523_lociStitched	chr2	48371310	48374540	1	3231	4312.696
2_MACS_peak_25616_lociStitched	chr5	15366454	15369684	2	2678	1690.905
2_MACS_peak_35044_lociStitched	chrX	65892131	65895361	2	3184	1591.7440000000001
1_MACS_peak_8217_lociStitched	chr12	118602788	118606017	1	3230	3287.7678
1_MACS_peak_14885_lociStitched	chr18	32556366	32559595	1	3230	4086.9453000000003
1_MACS_peak_23467_lociStitched	chr3	169226385	169229614	1	3230	7162.890700000001
2_MACS_peak_8462_lociStitched	chr12	133065296	133068524	2	3187	4138.9416
1_MACS_peak_15522_lociStitched	chr19	4722118	4725346	1	3229	5954.3688
1_MACS_peak_29351_lociStitched	chr6	166794548	166797776	1	3229	3036.2568
1_MACS_peak_2003_lociStitched	chr1	154794466	154797693	1	3228	2746.4997
1_MACS_peak_8405_lociStitched	chr12	127807100	127810327	1	3228	4096.6765000000005
1_MACS_peak_2802_lociStitched	chr1	205408269	205411495	1	3227	6395.8676
1_MACS_peak_3368_lociStitched	chr1	246728668	246731894	1	3227	5254.5088000000005
1_MACS_peak_28436_lociStitched	chr6	76310291	76313517	1	3227	10195.1278
1_MACS_peak_28747_lociStitched	chr6	109075480	109078706	1	3227	5911.645
3_MACS_peak_10456_lociStitched	chr15	30693299	30696524	3	2699	1161.0
1_MACS_peak_14005_lociStitched	chr17	48796153	48799377	1	3225	6593.402400000001
1_MACS_peak_24240_lociStitched	chr4	31998735	32001959	1	3225	3438.7184
1_MACS_peak_32325_lociStitched	chr8	96982898	96986122	1	3225	4929.8184
1_MACS_peak_79_lociStitched	chr1	2516019	2519242	1	3224	7283.0131
1_MACS_peak_15315_lociStitched	chr18	77746336	77749559	1	3224	7721.9857
1_MACS_peak_34489_lociStitched	chr9	140511884	140515106	1	3223	8276.0292
1_MACS_peak_15521_lociStitched	chr19	4691711	4694932	1	3222	9602.1231
1_MACS_peak_23584_lociStitched	chr3	179370111	179373332	1	3222	6016.5059
1_MACS_peak_25996_lociStitched	chr5	61600948	61604169	1	3222	8434.1885
1_MACS_peak_1436_lociStitched	chr1	100502260	100505480	1	3221	4488.036
1_MACS_peak_12445_lociStitched	chr16	57768110	57771330	1	3221	4833.8640000000005
1_MACS_peak_28773_lociStitched	chr6	110499712	110502932	1	3221	5056.366
1_MACS_peak_33472_lociStitched	chr9	68453494	68456714	1	3221	9755.634
1_MACS_peak_2563_lociStitched	chr1	184941217	184944436	1	3220	10135.3434
1_MACS_peak_2806_lociStitched	chr1	205717060	205720279	1	3220	8185.917
1_MACS_peak_9325_lociStitched	chr14	23056397	23059616	1	3220	4512.0723
2_MACS_peak_2782_lociStitched	chr1	204532488	204535706	2	3177	4145.4276
1_MACS_peak_5307_lociStitched	chr11	20407989	20411207	1	3219	8083.937800000001
1_MACS_peak_14734_lociStitched	chr18	11979643	11982861	1	3219	4571.8126
1_MACS_peak_18298_lociStitched	chr2	120516524	120519742	1	3219	4686.6952
2_MACS_peak_30785_lociStitched	chr7	120589740	120592958	2	3206	5466.094800000001
1_MACS_peak_31716_lociStitched	chr8	37737562	37740780	1	3219	2848.5736
1_MACS_peak_8497_lociStitched	chr13	20417442	20420659	1	3218	2731.8763999999996
1_MACS_peak_16634_lociStitched	chr19	49337374	49340591	1	3218	3095.7191000000003
1_MACS_peak_24847_lociStitched	chr4	114603624	114606841	1	3218	3186.1168
1_MACS_peak_33986_lociStitched	chr9	114392467	114395683	1	3217	5128.5552
1_MACS_peak_22171_lociStitched	chr3	48128511	48131726	1	3216	5307.965
1_MACS_peak_23122_lociStitched	chr3	133523745	133526960	1	3216	4651.1405
2_MACS_peak_21524_lociStitched	chr22	44724560	44727774	2	2142	1123.6144000000002
1_MACS_peak_4007_lociStitched	chr10	54072737	54075950	1	3214	4257.5463
1_MACS_peak_13706_lociStitched	chr17	39821262	39824475	1	3214	8528.2659
1_MACS_peak_16358_lociStitched	chr19	40948141	40951354	1	3214	7454.16
1_MACS_peak_24545_lociStitched	chr4	77527222	77530435	1	3214	6527.2095
1_MACS_peak_16332_lociStitched	chr19	40168447	40171659	1	3213	6315.1132
1_MACS_peak_19793_lociStitched	chr20	25227169	25230381	1	3213	3845.7276
1_MACS_peak_35477_lociStitched	chrX	129980417	129983629	1	3213	2731.1636
1_MACS_peak_6378_lociStitched	chr11	108827794	108831005	1	3212	2719.717
1_MACS_peak_9189_lociStitched	chr13	107218257	107221468	1	3212	4660.1243
1_MACS_peak_22358_lociStitched	chr3	56816035	56819246	1	3212	5102.6001
1_MACS_peak_10902_lociStitched	chr15	62681617	62684827	1	3211	3946.3740000000003
1_MACS_peak_19600_lociStitched	chr20	2751275	2754485	1	3211	3512.703
1_MACS_peak_19857_lociStitched	chr20	31070590	31073800	1	3211	7385.247
2_MACS_peak_22343_lociStitched	chr3	55193732	55196942	2	2810	1815.255
1_MACS_peak_27955_lociStitched	chr6	33215502	33218712	1	3211	8363.013
1_MACS_peak_28810_lociStitched	chr6	114290311	114293521	1	3211	7157.0160000000005
1_MACS_peak_7948_lociStitched	chr12	99037005	99040214	1	3210	5621.2053000000005
1_MACS_peak_16235_lociStitched	chr19	36604518	36607727	1	3210	6272.9532
2_MACS_peak_6089_lociStitched	chr11	76479164	76482372	2	2154	1048.3744
1_MACS_peak_6989_lociStitched	chr12	12713319	12716527	1	3209	5014.104
1_MACS_peak_20221_lociStitched	chr20	46653202	46656410	1	3209	2893.2952
1_MACS_peak_3234_lociStitched	chr1	233462597	233465804	1	3208	3070.3818
1_MACS_peak_35008_lociStitched	chrX	62958099	62961306	1	3208	2657.3202
1_MACS_peak_22041_lociStitched	chr3	42054212	42057418	1	3207	6017.662
2_MACS_peak_4955_lociStitched	chr10	135072338	135075543	2	1991	1666.6000000000001
1_MACS_peak_1579_lociStitched	chr1	111990081	111993285	1	3205	5177.664000000001
1_MACS_peak_5759_lociStitched	chr11	64051063	64054267	1	3205	8897.1876
2_MACS_peak_10497_lociStitched	chr15	32682442	32685645	2	2640	1359.9938
1_MACS_peak_17672_lociStitched	chr2	64879189	64882392	1	3204	7696.809
1_MACS_peak_26101_lociStitched	chr5	72143423	72146626	1	3204	7594.6333
1_MACS_peak_34355_lociStitched	chr9	135817727	135820930	1	3204	6183.071199999999
1_MACS_peak_4443_lociStitched	chr10	96304135	96307336	1	3202	4401.375
1_MACS_peak_16208_lociStitched	chr19	36034927	36038128	1	3202	5168.6547
1_MACS_peak_18056_lociStitched	chr2	98610261	98613462	1	3202	8879.574
1_MACS_peak_5828_lociStitched	chr11	65428904	65432104	1	3201	9686.08
1_MACS_peak_13434_lociStitched	chr17	26987609	26990809	1	3201	7797.4400000000005
1_MACS_peak_3297_lociStitched	chr1	239332058	239335257	1	3200	2891.2562000000003
1_MACS_peak_17066_lociStitched	chr2	11482627	11485826	1	3200	6184.6267
1_MACS_peak_2228_lociStitched	chr1	161694917	161698115	1	3199	14833.6032
1_MACS_peak_6359_lociStitched	chr11	107710370	107713568	1	3199	8709.4332
2_MACS_peak_10987_lociStitched	chr15	67532562	67535760	2	3157	2637.0708
1_MACS_peak_11235_lociStitched	chr15	80986447	80989645	1	3199	5848.8222
1_MACS_peak_15159_lociStitched	chr18	57566226	57569424	1	3199	7718.373
1_MACS_peak_12017_lociStitched	chr16	21511496	21514693	1	3198	5813.1051
1_MACS_peak_26089_lociStitched	chr5	71402338	71405535	1	3198	7837.7652
1_MACS_peak_28058_lociStitched	chr6	36633621	36636817	1	3197	6979.1052
1_MACS_peak_34960_lociStitched	chrX	54555638	54558834	1	3197	3931.08
2_MACS_peak_5487_lociStitched	chr11	43701545	43704740	2	3183	5923.8495
1_MACS_peak_6179_lociStitched	chr11	86397909	86401104	1	3196	6199.5779999999995
1_MACS_peak_1224_lociStitched	chr1	71544792	71547986	1	3195	6650.2274
1_MACS_peak_28135_lociStitched	chr6	42895879	42899073	1	3195	7698.178800000001
2_MACS_peak_28948_lociStitched	chr6	129820022	129823216	2	2787	1638.2026
1_MACS_peak_10872_lociStitched	chr15	59979719	59982912	1	3194	6050.735
1_MACS_peak_3848_lociStitched	chr10	32665644	32668836	1	3193	3033.0384000000004
1_MACS_peak_16348_lociStitched	chr19	40789142	40792334	1	3193	7031.976
1_MACS_peak_33885_lociStitched	chr9	102859739	102862931	1	3193	6196.6296
1_MACS_peak_34005_lociStitched	chr9	115982194	115985386	1	3193	5259.1392
1_MACS_peak_15479_lociStitched	chr19	3456757	3459948	1	3192	8334.892
1_MACS_peak_24970_lociStitched	chr4	130889050	130892241	1	3192	3830.1573
1_MACS_peak_32829_lociStitched	chr8	135842658	135845849	1	3192	5029.6542
1_MACS_peak_12455_lociStitched	chr16	58032961	58036151	1	3191	6697.405
1_MACS_peak_13512_lociStitched	chr17	30262935	30266125	1	3191	8748.256
2_MACS_peak_13695_lociStitched	chr17	38444007	38447197	2	3166	3003.704
1_MACS_peak_19590_lociStitched	chr20	2081651	2084841	1	3191	5899.586
1_MACS_peak_25314_lociStitched	chr4	178361407	178364597	1	3191	7366.348000000001
2_MACS_peak_1391_lociStitched	chr1	93296877	93300066	2	3165	3174.9684
1_MACS_peak_4208_lociStitched	chr10	76497429	76500618	1	3190	11816.5206
1_MACS_peak_9113_lociStitched	chr13	98794630	98797819	1	3190	3962.3325
1_MACS_peak_13241_lociStitched	chr17	15901703	15904892	1	3190	6390.756
1_MACS_peak_14653_lociStitched	chr18	5294230	5297419	1	3190	7521.894299999999
1_MACS_peak_15570_lociStitched	chr19	6576133	6579322	1	3190	2950.7817
1_MACS_peak_24952_lociStitched	chr4	128981101	128984290	1	3190	6944.047500000001
1_MACS_peak_2378_lociStitched	chr1	173683236	173686424	1	3189	12100.3728
2_MACS_peak_9879_lociStitched	chr14	75714416	75717604	2	2802	2203.2268000000004
1_MACS_peak_23632_lociStitched	chr3	183352514	183355702	1	3189	8381.252
1_MACS_peak_30980_lociStitched	chr7	139024338	139027526	1	3189	9582.490399999999
1_MACS_peak_2326_lociStitched	chr1	168194279	168197466	1	3188	9657.2474
1_MACS_peak_9691_lociStitched	chr14	64008015	64011202	1	3188	4258.1507
1_MACS_peak_31726_lociStitched	chr8	38124475	38127662	1	3188	8977.4603
1_MACS_peak_6107_lociStitched	chr11	77529859	77533045	1	3187	9302.164200000001
1_MACS_peak_7113_lociStitched	chr12	28929057	28932243	1	3187	4041.7596
2_MACS_peak_12205_lociStitched	chr16	30417974	30421159	2	2951	3399.669
2_MACS_peak_26000_lociStitched	chr5	61881353	61884538	2	2667	1583.5819999999999
1_MACS_peak_361_lociStitched	chr1	19535397	19538581	1	3185	4908.4544000000005
1_MACS_peak_4738_lociStitched	chr10	115741244	115744428	1	3185	10568.9696
1_MACS_peak_10592_lociStitched	chr15	40452464	40455648	1	3185	4182.183999999999
1_MACS_peak_22429_lociStitched	chr3	63848097	63851281	1	3185	9837.9232
1_MACS_peak_3435_lociStitched	chr10	3109002	3112185	1	3184	8682.9057
2_MACS_peak_827_lociStitched	chr1	41227544	41230726	2	2793	1676.5958
1_MACS_peak_6952_lociStitched	chr12	9435658	9438840	1	3183	2141.4860000000003
1_MACS_peak_10962_lociStitched	chr15	66082820	66086002	1	3183	7338.0102
1_MACS_peak_1219_lociStitched	chr1	70818231	70821411	1	3181	7134.647999999999
1_MACS_peak_9534_lociStitched	chr14	50051057	50054237	1	3181	3252.8219999999997
1_MACS_peak_21027_lociStitched	chr22	21921466	21924645	1	3180	4754.5124000000005
1_MACS_peak_23694_lociStitched	chr3	186647666	186650844	1	3179	4895.3912
1_MACS_peak_25850_lociStitched	chr5	43120244	43123422	1	3179	7939.5974
1_MACS_peak_15486_lociStitched	chr19	3686801	3689978	1	3178	10662.011999999999
2_MACS_peak_15910_lociStitched	chr19	16110256	16113433	2	2376	1365.7923
1_MACS_peak_22990_lociStitched	chr3	125914979	125918156	1	3178	5440.612499999999
1_MACS_peak_17709_lociStitched	chr2	68383686	68386862	1	3177	5464.625599999999
1_MACS_peak_22962_lociStitched	chr3	124552651	124555827	1	3177	5535.768
2_MACS_peak_1655_lociStitched	chr1	116808392	116811566	2	1936	918.5556
1_MACS_peak_34094_lociStitched	chr9	123961857	123965031	1	3175	7094.8422
1_MACS_peak_16233_lociStitched	chr19	36543800	36546973	1	3174	6200.6766
1_MACS_peak_25956_lociStitched	chr5	56245614	56248787	1	3174	6850.1897
1_MACS_peak_7333_lociStitched	chr12	49181307	49184479	1	3173	6803.622799999999
1_MACS_peak_16711_lociStitched	chr19	51306000	51309171	1	3172	4629.66
1_MACS_peak_32244_lociStitched	chr8	90913488	90916658	1	3171	6970.513
1_MACS_peak_13053_lociStitched	chr17	4077930	4081099	1	3170	6790.5332
1_MACS_peak_14657_lociStitched	chr18	5628034	5631203	1	3170	4521.2123
2_MACS_peak_19247_lociStitched	chr2	219133388	219136557	2	3057	4575.7191
1_MACS_peak_10603_lociStitched	chr15	40731841	40735009	1	3169	6118.3584
1_MACS_peak_18542_lociStitched	chr2	152682851	152686019	1	3169	5978.016
1_MACS_peak_31901_lociStitched	chr8	59232486	59235654	1	3169	5817.0816
1_MACS_peak_4436_lociStitched	chr10	95610136	95613303	1	3168	2516.4982
1_MACS_peak_6428_lociStitched	chr11	112452240	112455407	1	3168	3707.6069
1_MACS_peak_11521_lociStitched	chr15	100104709	100107876	1	3168	9885.4738
1_MACS_peak_16973_lociStitched	chr2	3603916	3607083	1	3168	4592.4667
1_MACS_peak_5861_lociStitched	chr11	66023653	66026819	1	3167	8623.8674
1_MACS_peak_14646_lociStitched	chr18	3447430	3450596	1	3167	4724.6218
1_MACS_peak_6849_lociStitched	chr12	2984649	2987814	1	3166	7539.9794999999995
1_MACS_peak_13052_lociStitched	chr17	4045059	4048224	1	3166	7194.9945
1_MACS_peak_15275_lociStitched	chr18	74532665	74535830	1	3166	13404.0915
1_MACS_peak_16005_lociStitched	chr19	18681493	18684658	1	3166	3534.9885
1_MACS_peak_19987_lociStitched	chr20	35201319	35204484	1	3166	8491.062
1_MACS_peak_25223_lociStitched	chr4	164414498	164417663	1	3166	4800.3555
1_MACS_peak_6840_lociStitched	chr12	2463872	2467036	1	3165	2633.3972000000003
1_MACS_peak_35037_lociStitched	chrX	65144163	65147327	1	3165	4914.324799999999
1_MACS_peak_1707_lociStitched	chr1	120253993	120257156	1	3164	5823.3993
1_MACS_peak_19368_lociStitched	chr2	230998256	231001419	1	3164	6715.3653
1_MACS_peak_26962_lociStitched	chr5	149109245	149112407	1	3163	7022.4857999999995
1_MACS_peak_8368_lociStitched	chr12	125092090	125095251	1	3162	6975.062599999999
1_MACS_peak_22760_lociStitched	chr3	108306609	108309770	1	3162	6323.580500000001
1_MACS_peak_1875_lociStitched	chr1	150239180	150242340	1	3161	11419.292000000001
1_MACS_peak_4054_lociStitched	chr10	64563759	64566919	1	3161	3624.8360000000002
1_MACS_peak_6052_lociStitched	chr11	74619043	74622203	1	3161	5239.911999999999
1_MACS_peak_11845_lociStitched	chr16	11668657	11671817	1	3161	4495.732
1_MACS_peak_20780_lociStitched	chr21	40553433	40556593	1	3161	5339.136
1_MACS_peak_29596_lociStitched	chr7	22537692	22540852	1	3161	6570.904
1_MACS_peak_31206_lociStitched	chr7	157796029	157799189	1	3161	3895.0159999999996
2_MACS_peak_35499_lociStitched	chrX	131989479	131992639	2	2497	1121.484
1_MACS_peak_5038_lociStitched	chr11	1567777	1570936	1	3160	3578.8311
1_MACS_peak_10739_lociStitched	chr15	49446373	49449532	1	3160	4617.5103
1_MACS_peak_18223_lociStitched	chr2	113298825	113301984	1	3160	6237.761399999999
1_MACS_peak_13940_lociStitched	chr17	46968510	46971667	1	3158	4673.6228
1_MACS_peak_26982_lociStitched	chr5	149864596	149867753	1	3158	7613.736900000001
1_MACS_peak_27855_lociStitched	chr6	30292731	30295888	1	3158	7371.279300000001
1_MACS_peak_66_lociStitched	chr1	2230591	2233747	1	3157	7843.6068000000005
1_MACS_peak_3352_lociStitched	chr1	244815371	244818527	1	3157	5925.0743999999995
1_MACS_peak_10636_lociStitched	chr15	41951973	41955129	1	3157	6083.5055999999995
2_MACS_peak_21646_lociStitched	chr3	1167175	1170331	2	2260	1097.6568
1_MACS_peak_15721_lociStitched	chr19	11037831	11040985	1	3155	5559.2404
1_MACS_peak_26490_lociStitched	chr5	114959665	114962819	1	3155	4566.992
1_MACS_peak_32318_lociStitched	chr8	96280173	96283327	1	3155	11607.3508
1_MACS_peak_270_lociStitched	chr1	12493741	12496894	1	3154	2678.4735
2_MACS_peak_8569_lociStitched	chr13	28193781	28196934	2	3126	3507.0819
1_MACS_peak_18829_lociStitched	chr2	178976950	178980102	1	3153	6215.744
1_MACS_peak_23178_lociStitched	chr3	138828179	138831331	1	3153	1802.3136
1_MACS_peak_24484_lociStitched	chr4	71702616	71705768	1	3153	6095.3376
1_MACS_peak_2163_lociStitched	chr1	160173464	160176614	1	3151	9791.775
1_MACS_peak_8242_lociStitched	chr12	120728602	120731751	1	3150	9001.4165
2_MACS_peak_14293_lociStitched	chr17	70817653	70820802	2	3090	4922.8317
1_MACS_peak_14983_lociStitched	chr18	44152947	44156096	1	3150	5934.2905
2_MACS_peak_34700_lociStitched	chrX	23749055	23752204	2	3094	2756.9494999999997
1_MACS_peak_4053_lociStitched	chr10	64466213	64469361	1	3149	3529.2228
1_MACS_peak_11314_lociStitched	chr15	85257668	85260816	1	3149	7957.1996
1_MACS_peak_8049_lociStitched	chr12	109123516	109126663	1	3148	7175.7894
2_MACS_peak_10157_lociStitched	chr14	101012170	101015317	2	3098	2905.6251
1_MACS_peak_14352_lociStitched	chr17	73399755	73402902	1	3148	5588.7573
1_MACS_peak_32510_lociStitched	chr8	107619182	107622329	1	3148	5307.100799999999
1_MACS_peak_18052_lociStitched	chr2	98278658	98281804	1	3147	8031.423400000001
2_MACS_peak_19861_lociStitched	chr20	31109107	31112253	2	2749	1593.7636000000002
2_MACS_peak_20116_lociStitched	chr20	42616577	42619723	2	2484	1911.5096
1_MACS_peak_26753_lociStitched	chr5	138474636	138477782	1	3147	2937.1056
1_MACS_peak_35086_lociStitched	chrX	70584979	70588125	1	3147	4362.8728
1_MACS_peak_412_lociStitched	chr1	23727747	23730892	1	3146	8270.406500000001
1_MACS_peak_5223_lociStitched	chr11	13689044	13692189	1	3146	5137.9865
1_MACS_peak_9535_lociStitched	chr14	50064246	50067390	1	3145	6240.2112
1_MACS_peak_2152_lociStitched	chr1	159858925	159862068	1	3144	2407.2237
1_MACS_peak_10713_lociStitched	chr15	45878289	45881432	1	3144	7189.298199999999
1_MACS_peak_11183_lociStitched	chr15	77711258	77714401	1	3144	6873.740999999999
2_MACS_peak_2507_lociStitched	chr1	183215864	183219006	2	2652	1550.2628
2_MACS_peak_16136_lociStitched	chr19	32218882	32222024	2	3129	2275.7506000000003
1_MACS_peak_17993_lociStitched	chr2	90116002	90119144	1	3143	1714.5893999999998
1_MACS_peak_22887_lociStitched	chr3	120314291	120317433	1	3143	5363.7082
1_MACS_peak_23418_lociStitched	chr3	160938332	160941474	1	3143	4224.419
1_MACS_peak_18314_lociStitched	chr2	122561065	122564206	1	3142	3004.6806
1_MACS_peak_2041_lociStitched	chr1	155292169	155295308	1	3140	19532.7414
1_MACS_peak_30125_lociStitched	chr7	66648991	66652130	1	3140	6162.7987
1_MACS_peak_1060_lociStitched	chr1	55350766	55353904	1	3139	3247.2023999999997
