GENE_ID	locusLine	bin_1_44_0EXW_0229Kronos_MM1S-KB-24hr-2_Input_hs_i90.bam
1_MACS_peak_5224_lociStitched	chr11(.):111279808-111294292	0.1864
2_MACS_peak_5225_lociStitched	chr11(.):111306510-111315190	0.1987
1_MACS_peak_5227_lociStitched	chr11(.):111383129-111384043	0.1366
1_MACS_peak_5228_lociStitched	chr11(.):111401874-111403912	0.2414
2_MACS_peak_5229_lociStitched	chr11(.):111467853-111474495	0.148
1_MACS_peak_5231_lociStitched	chr11(.):111635966-111637994	0.1781
1_MACS_peak_5232_lociStitched	chr11(.):111741233-111742917	0.3138
1_MACS_peak_5233_lociStitched	chr11(.):111749072-111750926	0.32
1_MACS_peak_5234_lociStitched	chr11(.):111796881-111797961	0.181
1_MACS_peak_5235_lociStitched	chr11(.):111806265-111808416	0.1715
1_MACS_peak_5236_lociStitched	chr11(.):111842746-111844145	0.198
1_MACS_peak_5237_lociStitched	chr11(.):111894468-111896970	0.2577
1_MACS_peak_5238_lociStitched	chr11(.):111944172-111945921	0.2631
1_MACS_peak_5239_lociStitched	chr11(.):111956349-111958299	0.308
1_MACS_peak_5240_lociStitched	chr11(.):112001675-112003939	0.2166
1_MACS_peak_5241_lociStitched	chr11(.):112049618-112050744	0.1328
1_MACS_peak_5242_lociStitched	chr11(.):112096244-112098067	0.2178
1_MACS_peak_5243_lociStitched	chr11(.):113058239-113060402	0.2013
1_MACS_peak_5244_lociStitched	chr11(.):113184867-113186265	0.2579
1_MACS_peak_5245_lociStitched	chr11(.):113287807-113289324	0.2013
1_MACS_peak_5246_lociStitched	chr11(.):113643700-113645225	0.3163
1_MACS_peak_5247_lociStitched	chr11(.):113718199-113719229	0.1845
1_MACS_peak_5248_lociStitched	chr11(.):113745429-113747436	0.1477
1_MACS_peak_5249_lociStitched	chr11(.):113765023-113765758	0.1133
2_MACS_peak_5250_lociStitched	chr11(.):113947772-113952383	0.2024
1_MACS_peak_5252_lociStitched	chr11(.):114029976-114031961	0.2396
2_MACS_peak_5253_lociStitched	chr11(.):114038121-114044317	0.1496
1_MACS_peak_5255_lociStitched	chr11(.):114057496-114058862	0.2171
1_MACS_peak_5256_lociStitched	chr11(.):114210815-114212752	0.2143
1_MACS_peak_5257_lociStitched	chr11(.):114269988-114272561	0.2715
1_MACS_peak_5258_lociStitched	chr11(.):114309791-114311352	0.3464
1_MACS_peak_5259_lociStitched	chr11(.):115064168-115066407	0.2077
2_MACS_peak_5260_lociStitched	chr11(.):115089250-115102807	0.201
2_MACS_peak_5262_lociStitched	chr11(.):115125230-115137141	0.1615
1_MACS_peak_5264_lociStitched	chr11(.):115169332-115172683	0.1868
1_MACS_peak_5265_lociStitched	chr11(.):115211498-115213634	0.1304
1_MACS_peak_5266_lociStitched	chr11(.):115247435-115248816	0.1822
1_MACS_peak_5267_lociStitched	chr11(.):115260616-115262221	0.1966
1_MACS_peak_5268_lociStitched	chr11(.):115324067-115326163	0.1896
1_MACS_peak_5269_lociStitched	chr11(.):115339002-115341072	0.2243
2_MACS_peak_5270_lociStitched	chr11(.):115367354-115376399	0.2076
3_MACS_peak_5272_lociStitched	chr11(.):115795167-115803231	0.2042
1_MACS_peak_5275_lociStitched	chr11(.):115809602-115811222	0.1329
1_MACS_peak_5276_lociStitched	chr11(.):116146810-116147935	0.1982
1_MACS_peak_5277_lociStitched	chr11(.):116642669-116644654	0.1953
1_MACS_peak_5278_lociStitched	chr11(.):116657947-116659631	0.2881
1_MACS_peak_5279_lociStitched	chr11(.):116723527-116725401	0.2817
1_MACS_peak_5280_lociStitched	chr11(.):116794769-116802526	0.1919
1_MACS_peak_5281_lociStitched	chr11(.):116826091-116827060	0.1745
1_MACS_peak_5282_lociStitched	chr11(.):116856743-116858266	0.2084
1_MACS_peak_5283_lociStitched	chr11(.):116933210-116935485	0.2347
1_MACS_peak_5284_lociStitched	chr11(.):116966510-116970303	0.1963
1_MACS_peak_5285_lociStitched	chr11(.):117013950-117016730	0.2761
1_MACS_peak_5286_lociStitched	chr11(.):117048558-117050918	0.2634
1_MACS_peak_5287_lociStitched	chr11(.):117102065-117104253	0.1727
1_MACS_peak_5288_lociStitched	chr11(.):117198088-117199636	0.2243
1_MACS_peak_5289_lociStitched	chr11(.):117684142-117690027	0.1826
2_MACS_peak_5290_lociStitched	chr11(.):117823229-117831122	0.0944
1_MACS_peak_5292_lociStitched	chr11(.):117856216-117859656	0.2293
2_MACS_peak_5293_lociStitched	chr11(.):117873231-117884325	0.1798
2_MACS_peak_5295_lociStitched	chr11(.):117921837-117924565	0.1245
1_MACS_peak_5297_lociStitched	chr11(.):118122100-118123895	0.278
1_MACS_peak_5298_lociStitched	chr11(.):118134088-118135373	0.2305
1_MACS_peak_5299_lociStitched	chr11(.):118229511-118231043	0.3042
2_MACS_peak_5300_lociStitched	chr11(.):118269463-118273197	0.265
1_MACS_peak_5302_lociStitched	chr11(.):118305527-118309851	0.1469
2_MACS_peak_5303_lociStitched	chr11(.):118436071-118444319	0.1758
1_MACS_peak_5305_lociStitched	chr11(.):118481189-118482167	0.1648
2_MACS_peak_5306_lociStitched	chr11(.):118560331-118567968	0.2008
1_MACS_peak_5308_lociStitched	chr11(.):118659483-118664162	0.2156
1_MACS_peak_5309_lociStitched	chr11(.):118689199-118693130	0.2492
1_MACS_peak_5310_lociStitched	chr11(.):118715693-118716764	0.0733
1_MACS_peak_5311_lociStitched	chr11(.):118722780-118723590	0.104
2_MACS_peak_5312_lociStitched	chr11(.):118738486-118744424	0.227
1_MACS_peak_5314_lociStitched	chr11(.):118762452-118764240	0.2414
1_MACS_peak_5315_lociStitched	chr11(.):118795003-118801832	0.2358
1_MACS_peak_5316_lociStitched	chr11(.):118867422-118869629	0.2726
3_MACS_peak_5317_lociStitched	chr11(.):118888114-118901753	0.192
1_MACS_peak_5320_lociStitched	chr11(.):118926414-118928945	0.2142
1_MACS_peak_5321_lociStitched	chr11(.):118937369-118939264	0.2289
1_MACS_peak_5322_lociStitched	chr11(.):118954912-118956684	0.3288
3_MACS_peak_5323_lociStitched	chr11(.):118963982-118980124	0.1924
1_MACS_peak_5326_lociStitched	chr11(.):118991126-118993189	0.2466
1_MACS_peak_5327_lociStitched	chr11(.):119039073-119040654	0.2056
1_MACS_peak_5328_lociStitched	chr11(.):119075575-119078289	0.271
1_MACS_peak_5329_lociStitched	chr11(.):119107451-119112391	0.1803
1_MACS_peak_5330_lociStitched	chr11(.):119133187-119134926	0.1923
2_MACS_peak_5331_lociStitched	chr11(.):119185393-119193490	0.1576
1_MACS_peak_5333_lociStitched	chr11(.):119204368-119206197	0.2666
1_MACS_peak_5334_lociStitched	chr11(.):119543320-119546615	0.2762
2_MACS_peak_5335_lociStitched	chr11(.):119553335-119567916	0.1262
3_MACS_peak_5337_lociStitched	chr11(.):119591826-119600853	0.1887
1_MACS_peak_5340_lociStitched	chr11(.):120080884-120082503	0.1303
1_MACS_peak_5341_lociStitched	chr11(.):120174514-120175815	0.1109
1_MACS_peak_5342_lociStitched	chr11(.):120195892-120196753	0.0448
3_MACS_peak_5343_lociStitched	chr11(.):120203022-120216657	0.2029
1_MACS_peak_5346_lociStitched	chr11(.):120295227-120296723	0.1481
3_MACS_peak_5347_lociStitched	chr11(.):120367991-120382540	0.1378
1_MACS_peak_5350_lociStitched	chr11(.):120425279-120427078	0.1281
1_MACS_peak_5351_lociStitched	chr11(.):120483523-120484498	0.1252
1_MACS_peak_5352_lociStitched	chr11(.):120492744-120494265	0.1896
1_MACS_peak_5353_lociStitched	chr11(.):120527723-120530385	0.1475
1_MACS_peak_5354_lociStitched	chr11(.):120572754-120575455	0.2156
1_MACS_peak_5355_lociStitched	chr11(.):120585439-120586415	0.1911
1_MACS_peak_5356_lociStitched	chr11(.):120796026-120797551	0.1961
1_MACS_peak_5357_lociStitched	chr11(.):120894143-120895663	0.2153
1_MACS_peak_5358_lociStitched	chr11(.):120930271-120931294	0.1804
1_MACS_peak_5359_lociStitched	chr11(.):120938191-120940037	0.232
1_MACS_peak_5360_lociStitched	chr11(.):121106877-121108341	0.2099
1_MACS_peak_5361_lociStitched	chr11(.):121162288-121164624	0.2706
1_MACS_peak_5362_lociStitched	chr11(.):121322702-121323584	0.1111
1_MACS_peak_5363_lociStitched	chr11(.):121351838-121354412	0.1578
1_MACS_peak_5364_lociStitched	chr11(.):121364648-121366431	0.1858
1_MACS_peak_5365_lociStitched	chr11(.):121526061-121527517	0.3092
1_MACS_peak_5366_lociStitched	chr11(.):122426700-122427735	0.1322
1_MACS_peak_5367_lociStitched	chr11(.):122451280-122452375	0.1986
1_MACS_peak_5368_lociStitched	chr11(.):122525987-122527225	0.1701
1_MACS_peak_5369_lociStitched	chr11(.):122536290-122537752	0.1498
1_MACS_peak_5370_lociStitched	chr11(.):122596717-122599297	0.2073
2_MACS_peak_5371_lociStitched	chr11(.):122614053-122620754	0.1886
1_MACS_peak_5373_lociStitched	chr11(.):122744888-122746111	0.0805
1_MACS_peak_5374_lociStitched	chr11(.):122752853-122755061	0.2239
2_MACS_peak_5375_lociStitched	chr11(.):122929919-122942159	0.2364
1_MACS_peak_5377_lociStitched	chr11(.):122956986-122959241	0.1227
1_MACS_peak_5378_lociStitched	chr11(.):123103492-123105047	0.1794
1_MACS_peak_5379_lociStitched	chr11(.):123133757-123136329	0.2155
2_MACS_peak_5380_lociStitched	chr11(.):123173901-123179240	0.1378
1_MACS_peak_5382_lociStitched	chr11(.):123348636-123350350	0.3184
1_MACS_peak_5383_lociStitched	chr11(.):123611301-123613045	0.2326
1_MACS_peak_5384_lociStitched	chr11(.):123941483-123942567	0.2519
1_MACS_peak_5385_lociStitched	chr11(.):123985774-123986825	0.2303
1_MACS_peak_5386_lociStitched	chr11(.):124351067-124352056	0.1856
1_MACS_peak_5387_lociStitched	chr11(.):124492032-124493696	0.302
1_MACS_peak_5388_lociStitched	chr11(.):124542727-124544686	0.1561
1_MACS_peak_5389_lociStitched	chr11(.):124615486-124617627	0.2357
2_MACS_peak_5390_lociStitched	chr11(.):124629620-124634204	0.2105
1_MACS_peak_5392_lociStitched	chr11(.):124668750-124671236	0.2494
1_MACS_peak_5393_lociStitched	chr11(.):124705879-124707413	0.2271
1_MACS_peak_5394_lociStitched	chr11(.):124745718-124746997	0.2027
1_MACS_peak_5395_lociStitched	chr11(.):124823252-124825002	0.2327
1_MACS_peak_5396_lociStitched	chr11(.):124906028-124907826	0.2136
2_MACS_peak_5397_lociStitched	chr11(.):124932113-124944515	0.1458
1_MACS_peak_5399_lociStitched	chr11(.):124980611-124982521	0.3482
1_MACS_peak_5400_lociStitched	chr11(.):124993457-124994885	0.3195
1_MACS_peak_5401_lociStitched	chr11(.):125170566-125171526	0.1183
1_MACS_peak_5402_lociStitched	chr11(.):125383392-125385463	0.1669
1_MACS_peak_5403_lociStitched	chr11(.):125438492-125440428	0.2156
1_MACS_peak_5404_lociStitched	chr11(.):125461206-125463830	0.2439
1_MACS_peak_5405_lociStitched	chr11(.):125494719-125497380	0.2579
1_MACS_peak_5406_lociStitched	chr11(.):125741551-125742992	0.1803
1_MACS_peak_5407_lociStitched	chr11(.):125756229-125758754	0.2892
1_MACS_peak_5408_lociStitched	chr11(.):125811539-125812800	0.1977
1_MACS_peak_5409_lociStitched	chr11(.):125827453-125828346	0.1439
1_MACS_peak_5410_lociStitched	chr11(.):125850489-125853717	0.1604
1_MACS_peak_5411_lociStitched	chr11(.):125931578-125933574	0.1664
1_MACS_peak_5412_lociStitched	chr11(.):126042252-126044481	0.1385
3_MACS_peak_5413_lociStitched	chr11(.):126056245-126069150	0.177
1_MACS_peak_5416_lociStitched	chr11(.):126080745-126082560	0.2685
1_MACS_peak_5417_lociStitched	chr11(.):126137487-126139587	0.3161
1_MACS_peak_5418_lociStitched	chr11(.):126151916-126154296	0.1881
3_MACS_peak_5419_lociStitched	chr11(.):126172909-126189696	0.187
1_MACS_peak_5422_lociStitched	chr11(.):126224709-126226086	0.1283
1_MACS_peak_5423_lociStitched	chr11(.):126289611-126291442	0.2084
2_MACS_peak_5424_lociStitched	chr11(.):126310609-126313906	0.1598
1_MACS_peak_5426_lociStitched	chr11(.):126333247-126339179	0.2078
1_MACS_peak_5427_lociStitched	chr11(.):126349624-126351270	0.2336
1_MACS_peak_5428_lociStitched	chr11(.):126569453-126573558	0.2229
1_MACS_peak_5429_lociStitched	chr11(.):126602337-126603829	0.2711
1_MACS_peak_5430_lociStitched	chr11(.):126942766-126945297	0.3449
1_MACS_peak_5431_lociStitched	chr11(.):127121324-127123404	0.2172
1_MACS_peak_5432_lociStitched	chr11(.):127510342-127511675	0.172
1_MACS_peak_5433_lociStitched	chr11(.):127924049-127925132	0.1601
1_MACS_peak_5434_lociStitched	chr11(.):128159817-128161824	0.206
3_MACS_peak_5435_lociStitched	chr11(.):128274142-128286510	0.1839
1_MACS_peak_5438_lociStitched	chr11(.):128337331-128341816	0.2023
1_MACS_peak_5439_lociStitched	chr11(.):128362593-128363587	0.1487
1_MACS_peak_5440_lociStitched	chr11(.):128390922-128393560	0.2317
1_MACS_peak_5441_lociStitched	chr11(.):128478454-128483495	0.2277
2_MACS_peak_5442_lociStitched	chr11(.):128493505-128501390	0.1488
1_MACS_peak_5444_lociStitched	chr11(.):128562322-128567026	0.2589
1_MACS_peak_5445_lociStitched	chr11(.):128585190-128610652	0.227
1_MACS_peak_5446_lociStitched	chr11(.):128616767-128618670	0.22
1_MACS_peak_5447_lociStitched	chr11(.):128626316-128629761	0.2373
1_MACS_peak_5448_lociStitched	chr11(.):128699949-128702857	0.2714
1_MACS_peak_5449_lociStitched	chr11(.):128762940-128764627	0.2307
1_MACS_peak_5450_lociStitched	chr11(.):128797726-128799106	0.2557
1_MACS_peak_5451_lociStitched	chr11(.):129149247-129150567	0.1712
2_MACS_peak_5452_lociStitched	chr11(.):129213750-129224157	0.1597
3_MACS_peak_5454_lociStitched	chr11(.):129233604-129249782	0.1684
1_MACS_peak_5457_lociStitched	chr11(.):129262347-129266380	0.1714
1_MACS_peak_5458_lociStitched	chr11(.):129285754-129290160	0.1799
1_MACS_peak_5459_lociStitched	chr11(.):129304634-129307385	0.1782
1_MACS_peak_5460_lociStitched	chr11(.):129397067-129399726	0.2068
1_MACS_peak_5461_lociStitched	chr11(.):129550341-129552496	0.1783
1_MACS_peak_5462_lociStitched	chr11(.):129564946-129566436	0.2383
1_MACS_peak_5463_lociStitched	chr11(.):129764434-129766258	0.2132
1_MACS_peak_5464_lociStitched	chr11(.):129870993-129874752	0.2714
1_MACS_peak_5465_lociStitched	chr11(.):129938573-129940855	0.2113
1_MACS_peak_5466_lociStitched	chr11(.):130015706-130017508	0.3223
1_MACS_peak_5467_lociStitched	chr11(.):130029278-130033137	0.1934
1_MACS_peak_5468_lociStitched	chr11(.):130047535-130053509	0.256
1_MACS_peak_5469_lociStitched	chr11(.):130113159-130114502	0.1112
1_MACS_peak_5470_lociStitched	chr11(.):130169799-130171535	0.1676
1_MACS_peak_5471_lociStitched	chr11(.):130183256-130186189	0.181
2_MACS_peak_5472_lociStitched	chr11(.):130304140-130309975	0.2263
1_MACS_peak_5474_lociStitched	chr11(.):130318022-130319164	0.1681
1_MACS_peak_5475_lociStitched	chr11(.):130470753-130471764	0.0381
2_MACS_peak_5476_lociStitched	chr11(.):130633216-130643346	0.1722
1_MACS_peak_5478_lociStitched	chr11(.):130670542-130678566	0.1887
1_MACS_peak_5479_lociStitched	chr11(.):130686828-130687715	0.0886
3_MACS_peak_5480_lociStitched	chr11(.):130696141-130720432	0.1758
1_MACS_peak_5483_lociStitched	chr11(.):130730910-130732305	0.1761
1_MACS_peak_5484_lociStitched	chr11(.):130785438-130787161	0.2766
1_MACS_peak_5485_lociStitched	chr11(.):131247984-131250245	0.2122
1_MACS_peak_5486_lociStitched	chr11(.):131995829-131997175	0.2146
1_MACS_peak_5487_lociStitched	chr11(.):132158927-132160337	0.2267
1_MACS_peak_5488_lociStitched	chr11(.):132206427-132208236	0.1614
2_MACS_peak_5489_lociStitched	chr11(.):132218605-132231468	0.1483
1_MACS_peak_5491_lociStitched	chr11(.):132588557-132590031	0.1952
1_MACS_peak_5492_lociStitched	chr11(.):132826404-132827383	0.1919
1_MACS_peak_5493_lociStitched	chr11(.):133138523-133140115	0.1371
1_MACS_peak_5494_lociStitched	chr11(.):133172527-133174097	0.1051
1_MACS_peak_5495_lociStitched	chr11(.):133906896-133907743	0.1019
1_MACS_peak_5496_lociStitched	chr11(.):134092977-134096069	0.2103
2_MACS_peak_5497_lociStitched	chr11(.):134122369-134131502	0.1437
1_MACS_peak_5499_lociStitched	chr11(.):134145219-134146442	0.21
2_MACS_peak_5500_lociStitched	chr11(.):134452901-134458571	0.1447
1_MACS_peak_5502_lociStitched	chr11(.):134508299-134510234	0.1512
1_MACS_peak_5503_lociStitched	chr12(.):73278-75490	0.4513
1_MACS_peak_5504_lociStitched	chr12(.):275131-276535	0.2051
1_MACS_peak_5505_lociStitched	chr12(.):497513-499479	0.2546
1_MACS_peak_5506_lociStitched	chr12(.):739109-740758	0.2079
1_MACS_peak_5507_lociStitched	chr12(.):751133-753484	0.2135
1_MACS_peak_5508_lociStitched	chr12(.):831304-832379	0.1329
1_MACS_peak_5509_lociStitched	chr12(.):859361-863938	0.2309
1_MACS_peak_5510_lociStitched	chr12(.):931763-933242	0.1363
1_MACS_peak_5511_lociStitched	chr12(.):1057654-1059941	0.3027
2_MACS_peak_5512_lociStitched	chr12(.):1098741-1108178	0.1641
1_MACS_peak_5514_lociStitched	chr12(.):1294555-1295833	0.2083
1_MACS_peak_5515_lociStitched	chr12(.):1313360-1314764	0.1665
1_MACS_peak_5516_lociStitched	chr12(.):1530122-1535113	0.2209
1_MACS_peak_5517_lociStitched	chr12(.):1638311-1645647	0.2364
1_MACS_peak_5518_lociStitched	chr12(.):1662123-1664980	0.2433
2_MACS_peak_5519_lociStitched	chr12(.):1701401-1711930	0.1688
1_MACS_peak_5521_lociStitched	chr12(.):1771021-1772430	0.0921
1_MACS_peak_5522_lociStitched	chr12(.):1799591-1801163	0.2584
1_MACS_peak_5523_lociStitched	chr12(.):1904885-1907141	0.2196
1_MACS_peak_5524_lociStitched	chr12(.):1921535-1922398	0.0819
1_MACS_peak_5525_lociStitched	chr12(.):2112504-2114455	0.2613
1_MACS_peak_5526_lociStitched	chr12(.):2172713-2174371	0.2221
1_MACS_peak_5527_lociStitched	chr12(.):2358201-2359315	0.1356
1_MACS_peak_5528_lociStitched	chr12(.):2405904-2407815	0.1541
1_MACS_peak_5529_lociStitched	chr12(.):2443710-2447631	0.2555
1_MACS_peak_5530_lociStitched	chr12(.):2466818-2468656	0.246
1_MACS_peak_5531_lociStitched	chr12(.):2486704-2490551	0.1391
1_MACS_peak_5532_lociStitched	chr12(.):2628619-2630382	0.2993
1_MACS_peak_5533_lociStitched	chr12(.):2799999-2802122	0.1537
1_MACS_peak_5534_lociStitched	chr12(.):2903263-2905899	0.1233
1_MACS_peak_5535_lociStitched	chr12(.):2921117-2923135	0.3517
1_MACS_peak_5536_lociStitched	chr12(.):2985026-2987775	0.219
1_MACS_peak_5537_lociStitched	chr12(.):2999125-3000972	0.2111
1_MACS_peak_5538_lociStitched	chr12(.):3185685-3186471	0.1167
1_MACS_peak_5539_lociStitched	chr12(.):3409056-3409985	0.2219
1_MACS_peak_5540_lociStitched	chr12(.):3541112-3542037	0.1915
1_MACS_peak_5541_lociStitched	chr12(.):3861019-3863212	0.2609
1_MACS_peak_5542_lociStitched	chr12(.):3981537-3983476	0.2004
1_MACS_peak_5543_lociStitched	chr12(.):4097093-4099400	0.2354
1_MACS_peak_5544_lociStitched	chr12(.):4177604-4179912	0.246
3_MACS_peak_5545_lociStitched	chr12(.):4216154-4230709	0.2211
2_MACS_peak_5548_lociStitched	chr12(.):4250713-4264106	0.1926
1_MACS_peak_5550_lociStitched	chr12(.):4273631-4274437	0.1137
1_MACS_peak_5551_lociStitched	chr12(.):4324072-4325253	0.2144
1_MACS_peak_5552_lociStitched	chr12(.):4353995-4356106	0.1066
1_MACS_peak_5553_lociStitched	chr12(.):4377503-4386982	0.1849
1_MACS_peak_5554_lociStitched	chr12(.):4429324-4431301	0.2373
2_MACS_peak_5555_lociStitched	chr12(.):4615388-4618451	0.1692
1_MACS_peak_5557_lociStitched	chr12(.):4647075-4648740	0.2946
1_MACS_peak_5558_lociStitched	chr12(.):4673476-4675168	0.2063
1_MACS_peak_5559_lociStitched	chr12(.):4713680-4714774	0.2861
1_MACS_peak_5560_lociStitched	chr12(.):4756737-4758991	0.2827
1_MACS_peak_5561_lociStitched	chr12(.):5160627-5161910	0.1759
1_MACS_peak_5562_lociStitched	chr12(.):6022063-6023451	0.2082
1_MACS_peak_5563_lociStitched	chr12(.):6275733-6278024	0.1546
1_MACS_peak_5564_lociStitched	chr12(.):6308851-6311212	0.1302
1_MACS_peak_5565_lociStitched	chr12(.):6318611-6321046	0.1215
1_MACS_peak_5566_lociStitched	chr12(.):6327133-6328057	0.1908
1_MACS_peak_5567_lociStitched	chr12(.):6344049-6345706	0.139
1_MACS_peak_5568_lociStitched	chr12(.):6370929-6372713	0.191
2_MACS_peak_5569_lociStitched	chr12(.):6381242-6388289	0.178
4_MACS_peak_5571_lociStitched	chr12(.):6432289-6452176	0.1617
2_MACS_peak_5575_lociStitched	chr12(.):6468148-6477691	0.16
1_MACS_peak_5577_lociStitched	chr12(.):6535372-6537529	0.1691
4_MACS_peak_5578_lociStitched	chr12(.):6552147-6572397	0.1851
1_MACS_peak_5582_lociStitched	chr12(.):6578753-6580940	0.2832
1_MACS_peak_5583_lociStitched	chr12(.):6601690-6604354	0.289
1_MACS_peak_5584_lociStitched	chr12(.):6640900-6645546	0.2088
1_MACS_peak_5585_lociStitched	chr12(.):6664115-6665561	0.1738
1_MACS_peak_5586_lociStitched	chr12(.):6676631-6678397	0.2437
3_MACS_peak_5587_lociStitched	chr12(.):6711678-6723909	0.1532
1_MACS_peak_5590_lociStitched	chr12(.):6736278-6737258	0.1738
1_MACS_peak_5591_lociStitched	chr12(.):6771584-6773147	0.3
1_MACS_peak_5592_lociStitched	chr12(.):6797214-6799756	0.2683
1_MACS_peak_5593_lociStitched	chr12(.):6832437-6834451	0.2781
1_MACS_peak_5594_lociStitched	chr12(.):6861271-6863201	0.2756
2_MACS_peak_5595_lociStitched	chr12(.):6872844-6876855	0.1715
1_MACS_peak_5597_lociStitched	chr12(.):6892087-6893359	0.1925
1_MACS_peak_5598_lociStitched	chr12(.):6959630-6962818	0.3655
2_MACS_peak_5599_lociStitched	chr12(.):6975818-6983463	0.2113
1_MACS_peak_5601_lociStitched	chr12(.):6999372-7001429	0.2687
1_MACS_peak_5602_lociStitched	chr12(.):7013199-7014965	0.2668
5_MACS_peak_5603_lociStitched	chr12(.):7022649-7038759	0.173
6_MACS_peak_5608_lociStitched	chr12(.):7045695-7080825	0.2003
1_MACS_peak_5614_lociStitched	chr12(.):7124978-7126559	0.3323
1_MACS_peak_5615_lociStitched	chr12(.):7244404-7245478	0.2398
1_MACS_peak_5616_lociStitched	chr12(.):7260191-7262312	0.3141
1_MACS_peak_5617_lociStitched	chr12(.):7282020-7284483	0.2004
1_MACS_peak_5618_lociStitched	chr12(.):7341009-7343469	0.2389
1_MACS_peak_5619_lociStitched	chr12(.):7735848-7736741	0.1034
1_MACS_peak_5620_lociStitched	chr12(.):7760911-7763495	0.1827
1_MACS_peak_5621_lociStitched	chr12(.):8088151-8089135	0.1439
1_MACS_peak_5622_lociStitched	chr12(.):8111718-8114189	0.2363
2_MACS_peak_5623_lociStitched	chr12(.):8178238-8186525	0.1727
