GENE_ID	locusLine	bin_1_35_0EXN_0229Kronos_MM1S-No-Treatment-1_Input_hs_i77.bam
1_MACS_peak_11439_lociStitched	chr16(.):31448006-31448334	0.0461
1_MACS_peak_11440_lociStitched	chr16(.):31485291-31486208	0.0616
1_MACS_peak_11441_lociStitched	chr16(.):31488890-31489653	0.0701
1_MACS_peak_11442_lociStitched	chr16(.):31496861-31497464	0.0692
2_MACS_peak_11443_lociStitched	chr16(.):32096382-32097505	0.0361
2_MACS_peak_11445_lociStitched	chr16(.):32928920-32930658	0.1131
1_MACS_peak_11450_lociStitched	chr16(.):33293735-33294498	0.5769
1_MACS_peak_11451_lociStitched	chr16(.):33739260-33739570	0.0666
1_MACS_peak_11466_lociStitched	chr16(.):34376351-34376714	0.0
1_MACS_peak_11467_lociStitched	chr16(.):34432524-34432924	0.0429
1_MACS_peak_11468_lociStitched	chr16(.):49313372-49315381	0.1185
2_MACS_peak_11469_lociStitched	chr16(.):49671477-49672618	0.0721
1_MACS_peak_11471_lociStitched	chr16(.):49697773-49698127	0.0468
1_MACS_peak_11472_lociStitched	chr16(.):49711103-49711264	0.0506
1_MACS_peak_11473_lociStitched	chr16(.):49716345-49716655	0.0624
1_MACS_peak_11474_lociStitched	chr16(.):49721820-49722399	0.0303
1_MACS_peak_11475_lociStitched	chr16(.):49724815-49725144	0.0292
1_MACS_peak_11476_lociStitched	chr16(.):49864162-49864915	0.0962
1_MACS_peak_11477_lociStitched	chr16(.):49869278-49869585	0.0312
2_MACS_peak_11478_lociStitched	chr16(.):49871060-49873886	0.0572
1_MACS_peak_11480_lociStitched	chr16(.):49888163-49888965	0.0628
1_MACS_peak_11481_lociStitched	chr16(.):49892106-49894333	0.0783
1_MACS_peak_11482_lociStitched	chr16(.):49910533-49910875	0.0549
1_MACS_peak_11483_lociStitched	chr16(.):50582528-50583764	0.0605
1_MACS_peak_11484_lociStitched	chr16(.):50623398-50623881	0.0594
2_MACS_peak_11485_lociStitched	chr16(.):56225679-56227445	0.0737
1_MACS_peak_11487_lociStitched	chr16(.):56229115-56229416	0.1255
6_MACS_peak_11488_lociStitched	chr16(.):56371657-56376174	0.0896
2_MACS_peak_11494_lociStitched	chr16(.):56378586-56380143	0.0866
5_MACS_peak_11496_lociStitched	chr16(.):56382471-56387111	0.0775
2_MACS_peak_11501_lociStitched	chr16(.):56623129-56624511	0.0594
2_MACS_peak_11503_lociStitched	chr16(.):56650792-56652666	0.0861
1_MACS_peak_11505_lociStitched	chr16(.):56658965-56661619	0.0925
3_MACS_peak_11506_lociStitched	chr16(.):56664989-56674358	0.1069
1_MACS_peak_11509_lociStitched	chr16(.):56677639-56678121	0.1438
1_MACS_peak_11510_lociStitched	chr16(.):56685767-56687095	0.1091
1_MACS_peak_11511_lociStitched	chr16(.):56691639-56693035	0.1653
3_MACS_peak_11512_lociStitched	chr16(.):56695042-56697378	0.1231
2_MACS_peak_11515_lociStitched	chr16(.):56699461-56705948	0.0949
6_MACS_peak_11517_lociStitched	chr16(.):57009399-57018141	0.1122
1_MACS_peak_11523_lociStitched	chr16(.):57019214-57019836	0.1496
2_MACS_peak_11524_lociStitched	chr16(.):57021672-57023242	0.1526
3_MACS_peak_11526_lociStitched	chr16(.):57122882-57126128	0.1002
1_MACS_peak_11529_lociStitched	chr16(.):57317949-57318413	0.0614
2_MACS_peak_11530_lociStitched	chr16(.):57405344-57406982	0.0924
5_MACS_peak_11532_lociStitched	chr16(.):57444723-57450218	0.1104
1_MACS_peak_11537_lociStitched	chr16(.):57519145-57519986	0.0562
1_MACS_peak_11538_lociStitched	chr16(.):57738193-57738957	0.1208
3_MACS_peak_11539_lociStitched	chr16(.):57834210-57836372	0.117
1_MACS_peak_11542_lociStitched	chr16(.):57934986-57935603	0.0981
1_MACS_peak_11543_lociStitched	chr16(.):58060239-58061591	0.1192
1_MACS_peak_11544_lociStitched	chr16(.):58068517-58068881	0.0047
1_MACS_peak_11545_lociStitched	chr16(.):58085983-58086322	0.047
4_MACS_peak_11546_lociStitched	chr16(.):58496882-58500986	0.0763
1_MACS_peak_11550_lociStitched	chr16(.):65266976-65267225	0.0608
5_MACS_peak_11551_lociStitched	chr16(.):66394764-66398425	0.0556
1_MACS_peak_11556_lociStitched	chr16(.):66461489-66462542	0.0189
1_MACS_peak_11557_lociStitched	chr16(.):66637830-66638308	0.1399
4_MACS_peak_11558_lociStitched	chr16(.):66945850-66959961	0.1257
1_MACS_peak_11562_lociStitched	chr16(.):66982101-66983554	0.117
3_MACS_peak_11563_lociStitched	chr16(.):66997720-67002144	0.0922
1_MACS_peak_11566_lociStitched	chr16(.):67004215-67004713	0.0293
1_MACS_peak_11567_lociStitched	chr16(.):67034215-67034645	0.0764
1_MACS_peak_11568_lociStitched	chr16(.):67219964-67221781	0.1084
1_MACS_peak_11569_lociStitched	chr16(.):67282801-67284768	0.1439
1_MACS_peak_11570_lociStitched	chr16(.):67360229-67360998	0.0527
3_MACS_peak_11571_lociStitched	chr16(.):67423027-67430587	0.114
2_MACS_peak_11574_lociStitched	chr16(.):67432254-67433497	0.1736
1_MACS_peak_11576_lociStitched	chr16(.):67440075-67440483	0.0939
1_MACS_peak_11577_lociStitched	chr16(.):67452199-67452588	0.132
6_MACS_peak_11578_lociStitched	chr16(.):67459326-67467366	0.1117
1_MACS_peak_11584_lociStitched	chr16(.):68677567-68677933	0.0883
2_MACS_peak_11585_lociStitched	chr16(.):69984969-69986069	0.0883
2_MACS_peak_11587_lociStitched	chr16(.):70208327-70209701	0.0759
1_MACS_peak_11589_lociStitched	chr16(.):70708538-70708888	0.1114
5_MACS_peak_11590_lociStitched	chr16(.):70711556-70719428	0.0897
3_MACS_peak_11595_lociStitched	chr16(.):71457388-71460864	0.0836
1_MACS_peak_11598_lociStitched	chr16(.):71472219-71472612	0.0636
1_MACS_peak_11599_lociStitched	chr16(.):73098542-73098832	0.0
1_MACS_peak_11600_lociStitched	chr16(.):74453976-74454711	0.0507
1_MACS_peak_11601_lociStitched	chr16(.):75238464-75238931	0.0634
1_MACS_peak_11602_lociStitched	chr16(.):75240661-75240966	0.0
7_MACS_peak_11603_lociStitched	chr16(.):75257001-75264143	0.0447
1_MACS_peak_11610_lociStitched	chr16(.):75271709-75272203	0.0077
3_MACS_peak_11611_lociStitched	chr16(.):75282978-75286299	0.0323
1_MACS_peak_11614_lociStitched	chr16(.):83979629-83980197	0.0198
1_MACS_peak_11615_lociStitched	chr16(.):83999636-84000005	0.0293
4_MACS_peak_11616_lociStitched	chr16(.):84003475-84007251	0.0422
1_MACS_peak_11620_lociStitched	chr16(.):84010562-84010918	0.0541
2_MACS_peak_11621_lociStitched	chr16(.):84028557-84029673	0.0194
1_MACS_peak_11623_lociStitched	chr16(.):84035459-84035785	0.0491
2_MACS_peak_11624_lociStitched	chr16(.):84038834-84039842	0.0243
2_MACS_peak_11626_lociStitched	chr16(.):84043014-84044959	0.0485
1_MACS_peak_11628_lociStitched	chr16(.):84061142-84061505	0.037
1_MACS_peak_11629_lociStitched	chr16(.):84064182-84064486	0.0055
1_MACS_peak_11630_lociStitched	chr16(.):84239062-84239403	0.0483
1_MACS_peak_11631_lociStitched	chr16(.):84252498-84253215	0.0208
1_MACS_peak_11632_lociStitched	chr16(.):84256258-84256572	0.0
3_MACS_peak_11633_lociStitched	chr16(.):84261496-84263412	0.05
1_MACS_peak_11636_lociStitched	chr16(.):84265223-84265649	0.0335
1_MACS_peak_11637_lociStitched	chr16(.):84271299-84271711	0.0123
1_MACS_peak_11638_lociStitched	chr16(.):84294610-84294916	0.0102
3_MACS_peak_11639_lociStitched	chr16(.):84316245-84319464	0.0361
3_MACS_peak_11642_lociStitched	chr16(.):84326996-84328815	0.0344
1_MACS_peak_11645_lociStitched	chr16(.):84332001-84332485	0.0497
1_MACS_peak_11646_lociStitched	chr16(.):84333681-84333995	0.0137
1_MACS_peak_11647_lociStitched	chr16(.):84337730-84338068	0.017
2_MACS_peak_11648_lociStitched	chr16(.):84341219-84342969	0.0903
1_MACS_peak_11650_lociStitched	chr16(.):84412297-84412637	0.0427
1_MACS_peak_11651_lociStitched	chr16(.):84426039-84426533	0.0167
1_MACS_peak_11652_lociStitched	chr16(.):84439935-84440539	0.0276
1_MACS_peak_11653_lociStitched	chr16(.):84450059-84450500	0.0468
1_MACS_peak_11654_lociStitched	chr16(.):84465151-84465659	0.0404
2_MACS_peak_11655_lociStitched	chr16(.):84476656-84477794	0.053
1_MACS_peak_11657_lociStitched	chr16(.):84494000-84494386	0.0159
4_MACS_peak_11658_lociStitched	chr16(.):84838109-84841716	0.0321
1_MACS_peak_11662_lociStitched	chr16(.):84846978-84847350	0.0176
3_MACS_peak_11663_lociStitched	chr16(.):84848779-84852003	0.0462
2_MACS_peak_11666_lociStitched	chr16(.):84853038-84854769	0.0429
3_MACS_peak_11668_lociStitched	chr16(.):84861634-84863872	0.0538
1_MACS_peak_11671_lociStitched	chr16(.):84865907-84866260	0.0073
1_MACS_peak_11672_lociStitched	chr16(.):84867406-84867802	0.0446
5_MACS_peak_11673_lociStitched	chr16(.):84868975-84873107	0.0477
7_MACS_peak_11678_lociStitched	chr16(.):84874362-84880797	0.0343
2_MACS_peak_11685_lociStitched	chr16(.):84882972-84884190	0.0339
4_MACS_peak_11687_lociStitched	chr16(.):84897143-84900410	0.0531
1_MACS_peak_11691_lociStitched	chr16(.):84902980-84903317	0.0
1_MACS_peak_11692_lociStitched	chr16(.):84912004-84912545	0.0202
2_MACS_peak_11693_lociStitched	chr16(.):84917843-84919099	0.0687
2_MACS_peak_11695_lociStitched	chr16(.):84920931-84922539	0.0315
3_MACS_peak_11697_lociStitched	chr16(.):84931115-84933129	0.0477
1_MACS_peak_11700_lociStitched	chr16(.):84937311-84937684	0.0379
2_MACS_peak_11701_lociStitched	chr16(.):84940633-84941427	0.0499
1_MACS_peak_11703_lociStitched	chr16(.):84943428-84943732	0.0239
1_MACS_peak_11704_lociStitched	chr16(.):84949323-84949629	0.0019
1_MACS_peak_11705_lociStitched	chr16(.):84951424-84952188	0.0324
1_MACS_peak_11706_lociStitched	chr16(.):84954221-84955545	0.0696
2_MACS_peak_11707_lociStitched	chr16(.):84961430-84963834	0.0344
3_MACS_peak_11709_lociStitched	chr16(.):84966172-84968206	0.0595
3_MACS_peak_11712_lociStitched	chr16(.):84972146-84975625	0.0489
1_MACS_peak_11715_lociStitched	chr16(.):84992497-84992972	0.0816
1_MACS_peak_11716_lociStitched	chr16(.):84996169-84996509	0.014
1_MACS_peak_11717_lociStitched	chr16(.):85001393-85001805	0.0201
3_MACS_peak_11718_lociStitched	chr16(.):85129731-85131276	0.0449
1_MACS_peak_11721_lociStitched	chr16(.):85138709-85139043	0.0472
1_MACS_peak_11722_lociStitched	chr16(.):85140399-85140946	0.0328
1_MACS_peak_11723_lociStitched	chr16(.):85143151-85143974	0.0675
2_MACS_peak_11724_lociStitched	chr16(.):85145360-85146475	0.0436
1_MACS_peak_11726_lociStitched	chr16(.):85155143-85155565	0.0167
4_MACS_peak_11727_lociStitched	chr16(.):85156985-85160515	0.0513
3_MACS_peak_11731_lociStitched	chr16(.):85162465-85164645	0.0698
2_MACS_peak_11734_lociStitched	chr16(.):85169699-85172274	0.0465
9_MACS_peak_11736_lociStitched	chr16(.):85174311-85185581	0.0352
1_MACS_peak_11745_lociStitched	chr16(.):85186837-85188022	0.0201
1_MACS_peak_11746_lociStitched	chr16(.):85193871-85194304	0.0191
1_MACS_peak_11747_lociStitched	chr16(.):85195869-85197430	0.0564
3_MACS_peak_11748_lociStitched	chr16(.):85199389-85202426	0.0354
7_MACS_peak_11751_lociStitched	chr16(.):85203690-85212117	0.0422
3_MACS_peak_11758_lociStitched	chr16(.):85213317-85215036	0.0326
1_MACS_peak_11761_lociStitched	chr16(.):85216296-85216657	0.0224
3_MACS_peak_11762_lociStitched	chr16(.):85218991-85221947	0.0555
2_MACS_peak_11765_lociStitched	chr16(.):85225864-85227796	0.0359
4_MACS_peak_11767_lociStitched	chr16(.):85229427-85233503	0.0463
4_MACS_peak_11771_lociStitched	chr16(.):85236658-85241376	0.0333
5_MACS_peak_11775_lociStitched	chr16(.):85243646-85248137	0.0275
2_MACS_peak_11780_lociStitched	chr16(.):85250283-85250937	0.0379
7_MACS_peak_11782_lociStitched	chr16(.):85252207-85257888	0.0262
6_MACS_peak_11789_lociStitched	chr16(.):85259940-85263815	0.0469
4_MACS_peak_11795_lociStitched	chr16(.):85266746-85269498	0.0344
1_MACS_peak_11799_lociStitched	chr16(.):85270780-85271350	0.0965
3_MACS_peak_11800_lociStitched	chr16(.):85272838-85274690	0.0264
1_MACS_peak_11803_lociStitched	chr16(.):85275800-85276145	0.0385
1_MACS_peak_11804_lociStitched	chr16(.):85277512-85277967	0.0182
21_MACS_peak_11805_lociStitched	chr16(.):85280876-85309664	0.0424
5_MACS_peak_11826_lociStitched	chr16(.):85310729-85314981	0.0388
14_MACS_peak_11831_lociStitched	chr16(.):85316379-85330766	0.0409
6_MACS_peak_11845_lociStitched	chr16(.):85332181-85337712	0.0521
7_MACS_peak_11851_lociStitched	chr16(.):85341215-85349768	0.0481
8_MACS_peak_11858_lociStitched	chr16(.):85351133-85357672	0.0417
1_MACS_peak_11866_lociStitched	chr16(.):85359005-85359532	0.047
3_MACS_peak_11867_lociStitched	chr16(.):85360748-85364403	0.0426
7_MACS_peak_11870_lociStitched	chr16(.):85365501-85371883	0.0362
1_MACS_peak_11877_lociStitched	chr16(.):85373744-85374247	0.0964
1_MACS_peak_11878_lociStitched	chr16(.):85375637-85376025	0.083
1_MACS_peak_11879_lociStitched	chr16(.):85377789-85378494	0.0
3_MACS_peak_11880_lociStitched	chr16(.):85381938-85383975	0.0365
3_MACS_peak_11883_lociStitched	chr16(.):85386360-85388518	0.0383
1_MACS_peak_11886_lociStitched	chr16(.):85390595-85391473	0.0165
1_MACS_peak_11887_lociStitched	chr16(.):85392755-85393061	0.0
5_MACS_peak_11888_lociStitched	chr16(.):85398181-85403651	0.0451
2_MACS_peak_11893_lociStitched	chr16(.):85405573-85406649	0.0614
2_MACS_peak_11895_lociStitched	chr16(.):85407998-85410521	0.0336
12_MACS_peak_11897_lociStitched	chr16(.):85411826-85420309	0.0316
3_MACS_peak_11909_lociStitched	chr16(.):85424716-85428428	0.0464
1_MACS_peak_11912_lociStitched	chr16(.):85429608-85430329	0.0909
1_MACS_peak_11913_lociStitched	chr16(.):85435978-85436684	0.0
1_MACS_peak_11914_lociStitched	chr16(.):85449090-85449409	0.0781
2_MACS_peak_11915_lociStitched	chr16(.):85450993-85452744	0.0233
5_MACS_peak_11917_lociStitched	chr16(.):85455228-85459132	0.027
3_MACS_peak_11922_lociStitched	chr16(.):85460500-85466931	0.0438
3_MACS_peak_11925_lociStitched	chr16(.):85469498-85473129	0.0378
3_MACS_peak_11928_lociStitched	chr16(.):85477042-85479602	0.0422
16_MACS_peak_11931_lociStitched	chr16(.):85486641-85510644	0.039
7_MACS_peak_11947_lociStitched	chr16(.):85516940-85524062	0.0482
2_MACS_peak_11954_lociStitched	chr16(.):85535784-85537059	0.074
9_MACS_peak_11956_lociStitched	chr16(.):85541488-85551361	0.0385
1_MACS_peak_11965_lociStitched	chr16(.):85556217-85556527	0.1228
3_MACS_peak_11966_lociStitched	chr16(.):85558536-85561358	0.0254
1_MACS_peak_11969_lociStitched	chr16(.):85564765-85565440	0.0106
1_MACS_peak_11970_lociStitched	chr16(.):85568496-85568889	0.0835
1_MACS_peak_11971_lociStitched	chr16(.):85570246-85570676	0.0576
1_MACS_peak_11972_lociStitched	chr16(.):85571998-85572434	0.0189
1_MACS_peak_11973_lociStitched	chr16(.):85573466-85573826	0.0265
1_MACS_peak_11974_lociStitched	chr16(.):85578168-85578868	0.0028
1_MACS_peak_11975_lociStitched	chr16(.):85745788-85747040	0.0519
2_MACS_peak_11976_lociStitched	chr16(.):85749026-85750938	0.0308
1_MACS_peak_11978_lociStitched	chr16(.):85754863-85755170	0.1052
2_MACS_peak_11979_lociStitched	chr16(.):85756208-85757427	0.0343
3_MACS_peak_11981_lociStitched	chr16(.):85758662-85760941	0.0613
2_MACS_peak_11984_lociStitched	chr16(.):85785805-85787465	0.031
2_MACS_peak_11986_lociStitched	chr16(.):85792282-85794336	0.0527
1_MACS_peak_11988_lociStitched	chr16(.):85795468-85795917	0.092
2_MACS_peak_11989_lociStitched	chr16(.):85845586-85847537	0.0438
1_MACS_peak_11991_lociStitched	chr16(.):85853223-85853730	0.085
3_MACS_peak_11992_lociStitched	chr16(.):85859138-85861083	0.0297
1_MACS_peak_11995_lociStitched	chr16(.):85863421-85864081	0.0743
3_MACS_peak_11996_lociStitched	chr16(.):85865692-85867171	0.0588
3_MACS_peak_11999_lociStitched	chr16(.):85869096-85871068	0.0377
1_MACS_peak_12002_lociStitched	chr16(.):85872220-85872915	0.0292
2_MACS_peak_12003_lociStitched	chr16(.):85874897-85876251	0.0549
1_MACS_peak_12005_lociStitched	chr16(.):85878846-85879251	0.0325
1_MACS_peak_12006_lociStitched	chr16(.):85883060-85883443	0.0556
1_MACS_peak_12007_lociStitched	chr16(.):85888146-85888592	0.037
2_MACS_peak_12008_lociStitched	chr16(.):85890593-85891533	0.0338
1_MACS_peak_12010_lociStitched	chr16(.):85894901-85895298	0.0032
1_MACS_peak_12011_lociStitched	chr16(.):85896881-85897179	0.0426
1_MACS_peak_12012_lociStitched	chr16(.):85906807-85907121	0.0358
2_MACS_peak_12013_lociStitched	chr16(.):85916696-85918817	0.0398
1_MACS_peak_12015_lociStitched	chr16(.):85927514-85928052	0.0307
1_MACS_peak_12016_lociStitched	chr16(.):85959165-85959573	0.0
3_MACS_peak_12017_lociStitched	chr16(.):85963004-85965632	0.0364
1_MACS_peak_12020_lociStitched	chr16(.):85966837-85967140	0.0027
4_MACS_peak_12021_lociStitched	chr16(.):85971943-85976140	0.0472
1_MACS_peak_12025_lociStitched	chr16(.):85977723-85978059	0.0152
1_MACS_peak_12026_lociStitched	chr16(.):85979227-85980901	0.0566
3_MACS_peak_12027_lociStitched	chr16(.):85983706-85985497	0.0338
2_MACS_peak_12030_lociStitched	chr16(.):85988575-85989632	0.0357
1_MACS_peak_12032_lociStitched	chr16(.):85993476-85993946	0.005
1_MACS_peak_12033_lociStitched	chr16(.):85998228-85998589	0.0415
1_MACS_peak_12034_lociStitched	chr16(.):86002657-86002987	0.0008
1_MACS_peak_12035_lociStitched	chr16(.):86005974-86006552	0.1051
7_MACS_peak_12036_lociStitched	chr16(.):86012126-86019100	0.0551
3_MACS_peak_12043_lociStitched	chr16(.):86022819-86024986	0.0514
2_MACS_peak_12046_lociStitched	chr16(.):86026329-86027171	0.04
3_MACS_peak_12048_lociStitched	chr16(.):86028196-86030887	0.0483
1_MACS_peak_12051_lociStitched	chr16(.):86071915-86072214	0.0175
1_MACS_peak_12052_lociStitched	chr16(.):86096031-86096338	0.0162
1_MACS_peak_12053_lociStitched	chr16(.):86103966-86104324	0.0381
1_MACS_peak_12054_lociStitched	chr16(.):86105576-86105879	0.0435
1_MACS_peak_12055_lociStitched	chr16(.):86115124-86115462	0.0
1_MACS_peak_12056_lociStitched	chr16(.):86228449-86228718	0.0375
1_MACS_peak_12057_lociStitched	chr16(.):86312049-86312780	0.0778
1_MACS_peak_12058_lociStitched	chr16(.):86322246-86322595	0.0201
1_MACS_peak_12059_lociStitched	chr16(.):86353138-86353609	0.0295
1_MACS_peak_12060_lociStitched	chr16(.):86356649-86356957	0.0264
1_MACS_peak_12061_lociStitched	chr16(.):86385321-86385615	0.0481
1_MACS_peak_12062_lociStitched	chr16(.):86407392-86407814	0.0428
2_MACS_peak_12063_lociStitched	chr16(.):86458028-86458865	0.0196
1_MACS_peak_12065_lociStitched	chr16(.):86515692-86516022	0.0263
1_MACS_peak_12066_lociStitched	chr16(.):86527747-86528432	0.0121
2_MACS_peak_12067_lociStitched	chr16(.):86538597-86541105	0.0162
1_MACS_peak_12069_lociStitched	chr16(.):86547125-86547507	0.0313
5_MACS_peak_12070_lociStitched	chr16(.):86548878-86554515	0.0323
1_MACS_peak_12075_lociStitched	chr16(.):86556604-86556934	0.057
1_MACS_peak_12076_lociStitched	chr16(.):86591177-86591528	0.042
3_MACS_peak_12077_lociStitched	chr16(.):86592585-86593822	0.0634
1_MACS_peak_12080_lociStitched	chr16(.):86599117-86599853	0.0087
2_MACS_peak_12081_lociStitched	chr16(.):86600897-86602514	0.0139
3_MACS_peak_12083_lociStitched	chr16(.):86603556-86606257	0.0565
2_MACS_peak_12086_lociStitched	chr16(.):86607453-86608654	0.0169
1_MACS_peak_12088_lociStitched	chr16(.):86611693-86612019	0.0244
2_MACS_peak_12089_lociStitched	chr16(.):86613553-86614780	0.0283
1_MACS_peak_12091_lociStitched	chr16(.):86626830-86627346	0.0132
1_MACS_peak_12092_lociStitched	chr16(.):86664210-86664544	0.0222
1_MACS_peak_12093_lociStitched	chr16(.):86766758-86767087	0.0329
1_MACS_peak_12094_lociStitched	chr16(.):86779290-86779766	0.0
2_MACS_peak_12095_lociStitched	chr16(.):86785616-86786542	0.0174
1_MACS_peak_12097_lociStitched	chr16(.):86788331-86788722	0.0336
1_MACS_peak_12098_lociStitched	chr16(.):86912937-86913245	0.0102
1_MACS_peak_12099_lociStitched	chr16(.):86928682-86929227	0.0601
1_MACS_peak_12100_lociStitched	chr16(.):86951489-86951911	0.0196
1_MACS_peak_12101_lociStitched	chr16(.):86959542-86959850	0.0039
1_MACS_peak_12102_lociStitched	chr16(.):86995024-86995432	0.0202
1_MACS_peak_12103_lociStitched	chr16(.):86998962-86999279	0.0333
1_MACS_peak_12104_lociStitched	chr16(.):87018730-87019167	0.0031
1_MACS_peak_12105_lociStitched	chr16(.):87073753-87074186	0.035
1_MACS_peak_12106_lociStitched	chr16(.):87077783-87078703	0.0305
1_MACS_peak_12107_lociStitched	chr16(.):87090372-87090735	0.0924
4_MACS_peak_12108_lociStitched	chr16(.):87099953-87103004	0.0402
1_MACS_peak_12112_lociStitched	chr16(.):87211051-87211646	0.0522
1_MACS_peak_12113_lociStitched	chr16(.):87528741-87529078	0.1166
4_MACS_peak_12114_lociStitched	chr16(.):87540090-87542173	0.0493
2_MACS_peak_12118_lociStitched	chr16(.):87551473-87553178	0.0824
1_MACS_peak_12120_lociStitched	chr16(.):87571255-87571633	0.0642
4_MACS_peak_12121_lociStitched	chr16(.):87572921-87580536	0.0611
1_MACS_peak_12125_lociStitched	chr16(.):87582926-87583447	0.0778
2_MACS_peak_12126_lociStitched	chr16(.):87585233-87586551	0.0333
2_MACS_peak_12128_lociStitched	chr16(.):87587789-87589445	0.0288
1_MACS_peak_12130_lociStitched	chr16(.):87598535-87599006	0.0352
1_MACS_peak_12131_lociStitched	chr16(.):87601019-87601325	0.0232
2_MACS_peak_12132_lociStitched	chr16(.):87603951-87605086	0.0247
4_MACS_peak_12134_lociStitched	chr16(.):87607826-87611148	0.0398
4_MACS_peak_12138_lociStitched	chr16(.):87615982-87620357	0.0478
3_MACS_peak_12142_lociStitched	chr16(.):87622625-87625906	0.0689
1_MACS_peak_12145_lociStitched	chr16(.):87634384-87635299	0.0411
3_MACS_peak_12146_lociStitched	chr16(.):87636961-87639829	0.0428
6_MACS_peak_12149_lociStitched	chr16(.):87649087-87655918	0.0394
5_MACS_peak_12155_lociStitched	chr16(.):87657382-87663151	0.0387
12_MACS_peak_12160_lociStitched	chr16(.):87667745-87683671	0.0411
1_MACS_peak_12172_lociStitched	chr16(.):87684758-87685135	0.0417
5_MACS_peak_12173_lociStitched	chr16(.):87686454-87691770	0.059
