GENE_ID	locusLine	bin_1_05_0EWR_0229Kronos_MM1S-KB-3hr-1_H3K18Ac_hs-dm_i07.bam
1_MACS_peak_5953_lociStitched	chr12(.):7735487-7737911	1.0505
1_MACS_peak_5954_lociStitched	chr12(.):7761243-7763422	1.4911
1_MACS_peak_5955_lociStitched	chr12(.):7790300-7791634	0.6234
2_MACS_peak_5956_lociStitched	chr12(.):8085802-8088918	0.2931
1_MACS_peak_5958_lociStitched	chr12(.):8111797-8114182	0.8145
2_MACS_peak_5959_lociStitched	chr12(.):8178334-8186488	1.2364
1_MACS_peak_5961_lociStitched	chr12(.):8218272-8220034	0.639
1_MACS_peak_5962_lociStitched	chr12(.):8233385-8235949	2.7175
1_MACS_peak_5963_lociStitched	chr12(.):8332412-8333538	2.0486
1_MACS_peak_5964_lociStitched	chr12(.):8379545-8380856	0.5577
1_MACS_peak_5965_lociStitched	chr12(.):8391631-8397180	1.5258
2_MACS_peak_5966_lociStitched	chr12(.):8467852-8475028	1.8386
2_MACS_peak_5968_lociStitched	chr12(.):8542428-8549492	0.2067
1_MACS_peak_5970_lociStitched	chr12(.):8796560-8798068	1.0948
1_MACS_peak_5971_lociStitched	chr12(.):8849731-8851323	0.806
1_MACS_peak_5972_lociStitched	chr12(.):9066375-9068048	0.7815
1_MACS_peak_5973_lociStitched	chr12(.):9101157-9103741	2.2522
1_MACS_peak_5974_lociStitched	chr12(.):9216499-9218133	2.0199
1_MACS_peak_5975_lociStitched	chr12(.):9270401-9271656	0.5326
3_MACS_peak_5976_lociStitched	chr12(.):9435665-9449495	0.7175
2_MACS_peak_5979_lociStitched	chr12(.):9457039-9462797	0.7361
1_MACS_peak_5981_lociStitched	chr12(.):9506246-9507949	0.4839
1_MACS_peak_5982_lociStitched	chr12(.):9516333-9518330	1.5839
2_MACS_peak_5983_lociStitched	chr12(.):9573615-9579949	1.2793
3_MACS_peak_5985_lociStitched	chr12(.):9587716-9601965	1.1256
2_MACS_peak_5988_lociStitched	chr12(.):9654988-9663916	0.4323
1_MACS_peak_5990_lociStitched	chr12(.):9716604-9718018	0.6433
1_MACS_peak_5991_lociStitched	chr12(.):9767310-9768736	0.5594
1_MACS_peak_5992_lociStitched	chr12(.):9799672-9804532	2.6916
2_MACS_peak_5993_lociStitched	chr12(.):9819338-9827113	0.3685
1_MACS_peak_5995_lociStitched	chr12(.):9858486-9859571	0.5143
1_MACS_peak_5996_lociStitched	chr12(.):9873617-9875719	0.9772
1_MACS_peak_5997_lociStitched	chr12(.):9883718-9884957	0.8036
2_MACS_peak_5998_lociStitched	chr12(.):9891701-9896258	1.0635
1_MACS_peak_6000_lociStitched	chr12(.):9916847-9918730	0.986
1_MACS_peak_6001_lociStitched	chr12(.):9966205-9967251	0.6666
1_MACS_peak_6002_lociStitched	chr12(.):10021382-10023159	1.2329
1_MACS_peak_6003_lociStitched	chr12(.):10101327-10102329	0.5826
1_MACS_peak_6004_lociStitched	chr12(.):10193340-10196297	1.3983
1_MACS_peak_6005_lociStitched	chr12(.):10204049-10205765	0.7302
1_MACS_peak_6006_lociStitched	chr12(.):10217145-10218665	0.5465
1_MACS_peak_6007_lociStitched	chr12(.):10242436-10243444	0.5196
1_MACS_peak_6008_lociStitched	chr12(.):10281705-10284247	1.5081
4_MACS_peak_6009_lociStitched	chr12(.):10291779-10306631	0.5128
1_MACS_peak_6013_lociStitched	chr12(.):10364465-10367114	1.5241
1_MACS_peak_6014_lociStitched	chr12(.):10379481-10381430	0.7645
1_MACS_peak_6015_lociStitched	chr12(.):10607088-10608203	0.6748
1_MACS_peak_6016_lociStitched	chr12(.):10765179-10767011	1.9582
1_MACS_peak_6017_lociStitched	chr12(.):10853270-10854550	0.7549
1_MACS_peak_6018_lociStitched	chr12(.):10874099-10876658	1.2939
1_MACS_peak_6019_lociStitched	chr12(.):10891983-10893616	0.6789
1_MACS_peak_6020_lociStitched	chr12(.):11323183-11325153	3.3521
1_MACS_peak_6021_lociStitched	chr12(.):11698276-11701035	1.6027
1_MACS_peak_6022_lociStitched	chr12(.):11753816-11755188	0.8684
1_MACS_peak_6023_lociStitched	chr12(.):11801153-11806394	1.9531
1_MACS_peak_6024_lociStitched	chr12(.):11855595-11856426	0.4669
2_MACS_peak_6025_lociStitched	chr12(.):11881722-11886086	1.2761
5_MACS_peak_6027_lociStitched	chr12(.):11901632-11920371	1.5663
1_MACS_peak_6032_lociStitched	chr12(.):11932505-11935605	1.5615
2_MACS_peak_6033_lociStitched	chr12(.):11959618-11966932	0.6528
3_MACS_peak_6035_lociStitched	chr12(.):11974297-11990920	0.7081
3_MACS_peak_6038_lociStitched	chr12(.):12047035-12060296	0.3858
1_MACS_peak_6041_lociStitched	chr12(.):12132393-12135300	1.0316
1_MACS_peak_6042_lociStitched	chr12(.):12162839-12164680	0.8697
2_MACS_peak_6043_lociStitched	chr12(.):12176806-12186792	0.5978
1_MACS_peak_6045_lociStitched	chr12(.):12223601-12224927	0.8539
1_MACS_peak_6046_lociStitched	chr12(.):12419064-12420884	1.2531
1_MACS_peak_6047_lociStitched	chr12(.):12508959-12511956	2.7428
1_MACS_peak_6048_lociStitched	chr12(.):12560619-12561898	0.5639
1_MACS_peak_6049_lociStitched	chr12(.):12713440-12716557	2.1177
1_MACS_peak_6050_lociStitched	chr12(.):12763859-12765842	2.8823
3_MACS_peak_6051_lociStitched	chr12(.):12844549-12858144	1.1811
2_MACS_peak_6054_lociStitched	chr12(.):12866145-12881739	5.5488
1_MACS_peak_6056_lociStitched	chr12(.):12939282-12941077	2.2455
4_MACS_peak_6057_lociStitched	chr12(.):12949909-12967039	0.6652
1_MACS_peak_6061_lociStitched	chr12(.):13043545-13044649	0.6369
1_MACS_peak_6062_lociStitched	chr12(.):13103225-13106288	1.0622
1_MACS_peak_6063_lociStitched	chr12(.):13152382-13155040	1.6124
1_MACS_peak_6064_lociStitched	chr12(.):13196875-13198155	1.096
1_MACS_peak_6065_lociStitched	chr12(.):13223592-13226037	1.5998
4_MACS_peak_6066_lociStitched	chr12(.):13242216-13256009	1.3797
3_MACS_peak_6070_lociStitched	chr12(.):13317597-13333695	0.5664
1_MACS_peak_6073_lociStitched	chr12(.):13348763-13350431	0.7799
2_MACS_peak_6074_lociStitched	chr12(.):13406462-13409537	0.6755
1_MACS_peak_6076_lociStitched	chr12(.):13535634-13537094	0.8473
1_MACS_peak_6077_lociStitched	chr12(.):14104129-14105963	0.834
1_MACS_peak_6078_lociStitched	chr12(.):14252261-14254001	0.7376
2_MACS_peak_6079_lociStitched	chr12(.):14369076-14374176	0.2845
1_MACS_peak_6081_lociStitched	chr12(.):14391665-14394211	1.9847
1_MACS_peak_6082_lociStitched	chr12(.):14409585-14411728	1.5586
1_MACS_peak_6083_lociStitched	chr12(.):14431030-14431854	0.3971
1_MACS_peak_6084_lociStitched	chr12(.):14517747-14520529	2.2986
1_MACS_peak_6085_lociStitched	chr12(.):14537643-14538602	0.4837
1_MACS_peak_6086_lociStitched	chr12(.):14765978-14767168	0.7709
2_MACS_peak_6087_lociStitched	chr12(.):14921886-14928493	1.9988
1_MACS_peak_6089_lociStitched	chr12(.):14955444-14957513	1.3325
1_MACS_peak_6090_lociStitched	chr12(.):15003621-15005042	0.6954
1_MACS_peak_6091_lociStitched	chr12(.):15037011-15037962	0.5012
3_MACS_peak_6092_lociStitched	chr12(.):15101004-15116240	1.5103
3_MACS_peak_6095_lociStitched	chr12(.):15135456-15147898	0.5661
1_MACS_peak_6098_lociStitched	chr12(.):15431966-15433203	0.6207
1_MACS_peak_6099_lociStitched	chr12(.):15678811-15680733	0.7944
1_MACS_peak_6100_lociStitched	chr12(.):15698468-15700180	0.6267
1_MACS_peak_6101_lociStitched	chr12(.):15723439-15724951	1.7012
1_MACS_peak_6102_lociStitched	chr12(.):15941178-15943297	1.2565
1_MACS_peak_6103_lociStitched	chr12(.):16034419-16036294	1.9349
1_MACS_peak_6104_lociStitched	chr12(.):16063555-16065167	2.3915
1_MACS_peak_6105_lociStitched	chr12(.):16500055-16501511	0.6215
1_MACS_peak_6106_lociStitched	chr12(.):16758834-16759866	0.7224
1_MACS_peak_6107_lociStitched	chr12(.):17009673-17011323	0.5294
1_MACS_peak_6108_lociStitched	chr12(.):17137251-17138466	0.8101
1_MACS_peak_6109_lociStitched	chr12(.):18620173-18621758	0.5629
1_MACS_peak_6110_lociStitched	chr12(.):19134540-19136108	0.8987
1_MACS_peak_6111_lociStitched	chr12(.):19282544-19284539	1.2453
1_MACS_peak_6112_lociStitched	chr12(.):19592109-19593986	1.9228
1_MACS_peak_6113_lociStitched	chr12(.):19999687-20001263	0.7739
1_MACS_peak_6114_lociStitched	chr12(.):20045931-20049761	1.6382
1_MACS_peak_6115_lociStitched	chr12(.):20296475-20298190	0.6449
1_MACS_peak_6116_lociStitched	chr12(.):20741074-20741818	0.3881
1_MACS_peak_6117_lociStitched	chr12(.):21589978-21591628	1.5973
1_MACS_peak_6118_lociStitched	chr12(.):21635822-21636788	0.5448
1_MACS_peak_6119_lociStitched	chr12(.):21653426-21655759	1.2562
1_MACS_peak_6120_lociStitched	chr12(.):21680325-21681440	0.5861
1_MACS_peak_6121_lociStitched	chr12(.):21809296-21811454	2.0362
1_MACS_peak_6122_lociStitched	chr12(.):22198741-22200423	2.2398
1_MACS_peak_6123_lociStitched	chr12(.):22408233-22410051	1.2152
1_MACS_peak_6124_lociStitched	chr12(.):22487778-22489244	0.643
2_MACS_peak_6125_lociStitched	chr12(.):22576804-22585295	0.5628
1_MACS_peak_6127_lociStitched	chr12(.):22695933-22698377	3.5789
1_MACS_peak_6128_lociStitched	chr12(.):22777430-22779575	1.7901
2_MACS_peak_6129_lociStitched	chr12(.):22838826-22848842	0.6387
1_MACS_peak_6131_lociStitched	chr12(.):22877951-22880266	1.0928
1_MACS_peak_6132_lociStitched	chr12(.):23374482-23376794	0.7009
1_MACS_peak_6133_lociStitched	chr12(.):24074211-24075040	0.4347
1_MACS_peak_6134_lociStitched	chr12(.):24261922-24263138	0.4868
2_MACS_peak_6135_lociStitched	chr12(.):24324179-24332130	0.6423
1_MACS_peak_6137_lociStitched	chr12(.):24714457-24716472	0.8565
1_MACS_peak_6138_lociStitched	chr12(.):24857226-24860094	0.7737
1_MACS_peak_6139_lociStitched	chr12(.):24966659-24968538	0.8777
1_MACS_peak_6140_lociStitched	chr12(.):25101382-25102623	0.6762
1_MACS_peak_6141_lociStitched	chr12(.):25149396-25152135	1.3155
1_MACS_peak_6142_lociStitched	chr12(.):25172969-25175193	0.5915
1_MACS_peak_6143_lociStitched	chr12(.):25204129-25208036	1.8053
1_MACS_peak_6144_lociStitched	chr12(.):25253284-25254512	0.6001
1_MACS_peak_6145_lociStitched	chr12(.):25339349-25340636	0.7218
1_MACS_peak_6146_lociStitched	chr12(.):25347618-25349089	1.3914
1_MACS_peak_6147_lociStitched	chr12(.):25402494-25405088	1.6234
1_MACS_peak_6148_lociStitched	chr12(.):25484166-25487897	0.9882
1_MACS_peak_6149_lociStitched	chr12(.):25537977-25540912	4.5463
1_MACS_peak_6150_lociStitched	chr12(.):25565411-25566410	0.5863
2_MACS_peak_6151_lociStitched	chr12(.):25582302-25589728	0.4455
2_MACS_peak_6153_lociStitched	chr12(.):25864144-25866654	0.5637
1_MACS_peak_6155_lociStitched	chr12(.):25964190-25965515	0.4508
1_MACS_peak_6156_lociStitched	chr12(.):26110704-26113172	1.08
1_MACS_peak_6157_lociStitched	chr12(.):26188805-26189513	0.5282
3_MACS_peak_6158_lociStitched	chr12(.):26240876-26250924	0.5826
1_MACS_peak_6161_lociStitched	chr12(.):26265722-26280417	2.7578
1_MACS_peak_6162_lociStitched	chr12(.):26305949-26312533	2.839
1_MACS_peak_6163_lociStitched	chr12(.):26347884-26349579	0.886
1_MACS_peak_6164_lociStitched	chr12(.):26427119-26428802	1.2146
2_MACS_peak_6165_lociStitched	chr12(.):26450301-26457773	1.1433
1_MACS_peak_6167_lociStitched	chr12(.):26901844-26902932	0.4873
1_MACS_peak_6168_lociStitched	chr12(.):26950458-26951468	0.586
1_MACS_peak_6169_lociStitched	chr12(.):26969517-26970989	0.7472
1_MACS_peak_6170_lociStitched	chr12(.):26984737-26987863	2.0828
2_MACS_peak_6171_lociStitched	chr12(.):27019285-27024824	0.9301
1_MACS_peak_6173_lociStitched	chr12(.):27089079-27095020	1.7604
2_MACS_peak_6174_lociStitched	chr12(.):27166335-27176298	0.7387
3_MACS_peak_6176_lociStitched	chr12(.):27295880-27303743	0.8145
1_MACS_peak_6179_lociStitched	chr12(.):27316181-27320223	0.8807
2_MACS_peak_6180_lociStitched	chr12(.):27329964-27340815	1.5634
1_MACS_peak_6182_lociStitched	chr12(.):27359881-27362269	1.0479
1_MACS_peak_6183_lociStitched	chr12(.):27372840-27376422	2.7019
2_MACS_peak_6184_lociStitched	chr12(.):27390635-27399767	0.7839
2_MACS_peak_6186_lociStitched	chr12(.):27457704-27463352	0.4103
1_MACS_peak_6188_lociStitched	chr12(.):27483387-27487372	2.1612
1_MACS_peak_6189_lociStitched	chr12(.):27584040-27585111	0.5104
1_MACS_peak_6190_lociStitched	chr12(.):27675899-27677760	1.0724
1_MACS_peak_6191_lociStitched	chr12(.):27806001-27807264	0.6058
1_MACS_peak_6192_lociStitched	chr12(.):27819507-27821636	0.7889
1_MACS_peak_6193_lociStitched	chr12(.):27863119-27864740	1.4056
1_MACS_peak_6194_lociStitched	chr12(.):27932156-27934238	2.338
1_MACS_peak_6195_lociStitched	chr12(.):28122263-28123322	0.7416
1_MACS_peak_6196_lociStitched	chr12(.):28342623-28344836	2.8105
1_MACS_peak_6197_lociStitched	chr12(.):28651252-28651744	0.5212
1_MACS_peak_6198_lociStitched	chr12(.):28695408-28697197	1.8549
1_MACS_peak_6199_lociStitched	chr12(.):28851261-28852505	0.7133
1_MACS_peak_6200_lociStitched	chr12(.):28929744-28931782	0.9077
1_MACS_peak_6201_lociStitched	chr12(.):29255505-29258169	0.8798
1_MACS_peak_6202_lociStitched	chr12(.):29301172-29303174	2.0271
1_MACS_peak_6203_lociStitched	chr12(.):29316921-29318625	0.8602
1_MACS_peak_6204_lociStitched	chr12(.):29532770-29535181	2.4855
1_MACS_peak_6205_lociStitched	chr12(.):29668743-29670625	0.7452
1_MACS_peak_6206_lociStitched	chr12(.):29697030-29699005	0.7719
1_MACS_peak_6207_lociStitched	chr12(.):29902874-29904935	0.7713
1_MACS_peak_6208_lociStitched	chr12(.):29933934-29937731	2.2942
1_MACS_peak_6209_lociStitched	chr12(.):30847730-30849628	2.0608
1_MACS_peak_6210_lociStitched	chr12(.):30906336-30908981	1.2968
1_MACS_peak_6211_lociStitched	chr12(.):30975180-30976044	0.4439
1_MACS_peak_6212_lociStitched	chr12(.):30992154-30992861	0.5247
1_MACS_peak_6213_lociStitched	chr12(.):31003803-31005207	0.7427
1_MACS_peak_6214_lociStitched	chr12(.):31225700-31229899	3.0002
3_MACS_peak_6215_lociStitched	chr12(.):31244006-31254635	1.1008
1_MACS_peak_6218_lociStitched	chr12(.):31269879-31271075	0.5697
3_MACS_peak_6219_lociStitched	chr12(.):31331678-31342174	0.5266
1_MACS_peak_6222_lociStitched	chr12(.):31353621-31355284	0.5062
1_MACS_peak_6223_lociStitched	chr12(.):31476175-31480045	1.9525
1_MACS_peak_6224_lociStitched	chr12(.):31514767-31517396	1.7751
1_MACS_peak_6225_lociStitched	chr12(.):31558459-31560183	0.564
1_MACS_peak_6226_lociStitched	chr12(.):31677255-31678808	0.5637
2_MACS_peak_6227_lociStitched	chr12(.):31739127-31744638	1.0014
1_MACS_peak_6229_lociStitched	chr12(.):31756352-31757655	0.565
1_MACS_peak_6230_lociStitched	chr12(.):31788736-31790105	0.6783
2_MACS_peak_6231_lociStitched	chr12(.):31803339-31813442	0.7695
1_MACS_peak_6233_lociStitched	chr12(.):31880925-31883006	1.7492
3_MACS_peak_6234_lociStitched	chr12(.):31901384-31911020	0.6468
2_MACS_peak_6237_lociStitched	chr12(.):32039120-32051437	1.2059
1_MACS_peak_6239_lociStitched	chr12(.):32081306-32082341	0.5486
1_MACS_peak_6240_lociStitched	chr12(.):32111288-32113773	1.9618
1_MACS_peak_6241_lociStitched	chr12(.):32213071-32214025	0.5727
1_MACS_peak_6242_lociStitched	chr12(.):32259007-32261445	2.4539
3_MACS_peak_6243_lociStitched	chr12(.):32286744-32298553	0.5726
1_MACS_peak_6246_lociStitched	chr12(.):32405093-32406895	1.8308
2_MACS_peak_6247_lociStitched	chr12(.):32417308-32427457	0.6964
1_MACS_peak_6249_lociStitched	chr12(.):32551630-32553613	0.8825
3_MACS_peak_6250_lociStitched	chr12(.):32608447-32622525	0.8042
1_MACS_peak_6253_lociStitched	chr12(.):32634095-32637435	1.6276
1_MACS_peak_6254_lociStitched	chr12(.):32654570-32655474	0.5875
1_MACS_peak_6255_lociStitched	chr12(.):32664611-32666222	1.0162
1_MACS_peak_6256_lociStitched	chr12(.):32673409-32677402	2.1421
1_MACS_peak_6257_lociStitched	chr12(.):32686537-32689310	1.0342
1_MACS_peak_6258_lociStitched	chr12(.):32710938-32713443	1.1091
1_MACS_peak_6259_lociStitched	chr12(.):32831832-32833336	1.2039
1_MACS_peak_6260_lociStitched	chr12(.):32907552-32909719	2.3942
5_MACS_peak_6261_lociStitched	chr12(.):33037854-33060474	0.649
1_MACS_peak_6266_lociStitched	chr12(.):33418319-33419694	0.7928
1_MACS_peak_6267_lociStitched	chr12(.):33672855-33674710	1.3781
1_MACS_peak_6268_lociStitched	chr12(.):33740531-33741860	0.8355
1_MACS_peak_6269_lociStitched	chr12(.):33786721-33788773	1.1126
1_MACS_peak_6270_lociStitched	chr12(.):34174525-34176300	1.2055
1_MACS_peak_6272_lociStitched	chr12(.):38710302-38711570	1.6735
1_MACS_peak_6273_lociStitched	chr12(.):38743879-38745947	1.0431
2_MACS_peak_6274_lociStitched	chr12(.):38779871-38787367	0.2231
1_MACS_peak_6276_lociStitched	chr12(.):38858298-38860025	0.903
2_MACS_peak_6277_lociStitched	chr12(.):38931682-38939911	1.4128
1_MACS_peak_6279_lociStitched	chr12(.):39298001-39301278	1.3206
1_MACS_peak_6280_lociStitched	chr12(.):39835716-39837931	1.9115
1_MACS_peak_6281_lociStitched	chr12(.):40011207-40016298	1.6145
1_MACS_peak_6282_lociStitched	chr12(.):40066208-40067290	0.5421
1_MACS_peak_6283_lociStitched	chr12(.):40145059-40148070	0.9974
1_MACS_peak_6284_lociStitched	chr12(.):40498691-40500224	1.0845
1_MACS_peak_6285_lociStitched	chr12(.):40530505-40532281	0.7279
1_MACS_peak_6286_lociStitched	chr12(.):40618244-40619032	0.5043
1_MACS_peak_6287_lociStitched	chr12(.):40735451-40736699	0.7682
1_MACS_peak_6288_lociStitched	chr12(.):40908348-40909765	0.5982
1_MACS_peak_6289_lociStitched	chr12(.):40954548-40956211	0.7162
1_MACS_peak_6290_lociStitched	chr12(.):41025309-41026237	0.5408
1_MACS_peak_6291_lociStitched	chr12(.):41085840-41087261	0.8913
2_MACS_peak_6292_lociStitched	chr12(.):41153130-41166225	1.1974
1_MACS_peak_6294_lociStitched	chr12(.):41177233-41178994	0.8841
1_MACS_peak_6295_lociStitched	chr12(.):41186366-41187733	0.6912
1_MACS_peak_6296_lociStitched	chr12(.):41285630-41287071	0.6296
1_MACS_peak_6297_lociStitched	chr12(.):41300604-41301653	0.6933
1_MACS_peak_6298_lociStitched	chr12(.):41533745-41534760	0.5877
1_MACS_peak_6299_lociStitched	chr12(.):41621049-41622280	0.5356
2_MACS_peak_6300_lociStitched	chr12(.):41831221-41834201	0.498
1_MACS_peak_6302_lociStitched	chr12(.):42162966-42164662	0.6783
1_MACS_peak_6303_lociStitched	chr12(.):42311103-42312636	0.5329
1_MACS_peak_6304_lociStitched	chr12(.):42537398-42539493	1.2191
1_MACS_peak_6305_lociStitched	chr12(.):42630948-42633512	1.172
1_MACS_peak_6306_lociStitched	chr12(.):42692390-42694813	1.1545
1_MACS_peak_6307_lociStitched	chr12(.):42719119-42720625	1.0024
1_MACS_peak_6308_lociStitched	chr12(.):42753342-42755460	1.0625
1_MACS_peak_6309_lociStitched	chr12(.):42862505-42863739	0.862
1_MACS_peak_6310_lociStitched	chr12(.):42876571-42878562	0.6782
1_MACS_peak_6311_lociStitched	chr12(.):42939878-42941065	0.7814
1_MACS_peak_6312_lociStitched	chr12(.):42982843-42984709	0.5994
1_MACS_peak_6313_lociStitched	chr12(.):43072625-43073953	0.5334
1_MACS_peak_6314_lociStitched	chr12(.):44151610-44154203	1.8527
1_MACS_peak_6315_lociStitched	chr12(.):44199388-44201129	2.5883
1_MACS_peak_6316_lociStitched	chr12(.):44228969-44230968	2.3968
1_MACS_peak_6317_lociStitched	chr12(.):44382418-44383813	0.683
1_MACS_peak_6318_lociStitched	chr12(.):44414461-44415824	0.6712
1_MACS_peak_6319_lociStitched	chr12(.):44577662-44579239	0.6183
1_MACS_peak_6320_lociStitched	chr12(.):44700955-44702095	0.8021
1_MACS_peak_6321_lociStitched	chr12(.):45241213-45242761	0.9131
2_MACS_peak_6322_lociStitched	chr12(.):45608676-45618924	0.7108
3_MACS_peak_6324_lociStitched	chr12(.):46119625-46132416	1.5161
1_MACS_peak_6327_lociStitched	chr12(.):46271792-46274113	1.3284
1_MACS_peak_6328_lociStitched	chr12(.):46382928-46386754	3.256
1_MACS_peak_6329_lociStitched	chr12(.):46465122-46466621	0.713
1_MACS_peak_6330_lociStitched	chr12(.):46501086-46505354	0.965
1_MACS_peak_6331_lociStitched	chr12(.):46608193-46613881	1.2136
1_MACS_peak_6332_lociStitched	chr12(.):46660205-46663837	2.9589
1_MACS_peak_6333_lociStitched	chr12(.):46764158-46767998	2.476
3_MACS_peak_6334_lociStitched	chr12(.):46776155-46785553	1.9887
1_MACS_peak_6337_lociStitched	chr12(.):46792677-46794049	0.5207
1_MACS_peak_6338_lociStitched	chr12(.):46863325-46864592	0.7531
1_MACS_peak_6339_lociStitched	chr12(.):46892605-46894955	1.4521
2_MACS_peak_6340_lociStitched	chr12(.):46909457-46919206	1.1413
3_MACS_peak_6342_lociStitched	chr12(.):46940038-46950424	0.6897
1_MACS_peak_6345_lociStitched	chr12(.):46978962-46980675	1.3301
1_MACS_peak_6346_lociStitched	chr12(.):47058212-47059635	0.6179
2_MACS_peak_6347_lociStitched	chr12(.):47600362-47611519	0.6743
1_MACS_peak_6349_lociStitched	chr12(.):47662223-47663328	0.5535
1_MACS_peak_6350_lociStitched	chr12(.):47670203-47671513	0.4699
1_MACS_peak_6351_lociStitched	chr12(.):47710925-47711763	0.4611
1_MACS_peak_6352_lociStitched	chr12(.):47754322-47755961	1.5588
1_MACS_peak_6353_lociStitched	chr12(.):47801434-47802584	0.7798
1_MACS_peak_6354_lociStitched	chr12(.):48030471-48031278	0.5814
1_MACS_peak_6355_lociStitched	chr12(.):48098897-48101117	1.4313
1_MACS_peak_6356_lociStitched	chr12(.):48134379-48136180	0.674
2_MACS_peak_6357_lociStitched	chr12(.):48148269-48153614	0.8826
2_MACS_peak_6359_lociStitched	chr12(.):48166365-48171208	0.9647
4_MACS_peak_6361_lociStitched	chr12(.):48196282-48219001	1.8087
1_MACS_peak_6365_lociStitched	chr12(.):48261250-48264687	0.9328
2_MACS_peak_6366_lociStitched	chr12(.):48276268-48288848	0.7288
1_MACS_peak_6368_lociStitched	chr12(.):48296859-48299149	1.1732
1_MACS_peak_6369_lociStitched	chr12(.):48356699-48358568	2.387
1_MACS_peak_6370_lociStitched	chr12(.):48375931-48376989	0.5981
1_MACS_peak_6371_lociStitched	chr12(.):48498308-48501003	3.5091
1_MACS_peak_6372_lociStitched	chr12(.):48512486-48514218	0.9482
1_MACS_peak_6373_lociStitched	chr12(.):48550279-48552177	1.5802
