#19_0EX5_0229Kronos_MM1S-KB-24hr-1_H3K27Ac_hs-dm_i39_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/19_0EX5_0229Kronos_MM1S-KB-24hr-1_H3K27Ac_hs-dm_i39_ROSE/19_0EX5_0229Kronos_MM1S-KB-24hr-1_H3K27Ac_hs-dm_i39_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X19_0EX5_0229Kronos_MM1S.KB.24hr.1_H3K27Ac_hs.dm_i39.bam
#Using cutoff of 31149.3378 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X19_0EX5_0229Kronos_MM1S.KB.24hr.1_H3K27Ac_hs.dm_i39.bam	X43_0EXV_0229Kronos_MM1S.KB.24hr.1_Input_hs_i87.bam	enhancerRank	isSuperStretch
1_MACS_peak_24403_lociStitched	chr8	126647994	126651012	1	3019	6188.409	693.2346	5527	0
2_MACS_peak_19606_lociStitched	chr5	74161176	74166158	2	3076	2359.9734	522.6118	5528	0
1_MACS_peak_13336_lociStitched	chr2	97522046	97524967	1	2922	9298.1272	705.1294	5529	0
1_MACS_peak_19039_lociStitched	chr4	184364330	184367170	1	2841	11149.272	687.564	5530	0
1_MACS_peak_7977_lociStitched	chr15	47225032	47228103	1	3072	2462.942	316.6201	5531	0
2_MACS_peak_16443_lociStitched	chr3	34239340	34243386	2	3073	2670.7646	644.5278	5532	0
2_MACS_peak_24291_lociStitched	chr8	107607040	107611144	2	3058	3836.0088	503.9712	5533	0
2_MACS_peak_19146_lociStitched	chr5	963156	966715	2	3066	3097.7536	491.142	5534	0
1_MACS_peak_22461_lociStitched	chr7	35062185	35065169	1	2985	7399.7232	742.7176	5535	0
1_MACS_peak_12363_lociStitched	chr19	54898066	54901070	1	3005	6404.8284	484.2448	5536	0
1_MACS_peak_23138_lociStitched	chr7	115849923	115852701	1	2779	12543.5034	926.463	5537	0
1_MACS_peak_21529_lociStitched	chr6	99872077	99874752	1	2676	14228.0575	888.3675	5538	0
1_MACS_peak_10537_lociStitched	chr17	62222050	62225040	1	2991	7064.473	680.823	5539	0
1_MACS_peak_15870_lociStitched	chr22	36255702	36258590	1	2889	9911.3272	597.816	5540	0
1_MACS_peak_20859_lociStitched	chr6	26472947	26475912	1	2966	7919.8115	700.926	5541	0
2_MACS_peak_9986_lociStitched	chr17	29232563	29236781	2	3036	5237.4906	798.0456	5542	0
1_MACS_peak_22810_lociStitched	chr7	77324837	77327785	1	2949	8458.9912	774.7344	5543	0
2_MACS_peak_10427_lociStitched	chr17	55011576	55016377	2	3070	2612.7042	855.5382	5544	0
1_MACS_peak_25001_lociStitched	chr9	79791487	79794524	1	3038	5096.9971	875.8708	5545	0
1_MACS_peak_7216_lociStitched	chr14	60714266	60717299	1	3034	4664.4507	268.1172	5546	0
1_MACS_peak_14916_lociStitched	chr20	36617575	36620576	1	3002	6625.9079	785.9619	5547	0
1_MACS_peak_3200_lociStitched	chr10	81106159	81109177	1	3019	5848.2804	727.9416	5548	0
2_MACS_peak_13990_lociStitched	chr2	188445201	188451913	2	3068	2817.6976	1032.9768	5549	0
2_MACS_peak_15561_lociStitched	chr21	47646840	47649971	2	3055	3742.4843	748.309	5550	0
1_MACS_peak_14263_lociStitched	chr2	217362306	217365311	1	3006	6467.0605	848.9125	5551	0
1_MACS_peak_2766_lociStitched	chr10	25011001	25014030	1	3030	4991.1862	481.3081	5552	0
1_MACS_peak_23215_lociStitched	chr7	127031101	127034005	1	2905	9463.5552	684.7632	5553	0
1_MACS_peak_24975_lociStitched	chr9	74524419	74527441	1	3023	5550.5074	749.7582	5554	0
1_MACS_peak_18562_lociStitched	chr4	103264620	103267637	1	3018	5675.8821	680.3335	5555	0
1_MACS_peak_18383_lociStitched	chr4	77903197	77906259	1	3063	2698.5406	708.2406	5556	0
1_MACS_peak_16468_lociStitched	chr3	38494558	38497620	1	3063	2324.058	376.9322	5557	0
2_MACS_peak_6234_lociStitched	chr12	121266370	121272936	2	3061	2838.4818	674.9848	5558	0
1_MACS_peak_1536_lociStitched	chr1	155277424	155280404	1	2981	7500.66	1054.026	5559	0
1_MACS_peak_22205_lociStitched	chr7	6412267	6415247	1	2981	6884.396	442.232	5560	0
2_MACS_peak_16191_lociStitched	chr3	2981214	2987238	2	3063	2362.6128	549.3888	5561	0
1_MACS_peak_643_lociStitched	chr1	44439161	44442105	1	2945	8163.1232	587.328	5562	0
1_MACS_peak_8123_lociStitched	chr15	63448207	63450881	1	2675	13720.5614	543.3568	5563	0
1_MACS_peak_15842_lociStitched	chr22	33867276	33870156	1	2881	9876.672	628.704	5564	0
1_MACS_peak_17057_lociStitched	chr3	113414245	113417227	1	2983	6993.3864	700.1736	5565	0
1_MACS_peak_13785_lociStitched	chr2	163587850	163590772	1	2923	8814.7974	664.4628	5566	0
1_MACS_peak_19067_lociStitched	chr4	185653321	185656354	1	3034	4672.9431	721.2474	5567	0
1_MACS_peak_5773_lociStitched	chr12	70635902	70638797	1	2896	9631.3755	779.6235	5568	0
2_MACS_peak_12424_lociStitched	chr19	58325350	58331851	2	3050	3885.6477	1049.2614	5569	0
1_MACS_peak_17486_lociStitched	chr3	160281562	160284517	1	2956	8029.0305	880.2945	5570	0
2_MACS_peak_15913_lociStitched	chr22	37589572	37596302	2	2965	7903.039	1053.245	5571	0
1_MACS_peak_9911_lociStitched	chr17	21116170	21119045	1	2876	9915.0125	609.2125	5572	0
2_MACS_peak_4796_lociStitched	chr11	118436203	118444307	2	3029	5574.7416	1419.8208	5573	0
1_MACS_peak_18025_lociStitched	chr4	16226547	16229570	1	3024	4904.8175	480.657	5574	0
1_MACS_peak_9641_lociStitched	chr17	2393074	2395797	1	2724	12701.4335	379.3139	5575	0
1_MACS_peak_4889_lociStitched	chr11	125756039	125758757	1	2719	13029.8202	623.781	5576	0
1_MACS_peak_16509_lociStitched	chr3	42640767	42643708	1	2942	8250.3873	699.958	5577	0
1_MACS_peak_17153_lociStitched	chr3	124553411	124555847	1	2437	16862.4792	573.4344	5578	0
1_MACS_peak_21419_lociStitched	chr6	86302290	86305212	1	2923	8799.8952	709.1694	5579	0
2_MACS_peak_16118_lociStitched	chr22	46983100	46989946	2	3045	3813.9066	715.407	5580	0
1_MACS_peak_18146_lociStitched	chr4	39459111	39462102	1	2992	6483.8898	651.4398	5581	0
1_MACS_peak_20361_lociStitched	chr5	160174068	160177113	1	3046	3487.134	513.0825	5582	0
1_MACS_peak_20605_lociStitched	chr6	5259879	5262748	1	2870	10079.3708	666.4687	5583	0
2_MACS_peak_23567_lociStitched	chr8	11387829	11395944	2	3061	2110.7115	1024.9245	5584	0
1_MACS_peak_21983_lociStitched	chr6	149637447	149640473	1	3027	4390.726	274.7608	5585	0
1_MACS_peak_15109_lociStitched	chr20	51842269	51845155	1	2887	9647.0322	677.9214	5586	0
2_MACS_peak_22501_lociStitched	chr7	38944159	38949097	2	3039	4194.3372	833.5344	5587	0
1_MACS_peak_23318_lociStitched	chr7	137619033	137622051	1	3019	5652.4122	1122.696	5588	0
2_MACS_peak_11038_lociStitched	chr18	21593997	21600572	2	3060	2414.34	1235.4425	5589	0
1_MACS_peak_14088_lociStitched	chr2	198711293	198714244	1	2952	7831.954	689.0585	5590	0
1_MACS_peak_16161_lociStitched	chr22	50944728	50947757	1	3030	4285.1263	410.1266	5591	0
1_MACS_peak_8686_lociStitched	chr16	2057642	2060682	1	3041	3665.936	621.376	5592	0
1_MACS_peak_6299_lociStitched	chr12	124455987	124459035	1	3049	2570.3784	284.6832	5593	0
2_MACS_peak_12944_lociStitched	chr2	60580401	60584135	2	3040	3989.779	941.7148	5594	0
1_MACS_peak_8501_lociStitched	chr15	90323232	90326037	1	2806	11383.812	696.762	5595	0
1_MACS_peak_24860_lociStitched	chr9	37464070	37467052	1	2983	6842.199	887.7414	5596	0
1_MACS_peak_1385_lociStitched	chr1	149512374	149515386	1	3013	5232.7476	580.4124	5597	0
1_MACS_peak_1652_lociStitched	chr1	161101279	161104107	1	2829	11192.6584	990.0828	5598	0
1_MACS_peak_26455_lociStitched	chrX	133682406	133685437	1	3032	3930.6008	350.6867	5599	0
1_MACS_peak_12103_lociStitched	chr19	40948309	40951323	1	3015	5276.9112	777.3106	5600	0
1_MACS_peak_18317_lociStitched	chr4	73432595	73435602	1	3008	5487.1736	663.0435	5601	0
1_MACS_peak_9543_lociStitched	chr16	88715751	88718759	1	3009	5079.6096	310.7264	5602	0
1_MACS_peak_9452_lociStitched	chr16	79831986	79835028	1	3043	2860.3926	233.0172	5603	0
1_MACS_peak_12912_lociStitched	chr2	54860317	54863311	1	2995	6052.6704	671.2548	5604	0
1_MACS_peak_12117_lociStitched	chr19	41857383	41860422	1	3040	3504.8787	668.58	5605	0
1_MACS_peak_7382_lociStitched	chr14	75760135	75763180	1	3046	2528.8725	267.6555	5606	0
1_MACS_peak_12221_lociStitched	chr19	46271639	46274667	1	3029	4258.2764	673.73	5607	0
1_MACS_peak_17067_lociStitched	chr3	114864621	114867640	1	3020	4695.1488	573.3081	5608	0
1_MACS_peak_3536_lociStitched	chr10	113096911	113099873	1	2963	7079.18	512.7222	5609	0
1_MACS_peak_21174_lociStitched	chr6	43672016	43675033	1	3018	4946.9749	742.7854	5610	0
1_MACS_peak_23409_lociStitched	chr7	148787011	148789549	1	2539	15774.1776	891.3456	5611	0
1_MACS_peak_16436_lociStitched	chr3	33699691	33702634	1	2944	7901.955	751.0536	5612	0
2_MACS_peak_14676_lociStitched	chr20	16553253	16556869	2	3049	2244.0896	552.1632	5613	0
1_MACS_peak_13855_lociStitched	chr2	172289128	172292051	1	2924	8433.4396	680.1821	5614	0
1_MACS_peak_13813_lociStitched	chr2	167230329	167233318	1	2990	5997.1296	510.5212	5615	0
1_MACS_peak_13341_lociStitched	chr2	98204855	98207737	1	2883	9602.5358	755.3722	5616	0
2_MACS_peak_23285_lociStitched	chr7	133729925	133736701	2	3049	2775.4496	1313.8664	5617	0
2_MACS_peak_11049_lociStitched	chr18	22502199	22509214	2	3050	2004.1855	956.1445	5618	0
1_MACS_peak_26546_lociStitched	chrX	152599272	152602313	1	3042	2316.0256	215.911	5619	0
1_MACS_peak_265_lociStitched	chr1	24069157	24072142	1	2986	6187.308	682.968	5620	0
1_MACS_peak_6758_lociStitched	chr13	84836253	84838909	1	2657	13600.8448	459.488	5621	0
1_MACS_peak_2397_lociStitched	chr1	232053302	232056239	1	2938	8142.5388	925.155	5622	0
1_MACS_peak_3116_lociStitched	chr10	74854655	74857629	1	2975	6590.6814	665.5812	5623	0
1_MACS_peak_10060_lociStitched	chr17	34444464	34447263	1	2800	11547.5544	937.1052	5624	0
1_MACS_peak_18515_lociStitched	chr4	91047963	91050979	1	3017	4549.9376	585.104	5625	0
1_MACS_peak_7331_lociStitched	chr14	71755544	71758494	1	2951	7155.52	382.32	5626	0
1_MACS_peak_2065_lociStitched	chr1	204546691	204549437	1	2747	12568.7166	954.5096	5627	0
2_MACS_peak_20458_lociStitched	chr5	175394440	175403727	2	3045	2846.4655	1280.6773	5628	0
1_MACS_peak_7200_lociStitched	chr14	57525876	57528867	1	2992	5459.7714	335.5902	5629	0
1_MACS_peak_1047_lociStitched	chr1	93644534	93647549	1	3016	4296.375	398.583	5630	0
1_MACS_peak_15398_lociStitched	chr21	34850400	34853366	1	2967	7032.6826	913.528	5631	0
1_MACS_peak_2655_lociStitched	chr10	12390387	12393368	1	2982	5977.7993	450.131	5632	0
1_MACS_peak_17343_lociStitched	chr3	143538926	143541948	1	3023	3864.5336	504.3718	5633	0
1_MACS_peak_8098_lociStitched	chr15	59528449	59531421	1	2973	6329.4684	477.006	5634	0
2_MACS_peak_6151_lociStitched	chr12	112562958	112569197	2	3033	3171.2837	642.617	5635	0
2_MACS_peak_6499_lociStitched	chr13	36790798	36797090	2	3034	2955.9816	544.8872	5636	0
1_MACS_peak_631_lociStitched	chr1	43918261	43921194	1	2934	7779.1959	619.4496	5637	0
1_MACS_peak_18361_lociStitched	chr4	76648130	76651097	1	2968	6718.4748	742.6401	5638	0
1_MACS_peak_2347_lociStitched	chr1	227947947	227950986	1	3040	2306.2971	777.984	5639	0
1_MACS_peak_8768_lociStitched	chr16	4895936	4898937	1	3002	4945.0478	488.8629	5640	0
1_MACS_peak_1884_lociStitched	chr1	184616884	184619821	1	2938	7908.4599	910.1763	5641	0
1_MACS_peak_2128_lociStitched	chr1	208416399	208419362	1	2964	6990.6059	893.0482	5642	0
1_MACS_peak_3448_lociStitched	chr10	104554809	104557741	1	2933	7795.8948	658.8204	5643	0
1_MACS_peak_23140_lociStitched	chr7	116150849	116153454	1	2606	14685.6875	908.8845	5644	0
1_MACS_peak_18070_lociStitched	chr4	25160880	25163788	1	2909	8638.7956	791.5576	5645	0
2_MACS_peak_10697_lociStitched	chr17	74169015	74176729	2	3024	3988.9094	1001.2772	5646	0
1_MACS_peak_16301_lociStitched	chr3	14712809	14715780	1	2972	6368.6356	661.0475	5647	0
2_MACS_peak_12890_lociStitched	chr2	51104519	51107597	2	3029	3036.7548	584.2044	5648	0
1_MACS_peak_8864_lociStitched	chr16	14594975	14598004	1	3030	3087.4597	760.5819	5649	0
2_MACS_peak_18965_lociStitched	chr4	167579500	167584799	2	2998	5287.8721	795.9098	5650	0
2_MACS_peak_25635_lociStitched	chr9	140444043	140447321	2	3033	2388.6786	430.7292	5651	0
1_MACS_peak_24955_lociStitched	chr9	71547199	71550024	1	2826	10457.585	616.98	5652	0
1_MACS_peak_10377_lociStitched	chr17	48502580	48505604	1	3025	3315.5136	573.3504	5653	0
1_MACS_peak_21356_lociStitched	chr6	75992934	75995894	1	2961	6839.376	787.36	5654	0
2_MACS_peak_6944_lociStitched	chr14	21571466	21575537	2	2899	8482.3356	453.1023	5655	0
1_MACS_peak_18712_lociStitched	chr4	122742988	122745990	1	3003	4734.154	593.4954	5656	0
1_MACS_peak_22201_lociStitched	chr7	6200708	6203589	1	2882	9247.1457	788.5297	5657	0
1_MACS_peak_12441_lociStitched	chr19	59054696	59057681	1	2986	5534.787	574.6125	5658	0
1_MACS_peak_8014_lociStitched	chr15	51198754	51201756	1	3003	4844.6276	755.3032	5659	0
1_MACS_peak_9175_lociStitched	chr16	50185727	50188735	1	3009	4190.4448	456.6144	5660	0
1_MACS_peak_25481_lociStitched	chr9	131083908	131086673	1	2766	11543.0455	532.539	5661	0
1_MACS_peak_2235_lociStitched	chr1	220218047	220220996	1	2950	7374.5643	1015.6356	5662	0
1_MACS_peak_9886_lociStitched	chr17	19550320	19553259	1	2940	7238.1692	563.4063	5663	0
1_MACS_peak_21017_lociStitched	chr6	33310919	33313607	1	2689	13004.8128	651.3024	5664	0
1_MACS_peak_11379_lociStitched	chr18	74532813	74535732	1	2920	7610.7087	327.2199	5665	0
1_MACS_peak_23171_lociStitched	chr7	121034380	121037335	1	2956	6917.655	864.633	5666	0
1_MACS_peak_4587_lociStitched	chr11	87068370	87071372	1	3003	4465.1748	585.9904	5667	0
1_MACS_peak_6118_lociStitched	chr12	110717904	110720892	1	2989	4910.4792	281.7684	5668	0
2_MACS_peak_5695_lociStitched	chr12	64057520	64063284	2	3033	1866.9596	840.3912	5669	0
1_MACS_peak_13304_lociStitched	chr2	96656180	96659078	1	2899	8573.4432	706.2426	5670	0
1_MACS_peak_21212_lociStitched	chr6	47444483	47447374	1	2892	8805.986	746.7453	5671	0
2_MACS_peak_7827_lociStitched	chr15	38529694	38535150	2	3019	3468.3792	785.1184	5672	0
1_MACS_peak_23995_lociStitched	chr8	64079516	64082282	1	2767	11449.0272	543.519	5673	0
1_MACS_peak_3936_lociStitched	chr11	23589646	23592621	1	2976	5700.695	523.005	5674	0
1_MACS_peak_15388_lociStitched	chr21	34679891	34682855	1	2965	6610.3128	975.4524	5675	0
2_MACS_peak_13450_lociStitched	chr2	110961870	110970724	2	3024	3577.016	1429.0356	5676	0
1_MACS_peak_21283_lociStitched	chr6	56818247	56821247	1	3001	4495.5	648	5677	0
1_MACS_peak_18759_lociStitched	chr4	129751702	129754728	1	3027	2126.6728	459.3468	5678	0
1_MACS_peak_5911_lociStitched	chr12	93095299	93098176	1	2878	9219.9219	839.5086	5679	0
1_MACS_peak_14845_lociStitched	chr20	33102531	33105435	1	2905	8251.1352	657.1752	5680	0
1_MACS_peak_12715_lociStitched	chr2	34008549	34011469	1	2921	7741.504	633.932	5681	0
1_MACS_peak_21139_lociStitched	chr6	42333834	42336605	1	2772	11316.2098	579.6932	5682	0
1_MACS_peak_9058_lociStitched	chr16	30005792	30008641	1	2850	9625.0616	590.8826	5683	0
1_MACS_peak_9826_lociStitched	chr17	16946074	16949092	1	3019	2976.6534	643.7394	5684	0
1_MACS_peak_21677_lociStitched	chr6	116891357	116894315	1	2959	6485.7108	761.3892	5685	0
1_MACS_peak_10891_lociStitched	chr18	2570078	2572824	1	2747	11781.9876	596.4312	5686	0
1_MACS_peak_12133_lociStitched	chr19	42363081	42365938	1	2858	9523.5238	739.963	5687	0
1_MACS_peak_21917_lociStitched	chr6	140202813	140205733	1	2921	7620.616	631.888	5688	0
1_MACS_peak_25602_lociStitched	chr9	139376261	139379141	1	2881	8514.432	355.104	5689	0
2_MACS_peak_17506_lociStitched	chr3	166189355	166196914	2	3021	3328.2277	1620.6496	5690	0
2_MACS_peak_7298_lociStitched	chr14	68282441	68287147	2	3016	2820.3058	589.6618	5691	0
2_MACS_peak_16703_lociStitched	chr3	52089091	52092202	2	3016	2812.6551	659.2209	5692	0
2_MACS_peak_16630_lociStitched	chr3	48693312	48702037	2	3007	4349.4125	1400.3625	5693	0
2_MACS_peak_3551_lociStitched	chr10	116615833	116619567	2	3011	3116.7698	526.494	5694	0
1_MACS_peak_2124_lociStitched	chr1	208055706	208058707	1	3002	4382.0602	1088.4627	5695	0
1_MACS_peak_506_lociStitched	chr1	36838545	36841384	1	2840	9731.8081	601.3002	5696	0
1_MACS_peak_718_lociStitched	chr1	51442260	51445267	1	3008	3095.4058	281.4552	5697	0
1_MACS_peak_6445_lociStitched	chr13	28711372	28714337	1	2966	5513.121	323.185	5698	0
1_MACS_peak_23015_lociStitched	chr7	102104297	102107247	1	2951	6494.13	701.215	5699	0
1_MACS_peak_8367_lociStitched	chr15	78831779	78834538	1	2760	11550.5535	727.8242	5700	0
1_MACS_peak_10163_lociStitched	chr17	38802977	38805639	1	2663	13254.098	711.5526	5701	0
1_MACS_peak_22424_lociStitched	chr7	30386495	30389318	1	2824	10127.5125	673.8501	5702	0
2_MACS_peak_24176_lociStitched	chr8	95448363	95453904	2	3014	2579.8896	518.6376	5703	0
2_MACS_peak_22534_lociStitched	chr7	43768204	43775029	2	2994	4541.355	880.425	5704	0
2_MACS_peak_7180_lociStitched	chr14	55368297	55375454	2	3016	2404.0363	602.6194	5705	0
2_MACS_peak_11712_lociStitched	chr19	12092218	12100247	2	3013	3393.8583	1265.3704	5706	0
1_MACS_peak_13798_lociStitched	chr2	165696571	165699468	1	2898	8142.5979	617.3507	5707	0
2_MACS_peak_9842_lociStitched	chr17	17739287	17744459	2	3005	3678.3264	877.1712	5708	0
2_MACS_peak_21107_lociStitched	chr6	38643813	38646947	2	3016	2063.4256	434.3724	5709	0
1_MACS_peak_8538_lociStitched	chr15	91497594	91500530	1	2937	6863.1936	649.1496	5710	0
2_MACS_peak_14162_lociStitched	chr2	204523812	204529522	2	3013	2858.997	889.618	5711	0
1_MACS_peak_14111_lociStitched	chr2	201675225	201678072	1	2848	9621.7212	791.7507	5712	0
1_MACS_peak_9982_lociStitched	chr17	29057524	29060496	1	2973	5419.1448	718.0352	5713	0
1_MACS_peak_11377_lociStitched	chr18	74203530	74206509	1	2980	4979.1006	667.296	5714	0
1_MACS_peak_3057_lociStitched	chr10	70882660	70885595	1	2936	6787.7745	613.7085	5715	0
1_MACS_peak_21904_lociStitched	chr6	139539547	139542096	1	2550	14755.3963	602.0738	5716	0
2_MACS_peak_23663_lociStitched	chr8	22457084	22463519	2	2977	5278.6305	918.918	5717	0
1_MACS_peak_3834_lociStitched	chr11	11191208	11194218	1	3011	2618.098	797.048	5718	0
1_MACS_peak_5709_lociStitched	chr12	65173684	65176664	1	2981	4853.824	721.756	5719	0
2_MACS_peak_25377_lociStitched	chr9	123917734	123923169	2	3008	2831.635	671.2225	5720	0
1_MACS_peak_24557_lociStitched	chr8	145513911	145516899	1	2989	4112.0856	517.5216	5721	0
1_MACS_peak_3981_lociStitched	chr11	33643163	33646093	1	2931	6859.13	602.408	5722	0
1_MACS_peak_4658_lociStitched	chr11	102216632	102219435	1	2804	10394.0846	651.6975	5723	0
2_MACS_peak_21063_lociStitched	chr6	35695131	35700700	2	2999	3667.7434	828.6672	5724	0
2_MACS_peak_7651_lociStitched	chr14	107150340	107156055	2	2999	3396.996	565.785	5725	0
2_MACS_peak_7079_lociStitched	chr14	36401270	36410626	2	3007	3021.0524	955.2476	5726	0
1_MACS_peak_14959_lociStitched	chr20	42284523	42287368	1	2846	9365.171	616.796	5727	0
1_MACS_peak_2477_lociStitched	chr1	242010466	242012873	1	2408	16681.9542	774.8133	5728	0
1_MACS_peak_23474_lociStitched	chr7	155435953	155438494	1	2542	15067.1136	849.9645	5729	0
1_MACS_peak_19021_lociStitched	chr4	180978314	180981314	1	3001	3198.6	561	5730	0
1_MACS_peak_3780_lociStitched	chr11	6766241	6769106	1	2866	8921.61	704.79	5731	0
1_MACS_peak_253_lociStitched	chr1	23693904	23696864	1	2961	5735.592	738.816	5732	0
2_MACS_peak_18717_lociStitched	chr4	123498922	123506308	2	2990	4531.311	1113.0702	5733	0
1_MACS_peak_2080_lociStitched	chr1	205599131	205602035	1	2905	7771.3944	700.1544	5734	0
1_MACS_peak_2249_lociStitched	chr1	221949565	221952554	1	2990	4558.8228	1186.9319	5735	0
1_MACS_peak_2370_lociStitched	chr1	229692743	229695690	1	2948	6458.9399	946.8711	5736	0
2_MACS_peak_23376_lociStitched	chr7	142955511	142961582	2	2991	4556.2855	1282.1952	5737	0
2_MACS_peak_2154_lociStitched	chr1	210865638	210871140	2	3010	2853.8874	1483.3392	5738	0
1_MACS_peak_3253_lociStitched	chr10	89100855	89103766	1	2912	7260.034	454.6982	5739	0
1_MACS_peak_1765_lociStitched	chr1	171710021	171712858	1	2838	10003.5457	1128.8423	5740	0
1_MACS_peak_13703_lociStitched	chr2	149401228	149404020	1	2793	10531.9824	624.8496	5741	0
1_MACS_peak_6333_lociStitched	chr12	127807279	127810257	1	2979	4227.271	257.0014	5742	0
1_MACS_peak_1762_lociStitched	chr1	171219785	171222716	1	2932	7221.6909	1134.8832	5743	0
2_MACS_peak_12472_lociStitched	chr2	6485000	6493060	2	2997	3971.162	1235.598	5744	0
1_MACS_peak_17478_lociStitched	chr3	160086126	160089080	1	2955	5745.53	615.0228	5745	0
1_MACS_peak_24797_lociStitched	chr9	34327909	34330850	1	2942	6553.1362	888.4761	5746	0
2_MACS_peak_880_lociStitched	chr1	69434616	69440188	2	3006	2691.276	1030.2628	5747	0
1_MACS_peak_12370_lociStitched	chr19	55448250	55451112	1	2863	8525.898	344.5848	5748	0
2_MACS_peak_18085_lociStitched	chr4	26403220	26409199	2	3003	2854.3746	880.7067	5749	0
1_MACS_peak_4684_lociStitched	chr11	105946635	105949441	1	2807	10327.7636	776.9814	5750	0
1_MACS_peak_1473_lociStitched	chr1	153605945	153607966	1	2022	20348.0343	806.7832	5751	0
1_MACS_peak_14164_lociStitched	chr2	204537742	204540335	1	2594	14057.9495	669.2533	5752	0
1_MACS_peak_25208_lociStitched	chr9	101983122	101985860	1	2739	11611.5842	678.2026	5753	0
1_MACS_peak_623_lociStitched	chr1	43422419	43425393	1	2975	4740.556	728.9274	5754	0
1_MACS_peak_19458_lociStitched	chr5	55883806	55886272	1	2467	15809.2794	705.0294	5755	0
2_MACS_peak_16565_lociStitched	chr3	46106394	46113212	2	2999	3458.0896	1232.0126	5756	0
1_MACS_peak_12558_lociStitched	chr2	17933545	17936396	1	2852	8990.9136	571.3404	5757	0
2_MACS_peak_15442_lociStitched	chr21	37626766	37633266	2	3003	2912	1220.05	5758	0
1_MACS_peak_18715_lociStitched	chr4	123071615	123074573	1	2959	5513.1204	720.5688	5759	0
2_MACS_peak_16831_lociStitched	chr3	69811531	69814770	2	2976	4578.9743	717.7624	5760	0
1_MACS_peak_20978_lociStitched	chr6	31743743	31746455	1	2713	12111.2496	731.1552	5761	0
1_MACS_peak_3108_lociStitched	chr10	74056206	74058713	1	2508	15093.8949	559.8131	5762	0
1_MACS_peak_12991_lociStitched	chr2	64244913	64247826	1	2914	6960.3222	465.2061	5763	0
1_MACS_peak_10043_lociStitched	chr17	33774229	33777149	1	2921	6816.156	575.532	5764	0
2_MACS_peak_16817_lociStitched	chr3	67728639	67736789	2	2986	4022.84	1062.76	5765	0
1_MACS_peak_20512_lociStitched	chr5	179158377	179161331	1	2955	5379.5294	605.57	5766	0
3_MACS_peak_7936_lociStitched	chr15	44610960	44620789	3	3000	2350.1139	1132.3008	5767	0
2_MACS_peak_6466_lociStitched	chr13	31263978	31271152	2	2982	3805.807	687.9866	5768	0
1_MACS_peak_5260_lociStitched	chr12	25538087	25540862	1	2776	10701.7875	677.3775	5769	0
1_MACS_peak_13624_lociStitched	chr2	132284811	132287792	1	2982	3498.5016	448.9386	5770	0
1_MACS_peak_17235_lociStitched	chr3	130611343	130614217	1	2875	8354.4306	787.1886	5771	0
1_MACS_peak_945_lociStitched	chr1	84970157	84973110	1	2954	4964.8789	286.7363	5772	0
1_MACS_peak_15328_lociStitched	chr21	27541041	27543981	1	2941	5903.52	649.152	5773	0
1_MACS_peak_20513_lociStitched	chr5	179221584	179224499	1	2916	6863.076	638.6765	5774	0
1_MACS_peak_13412_lociStitched	chr2	109149395	109152350	1	2956	5203.4595	656.8965	5775	0
