GENE_ID	locusLine	bin_1_RPMI8226_jia.bam
NM_005053	chr19(.):13051653-13069455	0.4827
NM_006563	chr19(.):12990236-13003017	0.8056
NM_152654	chr19(.):13075431-13090567	0.1835
NM_004343	chr19(.):13044413-13060304	1.0024
NM_017722	chr19(.):13210713-13232463	0.4446
NM_001136035	chr19(.):13210713-13232563	0.4428
NM_005583	chr19(.):13204843-13218974	0.3551
NM_003765	chr19(.):13250223-13265987	1.2078
NM_004907	chr19(.):13256281-13270718	1.3272
NM_023072	chr19(.):13901273-13948044	0.143
NR_029613	chr19(.):13980512-13990622	0.0803
NR_036515	chr19(.):13940329-13952103	0.8621
NM_001098622	chr19(.):13982949-13996571	0.516
NR_030179	chr19(.):13980688-13990825	0.0818
NR_029497	chr19(.):13942100-13952173	1.0234
NR_029495	chr19(.):13942400-13952473	1.1665
NR_029501	chr19(.):13942253-13952331	1.1054
NM_001142886	chr19(.):15332732-15348858	0.0524
NM_014299	chr19(.):15352846-15396262	0.1003
NM_024794	chr19(.):15332729-15348231	0.0537
NM_005370	chr19(.):16217489-16249445	0.4217
NM_001145160	chr19(.):16173316-16218813	0.3205
NR_024335	chr19(.):16139522-16157918	0.0639
NR_024336	chr19(.):16140288-16157918	0.0655
NM_003290	chr19(.):16182134-16218813	0.3489
NM_032493	chr19(.):16303664-16351156	0.1207
NM_054113	chr19(.):16267178-16289286	0.2292
NM_014077	chr19(.):16291234-16307857	0.1888
NM_016270	chr19(.):16430650-16443339	1.1338
NM_024881	chr19(.):16655647-16688193	0.1665
NM_004831	chr19(.):16680717-16744015	0.7015
NM_001145724	chr19(.):19035009-19054858	0.2022
NM_001145722	chr19(.):19035009-19056113	0.2133
NM_001145721	chr19(.):19035009-19056161	0.2139
NR_027297	chr19(.):19035009-19055444	0.2077
NM_007263	chr19(.):19005322-19035199	0.2226
NM_004838	chr19(.):19035009-19057041	0.2185
NM_019070	chr19(.):19025483-19044442	0.2991
NM_138286	chr19(.):23916996-23946693	0.2846
NM_005304	chr19(.):35844487-35856389	0.1133
NM_207392	chr19(.):35973227-35986356	0.0803
NM_001190349	chr19(.):35989205-36009560	0.1543
NM_005306	chr19(.):35935616-35947669	0.2971
NM_001126059	chr19(.):35983118-36006391	0.1467
NR_033746	chr19(.):35983118-36006412	0.1466
NM_001035516	chr19(.):35983118-35997813	0.1018
NM_144987	chr19(.):36228427-36241336	1.3107
NM_019104	chr19(.):36234511-36250420	1.0833
NM_144617	chr19(.):36240469-36252930	0.7419
NM_052948	chr19(.):36261416-36284724	0.1715
NM_024660	chr19(.):36225150-36238351	1.1867
NM_014727	chr19(.):36203920-36234779	0.872
NM_014383	chr19(.):36198829-36212940	1.2131
NM_001039887	chr19(.):36244043-36265077	0.4793
NM_172341	chr19(.):36231493-36242903	1.3928
NM_006149	chr19(.):39287310-39308740	0.0769
NM_012237	chr19(.):39364194-39395463	0.3063
NM_001005335	chr19(.):39322027-39347979	1.2921
NM_001001716	chr19(.):39385614-39404534	0.3535
NM_001533	chr19(.):39322027-39345617	1.4003
NM_001193286	chr19(.):39364194-39395502	0.306
NR_034146	chr19(.):39364194-39389795	0.1673
NM_001195833	chr19(.):39353471-39373919	0.2019
NM_003407	chr19(.):39892486-39905045	4.691
NM_003169	chr19(.):39931287-39972308	0.2941
NM_001130825	chr19(.):39931185-39972308	0.2947
NM_019088	chr19(.):39871269-39886679	0.6061
NM_017592	chr19(.):39876962-39896203	2.1901
NM_001020	chr19(.):39918846-39931618	0.3794
NM_022835	chr19(.):39898749-39924055	0.8063
NM_203344	chr19(.):40941747-40955282	0.7012
NM_000713	chr19(.):40948690-40976725	0.5836
NM_181882	chr19(.):40894670-40924271	0.2893
NM_013368	chr19(.):40941747-40953505	0.7917
NM_013376	chr19(.):40923408-40936932	1.1329
NM_138392	chr19(.):41077756-41102305	0.1968
NM_001042544	chr19(.):41098140-41140725	0.4649
NM_001042545	chr19(.):41102276-41140725	0.5
NM_003573	chr19(.):41094071-41140725	0.4303
NM_006494	chr19(.):42746716-42764309	1.2358
NM_199285	chr19(.):42801283-42819973	0.1958
NM_019884	chr19(.):42729337-42751736	0.5652
NM_173633	chr19(.):42812476-42834214	0.2758
NM_002573	chr19(.):42796184-42811796	0.1929
NM_015125	chr19(.):42783816-42804949	0.7227
NM_001145940	chr19(.):42796184-42811952	0.1911
NM_001145939	chr19(.):42796184-42811929	0.1913
NM_019612	chr19(.):44215213-44229169	0.096
NM_019108	chr19(.):44230300-44264142	0.6799
NM_002250	chr19(.):44265684-44290409	1.3865
NM_181845	chr19(.):44326472-44358050	0.0963
NM_001127893	chr19(.):45169723-45192627	0.1336
NM_001039213	chr19(.):45197420-45218986	0.1603
NM_012116	chr19(.):45276125-45308903	0.135
NM_005178	chr19(.):45246977-45268301	1.5139
NM_024707	chr19(.):45577529-45599782	1.3033
NM_001007270	chr19(.):45577517-45599782	1.3035
NM_007056	chr19(.):45537297-45579214	0.3339
NM_145288	chr19(.):45569757-45584688	1.3356
NM_000400	chr19(.):45849648-45878845	0.1909
NM_001114171	chr19(.):45966252-45983437	0.6397
NM_206901	chr19(.):45983549-46001474	0.2849
NM_012099	chr19(.):45904466-45919024	0.9972
NM_001983	chr19(.):45905590-45932177	1.2413
NM_005619	chr19(.):45983549-46005311	0.2545
NM_202001	chr19(.):45911691-45931820	0.9662
NM_206900	chr19(.):45983549-46005313	0.2545
NM_001080401	chr19(.):45996730-46010764	0.5413
NM_006663	chr19(.):45877891-45913312	0.4695
NM_001142502	chr19(.):45877891-45914607	0.4573
NM_004497	chr19(.):46362517-46382055	0.4397
NM_004819	chr19(.):46313699-46371548	0.221
NM_015649	chr19(.):46381865-46394376	1.4607
NM_001029861	chr19(.):46411472-46423036	0.1042
NM_005628	chr19(.):47273139-47296842	1.7733
NM_001145144	chr19(.):47273139-47295545	1.8701
NM_013403	chr19(.):47217767-47254720	0.8396
NM_001039885	chr19(.):47244302-47266832	0.51
NM_001145145	chr19(.):47273139-47293134	2.0798
NR_036157	chr19(.):47207549-47217602	0.4443
NR_024258	chr19(.):47328841-47338961	0.0905
NM_178511	chr19(.):47773141-47783980	0.4668
NM_001127240	chr19(.):47719080-47741023	1.4338
NM_014417	chr19(.):47719078-47739451	1.5376
NM_015603	chr19(.):47754730-47780210	0.4191
NR_036159	chr19(.):47725200-47735276	3.0071
NR_036158	chr19(.):47725198-47735278	3.0059
NM_144577	chr19(.):48794708-48828332	0.2887
NM_018273	chr19(.):48830615-48872186	0.4901
NM_012451	chr19(.):48862650-48884634	0.5523
NM_001425	chr19(.):48823628-48838810	1.5966
NM_153608	chr19(.):48769653-48795863	0.0681
NM_017708	chr19(.):49098856-49121694	0.1047
NM_020126	chr19(.):49117547-49138662	0.5994
NM_001352	chr19(.):49128816-49145639	1.1143
NM_133498	chr19(.):49104999-49115971	0.0936
NM_000979	chr19(.):49113587-49127433	0.3553
NM_001217	chr19(.):49136271-49154451	1.1045
NM_145807	chr19(.):49159663-49181264	0.1186
NM_001161587	chr19(.):49466381-49501610	0.7322
NM_000146	chr19(.):49463565-49475136	1.8038
NR_027882	chr19(.):49453116-49470055	1.2223
NM_000894	chr19(.):49514236-49525347	0.0918
NM_014475	chr19(.):49431938-49453226	0.0688
NM_006666	chr19(.):49492155-49524182	0.2558
NM_001195256	chr19(.):49924687-49937075	0.1156
NM_178449	chr19(.):49920670-49931698	0.1133
NR_000021	chr19(.):49988222-49998304	0.3989
NM_001015	chr19(.):49994633-50007944	0.3729
NR_000018	chr19(.):49989431-49999517	0.5158
NM_153329	chr19(.):49951472-49979305	0.6109
NM_001459	chr19(.):49972485-49994488	0.295
NR_001285	chr19(.):49995975-50006062	0.4552
NR_000020	chr19(.):49988873-49998956	0.411
NR_000019	chr19(.):49989163-49999229	0.4718
NM_017916	chr19(.):49944549-49960115	0.7903
NR_026712	chr19(.):49985864-50000096	0.4749
NR_029703	chr19(.):49999041-50009125	0.4205
NM_001098632	chr19(.):50367296-50385644	1.4281
NM_016553	chr19(.):50405083-50437988	0.6
NM_032375	chr19(.):50367296-50385578	1.433
NM_001098633	chr19(.):50367296-50385612	1.4305
NM_017432	chr19(.):50349415-50368999	0.6445
NM_001168222	chr19(.):50375681-50397007	0.8178
NM_153719	chr19(.):50405083-50437788	0.6033
NM_001193357	chr19(.):50405083-50437799	0.6032
NM_172374	chr19(.):50387913-50437762	0.6753
NM_007254	chr19(.):50359459-50375822	0.7536
NM_012346	chr19(.):50405083-50437773	0.6035
NM_152899	chr19(.):50387913-50405147	0.808
NM_012068	chr19(.):50426958-50442193	0.9905
NM_001193646	chr19(.):50427399-50442193	1.0009
NM_024318	chr19(.):54735468-54751724	0.1138
NM_024075	chr19(.):54689118-54703394	1.1737
NM_001081442	chr19(.):54749269-54766167	0.1384
NM_001077446	chr19(.):54690103-54703394	1.2519
NM_001146056	chr19(.):54672105-54698733	0.6816
NM_001013	chr19(.):54699725-54716515	1.1097
NM_144686	chr19(.):54658833-54681944	0.3787
NM_001081450	chr19(.):54715146-54731959	0.113
NM_024316	chr19(.):54654378-54668446	0.5447
NM_002287	chr19(.):54860234-54881721	1.2424
NM_012276	chr19(.):54839691-54855421	0.1097
NM_021250	chr19(.):54813352-54829409	0.0982
NM_181879	chr19(.):54817552-54829368	0.1079
NM_001005367	chr19(.):54921634-54953054	0.0953
NM_032430	chr19(.):55790533-55828903	0.3489
NM_173804	chr19(.):55733001-55745632	0.1019
NM_001130106	chr19(.):55768590-55796751	1.1628
NM_014931	chr19(.):55736146-55775038	0.892
NM_032836	chr19(.):56097736-56115893	0.6791
NM_007279	chr19(.):56160415-56191082	1.2597
NM_207115	chr19(.):56147391-56159836	2.1074
NM_153219	chr19(.):56106729-56119504	1.4974
NM_203374	chr19(.):56127106-56140941	0.2544
NM_016535	chr19(.):56149985-56161989	2.2629
NM_013301	chr19(.):56153953-56169526	1.8385
NM_001163423	chr19(.):56148462-56159836	2.2821
NM_016202	chr19(.):56148417-56159836	2.2738
NM_001130072	chr19(.):56181560-56212133	0.7072
NM_001130071	chr19(.):56182990-56212133	0.732
NM_001195605	chr19(.):56119958-56134907	0.1188
NM_145007	chr19(.):56291762-56353128	0.3987
NM_198458	chr19(.):58860724-58879120	0.4026
NM_001129730	chr19(.):58873989-58897389	0.7063
NR_015380	chr19(.):58858335-58871549	0.2162
NM_001195135	chr19(.):58902456-58913446	0.2416
NM_173548	chr19(.):58915062-58934692	0.3239
NM_130786	chr19(.):58853171-58869865	0.1846
NM_001009	chr19(.):58893635-58911171	1.07
NM_005762	chr19(.):59050835-59067082	1.0757
NR_027334	chr19(.):59065552-59091164	1.3361
NM_014453	chr19(.):59057932-59071486	1.6822
NM_003422	chr19(.):59068283-59089942	1.3257
NM_198426	chr19(.):59057932-59071355	1.6828
NM_003969	chr19(.):59062078-59075343	1.7343
NM_012254	chr19(.):59004699-59028432	0.3262
NR_026052	chr19(.):59081765-59100762	0.6384
NM_032792	chr19(.):59019896-59035921	0.7561
NM_001033087	chr20(.):15172503-16038841	0.0631
NM_080676	chr20(.):13971145-16038841	0.0532
NM_031229	chr20(.):383708-416610	0.7896
NM_052865	chr20(.):17944761-17976762	0.6811
NM_001042472	chr20(.):25275849-25376477	0.4726
NM_015600	chr20(.):25270378-25376477	0.4913
NM_015568	chr20(.):37429347-37556667	0.1964
NM_003286	chr20(.):39652461-39758126	0.1464
NM_000022	chr20(.):43243162-43285376	0.3769
NM_183048	chr20(.):45833380-45990474	0.2084
NM_183425	chr20(.):55961462-55989386	0.5143
NM_021158	chr20(.):356307-383203	0.9821
NM_000214	chr20(.):10613331-10659694	0.502
NR_003045	chr20(.):17938352-17948589	0.512
NM_152227	chr20(.):17917243-17954490	0.6018
NM_014426	chr20(.):17917243-17954154	0.6028
NM_002862	chr20(.):25223705-25283648	0.6721
NM_030919	chr20(.):37549954-37586703	0.107
NR_034104	chr20(.):43280091-43305380	0.2279
NM_080721	chr20(.):45164584-45184213	0.5047
NM_018102	chr20(.):45124706-45147194	0.0407
NR_024594	chr20(.):45942245-45954498	0.0646
NM_006526	chr20(.):52178609-52204636	0.4165
NM_001015885	chr20(.):55921617-55958519	0.0958
NM_003610	chr20(.):55921144-55958519	0.0949
NM_001190472	chr20(.):55928495-55939878	0.0542
NM_001083113	chr20(.):62333793-62372494	0.6219
NM_181485	chr20(.):62334379-62372494	0.63
NM_017806	chr20(.):62362977-62375460	0.9437
NM_003224	chr20(.):62324994-62344355	0.3475
NM_032945	chr20(.):62321287-62335035	0.0914
NM_020062	chr20(.):62366210-62380403	0.8122
NM_003823	chr20(.):62323020-62335035	0.0903
NM_016818	chr21(.):43634266-43722354	0.3499
NM_173568	chr21(.):43486425-43568105	0.1766
NM_207174	chr21(.):43635007-43722354	0.3517
NM_207629	chr21(.):43631186-43722354	0.3406
NM_207627	chr21(.):43614798-43722354	0.3436
NM_207628	chr21(.):43614921-43722354	0.3438
NM_001199527	chr21(.):43478067-43568105	0.404
NM_003683	chr21(.):45204417-45228983	0.2302
NM_015834	chr21(.):46489492-46651478	0.186
NM_006031	chr21(.):47739035-47870682	0.2105
NM_058181	chr21(.):47701266-47722665	0.5334
NM_001006114	chr21(.):47701266-47717111	0.6898
NM_001100421	chr21(.):19156283-19196703	0.3086
NR_027072	chr21(.):30560800-30665526	0.2189
NM_138983	chr21(.):34437449-34449728	1.1554
NM_005806	chr21(.):34393238-34406500	0.0865
NR_027273	chr21(.):43437112-43450060	0.1397
NR_027243	chr21(.):43517243-43533644	0.2958
NM_173354	chr21(.):44829397-44852002	0.811
NR_026960	chr21(.):44864903-44878771	0.2901
NR_026863	chr21(.):44876973-44903103	0.0963
NM_000100	chr21(.):45188830-45201259	0.8853
NR_026961	chr21(.):45220638-45237448	0.1144
NM_005049	chr21(.):45522207-45556063	0.4524
NM_198155	chr21(.):45548493-45570605	1.7227
NM_000383	chr21(.):45700762-45723102	0.7533
NM_175867	chr21(.):45661222-45687099	0.8738
NM_015259	chr21(.):45641721-45665834	1.2716
NM_000658	chr21(.):45705273-45723110	0.9107
NR_027292	chr21(.):46485870-46498126	0.315
NM_003906	chr21(.):47650047-47710236	0.2194
NM_058180	chr21(.):47716046-47748785	0.497
NM_002473	chr22(.):36672322-36789063	0.469
NM_001196	chr22(.):18211905-18262258	0.1115
NM_197966	chr22(.):18211905-18261779	0.1113
NM_004327	chr22(.):23517551-23665224	0.1137
NM_014433	chr22(.):23396592-23489241	0.2773
NR_024494	chr22(.):25023881-25054327	0.0757
NM_022081	chr22(.):26842445-26884820	0.2331
NM_152841	chr22(.):26842445-26880551	0.1699
NM_007194	chr22(.):29078730-29142822	0.1525
NM_013365	chr22(.):37999480-38034571	0.703
NM_001172688	chr22(.):38000046-38034571	0.7134
NM_001004426	chr22(.):38502501-38582761	0.2314
NM_001002880	chr22(.):39047657-39074855	0.2824
NM_001003406	chr22(.):39961757-40090740	0.0859
NM_001024843	chr22(.):40435820-40736812	0.1457
NM_024821	chr22(.):42191677-42227303	0.3485
NM_001197	chr22(.):43501756-43530718	0.1422
NM_001009880	chr22(.):45583122-45641650	0.2609
NM_014246	chr22(.):46751730-46938067	0.1997
NM_001164106	chr22(.):50580483-50605116	0.1015
NM_138433	chr22(.):50981461-50994452	0.2501
NM_014406	chr22(.):17066647-17078700	0.0317
NR_001591	chr22(.):17077800-17134720	0.15
NR_036168	chr22(.):18241945-18252025	0.0379
NM_001178126	chr22(.):23224959-23243013	0.1037
NM_004914	chr22(.):23482512-23511531	0.493
NM_001024938	chr22(.):24194058-24232725	0.2549
NM_002415	chr22(.):24231564-24242409	1.0125
NM_001024939	chr22(.):24195040-24232725	0.2591
NM_001002862	chr22(.):24171689-24186199	0.4337
NM_000675	chr22(.):24818529-24843325	0.8568
NR_028484	chr22(.):24820177-24895783	0.3394
NM_001032364	chr22(.):24994123-25029972	0.3813
NM_013430	chr22(.):24974717-25029972	0.29
NM_005265	chr22(.):24994179-25029972	0.3818
NM_031444	chr22(.):24931405-24956275	0.5613
NM_001032365	chr22(.):24998625-25029972	0.3827
NM_004175	chr22(.):24946617-24973509	0.52
NM_207644	chr22(.):24976590-24994035	0.1254
NM_020437	chr22(.):26820279-26845978	0.4493
NM_001013694	chr22(.):26874849-26892904	0.4851
NM_172002	chr22(.):29133042-29158496	0.3147
NM_173510	chr22(.):29163661-29190283	0.3811
NM_001079539	chr22(.):29185547-29201560	1.8239
NM_001098535	chr22(.):32748853-32762148	0.0712
NR_002596	chr22(.):32750892-32772063	0.0626
NR_001450	chr22(.):32750894-32771972	0.0624
NM_174932	chr22(.):32804833-32858373	0.1944
NM_014306	chr22(.):32778561-32813274	0.2938
NM_145640	chr22(.):36531370-36561977	0.4786
NM_145642	chr22(.):36531370-36567225	0.423
NM_030643	chr22(.):36580175-36605879	0.1093
NM_145637	chr22(.):36617254-36641000	0.4411
NM_145343	chr22(.):36644116-36668577	0.959
NM_030882	chr22(.):36617254-36640689	0.4451
NM_031910	chr22(.):37571205-37589330	0.0977
NM_001051	chr22(.):37597244-37613353	0.374
NM_002872	chr22(.):37616309-37645305	0.7139
NM_006498	chr22(.):37961252-37981024	0.1798
NM_018957	chr22(.):38030683-38057050	0.6739
NM_024313	chr22(.):38077343-38094485	0.3161
NM_002305	chr22(.):38066612-38080809	0.933
NM_020315	chr22(.):38049736-38067939	0.4916
NM_001161574	chr22(.):38592938-38617517	0.2638
NM_001161573	chr22(.):38594026-38617517	0.2724
NR_002821	chr22(.):38735669-38799931	0.6861
NM_004981	chr22(.):38817332-38845033	0.1201
NM_001013647	chr22(.):38969124-39057634	0.1553
NM_004286	chr22(.):39096806-39134592	0.4701
NM_005740	chr22(.):39169512-39195161	0.1264
NM_020243	chr22(.):39072953-39085766	0.2871
NM_014876	chr22(.):39076547-39101459	0.673
NM_015374	chr22(.):39125734-39156947	0.6841
NM_014293	chr22(.):39209456-39245017	0.1648
NM_014292	chr22(.):39255247-39273258	0.9526
NM_001006666	chr22(.):39431672-39445428	0.3777
NM_004900	chr22(.):39373404-39393783	0.6719
NM_001193289	chr22(.):39348526-39393783	0.4713
NM_152426	chr22(.):39412117-39434256	0.1751
NM_014508	chr22(.):39405264-39419825	0.5862
NM_021822	chr22(.):39468009-39488748	0.6576
NM_175709	chr22(.):39521778-39553538	1.1491
NM_181773	chr22(.):39488228-39505072	0.3733
NM_001166004	chr22(.):39488228-39503610	0.3994
NM_002608	chr22(.):39614684-39645957	1.0693
NM_033016	chr22(.):39614684-39641914	1.1629
NM_006116	chr22(.):39790758-39832887	0.1836
NM_153497	chr22(.):39790758-39838132	0.2463
NM_194326	chr22(.):39920097-39933860	1.1231
NM_002409	chr22(.):39848324-39893199	0.3481
NM_019008	chr22(.):39893283-39919137	0.8778
NM_182810	chr22(.):39911568-39923691	1.5277
NM_001098270	chr22(.):39878228-39893199	0.1647
NM_138435	chr22(.):40385952-40431043	0.0877
NM_004599	chr22(.):42224105-42307375	0.3072
NM_014507	chr22(.):43523211-43544403	0.3418
NM_000714	chr22(.):43542534-43564248	0.6408
NM_015140	chr22(.):43557627-43588137	0.3027
NM_015264	chr22(.):45583122-45613347	0.0886
NR_031651	chr22(.):45591834-45601900	0.0961
NM_001167574	chr22(.):45675867-45696755	0.1719
NM_018280	chr22(.):46441338-46455024	2.0368
NR_027036	chr22(.):46430786-46445748	0.3768
NR_027034	chr22(.):46444725-46459402	1.9147
NR_027033	chr22(.):46476876-46514808	0.0977
NR_027240	chr22(.):46397495-46411657	0.4985
NR_037413	chr22(.):46481923-46492006	0.0981
NM_001135101	chr22(.):50307282-50326186	0.4472
NM_024105	chr22(.):50291853-50317106	0.3205
NM_001001852	chr22(.):50349142-50362720	2.1221
NM_031454	chr22(.):50634407-50661045	0.2676
NM_001160300	chr22(.):50604159-50623724	0.1435
NM_025204	chr22(.):50619359-50643027	0.9603
NM_001169111	chr22(.):50956996-50969033	2.4622
NM_024866	chr22(.):50915011-50929866	0.6199
NM_002972	chr22(.):50878430-50918464	0.4638
NM_001185011	chr22(.):50941644-50968209	1.2176
NM_001113756	chr22(.):50959181-50973258	3.7881
NM_001113755	chr22(.):50959181-50973514	3.7376
NM_001169109	chr22(.):50956996-50969868	2.958
NM_001169110	chr22(.):50956996-50969574	2.7589
NM_001014440	chr22(.):50963837-50976008	4.2134
NM_005138	chr22(.):50956996-50969034	2.4629
NM_017584	chr22(.):50920212-50933750	0.424
NM_033200	chr22(.):50936375-50951135	0.5508
NM_001145134	chr22(.):51002289-51022096	0.5314
NR_021492	chr22(.):51016454-51027355	0.8793
NM_004377	chr22(.):51002289-51021894	0.526
NM_001123225	chr22(.):50984540-51006328	0.1737
NM_001145137	chr22(.):51002289-51021506	0.4555
NM_005198	chr22(.):51012386-51026428	0.7135
