REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS11_jia.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper.1
1_MACS_peak_5856_lociStitched	chr12	49523096	49527791	1	4696	17337.696	972	1	TUBA1B	DHH,LMBR1L	TUBA1B	972	1
2_MACS_peak_25655_lociStitched	chr7	128162857	128173710	2	5444	17327.8998	973	1		METTL2B	METTL2B	973	1
1_MACS_peak_12729_lociStitched	chr19	3983770	3990862	1	7093	17320.7916	974	1	EEF2	PIAS4,MIR637,DAPK3,SNORD37	EEF2	974	1
2_MACS_peak_11498_lociStitched	chr17	55676219	55684959	2	7251	17314.814	975	1	MSI2		MRPS23	975	1
1_MACS_peak_102_lociStitched	chr1	6977215	6984304	1	7090	17311.338	976	1	CAMTA1		CAMTA1	976	1
3_MACS_peak_9863_lociStitched	chr16	30537188	30547594	3	5105	17302.0562	977	1	ZNF768,ZNF747	ZNF764,ZNF688,ZNF785	ZNF747	977	1
2_MACS_peak_10415_lociStitched	chr16	89508199	89522172	2	10102	17299.9713	978	1	ANKRD11		ANKRD11	978	1
3_MACS_peak_13587_lociStitched	chr19	45921683	45932709	3	8739	17288.768	979	1	ERCC1	CD3EAP,FOSB,ERCC2,PPP1R13L	ERCC1	979	1
4_MACS_peak_5529_lociStitched	chr12	11973422	11990601	4	11389	17283.7919	980	1	ETV6		ETV6	980	1
1_MACS_peak_11202_lociStitched	chr17	40855386	40862620	1	7235	17262.4942	981	1	EZH1	TUBG2,CNTNAP1,PLEKHH3,CCR10	CNTNAP1	981	1
3_MACS_peak_6134_lociStitched	chr12	67827082	67847335	3	10992	17251.5054	982	1			CAND1	982	1
3_MACS_peak_21406_lociStitched	chr5	32206300	32219605	3	7184	17251.263	983	1		GOLPH3	GOLPH3	983	1
3_MACS_peak_5543_lociStitched	chr12	12844101	12857893	3	8272	17240.0	984	1	GPR19	CDKN1B,APOLD1	GPR19	984	1
3_MACS_peak_1838_lociStitched	chr1	159879369	159896129	3	8306	17232.632	985	1	TAGLN2	VSIG8,CCDC19,IGSF9,SLAMF9	TAGLN2	985	1
5_MACS_peak_12877_lociStitched	chr19	9928722	9946827	5	9000	17226.9075	986	1	UBL5,PIN1,FBXL12	ZNF846	UBL5	986	1
1_MACS_peak_17728_lociStitched	chr22	38899882	38903701	1	3820	17221.7805	987	1	DDX17	KDELR3,KCNJ4,DDX17	DDX17	987	1
1_MACS_peak_951_lociStitched	chr1	54870772	54876238	1	5467	17206.968	988	1	SSBP3		SSBP3	988	1
4_MACS_peak_846_lociStitched	chr1	45264679	45286389	4	9420	17203.004	989	1	PLK3,BTBD19,TCTEX1D4,PTCH2	RPS8,SNORD55,SNORD46,SNORD38A,SNORD38B,BEST4,PTCH2	BTBD19	989	1
2_MACS_peak_20264_lociStitched	chr4	73931898	73939131	2	6720	17197.1808	990	1	COX18		COX18	990	1
3_MACS_peak_23706_lociStitched	chr6	89463464	89476343	3	9019	17196.0408	991	1	RNGTT		RNGTT	991	1
2_MACS_peak_11666_lociStitched	chr17	66452313	66459435	2	6979	17183.2494	992	1	WIPI1	PRKAR1A,MIR635	WIPI1	992	1
3_MACS_peak_16121_lociStitched	chr2	242245519	242257140	3	8153	17151.4339	993	1	SEPT2,HDLBP	FARP2,HDLBP	SEPT2	993	1
1_MACS_peak_7815_lociStitched	chr14	72941466	72948543	1	7078	17136.9555	994	1	RGS6		DPF3	994	1
2_MACS_peak_22726_lociStitched	chr6	3022414	3032215	2	6861	17136.0684	995	1	LOC401233	DKFZP686I15217,NQO2,FAM136B,RIPK1	LOC401233	995	1
1_MACS_peak_613_lociStitched	chr1	33281700	33285944	1	4245	17132.1792	996	1	S100PBP,YARS		YARS	996	1
2_MACS_peak_254_lociStitched	chr1	16160038	16163546	2	3464	17128.1608	997	1	FLJ37453	SPEN,UQCRHL	SPEN	997	1
2_MACS_peak_20978_lociStitched	chr4	166960580	166968689	2	7741	17117.2881	998	1	TLL1		TLL1	998	1
3_MACS_peak_462_lociStitched	chr1	27152519	27167512	3	9458	17101.0158	999	1	ZDHHC18	PIGV,SFN,GPN2	ZDHHC18	999	1
1_MACS_peak_1827_lociStitched	chr1	157774600	157778916	1	4317	17087.044	1000	1	FCRL1	FCRL2,CD5L	FCRL1	1000	1
1_MACS_peak_2614_lociStitched	chr1	226297073	226301270	1	4198	17071.7172	1001	1		LOC440926,H3F3A	LOC440926	1001	1
1_MACS_peak_9160_lociStitched	chr15	90612704	90620529	1	7826	17023.2875	1002	1	ZNF710	IDH2	IDH2	1002	1
1_MACS_peak_12443_lociStitched	chr18	56806499	56812968	1	6470	17021.2328	1003	1	SEC11C		SEC11C	1003	1
1_MACS_peak_10902_lociStitched	chr17	27618391	27622374	1	3984	17007.0117	1004	1	NUFIP2	CRYBA1	NUFIP2	1004	1
1_MACS_peak_25706_lociStitched	chr7	130790069	130796601	1	6533	17000.8364	1005	1	MKLN1,FLJ43663		FLJ43663	1005	1
2_MACS_peak_5692_lociStitched	chr12	31225465	31234555	2	7096	16997.391	1006	1	DDX11		DDX11	1006	1
1_MACS_peak_18205_lociStitched	chr3	23846851	23854641	1	7791	16955.714	1007	1	UBE2E1		UBE2E1	1007	1
3_MACS_peak_16999_lociStitched	chr21	19645086	19659109	3	9378	16955.2093	1008	1	TMPRSS15	CHODL	CHODL	1008	1
2_MACS_peak_13853_lociStitched	chr19	55764386	55772019	2	6933	16951.3664	1009	1	PPP6R1	BRSK1,PTPRH,TMEM86B,HSPBP1	PPP6R1	1009	1
4_MACS_peak_8251_lociStitched	chr14	106144088	106176079	4	30532	144141.8487	8	1		MYC	MYC	8	1
1_MACS_peak_8256_lociStitched	chr14	106324809	106330536	1	5728	42189.6636	166	1		MYC	MYC	166	1
