REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS11_jia.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
1_MACS_peak_21184_lociStitched	chr5	217232	225466	1	8235	26331.5086	857	1	SDHA,CCDC127	LRRC14B,PDCD6	SDHA	LRRC14B	1.54	857	1
4_MACS_peak_6349_lociStitched	chr12	96883328	96902107	4	8226	14687.0559	858	1			CDK17	CDK17	0.1977	858	1
2_MACS_peak_21106_lociStitched	chr4	185391254	185399534	2	8225	41626.044	859	1	IRF2		IRF2	IRF2	1.5591	859	1
2_MACS_peak_10297_lociStitched	chr16	81740285	81753033	2	8225	21518.624	860	1	CMIP		PLCG2	PLCG2	0.1891	860	1
2_MACS_peak_25604_lociStitched	chr7	122822833	122833484	2	8222	20086.7209	861	1	SLC13A1		SLC13A1	SLC13A1	0.2863	861	1
1_MACS_peak_17939_lociStitched	chr22	46879345	46887558	1	8214	16329.0866	862	1	CELSR1		CELSR1	CELSR1	0.4287	862	1
2_MACS_peak_15984_lociStitched	chr2	231524815	231536954	2	8202	18821.5195	863	1		CAB39	CAB39	CAB39	0.1369	863	1
3_MACS_peak_5961_lociStitched	chr12	53763401	53776339	3	8201	20510.6114	864	1	SP1	AMHR2,AAAS,SP7	SP1	AAAS	0.7454	864	1
3_MACS_peak_24041_lociStitched	chr6	134323033	134332472	3	8191	13048.4736	865	1	SLC2A12	TBPL1	SLC2A12	SLC2A12	0.4431	865	1
3_MACS_peak_12907_lociStitched	chr19	10521719	10532385	3	8190	16905.61	866	1	PDE4A	PDE4A,TYK2,MIR1181,CDC37	PDE4A	MIR1181	0.3956	866	1
1_MACS_peak_16555_lociStitched	chr20	37498265	37506450	1	8186	51763.577	867	1	PPP1R16B	FAM83D	FAM83D	FAM83D	0.2073	867	1
1_MACS_peak_19277_lociStitched	chr3	150477545	150485729	1	8185	20239.8504	868	1	SIAH2		SIAH2	SIAH2	0.6911	868	1
1_MACS_peak_16681_lociStitched	chr20	45522426	45530607	1	8182	34873.9668	869	1	EYA2		EYA2	EYA2	0.1955	869	1
1_MACS_peak_11290_lociStitched	chr17	43387737	43395914	1	8178	19403.2033	870	1	MAP3K14	LOC100133991,C17orf46	MAP3K14	MAP3K14	0.4163	870	1
1_MACS_peak_10258_lociStitched	chr16	79628701	79636875	1	8175	21473.098	871	1	MAF		MAF	MAF	1.3368	871	1
4_MACS_peak_27172_lociStitched	chr8	145047196	145065681	4	8174	13373.8975	872	1	GRINA,PLEC,PARP10	SPATC1,PLEC,MIR661,OPLAH	PARP10	MIR661	0.7183	872	1
2_MACS_peak_6380_lociStitched	chr12	102129410	102140142	2	8171	15950.9716	873	1	SYCP3,GNPTAB	CHPT1	SYCP3	SYCP3	0.6797	873	1
2_MACS_peak_22602_lociStitched	chr5	175960288	175971420	2	8167	16440.8508	874	1	CDHR2,RNF44	CDHR2	RNF44	RNF44	0.6294	874	1
1_MACS_peak_20342_lociStitched	chr4	78735325	78743487	1	8163	30531.5934	875	1	CNOT6L	MRPL1	CNOT6L	CNOT6L	0.3743	875	1
4_MACS_peak_28389_lociStitched	chr9	134127545	134145305	4	8159	15911.184	876	1	FAM78A	PPAPDC3	FAM78A	FAM78A	0.6598	876	1
3_MACS_peak_16121_lociStitched	chr2	242245519	242257140	3	8153	17151.4339	877	1	SEPT2,HDLBP	FARP2,HDLBP	SEPT2	SEPT2	0.4281	877	1
2_MACS_peak_11855_lociStitched	chr17	76348399	76357456	2	8152	12762.2187	878	1	SOCS3	PGS1	SOCS3	SOCS3	0.9849	878	1
3_MACS_peak_1207_lociStitched	chr1	93416397	93428560	3	8149	10091.6411	879	1	FAM69A		FAM69A	FAM69A	0.1507	879	1
2_MACS_peak_24891_lociStitched	chr7	50343470	50352411	2	8147	5465.6333	880	1	IKZF1		IKZF1	IKZF1	0.0667	880	1
3_MACS_peak_13855_lociStitched	chr19	55786220	55796575	3	8147	17825.097	881	1	BRSK1,HSPBP1	TMEM86B,PPP6R1,TMEM150B	HSPBP1	HSPBP1	1.0641	881	1
1_MACS_peak_6037_lociStitched	chr12	57076467	57084612	1	8146	34289.6355	882	1	PTGES3	BAZ2A,SNORD59B,SNORD59A,ATP5B,NACA	PTGES3	ATP5B	1.2265	882	1
2_MACS_peak_2010_lociStitched	chr1	173831577	173840341	2	8126	18575.298	883	1	LOC100506046,ZBTB37,SNORD81,GAS5,SNORD80,SNORD47,SNORD79,SNORD78,SNORD77,SNORD44,SNORD76,SNORD75,SNORD74	DARS2,CENPL,SERPINC1	SNORD76	SNORD76	1.8657	883	1
2_MACS_peak_14632_lociStitched	chr2	65609245	65619553	2	8125	15237.2856	884	1	SPRED2	SPRED2	SPRED2	SPRED2	0.3243	884	1
2_MACS_peak_20685_lociStitched	chr4	124330008	124341277	2	8120	14543.7714	885	1		SPRY1	SPRY1	SPRY1	1.1349	885	1
4_MACS_peak_9912_lociStitched	chr16	31880039	31890667	4	8094	17594.654	886	1	ZNF267		ZNF267	ZNF267	0.3863	886	1
4_MACS_peak_18455_lociStitched	chr3	49055031	49067417	4	8091	13918.1482	887	1	NDUFAF3,DALRD3,MIR425,MIR191,IMPDH2,QRICH1	P4HTM,WDR6	NDUFAF3	NDUFAF3	0.9155	887	1
3_MACS_peak_28034_lociStitched	chr9	110835506	110847026	3	8090	10136.448	888	1			KLF4	KLF4	NONE	888	1
4_MACS_peak_20376_lociStitched	chr4	82542292	82557865	4	8086	8921.7717	889	1			RASGEF1B	RASGEF1B	NONE	889	1
3_MACS_peak_12358_lociStitched	chr18	48964710	48977009	3	8082	15258.1394	890	1			MEX3C	MEX3C	NONE	890	1
1_MACS_peak_10468_lociStitched	chr17	977004	985082	1	8079	18025.2492	891	1	ABR		ABR	ABR	0.2446	891	1
3_MACS_peak_10048_lociStitched	chr16	58526357	58536432	3	8079	13300.0075	892	1	NDRG4	SETD6,SNORA46	SETD6	SETD6	0.359	892	1
2_MACS_peak_17074_lociStitched	chr21	34600651	34613138	2	8071	19351.1039	893	1	IFNAR2	IL10RB	IFNAR2	IFNAR2	0.5871	893	1
3_MACS_peak_17500_lociStitched	chr22	26942047	26954910	3	8068	15427.8822	894	1	TPST2,MIR548J	TFIP11	MIR548J	MIR548J	1.2836	894	1
4_MACS_peak_6074_lociStitched	chr12	58135220	58150169	4	8068	16893.8649	895	1	TSPAN31,MARCH9,AGAP2,CDK4	OS9,LOC100130776,FAM119B,TSFM,AGAP2,CYP27B1,METTL1	CDK4	CDK4	1.0744	895	1
1_MACS_peak_20300_lociStitched	chr4	76762043	76770107	1	8065	12808.0512	896	1			PPEF2	PPEF2	NONE	896	1
2_MACS_peak_4476_lociStitched	chr11	58340134	58348239	2	8063	20417.3055	897	1	ZFP91-CNTF,ZFP91,LPXN	CNTF	LPXN	LPXN	0.3877	897	1
4_MACS_peak_13655_lociStitched	chr19	47986714	47998899	4	8063	13710.562	898	1	KPTN,NAPA	SLC8A2	KPTN	KPTN	0.5611	898	1
1_MACS_peak_13997_lociStitched	chr2	5834257	5842315	1	8059	19024.938	899	1	SOX11		SOX11	SOX11	1.0472	899	1
2_MACS_peak_9533_lociStitched	chr16	10905773	10918929	2	8053	11020.7812	900	1	FAM18A		FAM18A	FAM18A	0.2421	900	1
3_MACS_peak_19282_lociStitched	chr3	151911027	151921819	3	8051	14606.972	901	1			MBNL1	MBNL1	0.2778	901	1
3_MACS_peak_27835_lociStitched	chr9	94180812	94192713	3	8045	13392.1953	902	1	NFIL3		NFIL3	NFIL3	0.4727	902	1
1_MACS_peak_21089_lociStitched	chr4	185183928	185191964	1	8037	30233.8428	903	1		ENPP6	ENPP6	ENPP6	0.0769	903	1
1_MACS_peak_15361_lociStitched	chr2	158294763	158302780	1	8018	25765.0346	904	1	CYTIP		CYTIP	CYTIP	0.733	904	1
3_MACS_peak_9157_lociStitched	chr15	90588627	90604379	3	8018	14400.4784	905	1	ZNF710	IDH2	IDH2	IDH2	0.4951	905	1
4_MACS_peak_20708_lociStitched	chr4	128054702	128066824	4	8017	9610.3216	906	1			INTU	INTU	NONE	906	1
4_MACS_peak_27779_lociStitched	chr9	91924712	91939042	4	8017	22390.625	907	1	CKS2,MIR3153,SECISBP2		SECISBP2	SECISBP2	0.6776	907	1
2_MACS_peak_4106_lociStitched	chr11	3874415	3882688	2	8016	12784.2669	908	1	STIM1	PGAP2,RHOG	STIM1	RHOG	0.2065	908	1
2_MACS_peak_26248_lociStitched	chr8	29653719	29664529	2	8013	20303.342	909	1		C8orf75	C8orf75	C8orf75	0.3194	909	1
1_MACS_peak_822_lociStitched	chr1	44295753	44303764	1	8012	21768.2903	910	1	ST3GAL3		ARTN	ARTN	NONE	910	1
2_MACS_peak_396_lociStitched	chr1	25249629	25257716	2	8007	23905.9807	911	1	RUNX3		RUNX3	RUNX3	0.4711	911	1
3_MACS_peak_8452_lociStitched	chr15	41023109	41038894	3	8004	18233.2535	912	1	RAD51,FAM82A2	GCHFR,C15orf62	FAM82A2	FAM82A2	0.8467	912	1
3_MACS_peak_23113_lociStitched	chr6	30649551	30659882	3	7987	15687.6235	913	1	KIAA1949,NRM	C6orf136,TUBB,DHX16,MDC1	KIAA1949	TUBB	1.6393	913	1
2_MACS_peak_5798_lociStitched	chr12	46776131	46785312	2	7985	22321.7653	914	1		SLC38A2	SLC38A2	SLC38A2	0.6351	914	1
4_MACS_peak_23482_lociStitched	chr6	52157202	52170151	4	7981	10354.0204	915	1		IL17F,MCM3	MCM3	MCM3	0.3129	915	1
1_MACS_peak_14865_lociStitched	chr2	86843643	86851621	1	7979	13138.9682	916	1	RNF103-VPS24,RNF103		RNF103	RNF103	0.4846	916	1
2_MACS_peak_20354_lociStitched	chr4	79686561	79699012	2	7965	31249.5198	917	1	BMP2K		BMP2K	BMP2K	0.3002	917	1
1_MACS_peak_22302_lociStitched	chr5	142430131	142438094	1	7964	16359.1872	918	1	ARHGAP26		ARHGAP26	ARHGAP26	0.2515	918	1
2_MACS_peak_15844_lociStitched	chr2	213673862	213682056	2	7963	13022.7242	919	1			ERBB4	ERBB4	NONE	919	1
2_MACS_peak_10939_lociStitched	chr17	29640283	29649293	2	7963	10127.24	920	1	NF1,EVI2B,EVI2A	OMG	EVI2B	EVI2B	0.3386	920	1
2_MACS_peak_1058_lociStitched	chr1	67389979	67401492	2	7962	14606.5431	921	1	MIER1,WDR78		MIER1	MIER1	0.2518	921	1
2_MACS_peak_379_lociStitched	chr1	24710390	24719465	2	7959	11791.1475	922	1	C1orf201	NIPAL3	C1orf201	C1orf201	0.2722	922	1
4_MACS_peak_20069_lociStitched	chr4	40302597	40312237	4	7959	11315.432	923	1		CHRNA9	CHRNA9	CHRNA9	0.0556	923	1
4_MACS_peak_14658_lociStitched	chr2	68638520	68656285	4	7955	11263.01	924	1		PLEK,APLF,FBXO48	FBXO48	FBXO48	0.3591	924	1
2_MACS_peak_17482_lociStitched	chr22	24996901	25005862	2	7954	21129.1419	925	1	GGT1	SNRPD3,BCRP3,C22orf13,C22orf36,POM121L10P	GGT1	C22orf13	0.5601	925	1
3_MACS_peak_2903_lociStitched	chr10	5930590	5947869	3	7954	15754.9922	926	1	FBXO18,ANKRD16		FBXO18	FBXO18	0.3374	926	1
5_MACS_peak_17901_lociStitched	chr22	45105613	45120664	5	7945	7072.4649	927	1	PRR5,PRR5-ARHGAP8	ARHGAP8	PRR5-ARHGAP8	PRR5-ARHGAP8	0.1048	927	1
2_MACS_peak_27817_lociStitched	chr9	93677372	93690151	2	7941	23521.0274	928	1			SYK	SYK	NONE	928	1
2_MACS_peak_4083_lociStitched	chr11	2792848	2801245	2	7940	17474.157	929	1	KCNQ1		KCNQ1OT1	KCNQ1OT1	NONE	929	1
4_MACS_peak_14460_lociStitched	chr2	48660455	48677566	4	7938	11657.7243	930	1	KLRAQ1		KLRAQ1	KLRAQ1	0.1797	930	1
1_MACS_peak_27945_lociStitched	chr9	100858190	100866115	1	7926	12029.3575	931	1	TRIM14	NANS	TRIM14	TRIM14	0.388	931	1
3_MACS_peak_7332_lociStitched	chr14	21566289	21578798	3	7924	10666.4243	932	1	C14orf176,ZNF219	RNASE8,ARHGEF40,OR5AU1	ZNF219	ZNF219	0.1308	932	1
1_MACS_peak_23194_lociStitched	chr6	32934866	32942788	1	7923	42934.0712	933	1	BRD2	HLA-DMB,HLA-DMA,HLA-DOA	BRD2	BRD2	1.9518	933	1
3_MACS_peak_27684_lociStitched	chr9	77692167	77704488	3	7917	16808.3082	934	1	OSTF1,C9orf95	C9orf41	C9orf95	C9orf95	0.5113	934	1
1_MACS_peak_3145_lociStitched	chr10	30989339	30997249	1	7911	32639.824	935	1			LYZL2	LYZL2	NONE	935	1
2_MACS_peak_1351_lociStitched	chr1	112134811	112148092	2	7910	8332.4994	936	1	LOC100129269	RAP1A,ADORA3	LOC100129269	LOC100129269	0.388	936	1
3_MACS_peak_21550_lociStitched	chr5	54031463	54049912	3	7909	20830.7659	937	1			SNX18	SNX18	0.8603	937	1
2_MACS_peak_1748_lociStitched	chr1	155434436	155443594	2	7905	16614.4436	938	1	ASH1L	POU5F1P4	POU5F1P4	POU5F1P4	0.1639	938	1
4_MACS_peak_29589_lociStitched	chrX	153706444	153724674	4	7901	23250.542	939	1	LAGE3,UBL4A,SLC10A3	ATP6AP1,GDI1,FAM50A,PLXNA3,IKBKG,FAM3A	UBL4A	UBL4A	1.594	939	1
1_MACS_peak_18167_lociStitched	chr3	16877430	16885328	1	7899	13806.4938	940	1		PLCL2	PLCL2	PLCL2	0.0863	940	1
2_MACS_peak_20785_lociStitched	chr4	140215864	140224668	2	7898	24638.8744	941	1	NAA15,NDUFC1	C4orf49	NDUFC1	NDUFC1	1.1664	941	1
2_MACS_peak_1654_lociStitched	chr1	153308849	153320027	2	7892	28692.8082	942	1	PGLYRP4	S100A9,PGLYRP3,S100A12,S100A8	PGLYRP4	PGLYRP4	1.1033	942	1
1_MACS_peak_8439_lociStitched	chr15	40615279	40623156	1	7878	18486.5313	943	1		PHGR1,DISP2,LOC100131244,PLCB2,C15orf52	C15orf52	C15orf52	0.7524	943	1
2_MACS_peak_29582_lociStitched	chrX	153615502	153628769	2	7877	37492.542	944	1	RPL10,SNORA70	EMD,TAZ,ATP6AP1,GDI1,FAM50A,FLNA,DNASE1L1	RPL10	DNASE1L1	1.8478	944	1
2_MACS_peak_19486_lociStitched	chr3	177068655	177079507	2	7865	20215.1056	945	1			TBL1XR1	TBL1XR1	0.3405	945	1
2_MACS_peak_21223_lociStitched	chr5	1488618	1501648	2	7863	20193.894	946	1	LPCAT1	SLC6A3	LPCAT1	LPCAT1	0.6771	946	1
4_MACS_peak_28986_lociStitched	chrX	54434664	54443494	4	7860	6722.279	947	1		TSR2	TSR2	TSR2	0.1842	947	1
2_MACS_peak_2607_lociStitched	chr1	226124104	226133728	2	7857	33558.888	948	1	LEFTY2	LEFTY1,PYCR2	LEFTY2	LEFTY2	2.3233	948	1
2_MACS_peak_13397_lociStitched	chr19	39338073	39348893	2	7854	30900.838	949	1	HNRNPL	NFKBIB,LGALS4,ECH1,RINL,SIRT2	HNRNPL	HNRNPL	1.4755	949	1
2_MACS_peak_24869_lociStitched	chr7	47514344	47522875	2	7852	22193.3965	950	1	TNS3		TNS3	TNS3	0.1974	950	1
3_MACS_peak_10023_lociStitched	chr16	57634007	57645127	3	7852	11909.52	951	1		GPR56	GPR56	GPR56	0.1222	951	1
2_MACS_peak_23257_lociStitched	chr6	35264746	35272769	2	7849	15398.5439	952	1	DEF6	ZNF76,PPARD	DEF6	DEF6	0.5327	952	1
3_MACS_peak_28053_lociStitched	chr9	112674878	112683246	3	7846	22237.1232	953	1	PALM2,PALM2-AKAP2		AKAP2	AKAP2	0.3476	953	1
3_MACS_peak_19064_lociStitched	chr3	128900678	128915636	3	7841	17509.8348	954	1	CNBP	ISY1	CNBP	CNBP	0.6082	954	1
2_MACS_peak_16677_lociStitched	chr20	45173158	45185225	2	7840	12559.3336	955	1	C20orf123	ZNF334	C20orf123	C20orf123	0.6435	955	1
1_MACS_peak_12307_lociStitched	chr18	46472358	46480196	1	7839	25808.9664	956	1	SMAD7	SMAD7	SMAD7	SMAD7	1.8952	956	1
3_MACS_peak_16433_lociStitched	chr20	32307313	32322633	3	7838	16704.928	957	1	ZNF341,PXMP4	NECAB3,E2F1	ZNF341	E2F1	1.9841	957	1
2_MACS_peak_17136_lociStitched	chr21	37906392	37918001	2	7833	14038.7637	958	1	CLDN14		CLDN14	CLDN14	0.2125	958	1
1_MACS_peak_9160_lociStitched	chr15	90612704	90620529	1	7826	17023.2875	959	1	ZNF710	IDH2	IDH2	IDH2	0.4951	959	1
3_MACS_peak_9582_lociStitched	chr16	12181244	12194482	3	7826	15562.5928	960	1	SNX29		SNX29	SNX29	0.0879	960	1
2_MACS_peak_7122_lociStitched	chr13	78486840	78494818	2	7808	10099.3502	961	1	EDNRB		EDNRB	EDNRB	0.1772	961	1
2_MACS_peak_29466_lociStitched	chrX	135207756	135215703	2	7802	19296.1107	962	1		FHL1	FHL1	FHL1	0.2199	962	1
2_MACS_peak_7303_lociStitched	chr13	115039685	115048905	2	7800	24897.688	963	1	UPF3A	CDC16,ZNF828	UPF3A	UPF3A	0.8133	963	1
5_MACS_peak_10299_lociStitched	chr16	81762977	81786548	5	7800	9817.3215	964	1		PLCG2	PLCG2	PLCG2	0.1891	964	1
4_MACS_peak_2391_lociStitched	chr1	206858034	206877850	4	7796	15131.4976	965	1	MAPKAPK2	DYRK3	MAPKAPK2	MAPKAPK2	0.4902	965	1
1_MACS_peak_18205_lociStitched	chr3	23846851	23854641	1	7791	16955.714	966	1	UBE2E1		UBE2E1	UBE2E1	0.241	966	1
2_MACS_peak_17513_lociStitched	chr22	27100559	27108398	2	7790	10905.6168	967	1		MIAT	MIAT	MIAT	0.8005	967	1
3_MACS_peak_23403_lociStitched	chr6	43671996	43685273	3	7789	12301.1405	968	1		MRPS18A	MRPS18A	MRPS18A	0.4618	968	1
1_MACS_peak_5351_lociStitched	chr12	1637748	1645532	1	7785	43187.1888	969	1		LOC100292680	LOC100292680	LOC100292680	0.0933	969	1
2_MACS_peak_2651_lociStitched	chr1	228268698	228279371	2	7785	17549.6139	970	1	ARF1	MIR3620,GUK1,C1orf35,MRPL55	ARF1	MRPL55	0.9542	970	1
2_MACS_peak_22305_lociStitched	chr5	142495048	142502931	2	7770	14481.8593	971	1	ARHGAP26		NR3C1	NR3C1	0.2404	971	1
3_MACS_peak_3959_lociStitched	chr10	126376950	126391625	3	7759	7460.77	972	1	FAM53B		FAM53B	FAM53B	0.2057	972	1
3_MACS_peak_28813_lociStitched	chrX	39709204	39720865	3	7752	16797.6705	973	1			BCOR	BCOR	0.5206	973	1
5_MACS_peak_11005_lociStitched	chr17	34409594	34424047	5	7744	9537.5347	974	1	CCL3	CCL18,CCL4	CCL3	CCL3	0.7186	974	1
3_MACS_peak_23419_lociStitched	chr6	44185774	44194355	3	7743	11885.5431	975	1	SLC29A1	HSP90AB1,TMEM151B,SLC35B2,NFKBIE	SLC29A1	NFKBIE	1.4946	975	1
2_MACS_peak_20978_lociStitched	chr4	166960580	166968689	2	7741	17117.2881	976	1	TLL1		TLL1	TLL1	0.1427	976	1
2_MACS_peak_12679_lociStitched	chr19	2468774	2480202	2	7725	19461.884	977	1	GADD45B	TIMM13,LMNB2	GADD45B	GADD45B	1.3913	977	1
4_MACS_peak_14487_lociStitched	chr2	54279421	54292132	4	7723	10350.5673	978	1			ACYP2	ACYP2	NONE	978	1
5_MACS_peak_4643_lociStitched	chr11	65307164	65326481	5	7717	9608.2758	979	1	LTBP3	MALAT1,SCYL1,SSSCA1,FAM89B,EHBP1L1,KCNK7	LTBP3	MALAT1	1.7084	979	1
1_MACS_peak_24647_lociStitched	chr7	26191103	26198818	1	7716	29185.845	980	1	NFE2L3	CBX3,HNRNPA2B1	NFE2L3	HNRNPA2B1	1.6071	980	1
2_MACS_peak_2059_lociStitched	chr1	179048409	179058961	2	7715	33457.2264	981	1	TOR3A		TOR3A	TOR3A	1.5014	981	1
3_MACS_peak_9844_lociStitched	chr16	30193278	30206277	3	7714	28094.7387	982	1	CORO1A,LOC606724,SLX1B,SLX1A-SULT1A3,BOLA2B		CORO1A	CORO1A	1.6542	982	1
1_MACS_peak_27877_lociStitched	chr9	96027210	96034912	1	7703	35295.9554	983	1	WNK2		C9orf129	C9orf129	NONE	983	1
1_MACS_peak_20593_lociStitched	chr4	111113199	111120897	1	7699	38664.7446	984	1	ELOVL6		ELOVL6	ELOVL6	0.4837	984	1
4_MACS_peak_17940_lociStitched	chr22	46932994	46946664	4	7699	10203.288	985	1	CELSR1		CELSR1	CELSR1	0.4287	985	1
1_MACS_peak_23408_lociStitched	chr6	43737186	43744873	1	7688	23183.2233	986	1	VEGFA		VEGFA	VEGFA	0.9524	986	1
2_MACS_peak_8660_lociStitched	chr15	58584125	58592188	2	7687	7317.1725	987	1			LIPC	LIPC	NONE	987	1
1_MACS_peak_8470_lociStitched	chr15	41303316	41310995	1	7680	10088.6702	988	1	INO80		CHAC1	CHAC1	NONE	988	1
1_MACS_peak_17206_lociStitched	chr21	44580576	44588248	1	7673	30717.9208	989	1		CRYAA	CRYAA	CRYAA	1.551	989	1
4_MACS_peak_28370_lociStitched	chr9	132770680	132789491	4	7673	10761.7731	990	1	FNBP1	GPR107	FNBP1	FNBP1	0.533	990	1
2_MACS_peak_12296_lociStitched	chr18	46301317	46313611	2	7672	16505.9244	991	1	KIAA0427		SMAD7	SMAD7	1.8952	991	1
3_MACS_peak_16206_lociStitched	chr20	4140080	4153453	3	7670	12035.7	992	1	SMOX	LOC728228	SMOX	SMOX	0.3377	992	1
4_MACS_peak_3837_lociStitched	chr10	112616931	112632854	4	7666	8375.498	993	1	PDCD4,LOC282997	SHOC2,NCRNA00081	LOC282997	LOC282997	0.3659	993	1
1_MACS_peak_21097_lociStitched	chr4	185301215	185308868	1	7654	48445.0206	994	1			IRF2	IRF2	1.5591	994	1
3_MACS_peak_13006_lociStitched	chr19	13043317	13057869	3	7647	22380.976	995	1	CALR,RAD23A,FARSA	GCDH,DAND5,NFIX,KLF1,SYCE2,GADD45GIP1	CALR	CALR	1.2197	995	1
3_MACS_peak_2600_lociStitched	chr1	226034917	226045070	3	7643	10910.4138	996	1	TMEM63A	EPHX1,LEFTY1	EPHX1	LEFTY1	1.0373	996	1
1_MACS_peak_26998_lociStitched	chr8	126441107	126448747	1	7641	31512.708	997	1	TRIB1		TRIB1	TRIB1	1.8191	997	1
1_MACS_peak_10152_lociStitched	chr16	68810409	68818049	1	7641	14839.936	998	1	CDH1		CDH1	CDH1	0.4734	998	1
1_MACS_peak_16858_lociStitched	chr20	57463272	57470910	1	7639	22288.4478	999	1	GNAS	GNAS-AS	GNAS	GNAS	0.6779	999	1
2_MACS_peak_2587_lociStitched	chr1	224926928	224936192	2	7639	12279.432	1000	1	CNIH3		CNIH3	CNIH3	0.2077	1000	1
1_MACS_peak_21206_lociStitched	chr5	1004199	1011836	1	7638	22001.4333	1001	1	NKD2		NKD2	NKD2	0.9932	1001	1
1_MACS_peak_6996_lociStitched	chr13	49549157	49556794	1	7638	14339.2312	1002	1	FNDC3A		FNDC3A	FNDC3A	0.1069	1002	1
3_MACS_peak_15641_lociStitched	chr2	191877702	191886791	3	7637	18338.8753	1003	1	STAT1		STAT1	STAT1	0.5387	1003	1
3_MACS_peak_9281_lociStitched	chr15	101458350	101472946	3	7637	13042.9856	1004	1	LRRK1	ALDH1A3	LRRK1	ALDH1A3	0.1568	1004	1
3_MACS_peak_15098_lociStitched	chr2	112192917	112201578	3	7635	7743.8001	1005	1	LOC541471		LOC541471	LOC541471	0.2234	1005	1
4_MACS_peak_14895_lociStitched	chr2	88899026	88908432	4	7626	11116.0108	1006	1	EIF2AK3		EIF2AK3	EIF2AK3	0.3185	1006	1
2_MACS_peak_8606_lociStitched	chr15	52620521	52630958	2	7623	10997.4669	1007	1	MYO5A	MYO5C	MYO5C	MYO5C	0.1347	1007	1
3_MACS_peak_10207_lociStitched	chr16	71877300	71888675	3	7619	11779.95	1008	1	ATXN1L	KIAA0174,AP1G1,ZNF821	ATXN1L	ATXN1L	0.4026	1008	1
4_MACS_peak_9605_lociStitched	chr16	14486529	14502354	4	7618	11756.3925	1009	1			MIR365-1	MIR365-1	2.9277	1009	1
4_MACS_peak_14847_lociStitched	chr2	86290691	86308073	4	7616	7688.0586	1010	1	POLR1A	PTCD3,LOC90784	POLR1A	POLR1A	0.5401	1010	1
2_MACS_peak_13579_lociStitched	chr19	45633607	45643586	2	7609	20985.837	1011	1		BLOC1S3,NKPD1,TRAPPC6A	NKPD1	BLOC1S3	0.5267	1011	1
2_MACS_peak_9759_lociStitched	chr16	27209072	27218373	2	7604	20957.0132	1012	1	JMJD5		JMJD5	JMJD5	0.9519	1012	1
1_MACS_peak_3231_lociStitched	chr10	45453879	45461475	1	7597	17950.1076	1013	1	RASSF4,LOC220980	TMEM72,ZNF22,C10orf10,C10orf25	RASSF4	C10orf10	1.5359	1013	1
3_MACS_peak_3016_lociStitched	chr10	15854052	15864675	3	7592	7431.8508	1014	1	FAM188A		FAM188A	FAM188A	0.8824	1014	1
2_MACS_peak_27819_lociStitched	chr9	93696438	93708268	2	7589	16682.666	1015	1			SYK	SYK	NONE	1015	1
1_MACS_peak_5099_lociStitched	chr11	115089243	115096830	1	7588	15478.2387	1016	1	CADM1		CADM1	CADM1	0.1677	1016	1
2_MACS_peak_10395_lociStitched	chr16	88846097	88857802	2	7585	34680.7445	1017	1	FAM38A	CDT1,APRT	FAM38A	CDT1	1.3163	1017	1
2_MACS_peak_20648_lociStitched	chr4	121638684	121651387	2	7578	17732.1177	1018	1	PRDM5		PRDM5	PRDM5	0.4952	1018	1
2_MACS_peak_28322_lociStitched	chr9	131782184	131790655	2	7561	21568.8602	1019	1	SH3GLB2	FAM73B	SH3GLB2	SH3GLB2	1.0166	1019	1
2_MACS_peak_10986_lociStitched	chr17	33406218	33417110	2	7557	20054.3504	1020	1	RFFL	FNDC8,RFFL,RAD51L3	RFFL	RFFL	0.4137	1020	1
2_MACS_peak_28134_lociStitched	chr9	117968716	117976772	2	7555	10738.648	1021	1	DEC1		DEC1	DEC1	0.1154	1021	1
2_MACS_peak_22625_lociStitched	chr5	176852394	176860168	2	7551	18457.8082	1022	1	GRK6	SLC34A1,PRR7,PFN3,F12,DBN1	GRK6	GRK6	1.0609	1022	1
2_MACS_peak_13090_lociStitched	chr19	16264010	16273239	2	7540	9263.1473	1023	1	HSH2D,CIB3	RAB8A,FAM32A,AP1M1	CIB3	RAB8A	0.5174	1023	1
3_MACS_peak_16798_lociStitched	chr20	52481576	52490417	3	7539	13847.6583	1024	1		SUMO1P1	SUMO1P1	SUMO1P1	0.4209	1024	1
4_MACS_peak_22435_lociStitched	chr5	156305825	156321443	4	7534	8974.1028	1025	1		PPP1R2P3,LOC100286948	PPP1R2P3	LOC100286948	1.0368	1025	1
1_MACS_peak_20272_lociStitched	chr4	74676970	74684501	1	7532	20484.32	1026	1		CXCL6,PF4V1	CXCL6	PF4V1	0.0938	1026	1
4_MACS_peak_15037_lociStitched	chr2	107137881	107154648	4	7520	9587.3706	1027	1			RGPD3	RGPD3	0.078	1027	1
3_MACS_peak_13759_lociStitched	chr19	50369672	50382254	3	7518	26334.126	1028	1	TBC1D17,PNKP,AKT1S1	MED25,PTOV1,ATF5,IL4I1	AKT1S1	AKT1S1	1.4746	1028	1
