#18_0EX4_0229Kronos_MM1S-KB-6hr-2_H3K27Ac_hs-dm_i37_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/18_0EX4_0229Kronos_MM1S-KB-6hr-2_H3K27Ac_hs-dm_i37_ROSE/18_0EX4_0229Kronos_MM1S-KB-6hr-2_H3K27Ac_hs-dm_i37_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X18_0EX4_0229Kronos_MM1S.KB.6hr.2_H3K27Ac_hs.dm_i37.bam
#Using cutoff of 24858.251 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X18_0EX4_0229Kronos_MM1S.KB.6hr.2_H3K27Ac_hs.dm_i37.bam	X42_0EXU_0229Kronos_MM1S.KB.6hr.2_Input_hs_i86.bam	enhancerRank	isSuperStretch
1_MACS_peak_3755_lociStitched	chr10	98046001	98051379	1	5379	28222.6684	1106.2546	1318	0
2_MACS_peak_18348_lociStitched	chr3	46389811	46396499	2	5459	27612.0768	1199.1584	1319	0
4_MACS_peak_7105_lociStitched	chr13	24367907	24386245	4	6730	7265.5156	1162.6292	1320	0
2_MACS_peak_422_lociStitched	chr1	28352539	28362955	2	6516	14272.0032	1724.8896	1321	0
2_MACS_peak_3448_lociStitched	chr10	72252050	72260609	2	6179	19996.3917	1591.974	1322	0
3_MACS_peak_26991_lociStitched	chr8	126342461	126355846	3	6711	8918.4255	2025.1505	1323	0
1_MACS_peak_7690_lociStitched	chr14	21147651	21153539	1	5889	22903.1424	841.3952	1324	0
1_MACS_peak_2366_lociStitched	chr1	207094085	207098218	1	4134	36766.3414	1664.3591	1325	0
3_MACS_peak_2849_lociStitched	chr10	1089209	1103505	3	6350	17601.2352	1984.2848	1326	0
2_MACS_peak_2455_lociStitched	chr1	212779742	212788686	2	5842	24721.216	2214.5344	1327	0
2_MACS_peak_14889_lociStitched	chr2	111503632	111513313	2	5530	27263.6322	1675.7811	1328	0
2_MACS_peak_28357_lociStitched	chr9	139432159	139441865	2	6367	16273.0796	1116.19	1329	0
3_MACS_peak_9843_lociStitched	chr16	17555234	17571526	3	6677	9887.6148	2414.4744	1330	0
1_MACS_peak_4802_lociStitched	chr11	65623910	65629643	1	5734	24912.1782	1426.9437	1331	0
2_MACS_peak_4974_lociStitched	chr11	73684502	73695191	2	6346	17132.3292	1837.4391	1332	0
3_MACS_peak_13093_lociStitched	chr19	17413098	17421578	3	6506	13767.28	1671.408	1333	0
2_MACS_peak_12966_lociStitched	chr19	12713865	12725802	2	6540	12831.0813	1703.4099	1334	0
2_MACS_peak_11875_lociStitched	chr17	74476213	74482553	2	5067	30402.202	1271.804	1335	0
1_MACS_peak_10193_lociStitched	chr16	54959630	54965950	1	6321	16231.024	842.456	1336	0
1_MACS_peak_18316_lociStitched	chr3	45634090	45639795	1	5706	24746.008	1284.766	1337	0
3_MACS_peak_24514_lociStitched	chr7	5565447	5573306	3	6371	15503.4493	1032.6726	1338	0
3_MACS_peak_7264_lociStitched	chr13	43618109	43630526	3	6581	10507.2654	911.4078	1339	0
1_MACS_peak_21227_lociStitched	chr5	7868278	7874516	1	6239	17806.9948	1135.9398	1340	0
2_MACS_peak_20099_lociStitched	chr4	40575098	40584552	2	6388	15474.3072	1435.1172	1341	0
4_MACS_peak_22432_lociStitched	chr5	156306040	156321658	4	6668	8141.6634	2211.5088	1342	0
2_MACS_peak_8654_lociStitched	chr15	38477068	38485378	2	6287	16997.274	1360.347	1343	0
1_MACS_peak_13983_lociStitched	chr2	26463368	26469556	1	6189	18417.9632	1258.6392	1344	0
2_MACS_peak_22683_lociStitched	chr5	180643002	180651616	2	6356	15897.9984	1639.2442	1345	0
2_MACS_peak_13472_lociStitched	chr19	45250101	45258694	2	6379	15188.9868	1410.9706	1346	0
2_MACS_peak_5108_lociStitched	chr11	87063523	87071414	2	6493	12795.2565	1522.963	1347	0
2_MACS_peak_22617_lociStitched	chr5	175962728	175971755	2	6612	9252.675	1492.1631	1348	0
3_MACS_peak_1861_lociStitched	chr1	161735358	161747784	3	6653	8930.5662	2958.6306	1349	0
3_MACS_peak_12671_lociStitched	chr19	1437640	1445977	3	6561	10928.9733	1608.2073	1350	0
2_MACS_peak_18422_lociStitched	chr3	49448092	49454692	2	6443	13483.14	1203.84	1351	0
2_MACS_peak_3543_lociStitched	chr10	77159451	77169935	2	6389	14583.244	1168.966	1352	0
2_MACS_peak_18768_lociStitched	chr3	101438807	101445422	2	5971	21134.925	1160.9325	1353	0
1_MACS_peak_23013_lociStitched	chr6	26121968	26127226	1	5259	28367.4358	1204.6078	1354	0
4_MACS_peak_21094_lociStitched	chr4	186175942	186188080	4	6670	6530.244	1768.5066	1355	0
2_MACS_peak_13204_lociStitched	chr19	28955210	28961386	2	6071	19615.5936	1059.184	1356	0
1_MACS_peak_28991_lociStitched	chrX	78199958	78206172	1	6215	17071.7222	722.0668	1357	0
1_MACS_peak_28291_lociStitched	chr9	134268111	134274651	1	6541	10499.316	998.658	1358	0
3_MACS_peak_26003_lociStitched	chr8	2107215	2115186	3	6424	13635.9897	1223.5485	1359	0
2_MACS_peak_26373_lociStitched	chr8	38756232	38764075	2	6058	19736.9095	1099.5886	1360	0
4_MACS_peak_2155_lociStitched	chr1	192561295	192579445	4	6656	9323.655	4483.05	1361	0
2_MACS_peak_24757_lociStitched	chr7	30065242	30073494	2	6538	10886.8636	1494.4372	1362	0
1_MACS_peak_21393_lociStitched	chr5	39072764	39078165	1	5402	26773.8372	1039.6925	1363	0
3_MACS_peak_22139_lociStitched	chr5	132386244	132400480	3	6296	16935.1456	2173.8372	1364	0
2_MACS_peak_25631_lociStitched	chr7	122823311	122832164	2	5359	27786.0258	1736.0733	1365	0
3_MACS_peak_4688_lociStitched	chr11	62431686	62447499	3	6424	14571.6795	2496.8727	1366	0
1_MACS_peak_21872_lociStitched	chr5	96268424	96273351	1	4928	30456.7432	1022.8452	1367	0
2_MACS_peak_21108_lociStitched	chr4	186391357	186402888	2	6051	20188.4748	1681.2198	1368	0
2_MACS_peak_24893_lociStitched	chr7	44078027	44086966	2	6591	8936.3183	1673.3808	1369	0
3_MACS_peak_19185_lociStitched	chr3	141205440	141218653	3	6556	10536.0462	2057.2641	1370	0
1_MACS_peak_6042_lociStitched	chr12	46607944	46614106	1	6163	17904.3072	1066.026	1371	0
1_MACS_peak_18139_lociStitched	chr3	25871788	25877804	1	6017	20039.296	1111.1552	1372	0
3_MACS_peak_17359_lociStitched	chr22	22510951	22523869	3	5980	21636.3582	2233.5222	1373	0
1_MACS_peak_5506_lociStitched	chr11	129871037	129874776	1	3740	37037.7862	977.7485	1374	0
2_MACS_peak_19303_lociStitched	chr3	156200241	156208400	2	5164	29545.3708	1959.7918	1375	0
1_MACS_peak_28055_lociStitched	chr9	117146453	117151672	1	5220	28197.2132	1078.7673	1376	0
2_MACS_peak_11234_lociStitched	chr17	37948526	37958201	2	6478	12305.6325	1779.2325	1377	0
1_MACS_peak_16596_lociStitched	chr20	42308094	42312383	1	4290	34358.7501	1049.0894	1378	0
2_MACS_peak_13611_lociStitched	chr19	50178079	50184439	2	6286	15696.48	1155.612	1379	0
3_MACS_peak_10555_lociStitched	chr16	87415899	87427223	3	6606	6827.2396	813.0632	1380	0
1_MACS_peak_3141_lociStitched	chr10	30721549	30727950	1	6402	13166.857	1325.007	1381	0
2_MACS_peak_10324_lociStitched	chr16	67692826	67702717	2	6423	13003.6977	1739.8269	1382	0
1_MACS_peak_1457_lociStitched	chr1	144928844	144934800	1	5957	21672.6928	2445.5336	1383	0
2_MACS_peak_28065_lociStitched	chr9	117349053	117355861	2	6153	17657.9096	1303.732	1384	0
3_MACS_peak_13833_lociStitched	chr2	10515037	10524238	3	6368	13934.9145	1576.1313	1385	0
3_MACS_peak_2501_lociStitched	chr1	218629131	218637730	3	6120	18642.632	1859.9637	1386	0
2_MACS_peak_1433_lociStitched	chr1	143462217	143468649	2	6313	16618.3584	3225.0048	1387	0
2_MACS_peak_9100_lociStitched	chr15	70046674	70054393	2	6393	13182.5082	1620.99	1388	0
3_MACS_peak_2401_lociStitched	chr1	209920559	209931281	3	6182	18494.3778	2891.7234	1389	0
2_MACS_peak_17725_lociStitched	chr22	40439373	40448456	2	6370	13662.6486	1742.1194	1390	0
3_MACS_peak_22775_lociStitched	chr6	5996355	6009929	3	6525	9199.0998	1820.2734	1391	0
3_MACS_peak_7663_lociStitched	chr13	115070020	115081180	3	6239	16396.272	1946.304	1392	0
1_MACS_peak_17272_lociStitched	chr22	17696930	17702882	1	5953	19811.8272	1010.6496	1393	0
1_MACS_peak_5625_lociStitched	chr12	6640663	6646118	1	5456	25533.2185	1191.9175	1394	0
3_MACS_peak_28781_lociStitched	chrX	49019544	49029713	3	6266	14690.1374	936.5649	1395	0
2_MACS_peak_17828_lociStitched	chr22	46447599	46454809	2	5693	22979.712	1081.5	1396	0
1_MACS_peak_3425_lociStitched	chr10	70846056	70852038	1	5983	19414.581	1200.5874	1397	0
2_MACS_peak_17011_lociStitched	chr21	30444867	30452619	2	6112	18014.8728	1727.9208	1398	0
1_MACS_peak_23254_lociStitched	chr6	34622878	34627201	1	4324	33401.6595	904.8039	1399	0
4_MACS_peak_26866_lociStitched	chr8	107669030	107682769	4	6404	11315.4404	1042.7901	1400	0
4_MACS_peak_8307_lociStitched	chr14	93225543	93242907	4	6481	9298.422	1357.8648	1401	0
2_MACS_peak_18572_lociStitched	chr3	61615932	61624851	2	5996	19564.7184	1702.6371	1402	0
2_MACS_peak_20777_lociStitched	chr4	140127879	140136752	2	6437	10927.9868	1636.1812	1403	0
3_MACS_peak_20047_lociStitched	chr4	37676610	37689101	3	6477	9795.4422	1804.9495	1404	0
3_MACS_peak_6745_lociStitched	chr12	109218995	109234037	3	6361	13358.8002	2093.8464	1405	0
2_MACS_peak_3540_lociStitched	chr10	76984698	76996640	2	6454	10385.9574	1658.7438	1406	0
1_MACS_peak_6527_lociStitched	chr12	92600907	92605097	1	4191	34130.902	1011.047	1407	0
3_MACS_peak_24282_lociStitched	chr6	149555467	149568930	3	6296	13673.0228	1032.6121	1408	0
1_MACS_peak_8229_lociStitched	chr14	81994168	82000590	1	6423	10245.0166	702.5668	1409	0
1_MACS_peak_25803_lociStitched	chr7	139614888	139618388	1	3501	37613.1	1260.7	1410	0
2_MACS_peak_28000_lociStitched	chr9	112862968	112873531	2	6451	10212.3084	1625.6457	1411	0
1_MACS_peak_19576_lociStitched	chr3	183268899	183274515	1	5617	24309.9792	1947.0672	1412	0
2_MACS_peak_2415_lociStitched	chr1	210501276	210507418	2	5519	25064.8878	1701.334	1413	0
2_MACS_peak_6612_lociStitched	chr12	96791923	96802721	2	5974	19601.6094	1672.6102	1414	0
2_MACS_peak_23297_lociStitched	chr6	36719260	36725955	2	6295	13879.4045	1535.833	1415	0
3_MACS_peak_4683_lociStitched	chr11	62378467	62390412	3	6432	10707.498	1856.253	1416	0
1_MACS_peak_1437_lociStitched	chr1	143741951	143746183	1	4233	34189.0584	1464.272	1417	0
3_MACS_peak_8771_lociStitched	chr15	44579401	44593391	3	6295	14381.72	2204.824	1418	0
1_MACS_peak_23883_lociStitched	chr6	108967770	108974272	1	6503	6767.9318	832.256	1419	0
5_MACS_peak_7726_lociStitched	chr14	23279764	23299959	5	6499	7583.2225	1474.235	1420	0
1_MACS_peak_9475_lociStitched	chr15	93442840	93448928	1	6089	16884.4592	913.8088	1421	0
2_MACS_peak_15986_lociStitched	chr2	234422082	234430891	2	5939	18867.9971	696.7919	1422	0
1_MACS_peak_2941_lociStitched	chr10	11248963	11255408	1	6446	8968.862	1080.8265	1423	0
1_MACS_peak_1158_lociStitched	chr1	92947723	92953343	1	5621	22858.788	859.86	1424	0
2_MACS_peak_8889_lociStitched	chr15	52771416	52780380	2	6374	11501.7084	1475.4744	1425	0
1_MACS_peak_8648_lociStitched	chr15	38375723	38380426	1	4704	30670.1442	953.7684	1426	0
1_MACS_peak_4694_lociStitched	chr11	62492047	62497618	1	5572	23465.6091	1046.7909	1427	0
1_MACS_peak_12889_lociStitched	chr19	10329482	10334708	1	5227	26780.1144	1080.2142	1428	0
2_MACS_peak_4858_lociStitched	chr11	67118529	67124873	2	5978	18559.372	1146.3608	1429	0
4_MACS_peak_10291_lociStitched	chr16	66906614	66915408	4	6484	7342.1106	1390.3314	1430	0
2_MACS_peak_6178_lociStitched	chr12	53886402	53896289	2	6133	16530.0753	1642.2307	1431	0
1_MACS_peak_24343_lociStitched	chr6	157097731	157104037	1	6307	11671.1448	440.1588	1432	0
1_MACS_peak_23134_lociStitched	chr6	30582084	30587024	1	4941	29109.938	1222.65	1433	0
1_MACS_peak_22351_lociStitched	chr5	149155770	149161831	1	6062	16970.1939	1106.7386	1434	0
1_MACS_peak_12809_lociStitched	chr19	6735797	6741866	1	6070	17329.4226	1648.9473	1435	0
1_MACS_peak_24733_lociStitched	chr7	26237874	26243088	1	5215	26573.6724	984.4032	1436	0
2_MACS_peak_10140_lociStitched	chr16	48641826	48648057	2	6134	15511.4514	961.4433	1437	0
2_MACS_peak_23399_lociStitched	chr6	43737023	43743229	2	6146	15325.0964	1054.3994	1438	0
1_MACS_peak_7528_lociStitched	chr13	97873862	97880194	1	6333	11512.8424	1301.226	1439	0
2_MACS_peak_27656_lociStitched	chr9	72658342	72665091	2	6311	11934.2567	1324.8287	1440	0
2_MACS_peak_19486_lociStitched	chr3	176859134	176865550	2	6147	15665.3056	1574.4864	1441	0
3_MACS_peak_10846_lociStitched	chr17	12324543	12336564	3	6425	8241.5976	1222.5357	1442	0
1_MACS_peak_22685_lociStitched	chr5	180668131	180674337	1	6207	14244.0112	1362.8376	1443	0
1_MACS_peak_13530_lociStitched	chr19	47286722	47292392	1	5671	22132.278	1251.369	1444	0
2_MACS_peak_10501_lociStitched	chr16	81684848	81691789	2	5175	26455.6215	690.6295	1445	0
1_MACS_peak_21529_lociStitched	chr5	56467217	56473051	1	5835	19900.3574	1050.7034	1446	0
1_MACS_peak_18946_lociStitched	chr3	121792859	121798460	1	5602	23032.4322	1414.2525	1447	0
3_MACS_peak_13666_lociStitched	chr19	54880537	54891189	3	6406	8824.1168	1300.6092	1448	0
2_MACS_peak_14546_lociStitched	chr2	74424940	74434689	2	6159	15225.0133	1525.7185	1449	0
1_MACS_peak_1583_lociStitched	chr1	150335257	150339476	1	4220	33671.839	1432.3505	1450	0
2_MACS_peak_26960_lociStitched	chr8	124754784	124761208	2	6065	16254.6472	1052.8936	1451	0
2_MACS_peak_20783_lociStitched	chr4	140215797	140224631	2	5926	18964.8312	1630.7564	1452	0
2_MACS_peak_18463_lociStitched	chr3	51421281	51430123	2	6263	12705.0698	1481.9192	1453	0
1_MACS_peak_24655_lociStitched	chr7	20368400	20372590	1	4191	33293.321	971.661	1454	0
2_MACS_peak_27871_lociStitched	chr9	99175359	99183476	2	6079	16042.4388	1184.2703	1455	0
1_MACS_peak_14383_lociStitched	chr2	64498215	64502960	1	4746	29723.1545	912.4635	1456	0
3_MACS_peak_726_lociStitched	chr1	44435195	44446036	3	6320	11087.0907	1625.0659	1457	0
3_MACS_peak_3401_lociStitched	chr10	69522852	69533647	3	6319	11027.0925	1622.4885	1458	0
3_MACS_peak_94_lociStitched	chr1	8650258	8665230	3	6427	7450.0672	2157.4652	1459	0
3_MACS_peak_23887_lociStitched	chr6	109075633	109089900	3	6282	12436.5439	2182.851	1460	0
1_MACS_peak_19534_lociStitched	chr3	181427131	181433000	1	5870	19061.3382	1263.0088	1461	0
1_MACS_peak_26197_lociStitched	chr8	24150997	24157411	1	6415	6478.7814	810.7296	1462	0
2_MACS_peak_2082_lociStitched	chr1	183557642	183563457	2	5320	25761.613	1734.6145	1463	0
1_MACS_peak_21937_lociStitched	chr5	109074315	109080267	1	5953	17562.5664	1038.0288	1464	0
2_MACS_peak_10930_lociStitched	chr17	18964153	18974646	2	5784	20715.2806	1816.3383	1465	0
1_MACS_peak_5362_lociStitched	chr11	118795253	118801546	1	6294	11151.196	1382.5721	1466	0
2_MACS_peak_825_lociStitched	chr1	52336386	52345813	2	5851	19460.1561	1477.2109	1467	0
1_MACS_peak_26746_lociStitched	chr8	95970972	95976990	1	6019	16210.0848	771.5076	1468	0
2_MACS_peak_13019_lociStitched	chr19	14182292	14193459	2	6352	9295.4108	1652.716	1469	0
2_MACS_peak_15797_lociStitched	chr2	216973248	216980426	2	6257	11896.0994	1480.1036	1470	0
2_MACS_peak_19552_lociStitched	chr3	182506052	182514094	2	5986	17892.6458	2113.4376	1471	0
1_MACS_peak_3451_lociStitched	chr10	72335046	72340494	1	5449	23895.4728	1333.1256	1472	0
2_MACS_peak_10330_lociStitched	chr16	67875349	67882357	2	5817	19570.5408	1413.5136	1473	0
3_MACS_peak_7131_lociStitched	chr13	28020486	28030442	3	6174	12817.3544	735.7484	1474	0
1_MACS_peak_20533_lociStitched	chr4	103746092	103751029	1	4938	28048.0844	1062.4424	1475	0
2_MACS_peak_11218_lociStitched	chr17	37351328	37357938	2	5920	17736.613	1155.428	1476	0
2_MACS_peak_26615_lociStitched	chr8	72911228	72918371	2	5600	21851.8656	1091.4504	1477	0
2_MACS_peak_4911_lociStitched	chr11	68605708	68612321	2	6146	13540.1175	947.6429	1478	0
1_MACS_peak_27276_lociStitched	chr9	5625795	5631052	1	5258	25240.9598	994.0987	1479	0
2_MACS_peak_22870_lociStitched	chr6	13272031	13278930	2	5835	18908.0893	1134.1956	1480	0
3_MACS_peak_17284_lociStitched	chr22	18255914	18265052	3	5944	17345.7516	1200.7332	1481	0
1_MACS_peak_17675_lociStitched	chr22	39265466	39271016	1	5551	22340.97	1087.245	1482	0
2_MACS_peak_35_lociStitched	chr1	1668816	1678989	2	5527	23191.3881	1769.0847	1483	0
1_MACS_peak_1309_lociStitched	chr1	111212213	111218275	1	6063	14519.0962	551.0358	1484	0
1_MACS_peak_4953_lociStitched	chr11	72523342	72527649	1	4308	32118.5911	1047.4624	1485	0
2_MACS_peak_12009_lociStitched	chr17	80054273	80065536	2	6098	14209.4008	1216.404	1486	0
2_MACS_peak_19783_lociStitched	chr4	1208080	1214182	2	6057	14636.2572	906.147	1487	0
2_MACS_peak_26320_lociStitched	chr8	33420710	33428144	2	6134	13432.4946	1247.4252	1488	0
1_MACS_peak_11397_lociStitched	chr17	43660547	43664697	1	4151	32523.965	727.08	1489	0
3_MACS_peak_16567_lociStitched	chr20	39631451	39642423	3	6120	14178.0184	1824.6436	1490	0
2_MACS_peak_17599_lociStitched	chr22	36749736	36756712	2	6225	10978.8288	1201.2672	1491	0
2_MACS_peak_26105_lociStitched	chr8	16403275	16409211	2	5510	22097.3536	931.952	1492	0
3_MACS_peak_5928_lociStitched	chr12	31331928	31342119	3	6219	10766.7915	1151.583	1493	0
4_MACS_peak_19439_lociStitched	chr3	171859394	171871985	4	6360	6466.7376	2529.5319	1494	0
1_MACS_peak_19680_lociStitched	chr3	191755628	191761367	1	5740	19414.4631	1193.712	1495	0
1_MACS_peak_21693_lociStitched	chr5	75696842	75702489	1	5648	20411.0815	1058.2478	1496	0
1_MACS_peak_17225_lociStitched	chr21	45659705	45665103	1	5399	23505.591	1361.9154	1497	0
2_MACS_peak_17181_lociStitched	chr21	43647337	43655745	2	5893	18125.1256	2220.5528	1498	0
2_MACS_peak_21386_lociStitched	chr5	37833432	37841420	2	6264	8734.878	976.9324	1499	0
3_MACS_peak_24928_lociStitched	chr7	45439812	45450612	3	6299	7778.16	1568.16	1500	0
1_MACS_peak_2560_lociStitched	chr1	224617870	224624066	1	6197	11150.9412	1571.9252	1501	0
2_MACS_peak_27616_lociStitched	chr9	69881833	69892355	2	5709	19861.3272	1546.734	1502	0
4_MACS_peak_3429_lociStitched	chr10	70974622	70989634	4	6175	11776.914	1870.4952	1503	0
2_MACS_peak_8510_lociStitched	chr15	23675712	23682899	2	6047	14037.6484	1216.0404	1504	0
1_MACS_peak_17866_lociStitched	chr22	48491846	48495914	1	4069	32807.1996	991.7784	1505	0
2_MACS_peak_23068_lociStitched	chr6	27439143	27448216	2	5773	18847.3429	1539.6881	1506	0
2_MACS_peak_14625_lociStitched	chr2	85928518	85934765	2	6141	11744.9847	1229.4096	1507	0
2_MACS_peak_17885_lociStitched	chr22	50623588	50630620	2	6055	13458.5448	1016.124	1508	0
1_MACS_peak_11976_lociStitched	chr17	78882360	78887033	1	4674	28917.4586	965.9091	1509	0
1_MACS_peak_4114_lociStitched	chr10	135087690	135093021	1	5332	23252.7558	880.1481	1510	0
3_MACS_peak_1596_lociStitched	chr1	150945343	150952665	3	6110	12926.2588	1862.7168	1511	0
1_MACS_peak_8888_lociStitched	chr15	52754387	52759866	1	5480	21851.8957	1087.5815	1512	0
1_MACS_peak_20506_lociStitched	chr4	100866798	100872640	1	5843	17281.8044	1278.8138	1513	0
2_MACS_peak_12328_lociStitched	chr18	42288834	42295796	2	6261	7240.48	1067.2746	1514	0
1_MACS_peak_20684_lociStitched	chr4	121839857	121845413	1	5557	20581.0908	847.29	1515	0
2_MACS_peak_9053_lociStitched	chr15	66788842	66798526	2	5945	15877.8864	1736.3412	1516	0
3_MACS_peak_12398_lociStitched	chr18	47833491	47842895	3	6190	10452.546	1863.8728	1517	0
2_MACS_peak_26547_lociStitched	chr8	66857649	66866004	2	5410	22931.133	1574.082	1518	0
2_MACS_peak_15383_lociStitched	chr2	174896117	174905260	2	6010	14209.1363	1363.2213	1519	0
3_MACS_peak_19392_lociStitched	chr3	167802810	167814942	3	6146	12193.8732	2744.2584	1520	0
3_MACS_peak_29159_lociStitched	chrX	118888292	118897739	3	6197	8597.7147	711.3591	1521	0
3_MACS_peak_23409_lociStitched	chr6	44185835	44192694	3	6237	7271.9118	1025.4205	1522	0
1_MACS_peak_2550_lociStitched	chr1	223899428	223905386	1	5959	15160.7268	1720.6704	1523	0
1_MACS_peak_2421_lociStitched	chr1	211431059	211435123	1	4065	32438.0352	1035.1008	1524	0
2_MACS_peak_28367_lociStitched	chr9	139775313	139782428	2	5488	21330.77	1124.8815	1525	0
4_MACS_peak_10044_lociStitched	chr16	30405992	30421315	4	6222	8571.6862	2152.8815	1526	0
4_MACS_peak_17259_lociStitched	chr22	17090080	17103491	4	6232	7393.4843	1414.8605	1527	0
2_MACS_peak_6525_lociStitched	chr12	92578058	92586099	2	5370	22682.8569	1273.6944	1528	0
3_MACS_peak_9037_lociStitched	chr15	65587466	65598085	3	6011	13949.1184	1769.1254	1529	0
2_MACS_peak_2977_lociStitched	chr10	13381826	13392475	2	5944	14761.6438	1273.6204	1530	0
2_MACS_peak_820_lociStitched	chr1	52191307	52197931	2	6170	9224.5824	1226.1024	1531	0
4_MACS_peak_13377_lociStitched	chr19	41109155	41120956	4	6252	6173.1031	1838.5958	1532	0
1_MACS_peak_12413_lociStitched	chr18	48719786	48725597	1	5812	16410.264	794.3637	1533	0
2_MACS_peak_25354_lociStitched	chr7	98971452	98979543	2	5962	14380.9434	1414.3068	1534	0
2_MACS_peak_21092_lociStitched	chr4	186124160	186132423	2	6197	7957.269	1142.7729	1535	0
1_MACS_peak_2003_lociStitched	chr1	174966938	174970890	1	3953	33241.4576	1412.4448	1536	0
2_MACS_peak_10960_lociStitched	chr17	20205069	20211358	2	6188	8041.1154	892.4091	1537	0
1_MACS_peak_1500_lociStitched	chr1	146514026	146519782	1	5757	17882.1652	1509.7988	1538	0
2_MACS_peak_13059_lociStitched	chr19	16434741	16442352	2	6143	9520.5999	1102.0728	1539	0
1_MACS_peak_16236_lociStitched	chr20	10650314	10656241	1	5928	14570.9368	1163.4701	1540	0
3_MACS_peak_8713_lociStitched	chr15	41233089	41246558	3	6098	11646.6443	2107.8985	1541	0
3_MACS_peak_12961_lociStitched	chr19	12588474	12596539	3	6113	10302.231	1241.2035	1542	0
1_MACS_peak_25703_lociStitched	chr7	128761026	128764766	1	3741	33702.636	952.952	1543	0
1_MACS_peak_12327_lociStitched	chr18	42258620	42264196	1	5577	19371.5816	778.4096	1544	0
2_MACS_peak_12631_lociStitched	chr19	506006	512463	2	4919	26804.9441	1543.223	1545	0
2_MACS_peak_3818_lociStitched	chr10	102819281	102828115	2	5617	19562.0096	1516.7978	1546	0
1_MACS_peak_79_lociStitched	chr1	6659317	6664898	1	5582	19616.6569	1125.6877	1547	0
2_MACS_peak_2895_lociStitched	chr10	5930465	5939624	2	5932	14374.1346	1349.1207	1548	0
3_MACS_peak_179_lociStitched	chr1	14329456	14344790	3	6095	11153.9516	1982.6862	1549	0
2_MACS_peak_17968_lociStitched	chr3	8698675	8708455	2	5571	20317.95	1794.63	1550	0
2_MACS_peak_11207_lociStitched	chr17	36903709	36910022	2	6160	8037.0803	1013.8678	1551	0
3_MACS_peak_24648_lociStitched	chr7	20230213	20241694	3	6192	7591.2372	1893.2169	1552	0
3_MACS_peak_23521_lociStitched	chr6	56673270	56680953	3	6020	12027.7365	1033.3635	1553	0
3_MACS_peak_1605_lociStitched	chr1	151161515	151172677	3	6083	12037.1008	2634.232	1554	0
1_MACS_peak_8909_lociStitched	chr15	54873113	54878063	1	4951	25920.18	1091.475	1555	0
2_MACS_peak_4617_lociStitched	chr11	58909161	58920064	2	5649	19144.5777	1760.8345	1556	0
3_MACS_peak_3222_lociStitched	chr10	43946576	43958079	3	5841	16054.7371	1646.0793	1557	0
1_MACS_peak_25537_lociStitched	chr7	110720186	110726131	1	5946	13847.094	1422.044	1558	0
1_MACS_peak_12649_lociStitched	chr19	1036326	1041982	1	5657	18969.0928	1800.3048	1559	0
3_MACS_peak_18319_lociStitched	chr3	45695266	45707057	3	6178	7463.703	1788.6947	1560	0
1_MACS_peak_5070_lociStitched	chr11	82866376	82872243	1	5868	14799.5075	1003.257	1561	0
1_MACS_peak_21210_lociStitched	chr5	6448261	6454244	1	5984	12428.4859	973.4341	1562	0
