REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	18_0EX4_0229Kronos_MM1S-KB-6hr-2_H3K27Ac_hs-dm_i37.bam	42_0EXU_0229Kronos_MM1S-KB-6hr-2_Input_hs_i86.bam
1_MACS_peak_6321_lociStitched	chr12	65002218	65006272	1	4055	9586.8992	838.3672
1_MACS_peak_12737_lociStitched	chr19	2816892	2820945	1	4054	4687.6998	766.8276000000001
1_MACS_peak_18628_lociStitched	chr3	71111456	71115509	1	4054	13815.866399999999	672.798
2_MACS_peak_2599_lociStitched	chr1	226517639	226521689	2	2696	2424.735	862.65
1_MACS_peak_6995_lociStitched	chr12	125422124	125426174	1	4051	9713.52	433.755
1_MACS_peak_15594_lociStitched	chr2	197138183	197142232	1	4050	6922.1704	670.1095
1_MACS_peak_6040_lociStitched	chr12	46382800	46386848	1	4049	22425.920000000002	859.3904
1_MACS_peak_11070_lociStitched	chr17	29576770	29580818	1	4049	4273.8784000000005	593.8416
1_MACS_peak_4083_lociStitched	chr10	129922080	129926127	1	4048	12427.9323	668.1597
2_MACS_peak_27347_lociStitched	chr9	18362503	18366549	2	2119	1204.4942	265.41760000000005
2_MACS_peak_13270_lociStitched	chr19	36100400	36104445	2	2765	3021.2105	699.3805
1_MACS_peak_17633_lociStitched	chr22	37677741	37681786	1	4046	6278.2445	758.4375
1_MACS_peak_25518_lociStitched	chr7	106807377	106811419	1	4043	12100.5354	1275.251
1_MACS_peak_22622_lociStitched	chr5	176420664	176424703	1	4040	8767.8612	720.9615
1_MACS_peak_25621_lociStitched	chr7	121184005	121188044	1	4040	13536.3046	1336.909
1_MACS_peak_409_lociStitched	chr1	27815376	27819414	1	4039	12059.890800000001	645.6762
1_MACS_peak_1559_lociStitched	chr1	149782119	149786156	1	4038	14079.8449	1135.2044
1_MACS_peak_9594_lociStitched	chr16	1820742	1824776	1	4035	10771.5868	565.5668
1_MACS_peak_19327_lociStitched	chr3	156875562	156879595	1	4034	32244.2383	1303.0623
1_MACS_peak_1350_lociStitched	chr1	114470807	114474839	1	4033	5828.256	328.608
1_MACS_peak_1942_lociStitched	chr1	167903562	167907592	1	4031	23347.402000000002	1375.8419999999999
1_MACS_peak_26232_lociStitched	chr8	27260430	27264460	1	4031	10306.725	729.43
1_MACS_peak_21806_lociStitched	chr5	88730083	88734112	1	4030	15931.0689	948.0237000000001
1_MACS_peak_4703_lociStitched	chr11	62620958	62624986	1	4029	8960.6888	961.8864000000001
1_MACS_peak_14907_lociStitched	chr2	112220138	112224166	1	4029	10475.2168	940.9408
1_MACS_peak_25922_lociStitched	chr7	150754067	150758094	1	4028	14481.092	1130.7816
1_MACS_peak_1831_lociStitched	chr1	161037120	161041146	1	4027	18042.9216	1326.9696000000001
2_MACS_peak_2436_lociStitched	chr1	211847840	211851866	2	3518	5263.189799999999	1027.8378
2_MACS_peak_451_lociStitched	chr1	29210753	29214778	2	3203	3673.6175	783.265
1_MACS_peak_4248_lociStitched	chr11	8806942	8810967	1	4026	3560.5150000000003	817.4775
2_MACS_peak_9135_lociStitched	chr15	73029794	73033819	2	2987	3067.855	587.2475000000001
1_MACS_peak_21422_lociStitched	chr5	43017234	43021258	1	4025	10392.7848	856.3072
1_MACS_peak_27797_lociStitched	chr9	93923799	93927822	1	4024	17672.2344	1013.3937000000001
1_MACS_peak_10860_lociStitched	chr17	16117381	16121402	1	4022	9030.7639	638.1327
2_MACS_peak_19563_lociStitched	chr3	183152902	183156923	2	3581	4431.142000000001	1111.8065000000001
1_MACS_peak_1445_lociStitched	chr1	144338280	144342300	1	4021	12324.114	608.226
2_MACS_peak_9970_lociStitched	chr16	28502363	28506383	2	3697	13108.818	931.032
1_MACS_peak_10706_lociStitched	chr17	4003137	4007157	1	4021	20726.316	862.29
1_MACS_peak_26134_lociStitched	chr8	19370703	19374722	1	4020	13517.5046	621.7393000000001
1_MACS_peak_11098_lociStitched	chr17	31187787	31191802	1	4016	4626.4845000000005	588.1975
1_MACS_peak_18921_lociStitched	chr3	120066645	120070660	1	4016	13909.565999999999	794.167
2_MACS_peak_28538_lociStitched	chrX	16900241	16904256	2	2696	2308.2235	386.243
1_MACS_peak_21253_lociStitched	chr5	14142180	14146192	1	4013	8254.69	564.0872
1_MACS_peak_13831_lociStitched	chr2	10441830	10445840	1	4011	5413.901000000001	491.22499999999997
1_MACS_peak_9012_lociStitched	chr15	64443048	64447056	1	4009	5560.2984	756.3096
1_MACS_peak_28595_lociStitched	chrX	24165702	24169708	1	4007	10181.249	300.45
2_MACS_peak_23159_lociStitched	chr6	31430156	31434159	2	2340	1938.6529	631.6734
1_MACS_peak_21551_lociStitched	chr5	58955380	58959382	1	4003	15145.969200000001	775.9878
1_MACS_peak_25469_lociStitched	chr7	104621836	104625836	1	4001	17516.0	891.2
1_MACS_peak_347_lociStitched	chr1	25886590	25890589	1	4000	8475.4806	655.4361
1_MACS_peak_4449_lociStitched	chr11	33560573	33564572	1	4000	18254.6352	675.4311
1_MACS_peak_18296_lociStitched	chr3	44168588	44172587	1	4000	8689.427099999999	921.3696
1_MACS_peak_6098_lociStitched	chr12	49451648	49455645	1	3998	11672.0394	603.9467000000001
1_MACS_peak_9068_lociStitched	chr15	68074285	68078282	1	3998	18569.262600000002	1033.2245
2_MACS_peak_3644_lociStitched	chr10	88960167	88964163	2	2209	1553.2452	707.2919999999999
2_MACS_peak_15675_lociStitched	chr2	202842185	202846181	2	3668	6335.2584	684.9144
1_MACS_peak_18860_lociStitched	chr3	112691510	112695506	1	3997	7087.305600000001	736.4628
2_MACS_peak_18271_lociStitched	chr3	42530599	42534594	2	3580	7758.29	827.3645
1_MACS_peak_19785_lociStitched	chr4	1240336	1244331	1	3996	13300.953000000001	496.57849999999996
2_MACS_peak_1043_lociStitched	chr1	80173885	80177879	2	3686	6286.5560000000005	607.4874000000001
1_MACS_peak_2657_lociStitched	chr1	230201315	230205307	1	3993	7647.8736	973.2496
2_MACS_peak_8220_lociStitched	chr14	81768825	81772817	2	2674	1959.6728	291.416
1_MACS_peak_17748_lociStitched	chr22	41486599	41490591	1	3993	20459.0	718.9592
1_MACS_peak_5561_lociStitched	chr12	1660987	1664978	1	3992	10250.4844	973.4049
1_MACS_peak_7430_lociStitched	chr13	74707251	74711241	1	3991	11609.304	549.423
2_MACS_peak_20004_lociStitched	chr4	25311241	25315230	2	3799	6400.3505000000005	639.4367
1_MACS_peak_9685_lociStitched	chr16	4663602	4667590	1	3989	6451.7864	640.4728
1_MACS_peak_10796_lociStitched	chr17	7588573	7592561	1	3989	16328.467200000001	804.7784
1_MACS_peak_10358_lociStitched	chr16	68502187	68506173	1	3987	29461.323200000003	913.1926
1_MACS_peak_10490_lociStitched	chr16	81038171	81042157	1	3987	9511.3932	481.5088
1_MACS_peak_9676_lociStitched	chr16	4463587	4467571	1	3985	7330.9584	694.4112
1_MACS_peak_28639_lociStitched	chrX	37644330	37648313	1	3984	13443.4216	530.9339
1_MACS_peak_8999_lociStitched	chr15	63794752	63798734	1	3983	14615.134600000001	865.2886
2_MACS_peak_17555_lociStitched	chr22	34247446	34251428	2	3857	5921.6322	502.13019999999995
1_MACS_peak_15833_lociStitched	chr2	220040369	220044348	1	3980	22296.326500000003	643.0064
1_MACS_peak_22730_lociStitched	chr6	2987953	2991932	1	3980	25401.140199999998	995.5457999999999
1_MACS_peak_28295_lociStitched	chr9	134529345	134533324	1	3980	6753.5567	785.0567
2_MACS_peak_14860_lociStitched	chr2	109964691	109968669	2	3789	4229.4096	790.0308
2_MACS_peak_21160_lociStitched	chr5	962847	966825	2	3949	6628.541399999999	584.3682
1_MACS_peak_12640_lociStitched	chr19	796088	800064	1	3977	9358.7088	884.2624
1_MACS_peak_21419_lociStitched	chr5	42948989	42952965	1	3977	15893.2648	1052.0496
1_MACS_peak_26274_lociStitched	chr8	29385748	29389723	1	3976	27076.905	796.1925
2_MACS_peak_107_lociStitched	chr1	9485754	9489728	2	2916	2268.7565999999997	677.9644
1_MACS_peak_10496_lociStitched	chr16	81464160	81468134	1	3975	6718.8418	405.74539999999996
1_MACS_peak_13471_lociStitched	chr19	45223532	45227506	1	3975	4595.533600000001	706.1798
1_MACS_peak_21002_lociStitched	chr4	174290126	174294099	1	3974	8611.874800000001	824.3974999999999
1_MACS_peak_3109_lociStitched	chr10	27146541	27150509	1	3969	9548.992	588.0576
1_MACS_peak_22875_lociStitched	chr6	13354451	13358419	1	3969	26520.128	940.0192
2_MACS_peak_3656_lociStitched	chr10	89867140	89871107	2	3081	3727.3932	795.7802
1_MACS_peak_23346_lociStitched	chr6	41699738	41703704	1	3967	8892.1686	759.0924
1_MACS_peak_5967_lociStitched	chr12	32685445	32689410	1	3966	6092.2225	775.554
2_MACS_peak_6346_lociStitched	chr12	67088686	67092650	2	3283	2492.1668	654.4564
1_MACS_peak_20788_lociStitched	chr4	140475382	140479346	1	3965	12173.8404	814.602
1_MACS_peak_13927_lociStitched	chr2	20875236	20879199	1	3964	7660.875300000001	864.3303
1_MACS_peak_13841_lociStitched	chr2	10929894	10933856	1	3963	6254.4132	833.2085999999999
1_MACS_peak_23731_lociStitched	chr6	89788630	89792592	1	3963	10818.6372	843.1135999999999
2_MACS_peak_5525_lociStitched	chr11	131993222	131997183	2	2357	1549.9393	544.6375
1_MACS_peak_11359_lociStitched	chr17	42401051	42405011	1	3961	10737.54	647.46
1_MACS_peak_15266_lociStitched	chr2	163173323	163177282	1	3960	26388.3186	906.2151
1_MACS_peak_6398_lociStitched	chr12	72056089	72060047	1	3959	14683.3884	864.823
1_MACS_peak_11636_lociStitched	chr17	58676281	58680239	1	3959	14142.7256	861.2607999999999
2_MACS_peak_12505_lociStitched	chr18	60381455	60385413	2	3959	3358.7588	682.3592
1_MACS_peak_28880_lociStitched	chrX	64915380	64919338	1	3959	5753.3488	385.90500000000003
1_MACS_peak_5468_lociStitched	chr11	126334072	126338029	1	3958	24770.82	703.5546
1_MACS_peak_11949_lociStitched	chr17	76918308	76922265	1	3958	6061.7283	473.2572
1_MACS_peak_17218_lociStitched	chr21	45431132	45435089	1	3958	10113.3006	848.7764999999999
2_MACS_peak_19638_lociStitched	chr3	186331682	186335638	2	2977	3526.774	1201.4372
1_MACS_peak_27727_lociStitched	chr9	86593072	86597027	1	3956	19648.0445	819.0805
1_MACS_peak_4155_lociStitched	chr11	925174	929128	1	3955	4221.290400000001	584.4011999999999
1_MACS_peak_20075_lociStitched	chr4	38986243	38990196	1	3954	23125.05	972.8333
1_MACS_peak_2003_lociStitched	chr1	174966938	174970890	1	3953	33241.4576	1412.4448
1_MACS_peak_23856_lociStitched	chr6	107434634	107438586	1	3953	5226.9152	453.6896
1_MACS_peak_24209_lociStitched	chr6	139610811	139614762	1	3952	29600.101799999997	849.465
1_MACS_peak_3696_lociStitched	chr10	93555924	93559874	1	3951	8926.605	914.03
2_MACS_peak_10417_lociStitched	chr16	71657186	71661133	2	2740	2228.4762	563.2369
1_MACS_peak_17172_lociStitched	chr21	43345544	43349491	1	3948	16162.1756	1051.0861
1_MACS_peak_26844_lociStitched	chr8	104510419	104514366	1	3948	6443.0828	237.6094
1_MACS_peak_22982_lociStitched	chr6	25136475	25140421	1	3947	24016.1452	907.9746
1_MACS_peak_515_lociStitched	chr1	33281609	33285551	1	3943	20673.0306	720.2034
1_MACS_peak_18588_lociStitched	chr3	64342293	64346235	1	3943	3331.3842	715.473
2_MACS_peak_29208_lociStitched	chrX	128957037	128960978	2	2377	1466.8401999999999	422.0811
2_MACS_peak_28678_lociStitched	chrX	40503761	40507701	2	3873	5000.254	360.51
1_MACS_peak_21236_lociStitched	chr5	10352339	10356278	1	3940	14465.977499999999	678.6897
2_MACS_peak_28505_lociStitched	chrX	13271765	13275704	2	2828	2184.5694	386.022
1_MACS_peak_22279_lociStitched	chr5	142385649	142389586	1	3938	3496.056	573.2272
1_MACS_peak_8278_lociStitched	chr14	91579395	91583329	1	3935	15163.9964	584.199
1_MACS_peak_16585_lociStitched	chr20	40710401	40714334	1	3934	8403.641099999999	752.7761999999999
2_MACS_peak_20821_lociStitched	chr4	144338634	144342567	2	3389	3335.9705999999996	575.0046
1_MACS_peak_26622_lociStitched	chr8	74204595	74208528	1	3934	15247.0611	704.007
1_MACS_peak_26782_lociStitched	chr8	101319670	101323603	1	3934	9179.2287	375.2082
1_MACS_peak_17651_lociStitched	chr22	38463344	38467276	1	3933	13961.3524	725.454
1_MACS_peak_3636_lociStitched	chr10	88170208	88174136	1	3929	15383.2264	978.072
1_MACS_peak_12993_lociStitched	chr19	13212805	13216732	1	3928	5569.6641	731.6001
2_MACS_peak_14928_lociStitched	chr2	112687811	112691737	2	3064	2575.0634	656.0346
1_MACS_peak_24751_lociStitched	chr7	29695005	29698930	1	3926	14281.505	676.2775
1_MACS_peak_2012_lociStitched	chr1	176174470	176178394	1	3925	13787.7588	985.7087999999999
1_MACS_peak_12084_lociStitched	chr18	3245522	3249446	1	3925	23338.382400000002	832.2804
1_MACS_peak_13608_lociStitched	chr19	50093411	50097335	1	3925	8765.4312	553.284
1_MACS_peak_21903_lociStitched	chr5	102593569	102597489	1	3921	7113.232	759.3040000000001
1_MACS_peak_5637_lociStitched	chr12	6959265	6963184	1	3920	10470.7842	1011.8857999999999
1_MACS_peak_19206_lociStitched	chr3	143565805	143569724	1	3920	5823.634	714.0418
1_MACS_peak_812_lociStitched	chr1	51699493	51703411	1	3919	8670.1422	708.7662
1_MACS_peak_12131_lociStitched	chr18	9081296	9085214	1	3919	19283.6124	759.3084
1_MACS_peak_26803_lociStitched	chr8	102215544	102219462	1	3919	9256.6668	342.0414
1_MACS_peak_27239_lociStitched	chr9	2157008	2160926	1	3919	11630.1912	768.3198
1_MACS_peak_1554_lociStitched	chr1	149574885	149578802	1	3918	13103.1484	461.8143
1_MACS_peak_2768_lociStitched	chr1	241694052	241697968	1	3917	19868.6092	1402.7112
1_MACS_peak_2796_lociStitched	chr1	245132405	245136321	1	3917	53389.177599999995	1017.7684
1_MACS_peak_5895_lociStitched	chr12	27483420	27487336	1	3917	8420.9664	718.1944
1_MACS_peak_3182_lociStitched	chr10	35068312	35072225	1	3914	12329.080399999999	778.687
1_MACS_peak_14911_lociStitched	chr2	112249785	112253698	1	3914	25017.7655	859.6861
2_MACS_peak_17157_lociStitched	chr21	42210918	42214828	2	3251	6510.932	980.628
1_MACS_peak_11252_lociStitched	chr17	38277214	38281123	1	3910	9134.551200000002	511.2972
1_MACS_peak_16381_lociStitched	chr20	30101572	30105480	1	3909	6266.0872	711.6468000000001
1_MACS_peak_7774_lociStitched	chr14	24778948	24782855	1	3908	5583.8844	452.8213
1_MACS_peak_17174_lociStitched	chr21	43449935	43453842	1	3908	28834.4414	1293.217
2_MACS_peak_25502_lociStitched	chr7	106182728	106186633	2	2794	2030.9905	781.781
2_MACS_peak_10553_lociStitched	chr16	87348295	87352199	2	3415	4554.406400000001	409.91999999999996
1_MACS_peak_20500_lociStitched	chr4	100766208	100770112	1	3905	7076.0	675.7824
1_MACS_peak_4630_lociStitched	chr11	59521302	59525205	1	3904	5718.6756000000005	765.7686000000001
2_MACS_peak_23190_lociStitched	chr6	32094936	32098839	2	3689	5171.474999999999	715.8102
1_MACS_peak_23340_lociStitched	chr6	41038808	41042711	1	3904	14598.000600000001	835.6323000000001
1_MACS_peak_12777_lociStitched	chr19	4967753	4971654	1	3902	2593.3848	894.8894
1_MACS_peak_11032_lociStitched	chr17	27618502	27622400	1	3899	11048.1014	705.9278
1_MACS_peak_5886_lociStitched	chr12	27316245	27320142	1	3898	5800.684499999999	829.6713
1_MACS_peak_9771_lociStitched	chr16	11875529	11879426	1	3898	9653.6484	713.151
1_MACS_peak_11579_lociStitched	chr17	55680560	55684457	1	3898	11516.0247	611.0495999999999
1_MACS_peak_19891_lociStitched	chr4	9692442	9696339	1	3898	11607.6042	714.3200999999999
1_MACS_peak_16661_lociStitched	chr20	44597989	44601885	1	3897	23238.4712	894.5216
1_MACS_peak_19625_lociStitched	chr3	185540541	185544436	1	3896	7905.681500000001	505.57099999999997
2_MACS_peak_2803_lociStitched	chr1	246740077	246743971	2	3781	3879.2028	866.0255999999999
2_MACS_peak_15173_lociStitched	chr2	151950746	151954640	2	3649	5924.7210000000005	692.7426
1_MACS_peak_24417_lociStitched	chr6	163834328	163838222	1	3895	3985.5090000000005	229.74599999999998
1_MACS_peak_10000_lociStitched	chr16	29621583	29625475	1	3893	4397.5707999999995	941.8639999999999
1_MACS_peak_4123_lociStitched	chr11	206129	210020	1	3892	11672.2218	675.0885
1_MACS_peak_8327_lociStitched	chr14	94475130	94479021	1	3892	5690.198399999999	357.5829
1_MACS_peak_15736_lociStitched	chr2	208028577	208032467	1	3891	20755.484	703.312
1_MACS_peak_19029_lociStitched	chr3	127770083	127773973	1	3891	5691.459	613.842
1_MACS_peak_4816_lociStitched	chr11	65818391	65822280	1	3890	9979.5629	679.0194
1_MACS_peak_9279_lociStitched	chr15	81291336	81295224	1	3889	23627.376	577.7568
1_MACS_peak_21892_lociStitched	chr5	100187752	100191636	1	3885	9071.082	644.3556
2_MACS_peak_29339_lociStitched	chrX	149105618	149109502	2	3780	5991.8468	429.5704
1_MACS_peak_639_lociStitched	chr1	40309915	40313798	1	3884	9133.9809	1111.7029
1_MACS_peak_15067_lociStitched	chr2	132248210	132252092	1	3883	14533.8198	649.4586
2_MACS_peak_8048_lociStitched	chr14	65345981	65349862	2	3151	2812.5607	248.77210000000002
2_MACS_peak_9075_lociStitched	chr15	68390065	68393946	2	2765	4234.5590999999995	570.8951000000001
1_MACS_peak_15545_lociStitched	chr2	191744469	191748346	1	3878	11277.417599999999	762.6059
1_MACS_peak_2893_lociStitched	chr10	5853089	5856965	1	3877	9966.7464	637.2144
1_MACS_peak_9924_lociStitched	chr16	23566257	23570133	1	3877	8808.597600000001	616.6716
1_MACS_peak_19182_lociStitched	chr3	141156901	141160776	1	3876	2684.6	661.4625
1_MACS_peak_13609_lociStitched	chr19	50142724	50146598	1	3875	11281.088	810.8282
1_MACS_peak_2611_lociStitched	chr1	226924585	226928458	1	3874	14707.3302	850.1235
1_MACS_peak_1356_lociStitched	chr1	115211439	115215311	1	3873	6992.832	482.83840000000004
1_MACS_peak_21747_lociStitched	chr5	81044662	81048534	1	3873	13798.6464	668.3072
2_MACS_peak_7529_lociStitched	chr13	98020971	98024842	2	3509	4019.6464	778.071
1_MACS_peak_7531_lociStitched	chr13	98084050	98087921	1	3872	9780.4686	600.3920999999999
1_MACS_peak_2394_lociStitched	chr1	209305027	209308894	1	3868	12729.7773	909.1317
2_MACS_peak_14502_lociStitched	chr2	70766142	70770009	2	3315	2762.1981	587.0106
2_MACS_peak_16355_lociStitched	chr20	24995010	24998877	2	3610	3610.2311999999997	682.5255
1_MACS_peak_20820_lociStitched	chr4	144323249	144327116	1	3868	3915.7241999999997	805.8828
1_MACS_peak_285_lociStitched	chr1	23668189	23672055	1	3867	9811.1348	676.1634
1_MACS_peak_14243_lociStitched	chr2	48539773	48543639	1	3867	11858.1818	731.0605999999999
1_MACS_peak_14614_lociStitched	chr2	85764370	85768235	1	3866	24548.5475	806.239
1_MACS_peak_21001_lociStitched	chr4	174253367	174257229	1	3863	25233.5356	665.8088
1_MACS_peak_18615_lociStitched	chr3	69289355	69293215	1	3861	5572.682	731.47
2_MACS_peak_14480_lociStitched	chr2	70295114	70298973	2	3419	5374.4293	590.427
1_MACS_peak_16904_lociStitched	chr20	62609460	62613319	1	3860	6493.5393	693.0764
1_MACS_peak_11172_lociStitched	chr17	34899195	34903053	1	3859	13735.6374	766.1988
2_MACS_peak_28909_lociStitched	chrX	69671831	69675686	2	3233	3227.0204999999996	395.9085
1_MACS_peak_28139_lociStitched	chr9	126978226	126982079	1	3854	13087.0998	913.161
1_MACS_peak_5919_lociStitched	chr12	29933917	29937768	1	3852	11874.9436	669.3038
1_MACS_peak_9361_lociStitched	chr15	86398731	86402582	1	3852	3582.2002	770.2
1_MACS_peak_14793_lociStitched	chr2	102442949	102446799	1	3851	5385.765	502.81
1_MACS_peak_11900_lociStitched	chr17	75229307	75233155	1	3849	17870.112	913.5152
1_MACS_peak_20286_lociStitched	chr4	74679998	74683846	1	3849	5493.4048	782.2984
1_MACS_peak_21894_lociStitched	chr5	100224489	100228335	1	3847	12029.9034	688.8186000000001
1_MACS_peak_22419_lociStitched	chr5	154133499	154137345	1	3847	11605.305	414.2142
1_MACS_peak_23223_lociStitched	chr6	33358321	33362167	1	3847	10969.1766	912.2712
1_MACS_peak_24155_lociStitched	chr6	137111633	137115479	1	3847	10837.2588	835.3512000000001
2_MACS_peak_15185_lociStitched	chr2	152696371	152700216	2	2756	2261.2445	746.3145
1_MACS_peak_693_lociStitched	chr1	43146502	43150345	1	3844	6174.1638	833.5467
1_MACS_peak_1716_lociStitched	chr1	155530873	155534716	1	3844	20226.0933	1096.0236
2_MACS_peak_23594_lociStitched	chr6	74098168	74102011	2	3377	3982.5009	521.8794
1_MACS_peak_11557_lociStitched	chr17	54909609	54913451	1	3843	9247.694	721.5276
2_MACS_peak_29070_lociStitched	chrX	102809184	102813026	2	2823	2198.7766	382.279
1_MACS_peak_24201_lociStitched	chr6	139480448	139484289	1	3842	4569.6377	675.2478000000001
1_MACS_peak_8256_lociStitched	chr14	89894690	89898530	1	3841	16126.464	344.064
1_MACS_peak_12331_lociStitched	chr18	42337935	42341775	1	3841	22698.239999999998	954.6239999999999
1_MACS_peak_4704_lociStitched	chr11	62647288	62651127	1	3840	18076.6993	754.7474
1_MACS_peak_6368_lociStitched	chr12	68766560	68770396	1	3837	38190.4488	1141.21
1_MACS_peak_11336_lociStitched	chr17	41320977	41324813	1	3837	11639.958400000001	853.1264
1_MACS_peak_16938_lociStitched	chr21	16133193	16137029	1	3837	17427.7152	831.6447999999999
1_MACS_peak_5148_lociStitched	chr11	95521513	95525348	1	3836	14022.6775	727.4995
1_MACS_peak_2374_lociStitched	chr1	207977986	207981819	1	3834	8848.863800000001	1011.5287000000001
2_MACS_peak_24062_lociStitched	chr6	129819729	129823562	2	3092	2403.6743	781.5486999999999
2_MACS_peak_12025_lociStitched	chr17	80358227	80362059	2	3733	4299.504000000001	601.2408
