GENE_ID	locusLine	bin_1_37_0EXP_0229Kronos_MM1S-KB-1hr-1_Input_hs_i80.bam
1_MACS_peak_4841_lociStitched	chr10(.):118922083-118923082	0.0375
3_MACS_peak_4842_lociStitched	chr10(.):118924652-118928115	0.123
1_MACS_peak_4845_lociStitched	chr10(.):119294935-119297178	0.0905
1_MACS_peak_4846_lociStitched	chr10(.):122708674-122709354	0.2031
2_MACS_peak_4847_lociStitched	chr10(.):122729863-122731065	0.0863
1_MACS_peak_4849_lociStitched	chr10(.):122739443-122739945	0.0367
1_MACS_peak_4850_lociStitched	chr10(.):123873084-123873578	0.0275
1_MACS_peak_4851_lociStitched	chr10(.):123880293-123880758	0.0585
1_MACS_peak_4852_lociStitched	chr10(.):124049759-124050288	0.0702
1_MACS_peak_4853_lociStitched	chr10(.):124088868-124089336	0.0334
1_MACS_peak_4854_lociStitched	chr10(.):124112399-124112935	0.0697
3_MACS_peak_4855_lociStitched	chr10(.):124128185-124131407	0.0888
1_MACS_peak_4858_lociStitched	chr10(.):124133235-124134057	0.2168
1_MACS_peak_4859_lociStitched	chr10(.):124255099-124255502	0.052
1_MACS_peak_4860_lociStitched	chr10(.):124354195-124354678	0.1275
1_MACS_peak_4861_lociStitched	chr10(.):124714003-124714853	0.1823
2_MACS_peak_4862_lociStitched	chr10(.):124898820-124902550	0.0652
1_MACS_peak_4864_lociStitched	chr10(.):124904327-124905299	0.0633
2_MACS_peak_4865_lociStitched	chr10(.):125341847-125344222	0.0966
1_MACS_peak_4867_lociStitched	chr10(.):125437105-125437499	0.0261
1_MACS_peak_4868_lociStitched	chr10(.):125444634-125445169	0.0535
1_MACS_peak_4869_lociStitched	chr10(.):125513539-125514007	0.051
1_MACS_peak_4870_lociStitched	chr10(.):125519509-125519921	0.0431
2_MACS_peak_4871_lociStitched	chr10(.):125520969-125522930	0.0848
1_MACS_peak_4873_lociStitched	chr10(.):125666094-125666637	0.0659
1_MACS_peak_4874_lociStitched	chr10(.):125727702-125728380	0.0328
1_MACS_peak_4875_lociStitched	chr10(.):125732156-125732586	0.0363
1_MACS_peak_4876_lociStitched	chr10(.):125753150-125754392	0.1336
2_MACS_peak_4877_lociStitched	chr10(.):126066971-126069456	0.0818
1_MACS_peak_4879_lociStitched	chr10(.):126136184-126140040	0.0935
1_MACS_peak_4880_lociStitched	chr10(.):126254194-126254721	0.064
1_MACS_peak_4881_lociStitched	chr10(.):126255876-126256331	0.0724
1_MACS_peak_4882_lociStitched	chr10(.):126264066-126264493	0.0364
1_MACS_peak_4883_lociStitched	chr10(.):126281061-126281742	0.0602
1_MACS_peak_4884_lociStitched	chr10(.):126554337-126554764	0.0753
1_MACS_peak_4885_lociStitched	chr10(.):126683023-126683380	0.1292
7_MACS_peak_4886_lociStitched	chr10(.):126686427-126700568	0.0907
3_MACS_peak_4893_lociStitched	chr10(.):126701709-126707605	0.11
2_MACS_peak_4896_lociStitched	chr10(.):126710401-126717541	0.1045
3_MACS_peak_4898_lociStitched	chr10(.):126718653-126721887	0.0783
2_MACS_peak_4901_lociStitched	chr10(.):126727288-126729055	0.089
1_MACS_peak_4903_lociStitched	chr10(.):126730827-126732387	0.1292
1_MACS_peak_4904_lociStitched	chr10(.):126736861-126752540	0.12
13_MACS_peak_4905_lociStitched	chr10(.):126753602-126777481	0.1024
2_MACS_peak_4918_lociStitched	chr10(.):126782653-126784208	0.0791
1_MACS_peak_4920_lociStitched	chr10(.):126791414-126792359	0.1241
2_MACS_peak_4921_lociStitched	chr10(.):126804265-126805858	0.1126
1_MACS_peak_4923_lociStitched	chr10(.):126807314-126807765	0.0113
1_MACS_peak_4924_lociStitched	chr10(.):126809333-126809848	0.118
1_MACS_peak_4925_lociStitched	chr10(.):126814702-126815527	0.1559
2_MACS_peak_4926_lociStitched	chr10(.):126818044-126820256	0.0685
3_MACS_peak_4928_lociStitched	chr10(.):126825297-126828112	0.083
3_MACS_peak_4931_lociStitched	chr10(.):126830171-126833026	0.0485
2_MACS_peak_4934_lociStitched	chr10(.):126836415-126838923	0.0706
2_MACS_peak_4936_lociStitched	chr10(.):126841336-126842653	0.0738
1_MACS_peak_4938_lociStitched	chr10(.):126846894-126847839	0.0169
1_MACS_peak_4939_lociStitched	chr10(.):126853698-126854091	0.038
1_MACS_peak_4940_lociStitched	chr10(.):126896832-126897635	0.0511
1_MACS_peak_4941_lociStitched	chr10(.):126908576-126909293	0.0437
1_MACS_peak_4942_lociStitched	chr10(.):126955411-126956189	0.0915
1_MACS_peak_4943_lociStitched	chr10(.):127584724-127586236	0.3587
1_MACS_peak_4944_lociStitched	chr10(.):127754684-127755103	0.1351
1_MACS_peak_4945_lociStitched	chr10(.):128973488-128974281	0.1475
1_MACS_peak_4946_lociStitched	chr10(.):129705864-129706592	0.1804
1_MACS_peak_4947_lociStitched	chr10(.):129808024-129808446	0.0682
1_MACS_peak_4948_lociStitched	chr10(.):130085836-130086223	0.0616
2_MACS_peak_4949_lociStitched	chr10(.):130227675-130229565	0.0637
2_MACS_peak_4951_lociStitched	chr10(.):130261931-130264105	0.2432
1_MACS_peak_4953_lociStitched	chr10(.):130279326-130280670	0.0501
1_MACS_peak_4954_lociStitched	chr10(.):130338715-130339132	0.0398
1_MACS_peak_4955_lociStitched	chr10(.):130371540-130371975	0.0309
1_MACS_peak_4956_lociStitched	chr10(.):130731698-130732071	0.0863
1_MACS_peak_4957_lociStitched	chr10(.):131590270-131590784	0.0228
1_MACS_peak_4958_lociStitched	chr10(.):131742595-131743075	0.0593
1_MACS_peak_4959_lociStitched	chr10(.):131747749-131748146	0.0838
1_MACS_peak_4960_lociStitched	chr10(.):131768627-131769254	0.0822
1_MACS_peak_4961_lociStitched	chr10(.):131837210-131837692	0.0486
2_MACS_peak_4962_lociStitched	chr10(.):131848165-131849399	0.0755
5_MACS_peak_4964_lociStitched	chr10(.):131999092-132003343	0.0624
1_MACS_peak_4969_lociStitched	chr10(.):132019835-132020743	0.0585
1_MACS_peak_4970_lociStitched	chr10(.):132583891-132584674	0.0375
1_MACS_peak_4971_lociStitched	chr10(.):133251323-133252022	0.0406
2_MACS_peak_4972_lociStitched	chr10(.):133476467-133477949	0.0897
1_MACS_peak_4974_lociStitched	chr10(.):133676588-133677138	0.0621
1_MACS_peak_4975_lociStitched	chr10(.):133800305-133800695	0.0442
1_MACS_peak_4976_lociStitched	chr10(.):133812303-133812800	0.0165
1_MACS_peak_4977_lociStitched	chr10(.):133816840-133817605	0.0865
1_MACS_peak_4978_lociStitched	chr10(.):133827465-133827996	0.0718
1_MACS_peak_4979_lociStitched	chr10(.):133840245-133840741	0.0421
1_MACS_peak_4980_lociStitched	chr10(.):133848768-133849205	0.0713
1_MACS_peak_4981_lociStitched	chr10(.):133851096-133851583	0.0422
1_MACS_peak_4982_lociStitched	chr10(.):133871873-133872326	0.0353
3_MACS_peak_4983_lociStitched	chr10(.):133876378-133881494	0.0765
3_MACS_peak_4986_lociStitched	chr10(.):133913945-133915945	0.0889
1_MACS_peak_4989_lociStitched	chr10(.):133917460-133917970	0.0182
1_MACS_peak_4990_lociStitched	chr10(.):133924089-133924691	0.0108
2_MACS_peak_4991_lociStitched	chr10(.):133928838-133931277	0.0824
4_MACS_peak_4993_lociStitched	chr10(.):133944015-133948604	0.0518
1_MACS_peak_4997_lociStitched	chr10(.):133950813-133951330	0.0305
1_MACS_peak_4998_lociStitched	chr10(.):133953462-133955453	0.1014
2_MACS_peak_4999_lociStitched	chr10(.):133957048-133959522	0.0836
1_MACS_peak_5001_lociStitched	chr10(.):133981035-133985125	0.047
2_MACS_peak_5002_lociStitched	chr10(.):134001642-134003453	0.051
2_MACS_peak_5004_lociStitched	chr10(.):134009687-134016172	0.0627
2_MACS_peak_5006_lociStitched	chr10(.):134114714-134116743	0.0592
1_MACS_peak_5008_lociStitched	chr10(.):134168310-134168810	0.082
4_MACS_peak_5009_lociStitched	chr10(.):134183895-134190950	0.0874
3_MACS_peak_5013_lociStitched	chr10(.):134191994-134198638	0.0911
1_MACS_peak_5016_lociStitched	chr10(.):134199792-134200398	0.0499
1_MACS_peak_5017_lociStitched	chr10(.):134204165-134204611	0.1167
4_MACS_peak_5018_lociStitched	chr10(.):134206859-134213853	0.0663
1_MACS_peak_5022_lociStitched	chr10(.):134231392-134231798	0.0236
1_MACS_peak_5023_lociStitched	chr10(.):134235024-134235665	0.1079
4_MACS_peak_5024_lociStitched	chr10(.):134267574-134270851	0.0931
2_MACS_peak_5028_lociStitched	chr10(.):134272311-134281243	0.0791
2_MACS_peak_5030_lociStitched	chr10(.):134282616-134286311	0.0872
1_MACS_peak_5032_lociStitched	chr10(.):134290514-134292224	0.0602
1_MACS_peak_5033_lociStitched	chr10(.):134296346-134296912	0.0
3_MACS_peak_5034_lociStitched	chr10(.):134299257-134303259	0.057
2_MACS_peak_5037_lociStitched	chr10(.):134305731-134307411	0.0866
1_MACS_peak_5039_lociStitched	chr10(.):134309788-134312025	0.055
3_MACS_peak_5040_lociStitched	chr10(.):134314354-134316957	0.0611
1_MACS_peak_5043_lociStitched	chr10(.):134318302-134318704	0.0167
1_MACS_peak_5044_lociStitched	chr10(.):134322075-134324017	0.0522
3_MACS_peak_5045_lociStitched	chr10(.):134330160-134338916	0.0781
2_MACS_peak_5048_lociStitched	chr10(.):134340236-134342190	0.0826
1_MACS_peak_5050_lociStitched	chr10(.):134454097-134454514	0.0456
1_MACS_peak_5051_lociStitched	chr10(.):134467624-134468175	0.0038
1_MACS_peak_5052_lociStitched	chr10(.):134470111-134471193	0.0825
1_MACS_peak_5053_lociStitched	chr10(.):134542222-134542588	0.0244
1_MACS_peak_5054_lociStitched	chr10(.):134562306-134562755	0.0556
5_MACS_peak_5055_lociStitched	chr10(.):134609744-134615069	0.0508
1_MACS_peak_5060_lociStitched	chr10(.):134618369-134618852	0.0486
2_MACS_peak_5061_lociStitched	chr10(.):134620661-134623458	0.064
2_MACS_peak_5063_lociStitched	chr10(.):134628825-134631892	0.0888
3_MACS_peak_5065_lociStitched	chr10(.):134660204-134666032	0.08
2_MACS_peak_5068_lociStitched	chr10(.):134672820-134676843	0.0874
3_MACS_peak_5070_lociStitched	chr10(.):134678632-134681543	0.0461
2_MACS_peak_5073_lociStitched	chr10(.):134686009-134687361	0.1065
3_MACS_peak_5075_lociStitched	chr10(.):134690450-134695453	0.065
2_MACS_peak_5078_lociStitched	chr10(.):134696610-134700500	0.0624
1_MACS_peak_5080_lociStitched	chr10(.):134702669-134704052	0.0771
3_MACS_peak_5081_lociStitched	chr10(.):134711657-134714866	0.0456
3_MACS_peak_5084_lociStitched	chr10(.):134721185-134726816	0.0602
3_MACS_peak_5087_lociStitched	chr10(.):134727952-134730433	0.0656
4_MACS_peak_5090_lociStitched	chr10(.):134732319-134743778	0.06
6_MACS_peak_5094_lociStitched	chr10(.):134745964-134760208	0.0697
1_MACS_peak_5100_lociStitched	chr10(.):134761852-134762462	0.1075
1_MACS_peak_5101_lociStitched	chr10(.):134765083-134766200	0.0419
7_MACS_peak_5102_lociStitched	chr10(.):134767876-134780993	0.0883
3_MACS_peak_5109_lociStitched	chr10(.):134784040-134791261	0.0837
1_MACS_peak_5112_lociStitched	chr10(.):134795131-134795612	0.02
7_MACS_peak_5113_lociStitched	chr10(.):134796939-134805193	0.0607
5_MACS_peak_5120_lociStitched	chr10(.):134807147-134815130	0.079
2_MACS_peak_5125_lociStitched	chr10(.):134818039-134824046	0.0899
3_MACS_peak_5127_lociStitched	chr10(.):134826643-134829562	0.0569
6_MACS_peak_5130_lociStitched	chr10(.):134831942-134848659	0.0668
7_MACS_peak_5136_lociStitched	chr10(.):134850267-134866023	0.0561
3_MACS_peak_5143_lociStitched	chr10(.):134869862-134875485	0.0803
6_MACS_peak_5146_lociStitched	chr10(.):134880684-134889187	0.0528
3_MACS_peak_5152_lociStitched	chr10(.):134894771-134898150	0.0893
1_MACS_peak_5155_lociStitched	chr10(.):134900530-134901045	0.0816
8_MACS_peak_5156_lociStitched	chr10(.):134902582-134920619	0.0742
1_MACS_peak_5164_lociStitched	chr10(.):134922614-134924057	0.0348
1_MACS_peak_5165_lociStitched	chr10(.):134927820-134928647	0.0785
3_MACS_peak_5166_lociStitched	chr10(.):134936127-134937960	0.0932
3_MACS_peak_5169_lociStitched	chr10(.):134944127-134948936	0.0748
1_MACS_peak_5172_lociStitched	chr10(.):134952822-134959210	0.1125
1_MACS_peak_5173_lociStitched	chr10(.):134963520-134964281	0.0422
1_MACS_peak_5174_lociStitched	chr10(.):134965795-134966550	0.0937
2_MACS_peak_5175_lociStitched	chr10(.):134968501-134969982	0.0578
5_MACS_peak_5177_lociStitched	chr10(.):134971760-134985407	0.0609
2_MACS_peak_5182_lociStitched	chr10(.):134991983-134996169	0.0707
5_MACS_peak_5184_lociStitched	chr10(.):134997990-135004320	0.0662
3_MACS_peak_5189_lociStitched	chr10(.):135007920-135021432	0.057
4_MACS_peak_5192_lociStitched	chr10(.):135022868-135035281	0.0669
1_MACS_peak_5196_lociStitched	chr10(.):135036533-135043330	0.0857
8_MACS_peak_5197_lociStitched	chr10(.):135044974-135075068	0.0988
1_MACS_peak_5205_lociStitched	chr10(.):135134445-135135290	0.1651
5_MACS_peak_5206_lociStitched	chr10(.):135138313-135149864	0.0926
8_MACS_peak_5211_lociStitched	chr10(.):135153141-135171400	0.084
2_MACS_peak_5219_lociStitched	chr10(.):135178464-135179951	0.0774
1_MACS_peak_5221_lociStitched	chr10(.):135183891-135184321	0.0704
2_MACS_peak_5222_lociStitched	chr10(.):135189893-135192119	0.0981
1_MACS_peak_5224_lociStitched	chr10(.):135276000-135276454	0.0402
1_MACS_peak_5225_lociStitched	chr10(.):135280196-135280751	0.0572
2_MACS_peak_5226_lociStitched	chr10(.):135294485-135295748	0.0513
1_MACS_peak_5228_lociStitched	chr10(.):135333793-135334811	0.115
1_MACS_peak_5229_lociStitched	chr10(.):135337303-135337716	0.0414
1_MACS_peak_5230_lociStitched	chr10(.):135340187-135341234	0.0868
1_MACS_peak_5231_lociStitched	chr10(.):135344619-135345157	0.0806
1_MACS_peak_5232_lociStitched	chr10(.):135389005-135389725	0.1039
1_MACS_peak_5233_lociStitched	chr10(.):135405127-135405619	0.0502
1_MACS_peak_5234_lociStitched	chr10(.):135450941-135451571	0.0641
3_MACS_peak_5235_lociStitched	chr10(.):135478212-135482235	0.1649
5_MACS_peak_5238_lociStitched	chr10(.):135483660-135488840	0.161
2_MACS_peak_5243_lociStitched	chr10(.):135490442-135492098	0.2477
1_MACS_peak_5245_lociStitched	chr10(.):135493694-135494927	0.2007
2_MACS_peak_5246_lociStitched	chr11(.):123853-126016	0.094
1_MACS_peak_5248_lociStitched	chr11(.):127472-128189	0.0476
2_MACS_peak_5249_lociStitched	chr11(.):192301-198234	0.1653
1_MACS_peak_5251_lociStitched	chr11(.):278792-279236	0.0519
4_MACS_peak_5252_lociStitched	chr11(.):280473-288808	0.1022
1_MACS_peak_5256_lociStitched	chr11(.):295759-300983	0.102
1_MACS_peak_5257_lociStitched	chr11(.):303043-303542	0.0068
2_MACS_peak_5258_lociStitched	chr11(.):305020-312786	0.0982
4_MACS_peak_5260_lociStitched	chr11(.):314092-339027	0.1194
1_MACS_peak_5264_lociStitched	chr11(.):341657-342374	0.2182
4_MACS_peak_5265_lociStitched	chr11(.):343983-349740	0.0951
2_MACS_peak_5269_lociStitched	chr11(.):351019-356330	0.0906
4_MACS_peak_5271_lociStitched	chr11(.):358077-369057	0.1343
1_MACS_peak_5275_lociStitched	chr11(.):370205-374396	0.0744
3_MACS_peak_5276_lociStitched	chr11(.):377182-397601	0.0739
1_MACS_peak_5279_lociStitched	chr11(.):399930-400806	0.0668
3_MACS_peak_5280_lociStitched	chr11(.):403802-420168	0.0839
1_MACS_peak_5283_lociStitched	chr11(.):425888-428000	0.1482
1_MACS_peak_5284_lociStitched	chr11(.):433798-434356	0.0952
1_MACS_peak_5285_lociStitched	chr11(.):437392-438468	0.0694
5_MACS_peak_5286_lociStitched	chr11(.):440260-447224	0.1015
1_MACS_peak_5291_lociStitched	chr11(.):525824-526515	0.0475
2_MACS_peak_5292_lociStitched	chr11(.):547714-549940	0.0853
2_MACS_peak_5294_lociStitched	chr11(.):552534-559086	0.0979
1_MACS_peak_5296_lociStitched	chr11(.):569165-569943	0.1187
2_MACS_peak_5297_lociStitched	chr11(.):573730-575718	0.1351
2_MACS_peak_5299_lociStitched	chr11(.):705552-714098	0.0974
4_MACS_peak_5301_lociStitched	chr11(.):717240-721847	0.1122
1_MACS_peak_5305_lociStitched	chr11(.):724168-725895	0.1296
2_MACS_peak_5306_lociStitched	chr11(.):728765-730367	0.1007
3_MACS_peak_5308_lociStitched	chr11(.):731387-735026	0.0969
2_MACS_peak_5311_lociStitched	chr11(.):736425-738913	0.0969
1_MACS_peak_5313_lociStitched	chr11(.):828254-832250	0.1295
3_MACS_peak_5314_lociStitched	chr11(.):843040-864832	0.0888
1_MACS_peak_5317_lociStitched	chr11(.):924276-924796	0.0621
4_MACS_peak_5318_lociStitched	chr11(.):1026139-1063117	0.1079
2_MACS_peak_5322_lociStitched	chr11(.):1064278-1065651	0.0892
1_MACS_peak_5324_lociStitched	chr11(.):1067854-1068823	0.0985
3_MACS_peak_5325_lociStitched	chr11(.):1071043-1089570	0.0772
2_MACS_peak_5328_lociStitched	chr11(.):1093887-1099450	0.0684
1_MACS_peak_5330_lociStitched	chr11(.):1100501-1105576	0.068
2_MACS_peak_5331_lociStitched	chr11(.):1108517-1117067	0.0962
1_MACS_peak_5333_lociStitched	chr11(.):1119412-1126586	0.0798
2_MACS_peak_5334_lociStitched	chr11(.):1131967-1135451	0.0793
1_MACS_peak_5336_lociStitched	chr11(.):1136513-1137006	0.0226
1_MACS_peak_5337_lociStitched	chr11(.):1139237-1140836	0.0613
3_MACS_peak_5338_lociStitched	chr11(.):1142329-1148923	0.0867
2_MACS_peak_5341_lociStitched	chr11(.):1149992-1161697	0.0965
2_MACS_peak_5343_lociStitched	chr11(.):1212738-1232489	0.0978
10_MACS_peak_5345_lociStitched	chr11(.):1237002-1280472	0.0715
3_MACS_peak_5355_lociStitched	chr11(.):1364047-1372950	0.0727
1_MACS_peak_5358_lociStitched	chr11(.):1374255-1377842	0.0745
9_MACS_peak_5359_lociStitched	chr11(.):1378941-1407018	0.0942
2_MACS_peak_5368_lociStitched	chr11(.):1408606-1415330	0.0733
3_MACS_peak_5370_lociStitched	chr11(.):1416561-1430358	0.0722
1_MACS_peak_5373_lociStitched	chr11(.):1432058-1432672	0.0747
3_MACS_peak_5374_lociStitched	chr11(.):1443273-1448322	0.0633
7_MACS_peak_5377_lociStitched	chr11(.):1454300-1480070	0.0645
2_MACS_peak_5384_lociStitched	chr11(.):1558833-1571554	0.104
2_MACS_peak_5386_lociStitched	chr11(.):1574864-1577123	0.0894
30_MACS_peak_5388_lociStitched	chr11(.):1587788-1700995	0.1103
3_MACS_peak_5418_lociStitched	chr11(.):1702173-1724825	0.0997
8_MACS_peak_5421_lociStitched	chr11(.):1726715-1743249	0.1081
1_MACS_peak_5429_lociStitched	chr11(.):1744417-1744990	0.0859
1_MACS_peak_5430_lociStitched	chr11(.):1746081-1747067	0.0903
7_MACS_peak_5431_lociStitched	chr11(.):1748108-1767116	0.1039
2_MACS_peak_5438_lociStitched	chr11(.):1769153-1771187	0.0577
19_MACS_peak_5440_lociStitched	chr11(.):1787290-1859175	0.1019
4_MACS_peak_5459_lociStitched	chr11(.):1861082-1870077	0.0961
3_MACS_peak_5463_lociStitched	chr11(.):1885847-1888009	0.0734
6_MACS_peak_5466_lociStitched	chr11(.):1889195-1897849	0.0714
3_MACS_peak_5472_lociStitched	chr11(.):1899783-1902785	0.0694
2_MACS_peak_5475_lociStitched	chr11(.):1908844-1912769	0.084
3_MACS_peak_5477_lociStitched	chr11(.):1916910-1933309	0.0996
1_MACS_peak_5480_lociStitched	chr11(.):1934379-1935791	0.0994
6_MACS_peak_5481_lociStitched	chr11(.):1937338-1968121	0.086
1_MACS_peak_5487_lociStitched	chr11(.):1981897-2063462	0.0908
1_MACS_peak_5488_lociStitched	chr11(.):2078199-2078835	0.1064
2_MACS_peak_5489_lociStitched	chr11(.):2090836-2098617	0.079
16_MACS_peak_5491_lociStitched	chr11(.):2102685-2145710	0.0964
13_MACS_peak_5507_lociStitched	chr11(.):2148625-2241889	0.079
1_MACS_peak_5520_lociStitched	chr11(.):2244501-2245011	0.0699
1_MACS_peak_5521_lociStitched	chr11(.):2254283-2254841	0.0501
3_MACS_peak_5522_lociStitched	chr11(.):2255988-2260829	0.093
1_MACS_peak_5525_lociStitched	chr11(.):2268957-2272967	0.0995
4_MACS_peak_5526_lociStitched	chr11(.):2275875-2286155	0.0679
1_MACS_peak_5530_lociStitched	chr11(.):2287729-2288261	0.0446
2_MACS_peak_5531_lociStitched	chr11(.):2292496-2298665	0.0927
6_MACS_peak_5533_lociStitched	chr11(.):2305655-2342951	0.0823
5_MACS_peak_5539_lociStitched	chr11(.):2344643-2352843	0.0968
3_MACS_peak_5544_lociStitched	chr11(.):2356862-2364311	0.0992
1_MACS_peak_5547_lociStitched	chr11(.):2366731-2367239	0.0812
13_MACS_peak_5548_lociStitched	chr11(.):2370389-2408648	0.0963
1_MACS_peak_5561_lociStitched	chr11(.):2410164-2418331	0.0999
2_MACS_peak_5562_lociStitched	chr11(.):2426069-2449274	0.0973
2_MACS_peak_5564_lociStitched	chr11(.):2879434-2880991	0.0846
1_MACS_peak_5566_lociStitched	chr11(.):2884177-2884818	0.106
2_MACS_peak_5567_lociStitched	chr11(.):2891554-2893441	0.1088
1_MACS_peak_5569_lociStitched	chr11(.):2899862-2900697	0.1311
3_MACS_peak_5570_lociStitched	chr11(.):2904976-2908902	0.1216
1_MACS_peak_5573_lociStitched	chr11(.):2910587-2911304	0.0714
6_MACS_peak_5574_lociStitched	chr11(.):2933176-2951801	0.0884
3_MACS_peak_5580_lociStitched	chr11(.):3186918-3194168	0.0946
3_MACS_peak_5583_lociStitched	chr11(.):3209730-3227135	0.0942
2_MACS_peak_5586_lociStitched	chr11(.):3235250-3237857	0.1273
1_MACS_peak_5588_lociStitched	chr11(.):3239084-3242119	0.1088
4_MACS_peak_5589_lociStitched	chr11(.):3247545-3254002	0.0932
1_MACS_peak_5593_lociStitched	chr11(.):3361018-3361572	0.1651
1_MACS_peak_5594_lociStitched	chr11(.):3429996-3431247	0.2045
1_MACS_peak_5595_lociStitched	chr11(.):3600693-3602478	0.1681
1_MACS_peak_5596_lociStitched	chr11(.):3663596-3664207	0.0947
1_MACS_peak_5597_lociStitched	chr11(.):5711666-5712438	0.1228
1_MACS_peak_5598_lociStitched	chr11(.):6440592-6441279	0.1245
1_MACS_peak_5599_lociStitched	chr11(.):6545647-6546928	0.1688
1_MACS_peak_5600_lociStitched	chr11(.):6677510-6678131	0.0348
1_MACS_peak_5601_lociStitched	chr11(.):7694923-7695592	0.0793
1_MACS_peak_5602_lociStitched	chr11(.):8040132-8041168	0.0987
2_MACS_peak_5603_lociStitched	chr11(.):8251565-8254319	0.1349
1_MACS_peak_5605_lociStitched	chr11(.):8283120-8284708	0.1169
1_MACS_peak_5606_lociStitched	chr11(.):8288658-8290324	0.1096
3_MACS_peak_5607_lociStitched	chr11(.):9111312-9114118	0.0645
2_MACS_peak_5610_lociStitched	chr11(.):9285627-9288565	0.0874
1_MACS_peak_5612_lociStitched	chr11(.):9624959-9625910	0.2563
1_MACS_peak_5613_lociStitched	chr11(.):10466243-10467203	0.1565
1_MACS_peak_5614_lociStitched	chr11(.):10471219-10473964	0.1429
1_MACS_peak_5615_lociStitched	chr11(.):10952855-10953718	0.1254
