REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	09_0EWV_0229Kronos_MM1S-KB-24hr-1_H3K18Ac_hs-dm_i17.bam	43_0EXV_0229Kronos_MM1S-KB-24hr-1_Input_hs_i87.bam
1_MACS_peak_25413_lociStitched	chr8	37736446	37741682	1	5237	18674.7176	1230.9836
1_MACS_peak_21123_lociStitched	chr5	96268161	96273396	1	5236	15684.5835	1407.6915
1_MACS_peak_26482_lociStitched	chr9	37195312	37200544	1	5233	11913.264000000001	985.1856
1_MACS_peak_11908_lociStitched	chr18	43922628	43927858	1	5231	19727.559999999998	1060.1209999999999
1_MACS_peak_13250_lociStitched	chr19	57790612	57795842	1	5231	9233.565	1199.239
2_MACS_peak_19115_lociStitched	chr4	4690659	4695888	2	3268	2467.0422	958.4757
1_MACS_peak_23705_lociStitched	chr7	8214286	8219514	1	5229	23845.9536	1070.6944
2_MACS_peak_11626_lociStitched	chr18	3012108	3017333	2	3814	3939.1275	558.0300000000001
1_MACS_peak_12207_lociStitched	chr19	1036682	1041907	1	5226	14240.7375	1928.5475
1_MACS_peak_11202_lociStitched	chr17	57363843	57369067	1	5225	6439.1024	815.4663999999999
1_MACS_peak_15260_lociStitched	chr2	219080950	219086174	1	5225	8031.377600000001	1114.8016
1_MACS_peak_7686_lociStitched	chr14	50436059	50441281	1	5223	34061.5394	678.86
1_MACS_peak_22208_lociStitched	chr6	26248796	26254016	1	5221	20173.734	1401.5700000000002
2_MACS_peak_767_lociStitched	chr1	51980111	51985328	2	3689	5215.9566	828.9813
1_MACS_peak_16380_lociStitched	chr21	30604898	30610113	1	5216	7058.5025	830.7495
1_MACS_peak_5507_lociStitched	chr12	6640769	6645983	1	5215	16162.8786	1463.5698
2_MACS_peak_9333_lociStitched	chr16	2652941	2658153	2	3326	3096.9703999999997	952.2324
1_MACS_peak_2201_lociStitched	chr1	203594258	203599469	1	5212	12567.889799999999	1793.6262
1_MACS_peak_4607_lociStitched	chr11	62492429	62497639	1	5211	12339.885	1428.0610000000001
2_MACS_peak_21198_lociStitched	chr5	110829741	110834950	2	2821	1838.2561	717.2792999999999
2_MACS_peak_18400_lociStitched	chr3	138312005	138317211	2	3837	4226.7514	1032.3498
2_MACS_peak_15312_lociStitched	chr2	225384563	225389768	2	4771	3743.4359999999997	815.6235
1_MACS_peak_17447_lociStitched	chr3	27135086	27140286	1	5201	20141.68	1150.24
2_MACS_peak_14460_lociStitched	chr2	120109167	120114365	2	4389	3130.7553999999996	778.6604
1_MACS_peak_15169_lociStitched	chr2	204888945	204894143	1	5199	11835.846000000001	1118.6096
2_MACS_peak_24748_lociStitched	chr7	127053321	127058519	2	3719	3432.2394	1152.9164
2_MACS_peak_490_lociStitched	chr1	33445243	33450440	2	5117	8055.35	1056.0303999999999
2_MACS_peak_13440_lociStitched	chr2	20705628	20710823	2	4702	5909.831999999999	919.515
2_MACS_peak_5940_lociStitched	chr12	47753562	47758754	2	3902	9243.8368	885.2360000000001
2_MACS_peak_25819_lociStitched	chr8	101318466	101323656	2	4921	6873.636	561.558
1_MACS_peak_19356_lociStitched	chr4	40055546	40060734	1	5189	17699.8996	1109.1943999999999
1_MACS_peak_16282_lociStitched	chr21	11167725	11172912	1	5188	22522.472700000002	3535.9779
1_MACS_peak_719_lociStitched	chr1	45983412	45988597	1	5186	10725.172499999999	1133.441
2_MACS_peak_9898_lociStitched	chr16	57652844	57658027	2	4192	5308.4286	791.9624
2_MACS_peak_14243_lociStitched	chr2	99130411	99135594	2	5171	2730.4044000000004	707.4795
2_MACS_peak_15110_lociStitched	chr2	201932297	201937479	2	3679	5695.5362	1266.4808
2_MACS_peak_16952_lociStitched	chr22	38031977	38037159	2	3815	3445.5118	838.9658
1_MACS_peak_25051_lociStitched	chr7	157795760	157800938	1	5179	18601.965	1096.1826
2_MACS_peak_16526_lociStitched	chr21	43251964	43257141	2	4755	7413.464	928.2361
2_MACS_peak_8618_lociStitched	chr15	51532415	51537590	2	3844	3664.4174999999996	792.2925
1_MACS_peak_24642_lociStitched	chr7	113723370	113728545	1	5176	24167.767499999998	1505.925
2_MACS_peak_18410_lociStitched	chr3	138916890	138922064	2	4371	5991.491999999999	1073.605
2_MACS_peak_26686_lociStitched	chr9	86907510	86912680	2	3923	4910.983	763.0920000000001
1_MACS_peak_21419_lociStitched	chr5	134366005	134371174	1	5170	7715.2494	590.2998
2_MACS_peak_4989_lociStitched	chr11	84833987	84839155	2	3547	3421.7328	794.8384
1_MACS_peak_24630_lociStitched	chr7	111842778	111847938	1	5161	8052.696	1731.6960000000001
2_MACS_peak_24332_lociStitched	chr7	81270701	81275860	2	3487	2998.9267	999.8142
2_MACS_peak_26049_lociStitched	chr8	131369203	131374358	2	4106	3703.8675000000003	948.0045
2_MACS_peak_14763_lociStitched	chr2	169211079	169216232	2	4319	2545.582	692.5631999999999
1_MACS_peak_19458_lociStitched	chr4	57621843	57626993	1	5151	18949.425	1336.94
1_MACS_peak_11684_lociStitched	chr18	9015819	9020968	1	5150	14361.5908	1025.6807999999999
1_MACS_peak_11757_lociStitched	chr18	20712773	20717922	1	5150	12875.0745	940.7223
1_MACS_peak_23129_lociStitched	chr6	119213137	119218285	1	5149	9576.3096	988.416
1_MACS_peak_17921_lociStitched	chr3	71467672	71472815	1	5144	8150.6264	828.023
1_MACS_peak_22887_lociStitched	chr6	90958516	90963657	1	5142	11424.3302	941.3171000000001
2_MACS_peak_2758_lociStitched	chr10	375011	380150	2	2881	2677.9329000000002	790.3782
1_MACS_peak_27394_lociStitched	chrX	5561722	5566861	1	5140	6869.3013	629.5275
1_MACS_peak_19706_lociStitched	chr4	87925729	87930864	1	5136	15149.277	1465.0155
1_MACS_peak_22889_lociStitched	chr6	90992249	90997383	1	5135	28566.0894	1333.2998
2_MACS_peak_11969_lociStitched	chr18	48720353	48725486	2	5022	9955.9668	948.5784
1_MACS_peak_23242_lociStitched	chr6	132672600	132677730	1	5131	10314.378	1016.253
2_MACS_peak_12154_lociStitched	chr18	72919373	72924500	2	4912	8729.2302	740.8515
1_MACS_peak_13644_lociStitched	chr2	39717537	39722661	1	5125	11963.5152	1155.462
2_MACS_peak_22083_lociStitched	chr6	13611344	13616468	2	3743	4980.0156	870.5676
1_MACS_peak_11119_lociStitched	chr17	50222061	50227184	1	5124	8596.906299999999	867.3239
1_MACS_peak_23795_lociStitched	chr7	21391495	21396617	1	5123	7146.7266	1155.5231999999999
1_MACS_peak_26355_lociStitched	chr9	22101071	22106193	1	5123	5676.712600000001	471.224
1_MACS_peak_1182_lociStitched	chr1	108162176	108167297	1	5122	4022.5454999999997	506.4669
2_MACS_peak_23044_lociStitched	chr6	109799426	109804547	2	2731	2774.0456999999997	892.5903000000001
1_MACS_peak_4858_lociStitched	chr11	72979923	72985040	1	5118	8893.8577	989.1161
2_MACS_peak_6345_lociStitched	chr12	79409317	79414432	2	2712	1812.7559999999999	772.8765000000001
2_MACS_peak_28240_lociStitched	chrX	140808598	140813711	2	4173	3105.6362000000004	530.7294
1_MACS_peak_6279_lociStitched	chr12	68873524	68878636	1	5113	25577.3808	1376.6616
1_MACS_peak_18533_lociStitched	chr3	152877227	152882338	1	5112	15823.656	1267.0169
1_MACS_peak_17621_lociStitched	chr3	45651220	45656330	1	5111	11664.086	1142.085
2_MACS_peak_18117_lociStitched	chr3	110451263	110456373	2	4202	3505.4600000000005	730.7299999999999
1_MACS_peak_25641_lociStitched	chr8	71125299	71130408	1	5110	4872.9642	740.2941
1_MACS_peak_6348_lociStitched	chr12	79461003	79466111	1	5109	5816.990400000001	693.1555999999999
1_MACS_peak_27049_lociStitched	chr9	120697181	120702289	1	5109	8547.7272	712.0552
2_MACS_peak_20469_lociStitched	chr5	5418289	5423396	2	4243	6516.0213	980.544
1_MACS_peak_19647_lociStitched	chr4	82389788	82394894	1	5107	14510.741399999999	1237.6944
1_MACS_peak_4831_lociStitched	chr11	71496848	71501951	1	5104	7009.991099999999	1171.6488
2_MACS_peak_23987_lociStitched	chr7	38944060	38949160	2	3713	4015.74	852.7199999999999
1_MACS_peak_5409_lociStitched	chr11	130715572	130720670	1	5099	18600.053	1211.7946
2_MACS_peak_2784_lociStitched	chr10	3870101	3875198	2	3206	3373.1946000000003	688.6047
2_MACS_peak_7814_lociStitched	chr14	64211648	64216742	2	4849	5636.0016000000005	526.2102
1_MACS_peak_5372_lociStitched	chr11	128478593	128483685	1	5093	18754.3452	1069.8292000000001
2_MACS_peak_4053_lociStitched	chr11	692161	697252	2	4826	11722.5366	1104.747
2_MACS_peak_15538_lociStitched	chr20	1874637	1879728	2	4940	5464.6794	707.1399
1_MACS_peak_22460_lociStitched	chr6	37015293	37020382	1	5090	10008.5363	1183.1925
1_MACS_peak_25162_lociStitched	chr8	12610801	12615887	1	5087	7228.2232	992.7872000000001
1_MACS_peak_24605_lociStitched	chr7	108053957	108059039	1	5083	17011.4868	1353.8448
1_MACS_peak_26262_lociStitched	chr9	5625597	5630678	1	5082	17812.4617	1148.8141
1_MACS_peak_13871_lociStitched	chr2	64415441	64420521	1	5081	4706.112	967.74
2_MACS_peak_2155_lociStitched	chr1	201705319	201710398	2	4601	5667.656099999999	1464.7836
2_MACS_peak_3476_lociStitched	chr10	80826274	80831352	2	4106	3489.0938	596.1572
2_MACS_peak_21204_lociStitched	chr5	111855384	111860462	2	4704	4529.0682	793.1836000000001
1_MACS_peak_1522_lociStitched	chr1	151028101	151033178	1	5078	11404.9728	1682.0101
1_MACS_peak_24765_lociStitched	chr7	128144979	128150055	1	5077	21074.0292	1354.2767999999999
1_MACS_peak_21320_lociStitched	chr5	126111187	126116262	1	5076	8686.8775	1287.5275
2_MACS_peak_8644_lociStitched	chr15	52795388	52800461	2	4562	4427.7144	767.0376
1_MACS_peak_8249_lociStitched	chr15	21924232	21929303	1	5072	14398.597399999999	2328.6032
1_MACS_peak_23218_lociStitched	chr6	130579137	130584207	1	5071	28795.572	1158.4950000000001
2_MACS_peak_25255_lociStitched	chr8	22972243	22977312	2	2608	2269.8982	508.92760000000004
2_MACS_peak_8623_lociStitched	chr15	51913724	51918792	2	4129	4650.3967999999995	903.1176
2_MACS_peak_1564_lociStitched	chr1	153504461	153509524	2	3487	3585.1103	1055.1292
1_MACS_peak_14835_lociStitched	chr2	174826725	174831787	1	5063	17507.4332	1063.02
1_MACS_peak_26293_lociStitched	chr9	9727673	9732734	1	5062	5694.1311	779.9001
2_MACS_peak_4526_lociStitched	chr11	58413830	58418885	2	4090	2863.6575	823.4594999999999
2_MACS_peak_25168_lociStitched	chr8	13236757	13241812	2	3259	2338.9485	775.437
2_MACS_peak_16619_lociStitched	chr22	16201133	16206186	2	3605	2678.09	531.0703
2_MACS_peak_8788_lociStitched	chr15	66678223	66683274	2	4749	3888.7649	1037.4754
1_MACS_peak_12371_lociStitched	chr19	6799278	6804328	1	5051	29897.515	1788.2050000000002
1_MACS_peak_23641_lociStitched	chr7	5568372	5573420	1	5049	13056.652	808.1848
1_MACS_peak_15585_lociStitched	chr20	4874181	4879228	1	5048	5984.2279	976.5945
2_MACS_peak_19156_lociStitched	chr4	9153267	9158312	2	4794	6596.842000000001	1016.5675000000001
1_MACS_peak_758_lociStitched	chr1	49442727	49447771	1	5045	3566.1079999999997	725.8316
2_MACS_peak_27067_lociStitched	chr9	123833299	123838343	2	4314	7777.3436	1200.472
2_MACS_peak_2330_lociStitched	chr1	209823299	209828342	2	4618	3554.8107	1068.6117
2_MACS_peak_8887_lociStitched	chr15	74283606	74288649	2	4312	4952.7303	1027.2591
2_MACS_peak_8224_lociStitched	chr14	106234377	106239418	2	3366	5920.654500000001	159.7997
1_MACS_peak_8347_lociStitched	chr15	31725123	31730162	1	5040	12495.7122	674.2182
2_MACS_peak_16879_lociStitched	chr22	34314710	34319748	2	4972	6011.8454	836.308
2_MACS_peak_21681_lociStitched	chr5	157824251	157829287	2	3896	3727.1436	715.6156
1_MACS_peak_15975_lociStitched	chr20	42377830	42382865	1	5036	26525.387000000002	1403.2545
2_MACS_peak_13051_lociStitched	chr19	46849305	46854339	2	4153	5835.4128	942.3648000000001
2_MACS_peak_1375_lociStitched	chr1	144532773	144537804	2	5000	9413.5041	3346.1181
1_MACS_peak_22196_lociStitched	chr6	26122016	26127045	1	5030	19153.4494	1409.1258
1_MACS_peak_27254_lociStitched	chr9	134374669	134379698	1	5030	6991.818700000001	1155.6642
1_MACS_peak_22308_lociStitched	chr6	30581935	30586963	1	5029	23337.9648	1541.5847999999999
1_MACS_peak_15340_lociStitched	chr2	227832679	227837706	1	5028	15296.1556	942.0598000000001
1_MACS_peak_17108_lociStitched	chr22	44419041	44424066	1	5026	16779.48	863.2950000000001
2_MACS_peak_4905_lociStitched	chr11	75942290	75947314	2	3337	3055.0944	1098.2464
1_MACS_peak_27256_lociStitched	chr9	134529095	134534119	1	5025	8514.6752	1010.3264
2_MACS_peak_16095_lociStitched	chr20	48728307	48733330	2	3964	5932.1630000000005	1140.7232999999999
1_MACS_peak_1400_lociStitched	chr1	145207701	145212722	1	5022	16245.9476	2923.7283
2_MACS_peak_3872_lociStitched	chr10	115854739	115859760	2	4249	3258.1269	968.5509
1_MACS_peak_13415_lociStitched	chr2	17553166	17558186	1	5021	8950.158	947.274
1_MACS_peak_21078_lociStitched	chr5	90606399	90611417	1	5019	7999.6956	905.2472
2_MACS_peak_27238_lociStitched	chr9	132801168	132806186	2	3659	3428.7994	805.389
2_MACS_peak_7857_lociStitched	chr14	67652460	67657476	2	4291	4644.816	404.79119999999995
2_MACS_peak_22811_lociStitched	chr6	86167497	86172512	2	4095	4090.7355	1008.0150000000001
2_MACS_peak_8554_lociStitched	chr15	45926152	45931166	2	4662	10998.7104	1268.0406
2_MACS_peak_4476_lociStitched	chr11	46688510	46693523	2	3195	2061.3456	764.4825
2_MACS_peak_26487_lociStitched	chr9	37527965	37532978	2	4687	9112.1301	1164.0185999999999
2_MACS_peak_21536_lociStitched	chr5	143204209	143209216	2	4520	4826.748	1079.0085
1_MACS_peak_2946_lociStitched	chr10	17268624	17273630	1	5007	9865.3242	1148.877
2_MACS_peak_27775_lociStitched	chrX	52948877	52953882	2	4292	7872.3645	626.1255
1_MACS_peak_16073_lociStitched	chr20	47536959	47541962	1	5004	7473.9817	1008.6048
1_MACS_peak_1349_lociStitched	chr1	120835350	120840352	1	5003	9395.756800000001	1669.6676
2_MACS_peak_7957_lociStitched	chr14	76447758	76452760	2	2380	1521.1082	420.168
2_MACS_peak_16818_lociStitched	chr22	29807033	29812034	2	3410	3263.6526	938.6877000000001
1_MACS_peak_24554_lociStitched	chr7	104621055	104626054	1	5000	19673.0646	1345.7308
2_MACS_peak_10960_lociStitched	chr17	42421731	42426728	2	3365	3016.1892000000003	1078.3526
2_MACS_peak_26451_lociStitched	chr9	35811174	35816171	2	4133	7461.5204	1413.1516
2_MACS_peak_25776_lociStitched	chr8	95448862	95453858	2	2532	1701.1380000000001	499.6
1_MACS_peak_2221_lociStitched	chr1	204511667	204516661	1	4995	8627.6344	1270.973
1_MACS_peak_25435_lociStitched	chr8	38756245	38761238	1	4994	16119.9005	1064.0083
1_MACS_peak_16554_lociStitched	chr21	44526440	44531431	1	4992	8331.9754	1634.5525
1_MACS_peak_12457_lociStitched	chr19	10761941	10766930	1	4990	8599.0404	1056.1713
1_MACS_peak_10386_lociStitched	chr17	5843761	5848749	1	4989	12555.793599999999	963.6816
1_MACS_peak_24575_lociStitched	chr7	105816643	105821630	1	4988	15384.3963	1433.7624999999998
1_MACS_peak_26837_lociStitched	chr9	99178721	99183708	1	4988	7736.831799999999	1018.8441
1_MACS_peak_17431_lociStitched	chr3	25702979	25707965	1	4987	9681.3162	916.4268
2_MACS_peak_2296_lociStitched	chr1	207506093	207511077	2	4016	3561.068	1215.0991999999999
1_MACS_peak_5722_lociStitched	chr12	25203594	25208578	1	4985	15747.9448	1227.0608
2_MACS_peak_24750_lociStitched	chr7	127224638	127229622	2	3789	6324.1975999999995	1382.0632
1_MACS_peak_19817_lociStitched	chr4	103746053	103751035	1	4983	18166.3648	1404.924
2_MACS_peak_25957_lociStitched	chr8	123930507	123935489	2	3178	3309.0444	850.9256
2_MACS_peak_7402_lociStitched	chr13	109507408	109512389	2	2892	2778.4017999999996	637.0699000000001
1_MACS_peak_15218_lociStitched	chr2	212228671	212233649	1	4979	5102.45	1065.292
1_MACS_peak_11758_lociStitched	chr18	20770821	20775796	1	4976	10318.647500000001	991.5175
1_MACS_peak_10069_lociStitched	chr16	71914188	71919159	1	4972	6768.513599999999	930.0740999999999
1_MACS_peak_20375_lociStitched	chr4	186315743	186320711	1	4969	8952.336	1277.2728
1_MACS_peak_23401_lociStitched	chr6	143264853	143269821	1	4969	6793.2432	476.4312
2_MACS_peak_8433_lociStitched	chr15	40062959	40067926	2	3237	3251.8949	864.2579999999999
2_MACS_peak_15408_lociStitched	chr2	233924015	233928982	2	4925	7997.3667000000005	791.7398
2_MACS_peak_4186_lociStitched	chr11	9737704	9742670	2	3588	2851.4772000000003	724.5394
2_MACS_peak_18529_lociStitched	chr3	152769084	152774048	2	3540	4308.2556	893.0236
2_MACS_peak_23321_lociStitched	chr6	138072742	138077706	2	4644	3934.9628	910.3976
1_MACS_peak_2548_lociStitched	chr1	227518944	227523907	1	4964	10153.3054	1144.9641
2_MACS_peak_21417_lociStitched	chr5	134237257	134242220	2	3942	7997.8745	1011.9557
1_MACS_peak_19465_lociStitched	chr4	57840890	57845852	1	4963	5992.6074	1248.9353999999998
1_MACS_peak_12925_lociStitched	chr19	41812128	41817089	1	4962	10651.267	1222.8865
2_MACS_peak_13403_lociStitched	chr2	14442592	14447549	2	4377	3706.8446	1202.0725
1_MACS_peak_12863_lociStitched	chr19	39173102	39178054	1	4953	11774.3704	1067.156
1_MACS_peak_1374_lociStitched	chr1	144517803	144522754	1	4952	18313.749	1352.1181000000001
2_MACS_peak_20615_lociStitched	chr5	36070397	36075346	2	4141	4456.0796	937.3406000000001
2_MACS_peak_44_lociStitched	chr1	2343086	2348034	2	4571	5214.6972000000005	973.7664
1_MACS_peak_18153_lociStitched	chr3	112690824	112695772	1	4949	5873.276	931.7084
1_MACS_peak_23871_lociStitched	chr7	26237961	26242909	1	4949	17234.8736	1137.5452
1_MACS_peak_13479_lociStitched	chr2	25703875	25708822	1	4948	9701.067000000001	1014.135
2_MACS_peak_14596_lociStitched	chr2	141555134	141560080	2	2650	2164.8642	621.7122
1_MACS_peak_14116_lociStitched	chr2	86113778	86118723	1	4946	20828.34	1187.789
1_MACS_peak_15719_lociStitched	chr20	19758132	19763075	1	4944	15963.4185	1045.4445
1_MACS_peak_5835_lociStitched	chr12	32685076	32690018	1	4943	10187.933	1073.4024
2_MACS_peak_13853_lociStitched	chr2	62638363	62643303	2	3715	5330.26	1047.28
1_MACS_peak_19269_lociStitched	chr4	25860603	25865543	1	4941	4641.13	724.2040000000001
2_MACS_peak_26461_lociStitched	chr9	36135907	36140847	2	3028	2412.696	1005.29
1_MACS_peak_5441_lociStitched	chr12	1530136	1535075	1	4940	15569.2097	1135.97
1_MACS_peak_9372_lociStitched	chr16	3672145	3677083	1	4939	6433.2264	956.9844
1_MACS_peak_19454_lociStitched	chr4	57299518	57304455	1	4938	7687.4027	1213.0209
1_MACS_peak_26065_lociStitched	chr8	133962090	133967026	1	4937	3590.4464000000003	795.6832
1_MACS_peak_23167_lociStitched	chr6	126067275	126072210	1	4936	6518.6415	1019.0775
1_MACS_peak_4976_lociStitched	chr11	82866298	82871229	1	4932	11787.555499999999	1207.1088
2_MACS_peak_301_lociStitched	chr1	24739270	24744196	2	4528	4643.7402	1227.0665999999999
1_MACS_peak_27444_lociStitched	chrX	11379487	11384412	1	4926	13462.98	616.1175
2_MACS_peak_28180_lociStitched	chrX	130961202	130966127	2	4717	6967.3975	740.72
1_MACS_peak_988_lociStitched	chr1	80173389	80178313	1	4925	10769.2804	945.408
1_MACS_peak_3702_lociStitched	chr10	102129631	102134553	1	4923	12362.587399999999	1262.493
1_MACS_peak_9501_lociStitched	chr16	14448181	14453103	1	4923	12094.338399999999	831.3258
2_MACS_peak_15720_lociStitched	chr20	19792717	19797634	2	4751	4444.4763	830.4812999999999
1_MACS_peak_23480_lociStitched	chr6	156598813	156603729	1	4917	10069.442799999999	557.4744000000001
1_MACS_peak_2093_lociStitched	chr1	194192669	194197583	1	4915	9346.919399999999	1105.65
1_MACS_peak_14942_lociStitched	chr2	185461091	185466004	1	4914	7110.5849	892.6921
2_MACS_peak_18178_lociStitched	chr3	117318184	117323097	2	4863	3563.3988999999997	776.254
1_MACS_peak_2179_lociStitched	chr1	202582910	202587821	1	4912	9006.2829	1517.499
1_MACS_peak_12196_lociStitched	chr19	659498	664409	1	4912	15158.7837	1463.9690999999998
1_MACS_peak_2256_lociStitched	chr1	206134985	206139893	1	4909	11283.0012	2000.9916
1_MACS_peak_18215_lociStitched	chr3	121511319	121516226	1	4908	6249.0645	1000.0466
1_MACS_peak_8469_lociStitched	chr15	41135545	41140451	1	4907	5935.2788	968.4444
2_MACS_peak_9496_lociStitched	chr16	14286517	14291421	2	3286	3262.6312	880.7584
2_MACS_peak_22921_lociStitched	chr6	97368974	97373876	2	4772	9501.5466	905.3994
2_MACS_peak_5931_lociStitched	chr12	47054526	47059427	2	2706	2377.9652	891.982
1_MACS_peak_11967_lociStitched	chr18	48677025	48681925	1	4901	28143.15	1227.94
1_MACS_peak_24694_lociStitched	chr7	121009097	121013996	1	4900	6456.3921	1298.2350000000001
2_MACS_peak_6163_lociStitched	chr12	57632773	57637671	2	3183	2172.263	757.2307999999999
2_MACS_peak_24916_lociStitched	chr7	142490423	142495319	2	2425	2076.8832	788.256
1_MACS_peak_25620_lociStitched	chr8	67973416	67978312	1	4897	11126.6496	1226.9376
3_MACS_peak_7695_lociStitched	chr14	50579265	50584159	3	3505	2151.8918	451.2268
2_MACS_peak_9510_lociStitched	chr16	14723019	14727913	2	4002	5752.4076	935.7328
1_MACS_peak_26707_lociStitched	chr9	88965334	88970226	1	4893	10060.8872	1140.8144
2_MACS_peak_4091_lociStitched	chr11	2950874	2955765	2	3373	3173.7699000000002	872.0653
2_MACS_peak_12519_lociStitched	chr19	12844146	12849036	2	4131	8551.143	1308.564
2_MACS_peak_13684_lociStitched	chr2	44314070	44318960	2	3569	3965.301	907.584
1_MACS_peak_20065_lociStitched	chr4	140373435	140378325	1	4891	8857.257	1263.576
1_MACS_peak_23997_lociStitched	chr7	39987487	39992377	1	4891	12558.009	1131.546
