#09_0EWV_0229Kronos_MM1S-KB-24hr-1_H3K18Ac_hs-dm_i17_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/09_0EWV_0229Kronos_MM1S-KB-24hr-1_H3K18Ac_hs-dm_i17_ROSE/09_0EWV_0229Kronos_MM1S-KB-24hr-1_H3K18Ac_hs-dm_i17_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X09_0EWV_0229Kronos_MM1S.KB.24hr.1_H3K18Ac_hs.dm_i17.bam
#Using cutoff of 19777.978 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X09_0EWV_0229Kronos_MM1S.KB.24hr.1_H3K18Ac_hs.dm_i17.bam	X43_0EXV_0229Kronos_MM1S.KB.24hr.1_Input_hs_i87.bam	enhancerRank	isSuperStretch
2_MACS_peak_21497_lociStitched	chr5	140997074	141003303	2	2925	3540.5636	870.8142	6866	0
2_MACS_peak_13708_lociStitched	chr2	46130633	46137919	2	2953	2617.8598	1026.5974	6867	0
2_MACS_peak_10197_lociStitched	chr16	87348221	87351775	2	2950	2145.9052	424.3476	6868	0
1_MACS_peak_3918_lociStitched	chr10	121630905	121633794	1	2890	4029.8661	468.018	6869	0
1_MACS_peak_10950_lociStitched	chr17	42187017	42189894	1	2878	4335.639	514.983	6870	0
1_MACS_peak_4294_lociStitched	chr11	19366337	19369191	1	2855	4875.4882	613.8954	6871	0
1_MACS_peak_14411_lociStitched	chr2	113298423	113301183	1	2761	6673.404	949.992	6872	0
1_MACS_peak_23375_lociStitched	chr6	140523710	140526614	1	2905	3676.7544	514.008	6873	0
1_MACS_peak_17161_lociStitched	chr22	48439928	48442813	1	2886	3982.1655	370.434	6874	0
1_MACS_peak_1515_lociStitched	chr1	150847813	150850552	1	2740	6999.2406	1004.9391	6875	0
1_MACS_peak_8321_lociStitched	chr15	31282356	31285000	1	2645	7658.346	575.3344	6876	0
2_MACS_peak_476_lociStitched	chr1	32800888	32804430	2	2952	1978.5612	479.2326	6877	0
2_MACS_peak_27492_lociStitched	chrX	16887154	16890036	2	2880	4022.1192	289.9292	6878	0
1_MACS_peak_10534_lociStitched	chr17	17941030	17943965	1	2936	3004.5595	817.104	6879	0
1_MACS_peak_22048_lociStitched	chr6	11713248	11716144	1	2897	3860.368	530.8368	6880	0
1_MACS_peak_3474_lociStitched	chr10	80781997	80784749	1	2753	6344.1856	533.6128	6881	0
1_MACS_peak_9907_lociStitched	chr16	58033127	58036031	1	2905	3708.6984	585.156	6882	0
2_MACS_peak_25504_lociStitched	chr8	52679554	52682958	2	2948	2239.832	597.0616	6883	0
1_MACS_peak_14200_lociStitched	chr2	96810204	96813103	1	2900	3718.8372	475.1461	6884	0
1_MACS_peak_14858_lociStitched	chr2	175627812	175630723	1	2912	3417.8051	492.8323	6885	0
1_MACS_peak_26974_lociStitched	chr9	114244649	114247481	1	2833	5057.3856	453.9696	6886	0
1_MACS_peak_14620_lociStitched	chr2	148777225	148780051	1	2827	5353.2918	652.5234	6887	0
1_MACS_peak_8751_lociStitched	chr15	64453660	64456580	1	2921	3329.968	685.324	6888	0
1_MACS_peak_18899_lociStitched	chr3	185825691	185828622	1	2932	3159.9111	885.4551	6889	0
1_MACS_peak_334_lociStitched	chr1	25967633	25970430	1	2798	5862.2323	712.9553	6890	0
2_MACS_peak_1066_lociStitched	chr1	89590887	89595541	2	2948	2440.5576	879.606	6891	0
1_MACS_peak_13453_lociStitched	chr2	21689299	21692222	1	2924	3094.8724	573.2003	6892	0
1_MACS_peak_27522_lociStitched	chrX	19857068	19859934	1	2867	4264.0348	327.2972	6893	0
1_MACS_peak_20524_lociStitched	chr5	14662996	14665810	1	2815	5300.7318	429.135	6894	0
1_MACS_peak_13802_lociStitched	chr2	58272516	58275333	1	2818	5380.7517	573.5412	6895	0
2_MACS_peak_430_lociStitched	chr1	30369295	30374932	2	2953	1745.2152	569.337	6896	0
1_MACS_peak_386_lociStitched	chr1	27815413	27818047	1	2635	7850.1102	715.131	6897	0
2_MACS_peak_15232_lociStitched	chr2	215543914	215549286	2	2940	2563.5184	701.046	6898	0
1_MACS_peak_22841_lociStitched	chr6	88541279	88544071	1	2793	5750.124	558.6792	6899	0
1_MACS_peak_18392_lociStitched	chr3	136579674	136582589	1	2916	3411.716	705.1385	6900	0
1_MACS_peak_11555_lociStitched	chr17	79817299	79820210	1	2912	3420.7161	611.8922	6901	0
1_MACS_peak_23372_lociStitched	chr6	140223608	140226481	1	2874	4286.8033	546.4446	6902	0
1_MACS_peak_7148_lociStitched	chr13	49151827	49154710	1	2884	3923.763	410.8275	6903	0
1_MACS_peak_23783_lociStitched	chr7	20322339	20325205	1	2867	4401.6028	525.3378	6904	0
1_MACS_peak_21118_lociStitched	chr5	96142439	96144950	1	2512	8754.3504	497.9313	6905	0
1_MACS_peak_20424_lociStitched	chr5	423687	426378	1	2692	6993.909	511.8282	6906	0
1_MACS_peak_20006_lociStitched	chr4	128981236	128984059	1	2824	5167.5015	509.5515	6907	0
1_MACS_peak_548_lociStitched	chr1	37108264	37111205	1	2942	2006.3502	356.1551	6908	0
1_MACS_peak_8533_lociStitched	chr15	44827787	44830560	1	2774	6105.8687	677.7212	6909	0
2_MACS_peak_24718_lociStitched	chr7	123172212	123175566	2	2908	3754.4676	890.1516	6910	0
2_MACS_peak_20950_lociStitched	chr5	76011065	76017510	2	2945	2558.0205	1085.9825	6911	0
1_MACS_peak_10314_lociStitched	chr17	2238741	2241635	1	2895	3738.7586	529.3126	6912	0
1_MACS_peak_22431_lociStitched	chr6	35435285	35438143	1	2859	4734.8486	735.0776	6913	0
2_MACS_peak_498_lociStitched	chr1	33720532	33723468	2	2923	2713.1576	342.9248	6914	0
1_MACS_peak_6550_lociStitched	chr12	102090071	102092906	1	2836	5025.6045	604.7055	6915	0
2_MACS_peak_18452_lociStitched	chr3	142659161	142664399	2	2914	3319.8444	668.8926	6916	0
2_MACS_peak_18480_lociStitched	chr3	148230155	148237224	2	2935	2802.1516	908.3665	6917	0
1_MACS_peak_323_lociStitched	chr1	25592693	25595378	1	2686	7309.3755	786.4365	6918	0
1_MACS_peak_17044_lociStitched	chr22	40886945	40889838	1	2894	3853.476	667.1258	6919	0
1_MACS_peak_11695_lociStitched	chr18	9474268	9477188	1	2921	3140.752	745.768	6920	0
1_MACS_peak_8589_lociStitched	chr15	49446803	49449737	1	2935	2601.2844	743.769	6921	0
2_MACS_peak_27695_lociStitched	chrX	47049725	47054314	2	2898	3703.7819	642.9189	6922	0
2_MACS_peak_19829_lociStitched	chr4	105440224	105446731	2	2929	2792.1537	733.9896	6923	0
1_MACS_peak_722_lociStitched	chr1	46048520	46051423	1	2904	3763.4492	883.0926	6924	0
1_MACS_peak_21721_lociStitched	chr5	162615749	162618672	1	2924	2789.1266	557.7084	6925	0
1_MACS_peak_24047_lociStitched	chr7	44644777	44647582	1	2806	5572.6935	694.2375	6926	0
1_MACS_peak_4265_lociStitched	chr11	17034557	17037392	1	2836	4821.201	455.5845	6927	0
1_MACS_peak_9406_lociStitched	chr16	5900137	5903057	1	2921	2999.424	690.58	6928	0
1_MACS_peak_13328_lociStitched	chr2	8441681	8444585	1	2905	3520.2288	707.124	6929	0
1_MACS_peak_10776_lociStitched	chr17	35848089	35851004	1	2916	3108.2645	635.47	6930	0
2_MACS_peak_27633_lociStitched	chrX	40012426	40018226	2	2934	2295.06	512.14	6931	0
2_MACS_peak_87_lociStitched	chr1	8482858	8488744	2	2939	2361.4632	845.2296	6932	0
1_MACS_peak_9637_lociStitched	chr16	25896384	25899302	1	2919	2638.4556	293.259	6933	0
1_MACS_peak_4970_lociStitched	chr11	82743885	82746770	1	2886	4059.195	779.2385	6934	0
1_MACS_peak_9913_lociStitched	chr16	58662350	58665070	1	2721	7009.984	967.504	6935	0
1_MACS_peak_19511_lociStitched	chr4	69521109	69523859	1	2751	6082.45	443.3	6936	0
1_MACS_peak_16247_lociStitched	chr20	62257044	62259870	1	2827	4791.2004	321.8814	6937	0
2_MACS_peak_4784_lociStitched	chr11	67415714	67419040	2	2922	2640.844	476.9484	6938	0
2_MACS_peak_20029_lociStitched	chr4	131567119	131570434	2	2938	1926.3465	497.25	6939	0
1_MACS_peak_1338_lociStitched	chr1	120645118	120648006	1	2889	3991.216	833.188	6940	0
1_MACS_peak_11158_lociStitched	chr17	55161641	55164497	1	2857	4507.9104	622.3224	6941	0
1_MACS_peak_16099_lociStitched	chr20	48806681	48809567	1	2887	3570.8478	362.7702	6942	0
1_MACS_peak_921_lociStitched	chr1	67517944	67520720	1	2777	5758.5344	500.2352	6943	0
1_MACS_peak_15897_lociStitched	chr20	35200974	35203736	1	2763	5751.3126	305.7534	6944	0
1_MACS_peak_8304_lociStitched	chr15	29560867	29563635	1	2769	5848.5072	491.0432	6945	0
1_MACS_peak_1183_lociStitched	chr1	108248435	108251295	1	2861	4089.8	314.028	6946	0
1_MACS_peak_6023_lociStitched	chr12	51440907	51443729	1	2823	5337.5308	838.134	6947	0
1_MACS_peak_19807_lociStitched	chr4	103264754	103267645	1	2892	3708.8639	669.2665	6948	0
1_MACS_peak_12008_lociStitched	chr18	53987063	53989977	1	2915	2988.5984	666.7232	6949	0
1_MACS_peak_18964_lociStitched	chr3	192634069	192636921	1	2853	4781.0928	864.156	6950	0
1_MACS_peak_2627_lociStitched	chr1	234508194	234510591	1	2398	9937.4826	891.4443	6951	0
2_MACS_peak_10501_lociStitched	chr17	16812993	16820396	2	2896	3679.291	797.3031	6952	0
1_MACS_peak_243_lociStitched	chr1	21111977	21114829	1	2853	4596.8536	703.018	6953	0
1_MACS_peak_21663_lociStitched	chr5	156568766	156571454	1	2689	6951.7056	588.1344	6954	0
1_MACS_peak_24873_lociStitched	chr7	139597997	139600903	1	2907	3114.6508	587.012	6955	0
1_MACS_peak_4376_lociStitched	chr11	33755830	33758669	1	2840	4684.9178	547.927	6956	0
1_MACS_peak_6232_lociStitched	chr12	65562162	65565026	1	2865	4409.7008	787.8864	6957	0
1_MACS_peak_21636_lociStitched	chr5	153773901	153776811	1	2911	2958.015	570.069	6958	0
1_MACS_peak_10847_lociStitched	chr17	38295158	38297770	1	2613	7873.0904	691.6576	6959	0
1_MACS_peak_15107_lociStitched	chr2	201752724	201755523	1	2800	5466.1671	638.4519	6960	0
1_MACS_peak_24371_lociStitched	chr7	89807601	89810522	1	2922	2517.6099	575.1449	6961	0
1_MACS_peak_19016_lociStitched	chr3	196253838	196256610	1	2773	6429.654	1203.048	6962	0
1_MACS_peak_25163_lociStitched	chr8	12622782	12625681	1	2900	3166.5777	488.7714	6963	0
2_MACS_peak_22405_lociStitched	chr6	34204220	34207146	2	2877	3540.7526	247.8322	6964	0
1_MACS_peak_3899_lociStitched	chr10	120878482	120881336	1	2855	4460.5166	681.2498	6965	0
1_MACS_peak_20528_lociStitched	chr5	14809188	14811953	1	2766	5897.745	585.627	6966	0
1_MACS_peak_24660_lociStitched	chr7	116150828	116153459	1	2632	7864.8483	911.1153	6967	0
1_MACS_peak_22413_lociStitched	chr6	34451423	34454289	1	2867	4161.7186	653.448	6968	0
1_MACS_peak_7898_lociStitched	chr14	71352222	71355115	1	2894	3183.7465	360.7571	6969	0
1_MACS_peak_14419_lociStitched	chr2	113829951	113832874	1	2924	2129.9901	373.2671	6970	0
2_MACS_peak_12180_lociStitched	chr18	77153015	77161093	2	2925	2168.943	459.6382	6971	0
1_MACS_peak_25321_lociStitched	chr8	28258082	28260971	1	2890	3470.2668	538.7985	6972	0
1_MACS_peak_9849_lociStitched	chr16	53467532	53470277	1	2746	6191.622	618.4485	6973	0
1_MACS_peak_4835_lociStitched	chr11	71751086	71753890	1	2805	5264.7904	584.3536	6974	0
1_MACS_peak_6974_lociStitched	chr13	28621060	28623902	1	2843	4357.6386	377.1334	6975	0
1_MACS_peak_23417_lociStitched	chr6	144654620	144657505	1	2886	3309.9605	317.6385	6976	0
2_MACS_peak_21163_lociStitched	chr5	106196014	106199100	2	2934	1518.312	472.158	6977	0
1_MACS_peak_14776_lociStitched	chr2	170219470	170222394	1	2925	2224.8716	629.8296	6978	0
1_MACS_peak_881_lociStitched	chr1	63987885	63990626	1	2742	6344.0445	737.8772	6979	0
1_MACS_peak_14057_lociStitched	chr2	75060239	75063160	1	2922	2219.96	491.0201	6980	0
1_MACS_peak_17989_lociStitched	chr3	88106726	88109484	1	2759	6135.171	773.619	6981	0
1_MACS_peak_2406_lociStitched	chr1	214576393	214579241	1	2849	4347.1872	541.9744	6982	0
1_MACS_peak_5821_lociStitched	chr12	32258837	32261657	1	2821	4796.256	456.558	6983	0
1_MACS_peak_14571_lociStitched	chr2	135081127	135084033	1	2907	2666.8362	417.8828	6984	0
1_MACS_peak_2247_lociStitched	chr1	205599240	205602077	1	2838	4704.0297	709.8174	6985	0
1_MACS_peak_9558_lociStitched	chr16	18936343	18939100	1	2758	6050.2365	726.4695	6986	0
1_MACS_peak_22224_lociStitched	chr6	26520259	26523082	1	2824	4781.5974	534.1116	6987	0
1_MACS_peak_17781_lociStitched	chr3	52320873	52323125	1	2253	10432.8404	497.4668	6988	0
1_MACS_peak_14501_lociStitched	chr2	128642169	128645028	1	2860	4049.2017	572.6577	6989	0
1_MACS_peak_21117_lociStitched	chr5	95996584	95999374	1	2791	5416.227	628.866	6990	0
1_MACS_peak_538_lociStitched	chr1	36688320	36691084	1	2765	5832.04	661.1488	6991	0
1_MACS_peak_15443_lociStitched	chr2	235901025	235903887	1	2863	3557.7522	189.4644	6992	0
1_MACS_peak_24556_lociStitched	chr7	104766398	104769215	1	2818	4767.4908	469.5939	6993	0
1_MACS_peak_2921_lociStitched	chr10	14982878	14985726	1	2849	4335.2256	652.192	6994	0
1_MACS_peak_20726_lociStitched	chr5	54080929	54083706	1	2778	5755.0548	788.668	6995	0
1_MACS_peak_17430_lociStitched	chr3	25501681	25504600	1	2920	1953.3948	518.7063	6996	0
1_MACS_peak_14808_lociStitched	chr2	172289129	172291990	1	2862	4015.4135	665.1825	6997	0
1_MACS_peak_16171_lociStitched	chr20	53249179	53252056	1	2878	3522.5988	592.3743	6998	0
1_MACS_peak_9777_lociStitched	chr16	32767432	32770351	1	2920	1890.3444	557.2371	6999	0
1_MACS_peak_14702_lociStitched	chr2	161550431	161553316	1	2886	3312.557	616.236	7000	0
1_MACS_peak_18560_lociStitched	chr3	155587245	155590036	1	2792	5643.9602	954.522	7001	0
1_MACS_peak_19261_lociStitched	chr4	25088670	25091566	1	2897	2833.736	550.5296	7002	0
1_MACS_peak_26104_lociStitched	chr8	138502695	138505592	1	2898	2705.5083	461.7818	7003	0
1_MACS_peak_266_lociStitched	chr1	23693968	23696778	1	2811	5055.752	717.955	7004	0
1_MACS_peak_22747_lociStitched	chr6	75980456	75983253	1	2798	5022.5729	467.3787	7005	0
1_MACS_peak_25475_lociStitched	chr8	42994422	42997244	1	2823	4613.97	511.6286	7006	0
1_MACS_peak_16404_lociStitched	chr21	34098737	34101572	1	2836	4729.347	889.623	7007	0
1_MACS_peak_977_lociStitched	chr1	78606770	78609636	1	2867	3700.5792	573.7732	7008	0
1_MACS_peak_23087_lociStitched	chr6	114290720	114293412	1	2693	6699.042	638.5424	7009	0
1_MACS_peak_2752_lociStitched	chr1	249166246	249169136	1	2891	3625.794	1204.552	7010	0
1_MACS_peak_9762_lociStitched	chr16	31190022	31192819	1	2798	5278.7781	739.8065	7011	0
1_MACS_peak_13462_lociStitched	chr2	25015032	25017454	1	2423	9232.664	565.2948	7012	0
1_MACS_peak_5961_lociStitched	chr12	48498510	48501164	1	2655	7133.952	633.2444	7013	0
1_MACS_peak_21783_lociStitched	chr5	172482304	172485189	1	2886	3145.5155	608.4465	7014	0
1_MACS_peak_11181_lociStitched	chr17	56159638	56162494	1	2857	3772.776	446.1072	7015	0
1_MACS_peak_7284_lociStitched	chr13	78353311	78356015	1	2705	6348.4512	464.0064	7016	0
1_MACS_peak_5605_lociStitched	chr12	10873911	10876766	1	2856	4002.4245	658.934	7017	0
1_MACS_peak_19665_lociStitched	chr4	83810743	83813612	1	2870	3577.9299	598.1865	7018	0
2_MACS_peak_24285_lociStitched	chr7	76006591	76010343	2	2880	3314.892	618.3296	7019	0
1_MACS_peak_19629_lociStitched	chr4	79577243	79580144	1	2902	2337.0456	449.0748	7020	0
2_MACS_peak_5_lociStitched	chr1	895301	902894	2	2884	3214.1169	673.4991	7021	0
1_MACS_peak_9224_lociStitched	chr15	99862818	99865711	1	2894	2740.5389	540.4124	7022	0
1_MACS_peak_3895_lociStitched	chr10	120513149	120516035	1	2887	3044.4414	606.9258	7023	0
1_MACS_peak_12511_lociStitched	chr19	12661209	12663924	1	2716	6460.071	746.3535	7024	0
2_MACS_peak_9009_lociStitched	chr15	80986472	80989476	2	2904	2190.2164	418.7576	7025	0
1_MACS_peak_7280_lociStitched	chr13	78002555	78005397	1	2843	4081.9646	495.6448	7026	0
1_MACS_peak_18679_lociStitched	chr3	170586253	170588903	1	2651	7299.955	802.155	7027	0
1_MACS_peak_3506_lociStitched	chr10	82519211	82522119	1	2909	1981.2204	532.4548	7028	0
1_MACS_peak_18621_lociStitched	chr3	160166037	160168715	1	2679	7112.5002	954.1714	7029	0
1_MACS_peak_25370_lociStitched	chr8	30487103	30489964	1	2862	3717.0112	614.2567	7030	0
1_MACS_peak_4727_lociStitched	chr11	66034534	66037331	1	2798	5161.0244	721.3463	7031	0
1_MACS_peak_12470_lociStitched	chr19	11158789	11161630	1	2842	4166.0424	595.1895	7032	0
1_MACS_peak_1914_lociStitched	chr1	174783346	174786239	1	2894	2886.0568	782.5565	7033	0
1_MACS_peak_8464_lociStitched	chr15	40985725	40988460	1	2736	6138.981	735.4415	7034	0
1_MACS_peak_21176_lociStitched	chr5	108582650	108585519	1	2870	3439.931	576.3821	7035	0
2_MACS_peak_7402_lociStitched	chr13	109507408	109512389	2	2892	2778.4018	637.0699	7036	0
1_MACS_peak_19514_lociStitched	chr4	70695704	70698523	1	2820	4834.3031	838.3706	7037	0
1_MACS_peak_27206_lociStitched	chr9	131642741	131645633	1	2893	2744.7972	662.268	7038	0
2_MACS_peak_17236_lociStitched	chr3	3214092	3222284	2	2904	2895.0528	1301.7088	7039	0
1_MACS_peak_3538_lociStitched	chr10	88159340	88161986	1	2647	6963.4782	464.6376	7040	0
1_MACS_peak_7903_lociStitched	chr14	71786173	71789010	1	2838	3886.4063	279.7282	7041	0
1_MACS_peak_19633_lociStitched	chr4	79670124	79672904	1	2781	5349.554	667.2	7042	0
1_MACS_peak_26879_lociStitched	chr9	101997036	101999900	1	2865	3554.224	609.7456	7043	0
1_MACS_peak_2518_lociStitched	chr1	226215251	226218134	1	2884	3063.7641	700.569	7044	0
1_MACS_peak_24217_lociStitched	chr7	72633554	72636297	1	2744	5914.1823	665.7261	7045	0
1_MACS_peak_19696_lociStitched	chr4	87464346	87467107	1	2762	5368.2123	397.8601	7046	0
1_MACS_peak_5434_lociStitched	chr12	751018	753610	1	2593	7499.6928	434.16	7047	0
1_MACS_peak_24524_lociStitched	chr7	102104271	102107117	1	2847	4074.049	697.5546	7048	0
1_MACS_peak_13515_lociStitched	chr2	27355867	27358563	1	2697	6574.7352	695.0288	7049	0
2_MACS_peak_5321_lociStitched	chr11	124629639	124633250	2	2904	2091.8523	592.9262	7050	0
1_MACS_peak_1313_lociStitched	chr1	117908562	117911414	1	2853	3500.2596	272.9364	7051	0
1_MACS_peak_16165_lociStitched	chr20	52795782	52798674	1	2893	2488.566	489.3264	7052	0
1_MACS_peak_9741_lociStitched	chr16	30708734	30710981	1	2248	10488.5466	668.9319	7053	0
2_MACS_peak_27519_lociStitched	chrX	19791114	19795889	2	2903	1972.5525	433.0925	7054	0
1_MACS_peak_25710_lociStitched	chr8	81397142	81400010	1	2869	3229.6548	430.7736	7055	0
1_MACS_peak_24051_lociStitched	chr7	44807322	44810223	1	2902	2140.938	577.299	7056	0
1_MACS_peak_14742_lociStitched	chr2	165847027	165849858	1	2832	4340.2061	652.2624	7057	0
2_MACS_peak_8967_lociStitched	chr15	77829810	77836513	2	2903	2523.6795	1025.559	7058	0
1_MACS_peak_18675_lociStitched	chr3	169939144	169941614	1	2471	8928.556	745.693	7059	0
1_MACS_peak_10991_lociStitched	chr17	43949861	43952603	1	2743	5798.7816	566.4972	7060	0
1_MACS_peak_16346_lociStitched	chr21	26669605	26672474	1	2870	3211.8455	473.385	7061	0
2_MACS_peak_991_lociStitched	chr1	81357864	81365012	2	2904	2302.3708	880.6336	7062	0
1_MACS_peak_19614_lociStitched	chr4	77995939	77998444	1	2506	8479.926	605.4585	7063	0
1_MACS_peak_19412_lociStitched	chr4	48342045	48344890	1	2846	3915.858	566.155	7064	0
1_MACS_peak_353_lociStitched	chr1	26797834	26800567	1	2734	5931.1566	582.129	7065	0
1_MACS_peak_18364_lociStitched	chr3	132854820	132857722	1	2903	2038.655	637.8596	7066	0
1_MACS_peak_24436_lociStitched	chr7	97879554	97882420	1	2867	3546.1018	770.0942	7067	0
1_MACS_peak_17725_lociStitched	chr3	49480360	49483046	1	2687	6375.221	412.0324	7068	0
2_MACS_peak_28269_lociStitched	chrX	149737000	149744363	2	2891	2612.3924	680.3412	7069	0
1_MACS_peak_13792_lociStitched	chr2	55458593	55461032	1	2440	9139.1769	729.0171	7070	0
1_MACS_peak_5989_lociStitched	chr12	49657433	49660182	1	2750	5872.6887	788.963	7071	0
1_MACS_peak_6431_lociStitched	chr12	92564687	92567483	1	2797	4780.8804	473.6424	7072	0
1_MACS_peak_15100_lociStitched	chr2	201334934	201337815	1	2882	2876.1023	634.1081	7073	0
1_MACS_peak_26417_lociStitched	chr9	34327885	34330712	1	2828	4533.9426	844.1422	7074	0
1_MACS_peak_5149_lociStitched	chr11	110299662	110302475	1	2814	4583.2209	612.9527	7075	0
2_MACS_peak_12789_lociStitched	chr19	34894545	34901119	2	2851	4079.8244	931.5358	7076	0
1_MACS_peak_9852_lociStitched	chr16	53551258	53553980	1	2723	5979.9618	521.8074	7077	0
1_MACS_peak_26716_lociStitched	chr9	91001732	91004519	1	2788	4973.4015	525.6282	7078	0
1_MACS_peak_25833_lociStitched	chr8	101732729	101735610	1	2882	2548.2445	339.0937	7079	0
1_MACS_peak_10982_lociStitched	chr17	43486514	43489028	1	2515	8198.6568	450.7602	7080	0
1_MACS_peak_5584_lociStitched	chr12	10100359	10103223	1	2865	3299.9008	556.1888	7081	0
2_MACS_peak_24367_lociStitched	chr7	88652154	88660172	2	2877	3745.2078	1379.8978	7082	0
1_MACS_peak_3502_lociStitched	chr10	81992815	81995542	1	2728	6159.2022	786.1941	7083	0
1_MACS_peak_2324_lociStitched	chr1	209259413	209262307	1	2895	2183.523	558.2526	7084	0
1_MACS_peak_15707_lociStitched	chr20	18487091	18489615	1	2525	8428.3932	780.4208	7085	0
1_MACS_peak_14561_lociStitched	chr2	134843300	134846009	1	2710	6121.5273	513.3555	7086	0
1_MACS_peak_9851_lociStitched	chr16	53535989	53538845	1	2857	3496.0296	561.7752	7087	0
1_MACS_peak_19429_lociStitched	chr4	53577174	53580026	1	2853	3681.0764	641.9852	7088	0
1_MACS_peak_21630_lociStitched	chr5	153568511	153571287	1	2777	5235.536	637.6472	7089	0
2_MACS_peak_7994_lociStitched	chr14	81764552	81770554	2	2891	2316.772	550.3834	7090	0
1_MACS_peak_21629_lociStitched	chr5	153437052	153439918	1	2867	3260.075	628.2272	7091	0
1_MACS_peak_8549_lociStitched	chr15	45693326	45696169	1	2844	4111.8309	858.0174	7092	0
1_MACS_peak_14090_lociStitched	chr2	85165658	85168333	1	2676	6629.9875	601.6075	7093	0
1_MACS_peak_12928_lociStitched	chr19	41868817	41871302	1	2486	8608.537	629.699	7094	0
2_MACS_peak_4087_lociStitched	chr11	2905037	2908050	2	2884	2342.9088	323.2949	7095	0
1_MACS_peak_18804_lociStitched	chr3	180395512	180398396	1	2885	2908.2256	929.2248	7096	0
1_MACS_peak_10888_lociStitched	chr17	40117256	40120097	1	2842	4088.4831	805.9917	7097	0
1_MACS_peak_26448_lociStitched	chr9	35730925	35733778	1	2854	3791.0664	822.8052	7098	0
1_MACS_peak_20783_lociStitched	chr5	56825353	56828251	1	2899	1658.8152	403.9812	7099	0
1_MACS_peak_23312_lociStitched	chr6	137745391	137748289	1	2899	1791.5436	552.9384	7100	0
1_MACS_peak_25365_lociStitched	chr8	30012698	30015525	1	2828	4381.0019	796.0832	7101	0
1_MACS_peak_13336_lociStitched	chr2	8682381	8685019	1	2639	7129.4588	677.1746	7102	0
1_MACS_peak_25185_lociStitched	chr8	17779354	17782052	1	2699	6391.8318	673.4208	7103	0
1_MACS_peak_24649_lociStitched	chr7	114647932	114650773	1	2842	4019.1627	774.1725	7104	0
2_MACS_peak_27220_lociStitched	chr9	132219844	132223745	2	2833	3819.8592	363.9633	7105	0
1_MACS_peak_7132_lociStitched	chr13	47240586	47243296	1	2711	6119.722	570.726	7106	0
1_MACS_peak_12666_lociStitched	chr19	18262349	18265057	1	2709	6208.3608	635.2968	7107	0
1_MACS_peak_18663_lociStitched	chr3	169529606	169532474	1	2869	3636.9108	1156.6644	7108	0
1_MACS_peak_20122_lociStitched	chr4	146749432	146752269	1	2838	3997.9004	682.0148	7109	0
1_MACS_peak_9515_lociStitched	chr16	15004111	15007002	1	2892	2162.468	637.7546	7110	0
2_MACS_peak_28267_lociStitched	chrX	149105926	149109039	2	2817	4067.1345	291.9994	7111	0
1_MACS_peak_11591_lociStitched	chr17	80492682	80495494	1	2813	4397.4056	541.8724	7112	0
1_MACS_peak_25864_lociStitched	chr8	103874503	103877362	1	2860	3073.425	349.6557	7113	0
2_MACS_peak_12628_lociStitched	chr19	17184684	17187560	2	2861	3368.3712	697.1424	7114	0
1_MACS_peak_3091_lociStitched	chr10	35414776	35417451	1	2676	6597.62	625.95	7115	0
