REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	04_0EWQ_0229Kronos_MM1S-KB-1hr-2_H3K18Ac_hs-dm_i06.bam	38_0EXQ_0229Kronos_MM1S-KB-1hr-2_Input_hs_i81.bam
3_MACS_peak_15107_lociStitched	chr22	39509314	39522610	3	5862	5125.608	1876.0656000000001
3_MACS_peak_20757_lociStitched	chr7	18547906	18561194	3	4199	3902.6856000000002	1602.5328
3_MACS_peak_6291_lociStitched	chr13	78593463	78606735	3	4191	4984.9632	1580.6951999999999
3_MACS_peak_22712_lociStitched	chr8	126647877	126661142	3	6802	11638.711	2383.7205
3_MACS_peak_16456_lociStitched	chr3	152760677	152773939	3	3336	3725.2958	1712.1242
3_MACS_peak_509_lociStitched	chr1	36614146	36627395	3	8401	17459.5322	2186.085
3_MACS_peak_13772_lociStitched	chr20	5048970	5062218	3	5350	5482.0224	2045.4912000000002
3_MACS_peak_10387_lociStitched	chr18	19314931	19328177	3	4824	6466.6972000000005	1699.4618
2_MACS_peak_4133_lociStitched	chr11	66024018	66037262	2	5309	7277.5779999999995	2260.7508
3_MACS_peak_20467_lociStitched	chr6	149555991	149569231	3	5504	5889.152	1056.552
3_MACS_peak_16677_lociStitched	chr3	182099475	182112714	3	6186	5900.6223	2721.9384
3_MACS_peak_9924_lociStitched	chr17	64425967	64439204	3	6436	10340.7444	2087.4749
3_MACS_peak_4243_lociStitched	chr11	71413784	71427015	3	11028	36180.1695	2804.9719999999998
2_MACS_peak_15074_lociStitched	chr22	38701381	38714608	2	7707	13720.367100000001	2491.9668
2_MACS_peak_7204_lociStitched	chr15	33296545	33309755	2	7162	11540.256000000001	2100.39
3_MACS_peak_20313_lociStitched	chr6	130833788	130846994	3	6675	8763.5016	2077.3038
3_MACS_peak_15705_lociStitched	chr3	47017145	47030349	3	5718	8158.7516000000005	2223.5535999999997
2_MACS_peak_10316_lociStitched	chr18	9005358	9018561	2	4988	10330.0272	2013.4575
2_MACS_peak_3266_lociStitched	chr10	104180106	104193307	2	5088	7974.724099999999	2116.1203
2_MACS_peak_21487_lociStitched	chr7	105816610	105829810	2	7593	15116.64	2995.08
3_MACS_peak_10114_lociStitched	chr17	76139310	76152500	3	8934	21647.428	2254.171
2_MACS_peak_7878_lociStitched	chr15	90293055	90306242	2	5196	16802.8754	1893.6532
2_MACS_peak_21843_lociStitched	chr7	150100720	150113895	2	7481	31680.605	3301.6549999999997
3_MACS_peak_6428_lociStitched	chr13	114581687	114594855	3	9443	20785.688000000002	2446.6144
2_MACS_peak_14438_lociStitched	chr21	16047426	16060582	2	6045	9274.98	1722.1203999999998
1_MACS_peak_21252_lociStitched	chr7	78115046	78128197	1	13152	19042.648	2304.0552
3_MACS_peak_12824_lociStitched	chr2	118561146	118574283	3	5455	13043.7273	1597.4592
3_MACS_peak_636_lociStitched	chr1	43389546	43402681	3	5538	6537.2895	2571.833
2_MACS_peak_22862_lociStitched	chr8	145437057	145450192	2	5004	5096.38	1140.118
2_MACS_peak_9824_lociStitched	chr17	56697093	56710225	2	5578	12562.0712	1988.1848
3_MACS_peak_23595_lociStitched	chr9	117660042	117673171	3	9142	7701.4714	2260.8138
2_MACS_peak_23943_lociStitched	chrX	6654617	6667746	2	4803	7062.0891	992.5524
2_MACS_peak_8048_lociStitched	chr16	1820956	1834084	2	6170	10077.0528	1847.1096
2_MACS_peak_54_lociStitched	chr1	2220882	2234004	2	6150	27020.8224	1901.3778
2_MACS_peak_12406_lociStitched	chr2	70310284	70323393	2	8192	54315.830599999994	2524.7934
2_MACS_peak_5632_lociStitched	chr12	95031587	95044691	2	5905	6655.5216	2095.3296
2_MACS_peak_14985_lociStitched	chr22	35695292	35708394	2	6612	9360.068800000001	2286.299
3_MACS_peak_4944_lociStitched	chr12	12047173	12060272	3	5606	4382.9254	1654.4036999999998
3_MACS_peak_617_lociStitched	chr1	42257414	42270511	3	6342	7067.1412	2082.4230000000002
4_MACS_peak_7359_lociStitched	chr15	45016238	45029329	4	7269	8643.9873	2170.4878
2_MACS_peak_15077_lociStitched	chr22	38782560	38795649	2	11191	16047.114	1959.4233
3_MACS_peak_9100_lociStitched	chr17	7475202	7488288	3	6241	13826.6676	2748.06
2_MACS_peak_2404_lociStitched	chr10	609916	622994	2	5992	11032.6008	1860.9994000000002
3_MACS_peak_21376_lociStitched	chr7	99716073	99729148	3	5351	9965.765	1993.9375
2_MACS_peak_11880_lociStitched	chr2	10540069	10553139	2	6806	10722.628	2118.647
3_MACS_peak_15220_lociStitched	chr22	43656664	43669725	3	7983	11757.5122	2023.1489000000001
3_MACS_peak_1159_lociStitched	chr1	117101536	117114593	3	5878	5789.473800000001	1124.2077
2_MACS_peak_17489_lociStitched	chr4	101929649	101942706	2	6484	8825.226299999998	1633.4307
2_MACS_peak_22864_lociStitched	chr8	145503857	145516904	2	5119	6634.3994999999995	1792.6578
2_MACS_peak_1816_lociStitched	chr1	192538521	192551566	2	10674	16053.177	3035.5715
2_MACS_peak_355_lociStitched	chr1	27018275	27031307	2	12483	21109.2336	2132.0352
3_MACS_peak_1865_lociStitched	chr1	200850717	200863738	3	8500	28044.6298	3173.2177
3_MACS_peak_24634_lociStitched	chrX	153706835	153719855	3	4818	6028.26	977.802
3_MACS_peak_11552_lociStitched	chr19	45942609	45955619	3	6086	8585.299	1909.8680000000002
3_MACS_peak_12049_lociStitched	chr2	31430253	31443260	3	8247	8769.3194	1733.8331
3_MACS_peak_11102_lociStitched	chr19	13949146	13962147	3	9957	31065.8895	1856.5428000000002
3_MACS_peak_4767_lociStitched	chr11	134118151	134131151	3	4096	3299.4000000000005	1947.3999999999999
3_MACS_peak_609_lociStitched	chr1	42127094	42140088	3	5872	5248.2766	1557.9806
2_MACS_peak_8184_lociStitched	chr16	11187173	11200157	2	4904	5993.414400000001	1935.9144000000001
3_MACS_peak_23662_lociStitched	chr9	127622924	127635908	3	7703	16689.6336	2195.5944
2_MACS_peak_17150_lociStitched	chr4	38857372	38870353	2	4572	5311.8252	2241.8187
3_MACS_peak_19966_lociStitched	chr6	76517581	76530559	3	4972	4444.965	1765.008
2_MACS_peak_1798_lociStitched	chr1	186786893	186799859	2	5078	5740.0482	2629.5048
2_MACS_peak_11566_lociStitched	chr19	46208959	46221923	2	4633	5749.534	1791.6247999999998
2_MACS_peak_10656_lociStitched	chr18	60798246	60811208	2	7968	12996.997399999998	2215.2057999999997
2_MACS_peak_16855_lociStitched	chr3	196358102	196371056	2	9713	23002.4178	3242.3862000000004
3_MACS_peak_14917_lociStitched	chr22	29772511	29785464	3	4940	4426.0401	1895.0239000000001
3_MACS_peak_2228_lociStitched	chr1	228665974	228678903	3	6558	35933.5697	2238.0099
2_MACS_peak_1491_lociStitched	chr1	156709763	156722691	2	9219	17161.92	3500.9024
3_MACS_peak_15125_lociStitched	chr22	39783870	39796797	3	5081	11616.2022	1578.3867
2_MACS_peak_17152_lociStitched	chr4	38986430	38999353	2	6108	8156.9976	2005.6496
2_MACS_peak_9025_lociStitched	chr17	4268258	4281180	2	9357	18689.0886	2121.7924000000003
3_MACS_peak_14808_lociStitched	chr22	22379731	22392648	3	4909	3745.93	1885.8819999999998
2_MACS_peak_16813_lociStitched	chr3	193847595	193860505	2	12570	28563.375	3013.194
2_MACS_peak_15052_lociStitched	chr22	38070420	38083325	2	6016	8601.182499999999	2206.755
2_MACS_peak_13255_lociStitched	chr2	192532470	192545354	2	6550	14080.9236	1964.81
2_MACS_peak_10499_lociStitched	chr18	42488115	42500993	2	6916	7846.5653999999995	2032.1484
2_MACS_peak_11392_lociStitched	chr19	38537049	38549918	2	5571	24003.2588	1944.5059
2_MACS_peak_4556_lociStitched	chr11	115089635	115102503	2	10093	44899.0256	2250.6132
3_MACS_peak_11013_lociStitched	chr19	10978153	10991015	3	5043	7330.0538	1895.8588
2_MACS_peak_21912_lociStitched	chr7	158610675	158623536	2	4403	10708.0686	2146.5009
3_MACS_peak_14399_lociStitched	chr20	62358109	62370966	3	8825	13917.7025	2279.5461
3_MACS_peak_15097_lociStitched	chr22	39409239	39422090	3	7328	9896.5551	2180.8147
2_MACS_peak_10112_lociStitched	chr17	76116338	76129188	2	8558	14808.340000000002	2075.275
3_MACS_peak_4957_lociStitched	chr12	12845315	12858151	3	5320	8279.22	1909.9968
3_MACS_peak_5922_lociStitched	chr12	123410445	123423280	3	5646	4547.4405	970.326
3_MACS_peak_8088_lociStitched	chr16	2953929	2966741	3	4926	4607.1952	2243.3812000000003
2_MACS_peak_16051_lociStitched	chr3	101487591	101500395	2	6667	11170.2096	2061.444
2_MACS_peak_1993_lociStitched	chr1	207092525	207105328	2	8086	20262.0278	3605.3248000000003
2_MACS_peak_525_lociStitched	chr1	37933273	37946075	2	9306	10158.387	2404.2156
2_MACS_peak_9443_lociStitched	chr17	34889657	34902456	2	5516	17168.5786	2137.433
2_MACS_peak_2121_lociStitched	chr1	220498523	220511318	2	4581	4842.9075	2610.18
2_MACS_peak_9890_lociStitched	chr17	62197203	62209996	2	10576	12255.694	2577.7895000000003
3_MACS_peak_20620_lociStitched	chr7	1494306	1507096	3	4054	3891.9970000000003	1533.5210000000002
3_MACS_peak_21054_lociStitched	chr7	52775333	52788115	3	6689	8871.986200000001	1468.6518
2_MACS_peak_11091_lociStitched	chr19	13251480	13264260	2	4752	4276.188	1519.5420000000001
2_MACS_peak_3839_lociStitched	chr11	35183472	35196248	2	9251	9433.7984	2246.0208000000002
2_MACS_peak_9046_lociStitched	chr17	4889645	4902412	2	4282	6626.073	1698.0110000000002
3_MACS_peak_16182_lociStitched	chr3	121711376	121724141	3	5198	4489.4505	1804.971
2_MACS_peak_4503_lociStitched	chr11	109816266	109829029	2	6073	7748.4173	1805.9644999999998
2_MACS_peak_4605_lociStitched	chr11	118926476	118939239	2	4338	7870.9421	2293.5111
2_MACS_peak_8909_lociStitched	chr16	89033345	89046106	2	8863	21124.5594	1134.4529
4_MACS_peak_4335_lociStitched	chr11	78127194	78139941	4	10503	13191.870299999999	2151.6936
2_MACS_peak_5124_lociStitched	chr12	32664737	32677480	2	5394	7565.5191	1984.0851
3_MACS_peak_10142_lociStitched	chr17	76918578	76931319	3	6403	8907.233100000001	1878.0234
2_MACS_peak_1632_lociStitched	chr1	167522021	167534760	2	4506	6428.099400000001	2705.7636
3_MACS_peak_8588_lociStitched	chr16	56893174	56905913	3	9968	9215.392600000001	2267.542
4_MACS_peak_19375_lociStitched	chr6	15244765	15257500	4	6586	5786.784000000001	1838.934
2_MACS_peak_14063_lociStitched	chr20	35223303	35236031	2	5281	11044.0856	2116.6664
3_MACS_peak_21471_lociStitched	chr7	104938278	104951005	3	5605	5585.8803	1859.4147
3_MACS_peak_10892_lociStitched	chr19	5679337	5692063	3	6262	13317.759	3060.603
2_MACS_peak_15400_lociStitched	chr3	10254349	10267075	2	7598	11571.7518	2006.8902
2_MACS_peak_4759_lociStitched	chr11	132218792	132231516	2	7430	14509.177200000002	2009.1196000000002
3_MACS_peak_14379_lociStitched	chr20	61424771	61437486	3	5169	6667.746	1401.193
2_MACS_peak_15015_lociStitched	chr22	36772439	36785153	2	9156	15289.856399999999	2390.232
2_MACS_peak_9060_lociStitched	chr17	5835970	5848677	2	6465	12494.793099999999	2063.6168
3_MACS_peak_11846_lociStitched	chr2	8653964	8666669	3	6471	9331.8225	1867.635
2_MACS_peak_9396_lociStitched	chr17	33306747	33319440	2	4798	8826.7122	1997.8782
2_MACS_peak_97_lociStitched	chr1	8760828	8773520	2	4787	4228.9744	1821.302
3_MACS_peak_17836_lociStitched	chr4	173896472	173909159	3	8039	9451.815	1922.0805
2_MACS_peak_5541_lociStitched	chr12	80544255	80556941	2	6101	4294.211	1652.9858
2_MACS_peak_20863_lociStitched	chr7	29713107	29725786	2	5091	7718.9752	1743.3625000000002
4_MACS_peak_8745_lociStitched	chr16	70461262	70473930	4	8032	7628.669599999999	1779.8540000000003
3_MACS_peak_11643_lociStitched	chr19	49457441	49470107	3	6680	9224.647799999999	1798.572
2_MACS_peak_23720_lociStitched	chr9	130731681	130744339	2	7368	15769.3364	2032.8747999999998
2_MACS_peak_16749_lociStitched	chr3	185825145	185837801	2	6465	7177.217600000001	3239.936
2_MACS_peak_10310_lociStitched	chr18	8695596	8708247	2	5588	4970.5779	1663.6065
2_MACS_peak_3279_lociStitched	chr10	104531033	104543677	2	12521	42587.5208	2622.3656
3_MACS_peak_23563_lociStitched	chr9	116101616	116114246	3	5719	6325.104	1952.5979999999997
2_MACS_peak_19475_lociStitched	chr6	26354644	26367270	2	12531	25423.7136	2106.0168
1_MACS_peak_19447_lociStitched	chr6	25403104	25415723	1	12620	57451.783200000005	2525.0619
2_MACS_peak_21549_lociStitched	chr7	114561342	114573953	2	9645	29952.386100000003	2596.6049
3_MACS_peak_15742_lociStitched	chr3	49054747	49067355	3	6596	14640.4096	2346.3487999999998
2_MACS_peak_1499_lociStitched	chr1	157106598	157119191	2	4773	15815.5487	2630.6777
2_MACS_peak_3436_lociStitched	chr10	125151241	125163834	2	10589	22881.481	1989.694
3_MACS_peak_19643_lociStitched	chr6	33279922	33292503	3	7141	9737.694	2423.1005999999998
2_MACS_peak_19719_lociStitched	chr6	37061151	37073732	2	6556	9302.391399999999	2073.3488
3_MACS_peak_21744_lociStitched	chr7	139466298	139478878	3	6001	8656.298	2895.9159999999997
2_MACS_peak_5419_lociStitched	chr12	58282065	58294641	2	6704	8551.68	1750.5792
2_MACS_peak_18710_lociStitched	chr5	131963882	131976453	2	4201	5220.7363000000005	1688.2853
2_MACS_peak_890_lociStitched	chr1	68214301	68226867	2	4763	7011.828	2067.107
2_MACS_peak_20057_lociStitched	chr6	90528136	90540698	2	4751	8199.2174	1775.0106
2_MACS_peak_22000_lociStitched	chr8	11724242	11736800	2	4533	8883.5292	1584.8196
2_MACS_peak_14054_lociStitched	chr20	34677632	34690188	2	10408	14178.2352	1990.126
2_MACS_peak_1114_lociStitched	chr1	112135046	112147588	2	6704	7702.0422	1192.7442
3_MACS_peak_11672_lociStitched	chr19	50369468	50381995	3	7610	20749.7228	2547.9918
2_MACS_peak_20240_lociStitched	chr6	117859136	117871661	2	8666	10872.9525	1881.255
2_MACS_peak_19793_lociStitched	chr6	43671904	43684424	2	5692	6057.176	1936.844
2_MACS_peak_3931_lociStitched	chr11	57424113	57436630	2	4096	12902.523599999999	1793.6861000000001
2_MACS_peak_16871_lociStitched	chr3	197380561	197393066	2	4771	9877.6995	3230.0415
3_MACS_peak_4028_lociStitched	chr11	63329973	63342476	3	6073	5688.865	1745.4188
2_MACS_peak_7738_lociStitched	chr15	77701573	77714076	2	4374	4652.3663	1794.1805
2_MACS_peak_7188_lociStitched	chr15	31725447	31737944	2	4467	8369.240899999999	1830.8104999999998
2_MACS_peak_8133_lociStitched	chr16	4663737	4676234	2	6237	13865.421499999999	2094.4972
2_MACS_peak_4919_lociStitched	chr12	10193342	10205816	2	5218	6067.3536	1666.5264
2_MACS_peak_17548_lociStitched	chr4	109386913	109399385	2	4026	4913.968	1867.0584
4_MACS_peak_9348_lociStitched	chr17	29636576	29649046	4	10313	7187.7080000000005	1992.706
2_MACS_peak_14556_lociStitched	chr21	36235622	36248083	2	7102	14874.6957	2895.9364
2_MACS_peak_1458_lociStitched	chr1	155939639	155952093	2	9946	22667.525400000002	3560.5986
2_MACS_peak_16837_lociStitched	chr3	195350762	195363202	2	4452	10001.76	3182.1520000000005
2_MACS_peak_24153_lociStitched	chrX	47408994	47421430	2	4355	8226.413999999999	831.9684
2_MACS_peak_8642_lociStitched	chr16	66549281	66561714	2	11959	40536.5532	2477.8969
3_MACS_peak_4822_lociStitched	chr12	4251044	4263469	3	8892	10774.96	2124.675
2_MACS_peak_13016_lociStitched	chr2	153914754	153927169	2	6824	8316.808500000001	1780.311
3_MACS_peak_24312_lociStitched	chrX	70837409	70849815	3	5675	7170.668	1055.7505999999998
2_MACS_peak_13531_lociStitched	chr2	227769712	227782106	2	6723	6624.593	1871.494
2_MACS_peak_14236_lociStitched	chr20	48418253	48430643	2	4153	6717.858	1545.0330000000001
2_MACS_peak_18820_lociStitched	chr5	141218057	141230440	2	3909	10607.2778	1585.0240000000001
2_MACS_peak_20485_lociStitched	chr6	151701191	151713573	2	4112	4852.5058	964.5577999999999
2_MACS_peak_14628_lociStitched	chr21	43242803	43255173	2	5619	9344.297999999999	1778.806
2_MACS_peak_18681_lociStitched	chr5	130598558	130610926	2	4171	4639.2368	1670.9168
2_MACS_peak_21780_lociStitched	chr7	141876758	141889122	2	4546	5701.0404	2752.2264
2_MACS_peak_10370_lociStitched	chr18	13370923	13383283	2	4537	7210.8240000000005	1663.656
3_MACS_peak_13463_lociStitched	chr2	219148545	219160904	3	8739	12833.5856	2335.851
2_MACS_peak_804_lociStitched	chr1	59270551	59282898	2	5257	7074.830999999999	1881.6828
2_MACS_peak_4670_lociStitched	chr11	124932001	124944342	2	6429	13456.626400000001	1957.2826
4_MACS_peak_20160_lociStitched	chr6	108908193	108920534	4	11094	10351.630799999999	1662.3327
2_MACS_peak_12774_lociStitched	chr2	112482416	112494752	2	7828	15764.1744	1789.9536
2_MACS_peak_14132_lociStitched	chr20	42284610	42296942	2	4779	9573.3316	1720.314
2_MACS_peak_20834_lociStitched	chr7	25979919	25992244	2	7139	17856.460000000003	1867.2375
2_MACS_peak_9043_lociStitched	chr17	4842244	4854556	2	7581	24186.924	2261.7144
2_MACS_peak_4684_lociStitched	chr11	126056691	126068999	2	8525	41662.579999999994	2408.6756
2_MACS_peak_19033_lociStitched	chr5	167600337	167612643	2	4880	5162.367	1690.8444
2_MACS_peak_59_lociStitched	chr1	2476842	2489142	2	7200	12886.710000000001	2052.87
2_MACS_peak_1564_lociStitched	chr1	161185947	161198247	2	6896	10530.029999999999	3151.2599999999998
2_MACS_peak_16400_lociStitched	chr3	143539349	143551647	2	3817	3262.6593999999996	1633.1744
3_MACS_peak_21710_lociStitched	chr7	134670574	134682869	3	8407	12678.604	3043.0125
3_MACS_peak_23605_lociStitched	chr9	120689810	120702101	3	5303	5840.6832	1336.0317
2_MACS_peak_260_lociStitched	chr1	22107323	22119612	2	5964	18600.630400000002	2019.0827
2_MACS_peak_12878_lociStitched	chr2	128774551	128786838	2	4393	5253.9212	1567.8211999999999
3_MACS_peak_13992_lociStitched	chr20	32250655	32262936	3	6458	8417.3974	2225.3172
2_MACS_peak_19641_lociStitched	chr6	33256082	33268362	2	4976	6622.604	1709.376
2_MACS_peak_24389_lociStitched	chrX	100661752	100674027	2	3800	4968.92	982.0
3_MACS_peak_16231_lociStitched	chr3	125548617	125560883	3	9244	20502.619	2665.4018
3_MACS_peak_17128_lociStitched	chr4	37676782	37689047	3	6097	6881.891500000001	1861.8269999999998
2_MACS_peak_317_lociStitched	chr1	25346966	25359227	2	7236	20073.7092	1666.2699
3_MACS_peak_11555_lociStitched	chr19	45970489	45982731	3	4421	11904.1208	1828.9548
2_MACS_peak_4023_lociStitched	chr11	62598244	62610480	2	6661	15747.731999999998	2456.9888
2_MACS_peak_14521_lociStitched	chr21	34600733	34612969	2	8218	13176.9484	2854.6588
2_MACS_peak_4105_lociStitched	chr11	65419502	65431737	2	4041	5867.906	1836.4735
2_MACS_peak_8129_lociStitched	chr16	4554638	4566873	2	5376	7651.768999999999	1846.2615
2_MACS_peak_11585_lociStitched	chr19	47353189	47365417	2	3938	5990.4972	2009.0604
2_MACS_peak_8738_lociStitched	chr16	70321684	70333910	2	4339	8965.325799999999	1659.0682
2_MACS_peak_14887_lociStitched	chr22	26897010	26909235	2	4891	7753.095	1754.2875
3_MACS_peak_744_lociStitched	chr1	52418289	52430513	3	6666	7605.7728	1970.5088
4_MACS_peak_9797_lociStitched	chr17	55553568	55565787	4	8820	8154.9606	1904.9421000000002
2_MACS_peak_11060_lociStitched	chr19	12713736	12725952	2	6372	14466.187199999998	1943.5656
3_MACS_peak_21491_lociStitched	chr7	106182779	106194985	3	7334	9874.654	2663.3492
3_MACS_peak_9988_lociStitched	chr17	72458632	72470835	3	4695	3476.6346999999996	1427.751
2_MACS_peak_12072_lociStitched	chr2	34125613	34137809	2	3705	4713.754	1291.5564
3_MACS_peak_7103_lociStitched	chr15	23075269	23087454	3	4238	4638.8295	1415.897
2_MACS_peak_2043_lociStitched	chr1	211499181	211511365	2	6007	10522.1024	2595.192
2_MACS_peak_14801_lociStitched	chr22	21995533	22007716	2	4587	6464.2998	1963.8996000000002
2_MACS_peak_4202_lociStitched	chr11	67796950	67809130	2	5899	9941.316	2058.42
2_MACS_peak_14551_lociStitched	chr21	35915510	35927678	2	5142	8008.9776	2829.06
2_MACS_peak_3737_lociStitched	chr11	18342734	18354901	2	3918	9126.466699999999	1713.1136000000001
2_MACS_peak_364_lociStitched	chr1	27215617	27227781	2	3739	5414.1964	1767.4292000000003
2_MACS_peak_24555_lociStitched	chrX	135228454	135240614	2	5545	5991.232	902.272
2_MACS_peak_16902_lociStitched	chr4	1712621	1724766	2	6718	24126.0425	1788.9584999999997
3_MACS_peak_24461_lociStitched	chrX	118815707	118827852	3	6265	6897.1455	1027.4669999999999
3_MACS_peak_20357_lociStitched	chr6	135544295	135556438	3	6868	8019.2372	1882.165
3_MACS_peak_5390_lociStitched	chr12	57471304	57483436	3	5226	8405.0496	1740.9419999999998
2_MACS_peak_21476_lociStitched	chr7	105161555	105173676	2	3801	4848.400000000001	1709.061
2_MACS_peak_835_lociStitched	chr1	63265385	63277503	2	4363	4483.66	1437.1948
2_MACS_peak_6739_lociStitched	chr14	65813141	65825253	2	4242	6059.633599999999	1018.6192
3_MACS_peak_13467_lociStitched	chr2	219260097	219272206	3	5661	7026.8527	1711.0017
2_MACS_peak_9541_lociStitched	chr17	39834529	39846637	2	4141	8988.9792	1916.6964
2_MACS_peak_15302_lociStitched	chr22	50352816	50364919	2	4046	6085.388400000001	1360.3772
3_MACS_peak_10214_lociStitched	chr17	80163348	80175447	3	5260	7050.0873	1764.0342
2_MACS_peak_14745_lociStitched	chr22	18110604	18122703	2	3947	9053.6817	1643.0442
2_MACS_peak_329_lociStitched	chr1	25958475	25970569	2	4014	16208.3788	1660.5062
2_MACS_peak_5518_lociStitched	chr12	76327503	76339590	2	3842	4684.9212	1475.8227
2_MACS_peak_17019_lociStitched	chr4	11471218	11483304	2	3635	3550.8668000000002	1364.5094
2_MACS_peak_16879_lociStitched	chr3	197676002	197688086	2	4331	13059.1788	3216.7608
2_MACS_peak_1750_lociStitched	chr1	183438923	183451004	2	5591	14969.5671	3164.0139000000004
