#16_0EX2_0229Kronos_MM1S-KB-3hr-2_H3K27Ac_hs-dm_i29_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/16_0EX2_0229Kronos_MM1S-KB-3hr-2_H3K27Ac_hs-dm_i29_ROSE/16_0EX2_0229Kronos_MM1S-KB-3hr-2_H3K27Ac_hs-dm_i29_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X16_0EX2_0229Kronos_MM1S.KB.3hr.2_H3K27Ac_hs.dm_i29.bam
#Using cutoff of 23887.9584 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X16_0EX2_0229Kronos_MM1S.KB.3hr.2_H3K27Ac_hs.dm_i29.bam	X40_0EXS_0229Kronos_MM1S.KB.3hr.2_Input_hs_i84.bam	enhancerRank	isStretch
1_MACS_peak_14383_lociStitched	chr2	85535719	85538398	1	2680	4742.3658	595.0059	6352	0
1_MACS_peak_10009_lociStitched	chr16	53467629	53470308	1	2680	9021.2646	560.1789	6353	0
2_MACS_peak_12775_lociStitched	chr19	12885706	12889681	2	2680	1940.595	504.825	6354	0
2_MACS_peak_23497_lociStitched	chr6	116725679	116731468	2	2680	2381.0157	1000.9181	6355	0
2_MACS_peak_11916_lociStitched	chr18	5974649	5980646	2	2680	2644.0773	940.9293	6356	0
1_MACS_peak_19186_lociStitched	chr3	180395720	180398398	1	2679	3269.3024	582.465	6357	0
1_MACS_peak_18183_lociStitched	chr3	53135533	53138211	1	2679	6566.9916	627.1876	6358	0
1_MACS_peak_10149_lociStitched	chr16	67905421	67908099	1	2679	4097.8756	448.0294	6359	0
1_MACS_peak_4093_lociStitched	chr11	1329878	1332556	1	2679	6025.2322	355.1028	6360	0
2_MACS_peak_19755_lociStitched	chr4	41215714	41219186	2	2679	3751.8432	472.5392	6361	0
1_MACS_peak_28633_lociStitched	chrX	134653829	134656506	1	2678	3883.5239	247.8902	6362	0
1_MACS_peak_14253_lociStitched	chr2	69612540	69615217	1	2678	2868.4055	442.2404	6363	0
1_MACS_peak_3483_lociStitched	chr10	76984800	76987477	1	2678	1930.3847	412.5257	6364	0
2_MACS_peak_26141_lociStitched	chr8	86099341	86102897	2	2678	2306.066	312.928	6365	0
1_MACS_peak_24411_lociStitched	chr7	44644920	44647596	1	2677	8582.7348	592.1988	6366	0
1_MACS_peak_14548_lociStitched	chr2	100104932	100107608	1	2677	3884.4816	365.8092	6367	0
1_MACS_peak_27527_lociStitched	chr9	125025978	125028653	1	2676	8833.1175	707.0025	6368	0
1_MACS_peak_22872_lociStitched	chr6	37400016	37402691	1	2676	9116.1325	613.11	6369	0
1_MACS_peak_9525_lociStitched	chr16	4554472	4557147	1	2676	4812.5925	480.965	6370	0
1_MACS_peak_9438_lociStitched	chr16	1831270	1833945	1	2676	3960.3375	483.64	6371	0
1_MACS_peak_7778_lociStitched	chr14	50233451	50236126	1	2676	5618.3025	278.4675	6372	0
2_MACS_peak_14121_lociStitched	chr2	61063699	61069009	2	2676	2494.638	808.182	6373	0
2_MACS_peak_23971_lociStitched	chr7	915447	918127	2	2675	3472.744	262.908	6374	0
2_MACS_peak_8658_lociStitched	chr15	45746560	45751088	2	2675	2209.664	740.7808	6375	0
2_MACS_peak_3212_lociStitched	chr10	49859277	49865193	2	2675	1688.4264	716.4276	6376	0
1_MACS_peak_27233_lociStitched	chr9	95498943	95501616	1	2674	3875.3154	554.1129	6377	0
1_MACS_peak_16966_lociStitched	chr22	17376663	17379336	1	2674	2705.3433	654.6177	6378	0
1_MACS_peak_15198_lociStitched	chr2	179277555	179280228	1	2674	8076.4695	576.0315	6379	0
1_MACS_peak_12182_lociStitched	chr18	46393863	46396536	1	2674	13686.8292	557.8551	6380	0
1_MACS_peak_1857_lociStitched	chr1	163290604	163293277	1	2674	13663.0395	897.0588	6381	0
1_MACS_peak_26694_lociStitched	chr9	4296831	4299503	1	2673	2685.6272	583.5648	6382	0
1_MACS_peak_17268_lociStitched	chr22	36043617	36046289	1	2673	12039.2304	510.352	6383	0
1_MACS_peak_4742_lociStitched	chr11	65685527	65688199	1	2673	4449.1472	319.304	6384	0
1_MACS_peak_4601_lociStitched	chr11	61559038	61561710	1	2673	21743.9344	659.1824	6385	0
2_MACS_peak_25050_lociStitched	chr7	115785000	115791485	2	2673	2493.4825	1444.858	6386	0
1_MACS_peak_20997_lociStitched	chr5	40678126	40680797	1	2672	5048.7242	335.2105	6387	0
1_MACS_peak_19_lociStitched	chr1	1242506	1245177	1	2672	4340.1079	269.771	6388	0
1_MACS_peak_25903_lociStitched	chr8	52873506	52876176	1	2671	8852.652	600.483	6389	0
1_MACS_peak_22737_lociStitched	chr6	31743890	31746560	1	2671	9282.522	576.72	6390	0
1_MACS_peak_22277_lociStitched	chr6	2764591	2767261	1	2671	4602.279	464.58	6391	0
1_MACS_peak_13562_lociStitched	chr2	675754	678424	1	2671	15289.755	564.705	6392	0
1_MACS_peak_5701_lociStitched	chr12	13152417	13155087	1	2671	4702.137	393.024	6393	0
1_MACS_peak_3900_lociStitched	chr10	115932365	115935035	1	2671	3695.013	654.15	6394	0
1_MACS_peak_4243_lociStitched	chr11	12764652	12767321	1	2670	4061.1504	467.075	6395	0
1_MACS_peak_843_lociStitched	chr1	53724797	53727466	1	2670	3452.0846	519.9212	6396	0
1_MACS_peak_27301_lociStitched	chr9	100683826	100686494	1	2669	11298.4464	693.9468	6397	0
1_MACS_peak_17675_lociStitched	chr3	9973824	9976492	1	2669	4647.1224	628.314	6398	0
1_MACS_peak_15813_lociStitched	chr20	304521	307189	1	2669	3142.1036	455.9612	6399	0
1_MACS_peak_10724_lociStitched	chr17	18217006	18219674	1	2669	10292.0768	486.6432	6400	0
1_MACS_peak_10268_lociStitched	chr16	75680801	75683469	1	2669	4137.2676	365.516	6401	0
1_MACS_peak_5755_lociStitched	chr12	20046233	20048901	1	2669	6699.348	506.92	6402	0
2_MACS_peak_16968_lociStitched	chr22	17565204	17569275	2	2669	2968.9803	725.0451	6403	0
1_MACS_peak_25205_lociStitched	chr7	130597026	130599693	1	2668	6786.1815	861.441	6404	0
1_MACS_peak_21154_lociStitched	chr5	61894915	61897582	1	2668	4203.192	495.7953	6405	0
1_MACS_peak_11358_lociStitched	chr17	49242630	49245297	1	2668	5569.4961	473.3925	6406	0
1_MACS_peak_5065_lociStitched	chr11	93860967	93863634	1	2668	7422.7944	455.5236	6407	0
2_MACS_peak_24629_lociStitched	chr7	74265417	74268519	2	2668	7713.4332	626.604	6408	0
1_MACS_peak_25329_lociStitched	chr7	143076730	143079396	1	2667	4763.8754	583.854	6409	0
1_MACS_peak_12658_lociStitched	chr19	8385070	8387736	1	2667	8040.1228	814.9962	6410	0
1_MACS_peak_4481_lociStitched	chr11	45938590	45941256	1	2667	7159.543	582.521	6411	0
1_MACS_peak_3462_lociStitched	chr10	75909546	75912212	1	2667	8595.9838	668.8994	6412	0
2_MACS_peak_24064_lociStitched	chr7	7240655	7244415	2	2667	3015.896	651.232	6413	0
1_MACS_peak_18601_lociStitched	chr3	121526787	121529452	1	2666	3328.052	453.05	6414	0
1_MACS_peak_16787_lociStitched	chr21	35915998	35918663	1	2666	7012.9475	876.252	6415	0
1_MACS_peak_8383_lociStitched	chr15	25199733	25202398	1	2666	3571.633	342.9855	6416	0
1_MACS_peak_6745_lociStitched	chr12	113415145	113417810	1	2666	6396.533	223.327	6417	0
1_MACS_peak_2291_lociStitched	chr1	205599355	205602020	1	2666	7149.9285	664.3845	6418	0
2_MACS_peak_2562_lociStitched	chr1	226517587	226521701	2	2666	2392.291	962.2646	6419	0
1_MACS_peak_22730_lociStitched	chr6	31619038	31621702	1	2665	13135.6512	662.2704	6420	0
1_MACS_peak_19394_lociStitched	chr3	196253841	196256505	1	2665	11318.2704	742.1904	6421	0
1_MACS_peak_19234_lociStitched	chr3	183414849	183417513	1	2665	7003.9224	749.3832	6422	0
1_MACS_peak_8695_lociStitched	chr15	49446440	49449104	1	2665	4891.104	597.8016	6423	0
1_MACS_peak_3723_lociStitched	chr10	101189263	101191927	1	2665	7999.1928	608.9904	6424	0
2_MACS_peak_11790_lociStitched	chr17	78734264	78739725	2	2665	2275.0526	571.2206	6425	0
1_MACS_peak_27319_lociStitched	chr9	101996963	101999626	1	2664	3831.5244	386.9339	6426	0
1_MACS_peak_23483_lociStitched	chr6	114290721	114293384	1	2664	9352.1897	383.7383	6427	0
1_MACS_peak_1577_lociStitched	chr1	151298770	151301433	1	2664	8443.8404	895.0343	6428	0
1_MACS_peak_678_lociStitched	chr1	42799423	42802086	1	2664	4406.1998	426.6126	6429	0
2_MACS_peak_12504_lociStitched	chr19	2149928	2152606	2	2664	3538.4414	516.5862	6430	0
2_MACS_peak_28450_lociStitched	chrX	102809291	102812850	2	2664	2056.3902	360.5267	6431	0
1_MACS_peak_20466_lociStitched	chr4	146789731	146792393	1	2663	3327.2338	357.2404	6432	0
1_MACS_peak_16388_lociStitched	chr20	46129616	46132278	1	2663	5503.685	596.8204	6433	0
1_MACS_peak_11300_lociStitched	chr17	46687191	46689853	1	2663	3654.926	302.9356	6434	0
1_MACS_peak_13456_lociStitched	chr19	54639845	54642506	1	2662	4193.736	643.1637	6435	0
1_MACS_peak_12894_lociStitched	chr19	17376689	17379350	1	2662	5001.0834	422.3007	6436	0
1_MACS_peak_5140_lociStitched	chr11	104574947	104577608	1	2662	9341.4405	425.2278	6437	0
1_MACS_peak_1820_lociStitched	chr1	161368031	161370692	1	2662	21252.3426	742.6851	6438	0
1_MACS_peak_605_lociStitched	chr1	39669578	39672239	1	2662	8365.1196	673.233	6439	0
1_MACS_peak_11362_lociStitched	chr17	50223746	50226406	1	2661	5511.52	381.444	6440	0
1_MACS_peak_3433_lociStitched	chr10	74854891	74857551	1	2661	5505.402	626.696	6441	0
2_MACS_peak_4268_lociStitched	chr11	14786118	14791004	2	2661	2319.3842	580.4568	6442	0
2_MACS_peak_9489_lociStitched	chr16	3155835	3163275	2	2661	2195.544	788.64	6443	0
1_MACS_peak_27569_lociStitched	chr9	128002194	128004853	1	2660	8791.1858	616.0903	6444	0
1_MACS_peak_22612_lociStitched	chr6	26923468	26926127	1	2660	7408.5058	457.8798	6445	0
1_MACS_peak_15966_lociStitched	chr20	11897905	11900564	1	2660	4294.285	641.6167	6446	0
1_MACS_peak_5102_lociStitched	chr11	97444347	97447006	1	2660	2598.3748	358.4332	6447	0
1_MACS_peak_4057_lociStitched	chr10	135460476	135463135	1	2660	3395.2771	698.5193	6448	0
1_MACS_peak_1521_lociStitched	chr1	149512513	149515172	1	2660	5610.7559	264.0387	6449	0
1_MACS_peak_14817_lociStitched	chr2	129128067	129130725	1	2659	8501.3472	546.219	6450	0
1_MACS_peak_8741_lociStitched	chr15	52623130	52625788	1	2659	2503.5702	655.7286	6451	0
2_MACS_peak_7483_lociStitched	chr13	108867841	108871883	2	2659	3799.8842	489.082	6452	0
2_MACS_peak_3490_lociStitched	chr10	77365536	77371983	2	2659	2285.4615	888.3966	6453	0
1_MACS_peak_23276_lociStitched	chr6	90006877	90009534	1	2658	6973.5622	507.7527	6454	0
1_MACS_peak_22913_lociStitched	chr6	42236291	42238948	1	2658	12418.0209	708.3562	6455	0
1_MACS_peak_4335_lociStitched	chr11	22655429	22658086	1	2658	4054.3163	505.3614	6456	0
2_MACS_peak_6208_lociStitched	chr12	57852184	57856916	2	2658	3542.3752	608.062	6457	0
1_MACS_peak_15428_lociStitched	chr2	203498886	203501542	1	2657	3294.2368	465.3312	6458	0
1_MACS_peak_15000_lociStitched	chr2	159312626	159315282	1	2657	3358.512	475.1584	6459	0
1_MACS_peak_2970_lociStitched	chr10	17241798	17244454	1	2657	9023.76	649.6576	6460	0
2_MACS_peak_15544_lociStitched	chr2	218899019	218904550	2	2657	2310.8518	667.5917	6461	0
1_MACS_peak_24553_lociStitched	chr7	66385295	66387950	1	2656	4822.542	634.014	6462	0
1_MACS_peak_22194_lociStitched	chr5	176881126	176883781	1	2656	2504.9925	334.2645	6463	0
1_MACS_peak_10941_lociStitched	chr17	33389825	33392480	1	2656	12282.03	509.76	6464	0
1_MACS_peak_8992_lociStitched	chr15	73343381	73346036	1	2656	4679.703	353.646	6465	0
1_MACS_peak_7588_lociStitched	chr14	21284051	21286706	1	2656	6414.2145	316.7415	6466	0
1_MACS_peak_3800_lociStitched	chr10	105155150	105157805	1	2656	3874.4415	442.5885	6467	0
2_MACS_peak_26706_lociStitched	chr9	5263472	5270148	2	2656	2484.8072	927.964	6468	0
1_MACS_peak_19539_lociStitched	chr4	8961861	8964515	1	2655	4846.7348	502.6676	6469	0
1_MACS_peak_17759_lociStitched	chr3	15687982	15690636	1	2655	6272.9944	770.987	6470	0
2_MACS_peak_23282_lociStitched	chr6	90096718	90103586	2	2655	1880.4584	1065.2268	6471	0
1_MACS_peak_26700_lociStitched	chr9	4791995	4794648	1	2654	3137.7031	575.701	6472	0
1_MACS_peak_15357_lociStitched	chr2	198702147	198704800	1	2654	3630.0999	536.9672	6473	0
1_MACS_peak_14622_lociStitched	chr2	109809665	109812318	1	2654	6519.2169	464.8056	6474	0
2_MACS_peak_5179_lociStitched	chr11	109653956	109656999	2	2654	2578.6382	423.5856	6475	0
1_MACS_peak_22896_lociStitched	chr6	41222605	41225257	1	2653	3897.9096	467.8128	6476	0
1_MACS_peak_22166_lociStitched	chr5	175814579	175817231	1	2653	11183.484	616.59	6477	0
1_MACS_peak_22138_lociStitched	chr5	173247578	173250230	1	2653	5820.8748	525.6264	6478	0
1_MACS_peak_15727_lociStitched	chr2	235333752	235336404	1	2653	5507.1432	273.9516	6479	0
1_MACS_peak_7396_lociStitched	chr13	88187900	88190552	1	2653	5625.6876	407.6124	6480	0
1_MACS_peak_19188_lociStitched	chr3	180629340	180631991	1	2652	9197.9096	862.9005	6481	0
1_MACS_peak_9672_lociStitched	chr16	17227054	17229705	1	2652	3459.8201	416.207	6482	0
1_MACS_peak_2676_lociStitched	chr1	234906953	234909604	1	2652	8431.7706	655.0621	6483	0
1_MACS_peak_2430_lociStitched	chr1	213254699	213257350	1	2652	6851.7746	792.3839	6484	0
1_MACS_peak_27284_lociStitched	chr9	99774080	99776730	1	2651	3412.14	405.715	6485	0
1_MACS_peak_23084_lociStitched	chr6	58162662	58165312	1	2651	3595.52	367.82	6486	0
1_MACS_peak_18063_lociStitched	chr3	48228153	48230803	1	2651	5930.7	591.745	6487	0
1_MACS_peak_12362_lociStitched	chr18	67703077	67705727	1	2651	6863.765	489.19	6488	0
1_MACS_peak_4160_lociStitched	chr11	6766382	6769032	1	2651	6716.955	559.15	6489	0
1_MACS_peak_21937_lociStitched	chr5	150437476	150440125	1	2650	2753.9004	604.2369	6490	0
2_MACS_peak_21651_lociStitched	chr5	128712682	128715831	2	2650	1575.4447	444.3239	6491	0
1_MACS_peak_28053_lociStitched	chrX	39472313	39474961	1	2649	11216.1336	293.3984	6492	0
1_MACS_peak_27138_lociStitched	chr9	86321579	86324227	1	2649	20447.0616	602.6848	6493	0
1_MACS_peak_20542_lociStitched	chr4	159129809	159132457	1	2649	7374.9448	521.3912	6494	0
1_MACS_peak_17068_lociStitched	chr22	22623754	22626402	1	2649	4269.1056	937.392	6495	0
1_MACS_peak_14191_lociStitched	chr2	64993614	64996262	1	2649	12030.3936	464.1944	6496	0
1_MACS_peak_12633_lociStitched	chr19	7293013	7295661	1	2649	3718.8512	395.6112	6497	0
1_MACS_peak_11640_lociStitched	chr17	73256445	73259093	1	2649	12346.5648	512.388	6498	0
2_MACS_peak_25652_lociStitched	chr8	22925598	22932679	2	2649	2486.1391	992.0481	6499	0
1_MACS_peak_26620_lociStitched	chr8	145525756	145528403	1	2648	5518.2009	481.2246	6500	0
1_MACS_peak_21443_lociStitched	chr5	95996597	95999244	1	2648	6467.1504	515.3709	6501	0
1_MACS_peak_15803_lociStitched	chr2	242800499	242803146	1	2648	3910.6778	186.3488	6502	0
1_MACS_peak_6171_lociStitched	chr12	56692405	56695052	1	2648	6016.3663	639.5152	6503	0
1_MACS_peak_5943_lociStitched	chr12	42630752	42633399	1	2648	3372.5427	260.7295	6504	0
1_MACS_peak_3963_lociStitched	chr10	123686143	123688789	1	2647	7845.9192	417.2742	6505	0
1_MACS_peak_3606_lociStitched	chr10	91110060	91112706	1	2647	3262.7826	510.4134	6506	0
1_MACS_peak_1100_lociStitched	chr1	87914431	87917077	1	2647	5017.6098	600.3774	6507	0
1_MACS_peak_27158_lociStitched	chr9	88896157	88898802	1	2646	5311.9535	572.1135	6508	0
1_MACS_peak_26658_lociStitched	chr9	503056	505701	1	2646	5829.8445	402.04	6509	0
1_MACS_peak_20352_lociStitched	chr4	128885083	128887728	1	2646	7377.963	610.995	6510	0
1_MACS_peak_5530_lociStitched	chr12	4177456	4180101	1	2646	8339.156	536.406	6511	0
2_MACS_peak_20192_lociStitched	chr4	106376891	106383569	2	2646	3175.389	1060.4664	6512	0
1_MACS_peak_18102_lociStitched	chr3	49506521	49509165	1	2645	6010.6052	519.0172	6513	0
1_MACS_peak_9904_lociStitched	chr16	30932772	30935416	1	2645	10207.9552	528.8	6514	0
1_MACS_peak_8737_lociStitched	chr15	52470636	52473280	1	2645	5410.1528	524.834	6515	0
1_MACS_peak_24719_lociStitched	chr7	81515397	81518040	1	2644	5012.1852	388.7853	6516	0
1_MACS_peak_22906_lociStitched	chr6	41862194	41864837	1	2644	4183.6047	367.6413	6517	0
1_MACS_peak_21172_lociStitched	chr5	64919154	64921797	1	2644	7011.0861	520.9353	6518	0
1_MACS_peak_25451_lociStitched	chr7	156741527	156744169	1	2643	3770.9266	592.3364	6519	0
1_MACS_peak_25417_lociStitched	chr7	152159958	152162600	1	2643	9488.743	617.9638	6520	0
1_MACS_peak_14207_lociStitched	chr2	65355789	65358431	1	2643	3797.0824	436.9868	6521	0
1_MACS_peak_9680_lociStitched	chr16	17470452	17473094	1	2643	7165.8966	466.5772	6522	0
2_MACS_peak_18972_lociStitched	chr3	156781457	156785550	2	2643	2291.2614	1027.7523	6523	0
2_MACS_peak_423_lociStitched	chr1	28390247	28397422	2	2643	1710.52	843.78	6524	0
1_MACS_peak_23231_lociStitched	chr6	86302389	86305030	1	2642	7342.5082	492.0183	6525	0
1_MACS_peak_22356_lociStitched	chr6	7200630	7203271	1	2642	3072.8035	407.5063	6526	0
1_MACS_peak_21587_lociStitched	chr5	118702017	118704658	1	2642	2890.3104	515.2591	6527	0
1_MACS_peak_20527_lociStitched	chr4	156559788	156562429	1	2642	6066.9052	328.5404	6528	0
1_MACS_peak_24243_lociStitched	chr7	27701438	27704078	1	2641	5045.304	443.784	6529	0
1_MACS_peak_15693_lociStitched	chr2	233139428	233142068	1	2641	8120.64	332.904	6530	0
1_MACS_peak_14720_lociStitched	chr2	113521018	113523658	1	2641	5650.128	569.448	6531	0
1_MACS_peak_11886_lociStitched	chr18	2570379	2573019	1	2641	15485.712	640.2	6532	0
1_MACS_peak_10113_lociStitched	chr16	67061868	67064508	1	2641	8495.784	314.16	6533	0
1_MACS_peak_10007_lociStitched	chr16	53163655	53166295	1	2641	4918.584	353.76	6534	0
1_MACS_peak_84_lociStitched	chr1	6672298	6674938	1	2641	3839.616	322.608	6535	0
2_MACS_peak_18398_lociStitched	chr3	98164464	98168036	2	2641	2555.766	540.0864	6536	0
2_MACS_peak_25471_lociStitched	chr8	353672	357950	2	2641	1755.6912	405.9822	6537	0
1_MACS_peak_24982_lociStitched	chr7	106299629	106302268	1	2640	7574.1939	640.7492	6538	0
1_MACS_peak_8421_lociStitched	chr15	31282310	31284949	1	2640	8090.9101	461.5611	6539	0
2_MACS_peak_10855_lociStitched	chr17	27944048	27950247	2	2640	3452.843	1071.1872	6540	0
1_MACS_peak_28647_lociStitched	chrX	135578026	135580664	1	2639	5400.2498	180.703	6541	0
1_MACS_peak_27390_lociStitched	chr9	111695029	111697667	1	2639	5379.4096	473.2572	6542	0
1_MACS_peak_21358_lociStitched	chr5	86562486	86565124	1	2639	8252.4554	602.5192	6543	0
1_MACS_peak_20912_lociStitched	chr5	31531065	31533703	1	2639	5383.6304	564.0044	6544	0
1_MACS_peak_18495_lociStitched	chr3	110789403	110792041	1	2639	1904.3722	385.4118	6545	0
1_MACS_peak_26712_lociStitched	chr9	5492563	5495200	1	2638	9305.7093	504.7218	6546	0
1_MACS_peak_22786_lociStitched	chr6	33310973	33313610	1	2638	8119.323	522.3897	6547	0
1_MACS_peak_20513_lociStitched	chr4	153699488	153702125	1	2638	4805.1414	536.6295	6548	0
1_MACS_peak_17033_lociStitched	chr22	21270625	21273262	1	2638	5712.2694	489.6909	6549	0
1_MACS_peak_14161_lociStitched	chr2	64245076	64247713	1	2638	5240.5101	321.4503	6550	0
1_MACS_peak_6202_lociStitched	chr12	57622559	57625196	1	2638	6804.7785	636.3081	6551	0
2_MACS_peak_17838_lociStitched	chr3	29451228	29454558	2	2638	1927.737	556.11	6552	0
1_MACS_peak_21861_lociStitched	chr5	142961314	142963950	1	2637	7378.9548	635.0124	6553	0
1_MACS_peak_21736_lociStitched	chr5	134239717	134242353	1	2637	12246.5924	467.6264	6554	0
1_MACS_peak_8543_lociStitched	chr15	40452422	40455058	1	2637	6036.7036	557.514	6555	0
1_MACS_peak_5162_lociStitched	chr11	107602336	107604972	1	2637	6252.0648	487.3964	6556	0
2_MACS_peak_27189_lociStitched	chr9	93404436	93409106	2	2637	2013.237	861.615	6557	0
2_MACS_peak_3840_lociStitched	chr10	108690767	108696507	2	2637	2203.586	745.052	6558	0
1_MACS_peak_12577_lociStitched	chr19	4790393	4793028	1	2636	6551.9275	860.064	6559	0
1_MACS_peak_9276_lociStitched	chr15	90930584	90933219	1	2636	4334.3115	495.907	6560	0
1_MACS_peak_8135_lociStitched	chr14	90848511	90851146	1	2636	7835.6995	234.2515	6561	0
1_MACS_peak_2510_lociStitched	chr1	224032227	224034862	1	2636	7561.923	613.1645	6562	0
1_MACS_peak_20547_lociStitched	chr4	159730071	159732705	1	2635	3949.4196	680.889	6563	0
1_MACS_peak_20263_lociStitched	chr4	113443758	113446392	1	2635	7208.9946	612.9318	6564	0
1_MACS_peak_6432_lociStitched	chr12	89432744	89435378	1	2635	5515.8594	506.5182	6565	0
1_MACS_peak_20550_lociStitched	chr4	160023381	160026014	1	2634	3159.3367	287.7869	6566	0
1_MACS_peak_10061_lociStitched	chr16	57768210	57770843	1	2634	5916.8776	726.9713	6567	0
1_MACS_peak_7948_lociStitched	chr14	66973733	66976366	1	2634	3403.6791	211.4299	6568	0
1_MACS_peak_5661_lociStitched	chr12	11698289	11700922	1	2634	4347.6096	724.8649	6569	0
2_MACS_peak_20717_lociStitched	chr4	186651305	186655854	2	2634	2784.4429	650.0521	6570	0
2_MACS_peak_9304_lociStitched	chr15	92638545	92645958	2	2634	2415.1554	1200.1647	6571	0
1_MACS_peak_26119_lociStitched	chr8	81397038	81399670	1	2633	3120.4992	381.3768	6572	0
1_MACS_peak_15650_lociStitched	chr2	230785583	230788215	1	2633	3782.7104	210.8232	6573	0
1_MACS_peak_10145_lociStitched	chr16	67838731	67841363	1	2633	3196.0376	592.9896	6574	0
1_MACS_peak_4455_lociStitched	chr11	43701601	43704233	1	2633	5057.9144	454.2832	6575	0
2_MACS_peak_14738_lociStitched	chr2	114410108	114414566	2	2633	2577.6156	543.876	6576	0
2_MACS_peak_8527_lociStitched	chr15	40062979	40067745	2	2633	2215.2368	678.2018	6577	0
1_MACS_peak_26005_lociStitched	chr8	67524481	67527112	1	2632	4743.9561	602.2359	6578	0
1_MACS_peak_7865_lociStitched	chr14	57526115	57528746	1	2632	4915.2342	225.4767	6579	0
1_MACS_peak_19061_lociStitched	chr3	169529805	169532435	1	2631	3064.739	844.756	6580	0
1_MACS_peak_12216_lociStitched	chr18	48404461	48407091	1	2631	6393.793	619.365	6581	0
1_MACS_peak_23003_lociStitched	chr6	49429529	49432158	1	2630	5731.4829	391.1952	6582	0
1_MACS_peak_19992_lociStitched	chr4	78782548	78785177	1	2630	6724.982	456.1315	6583	0
1_MACS_peak_18155_lociStitched	chr3	52187046	52189675	1	2630	5391.5532	593.1024	6584	0
1_MACS_peak_9656_lociStitched	chr16	15247170	15249799	1	2630	1692.0244	330.4653	6585	0
1_MACS_peak_5654_lociStitched	chr12	10364367	10366996	1	2630	3677.4452	525.0113	6586	0
1_MACS_peak_25440_lociStitched	chr7	155436039	155438667	1	2629	14462.4096	695.8944	6587	0
1_MACS_peak_21019_lociStitched	chr5	43120226	43122854	1	2629	7753.1256	519.2928	6588	0
1_MACS_peak_17789_lociStitched	chr3	19987497	19990125	1	2629	6343.2036	439.4016	6589	0
1_MACS_peak_2188_lociStitched	chr1	200637762	200640390	1	2629	15006.9312	767.6388	6590	0
1_MACS_peak_229_lociStitched	chr1	16991918	16994546	1	2629	58395.474	1484.2944	6591	0
1_MACS_peak_27664_lociStitched	chr9	132031892	132034519	1	2628	10219.8181	556.1359	6592	0
1_MACS_peak_25952_lociStitched	chr8	59570733	59573360	1	2628	5148.3946	532.2302	6593	0
1_MACS_peak_16424_lociStitched	chr20	48551362	48553989	1	2628	3244.8704	557.7121	6594	0
1_MACS_peak_27868_lociStitched	chrX	9319333	9321959	1	2627	5276.4218	217.4328	6595	0
1_MACS_peak_24731_lociStitched	chr7	86780583	86783209	1	2627	11276.3066	460.0752	6596	0
1_MACS_peak_22182_lociStitched	chr5	176559954	176562580	1	2627	4878.0576	428.038	6597	0
1_MACS_peak_19832_lociStitched	chr4	57252625	57255251	1	2627	6552.6578	462.4386	6598	0
1_MACS_peak_14106_lociStitched	chr2	59091738	59094364	1	2627	5949.203	469.7914	6599	0
1_MACS_peak_13806_lociStitched	chr2	28767202	28769828	1	2627	9856.691	457.7118	6600	0
1_MACS_peak_12924_lociStitched	chr19	18302430	18305056	1	2627	2873.1066	554.8738	6601	0
