REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	RPMI8226_jia.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
3_MACS_peak_20652_lociStitched	chr7	44787276	44794380	3	6733	23395.6032	832	1	ZMIZ2	ZMIZ2,PPIA	ZMIZ2	ZMIZ2	0.9042	832	1
4_MACS_peak_22003_lociStitched	chr8	81074414	81084498	4	6732	11456.4324	833	1	TPD52		TPD52	TPD52	0.2477	833	1
1_MACS_peak_11721_lociStitched	chr19	47728546	47735276	1	6731	29968.017	834	1	MIR3190,BBC3,MIR3191	CCDC9,PRR24	MIR3191	MIR3191	3.0071	834	1
2_MACS_peak_15032_lociStitched	chr22	39485938	39496113	2	6728	7378.91	835	1	APOBEC3H	APOBEC3F,APOBEC3G	APOBEC3H	APOBEC3G	0.6576	835	1
2_MACS_peak_12548_lociStitched	chr2	65657223	65665208	2	6727	27509.1235	836	1	SPRED2		SPRED2	SPRED2	0.3648	836	1
2_MACS_peak_3888_lociStitched	chr11	62223828	62232394	2	6718	8206.228	837	1	AHNAK	SCGB1A1	SCGB1A1	SCGB1A1	0.1895	837	1
1_MACS_peak_6186_lociStitched	chr13	114828930	114835644	1	6715	28008.1224	838	1	RASA3		RASA3	RASA3	0.2766	838	1
1_MACS_peak_23295_lociStitched	chr9	132768110	132774822	1	6713	10490.1848	839	1	FNBP1	GPR107	FNBP1	FNBP1	0.4902	839	1
2_MACS_peak_15007_lociStitched	chr22	39146182	39153444	2	6713	18563.8506	840	1	SUN2	GTPBP1,JOSD1,DNAL4	SUN2	SUN2	0.6841	840	1
1_MACS_peak_7700_lociStitched	chr15	90601042	90607751	1	6710	8161.4985	841	1	ZNF710	IDH2	IDH2	IDH2	0.431	841	1
2_MACS_peak_3512_lociStitched	chr11	3874646	3881403	2	6709	11511.9009	842	1	STIM1	PGAP2,RHOG	STIM1	RHOG	0.2391	842	1
2_MACS_peak_21428_lociStitched	chr7	148316768	148326307	2	6703	9403.5462	843	1		C7orf33	C7orf33	C7orf33	0.1221	843	1
2_MACS_peak_19325_lociStitched	chr6	32156798	32164787	2	6698	18745.3896	844	1	PBX2,GPSM3,NOTCH4	PPT2,EGFL8,RNF5,RNF5P1,PRRT1,LOC100507547,AGPAT1,AGER	GPSM3	GPSM3	1.331	844	1
4_MACS_peak_20624_lociStitched	chr7	43788267	43799082	4	6696	8852.0775	845	1	BLVRA	C7orf44	BLVRA	C7orf44	0.2782	845	1
4_MACS_peak_2977_lociStitched	chr10	85926170	85934123	4	6693	10237.8969	846	1	C10orf99	GHITM,CDHR1	C10orf99	C10orf99	0.4397	846	1
1_MACS_peak_6814_lociStitched	chr14	95980363	95987048	1	6686	13009.01	847	1		GLRX5,C14orf49,SCARNA13,SNHG10	SCARNA13	SCARNA13	0.4847	847	1
3_MACS_peak_11271_lociStitched	chr19	19050515	19061150	3	6680	6694.7325	848	1	HOMER3	DDX49,GDF1,COPE,HOMER3	HOMER3	DDX49	0.2991	848	1
2_MACS_peak_21157_lociStitched	chr7	102246869	102257808	2	6675	11958.5148	849	1	RASA4	POLR2J3,UPK3BL	RASA4	RASA4	0.4449	849	1
5_MACS_peak_4843_lociStitched	chr12	26422922	26436452	5	6670	7793.28	850	1			SSPN	SSPN	0.0518	850	1
2_MACS_peak_7487_lociStitched	chr15	70778913	70788077	2	6660	14119.8912	851	1			UACA	UACA	NONE	851	1
2_MACS_peak_6701_lociStitched	chr14	81994183	82001038	2	6655	7046.94	852	1	SEL1L		SEL1L	SEL1L	0.3033	852	1
2_MACS_peak_17069_lociStitched	chr4	78736340	78743477	2	6643	13784.4018	853	1	CNOT6L	MRPL1	CNOT6L	CNOT6L	0.1698	853	1
2_MACS_peak_7884_lociStitched	chr16	2091002	2098790	2	6643	15090.0288	854	1	TSC2,NTHL1	NPW,SLC9A3R2,ZNF598,MIR1225	NTHL1	ZNF598	0.9362	854	1
1_MACS_peak_157_lociStitched	chr1	8758931	8765571	1	6641	13105.368	855	1	RERE		RERE	RERE	0.1666	855	1
1_MACS_peak_17806_lociStitched	chr5	39072621	39079258	1	6638	53636.2518	856	1	RICTOR		RICTOR	RICTOR	0.5532	856	1
1_MACS_peak_374_lociStitched	chr1	21615912	21622548	1	6637	20296.206	857	1	ECE1	ECE1	ECE1	ECE1	0.3175	857	1
2_MACS_peak_22462_lociStitched	chr8	146010061	146018610	2	6637	13920.3367	858	1	ZNF34,RPL8	ZNF517,ZNF7,ZNF251	ZNF34	ZNF34	0.5778	858	1
3_MACS_peak_7706_lociStitched	chr15	90721887	90736521	3	6633	16511.5422	859	1	SEMA4B	SEMA4B,C15orf58,CIB1	SEMA4B	SEMA4B	0.4679	859	1
2_MACS_peak_23223_lociStitched	chr9	130673242	130681901	2	6630	16363.7782	860	1	ST6GALNAC4	AK1,ST6GALNAC6,PIP5KL1,DPM2,FAM102A	ST6GALNAC4	PIP5KL1	1.3682	860	1
2_MACS_peak_23447_lociStitched	chr9	139735270	139744689	2	6630	29106.5938	861	1	C9orf86,C9orf172,PHPT1	TMEM141,KIAA1984,C9orf86,MIR4292,MAMDC4,TRAF2,LOC100131193,EDF1	C9orf172	C9orf172	2.3127	861	1
2_MACS_peak_21343_lociStitched	chr7	130909722	130917804	2	6629	11079.6138	862	1	MKLN1		MKLN1	MKLN1	0.1721	862	1
2_MACS_peak_20268_lociStitched	chr6	168227096	168235128	2	6626	9029.5744	863	1	MLLT4,C6orf124	C6orf123	MLLT4	MLLT4	0.126	863	1
1_MACS_peak_1800_lociStitched	chr1	174966814	174973430	1	6617	21508.616	864	1	CACYBP	MRPS14	CACYBP	CACYBP	1.0536	864	1
3_MACS_peak_9390_lociStitched	chr17	38218688	38232314	3	6616	14169.6774	865	1	THRA	CSF3,SNORD124,MSL1,MED24,NR1D1	THRA	MSL1	1.1005	865	1
2_MACS_peak_1749_lociStitched	chr1	167682853	167692951	2	6612	19467.9342	866	1	MPZL1		MPZL1	MPZL1	0.2647	866	1
1_MACS_peak_4019_lociStitched	chr11	65352969	65359562	1	6594	22225.003	867	1	EHBP1L1	SSSCA1,FAM89B,PCNXL3,SIPA1,LTBP3,KCNK7,MAP3K11	KCNK7	FAM89B	3.9894	867	1
2_MACS_peak_19404_lociStitched	chr6	34451990	34459485	2	6589	6965.1035	868	1	PACSIN1		PACSIN1	PACSIN1	0.2517	868	1
2_MACS_peak_19696_lociStitched	chr6	75991524	75998580	2	6585	9951.7824	869	1	TMEM30A	COX7A2	TMEM30A	TMEM30A	0.3029	869	1
1_MACS_peak_21340_lociStitched	chr7	130790328	130796910	1	6583	20679.3276	870	1	MKLN1,FLJ43663		FLJ43663	FLJ43663	0.2446	870	1
3_MACS_peak_19299_lociStitched	chr6	31626860	31634744	3	6579	15324.9192	871	1	CSNK2B,C6orf47,GPANK1	AIF1,BAT2,SNORA38,APOM,LY6G5B,LY6G6F,LY6G6D,BAT3,LY6G5C,BAT5,LY6G6E	C6orf47	APOM	1.2406	871	1
1_MACS_peak_5994_lociStitched	chr13	49549437	49556013	1	6577	13096.104	872	1	FNDC3A		FNDC3A	FNDC3A	0.0986	872	1
2_MACS_peak_12521_lociStitched	chr2	64863100	64873459	2	6577	12546.8208	873	1	SERTAD2	LOC339807	SERTAD2	SERTAD2	0.7575	873	1
4_MACS_peak_9110_lociStitched	chr17	17794587	17806605	4	6576	7523.268	874	1	TOM1L2		SREBF1	SREBF1	2.1755	874	1
1_MACS_peak_18648_lociStitched	chr5	159892951	159899525	1	6575	13863.2512	875	1		PTTG1,MIR3142,MIR146A,SLU7	MIR3142	MIR3142	0.493	875	1
3_MACS_peak_23082_lociStitched	chr9	117127386	117136195	3	6573	9194.8342	876	1	AKNA	ORM1,ORM2	AKNA	AKNA	0.3514	876	1
2_MACS_peak_3109_lociStitched	chr10	102124666	102135675	2	6573	13800.8824	877	1	NCRNA00263	SCD,PKD2L1	NCRNA00263	NCRNA00263	0.5542	877	1
2_MACS_peak_6400_lociStitched	chr14	50526415	50533136	2	6568	11919.0214	878	1		C14orf183	C14orf183	C14orf183	0.2397	878	1
3_MACS_peak_12449_lociStitched	chr2	55273645	55282483	3	6566	16130.2338	879	1	RTN4	RTN4	RTN4	RTN4	0.2633	879	1
2_MACS_peak_3931_lociStitched	chr11	63448169	63458342	2	6566	17054.0172	880	1	RTN3	ATL3	RTN3	ATL3	0.3581	880	1
2_MACS_peak_19621_lociStitched	chr6	52527571	52536342	2	6565	14510.7424	881	1	LOC730101,TMEM14A		LOC730101	LOC730101	1.0337	881	1
5_MACS_peak_13631_lociStitched	chr2	235391354	235406243	5	6561	7109.4975	882	1	ARL4C		ARL4C	ARL4C	0.3281	882	1
4_MACS_peak_8871_lociStitched	chr17	1618242	1628780	4	6558	12170.3362	883	1	WDR81,C17orf91	SERPINF2,SERPINF1,PRPF8,TLCD2,MIR22	WDR81	MIR22	0.8693	883	1
3_MACS_peak_18615_lociStitched	chr5	156527125	156537638	3	6557	12489.444	884	1	HAVCR2	HAVCR1,MED7	HAVCR2	HAVCR2	0.4492	884	1
1_MACS_peak_429_lociStitched	chr1	24513012	24519564	1	6553	14653.548	885	1	IL28RA	LOC284632,IL22RA1	IL28RA	IL28RA	0.4315	885	1
3_MACS_peak_5201_lociStitched	chr12	58286971	58299226	3	6549	8267.223	886	1		XRCC6BP1,CTDSP2	XRCC6BP1	CTDSP2	0.9943	886	1
1_MACS_peak_9099_lociStitched	chr17	17592619	17599166	1	6548	21380.5379	887	1	RAI1		RAI1	RAI1	0.5353	887	1
3_MACS_peak_22514_lociStitched	chr9	5624511	5631511	3	6547	14606.9	888	1	KIAA1432	KIAA1432	KIAA1432	KIAA1432	0.1515	888	1
4_MACS_peak_4199_lociStitched	chr11	73086815	73098010	4	6547	8366.0235	889	1	RELT		RELT	RELT	0.3544	889	1
1_MACS_peak_17632_lociStitched	chr5	1311460	1318002	1	6543	24056.8966	890	1	CLPTM1L	TERT	TERT	TERT	0.1099	890	1
3_MACS_peak_22328_lociStitched	chr8	134508695	134515384	3	6541	13575.9944	891	1	ST3GAL1		ST3GAL1	ST3GAL1	0.4728	891	1
3_MACS_peak_14560_lociStitched	chr21	44844655	44851852	3	6540	12768.1977	892	1	SIK1	C21orf125,C21orf84	SIK1	SIK1	0.811	892	1
2_MACS_peak_7888_lociStitched	chr16	2198035	2207198	2	6539	10983.6881	893	1	RAB26,TRAF7,SNORD60	MLST8,PKD1,MIR3180-5,CASKIN1	SNORD60	MIR3180-5	1.132	893	1
3_MACS_peak_3945_lociStitched	chr11	63948332	63955607	3	6537	20087.73	894	1	STIP1	FERMT3,NUDT22,DNAJC4,VEGFB,MACROD1,TRPT1	STIP1	VEGFB	2.8654	894	1
1_MACS_peak_18789_lociStitched	chr5	179230182	179236717	1	6536	27669.8435	895	1	SQSTM1,MGAT4B	LTC4S,SQSTM1,MIR1229,MGAT4B,C5orf45	SQSTM1	MGAT4B	1.5874	895	1
2_MACS_peak_8219_lociStitched	chr16	27209376	27217695	2	6536	14866.053	896	1	JMJD5		JMJD5	JMJD5	0.644	896	1
3_MACS_peak_17053_lociStitched	chr4	77351744	77360468	3	6534	7074.2916	897	1	SHROOM3	CCDC158	SHROOM3	SHROOM3	0.1011	897	1
1_MACS_peak_12399_lociStitched	chr2	47208858	47215388	1	6531	15404.27	898	1	TTC7A	MCFD2	MCFD2	MCFD2	0.6306	898	1
1_MACS_peak_3151_lociStitched	chr10	104401190	104407708	1	6519	22198.3526	899	1	TRIM8		TRIM8	TRIM8	1.0267	899	1
3_MACS_peak_18905_lociStitched	chr6	7235036	7243377	3	6510	6695.3207	900	1	RREB1		SSR1	SSR1	NONE	900	1
1_MACS_peak_10318_lociStitched	chr18	20712593	20719099	1	6507	28731.7972	901	1	CABLES1	CABLES1	CABLES1	CABLES1	0.5096	901	1
1_MACS_peak_13609_lociStitched	chr2	232570515	232577020	1	6506	25961.455	902	1	PTMA	MIR1244-1	PTMA	PTMA	1.8114	902	1
1_MACS_peak_9232_lociStitched	chr17	27915159	27921662	1	6504	11849.1163	903	1	ANKRD13B,GIT1	TP53I13,ABHD15,CORO6	GIT1	TP53I13	1.0323	903	1
2_MACS_peak_12963_lociStitched	chr2	114643664	114650412	2	6500	14570.9564	904	1	ACTR3		ACTR3	ACTR3	0.2493	904	1
2_MACS_peak_21986_lociStitched	chr8	80631846	80639480	2	6497	9435.624	905	1		HEY1	HEY1	HEY1	0.6799	905	1
1_MACS_peak_20884_lociStitched	chr7	74070730	74077221	1	6492	24038.7694	906	1	GTF2I		GTF2I	GTF2I	0.291	906	1
1_MACS_peak_40_lociStitched	chr1	1239496	1245981	1	6486	31422.419	907	1	PUSL1,ACAP3	SCNN1D,GLTPD1,TAS1R3,UBE2J2,CPSF3L,DVL1,MXRA8	ACAP3	CPSF3L	1.526	907	1
1_MACS_peak_9514_lociStitched	chr17	42293111	42299593	1	6483	34030.5	908	1	UBTF	ASB16,TMUB2,C17orf65,ATXN7L3,SLC4A1	UBTF	UBTF	1.6778	908	1
4_MACS_peak_4384_lociStitched	chr11	111280403	111294075	4	6482	10712.012	909	1		POU2AF1	POU2AF1	POU2AF1	0.6903	909	1
3_MACS_peak_9053_lociStitched	chr17	9914349	9923788	3	6481	7839.0895	910	1	GAS7		GAS7	GAS7	0.0958	910	1
1_MACS_peak_543_lociStitched	chr1	28831221	28837687	1	6467	12330.0154	911	1	RCC1,SNHG3	RCC1,TRNAU1AP	RCC1	RCC1	0.5859	911	1
4_MACS_peak_11665_lociStitched	chr19	45942177	45959774	4	6462	13732.6988	912	1		CD3EAP,FOSB,PPM1N,PPP1R13L,ERCC1,RTN2	FOSB	ERCC1	1.2413	912	1
2_MACS_peak_14907_lociStitched	chr22	36552449	36560168	2	6460	12517.1304	913	1	APOL3	APOL4	APOL3	APOL3	0.4786	913	1
2_MACS_peak_2469_lociStitched	chr10	3910068	3919642	2	6451	11106.7974	914	1			KLF6	KLF6	1.1657	914	1
3_MACS_peak_10679_lociStitched	chr19	1400426	1409683	3	6449	19547.0812	915	1	DAZAP1,GAMT	MUM1,NDUFS7,RPS15,APC2	DAZAP1	DAZAP1	0.655	915	1
4_MACS_peak_1475_lociStitched	chr1	153507692	153519781	4	6449	13052.4933	916	1	S100A6,S100A5,S100A4	S100A3,S100A2	S100A5	S100A5	0.9396	916	1
3_MACS_peak_21993_lociStitched	chr8	81010873	81017476	3	6443	5928.8337	917	1	TPD52	TPD52	TPD52	TPD52	0.2477	917	1
2_MACS_peak_14987_lociStitched	chr22	38571786	38578484	2	6440	11821.3002	918	1	PLA2G6	MAFF	PLA2G6	MAFF	0.2638	918	1
3_MACS_peak_11826_lociStitched	chr19	50392919	50402817	3	6428	12595.205	919	1	IL4I1	PTOV1,TBC1D17,ATF5,PNKP,AKT1S1,NUP62	IL4I1	AKT1S1	1.433	919	1
5_MACS_peak_7607_lociStitched	chr15	81585339	81594891	5	6422	6567	920	1	IL16	STARD5	IL16	STARD5	0.1352	920	1
3_MACS_peak_22553_lociStitched	chr9	16622143	16628973	3	6421	3682.053	921	1	BNC2		BNC2	BNC2	0.0714	921	1
4_MACS_peak_23769_lociStitched	chrX	41301169	41309549	4	6419	6032.762	922	1	NYX		NYX	NYX	0.2026	922	1
1_MACS_peak_8769_lociStitched	chr16	87839073	87845489	1	6417	14565.6032	923	1		KLHDC4	KLHDC4	KLHDC4	0.0903	923	1
4_MACS_peak_14625_lociStitched	chr21	47703699	47712033	4	6416	10056.6378	924	1	C21orf57,MCM3AP	PCNT,C21orf58	C21orf57	C21orf57	0.5334	924	1
3_MACS_peak_22454_lociStitched	chr8	145741957	145754923	3	6415	21334.2564	925	1	LRRC14,RECQL4,LRRC24,MGC70857,ARHGAP39	PPP1R16A,GPT,MFSD3,FOXH1	LRRC24	MFSD3	1.7101	925	1
2_MACS_peak_21873_lociStitched	chr8	54926269	54935258	2	6413	8976.4154	926	1	TCEA1		TCEA1	TCEA1	0.1804	926	1
3_MACS_peak_3868_lociStitched	chr11	61594338	61603077	3	6404	13777.0335	927	1	FADS2	FEN1,MIR611,C11orf10,MIR1908,FADS1	FADS2	MIR611	0.9957	927	1
3_MACS_peak_7702_lociStitched	chr15	90638681	90646385	3	6401	9959.7312	928	1	IDH2		IDH2	IDH2	0.431	928	1
3_MACS_peak_14875_lociStitched	chr22	32802548	32813942	3	6401	8900.9928	929	1	C22orf28,BPIL2	RFPL3,RFPL3S	C22orf28	C22orf28	0.2938	929	1
2_MACS_peak_14591_lociStitched	chr21	45659045	45667803	2	6400	27492.2378	930	1	ICOSLG,DNMT3L	AIRE	ICOSLG	ICOSLG	1.2716	930	1
2_MACS_peak_8442_lociStitched	chr16	56944092	56952714	2	6389	14421.1572	931	1	SLC12A3	HERPUD1,CETP	HERPUD1	HERPUD1	1.5513	931	1
2_MACS_peak_11802_lociStitched	chr19	49953814	49962767	2	6389	13394.5833	932	1	ALDH16A1,PIH1D1	LOC645971,FLT3LG,RPL13AP5,SNORD32A,SNORD33,SNORD34,SNORD35A,RPS11,SNORD35B,PTH2,SLC17A7,MIR150	ALDH16A1	ALDH16A1	0.6109	932	1
1_MACS_peak_13111_lociStitched	chr2	158295381	158301762	1	6382	9156.0969	933	1	CYTIP		CYTIP	CYTIP	0.2896	933	1
1_MACS_peak_11766_lociStitched	chr19	49135740	49142120	1	6381	17727.468	934	1	SEC1,DBP,CA11	SPACA4,SPHK2,FAM83E,RPL18,NTN5	DBP	DBP	1.1143	934	1
2_MACS_peak_16694_lociStitched	chr4	1207507	1213890	2	6381	8467.0495	935	1	CTBP1	C4orf42,SPON2,LOC100130872-SPON2	SPON2	C4orf42	2.1769	935	1
2_MACS_peak_8526_lociStitched	chr16	67274777	67283244	2	6381	15472.5958	936	1	SLC9A5,FHOD1	E2F4,ELMO3,TMEM208,PLEKHG4,MIR328,LRRC29	FHOD1	PLEKHG4	0.9448	936	1
2_MACS_peak_459_lociStitched	chr1	25869607	25877613	2	6376	15618.1048	937	1	LDLRAP1		LDLRAP1	LDLRAP1	0.5972	937	1
3_MACS_peak_5543_lociStitched	chr12	113658380	113668894	3	6375	12759.7904	938	1	TPCN1,IQCD	C12orf52,DDX54	TPCN1	C12orf52	0.6442	938	1
3_MACS_peak_9942_lociStitched	chr17	73850279	73862167	3	6375	13510.712	939	1	WBP2	UNC13D,TRIM47,TRIM65,MRPL38	WBP2	TRIM47	2.2257	939	1
1_MACS_peak_18703_lociStitched	chr5	172751077	172757447	1	6371	14737.632	940	1	STC2		STC2	STC2	0.6842	940	1
3_MACS_peak_23211_lociStitched	chr9	130329502	130342449	3	6370	15682.7011	941	1	FAM129B	STXBP1	FAM129B	FAM129B	0.3177	941	1
4_MACS_peak_4493_lociStitched	chr11	119592070	119600507	4	6364	10364.0108	942	1	PVRL1		PVRL1	PVRL1	0.3224	942	1
1_MACS_peak_13828_lociStitched	chr20	10649704	10656066	1	6363	20362.2172	943	1	JAG1		JAG1	JAG1	0.502	943	1
1_MACS_peak_18973_lociStitched	chr6	12008161	12014521	1	6361	29173.956	944	1	HIVEP1		HIVEP1	HIVEP1	0.3901	944	1
1_MACS_peak_7554_lociStitched	chr15	75742564	75748924	1	6361	16998.372	945	1	SIN3A		SIN3A	SIN3A	0.2771	945	1
2_MACS_peak_9382_lociStitched	chr17	38077056	38086105	2	6361	14346.2846	946	1	ORMDL3	LOC728129,GSDMA,GSDMB	ORMDL3	ORMDL3	0.9285	946	1
3_MACS_peak_2921_lociStitched	chr10	75616297	75626748	3	6361	6879.8933	947	1	CAMK2G	PLAU,NDST2	CAMK2G	NDST2	0.3583	947	1
3_MACS_peak_19837_lociStitched	chr6	107431200	107440491	3	6356	14973.3756	948	1	BEND3		BEND3	BEND3	0.3532	948	1
2_MACS_peak_2099_lociStitched	chr1	209843581	209850633	2	6355	12537.7508	949	1	G0S2	HSD11B1,MIR4260,LAMB3	G0S2	G0S2	1.1883	949	1
2_MACS_peak_12022_lociStitched	chr19	58891194	58899829	2	6348	25302.277	950	1	RPS5,ZNF837	A1BG-AS1,LOC646862,ZNF584,A1BG,ZNF497	ZNF837	ZNF837	0.7063	950	1
3_MACS_peak_15004_lociStitched	chr22	39095191	39103750	3	6347	20020.3569	951	1	GTPBP1,JOSD1	CBY1,TOMM22,LOC646851,SUN2	GTPBP1	SUN2	0.6841	951	1
2_MACS_peak_13050_lociStitched	chr2	135809249	135815805	2	6341	9365.9016	952	1	RAB3GAP1	YSK4	RAB3GAP1	RAB3GAP1	0.1363	952	1
1_MACS_peak_18158_lociStitched	chr5	96266854	96273192	1	6339	20957.2308	953	1	LNPEP	LNPEP	LNPEP	LNPEP	0.2883	953	1
3_MACS_peak_18393_lociStitched	chr5	138511337	138522002	3	6338	8875.413	954	1	SIL1		SIL1	SIL1	0.1403	954	1
4_MACS_peak_18977_lociStitched	chr6	12109899	12121010	4	6338	8938.7995	955	1	HIVEP1		HIVEP1	HIVEP1	0.3901	955	1
4_MACS_peak_7272_lociStitched	chr15	52771864	52780293	4	6333	5636.4723	956	1	MYO5A		MYO5A	MYO5A	0.181	956	1
2_MACS_peak_4146_lociStitched	chr11	68605397	68612141	2	6330	19505.6712	957	1	CPT1A		CPT1A	CPT1A	0.2994	957	1
1_MACS_peak_846_lociStitched	chr1	46767287	46773614	1	6328	14455.9296	958	1	UQCRH,LRRC41	NSUN4	UQCRH	UQCRH	0.7098	958	1
5_MACS_peak_19865_lociStitched	chr6	108986654	108998915	5	6325	6715.3497	959	1	FOXO3		NCRNA00222	NCRNA00222	NONE	959	1
4_MACS_peak_10869_lociStitched	chr19	6528646	6538439	4	6320	12190.3264	960	1	TNFSF9	DENND1C,TUBB4	TNFSF9	TNFSF9	0.8665	960	1
1_MACS_peak_14520_lociStitched	chr21	43480754	43487064	1	6311	21714.603	961	1	UMODL1	C21orf121,UMODL1,C21orf128	UMODL1	UMODL1	0.404	961	1
2_MACS_peak_18875_lociStitched	chr6	4017371	4024277	2	6310	15227.0394	962	1	PRPF4B		PRPF4B	PRPF4B	0.3605	962	1
3_MACS_peak_22400_lociStitched	chr8	144631365	144642976	3	6310	15175.577	963	1	GSDMD	TIGD5,ZC3H3,C8orf73,NAPRT1,EEF1D,PYCRL	GSDMD	TIGD5	1.0046	963	1
1_MACS_peak_20619_lociStitched	chr7	43622470	43628777	1	6308	12749.6005	964	1	STK17A		STK17A	STK17A	0.335	964	1
1_MACS_peak_17546_lociStitched	chr4	185454514	185460818	1	6305	9067.0432	965	1			IRF2	IRF2	0.6713	965	1
1_MACS_peak_4840_lociStitched	chr12	26274570	26280873	1	6304	14617.9176	966	1	BHLHE41		BHLHE41	BHLHE41	1.0422	966	1
2_MACS_peak_22925_lociStitched	chr9	98267691	98274031	2	6302	16728.724	967	1	PTCH1		PTCH1	PTCH1	0.3255	967	1
3_MACS_peak_1194_lociStitched	chr1	111173394	111180871	3	6302	6371.8994	968	1		KCNA2,KCNA3	KCNA2	KCNA3	0.3447	968	1
5_MACS_peak_4642_lociStitched	chr12	4251402	4263393	5	6302	6471.5427	969	1			CCND2	CCND2	0.6885	969	1
3_MACS_peak_14776_lociStitched	chr22	24997219	25004846	3	6299	10437.5495	970	1	GGT1	SNRPD3,BCRP3,C22orf13,C22orf36	GGT1	C22orf13	0.5613	970	1
2_MACS_peak_7788_lociStitched	chr15	101737173	101743611	2	6294	12076.4004	971	1	CHSY1		CHSY1	CHSY1	0.3593	971	1
2_MACS_peak_23473_lociStitched	chr9	140115546	140122320	2	6291	22489.0026	972	1	C9orf169,LOC643596,RNF208	SSNA1,NDOR1,SLC34A3,TUBB2C,C9orf173,COBRA1,C9orf167,ANAPC2,TPRN,TMEM203,FAM166A	C9orf169	ANAPC2	3.1506	972	1
1_MACS_peak_1748_lociStitched	chr1	167595824	167602105	1	6282	35726.9561	973	1	RCSD1		RCSD1	RCSD1	0.5648	973	1
2_MACS_peak_18142_lociStitched	chr5	94414670	94424403	2	6280	10292.6475	974	1	MCTP1		MCTP1	MCTP1	0.0992	974	1
6_MACS_peak_23543_lociStitched	chrX	7000379	7012131	6	6277	6572.8936	975	1	HDHD1		HDHD1	HDHD1	0.4033	975	1
2_MACS_peak_6594_lociStitched	chr14	72941459	72948393	2	6274	9261.0504	976	1	RGS6		DPF3	DPF3	NONE	976	1
2_MACS_peak_17521_lociStitched	chr4	185185347	185191894	2	6271	7826.2838	977	1		ENPP6	ENPP6	ENPP6	0.0637	977	1
2_MACS_peak_11652_lociStitched	chr19	45577402	45584006	2	6271	18618.6572	978	1	GEMIN7,ZNF296	CLASRP	ZNF296	ZNF296	1.3356	978	1
4_MACS_peak_23148_lociStitched	chr9	126439997	126450763	4	6270	7944.2314	979	1	DENND1A		DENND1A	DENND1A	0.1135	979	1
1_MACS_peak_16369_lociStitched	chr3	160116204	160122471	1	6268	25282.3314	980	1	SMC4,MIR15B,IFT80	MIR16-2,IFT80,TRIM59	SMC4	MIR16-2	2.1355	980	1
1_MACS_peak_15193_lociStitched	chr22	46879281	46885545	1	6265	9228.7512	981	1	CELSR1		CELSR1	CELSR1	0.1997	981	1
2_MACS_peak_20490_lociStitched	chr7	26238026	26244360	2	6256	23449.7348	982	1	CBX3,HNRNPA2B1	NFE2L3	CBX3	CBX3	1.1811	982	1
3_MACS_peak_1666_lociStitched	chr1	160676835	160683185	3	6256	6615.43	983	1	CD48	SLAMF7	CD48	CD48	0.2886	983	1
3_MACS_peak_12612_lociStitched	chr2	71291270	71300748	3	6256	13027.511	984	1	NAGK	OR7E91P	NAGK	NAGK	0.6927	984	1
2_MACS_peak_11085_lociStitched	chr19	13257739	13266151	2	6255	18376.8552	985	1	IER2,STX10	NACC1,LYL1,TRMT1	IER2	IER2	1.3272	985	1
2_MACS_peak_7473_lociStitched	chr15	70387632	70393960	2	6252	17183.684	986	1	TLE3	MIR629	TLE3	TLE3	0.3546	986	1
4_MACS_peak_14572_lociStitched	chr21	45195063	45203835	4	6250	11843.9544	987	1	CSTB	RRP1,LOC284837	CSTB	CSTB	0.8853	987	1
1_MACS_peak_13205_lociStitched	chr2	175457434	175463679	1	6246	12248.943	988	1	WIPF1		WIPF1	WIPF1	0.3628	988	1
1_MACS_peak_14916_lociStitched	chr22	36778824	36785061	1	6238	22803.7194	989	1	MYH9		MYH9	MYH9	0.469	989	1
1_MACS_peak_4033_lociStitched	chr11	65623909	65630139	1	6231	27268.087	990	1	MUS81,CFL1	SNX32,CTSW,CCDC85B,EFEMP2,FIBP,FOSL1	MUS81	MUS81	1.7966	990	1
2_MACS_peak_8544_lociStitched	chr16	67875378	67882189	2	6227	26852.3675	991	1	THAP11,NUTF2,CENPT	TSNAXIP1,EDC4,NRN1L,PSKH1,RANBP10	NUTF2	NUTF2	1.011	991	1
4_MACS_peak_14052_lociStitched	chr20	39630949	39642564	4	6227	8080.5555	992	1		TOP1	TOP1	TOP1	0.1464	992	1
3_MACS_peak_252_lociStitched	chr1	12889739	12898661	3	6226	7720.2066	993	1	PRAMEF11	PRAMEF1,PRAMEF2,LOC649330,HNRNPCL1,PRAMEF4	PRAMEF11	PRAMEF11	0.4512	993	1
2_MACS_peak_17775_lociStitched	chr5	32581585	32588077	2	6222	11094.828	994	1	SUB1		SUB1	SUB1	0.4578	994	1
2_MACS_peak_19465_lociStitched	chr6	37742312	37748776	2	6221	14477.4208	995	1		ZFAND3	ZFAND3	ZFAND3	0.1153	995	1
2_MACS_peak_11581_lociStitched	chr19	42783204	42789436	2	6218	13819.46	996	1	CIC	PRR19,TMEM145,MEGF8,GSK3A,ERF,PAFAH1B3	CIC	ERF	1.2358	996	1
