#RPMI8226_H3K27ac_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/RPMI8226_H3K27ac_ROSE/RPMI8226_H3K27ac_peaks_4KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by RPMI8226_jia.bam
#Using cutoff of 19240.8204 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	RPMI8226_jia.bam	enhancerRank	isStretch
1_MACS_peak_12050_lociStitched	chr2	3604883	3607336	1	2454	5764.55	5650	0
1_MACS_peak_5282_lociStitched	chr12	76423513	76425966	1	2454	3475.1651	5651	0
1_MACS_peak_3826_lociStitched	chr11	58873581	58876034	1	2454	3432.7282	5652	0
1_MACS_peak_18399_lociStitched	chr5	138628754	138631206	1	2453	8397.3644	5653	0
1_MACS_peak_15258_lociStitched	chr22	50751466	50753918	1	2453	4242.2052	5654	0
1_MACS_peak_12076_lociStitched	chr2	9562312	9564764	1	2453	6968.0936	5655	0
1_MACS_peak_22336_lociStitched	chr8	135723791	135726242	1	2452	5674.5552	5656	0
1_MACS_peak_20131_lociStitched	chr6	147523678	147526129	1	2452	4771.1166	5657	0
1_MACS_peak_14368_lociStitched	chr21	27541145	27543596	1	2452	5495.3871	5658	0
1_MACS_peak_12265_lociStitched	chr2	32287442	32289893	1	2452	6148.5786	5659	0
1_MACS_peak_9117_lociStitched	chr17	17941358	17943809	1	2452	5332.3956	5660	0
2_MACS_peak_8160_lociStitched	chr16	21496742	21499244	2	2452	1443.1536	5661	0
3_MACS_peak_15184_lociStitched	chr22	46757810	46763770	3	2452	2320.824	5662	0
1_MACS_peak_19464_lociStitched	chr6	37528856	37531306	1	2451	1730.68	5663	0
1_MACS_peak_17474_lociStitched	chr4	174089144	174091594	1	2451	5088.16	5664	0
1_MACS_peak_9332_lociStitched	chr17	36076826	36079276	1	2451	2927.75	5665	0
1_MACS_peak_6563_lociStitched	chr14	69618034	69620484	1	2451	3632.125	5666	0
1_MACS_peak_1964_lociStitched	chr1	202112041	202114491	1	2451	6275.43	5667	0
1_MACS_peak_458_lociStitched	chr1	25756129	25758579	1	2451	8165.115	5668	0
2_MACS_peak_16967_lociStitched	chr4	53577832	53580292	2	2451	3350.028	5669	0
1_MACS_peak_17679_lociStitched	chr5	10563213	10565662	1	2450	6229.5213	5670	0
1_MACS_peak_16080_lociStitched	chr3	122512130	122514579	1	2450	3609.3362	5671	0
2_MACS_peak_8439_lociStitched	chr16	56903239	56905804	2	2450	1933.7535	5672	0
1_MACS_peak_23441_lociStitched	chr9	139621245	139623693	1	2449	6527.3472	5673	0
1_MACS_peak_21037_lociStitched	chr7	97909582	97912030	1	2449	7277.1696	5674	0
1_MACS_peak_19793_lociStitched	chr6	99872263	99874711	1	2449	3770.8992	5675	0
1_MACS_peak_19376_lociStitched	chr6	33384571	33387019	1	2449	5358.672	5676	0
1_MACS_peak_22612_lociStitched	chr9	33024090	33026537	1	2448	6048.984	5677	0
1_MACS_peak_15328_lociStitched	chr3	9938858	9941305	1	2448	3120.1697	5678	0
2_MACS_peak_14524_lociStitched	chr21	43536765	43539713	2	2448	2016.7268	5679	0
1_MACS_peak_15823_lociStitched	chr3	61622337	61624783	1	2447	2334.2178	5680	0
1_MACS_peak_10924_lociStitched	chr19	8007219	8009665	1	2447	4839.411	5681	0
1_MACS_peak_10739_lociStitched	chr19	2455112	2457557	1	2446	6162.1335	5682	0
2_MACS_peak_2301_lociStitched	chr1	229384617	229390224	2	2446	3057.4971	5683	0
1_MACS_peak_14387_lociStitched	chr21	33031110	33033554	1	2445	5215.9848	5684	0
1_MACS_peak_11172_lociStitched	chr19	16307041	16309485	1	2445	2746.3228	5685	0
1_MACS_peak_112_lociStitched	chr1	3815720	3818164	1	2445	12485.4184	5686	0
1_MACS_peak_18170_lociStitched	chr5	99852143	99854586	1	2444	2629.1566	5687	0
1_MACS_peak_5841_lociStitched	chr13	30168048	30170491	1	2444	8082.1769	5688	0
1_MACS_peak_23364_lociStitched	chr9	136856423	136858865	1	2443	5729.6646	5689	0
1_MACS_peak_21554_lociStitched	chr8	6546868	6549309	1	2442	1944.2565	5690	0
1_MACS_peak_4777_lociStitched	chr12	12849149	12851590	1	2442	2977.2877	5691	0
1_MACS_peak_3015_lociStitched	chr10	91109970	91112411	1	2442	2687.7851	5692	0
1_MACS_peak_12817_lociStitched	chr2	98610802	98613242	1	2441	9750.972	5693	0
2_MACS_peak_2722_lociStitched	chr10	43931322	43935998	2	2441	3977.8732	5694	0
1_MACS_peak_14167_lociStitched	chr20	48401672	48404111	1	2440	3143.6271	5695	0
1_MACS_peak_13119_lociStitched	chr2	159312817	159315256	1	2440	8409.1842	5696	0
1_MACS_peak_14901_lociStitched	chr22	36043923	36046361	1	2439	8188.023	5697	0
1_MACS_peak_12960_lociStitched	chr2	114512956	114515394	1	2439	6352.9404	5698	0
1_MACS_peak_7603_lociStitched	chr15	81280654	81283092	1	2439	3556.7982	5699	0
1_MACS_peak_4129_lociStitched	chr11	67796802	67799240	1	2439	6544.811	5700	0
1_MACS_peak_1978_lociStitched	chr1	202975237	202977675	1	2439	6180.33	5701	0
1_MACS_peak_18353_lociStitched	chr5	133800409	133802846	1	2438	4602.0308	5702	0
1_MACS_peak_15702_lociStitched	chr3	50282962	50285399	1	2438	6760.238	5703	0
1_MACS_peak_1061_lociStitched	chr1	87379058	87381495	1	2438	3624.5501	5704	0
2_MACS_peak_4169_lociStitched	chr11	71419923	71422559	2	2438	1932.7152	5705	0
2_MACS_peak_9851_lociStitched	chr17	66254474	66260002	2	2438	2961.9024	5706	0
2_MACS_peak_7178_lociStitched	chr15	42782632	42788276	2	2438	2936.0088	5707	0
1_MACS_peak_18732_lociStitched	chr5	175832818	175835254	1	2437	2013.354	5708	0
1_MACS_peak_2963_lociStitched	chr10	81584987	81587423	1	2437	6131.8992	5709	0
1_MACS_peak_1677_lociStitched	chr1	161037869	161040305	1	2437	1963.416	5710	0
1_MACS_peak_21779_lociStitched	chr8	37001486	37003921	1	2436	1940.208	5711	0
1_MACS_peak_18144_lociStitched	chr5	94889880	94892315	1	2436	5623.876	5712	0
1_MACS_peak_11033_lociStitched	chr19	12034566	12037001	1	2436	5075.7575	5713	0
1_MACS_peak_22992_lociStitched	chr9	107752292	107754726	1	2435	5165.4348	5714	0
1_MACS_peak_20187_lociStitched	chr6	157040375	157042809	1	2435	4900.6156	5715	0
1_MACS_peak_13963_lociStitched	chr20	32272438	32274872	1	2435	5214.1148	5716	0
1_MACS_peak_3247_lociStitched	chr10	115613431	115615865	1	2435	4951.4862	5717	0
1_MACS_peak_787_lociStitched	chr1	43422671	43425105	1	2435	4501.9264	5718	0
1_MACS_peak_18238_lociStitched	chr5	115176333	115178766	1	2434	7548.3825	5719	0
1_MACS_peak_16011_lociStitched	chr3	111851253	111853686	1	2434	2126.1987	5720	0
1_MACS_peak_4804_lociStitched	chr12	16500116	16502549	1	2434	2278.5045	5721	0
1_MACS_peak_3930_lociStitched	chr11	63437486	63439919	1	2434	12335.0667	5722	0
2_MACS_peak_11240_lociStitched	chr19	18302360	18304902	2	2434	2845.2606	5723	0
2_MACS_peak_7312_lociStitched	chr15	58723476	58726409	2	2434	1645.413	5724	0
1_MACS_peak_12910_lociStitched	chr2	112112628	112115060	1	2433	1955.0848	5725	0
2_MACS_peak_15311_lociStitched	chr3	7245730	7248226	2	2433	1925.4144	5726	0
2_MACS_peak_12369_lociStitched	chr2	43687804	43690349	2	2433	2096.062	5727	0
1_MACS_peak_14365_lociStitched	chr21	26944980	26947411	1	2432	1938.4794	5728	0
1_MACS_peak_6427_lociStitched	chr14	53618262	53620693	1	2432	4224.5918	5729	0
1_MACS_peak_6108_lociStitched	chr13	103497584	103500015	1	2432	3581.8354	5730	0
1_MACS_peak_1669_lociStitched	chr1	160750833	160753264	1	2432	3433.3013	5731	0
2_MACS_peak_17550_lociStitched	chr4	185667164	185669617	2	2432	2061.5012	5732	0
2_MACS_peak_827_lociStitched	chr1	45964639	45967137	2	2432	3237.9076	5733	0
1_MACS_peak_12527_lociStitched	chr2	64993655	64996085	1	2431	7281.738	5734	0
1_MACS_peak_6089_lociStitched	chr13	99738144	99740574	1	2431	5672.349	5735	0
1_MACS_peak_16396_lociStitched	chr3	169657155	169659584	1	2430	2635.465	5736	0
1_MACS_peak_15952_lociStitched	chr3	101394260	101396689	1	2430	6314.4284	5737	0
1_MACS_peak_4665_lociStitched	chr12	6601719	6604148	1	2430	4313.6611	5738	0
1_MACS_peak_4064_lociStitched	chr11	66034905	66037334	1	2430	7372.2579	5739	0
1_MACS_peak_20988_lociStitched	chr7	91874031	91876459	1	2429	7116.7108	5740	0
1_MACS_peak_18787_lociStitched	chr5	179158703	179161131	1	2429	7282.786	5741	0
1_MACS_peak_16417_lociStitched	chr3	171756764	171759192	1	2429	15008.682	5742	0
1_MACS_peak_2373_lociStitched	chr1	235290382	235292810	1	2429	4834.148	5743	0
1_MACS_peak_795_lociStitched	chr1	44171772	44174200	1	2429	7054.0684	5744	0
3_MACS_peak_10371_lociStitched	chr18	32751025	32755067	3	2429	1782.522	5745	0
1_MACS_peak_20669_lociStitched	chr7	45150214	45152641	1	2428	4816.8669	5746	0
1_MACS_peak_13023_lociStitched	chr2	131099038	131101465	1	2428	5442.3048	5747	0
1_MACS_peak_10139_lociStitched	chr17	80021974	80024401	1	2428	6702.8886	5748	0
1_MACS_peak_22813_lociStitched	chr9	85675991	85678417	1	2427	4295.7182	5749	0
1_MACS_peak_21249_lociStitched	chr7	114561988	114564414	1	2427	5872.3756	5750	0
1_MACS_peak_20229_lociStitched	chr6	160112797	160115223	1	2427	5767.5724	5751	0
1_MACS_peak_13941_lociStitched	chr20	31170816	31173242	1	2427	2493.4428	5752	0
1_MACS_peak_8552_lociStitched	chr16	68055685	68058111	1	2427	6331.1322	5753	0
1_MACS_peak_552_lociStitched	chr1	29062717	29065143	1	2427	7807.1106	5754	0
1_MACS_peak_20635_lociStitched	chr7	44120532	44122957	1	2426	4718.3225	5755	0
1_MACS_peak_7381_lociStitched	chr15	65133155	65135580	1	2426	4981.6775	5756	0
1_MACS_peak_4286_lociStitched	chr11	85337903	85340328	1	2426	3612.28	5757	0
1_MACS_peak_3276_lociStitched	chr10	120839148	120841573	1	2426	5810.785	5758	0
1_MACS_peak_2988_lociStitched	chr10	89101101	89103526	1	2426	7016.98	5759	0
1_MACS_peak_21970_lociStitched	chr8	74657741	74660165	1	2425	5656.6464	5760	0
1_MACS_peak_5831_lociStitched	chr13	27744444	27746868	1	2425	4516.1544	5761	0
1_MACS_peak_3866_lociStitched	chr11	61559080	61561504	1	2425	8925.168	5762	0
2_MACS_peak_183_lociStitched	chr1	9597991	9600670	2	2425	5774.5845	5763	0
1_MACS_peak_22797_lociStitched	chr9	80910956	80913379	1	2424	6394.7816	5764	0
1_MACS_peak_10248_lociStitched	chr18	9913178	9915601	1	2424	11318.3176	5765	0
1_MACS_peak_4204_lociStitched	chr11	73470677	73473100	1	2424	6321.3647	5766	0
1_MACS_peak_2666_lociStitched	chr10	32634391	32636814	1	2424	8201.6127	5767	0
1_MACS_peak_607_lociStitched	chr1	32756249	32758672	1	2424	4511.3837	5768	0
1_MACS_peak_24182_lociStitched	chrX	130925687	130928109	1	2423	4023.6686	5769	0
1_MACS_peak_12357_lociStitched	chr2	43519976	43522398	1	2423	2465.3538	5770	0
1_MACS_peak_5519_lociStitched	chr12	112278699	112281121	1	2423	7391.7018	5771	0
2_MACS_peak_10362_lociStitched	chr18	30048438	30051365	2	2423	2886.9001	5772	0
1_MACS_peak_19229_lociStitched	chr6	29730366	29732787	1	2422	2113.533	5773	0
1_MACS_peak_12064_lociStitched	chr2	8627333	8629753	1	2421	3606.526	5774	0
1_MACS_peak_22859_lociStitched	chr9	93703746	93706165	1	2420	2026.6382	5775	0
1_MACS_peak_22664_lociStitched	chr9	35748175	35750594	1	2420	5430.655	5776	0
2_MACS_peak_15550_lociStitched	chr3	44086042	44088546	2	2420	2130.904	5777	0
1_MACS_peak_5386_lociStitched	chr12	99037440	99039858	1	2419	5454.0408	5778	0
1_MACS_peak_2173_lociStitched	chr1	220218405	220220823	1	2419	7070.4738	5779	0
1_MACS_peak_22839_lociStitched	chr9	90587958	90590375	1	2418	3835.0539	5780	0
2_MACS_peak_20781_lociStitched	chr7	64029734	64036113	2	2418	1884.3566	5781	0
1_MACS_peak_24091_lociStitched	chrX	115125304	115127720	1	2417	2672.8208	5782	0
1_MACS_peak_9339_lociStitched	chr17	36411561	36413976	1	2416	7378.0665	5783	0
1_MACS_peak_5385_lociStitched	chr12	98986528	98988943	1	2416	5880.2835	5784	0
1_MACS_peak_20128_lociStitched	chr6	146055529	146057943	1	2415	7521.0584	5785	0
1_MACS_peak_19726_lociStitched	chr6	85471926	85474340	1	2415	3386.3592	5786	0
1_MACS_peak_12840_lociStitched	chr2	99770238	99772652	1	2415	5326.7324	5787	0
1_MACS_peak_9835_lociStitched	chr17	65360852	65363266	1	2415	3606.7574	5788	0
2_MACS_peak_15195_lociStitched	chr22	46940518	46943259	2	2415	2292.5724	5789	0
1_MACS_peak_16678_lociStitched	chr4	774302	776715	1	2414	9730.9051	5790	0
1_MACS_peak_14344_lociStitched	chr21	16436325	16438738	1	2414	5256.7205	5791	0
2_MACS_peak_12101_lociStitched	chr2	10515399	10519136	2	2414	2723.8993	5792	0
1_MACS_peak_21957_lociStitched	chr8	71518622	71521034	1	2413	5815.332	5793	0
1_MACS_peak_6466_lociStitched	chr14	60557734	60560146	1	2413	3833.6328	5794	0
1_MACS_peak_13444_lociStitched	chr2	209129536	209131947	1	2412	5656.4471	5795	0
1_MACS_peak_9810_lociStitched	chr17	62222233	62224644	1	2412	5698.1574	5796	0
1_MACS_peak_5365_lociStitched	chr12	95610524	95612935	1	2412	5221.0205	5797	0
1_MACS_peak_16589_lociStitched	chr3	194206278	194208688	1	2411	6671.121	5798	0
1_MACS_peak_15477_lociStitched	chr3	32725408	32727818	1	2411	4964.6	5799	0
1_MACS_peak_9326_lociStitched	chr17	35714646	35717056	1	2411	5264.404	5800	0
1_MACS_peak_8334_lociStitched	chr16	31043634	31046044	1	2411	10193.577	5801	0
2_MACS_peak_6830_lociStitched	chr14	99946049	99948577	2	2411	4101.9328	5802	0
2_MACS_peak_424_lociStitched	chr1	24242782	24247484	2	2411	2694.7162	5803	0
1_MACS_peak_17061_lociStitched	chr4	77527364	77529773	1	2410	2397.9186	5804	0
1_MACS_peak_16542_lociStitched	chr3	185927143	185929552	1	2410	4493.9895	5805	0
1_MACS_peak_4920_lociStitched	chr12	42630945	42633354	1	2410	7356.6042	5806	0
1_MACS_peak_20793_lociStitched	chr7	65214978	65217386	1	2409	4027.8616	5807	0
1_MACS_peak_18150_lociStitched	chr5	95169623	95172031	1	2409	3732.6408	5808	0
1_MACS_peak_16782_lociStitched	chr4	6783412	6785820	1	2409	8530.0992	5809	0
1_MACS_peak_14492_lociStitched	chr21	40202582	40204990	1	2409	4570.8656	5810	0
1_MACS_peak_2385_lociStitched	chr1	236330751	236333159	1	2409	2095.2008	5811	0
1_MACS_peak_1372_lociStitched	chr1	147140859	147143267	1	2409	8247.4	5812	0
2_MACS_peak_12161_lociStitched	chr2	20875584	20878057	2	2409	1940.0685	5813	0
1_MACS_peak_23134_lociStitched	chr9	125026096	125028503	1	2408	7173.3414	5814	0
1_MACS_peak_20354_lociStitched	chr7	5393261	5395668	1	2408	1792.0115	5815	0
1_MACS_peak_14853_lociStitched	chr22	31364025	31366432	1	2408	9100.3856	5816	0
1_MACS_peak_13739_lociStitched	chr20	632554	634961	1	2408	5199.8421	5817	0
1_MACS_peak_11370_lociStitched	chr19	33863822	33866229	1	2408	9114.3462	5818	0
2_MACS_peak_10453_lociStitched	chr18	47715154	47721657	2	2408	3728.1699	5819	0
1_MACS_peak_21784_lociStitched	chr8	37430545	37432951	1	2407	2535.924	5820	0
1_MACS_peak_19638_lociStitched	chr6	53658033	53660439	1	2407	3263.0172	5821	0
1_MACS_peak_18235_lociStitched	chr5	114878670	114881076	1	2407	6559.4778	5822	0
1_MACS_peak_14048_lociStitched	chr20	37520592	37522998	1	2407	2206.7832	5823	0
1_MACS_peak_9858_lociStitched	chr17	66507315	66509721	1	2407	9209.6868	5824	0
1_MACS_peak_4733_lociStitched	chr12	9916238	9918644	1	2407	2034.5136	5825	0
2_MACS_peak_2319_lociStitched	chr1	231113472	231115880	2	2407	5880.336	5826	0
1_MACS_peak_23449_lociStitched	chr9	139759372	139761777	1	2406	6990.6135	5827	0
1_MACS_peak_18506_lociStitched	chr5	145560740	145563145	1	2406	4393.454	5828	0
1_MACS_peak_18380_lociStitched	chr5	137513357	137515762	1	2406	3900.429	5829	0
1_MACS_peak_14630_lociStitched	chr21	47787731	47790136	1	2406	3371.0885	5830	0
1_MACS_peak_14254_lociStitched	chr20	60696028	60698433	1	2406	6187.3435	5831	0
1_MACS_peak_11104_lociStitched	chr19	13905469	13907874	1	2406	3106.298	5832	0
1_MACS_peak_4065_lociStitched	chr11	66055432	66057837	1	2406	7458.867	5833	0
3_MACS_peak_22161_lociStitched	chr8	105629489	105636140	3	2406	1975.347	5834	0
1_MACS_peak_22620_lociStitched	chr9	33289100	33291504	1	2405	5212.1124	5835	0
1_MACS_peak_17578_lociStitched	chr4	190543135	190545539	1	2405	1952.7692	5836	0
1_MACS_peak_15979_lociStitched	chr3	107808106	107810510	1	2405	6526.86	5837	0
1_MACS_peak_14119_lociStitched	chr20	44562176	44564580	1	2405	6360.0224	5838	0
1_MACS_peak_10621_lociStitched	chr18	77438175	77440579	1	2405	4940.9412	5839	0
2_MACS_peak_12201_lociStitched	chr2	26240623	26243862	2	2405	1757.1575	5840	0
1_MACS_peak_814_lociStitched	chr1	45195532	45197935	1	2404	3580.2297	5841	0
2_MACS_peak_4021_lociStitched	chr11	65404308	65406717	2	2404	5198.1402	5842	0
2_MACS_peak_1499_lociStitched	chr1	153959239	153964082	2	2404	4826.0495	5843	0
1_MACS_peak_19367_lociStitched	chr6	33238674	33241076	1	2403	4855.643	5844	0
1_MACS_peak_16615_lociStitched	chr3	195621282	195623684	1	2403	4807.1226	5845	0
1_MACS_peak_15635_lociStitched	chr3	47421024	47423426	1	2403	7146.6706	5846	0
1_MACS_peak_15329_lociStitched	chr3	9974050	9976452	1	2403	7263.1676	5847	0
1_MACS_peak_14425_lociStitched	chr21	35319377	35321779	1	2403	2998.897	5848	0
1_MACS_peak_10489_lociStitched	chr18	51795147	51797549	1	2403	6010.0442	5849	0
1_MACS_peak_7916_lociStitched	chr16	2931738	2934140	1	2403	5917.5672	5850	0
1_MACS_peak_7238_lociStitched	chr15	48252751	48255153	1	2403	2332.1018	5851	0
1_MACS_peak_4246_lociStitched	chr11	76493140	76495542	1	2403	5550.3014	5852	0
1_MACS_peak_1569_lociStitched	chr1	155292475	155294877	1	2403	11023.979	5853	0
1_MACS_peak_23919_lociStitched	chrX	54069762	54072163	1	2402	4989.0379	5854	0
1_MACS_peak_22546_lociStitched	chr9	15510029	15512430	1	2402	4269.2181	5855	0
1_MACS_peak_20963_lociStitched	chr7	87562576	87564977	1	2402	5566.2383	5856	0
1_MACS_peak_1918_lociStitched	chr1	197169342	197171743	1	2402	5246.4251	5857	0
2_MACS_peak_479_lociStitched	chr1	26601998	26607370	2	2402	4755.2944	5858	0
1_MACS_peak_12747_lociStitched	chr2	87892825	87895225	1	2401	1774.56	5859	0
1_MACS_peak_20498_lociStitched	chr7	27778501	27780900	1	2400	4278.6165	5860	0
1_MACS_peak_17025_lociStitched	chr4	73933654	73936053	1	2400	3725.4071	5861	0
1_MACS_peak_15094_lociStitched	chr22	41863808	41866207	1	2400	5850.4413	5862	0
1_MACS_peak_14547_lociStitched	chr21	44494554	44496952	1	2399	6367.889	5863	0
1_MACS_peak_20642_lociStitched	chr7	44620603	44623000	1	2398	8061.5904	5864	0
1_MACS_peak_20483_lociStitched	chr7	25933171	25935568	1	2398	1848.5664	5865	0
1_MACS_peak_14953_lociStitched	chr22	37773162	37775559	1	2398	2091.1428	5866	0
2_MACS_peak_7746_lociStitched	chr15	94772989	94775416	2	2398	1793.7957	5867	0
2_MACS_peak_8749_lociStitched	chr16	86697935	86702685	2	2398	2191.65	5868	0
1_MACS_peak_18872_lociStitched	chr6	3355430	3357826	1	2397	3378.5996	5869	0
1_MACS_peak_10928_lociStitched	chr19	8258275	8260671	1	2397	2718.9808	5870	0
1_MACS_peak_5947_lociStitched	chr13	45150289	45152685	1	2397	6633.0864	5871	0
1_MACS_peak_4975_lociStitched	chr12	49181787	49184183	1	2397	5224.7176	5872	0
2_MACS_peak_23870_lociStitched	chrX	48956706	48959121	2	2397	4046.574	5873	0
2_MACS_peak_12584_lociStitched	chr2	70140759	70143269	2	2397	7287.032	5874	0
2_MACS_peak_6325_lociStitched	chr14	33161641	33164398	2	2397	1676.8074	5875	0
1_MACS_peak_23955_lociStitched	chrX	64916628	64919023	1	2396	2034.313	5876	0
1_MACS_peak_20445_lociStitched	chr7	21983941	21986336	1	2396	5997.559	5877	0
2_MACS_peak_18172_lociStitched	chr5	100112434	100114833	2	2396	2285.0475	5878	0
1_MACS_peak_6629_lociStitched	chr14	74867756	74870150	1	2395	1936.5066	5879	0
1_MACS_peak_5636_lociStitched	chr12	122063786	122066180	1	2395	7477.4196	5880	0
1_MACS_peak_10503_lociStitched	chr18	54317209	54319602	1	2394	3378.1981	5881	0
1_MACS_peak_9784_lociStitched	chr17	61522584	61524977	1	2394	6719.0654	5882	0
1_MACS_peak_6269_lociStitched	chr14	23789594	23791987	1	2394	5338.783	5883	0
2_MACS_peak_3997_lociStitched	chr11	65096848	65102374	2	2394	5972.5008	5884	0
1_MACS_peak_15458_lociStitched	chr3	27524278	27526670	1	2393	3429.4104	5885	0
1_MACS_peak_15359_lociStitched	chr3	12881591	12883983	1	2393	3398.3144	5886	0
1_MACS_peak_21506_lociStitched	chr7	154793857	154796248	1	2392	10348.4871	5887	0
1_MACS_peak_12181_lociStitched	chr2	25141914	25144305	1	2392	3947.3019	5888	0
1_MACS_peak_6566_lociStitched	chr14	69863794	69866185	1	2392	3666.3594	5889	0
1_MACS_peak_5230_lociStitched	chr12	65562108	65564499	1	2392	4783.1955	5890	0
1_MACS_peak_12656_lociStitched	chr2	75061068	75063458	1	2391	3558.949	5891	0
1_MACS_peak_22974_lociStitched	chr9	102613014	102615403	1	2390	1829.974	5892	0
1_MACS_peak_14271_lociStitched	chr20	61462523	61464912	1	2390	3181.6702	5893	0
1_MACS_peak_10487_lociStitched	chr18	51734927	51737316	1	2390	2970.9604	5894	0
1_MACS_peak_10104_lociStitched	chr17	79302116	79304505	1	2390	3848.2012	5895	0
1_MACS_peak_7864_lociStitched	chr16	1831479	1833868	1	2390	4781.8224	5896	0
2_MACS_peak_5550_lociStitched	chr12	115120482	115123125	2	2390	2390.8578	5897	0
1_MACS_peak_20574_lociStitched	chr7	35839734	35842122	1	2389	8409.1032	5898	0
1_MACS_peak_15953_lociStitched	chr3	101404013	101406401	1	2389	3448.7496	5899	0
2_MACS_peak_8689_lociStitched	chr16	81464831	81467808	2	2389	2445.3078	5900	0
1_MACS_peak_12049_lociStitched	chr2	3521883	3524270	1	2388	8408.9236	5901	0
1_MACS_peak_10777_lociStitched	chr19	3184748	3187135	1	2388	4062.1966	5902	0
1_MACS_peak_9274_lociStitched	chr17	30676332	30678719	1	2388	4561.0796	5903	0
1_MACS_peak_9272_lociStitched	chr17	30468181	30470568	1	2388	5819.0286	5904	0
1_MACS_peak_7393_lociStitched	chr15	65476105	65478492	1	2388	6616.5253	5905	0
1_MACS_peak_10810_lociStitched	chr19	4122740	4125126	1	2387	6291.882	5906	0
1_MACS_peak_4390_lociStitched	chr11	111401768	111404154	1	2387	2844.112	5907	0
1_MACS_peak_2931_lociStitched	chr10	75909874	75912260	1	2387	4840.2396	5908	0
2_MACS_peak_23308_lociStitched	chr9	133564806	133570055	2	2387	4423.3323	5909	0
1_MACS_peak_17346_lociStitched	chr4	140390717	140393102	1	2386	2746.566	5910	0
1_MACS_peak_15735_lociStitched	chr3	52187235	52189620	1	2386	6340.9995	5911	0
1_MACS_peak_14793_lociStitched	chr22	25959254	25961639	1	2386	4491.1935	5912	0
1_MACS_peak_91_lociStitched	chr1	2322007	2324392	1	2386	8140.959	5913	0
2_MACS_peak_24346_lociStitched	chrY	2802680	2805221	2	2386	3670.4745	5914	0
1_MACS_peak_16409_lociStitched	chr3	170586306	170588690	1	2385	5700.6208	5915	0
1_MACS_peak_15831_lociStitched	chr3	63848605	63850989	1	2385	6920.5136	5916	0
1_MACS_peak_15710_lociStitched	chr3	50387173	50389557	1	2385	5783.584	5917	0
1_MACS_peak_9581_lociStitched	chr17	45607764	45610148	1	2385	8530.4288	5918	0
2_MACS_peak_19019_lociStitched	chr6	16319807	16323747	2	2385	2326.176	5919	0
1_MACS_peak_18841_lociStitched	chr6	2764734	2767117	1	2384	10084.856	5920	0
1_MACS_peak_13617_lociStitched	chr2	233413948	233416331	1	2384	4710.2378	5921	0
1_MACS_peak_4156_lociStitched	chr11	69195601	69197984	1	2384	3876.1878	5922	0
2_MACS_peak_8259_lociStitched	chr16	29578458	29580919	2	2384	1438.4545	5923	0
2_MACS_peak_3242_lociStitched	chr10	114709569	114712170	2	2384	2565.6264	5924	0
2_MACS_peak_608_lociStitched	chr1	32800789	32803784	2	2384	1990.7765	5925	0
2_MACS_peak_10812_lociStitched	chr19	4242231	4247515	2	2384	3852.036	5926	0
