GENE_ID	locusLine	bin_1_38_0EXQ_0229Kronos_MM1S-KB-1hr-2_Input_hs_i81.bam
2_MACS_peak_8472_lociStitched	chr11(.):71059779-71061272	0.1266
2_MACS_peak_8474_lociStitched	chr11(.):71078980-71081512	0.0991
1_MACS_peak_8476_lociStitched	chr11(.):71095234-71095572	0.0654
3_MACS_peak_8477_lociStitched	chr11(.):71096242-71101307	0.1077
4_MACS_peak_8480_lociStitched	chr11(.):71102189-71104328	0.1103
4_MACS_peak_8484_lociStitched	chr11(.):71106740-71112334	0.1239
1_MACS_peak_8488_lociStitched	chr11(.):71118574-71119055	0.0921
1_MACS_peak_8489_lociStitched	chr11(.):71123415-71123751	0.0085
1_MACS_peak_8490_lociStitched	chr11(.):71127087-71127473	0.0224
1_MACS_peak_8491_lociStitched	chr11(.):71129270-71130076	0.1438
1_MACS_peak_8492_lociStitched	chr11(.):71132346-71133015	0.0868
1_MACS_peak_8493_lociStitched	chr11(.):71136958-71137275	0.0246
2_MACS_peak_8494_lociStitched	chr11(.):71249065-71251159	0.1155
1_MACS_peak_8496_lociStitched	chr11(.):71253886-71254570	0.111
1_MACS_peak_8497_lociStitched	chr11(.):71258028-71258665	0.068
1_MACS_peak_8498_lociStitched	chr11(.):71274977-71275455	0.0653
2_MACS_peak_8499_lociStitched	chr11(.):71276948-71278288	0.1355
2_MACS_peak_8501_lociStitched	chr11(.):71278994-71279852	0.05
1_MACS_peak_8503_lociStitched	chr11(.):71280826-71281334	0.0593
3_MACS_peak_8504_lociStitched	chr11(.):71287277-71288505	0.0414
1_MACS_peak_8507_lociStitched	chr11(.):71289521-71289842	0.0194
2_MACS_peak_8508_lociStitched	chr11(.):71292457-71294079	0.1472
3_MACS_peak_8510_lociStitched	chr11(.):71950393-71953922	0.0617
3_MACS_peak_8513_lociStitched	chr11(.):71954702-71956538	0.0922
7_MACS_peak_8516_lociStitched	chr11(.):72289159-72297408	0.1207
2_MACS_peak_8523_lociStitched	chr11(.):72299803-72302315	0.1233
6_MACS_peak_8525_lociStitched	chr11(.):72305554-72311852	0.1093
6_MACS_peak_8531_lociStitched	chr11(.):72312724-72318917	0.1063
1_MACS_peak_8537_lociStitched	chr11(.):72321657-72322332	0.1275
1_MACS_peak_8538_lociStitched	chr11(.):72323737-72330215	0.123
3_MACS_peak_8539_lociStitched	chr11(.):72344020-72346265	0.0873
2_MACS_peak_8542_lociStitched	chr11(.):72346834-72348177	0.0906
1_MACS_peak_8544_lociStitched	chr11(.):72348946-72349543	0.115
1_MACS_peak_8545_lociStitched	chr11(.):72350499-72350918	0.1428
1_MACS_peak_8546_lociStitched	chr11(.):72351424-72353533	0.0884
1_MACS_peak_8547_lociStitched	chr11(.):72362354-72362877	0.1151
2_MACS_peak_8548_lociStitched	chr11(.):72364572-72365412	0.1243
1_MACS_peak_8550_lociStitched	chr11(.):72366091-72366494	0.0335
2_MACS_peak_8551_lociStitched	chr11(.):72369219-72370921	0.1043
4_MACS_peak_8553_lociStitched	chr11(.):72372632-72374937	0.0877
1_MACS_peak_8557_lociStitched	chr11(.):72380774-72381311	0.16
1_MACS_peak_8558_lociStitched	chr11(.):72382892-72383242	0.0722
3_MACS_peak_8559_lociStitched	chr11(.):72383866-72391483	0.1332
2_MACS_peak_8562_lociStitched	chr11(.):72929763-72931015	0.1343
1_MACS_peak_8564_lociStitched	chr11(.):73019490-73020751	0.0515
1_MACS_peak_8565_lociStitched	chr11(.):73668119-73668578	0.1086
2_MACS_peak_8566_lociStitched	chr11(.):74440993-74443305	0.0944
1_MACS_peak_8568_lociStitched	chr11(.):74904826-74905147	0.0543
2_MACS_peak_8569_lociStitched	chr11(.):74934896-74935637	0.0714
2_MACS_peak_8571_lociStitched	chr11(.):74941232-74942368	0.0802
2_MACS_peak_8573_lociStitched	chr11(.):74946527-74947733	0.0863
1_MACS_peak_8575_lociStitched	chr11(.):74950073-74952556	0.0793
2_MACS_peak_8576_lociStitched	chr11(.):74953318-74954327	0.1599
2_MACS_peak_8578_lociStitched	chr11(.):74992012-74993744	0.0668
3_MACS_peak_8580_lociStitched	chr11(.):75061623-75063666	0.1008
1_MACS_peak_8583_lociStitched	chr11(.):75096616-75097173	0.069
1_MACS_peak_8584_lociStitched	chr11(.):75098362-75098721	0.1145
5_MACS_peak_8585_lociStitched	chr11(.):75140576-75154673	0.1044
2_MACS_peak_8590_lociStitched	chr11(.):75155698-75156935	0.2249
1_MACS_peak_8592_lociStitched	chr11(.):75157862-75158255	0.0489
1_MACS_peak_8593_lociStitched	chr11(.):75159668-75162905	0.1043
1_MACS_peak_8594_lociStitched	chr11(.):75167807-75168542	0.1251
2_MACS_peak_8595_lociStitched	chr11(.):75178315-75179626	0.1063
3_MACS_peak_8597_lociStitched	chr11(.):75234637-75242863	0.1302
2_MACS_peak_8600_lociStitched	chr11(.):75272138-75274368	0.1478
2_MACS_peak_8602_lociStitched	chr11(.):75283859-75284785	0.0723
1_MACS_peak_8604_lociStitched	chr11(.):75294471-75295016	0.0907
3_MACS_peak_8605_lociStitched	chr11(.):75377954-75381757	0.0748
1_MACS_peak_8608_lociStitched	chr11(.):75388993-75391029	0.1147
1_MACS_peak_8609_lociStitched	chr11(.):75871540-75871999	0.0884
1_MACS_peak_8610_lociStitched	chr11(.):75878548-75879065	0.0441
1_MACS_peak_8611_lociStitched	chr11(.):75883301-75883825	0.0598
1_MACS_peak_8612_lociStitched	chr11(.):75885254-75885681	0.148
1_MACS_peak_8613_lociStitched	chr11(.):75894159-75894433	0.0402
1_MACS_peak_8614_lociStitched	chr11(.):75902396-75902685	0.0473
1_MACS_peak_8615_lociStitched	chr11(.):75911825-75912159	0.0725
5_MACS_peak_8616_lociStitched	chr11(.):75913384-75918427	0.1316
1_MACS_peak_8621_lociStitched	chr11(.):75920053-75922677	0.0822
1_MACS_peak_8622_lociStitched	chr11(.):75923408-75923831	0.1037
5_MACS_peak_8623_lociStitched	chr11(.):75950665-75955329	0.1119
3_MACS_peak_8628_lociStitched	chr11(.):75990303-75991579	0.1044
1_MACS_peak_8631_lociStitched	chr11(.):75993269-75993820	0.0645
1_MACS_peak_8632_lociStitched	chr11(.):75996198-75996546	0.1032
1_MACS_peak_8633_lociStitched	chr11(.):76369065-76369358	0.0076
1_MACS_peak_8634_lociStitched	chr11(.):76369905-76372054	0.0828
2_MACS_peak_8635_lociStitched	chr11(.):76379809-76382624	0.1023
2_MACS_peak_8637_lociStitched	chr11(.):76779189-76781431	0.1416
1_MACS_peak_8639_lociStitched	chr11(.):76782060-76782322	0.0088
5_MACS_peak_8640_lociStitched	chr11(.):76810845-76814933	0.1187
2_MACS_peak_8645_lociStitched	chr11(.):76817650-76819331	0.0979
2_MACS_peak_8647_lociStitched	chr11(.):79147860-79151521	0.1084
1_MACS_peak_8649_lociStitched	chr11(.):94473742-94474113	0.0877
1_MACS_peak_8650_lociStitched	chr11(.):102429368-102429653	0.0907
3_MACS_peak_8651_lociStitched	chr11(.):102432124-102434887	0.1504
1_MACS_peak_8654_lociStitched	chr11(.):113851133-113851521	0.0635
3_MACS_peak_8655_lociStitched	chr11(.):113929616-113931455	0.0488
1_MACS_peak_8658_lociStitched	chr11(.):113931983-113932559	0.147
1_MACS_peak_8659_lociStitched	chr11(.):116370844-116371299	0.1274
1_MACS_peak_8660_lociStitched	chr11(.):116452125-116452400	0.0256
1_MACS_peak_8661_lociStitched	chr11(.):116467341-116467626	0.0371
1_MACS_peak_8662_lociStitched	chr11(.):116661152-116661556	0.1121
1_MACS_peak_8663_lociStitched	chr11(.):116705891-116706385	0.2087
2_MACS_peak_8664_lociStitched	chr11(.):117186295-117187218	0.068
2_MACS_peak_8666_lociStitched	chr11(.):117297123-117299051	0.131
1_MACS_peak_8668_lociStitched	chr11(.):117300984-117301473	0.0979
2_MACS_peak_8669_lociStitched	chr11(.):117307597-117311575	0.095
1_MACS_peak_8671_lociStitched	chr11(.):117313440-117315187	0.1106
1_MACS_peak_8672_lociStitched	chr11(.):117315829-117316341	0.1016
6_MACS_peak_8673_lociStitched	chr11(.):117327812-117332156	0.0932
1_MACS_peak_8679_lociStitched	chr11(.):117333550-117334063	0.0784
1_MACS_peak_8680_lociStitched	chr11(.):117347226-117347475	0.0419
2_MACS_peak_8681_lociStitched	chr11(.):117353132-117354397	0.0601
1_MACS_peak_8683_lociStitched	chr11(.):117355412-117356105	0.0728
2_MACS_peak_8684_lociStitched	chr11(.):117362429-117363974	0.0406
1_MACS_peak_8686_lociStitched	chr11(.):117365760-117366113	0.0835
1_MACS_peak_8687_lociStitched	chr11(.):117368677-117369498	0.0566
5_MACS_peak_8688_lociStitched	chr11(.):117371851-117377201	0.0729
3_MACS_peak_8693_lociStitched	chr11(.):117377959-117379824	0.1101
1_MACS_peak_8696_lociStitched	chr11(.):117380775-117381403	0.0853
1_MACS_peak_8697_lociStitched	chr11(.):117383653-117384013	0.118
2_MACS_peak_8698_lociStitched	chr11(.):117386486-117387425	0.0493
1_MACS_peak_8700_lociStitched	chr11(.):117390193-117390459	0.0278
1_MACS_peak_8701_lociStitched	chr11(.):117391856-117392230	0.0387
2_MACS_peak_8702_lociStitched	chr11(.):117394296-117395927	0.1322
1_MACS_peak_8704_lociStitched	chr11(.):117396558-117396855	0.0193
4_MACS_peak_8705_lociStitched	chr11(.):117404116-117407240	0.0853
1_MACS_peak_8709_lociStitched	chr11(.):117416370-117416725	0.1217
1_MACS_peak_8710_lociStitched	chr11(.):117418670-117419003	0.12
5_MACS_peak_8711_lociStitched	chr11(.):117426680-117429958	0.1115
1_MACS_peak_8716_lociStitched	chr11(.):117443832-117444173	0.038
1_MACS_peak_8717_lociStitched	chr11(.):117456435-117456711	0.0673
2_MACS_peak_8718_lociStitched	chr11(.):117462264-117463033	0.0724
2_MACS_peak_8720_lociStitched	chr11(.):117464440-117465602	0.0769
1_MACS_peak_8722_lociStitched	chr11(.):117475133-117475394	0.0772
1_MACS_peak_8723_lociStitched	chr11(.):117475949-117476354	0.1388
1_MACS_peak_8724_lociStitched	chr11(.):117498324-117498836	0.1083
1_MACS_peak_8725_lociStitched	chr11(.):117500531-117500973	0.0851
1_MACS_peak_8726_lociStitched	chr11(.):117502382-117503220	0.0892
4_MACS_peak_8727_lociStitched	chr11(.):117504553-117506926	0.0826
2_MACS_peak_8731_lociStitched	chr11(.):117512952-117515986	0.1009
2_MACS_peak_8733_lociStitched	chr11(.):117520654-117521814	0.0779
2_MACS_peak_8735_lociStitched	chr11(.):117525351-117526777	0.101
2_MACS_peak_8737_lociStitched	chr11(.):117533899-117535091	0.0906
1_MACS_peak_8739_lociStitched	chr11(.):117537060-117538209	0.0886
3_MACS_peak_8740_lociStitched	chr11(.):117539702-117542431	0.0952
1_MACS_peak_8743_lociStitched	chr11(.):117544373-117544852	0.1415
5_MACS_peak_8744_lociStitched	chr11(.):117545965-117550439	0.0771
1_MACS_peak_8749_lociStitched	chr11(.):117551176-117551837	0.0904
1_MACS_peak_8750_lociStitched	chr11(.):117558419-117558726	0.1168
2_MACS_peak_8751_lociStitched	chr11(.):117561240-117562018	0.0465
1_MACS_peak_8753_lociStitched	chr11(.):117616095-117616788	0.1243
2_MACS_peak_8754_lociStitched	chr11(.):117618575-117620464	0.1246
1_MACS_peak_8756_lociStitched	chr11(.):117621133-117621462	0.0704
1_MACS_peak_8757_lociStitched	chr11(.):117625288-117625571	0.0124
1_MACS_peak_8758_lociStitched	chr11(.):117637163-117637448	0.0288
1_MACS_peak_8759_lociStitched	chr11(.):117639104-117639467	0.0909
1_MACS_peak_8760_lociStitched	chr11(.):117645799-117646270	0.1146
1_MACS_peak_8761_lociStitched	chr11(.):117647052-117647356	0.1142
1_MACS_peak_8762_lociStitched	chr11(.):117647884-117649308	0.0691
3_MACS_peak_8763_lociStitched	chr11(.):117663954-117668356	0.0785
7_MACS_peak_8766_lociStitched	chr11(.):117693032-117701199	0.1254
4_MACS_peak_8773_lociStitched	chr11(.):117706999-117710522	0.0985
3_MACS_peak_8777_lociStitched	chr11(.):117742398-117748901	0.138
1_MACS_peak_8780_lociStitched	chr11(.):117750190-117750545	0.0735
1_MACS_peak_8781_lociStitched	chr11(.):117949890-117950176	0.0645
2_MACS_peak_8782_lociStitched	chr11(.):118007339-118008903	0.1002
3_MACS_peak_8784_lociStitched	chr11(.):118014322-118017786	0.1416
1_MACS_peak_8787_lociStitched	chr11(.):118019055-118019449	0.0508
3_MACS_peak_8788_lociStitched	chr11(.):118021143-118031010	0.1333
4_MACS_peak_8791_lociStitched	chr11(.):118032943-118042288	0.1131
3_MACS_peak_8795_lociStitched	chr11(.):118045503-118047157	0.051
3_MACS_peak_8798_lociStitched	chr11(.):118082893-118084657	0.1972
4_MACS_peak_8801_lociStitched	chr11(.):118085585-118088262	0.0929
1_MACS_peak_8805_lociStitched	chr11(.):118400933-118402203	0.098
2_MACS_peak_8806_lociStitched	chr11(.):118477168-118481962	0.1155
1_MACS_peak_8808_lociStitched	chr11(.):118492266-118492863	0.1759
1_MACS_peak_8809_lociStitched	chr11(.):118497888-118499581	0.1146
4_MACS_peak_8810_lociStitched	chr11(.):118500103-118505151	0.1082
1_MACS_peak_8814_lociStitched	chr11(.):118529527-118529907	0.0949
1_MACS_peak_8815_lociStitched	chr11(.):119018653-119019177	0.1248
1_MACS_peak_8816_lociStitched	chr11(.):119019990-119022215	0.1072
2_MACS_peak_8817_lociStitched	chr11(.):119024020-119026480	0.1683
1_MACS_peak_8819_lociStitched	chr11(.):119031267-119031650	0.0171
2_MACS_peak_8820_lociStitched	chr11(.):119056292-119060468	0.0942
1_MACS_peak_8822_lociStitched	chr11(.):119186333-119190782	0.0952
1_MACS_peak_8823_lociStitched	chr11(.):119210062-119219458	0.1276
1_MACS_peak_8824_lociStitched	chr11(.):119220102-119222094	0.0682
1_MACS_peak_8825_lociStitched	chr11(.):119222917-119223276	0.1241
1_MACS_peak_8826_lociStitched	chr11(.):119226009-119226759	0.1511
2_MACS_peak_8827_lociStitched	chr11(.):119233434-119236452	0.0835
1_MACS_peak_8829_lociStitched	chr11(.):119239199-119239511	0.0823
2_MACS_peak_8830_lociStitched	chr11(.):119243052-119244583	0.1045
1_MACS_peak_8832_lociStitched	chr11(.):119250099-119250520	0.1156
1_MACS_peak_8833_lociStitched	chr11(.):119251058-119252131	0.1469
3_MACS_peak_8834_lociStitched	chr11(.):119290104-119291824	0.0999
2_MACS_peak_8837_lociStitched	chr11(.):119292350-119294670	0.1376
2_MACS_peak_8839_lociStitched	chr11(.):119352509-119354713	0.1165
1_MACS_peak_8841_lociStitched	chr11(.):119358686-119359159	0.103
1_MACS_peak_8842_lociStitched	chr11(.):119359912-119360457	0.1144
2_MACS_peak_8843_lociStitched	chr11(.):119361380-119362816	0.1193
1_MACS_peak_8845_lociStitched	chr11(.):119364322-119364659	0.0899
3_MACS_peak_8846_lociStitched	chr11(.):119365408-119369957	0.1154
1_MACS_peak_8849_lociStitched	chr11(.):119372728-119373160	0.0752
1_MACS_peak_8850_lociStitched	chr11(.):119381749-119382478	0.0738
3_MACS_peak_8851_lociStitched	chr11(.):119383243-119385920	0.1425
1_MACS_peak_8854_lociStitched	chr11(.):119386773-119387142	0.1
1_MACS_peak_8855_lociStitched	chr11(.):119391533-119393080	0.0808
1_MACS_peak_8856_lociStitched	chr11(.):119394470-119394811	0.1249
1_MACS_peak_8857_lociStitched	chr11(.):119399751-119400104	0.0525
3_MACS_peak_8858_lociStitched	chr11(.):119401723-119404397	0.0954
2_MACS_peak_8861_lociStitched	chr11(.):119455072-119457025	0.1191
1_MACS_peak_8863_lociStitched	chr11(.):119473313-119476422	0.1149
1_MACS_peak_8864_lociStitched	chr11(.):119477183-119477443	0.0523
2_MACS_peak_8865_lociStitched	chr11(.):119482103-119483517	0.0843
2_MACS_peak_8867_lociStitched	chr11(.):119486324-119488074	0.0935
1_MACS_peak_8869_lociStitched	chr11(.):119493817-119494704	0.1397
5_MACS_peak_8870_lociStitched	chr11(.):119495411-119503216	0.0917
1_MACS_peak_8875_lociStitched	chr11(.):119504487-119507491	0.0949
1_MACS_peak_8876_lociStitched	chr11(.):119510222-119510505	0.0276
2_MACS_peak_8877_lociStitched	chr11(.):119514343-119516877	0.0915
1_MACS_peak_8879_lociStitched	chr11(.):119522338-119522615	0.1091
1_MACS_peak_8880_lociStitched	chr11(.):119623005-119623370	0.1518
4_MACS_peak_8881_lociStitched	chr11(.):119648474-119651152	0.0867
1_MACS_peak_8885_lociStitched	chr11(.):119661670-119662321	0.0747
1_MACS_peak_8886_lociStitched	chr11(.):119664470-119664717	0.0178
2_MACS_peak_8887_lociStitched	chr11(.):119667061-119668426	0.101
1_MACS_peak_8889_lociStitched	chr11(.):119670626-119670862	0.0722
2_MACS_peak_8890_lociStitched	chr11(.):119675486-119676912	0.0504
1_MACS_peak_8892_lociStitched	chr11(.):119743816-119745357	0.0974
1_MACS_peak_8893_lociStitched	chr11(.):119746261-119746554	0.0773
1_MACS_peak_8894_lociStitched	chr11(.):119747220-119747570	0.024
3_MACS_peak_8895_lociStitched	chr11(.):119791232-119792857	0.0566
2_MACS_peak_8898_lociStitched	chr11(.):119849832-119850884	0.0786
1_MACS_peak_8900_lociStitched	chr11(.):119862446-119862725	0.0209
1_MACS_peak_8901_lociStitched	chr11(.):119897961-119898354	0.0509
1_MACS_peak_8902_lociStitched	chr11(.):119899885-119900199	0.0951
1_MACS_peak_8903_lociStitched	chr11(.):119903090-119903357	0.0493
1_MACS_peak_8904_lociStitched	chr11(.):119904156-119904450	0.0671
1_MACS_peak_8905_lociStitched	chr11(.):119932551-119933772	0.0545
1_MACS_peak_8906_lociStitched	chr11(.):119934380-119934677	0.0822
1_MACS_peak_8907_lociStitched	chr11(.):119956743-119957313	0.0639
2_MACS_peak_8908_lociStitched	chr11(.):119967154-119968510	0.0584
1_MACS_peak_8910_lociStitched	chr11(.):119969191-119969971	0.0419
1_MACS_peak_8911_lociStitched	chr11(.):119972206-119972467	0.0484
3_MACS_peak_8912_lociStitched	chr11(.):119975109-119977505	0.1261
2_MACS_peak_8915_lociStitched	chr11(.):119978152-119978922	0.0674
6_MACS_peak_8917_lociStitched	chr11(.):119980718-119986399	0.0946
2_MACS_peak_8923_lociStitched	chr11(.):119987245-119989285	0.0669
1_MACS_peak_8925_lociStitched	chr11(.):119993379-119993710	0.02
1_MACS_peak_8926_lociStitched	chr11(.):119999043-119999318	0.121
3_MACS_peak_8927_lociStitched	chr11(.):119999957-120001767	0.1009
1_MACS_peak_8930_lociStitched	chr11(.):120007808-120008353	0.0731
1_MACS_peak_8931_lociStitched	chr11(.):120042155-120042752	0.0751
1_MACS_peak_8932_lociStitched	chr11(.):120054471-120054761	0.0396
1_MACS_peak_8933_lociStitched	chr11(.):120064820-120065063	0.0347
6_MACS_peak_8934_lociStitched	chr11(.):122847692-122852510	0.0723
1_MACS_peak_8940_lociStitched	chr11(.):123301473-123301892	0.2034
1_MACS_peak_8941_lociStitched	chr11(.):123448433-123448916	0.079
1_MACS_peak_8942_lociStitched	chr11(.):123449809-123450430	0.0757
1_MACS_peak_8943_lociStitched	chr11(.):123451702-123452334	0.1763
1_MACS_peak_8944_lociStitched	chr11(.):124708284-124710746	0.0855
2_MACS_peak_8945_lociStitched	chr11(.):124711761-124715283	0.1202
1_MACS_peak_8947_lociStitched	chr11(.):124732991-124733471	0.0401
3_MACS_peak_8948_lociStitched	chr11(.):124734205-124739161	0.1236
1_MACS_peak_8951_lociStitched	chr11(.):124740269-124740691	0.1156
1_MACS_peak_8952_lociStitched	chr11(.):124745380-124746093	0.1733
1_MACS_peak_8953_lociStitched	chr11(.):125035270-125036965	0.1061
1_MACS_peak_8954_lociStitched	chr11(.):125132645-125133000	0.0221
1_MACS_peak_8955_lociStitched	chr11(.):125134728-125134995	0.0939
1_MACS_peak_8956_lociStitched	chr11(.):125217156-125217424	0.0452
1_MACS_peak_8957_lociStitched	chr11(.):125221403-125222055	0.072
1_MACS_peak_8958_lociStitched	chr11(.):125275384-125276370	0.1247
1_MACS_peak_8959_lociStitched	chr11(.):125279063-125279449	0.0971
1_MACS_peak_8960_lociStitched	chr11(.):125364915-125365766	0.0855
1_MACS_peak_8961_lociStitched	chr11(.):126870037-126870519	0.1509
4_MACS_peak_8962_lociStitched	chr11(.):130294824-130300353	0.1011
1_MACS_peak_8966_lociStitched	chr11(.):133776620-133776936	0.0544
1_MACS_peak_8967_lociStitched	chr11(.):133791220-133791528	0.0587
1_MACS_peak_8968_lociStitched	chr11(.):133794931-133795602	0.0385
1_MACS_peak_8969_lociStitched	chr11(.):133796139-133797251	0.1078
2_MACS_peak_8970_lociStitched	chr11(.):133799993-133801082	0.027
4_MACS_peak_8972_lociStitched	chr11(.):133804276-133808373	0.0697
2_MACS_peak_8976_lociStitched	chr11(.):133815584-133817449	0.0711
1_MACS_peak_8978_lociStitched	chr11(.):133820041-133820297	0.0
2_MACS_peak_8979_lociStitched	chr11(.):133820939-133822359	0.0724
1_MACS_peak_8981_lociStitched	chr11(.):133823285-133823552	0.0711
1_MACS_peak_8982_lociStitched	chr11(.):133845047-133845320	0.0441
3_MACS_peak_8983_lociStitched	chr11(.):133853481-133855110	0.0856
1_MACS_peak_8986_lociStitched	chr11(.):133855687-133855960	0.0752
1_MACS_peak_8987_lociStitched	chr11(.):133858301-133859072	0.0681
1_MACS_peak_8988_lociStitched	chr11(.):133860101-133860398	0.0894
1_MACS_peak_8989_lociStitched	chr11(.):133865597-133865876	0.0873
1_MACS_peak_8990_lociStitched	chr11(.):133887611-133888133	0.0408
1_MACS_peak_8991_lociStitched	chr11(.):133890782-133891263	0.1196
1_MACS_peak_8992_lociStitched	chr11(.):133894889-133895374	0.0756
1_MACS_peak_8993_lociStitched	chr11(.):133895989-133896286	0.0601
1_MACS_peak_8994_lociStitched	chr11(.):133900976-133901539	0.0483
1_MACS_peak_8995_lociStitched	chr11(.):133902251-133903091	0.0946
1_MACS_peak_8996_lociStitched	chr11(.):133912888-133913162	0.035
2_MACS_peak_8997_lociStitched	chr11(.):133914234-133915129	0.0457
1_MACS_peak_8999_lociStitched	chr11(.):133994754-133995122	0.0524
1_MACS_peak_9000_lociStitched	chr11(.):134146522-134147096	0.0274
3_MACS_peak_9001_lociStitched	chr11(.):134211565-134214826	0.0754
1_MACS_peak_9004_lociStitched	chr11(.):134228710-134229151	0.0728
1_MACS_peak_9005_lociStitched	chr11(.):134230986-134231537	0.1215
5_MACS_peak_9006_lociStitched	chr11(.):134232280-134236084	0.1093
1_MACS_peak_9011_lociStitched	chr11(.):134238151-134238464	0.022
2_MACS_peak_9012_lociStitched	chr11(.):134240026-134241898	0.1066
1_MACS_peak_9014_lociStitched	chr11(.):134243280-134243925	0.0432
1_MACS_peak_9015_lociStitched	chr11(.):134244429-134244887	0.1414
1_MACS_peak_9016_lociStitched	chr11(.):134274554-134274950	0.033
1_MACS_peak_9017_lociStitched	chr11(.):134290449-134290753	0.0733
1_MACS_peak_9018_lociStitched	chr11(.):134385011-134385380	0.1024
1_MACS_peak_9019_lociStitched	chr11(.):134400835-134401114	0.02
1_MACS_peak_9020_lociStitched	chr11(.):134408882-134409192	0.037
1_MACS_peak_9021_lociStitched	chr11(.):134607352-134607596	0.0243
1_MACS_peak_9022_lociStitched	chr11(.):134623894-134624219	0.0565
1_MACS_peak_9023_lociStitched	chr11(.):134632410-134632664	0.0645
1_MACS_peak_9024_lociStitched	chr11(.):134670640-134671008	0.0931
2_MACS_peak_9025_lociStitched	chr11(.):134709248-134710382	0.0713
