#01_0EWN_0229Kronos_MM1S-No-Treatment-1_H3K18Ac_hs-dm_i02_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/01_0EWN_0229Kronos_MM1S-No-Treatment-1_H3K18Ac_hs-dm_i02_ROSE/01_0EWN_0229Kronos_MM1S-No-Treatment-1_H3K18Ac_hs-dm_i02_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X01_0EWN_0229Kronos_MM1S.No.Treatment.1_H3K18Ac_hs.dm_i02.bam
#Using cutoff of 15118.2684 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X01_0EWN_0229Kronos_MM1S.No.Treatment.1_H3K18Ac_hs.dm_i02.bam	X35_0EXN_0229Kronos_MM1S.No.Treatment.1_Input_hs_i77.bam	enhancerRank	isStretch
2_MACS_peak_18073_lociStitched	chr21	10163173	10168956	2	4633	5497.8981	1798.513	3871	0
1_MACS_peak_24107_lociStitched	chr5	162929642	162934273	1	4632	7870.8476	823.3918	3872	0
1_MACS_peak_17713_lociStitched	chr20	42307968	42312597	1	4630	20825.4081	1281.7701	3873	0
2_MACS_peak_1611_lociStitched	chr1	148760032	148768418	2	4629	7534.821	1950.5836	3874	0
2_MACS_peak_13700_lociStitched	chr19	7178444	7184704	2	4627	5590.18	1481.116	3875	0
2_MACS_peak_18295_lociStitched	chr21	38929101	38937831	2	4627	14664.654	2372.814	3876	0
1_MACS_peak_17600_lociStitched	chr20	34328536	34333161	1	4626	14561.8125	1024.9	3877	0
2_MACS_peak_24509_lociStitched	chr6	13375017	13385243	2	4626	5788.9386	1846.8156	3878	0
2_MACS_peak_1412_lociStitched	chr1	114481678	114490546	2	4625	5684.388	964.8384	3879	0
2_MACS_peak_12945_lociStitched	chr18	10625614	10630757	2	4624	3773.9334	759.1068	3880	0
2_MACS_peak_315_lociStitched	chr1	23880271	23886915	2	4624	5681.2844	1263.0244	3881	0
1_MACS_peak_23352_lociStitched	chr5	88595789	88600410	1	4622	11656.4725	999.0602	3882	0
1_MACS_peak_21381_lociStitched	chr4	14177730	14182351	1	4622	8511.882	910.7991	3883	0
2_MACS_peak_6859_lociStitched	chr12	58328807	58336355	2	4622	6807.5412	1186.5456	3884	0
2_MACS_peak_1986_lociStitched	chr1	162595785	162604963	2	4621	8828.3182	2382.6088	3885	0
2_MACS_peak_28503_lociStitched	chr8	74650023	74661125	2	4621	9287.9332	1555.3902	3886	0
2_MACS_peak_7119_lociStitched	chr12	92449696	92455297	2	4620	3763.872	988.0164	3887	0
2_MACS_peak_14483_lociStitched	chr19	49120991	49128373	2	4620	6045.858	1277.086	3888	0
2_MACS_peak_5080_lociStitched	chr11	60927821	60935956	2	4620	6990.4055	1454.538	3889	0
1_MACS_peak_14674_lociStitched	chr19	59083386	59088004	1	4619	13319.6974	1177.59	3890	0
2_MACS_peak_27738_lociStitched	chr7	150704734	150712021	2	4618	6008.8602	1560.1467	3891	0
1_MACS_peak_6363_lociStitched	chr12	25149190	25153806	1	4617	5351.7904	853.96	3892	0
2_MACS_peak_19181_lociStitched	chr3	4871664	4876755	2	4617	6077.6358	1030.9275	3893	0
2_MACS_peak_27107_lociStitched	chr7	99062736	99071439	2	4616	5274.8883	1333.2996	3894	0
1_MACS_peak_16257_lociStitched	chr2	152696107	152700721	1	4615	4157.6754	761.31	3895	0
2_MACS_peak_18475_lociStitched	chr22	18478713	18485291	2	4615	6440.5198	1252.4512	3896	0
1_MACS_peak_7254_lociStitched	chr12	102220443	102225056	1	4614	7818.5737	878.7765	3897	0
2_MACS_peak_9802_lociStitched	chr15	74250192	74258875	2	4614	3938.6088	1350.2065	3898	0
3_MACS_peak_11308_lociStitched	chr16	89381670	89392791	3	4614	3518.6844	1098.7548	3899	0
2_MACS_peak_558_lociStitched	chr1	35324053	35333171	2	4613	8179.7578	1429.7024	3900	0
2_MACS_peak_29368_lociStitched	chr9	34047801	34053923	2	4612	10445.3564	1344.3912	3901	0
2_MACS_peak_2806_lociStitched	chr1	227916220	227924232	2	4612	5727.7788	1638.454	3902	0
1_MACS_peak_28083_lociStitched	chr8	27261115	27265725	1	4611	6258.997	734.834	3903	0
1_MACS_peak_22752_lociStitched	chr5	7626869	7631479	1	4611	4615.993	525.079	3904	0
1_MACS_peak_807_lociStitched	chr1	46596963	46601573	1	4611	10994.85	1059.839	3905	0
2_MACS_peak_24515_lociStitched	chr6	13610566	13616623	2	4611	6304.7313	1360.4022	3906	0
1_MACS_peak_5120_lociStitched	chr11	62492276	62496885	1	4610	6959.1291	1131.0486	3907	0
1_MACS_peak_3296_lociStitched	chr10	22969723	22974331	1	4609	10010.88	925.2864	3908	0
2_MACS_peak_3322_lociStitched	chr10	26718945	26728519	2	4609	6300.6494	1454.2906	3909	0
1_MACS_peak_22983_lociStitched	chr5	49960776	49965382	1	4607	14414.9376	740.6448	3910	0
1_MACS_peak_587_lociStitched	chr1	36849673	36854278	1	4606	14760.867	1073.886	3911	0
1_MACS_peak_21257_lociStitched	chr4	4343876	4348480	1	4605	6642.6512	846.6756	3912	0
2_MACS_peak_13866_lociStitched	chr19	13023039	13030867	2	4605	5059.2364	1197.684	3913	0
1_MACS_peak_9446_lociStitched	chr15	47223987	47228590	1	4604	3911.6294	729.5755	3914	0
2_MACS_peak_27100_lociStitched	chr7	98922503	98929487	2	4604	4754.0088	1066.4568	3915	0
2_MACS_peak_13380_lociStitched	chr18	60883307	60892451	2	4603	5040.1728	1421.892	3916	0
2_MACS_peak_11745_lociStitched	chr17	26661368	26672012	2	4603	4607.7876	1658.3352	3917	0
2_MACS_peak_11228_lociStitched	chr16	82761277	82769943	2	4602	3835.5716	741.8096	3918	0
2_MACS_peak_8846_lociStitched	chr14	90233646	90241273	2	4600	6293.0377	706.2602	3919	0
2_MACS_peak_11703_lociStitched	chr17	20055882	20060614	2	4599	4642.5652	991.8272	3920	0
2_MACS_peak_4997_lociStitched	chr11	47868449	47873299	2	4599	7258.025	840.02	3921	0
2_MACS_peak_21861_lociStitched	chr4	82568150	82573242	2	4599	3864.828	1018.4	3922	0
2_MACS_peak_5124_lociStitched	chr11	62553449	62560384	2	4599	6558.4295	1359.26	3923	0
2_MACS_peak_18517_lociStitched	chr22	21211853	21222800	2	4597	6539.7378	1715.3949	3924	0
1_MACS_peak_19549_lociStitched	chr3	42254193	42258788	1	4596	4729.6335	845.9395	3925	0
2_MACS_peak_1754_lociStitched	chr1	154719300	154724437	2	4596	3024.1519	1431.6819	3926	0
2_MACS_peak_26394_lociStitched	chr7	22760635	22766519	2	4596	3721.0416	1212.6924	3927	0
1_MACS_peak_21279_lociStitched	chr4	6149618	6154210	1	4593	8301.4176	1042.8432	3928	0
1_MACS_peak_9087_lociStitched	chr15	21924393	21928985	1	4593	9840.1968	1708.6832	3929	0
3_MACS_peak_5_lociStitched	chr1	893679	903098	3	4592	3932.4325	1254.6108	3930	0
1_MACS_peak_30196_lociStitched	chr9	129746458	129751048	1	4591	7149.843	1128.681	3931	0
1_MACS_peak_17690_lociStitched	chr20	39783755	39788345	1	4591	7998.993	1072.683	3932	0
2_MACS_peak_7853_lociStitched	chr13	42844863	42850244	2	4591	4626.0457	606.4387	3933	0
2_MACS_peak_19379_lociStitched	chr3	23985993	23992701	2	4591	5137.6572	1082.6712	3934	0
2_MACS_peak_17861_lociStitched	chr20	49125834	49134963	2	4590	6047.9625	1397.6499	3935	0
2_MACS_peak_13910_lociStitched	chr19	14238116	14249068	2	4589	5279.9592	1588.04	3936	0
2_MACS_peak_4524_lociStitched	chr11	2546743	2555550	2	4588	5476.1926	1457.5585	3937	0
2_MACS_peak_20534_lociStitched	chr3	141022111	141031874	2	4587	5816.7954	2100.0213	3938	0
2_MACS_peak_10087_lociStitched	chr15	90433131	90438144	2	4586	5960.9583	1075.7898	3939	0
2_MACS_peak_14991_lociStitched	chr2	28836125	28845627	2	4586	4494.446	1301.774	3940	0
1_MACS_peak_20244_lociStitched	chr3	119011035	119015619	1	4585	7500.3408	1025.8992	3941	0
2_MACS_peak_11868_lociStitched	chr17	33372862	33380277	2	4585	4052.2975	1291.693	3942	0
1_MACS_peak_5620_lociStitched	chr11	100778878	100783461	1	4584	5105.462	853.3546	3943	0
2_MACS_peak_11975_lociStitched	chr17	37885683	37896412	2	4584	6868.7058	1562.1424	3944	0
1_MACS_peak_16068_lociStitched	chr2	128144005	128148586	1	4582	9577.4967	701.3511	3945	0
1_MACS_peak_1845_lociStitched	chr1	156694932	156699513	1	4582	6158.6964	1470.9591	3946	0
2_MACS_peak_30104_lociStitched	chr9	123833193	123838326	2	4582	9746.5404	1154.4117	3947	0
2_MACS_peak_4540_lociStitched	chr11	3243088	3253922	2	4582	6207.882	1132.153	3948	0
2_MACS_peak_1975_lociStitched	chr1	162251692	162256312	2	4581	4020.324	1158.234	3949	0
2_MACS_peak_13580_lociStitched	chr19	2281328	2290942	2	4581	5704.9476	1804.5478	3950	0
2_MACS_peak_17304_lociStitched	chr20	9391504	9401816	2	4581	5359.1464	1682.9184	3951	0
1_MACS_peak_26361_lociStitched	chr7	20275665	20280243	1	4579	6458.1846	785.127	3952	0
1_MACS_peak_1522_lociStitched	chr1	144518276	144522854	1	4579	11114.9262	1202.6406	3953	0
1_MACS_peak_20939_lociStitched	chr3	181636352	181640929	1	4578	7320.9115	1245.4017	3954	0
1_MACS_peak_17715_lociStitched	chr20	42471032	42475609	1	4578	3813.5564	625.6759	3955	0
1_MACS_peak_10684_lociStitched	chr16	28502308	28506885	1	4578	9794.3223	802.3481	3956	0
2_MACS_peak_13426_lociStitched	chr18	70510340	70517228	2	4578	3704.3664	783.1656	3957	0
1_MACS_peak_4769_lociStitched	chr11	20232037	20236613	1	4577	3711.136	800.8	3958	0
2_MACS_peak_13311_lociStitched	chr18	55247673	55254717	2	4577	6617.838	1230.5868	3959	0
2_MACS_peak_3356_lociStitched	chr10	30529506	30538611	2	4577	3418.9275	1136.304	3960	0
1_MACS_peak_17898_lociStitched	chr20	52224923	52229498	1	4576	9930.495	987.285	3961	0
1_MACS_peak_9155_lociStitched	chr15	29213351	29217926	1	4576	4688.46	634.095	3962	0
2_MACS_peak_8250_lociStitched	chr13	115074650	115081026	2	4576	8045.2368	1293.6904	3963	0
2_MACS_peak_11623_lociStitched	chr17	17525490	17533146	2	4576	5943.3528	1251.756	3964	0
1_MACS_peak_8932_lociStitched	chr14	95927796	95932369	1	4574	7924.5517	584.8867	3965	0
2_MACS_peak_19590_lociStitched	chr3	45044163	45054636	2	4574	3701.1582	1428.5172	3966	0
1_MACS_peak_3309_lociStitched	chr10	24736874	24741446	1	4573	5601.1572	938.1744	3967	0
2_MACS_peak_9831_lociStitched	chr15	75161931	75166634	2	4573	4556.7367	980.5755	3968	0
2_MACS_peak_22269_lociStitched	chr4	140215786	140224164	2	4573	8539.6954	1836.4576	3969	0
2_MACS_peak_7323_lociStitched	chr12	107146737	107155197	2	4572	6767.154	1390.824	3970	0
2_MACS_peak_31154_lociStitched	chrX	109553592	109562588	2	4572	5332.8288	832.13	3971	0
1_MACS_peak_23405_lociStitched	chr5	95156489	95161058	1	4570	9934.3767	1045.3872	3972	0
1_MACS_peak_4010_lociStitched	chr10	94349972	94354539	1	4568	7897.7131	964.0937	3973	0
2_MACS_peak_3666_lociStitched	chr10	70384292	70389492	2	4568	4795.44	897	3974	0
2_MACS_peak_1781_lociStitched	chr1	155106779	155113379	2	4568	7783.38	2013	3975	0
2_MACS_peak_5428_lociStitched	chr11	75478527	75486027	2	4568	8379.75	1241.25	3976	0
2_MACS_peak_1605_lociStitched	chr1	148240247	148248455	2	4568	8945.8992	2465.6832	3977	0
3_MACS_peak_6671_lociStitched	chr12	50235510	50245166	3	4568	4232.2248	1565.2376	3978	0
2_MACS_peak_7124_lociStitched	chr12	92578005	92585951	2	4566	5244.36	1197.4622	3979	0
1_MACS_peak_20131_lociStitched	chr3	107842447	107847011	1	4565	11930.296	1214.4804	3980	0
1_MACS_peak_1126_lociStitched	chr1	80173619	80178183	1	4565	6201.1068	918.7332	3981	0
2_MACS_peak_27954_lociStitched	chr8	17779448	17786451	2	4565	8582.1765	1515.4492	3982	0
2_MACS_peak_31274_lociStitched	chrX	132671845	132678064	2	4564	4396.833	458.3403	3983	0
2_MACS_peak_30265_lociStitched	chr9	131782863	131790597	2	4564	6426.954	1263.7356	3984	0
2_MACS_peak_13853_lociStitched	chr19	12843930	12849161	2	4562	8622.2573	1068.1702	3985	0
1_MACS_peak_18743_lociStitched	chr22	33866791	33871351	1	4561	6645.744	728.688	3986	0
1_MACS_peak_75_lociStitched	chr1	6051233	6055791	1	4559	6972.8284	972.6772	3987	0
2_MACS_peak_5966_lociStitched	chr11	128493496	128501541	2	4559	4379.698	1093.3155	3988	0
2_MACS_peak_31266_lociStitched	chrX	130961179	130966016	2	4557	3755.9305	612.8479	3989	0
2_MACS_peak_22_lociStitched	chr1	1333489	1343688	2	4557	5729.7982	1548.2082	3990	0
1_MACS_peak_16622_lociStitched	chr2	196332062	196336617	1	4556	4388.287	938.7855	3991	0
1_MACS_peak_26274_lociStitched	chr7	7605620	7610174	1	4555	8423.9892	949.509	3992	0
1_MACS_peak_16522_lociStitched	chr2	182027644	182032198	1	4555	4826.7846	929.016	3993	0
1_MACS_peak_9072_lociStitched	chr15	20556000	20560553	1	4554	4933.1755	1357.7046	3994	0
2_MACS_peak_26144_lociStitched	chr6	168579200	168584701	2	4553	5902.0229	503.8916	3995	0
1_MACS_peak_28313_lociStitched	chr8	52849431	52853982	1	4552	5459.3796	749.0946	3996	0
1_MACS_peak_27811_lociStitched	chr7	158841338	158845889	1	4552	3990.3168	772.3047	3997	0
1_MACS_peak_20119_lociStitched	chr3	105084650	105089201	1	4552	11325.1635	1109.0787	3998	0
1_MACS_peak_16482_lociStitched	chr2	178126640	178131191	1	4552	15216.7236	1046.2749	3999	0
2_MACS_peak_5350_lociStitched	chr11	71345778	71351903	2	4552	4837.525	994.7	4000	0
2_MACS_peak_24751_lociStitched	chr6	30027818	30035939	2	4552	6160.5906	1780.9353	4001	0
2_MACS_peak_29133_lociStitched	chr9	177878	186487	2	4552	6207.089	1602.1349	4002	0
2_MACS_peak_5975_lociStitched	chr11	129213926	129224481	2	4552	6112.4005	1739.464	4003	0
1_MACS_peak_22956_lociStitched	chr5	42991084	42995634	1	4551	12490.205	1157.975	4004	0
2_MACS_peak_29861_lociStitched	chr9	100319513	100324177	2	4551	6760.468	746.24	4005	0
2_MACS_peak_4926_lociStitched	chr11	43928146	43934792	2	4551	4557.8268	1073.329	4006	0
1_MACS_peak_22938_lociStitched	chr5	40484234	40488783	1	4550	6193.4635	954.3802	4007	0
1_MACS_peak_10039_lociStitched	chr15	86491250	86495799	1	4550	4081.3628	774.6947	4008	0
2_MACS_peak_5825_lociStitched	chr11	118860299	118869650	2	4550	6159.5037	1585.9296	4009	0
2_MACS_peak_4837_lociStitched	chr11	32108521	32114156	2	4548	8271.053	933.7195	4010	0
2_MACS_peak_26617_lociStitched	chr7	43111187	43116919	2	4548	5134.7256	1032.3332	4011	0
3_MACS_peak_27852_lociStitched	chr8	7922297	7937064	3	4548	5769.4669	1351.1805	4012	0
1_MACS_peak_22350_lociStitched	chr4	149362821	149367364	1	4544	5150.8534	677.8156	4013	0
2_MACS_peak_18678_lociStitched	chr22	29780758	29785477	2	4544	4497.207	911.2389	4014	0
1_MACS_peak_22299_lociStitched	chr4	142896047	142900588	1	4542	4996.0082	806.9357	4015	0
1_MACS_peak_6333_lociStitched	chr12	20045892	20050433	1	4542	6702.0619	920.9148	4016	0
2_MACS_peak_19251_lociStitched	chr3	11759741	11766878	2	4542	5576.8518	859.2948	4017	0
2_MACS_peak_5647_lociStitched	chr11	104571057	104577808	2	4541	5940.2049	1174.674	4018	0
1_MACS_peak_6058_lociStitched	chr12	1660780	1665319	1	4540	8083.5051	979.9701	4019	0
2_MACS_peak_13521_lociStitched	chr19	1087041	1096247	2	4540	4128.891	1718.7602	4020	0
2_MACS_peak_30121_lociStitched	chr9	125666194	125676575	2	4540	8339.0573	1659.9219	4021	0
1_MACS_peak_16360_lociStitched	chr2	165722080	165726618	1	4539	6253.8178	695.2216	4022	0
2_MACS_peak_18835_lociStitched	chr22	38031996	38036742	2	4539	2758.8498	865.6704	4023	0
1_MACS_peak_6582_lociStitched	chr12	46659439	46663976	1	4538	13886.3959	1197.3143	4024	0
2_MACS_peak_10065_lociStitched	chr15	89630177	89635457	2	4538	5339.136	1102.464	4025	0
2_MACS_peak_24360_lociStitched	chr6	4017444	4023073	2	4538	8438.4339	1017.1603	4026	0
1_MACS_peak_15929_lociStitched	chr2	111912801	111917337	1	4537	6778.1448	871.8192	4027	0
2_MACS_peak_4276_lociStitched	chr10	115854472	115860000	2	4537	4267.0632	999.4624	4028	0
2_MACS_peak_21512_lociStitched	chr4	38068442	38074120	2	4537	4361.8396	982.8618	4029	0
2_MACS_peak_23944_lociStitched	chr5	149103701	149112394	2	4537	8522.6172	1518.6671	4030	0
1_MACS_peak_5540_lociStitched	chr11	85777619	85782153	1	4535	7462.5106	924.936	4031	0
2_MACS_peak_23601_lociStitched	chr5	124286368	124293317	2	4535	8613.2855	1380.7663	4032	0
2_MACS_peak_11492_lociStitched	chr17	7116654	7124802	2	4535	6298.404	1561.1568	4033	0
1_MACS_peak_9894_lociStitched	chr15	77747840	77752373	1	4534	5025.7371	627.8205	4034	0
2_MACS_peak_27148_lociStitched	chr7	100180680	100185218	2	4534	6541.9808	902.1544	4035	0
1_MACS_peak_4484_lociStitched	chr11	533944	538476	1	4533	5611.5224	696.5684	4036	0
1_MACS_peak_22785_lociStitched	chr5	14211643	14216174	1	4532	7364.2343	927.0426	4037	0
2_MACS_peak_16468_lociStitched	chr2	176174406	176184261	2	4532	3939.0435	1670.4225	4038	0
2_MACS_peak_13081_lociStitched	chr18	29597475	29607372	2	4532	6333.0903	1539.9732	4039	0
1_MACS_peak_10731_lociStitched	chr16	30074532	30079062	1	4531	11485.815	958.548	4040	0
1_MACS_peak_22272_lociStitched	chr4	140475252	140479781	1	4530	13418.0683	930.2566	4041	0
1_MACS_peak_6583_lociStitched	chr12	46763552	46768081	1	4530	12161.7237	1002.7206	4042	0
1_MACS_peak_27356_lociStitched	chr7	116138872	116143400	1	4529	5935.7552	1355.2304	4043	0
1_MACS_peak_19943_lociStitched	chr3	71029384	71033912	1	4529	6471.4176	930.504	4044	0
2_MACS_peak_9694_lociStitched	chr15	66929819	66934840	2	4529	3309.3411	831.9797	4045	0
2_MACS_peak_9068_lociStitched	chr15	20411666	20417868	2	4529	2671.2014	1448.167	4046	0
2_MACS_peak_13439_lociStitched	chr18	72195142	72203577	2	4529	4466.3325	1085.5845	4047	0
2_MACS_peak_13811_lociStitched	chr19	11307275	11317716	2	4528	4719.332	1347.9331	4048	0
3_MACS_peak_7829_lociStitched	chr13	41363266	41373871	3	4528	4161.402	750.834	4049	0
2_MACS_peak_10508_lociStitched	chr16	14723108	14728189	2	4527	6059.6006	942.0174	4050	0
2_MACS_peak_8372_lociStitched	chr14	25074759	25082672	2	4525	3767.3793	559.4491	4051	0
2_MACS_peak_26475_lociStitched	chr7	29677904	29687009	2	4524	7656.3945	1574.2545	4052	0
1_MACS_peak_1411_lociStitched	chr1	114470471	114474993	1	4523	6246.6908	434.5642	4053	0
2_MACS_peak_2013_lociStitched	chr1	165561740	165568605	2	4523	6551.956	1490.3915	4054	0
2_MACS_peak_5243_lociStitched	chr11	66048828	66057619	2	4523	5226.2495	1323.9246	4055	0
2_MACS_peak_10763_lociStitched	chr16	30578464	30584170	2	4522	6891.7068	809.1108	4056	0
2_MACS_peak_24684_lociStitched	chr6	26550316	26556341	2	4522	5890.6425	1241.7525	4057	0
2_MACS_peak_23723_lociStitched	chr5	133702145	133708424	2	4522	10090.9809	1370.0778	4058	0
3_MACS_peak_28654_lociStitched	chr8	101157357	101171271	3	4522	4803.1128	978.1542	4059	0
1_MACS_peak_25394_lociStitched	chr6	89323573	89328093	1	4521	6327.548	847.952	4060	0
2_MACS_peak_6470_lociStitched	chr12	31739166	31744428	2	4521	4974.1686	837.1842	4061	0
2_MACS_peak_29205_lociStitched	chr9	6006695	6016544	2	4521	6015.7692	1795.4727	4062	0
1_MACS_peak_20397_lociStitched	chr3	128836950	128841469	1	4520	10724.9427	850.9277	4063	0
2_MACS_peak_16821_lociStitched	chr2	212229243	212233837	2	4520	3650.8518	818.6508	4064	0
1_MACS_peak_21037_lociStitched	chr3	186129459	186133977	1	4519	10418.9598	1265.04	4065	0
2_MACS_peak_24140_lociStitched	chr5	169723196	169731266	2	4519	6101.727	1626.105	4066	0
1_MACS_peak_28169_lociStitched	chr8	33369471	33373988	1	4518	8305.8596	951.7319	4067	0
1_MACS_peak_19385_lociStitched	chr3	25703261	25707778	1	4518	6825.6387	691.5527	4068	0
1_MACS_peak_16534_lociStitched	chr2	183579351	183583867	1	4517	10744.0156	799.332	4069	0
2_MACS_peak_15745_lociStitched	chr2	96986437	96992360	2	4517	4752.6152	1204.7382	4070	0
1_MACS_peak_1682_lociStitched	chr1	151482880	151487395	1	4516	5453.6685	1447.0575	4071	0
2_MACS_peak_14662_lociStitched	chr19	58891379	58899397	2	4515	7258.6954	1313.3484	4072	0
1_MACS_peak_2107_lociStitched	chr1	174125573	174130085	1	4513	5718.5088	1413.6096	4073	0
2_MACS_peak_11286_lociStitched	chr16	88699639	88705817	2	4513	4821.929	685.758	4074	0
2_MACS_peak_22762_lociStitched	chr5	10283642	10290213	2	4513	6338.3866	1226.1486	4075	0
1_MACS_peak_22063_lociStitched	chr4	108639177	108643688	1	4512	5566.1229	936.4836	4076	0
1_MACS_peak_14403_lociStitched	chr19	45969614	45974124	1	4511	9619.83	944.845	4077	0
1_MACS_peak_12144_lociStitched	chr17	43660172	43664682	1	4511	12752.476	1049.477	4078	0
1_MACS_peak_3843_lociStitched	chr10	80781753	80786263	1	4511	11970.442	867.724	4079	0
1_MACS_peak_2544_lociStitched	chr1	207977709	207982219	1	4511	7762.612	1459.887	4080	0
3_MACS_peak_1163_lociStitched	chr1	86456270	86461157	3	4511	3071.4795	713.9907	4081	0
2_MACS_peak_19218_lociStitched	chr3	9690123	9696020	2	4511	5199.9746	1123.3785	4082	0
2_MACS_peak_6244_lociStitched	chr12	11959135	11966930	2	4511	5001.272	1254.995	4083	0
1_MACS_peak_20477_lociStitched	chr3	134202921	134207429	1	4509	12354.174	1175.6864	4084	0
1_MACS_peak_29809_lociStitched	chr9	96212131	96216638	1	4508	6079.943	780.1617	4085	0
1_MACS_peak_9767_lociStitched	chr15	70726364	70730871	1	4508	7062.9197	1079.4265	4086	0
2_MACS_peak_12078_lociStitched	chr17	41001044	41007076	2	4507	6003.6496	1086.9664	4087	0
2_MACS_peak_13615_lociStitched	chr19	3552068	3558861	2	4507	4539.7619	1404.7924	4088	0
3_MACS_peak_486_lociStitched	chr1	31186831	31193002	3	4506	5295.3351	964.5273	4089	0
1_MACS_peak_767_lociStitched	chr1	45139105	45143609	1	4505	4601.2864	952.596	4090	0
2_MACS_peak_29374_lociStitched	chr9	34375550	34381262	2	4503	3290.112	1230.936	4091	0
2_MACS_peak_24796_lociStitched	chr6	31508596	31516154	2	4502	9839.7602	1566.7734	4092	0
1_MACS_peak_2910_lociStitched	chr1	235097182	235101682	1	4501	4534.2	1336.5	4093	0
1_MACS_peak_18256_lociStitched	chr21	36420008	36424507	1	4500	4932.2537	1176.9384	4094	0
2_MACS_peak_7301_lociStitched	chr12	105379092	105387131	2	4500	3452.7505	1199.4188	4095	0
1_MACS_peak_223_lociStitched	chr1	15849929	15854423	1	4495	4756.4496	933.8532	4096	0
2_MACS_peak_2320_lociStitched	chr1	193446784	193456797	2	4495	5339.9329	2353.055	4097	0
2_MACS_peak_24435_lociStitched	chr6	8101666	8112155	2	4495	5841.3241	1819.8415	4098	0
1_MACS_peak_29700_lociStitched	chr9	90169185	90173678	1	4494	5642.3094	672.1528	4099	0
1_MACS_peak_16168_lociStitched	chr2	136812784	136817277	1	4494	6630.3201	954.3132	4100	0
2_MACS_peak_2715_lociStitched	chr1	222131190	222136292	2	4492	3766.8066	1338.7648	4101	0
2_MACS_peak_21011_lociStitched	chr3	185034159	185040997	2	4492	4396.1502	1725.2274	4102	0
1_MACS_peak_24650_lociStitched	chr6	26053964	26058453	1	4490	9701.6268	1144.695	4103	0
1_MACS_peak_12948_lociStitched	chr18	10876481	10880970	1	4490	5432.1389	756.3965	4104	0
1_MACS_peak_7449_lociStitched	chr12	116795971	116800460	1	4490	8152.024	658.0874	4105	0
2_MACS_peak_7366_lociStitched	chr12	109529856	109536930	2	4490	5051.5434	1225.9242	4106	0
1_MACS_peak_25782_lociStitched	chr6	132586938	132591426	1	4489	4943.0832	796.62	4107	0
2_MACS_peak_23837_lociStitched	chr5	140997080	141003607	2	4489	5638.6753	1173.5546	4108	0
2_MACS_peak_26508_lociStitched	chr7	32528939	32536259	2	4489	5897.724	1102.392	4109	0
2_MACS_peak_14326_lociStitched	chr19	42632869	42638046	2	4487	3997.1617	1021.9398	4110	0
2_MACS_peak_1784_lociStitched	chr1	155156811	155164770	2	4487	5184.4926	1637.1663	4111	0
2_MACS_peak_20017_lociStitched	chr3	88482160	88491012	2	4487	4309.1536	1088.796	4112	0
1_MACS_peak_27885_lociStitched	chr8	10798702	10803187	1	4486	4697.1405	664.677	4113	0
1_MACS_peak_27619_lociStitched	chr7	140770763	140775248	1	4486	6962.0655	1093.443	4114	0
2_MACS_peak_397_lociStitched	chr1	26632010	26642863	2	4486	5123.7013	1699.5798	4115	0
2_MACS_peak_19164_lociStitched	chr3	3122777	3131755	2	4484	4001.4946	907.6758	4116	0
2_MACS_peak_26120_lociStitched	chr6	163826425	163837395	2	4484	3590.481	493.65	4117	0
1_MACS_peak_2836_lociStitched	chr1	230201098	230205580	1	4483	10283.949	1194.9012	4118	0
2_MACS_peak_1860_lociStitched	chr1	157369104	157374712	2	4482	4562.6688	1363.3048	4119	0
