#EJM Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/EJM.H3K27ac_ROSE/EJM_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by EJM.jin.bam
#Using cutoff of 15797.6176 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	EJM.jin.bam	enhancerRank	isSuper
4_MACS_peak_12768_lociStitched	chr18	46476397	46479579	4	2374	5172.0228	4685	0
2_MACS_peak_4644_lociStitched	chr11	64683403	64685569	2	1972	5171.7582	4686	0
2_MACS_peak_14412_lociStitched	chr19	49971432	49973891	2	2370	5171.5229	4687	0
2_MACS_peak_5763_lociStitched	chr12	25538118	25540155	2	1965	5170.5171	4688	0
2_MACS_peak_15602_lociStitched	chr2	80962879	80964911	2	1928	5170.2208	4689	0
2_MACS_peak_13455_lociStitched	chr19	12721103	12722539	2	1407	5170.1744	4690	0
1_MACS_peak_17900_lociStitched	chr21	28226837	28228393	1	1557	5169.4988	4691	0
1_MACS_peak_17219_lociStitched	chr20	25268552	25270439	1	1888	5169.2478	4692	0
2_MACS_peak_2641_lociStitched	chr1	224179650	224181820	2	2092	5168.289	4693	0
1_MACS_peak_3703_lociStitched	chr10	98479579	98481417	1	1839	5166.8018	4694	0
1_MACS_peak_8629_lociStitched	chr15	34393306	34394784	1	1479	5166.4968	4695	0
1_MACS_peak_8324_lociStitched	chr14	95756402	95758305	1	1904	5166.2644	4696	0
1_MACS_peak_15625_lociStitched	chr2	85664258	85665913	1	1656	5166.248	4697	0
2_MACS_peak_6084_lociStitched	chr12	53845984	53847679	2	1617	5166.021	4698	0
1_MACS_peak_2647_lociStitched	chr1	224517202	224518990	1	1789	5165.3532	4699	0
2_MACS_peak_30229_lociStitched	chrX	150564538	150566496	2	1905	5164.4208	4700	0
3_MACS_peak_17466_lociStitched	chr20	40710654	40714172	3	3107	5164.0722	4701	0
3_MACS_peak_22984_lociStitched	chr5	138088102	138090084	3	1794	5163.7046	4702	0
2_MACS_peak_28146_lociStitched	chr8	146016642	146018422	2	1684	5163.424	4703	0
1_MACS_peak_2409_lociStitched	chr1	201923877	201925503	1	1627	5161.737	4704	0
1_MACS_peak_11194_lociStitched	chr17	28256013	28257710	1	1698	5160.9164	4705	0
1_MACS_peak_5367_lociStitched	chr11	126066690	126068630	1	1941	5159.236	4706	0
1_MACS_peak_4570_lociStitched	chr11	62520920	62522439	1	1520	5159.1316	4707	0
1_MACS_peak_661_lociStitched	chr1	32644775	32646506	1	1732	5158.8993	4708	0
1_MACS_peak_6633_lociStitched	chr12	110905635	110907732	1	2098	5158.4103	4709	0
2_MACS_peak_3536_lociStitched	chr10	75909960	75911809	2	1847	5157.2308	4710	0
1_MACS_peak_9974_lociStitched	chr16	23312826	23314749	1	1924	5156.1399	4711	0
2_MACS_peak_19494_lociStitched	chr3	53380796	53382183	2	1362	5154.5081	4712	0
2_MACS_peak_13116_lociStitched	chr19	2680529	2682416	2	1887	5153.5857	4713	0
2_MACS_peak_6390_lociStitched	chr12	92538254	92540633	2	2132	5152.914	4714	0
2_MACS_peak_16658_lociStitched	chr2	203775631	203777707	2	2069	5150.9712	4715	0
1_MACS_peak_16782_lociStitched	chr2	219523090	219525259	1	2170	5149.6398	4716	0
2_MACS_peak_6093_lociStitched	chr12	54019311	54020700	2	1389	5149.3008	4717	0
3_MACS_peak_23859_lociStitched	chr6	15935765	15938741	3	2713	5145.504	4718	0
2_MACS_peak_11070_lociStitched	chr17	19280575	19282524	2	1841	5145.36	4719	0
3_MACS_peak_11346_lociStitched	chr17	35967525	35970167	3	2299	5144.7666	4720	0
1_MACS_peak_1446_lociStitched	chr1	110161470	110163561	1	2092	5144.0691	4721	0
1_MACS_peak_15833_lociStitched	chr2	109224474	109226810	1	2337	5143.4048	4722	0
1_MACS_peak_26857_lociStitched	chr7	152372320	152373823	1	1504	5143.266	4723	0
1_MACS_peak_30307_lociStitched	chrX	153706572	153708332	1	1761	5142.544	4724	0
1_MACS_peak_26786_lociStitched	chr7	148761623	148763126	1	1504	5142.5145	4725	0
1_MACS_peak_19382_lociStitched	chr3	49726232	49727720	1	1489	5142.0816	4726	0
2_MACS_peak_9426_lociStitched	chr15	90303683	90305658	2	1886	5139.5425	4727	0
1_MACS_peak_4884_lociStitched	chr11	69489108	69490602	1	1495	5139.36	4728	0
1_MACS_peak_12973_lociStitched	chr19	912278	913966	1	1689	5138.4408	4729	0
1_MACS_peak_8460_lociStitched	chr14	104094554	104096215	1	1662	5138.1374	4730	0
2_MACS_peak_11038_lociStitched	chr17	18683901	18685524	2	1417	5138.0934	4731	0
2_MACS_peak_4592_lociStitched	chr11	63380524	63382472	2	1890	5137.6552	4732	0
2_MACS_peak_29389_lociStitched	chr9	139304112	139305893	2	1749	5137.4726	4733	0
2_MACS_peak_5571_lociStitched	chr12	6959685	6961711	2	1954	5137.3282	4734	0
2_MACS_peak_2661_lociStitched	chr1	226111115	226112674	2	1476	5135.8137	4735	0
2_MACS_peak_14144_lociStitched	chr19	41902661	41904362	2	1687	5134.9788	4736	0
1_MACS_peak_9931_lociStitched	chr16	19535089	19536988	1	1900	5134.7061	4737	0
1_MACS_peak_10680_lociStitched	chr16	89626241	89628105	1	1865	5134.388	4738	0
2_MACS_peak_421_lociStitched	chr1	24103944	24105727	2	1743	5133.6136	4739	0
1_MACS_peak_20723_lociStitched	chr4	4542905	4544608	1	1704	5133.5232	4740	0
3_MACS_peak_24380_lociStitched	chr6	41862169	41864827	3	2414	5133.1296	4741	0
1_MACS_peak_19100_lociStitched	chr3	23846885	23848912	1	2028	5132.9721	4742	0
1_MACS_peak_16903_lociStitched	chr2	233561978	233563148	1	1171	5132.907	4743	0
1_MACS_peak_8811_lociStitched	chr15	44974934	44976257	1	1324	5130.1971	4744	0
2_MACS_peak_19514_lociStitched	chr3	55720418	55723201	2	2698	5129.3473	4745	0
2_MACS_peak_7565_lociStitched	chr14	21944255	21946102	2	1841	5129.119	4746	0
1_MACS_peak_28983_lociStitched	chr9	116036907	116038608	1	1702	5127.6645	4747	0
5_MACS_peak_9247_lociStitched	chr15	75299480	75302953	5	2778	5127.1899	4748	0
1_MACS_peak_8200_lociStitched	chr14	89258034	89259806	1	1773	5126.9276	4749	0
2_MACS_peak_9885_lociStitched	chr16	15004494	15007160	2	2221	5126.4514	4750	0
1_MACS_peak_9578_lociStitched	chr16	127425	128995	1	1571	5126.05	4751	0
1_MACS_peak_2399_lociStitched	chr1	201474931	201477119	1	2189	5124.0772	4752	0
2_MACS_peak_25513_lociStitched	chr7	10979126	10981291	2	2122	5123.689	4753	0
2_MACS_peak_28931_lociStitched	chr9	111774710	111776513	2	1643	5122.8639	4754	0
1_MACS_peak_28468_lociStitched	chr9	36572249	36574152	1	1904	5122.3051	4755	0
2_MACS_peak_22905_lociStitched	chr5	132201603	132203135	2	1509	5122.242	4756	0
3_MACS_peak_12421_lociStitched	chr17	80327788	80330124	3	2016	5121.9136	4757	0
1_MACS_peak_29288_lociStitched	chr9	133588009	133589208	1	1200	5121.2887	4758	0
1_MACS_peak_16353_lociStitched	chr2	174219030	174220396	1	1367	5121.134	4759	0
2_MACS_peak_11638_lociStitched	chr17	44656064	44657810	2	1531	5120.8434	4760	0
1_MACS_peak_13369_lociStitched	chr19	10654156	10655545	1	1390	5120.5485	4761	0
2_MACS_peak_17438_lociStitched	chr20	37469841	37472434	2	2318	5120.1378	4762	0
1_MACS_peak_4340_lociStitched	chr11	32112346	32114225	1	1880	5120.0871	4763	0
2_MACS_peak_4149_lociStitched	chr11	3875232	3877802	2	2548	5119.44	4764	0
1_MACS_peak_9930_lociStitched	chr16	19532285	19533581	1	1297	5119.0704	4765	0
1_MACS_peak_4056_lociStitched	chr10	135201875	135204120	1	2246	5117.702	4766	0
1_MACS_peak_11532_lociStitched	chr17	40975453	40977048	1	1596	5116.9195	4767	0
2_MACS_peak_23017_lociStitched	chr5	139492767	139494598	2	1822	5116.9126	4768	0
1_MACS_peak_19439_lociStitched	chr3	52187343	52189411	1	2069	5116.8524	4769	0
1_MACS_peak_3936_lociStitched	chr10	120839402	120841127	1	1726	5116.695	4770	0
2_MACS_peak_9893_lociStitched	chr16	15743203	15744896	2	1543	5116.246	4771	0
2_MACS_peak_11689_lociStitched	chr17	47437915	47440439	2	2306	5116.148	4772	0
1_MACS_peak_19183_lociStitched	chr3	39092865	39094197	1	1333	5112.3492	4773	0
2_MACS_peak_9988_lociStitched	chr16	23606699	23608575	2	1774	5112.2876	4774	0
1_MACS_peak_17070_lociStitched	chr20	3183643	3185364	1	1722	5112.0584	4775	0
2_MACS_peak_10638_lociStitched	chr16	88622207	88624504	2	2209	5111.7438	4776	0
1_MACS_peak_11615_lociStitched	chr17	43502154	43503777	1	1624	5111.1516	4777	0
5_MACS_peak_25688_lociStitched	chr7	30341382	30344969	5	2958	5110.7576	4778	0
3_MACS_peak_13857_lociStitched	chr19	28883623	28886675	3	2675	5110.574	4779	0
1_MACS_peak_20159_lociStitched	chr3	150420799	150422588	1	1790	5109.384	4780	0
2_MACS_peak_12391_lociStitched	chr17	79848298	79850538	2	2219	5108.992	4781	0
2_MACS_peak_13955_lociStitched	chr19	36389654	36392134	2	2459	5107.064	4782	0
1_MACS_peak_19738_lociStitched	chr3	107808794	107810563	1	1770	5104.2726	4783	0
4_MACS_peak_15097_lociStitched	chr2	37316109	37319201	4	2707	5103.346	4784	0
1_MACS_peak_8855_lociStitched	chr15	49102096	49103432	1	1337	5103.1192	4785	0
2_MACS_peak_27563_lociStitched	chr8	92052207	92054363	2	2087	5101.9584	4786	0
3_MACS_peak_17199_lociStitched	chr20	24006468	24008822	3	2236	5101.118	4787	0
2_MACS_peak_26887_lociStitched	chr7	157128925	157131326	2	2324	5100.9245	4788	0
1_MACS_peak_11549_lociStitched	chr17	41392425	41393446	1	1022	5099.1803	4789	0
3_MACS_peak_28111_lociStitched	chr8	145202078	145205073	3	2526	5098.688	4790	0
4_MACS_peak_10536_lociStitched	chr16	81841868	81845016	4	2582	5098.5008	4791	0
1_MACS_peak_13141_lociStitched	chr19	3434524	3435830	1	1307	5096.9262	4792	0
1_MACS_peak_23797_lociStitched	chr6	11794379	11796158	1	1780	5096.835	4793	0
3_MACS_peak_4262_lociStitched	chr11	19261759	19264070	3	1944	5096.4483	4794	0
2_MACS_peak_13847_lociStitched	chr19	24097110	24098688	2	1560	5094.2574	4795	0
3_MACS_peak_3016_lociStitched	chr10	7519117	7521750	3	2167	5091.1688	4796	0
1_MACS_peak_6842_lociStitched	chr12	122680867	122682888	1	2022	5091.1011	4797	0
1_MACS_peak_23852_lociStitched	chr6	15662065	15663336	1	1272	5089.7195	4798	0
2_MACS_peak_19110_lociStitched	chr3	25824183	25825816	2	1481	5089.4078	4799	0
2_MACS_peak_15617_lociStitched	chr2	85535990	85538050	2	2037	5088.612	4800	0
1_MACS_peak_15580_lociStitched	chr2	75061268	75063254	1	1987	5087.9334	4801	0
1_MACS_peak_641_lociStitched	chr1	31949445	31951289	1	1845	5087.596	4802	0
2_MACS_peak_6258_lociStitched	chr12	67662104	67664232	2	2019	5087.4096	4803	0
2_MACS_peak_12106_lociStitched	chr17	73149122	73151485	2	2194	5086.5938	4804	0
1_MACS_peak_10137_lociStitched	chr16	31128266	31130002	1	1737	5086.48	4805	0
2_MACS_peak_20808_lociStitched	chr4	10983705	10985801	2	2087	5086.1536	4806	0
1_MACS_peak_8379_lociStitched	chr14	100658678	100660174	1	1497	5084.156	4807	0
4_MACS_peak_1147_lociStitched	chr1	67395177	67397596	4	2324	5083.2866	4808	0
2_MACS_peak_20354_lociStitched	chr3	170072468	170074749	2	2224	5081.6118	4809	0
2_MACS_peak_12580_lociStitched	chr18	18690681	18692404	2	1521	5080.6101	4810	0
1_MACS_peak_12338_lociStitched	chr17	78261560	78263221	1	1662	5079.1719	4811	0
1_MACS_peak_17360_lociStitched	chr20	33871615	33873118	1	1504	5078.637	4812	0
5_MACS_peak_3143_lociStitched	chr10	22917396	22920584	5	2980	5077.8464	4813	0
2_MACS_peak_6898_lociStitched	chr12	124117659	124119117	2	1400	5076.027	4814	0
3_MACS_peak_4254_lociStitched	chr11	18415396	18418283	3	2280	5075.6347	4815	0
1_MACS_peak_15411_lociStitched	chr2	64863219	64865595	1	2377	5075.3736	4816	0
1_MACS_peak_26313_lociStitched	chr7	100728194	100729629	1	1436	5075.308	4817	0
1_MACS_peak_11529_lociStitched	chr17	40924988	40926110	1	1123	5072.8986	4818	0
1_MACS_peak_17877_lociStitched	chr21	19190803	19192347	1	1545	5071.8856	4819	0
2_MACS_peak_17046_lociStitched	chr20	1098514	1100341	2	1749	5070.4731	4820	0
1_MACS_peak_24177_lociStitched	chr6	31925875	31927600	1	1726	5068.2225	4821	0
2_MACS_peak_23151_lociStitched	chr5	149159254	149161427	2	2139	5067.6533	4822	0
3_MACS_peak_4426_lociStitched	chr11	47290595	47292857	3	2189	5066.6538	4823	0
2_MACS_peak_26400_lociStitched	chr7	104766800	104768990	2	2181	5066.127	4824	0
2_MACS_peak_17908_lociStitched	chr21	29851412	29853954	2	2448	5065.1892	4825	0
2_MACS_peak_13715_lociStitched	chr19	18432773	18434735	2	1938	5064.903	4826	0
2_MACS_peak_27378_lociStitched	chr8	67976154	67978269	2	2054	5064.7905	4827	0
1_MACS_peak_15573_lociStitched	chr2	74698971	74700406	1	1436	5063.6845	4828	0
3_MACS_peak_28270_lociStitched	chr9	16262079	16264401	3	2126	5062.8888	4829	0
1_MACS_peak_4972_lociStitched	chr11	75272503	75274418	1	1916	5062.3025	4830	0
2_MACS_peak_24404_lociStitched	chr6	42846802	42848598	2	1785	5061.4872	4831	0
2_MACS_peak_5836_lociStitched	chr12	31742403	31744484	2	1890	5061.2001	4832	0
2_MACS_peak_26447_lociStitched	chr7	108046268	108048441	2	2129	5060.917	4833	0
1_MACS_peak_24212_lociStitched	chr6	33256191	33258310	1	2120	5060.5958	4834	0
2_MACS_peak_29234_lociStitched	chr9	131643495	131645746	2	2157	5060.0229	4835	0
2_MACS_peak_15157_lociStitched	chr2	40005369	40006812	2	1390	5059.8795	4836	0
3_MACS_peak_23508_lociStitched	chr5	176880972	176883309	3	2224	5059.605	4837	0
1_MACS_peak_2107_lociStitched	chr1	165737407	165739355	1	1949	5057.3976	4838	0
3_MACS_peak_4846_lociStitched	chr11	67979838	67982014	3	2064	5057.2416	4839	0
2_MACS_peak_13884_lociStitched	chr19	30301596	30303699	2	1716	5057.0841	4840	0
3_MACS_peak_1627_lociStitched	chr1	144338736	144341471	3	2649	5056.7415	4841	0
3_MACS_peak_24727_lociStitched	chr6	88874749	88877484	3	2360	5055.1005	4842	0
1_MACS_peak_23466_lociStitched	chr5	175620896	175622804	1	1909	5054.8644	4843	0
2_MACS_peak_7689_lociStitched	chr14	31675975	31677713	2	1692	5053.235	4844	0
3_MACS_peak_10443_lociStitched	chr16	70770814	70773212	3	2185	5053.0656	4845	0
3_MACS_peak_24992_lociStitched	chr6	117802858	117805471	3	2152	5051.7129	4846	0
1_MACS_peak_11003_lociStitched	chr17	17597341	17598882	1	1542	5051.0898	4847	0
2_MACS_peak_26413_lociStitched	chr7	105161627	105163407	2	1777	5050.394	4848	0
2_MACS_peak_28958_lociStitched	chr9	114392972	114394760	2	1724	5048.2392	4849	0
1_MACS_peak_29097_lociStitched	chr9	126899116	126900990	1	1875	5047.9938	4850	0
1_MACS_peak_4154_lociStitched	chr11	4115292	4117235	1	1944	5046.9425	4851	0
2_MACS_peak_10441_lociStitched	chr16	70556811	70559176	2	2324	5046.91	4852	0
1_MACS_peak_25918_lociStitched	chr7	54825939	54827737	1	1799	5045.5476	4853	0
4_MACS_peak_3173_lociStitched	chr10	27026543	27029379	4	2420	5044.9604	4854	0
2_MACS_peak_6713_lociStitched	chr12	117240270	117242861	2	2574	5044.9361	4855	0
2_MACS_peak_16911_lociStitched	chr2	234421716	234423881	2	1998	5044.883	4856	0
5_MACS_peak_12985_lociStitched	chr19	1066692	1069833	5	2733	5044.7601	4857	0
1_MACS_peak_1188_lociStitched	chr1	70686668	70687987	1	1320	5044.2517	4858	0
1_MACS_peak_28373_lociStitched	chr9	33000858	33002283	1	1426	5042.505	4859	0
2_MACS_peak_28177_lociStitched	chr9	1328338	1331320	2	2789	5042.2638	4860	0
3_MACS_peak_22792_lociStitched	chr5	118405453	118407673	3	1942	5040.066	4861	0
1_MACS_peak_27562_lociStitched	chr8	91996851	91998429	1	1579	5039.9742	4862	0
1_MACS_peak_15606_lociStitched	chr2	81708213	81709666	1	1454	5039.7305	4863	0
1_MACS_peak_14616_lociStitched	chr19	57751434	57753270	1	1837	5036.6988	4864	0
1_MACS_peak_8649_lociStitched	chr15	37325988	37328180	1	2193	5035.9008	4865	0
1_MACS_peak_570_lociStitched	chr1	28195100	28196702	1	1603	5035.887	4866	0
1_MACS_peak_22453_lociStitched	chr5	72793647	72794954	1	1308	5035.4789	4867	0
1_MACS_peak_20497_lociStitched	chr3	186523744	186525041	1	1298	5035.4728	4868	0
1_MACS_peak_1967_lociStitched	chr1	156251782	156253460	1	1679	5034	4869	0
1_MACS_peak_13328_lociStitched	chr19	9928865	9929876	1	1012	5033.8701	4870	0
2_MACS_peak_8272_lociStitched	chr14	92902980	92906197	2	2753	5033.6399	4871	0
1_MACS_peak_9875_lociStitched	chr16	14657742	14659719	1	1978	5033.6397	4872	0
1_MACS_peak_28472_lociStitched	chr9	37079215	37080778	1	1564	5029.734	4873	0
1_MACS_peak_17541_lociStitched	chr20	44992115	44993530	1	1416	5029.476	4874	0
1_MACS_peak_25126_lociStitched	chr6	135818274	135819944	1	1671	5028.537	4875	0
2_MACS_peak_1132_lociStitched	chr1	66747281	66749673	2	2068	5027.984	4876	0
2_MACS_peak_12708_lociStitched	chr18	39210003	39212203	2	1754	5027	4877	0
1_MACS_peak_14490_lociStitched	chr19	52693232	52694436	1	1205	5026.9408	4878	0
1_MACS_peak_4653_lociStitched	chr11	64856339	64858813	1	2475	5026.4258	4879	0
2_MACS_peak_11562_lociStitched	chr17	42091463	42092779	2	1277	5025.2776	4880	0
3_MACS_peak_17109_lociStitched	chr20	5589328	5592166	3	2455	5024.679	4881	0
2_MACS_peak_26223_lociStitched	chr7	96745987	96747598	2	1588	5023.4202	4882	0
2_MACS_peak_27714_lociStitched	chr8	103794307	103796320	2	1968	5022.2337	4883	0
4_MACS_peak_11296_lociStitched	chr17	33568941	33571662	4	2165	5021.0613	4884	0
1_MACS_peak_13831_lociStitched	chr19	23577204	23578405	1	1202	5021.0207	4885	0
1_MACS_peak_15587_lociStitched	chr2	75936978	75938521	1	1544	5020.6134	4886	0
1_MACS_peak_42_lociStitched	chr1	1544926	1546891	1	1966	5020.3785	4887	0
2_MACS_peak_25335_lociStitched	chr6	159238389	159240793	2	2367	5019.552	4888	0
2_MACS_peak_23223_lociStitched	chr5	153568717	153570993	2	2113	5018.8076	4889	0
1_MACS_peak_24508_lociStitched	chr6	52362673	52364423	1	1751	5018.65	4890	0
2_MACS_peak_10018_lociStitched	chr16	28222294	28224082	2	1696	5017.6644	4891	0
1_MACS_peak_5200_lociStitched	chr11	111944621	111945710	1	1090	5016.6963	4892	0
1_MACS_peak_3318_lociStitched	chr10	45955528	45957901	1	2374	5016.2847	4893	0
3_MACS_peak_23479_lociStitched	chr5	175968651	175971302	3	2477	5015.4269	4894	0
2_MACS_peak_6796_lociStitched	chr12	121685423	121687131	2	1688	5013.834	4895	0
3_MACS_peak_638_lociStitched	chr1	31768750	31770822	3	1813	5011.9608	4896	0
3_MACS_peak_10591_lociStitched	chr16	85644810	85647829	3	2835	5009.7286	4897	0
2_MACS_peak_601_lociStitched	chr1	28844550	28846170	2	1558	5008.392	4898	0
4_MACS_peak_25175_lociStitched	chr6	138325848	138328659	4	2365	5007.7965	4899	0
1_MACS_peak_22496_lociStitched	chr5	76786731	76788310	1	1580	5007.009	4900	0
2_MACS_peak_16242_lociStitched	chr2	162016313	162018018	2	1596	5006.562	4901	0
3_MACS_peak_28944_lociStitched	chr9	112904744	112907598	3	2646	5006.4868	4902	0
1_MACS_peak_1875_lociStitched	chr1	154599483	154600781	1	1299	5005.737	4903	0
2_MACS_peak_21639_lociStitched	chr4	153456356	153458334	2	1790	5004.7356	4904	0
1_MACS_peak_11734_lociStitched	chr17	48905056	48907372	1	2317	5004.6444	4905	0
2_MACS_peak_4977_lociStitched	chr11	75525312	75527179	2	1717	5004.1201	4906	0
1_MACS_peak_11749_lociStitched	chr17	53045298	53047079	1	1782	5001.7604	4907	0
2_MACS_peak_1190_lociStitched	chr1	70875834	70878425	2	2184	5001.1482	4908	0
2_MACS_peak_28236_lociStitched	chr9	9605925	9608190	2	2221	5001.12	4909	0
2_MACS_peak_27787_lociStitched	chr8	117777980	117779909	2	1818	4999.5822	4910	0
1_MACS_peak_17491_lociStitched	chr20	43103885	43105392	1	1508	4997.9655	4911	0
1_MACS_peak_10034_lociStitched	chr16	28985370	28987040	1	1671	4997.475	4912	0
2_MACS_peak_12659_lociStitched	chr18	29521997	29524027	2	1899	4996.642	4913	0
1_MACS_peak_26797_lociStitched	chr7	148958339	148960099	1	1761	4996.464	4914	0
1_MACS_peak_23073_lociStitched	chr5	142445177	142447740	1	2564	4996.0559	4915	0
2_MACS_peak_13431_lociStitched	chr19	11707373	11709021	2	1584	4995.088	4916	0
1_MACS_peak_9750_lociStitched	chr16	4524038	4525606	1	1569	4994.2368	4917	0
1_MACS_peak_17192_lociStitched	chr20	23400368	23402265	1	1898	4993.4731	4918	0
2_MACS_peak_7597_lociStitched	chr14	23478615	23480485	2	1851	4993.274	4919	0
1_MACS_peak_14780_lociStitched	chr2	9983006	9984816	1	1811	4993.247	4920	0
1_MACS_peak_22784_lociStitched	chr5	115176469	115178478	1	2010	4992.1641	4921	0
2_MACS_peak_23290_lociStitched	chr5	157338985	157341118	2	2129	4991.8599	4922	0
1_MACS_peak_4718_lociStitched	chr11	65655131	65657064	1	1934	4990.0395	4923	0
1_MACS_peak_10094_lociStitched	chr16	30456232	30457457	1	1226	4990.0375	4924	0
2_MACS_peak_18177_lociStitched	chr21	48054694	48056135	2	1376	4989.8948	4925	0
2_MACS_peak_14985_lociStitched	chr2	27293468	27295402	2	1915	4987.3992	4926	0
1_MACS_peak_2523_lociStitched	chr1	207223553	207225010	1	1458	4986.7282	4927	0
2_MACS_peak_13819_lociStitched	chr19	22018100	22019657	2	1516	4986.6039	4928	0
2_MACS_peak_1578_lociStitched	chr1	119501645	119504005	2	2335	4986.208	4929	0
3_MACS_peak_11252_lociStitched	chr17	31202834	31205458	3	2191	4986.1248	4930	0
1_MACS_peak_11066_lociStitched	chr17	19186432	19188420	1	1989	4985.7052	4931	0
3_MACS_peak_8737_lociStitched	chr15	41197824	41199875	3	2020	4985.1606	4932	0
2_MACS_peak_21254_lociStitched	chr4	84132587	84135095	2	2232	4985.1516	4933	0
1_MACS_peak_2836_lociStitched	chr1	235323822	235325290	1	1469	4984.0068	4934	0
2_MACS_peak_18629_lociStitched	chr22	38670814	38673170	2	2145	4983.8824	4935	0
2_MACS_peak_7603_lociStitched	chr14	23754507	23756253	2	1708	4983.7824	4936	0
1_MACS_peak_8774_lociStitched	chr15	42782386	42783950	1	1565	4983.2168	4937	0
1_MACS_peak_26438_lociStitched	chr7	107818159	107820050	1	1892	4982.9741	4938	0
2_MACS_peak_3116_lociStitched	chr10	22291180	22293649	2	2448	4982.9358	4939	0
1_MACS_peak_26269_lociStitched	chr7	99685852	99687219	1	1368	4982.4416	4940	0
2_MACS_peak_13904_lociStitched	chr19	33667146	33668945	2	1329	4982.3305	4941	0
1_MACS_peak_10786_lociStitched	chr17	3626222	3628047	1	1826	4978.7825	4942	0
1_MACS_peak_18489_lociStitched	chr22	31794959	31796380	1	1422	4978.7577	4943	0
2_MACS_peak_4451_lociStitched	chr11	57091576	57093795	2	2087	4978.5484	4944	0
2_MACS_peak_3029_lociStitched	chr10	7829400	7831105	2	1591	4977.577	4945	0
1_MACS_peak_24390_lociStitched	chr6	42236413	42238057	1	1645	4976.8812	4946	0
1_MACS_peak_15261_lociStitched	chr2	48667143	48668612	1	1470	4974.3278	4947	0
1_MACS_peak_21947_lociStitched	chr5	6712176	6713475	1	1300	4973.4813	4948	0
1_MACS_peak_14067_lociStitched	chr19	39887811	39889805	1	1995	4973.036	4949	0
2_MACS_peak_2215_lociStitched	chr1	175177122	175179646	2	2517	4971.7752	4950	0
1_MACS_peak_26807_lociStitched	chr7	149320678	149322434	1	1757	4971.4116	4951	0
1_MACS_peak_391_lociStitched	chr1	22191471	22193625	1	2155	4970.355	4952	0
1_MACS_peak_6019_lociStitched	chr12	50794157	50795966	1	1810	4970.0466	4953	0
2_MACS_peak_9997_lociStitched	chr16	24740010	24741857	2	1792	4968.2453	4954	0
1_MACS_peak_20403_lociStitched	chr3	179321844	179323328	1	1485	4967.9868	4955	0
2_MACS_peak_19091_lociStitched	chr3	20226825	20228660	2	1735	4967.5285	4956	0
1_MACS_peak_3647_lociStitched	chr10	93682962	93684217	1	1256	4967.29	4957	0
3_MACS_peak_12119_lociStitched	chr17	73314528	73317308	3	2561	4966.192	4958	0
4_MACS_peak_1354_lociStitched	chr1	94311574	94313831	4	2038	4965.1743	4959	0
