GENE_ID	locusLine	bin_1_JJN3_jia.bam
2_MACS_peak_6980_lociStitched	chr14(.):105953537-105958211	1.5759
1_MACS_peak_6982_lociStitched	chr14(.):105994308-105995338	0.6437
3_MACS_peak_6983_lociStitched	chr14(.):106022189-106057939	9.5975
2_MACS_peak_6986_lociStitched	chr14(.):106067883-106073431	1.0563
3_MACS_peak_6988_lociStitched	chr14(.):106091998-106097085	1.1842
5_MACS_peak_6991_lociStitched	chr14(.):106110923-106119049	0.8457
1_MACS_peak_6996_lociStitched	chr14(.):106135881-106136391	0.2589
6_MACS_peak_6997_lociStitched	chr14(.):106143301-106178475	7.5356
3_MACS_peak_7003_lociStitched	chr14(.):106207819-106217786	5.3473
2_MACS_peak_7006_lociStitched	chr14(.):106237362-106243068	0.7881
1_MACS_peak_7008_lociStitched	chr15(.):20353582-20354048	0.3405
1_MACS_peak_7009_lociStitched	chr15(.):20710413-20712095	1.1175
1_MACS_peak_7010_lociStitched	chr15(.):21360217-21360645	0.3841
1_MACS_peak_7011_lociStitched	chr15(.):22386954-22387645	0.4011
1_MACS_peak_7012_lociStitched	chr15(.):22571187-22571750	0.346
1_MACS_peak_7013_lociStitched	chr15(.):22798625-22799037	0.5914
1_MACS_peak_7014_lociStitched	chr15(.):22832629-22834425	2.5613
3_MACS_peak_7015_lociStitched	chr15(.):22891913-22900270	0.4033
1_MACS_peak_7018_lociStitched	chr15(.):23032940-23035253	1.3296
1_MACS_peak_7019_lociStitched	chr15(.):23075649-23076651	0.6769
1_MACS_peak_7020_lociStitched	chr15(.):23085506-23087467	2.0434
1_MACS_peak_7021_lociStitched	chr15(.):23157730-23158501	0.6109
1_MACS_peak_7022_lociStitched	chr15(.):23377175-23378896	1.0901
1_MACS_peak_7023_lociStitched	chr15(.):23389522-23390061	0.4942
2_MACS_peak_7024_lociStitched	chr15(.):23660691-23668770	0.7294
1_MACS_peak_7026_lociStitched	chr15(.):23677008-23677817	0.5168
1_MACS_peak_7027_lociStitched	chr15(.):23809833-23811743	1.5872
1_MACS_peak_7028_lociStitched	chr15(.):23935500-23936409	0.4296
1_MACS_peak_7029_lociStitched	chr15(.):25199755-25202149	1.1906
1_MACS_peak_7030_lociStitched	chr15(.):25682835-25685103	3.3999
1_MACS_peak_7031_lociStitched	chr15(.):26327491-26328363	0.9849
1_MACS_peak_7032_lociStitched	chr15(.):26873817-26874262	0.3576
2_MACS_peak_7033_lociStitched	chr15(.):27832475-27835231	0.5191
1_MACS_peak_7035_lociStitched	chr15(.):27846498-27847344	0.3903
1_MACS_peak_7036_lociStitched	chr15(.):27867185-27870361	1.5049
1_MACS_peak_7037_lociStitched	chr15(.):28110104-28111034	0.4718
1_MACS_peak_7038_lociStitched	chr15(.):28147662-28149187	0.8032
1_MACS_peak_7039_lociStitched	chr15(.):28413673-28414268	0.4301
1_MACS_peak_7040_lociStitched	chr15(.):28566021-28567905	1.1225
1_MACS_peak_7041_lociStitched	chr15(.):28833910-28835473	1.4277
1_MACS_peak_7042_lociStitched	chr15(.):28983167-28983625	0.2869
1_MACS_peak_7043_lociStitched	chr15(.):29034071-29034668	0.5337
1_MACS_peak_7044_lociStitched	chr15(.):29130374-29133224	1.7603
1_MACS_peak_7045_lociStitched	chr15(.):29211094-29217515	1.0361
2_MACS_peak_7046_lociStitched	chr15(.):29246871-29248723	0.4203
1_MACS_peak_7048_lociStitched	chr15(.):29284473-29286501	1.8156
1_MACS_peak_7049_lociStitched	chr15(.):29560955-29563058	2.1489
1_MACS_peak_7050_lociStitched	chr15(.):30762858-30764035	0.7449
1_MACS_peak_7051_lociStitched	chr15(.):30916538-30919736	3.8673
1_MACS_peak_7052_lociStitched	chr15(.):30988266-30990090	0.5391
1_MACS_peak_7053_lociStitched	chr15(.):31114989-31117228	1.5128
1_MACS_peak_7054_lociStitched	chr15(.):31195370-31196831	2.3239
1_MACS_peak_7055_lociStitched	chr15(.):31211786-31213045	0.412
1_MACS_peak_7056_lociStitched	chr15(.):31278709-31285559	3.2592
1_MACS_peak_7057_lociStitched	chr15(.):31295360-31298114	0.9112
1_MACS_peak_7058_lociStitched	chr15(.):31323461-31324507	0.5374
2_MACS_peak_7059_lociStitched	chr15(.):31367575-31376838	2.1749
1_MACS_peak_7061_lociStitched	chr15(.):31421090-31422302	0.7086
1_MACS_peak_7062_lociStitched	chr15(.):31506348-31509618	5.9505
3_MACS_peak_7063_lociStitched	chr15(.):31545446-31560852	3.2863
1_MACS_peak_7066_lociStitched	chr15(.):31615442-31622833	6.6346
4_MACS_peak_7067_lociStitched	chr15(.):31635553-31660698	1.0629
1_MACS_peak_7071_lociStitched	chr15(.):31683565-31685620	1.0476
1_MACS_peak_7072_lociStitched	chr15(.):31696980-31698055	0.4009
2_MACS_peak_7073_lociStitched	chr15(.):31726182-31733794	1.6641
1_MACS_peak_7075_lociStitched	chr15(.):31750166-31752539	0.9487
1_MACS_peak_7076_lociStitched	chr15(.):31765184-31766081	0.7033
2_MACS_peak_7077_lociStitched	chr15(.):31775119-31781459	0.345
1_MACS_peak_7079_lociStitched	chr15(.):32000406-32001211	0.5193
1_MACS_peak_7080_lociStitched	chr15(.):32162378-32163322	0.3495
1_MACS_peak_7081_lociStitched	chr15(.):32828140-32829461	0.6085
1_MACS_peak_7082_lociStitched	chr15(.):32905632-32910483	2.856
1_MACS_peak_7083_lociStitched	chr15(.):33094000-33095790	0.6638
1_MACS_peak_7084_lociStitched	chr15(.):33141889-33143199	0.5935
1_MACS_peak_7085_lociStitched	chr15(.):33153593-33155394	1.1044
1_MACS_peak_7086_lociStitched	chr15(.):33199940-33201264	0.5851
1_MACS_peak_7087_lociStitched	chr15(.):33216152-33217358	0.5025
2_MACS_peak_7088_lociStitched	chr15(.):33297513-33301563	0.419
1_MACS_peak_7090_lociStitched	chr15(.):33320740-33321837	0.4292
1_MACS_peak_7091_lociStitched	chr15(.):33356375-33361818	2.1793
1_MACS_peak_7092_lociStitched	chr15(.):34100270-34102037	1.0519
1_MACS_peak_7093_lociStitched	chr15(.):34207279-34208695	0.9963
1_MACS_peak_7094_lociStitched	chr15(.):34232764-34234758	1.3372
1_MACS_peak_7095_lociStitched	chr15(.):34330010-34332798	3.8387
1_MACS_peak_7096_lociStitched	chr15(.):34339825-34340390	0.3785
1_MACS_peak_7097_lociStitched	chr15(.):34393233-34394803	2.0153
1_MACS_peak_7098_lociStitched	chr15(.):34501375-34502512	1.7854
1_MACS_peak_7099_lociStitched	chr15(.):34516094-34517780	1.9214
2_MACS_peak_7100_lociStitched	chr15(.):34629087-34635552	0.7233
1_MACS_peak_7102_lociStitched	chr15(.):34658188-34660751	1.7333
2_MACS_peak_7103_lociStitched	chr15(.):34728010-34730558	1.1985
1_MACS_peak_7105_lociStitched	chr15(.):34780738-34781889	0.632
1_MACS_peak_7106_lociStitched	chr15(.):34806180-34807487	0.5379
1_MACS_peak_7107_lociStitched	chr15(.):34874577-34876739	1.7174
1_MACS_peak_7108_lociStitched	chr15(.):35261356-35262487	1.229
2_MACS_peak_7109_lociStitched	chr15(.):35279169-35286257	1.0753
1_MACS_peak_7111_lociStitched	chr15(.):35427850-35430644	1.5419
1_MACS_peak_7112_lociStitched	chr15(.):35837127-35839152	5.3148
1_MACS_peak_7113_lociStitched	chr15(.):35895195-35896358	0.3744
1_MACS_peak_7114_lociStitched	chr15(.):36487500-36488142	0.4966
2_MACS_peak_7115_lociStitched	chr15(.):36691058-36700629	0.7786
1_MACS_peak_7117_lociStitched	chr15(.):36715924-36717350	0.7372
1_MACS_peak_7118_lociStitched	chr15(.):36760424-36764371	1.0053
3_MACS_peak_7119_lociStitched	chr15(.):36783672-36792661	0.8658
1_MACS_peak_7122_lociStitched	chr15(.):36870662-36872446	1.9493
1_MACS_peak_7123_lociStitched	chr15(.):37391998-37393592	0.856
1_MACS_peak_7124_lociStitched	chr15(.):38350130-38352096	0.5652
2_MACS_peak_7125_lociStitched	chr15(.):38361036-38366294	1.3674
2_MACS_peak_7127_lociStitched	chr15(.):38376055-38378960	0.841
2_MACS_peak_7129_lociStitched	chr15(.):38386315-38387556	0.3409
1_MACS_peak_7131_lociStitched	chr15(.):38421617-38423483	0.8853
1_MACS_peak_7132_lociStitched	chr15(.):38468479-38469031	0.3622
1_MACS_peak_7133_lociStitched	chr15(.):38483089-38483524	0.2897
1_MACS_peak_7134_lociStitched	chr15(.):38543365-38547097	2.3308
1_MACS_peak_7135_lociStitched	chr15(.):38746047-38747475	1.5657
1_MACS_peak_7136_lociStitched	chr15(.):38856395-38857133	0.5968
1_MACS_peak_7137_lociStitched	chr15(.):38963471-38964658	0.4526
1_MACS_peak_7138_lociStitched	chr15(.):38988038-38989412	0.5672
2_MACS_peak_7139_lociStitched	chr15(.):39915204-39918309	0.4707
1_MACS_peak_7141_lociStitched	chr15(.):40074363-40076077	0.9905
1_MACS_peak_7142_lociStitched	chr15(.):40080654-40081125	0.3604
1_MACS_peak_7143_lociStitched	chr15(.):40212420-40213799	1.5879
1_MACS_peak_7144_lociStitched	chr15(.):40225529-40227020	1.3734
1_MACS_peak_7145_lociStitched	chr15(.):40330140-40332247	1.8558
4_MACS_peak_7146_lociStitched	chr15(.):40336799-40351106	1.3938
1_MACS_peak_7150_lociStitched	chr15(.):40360166-40363257	2.521
2_MACS_peak_7151_lociStitched	chr15(.):40389122-40402053	2.498
1_MACS_peak_7153_lociStitched	chr15(.):40407383-40408885	1.7746
1_MACS_peak_7154_lociStitched	chr15(.):40442547-40443150	0.4243
1_MACS_peak_7155_lociStitched	chr15(.):40452488-40454388	1.6477
2_MACS_peak_7156_lociStitched	chr15(.):40615426-40621682	1.0505
1_MACS_peak_7158_lociStitched	chr15(.):40660394-40660970	0.4526
1_MACS_peak_7159_lociStitched	chr15(.):40674762-40676083	1.6784
1_MACS_peak_7160_lociStitched	chr15(.):40697807-40698581	0.4478
1_MACS_peak_7161_lociStitched	chr15(.):40732081-40734859	1.7171
1_MACS_peak_7162_lociStitched	chr15(.):40762791-40764185	1.037
1_MACS_peak_7163_lociStitched	chr15(.):40803520-40804574	0.4904
1_MACS_peak_7164_lociStitched	chr15(.):40812043-40812476	0.4976
2_MACS_peak_7165_lociStitched	chr15(.):40834853-40844003	0.4258
2_MACS_peak_7167_lociStitched	chr15(.):40856414-40862466	0.755
1_MACS_peak_7169_lociStitched	chr15(.):40885937-40887307	3.2036
1_MACS_peak_7170_lociStitched	chr15(.):40985618-40988609	3.0685
3_MACS_peak_7171_lociStitched	chr15(.):41034421-41040293	1.0041
1_MACS_peak_7174_lociStitched	chr15(.):41046295-41048376	2.1088
1_MACS_peak_7175_lociStitched	chr15(.):41055494-41056973	0.6411
1_MACS_peak_7176_lociStitched	chr15(.):41098655-41100496	2.6871
1_MACS_peak_7177_lociStitched	chr15(.):41185875-41187848	1.4329
1_MACS_peak_7178_lociStitched	chr15(.):41198560-41199813	0.6268
2_MACS_peak_7179_lociStitched	chr15(.):41219620-41223432	0.6933
1_MACS_peak_7181_lociStitched	chr15(.):41233349-41235309	2.0895
1_MACS_peak_7182_lociStitched	chr15(.):41243901-41247723	5.2171
2_MACS_peak_7183_lociStitched	chr15(.):41304806-41310925	0.8562
1_MACS_peak_7185_lociStitched	chr15(.):41407237-41409533	7.2387
1_MACS_peak_7186_lociStitched	chr15(.):41522585-41524247	1.5478
1_MACS_peak_7187_lociStitched	chr15(.):41575299-41577405	2.7726
1_MACS_peak_7188_lociStitched	chr15(.):41623799-41626277	2.5006
1_MACS_peak_7189_lociStitched	chr15(.):41694034-41695558	1.3601
1_MACS_peak_7190_lociStitched	chr15(.):41708404-41710146	1.5876
1_MACS_peak_7191_lociStitched	chr15(.):41785093-41786494	0.6467
1_MACS_peak_7192_lociStitched	chr15(.):41835835-41836927	0.8744
1_MACS_peak_7193_lociStitched	chr15(.):41850716-41852176	1.0385
1_MACS_peak_7194_lociStitched	chr15(.):41912946-41914216	1.0088
1_MACS_peak_7195_lociStitched	chr15(.):41951927-41955115	3.2234
1_MACS_peak_7196_lociStitched	chr15(.):42065666-42067845	1.1329
1_MACS_peak_7197_lociStitched	chr15(.):42119622-42120926	1.1606
1_MACS_peak_7198_lociStitched	chr15(.):42263997-42265478	0.6278
1_MACS_peak_7199_lociStitched	chr15(.):42499713-42501026	1.368
1_MACS_peak_7200_lociStitched	chr15(.):42564606-42568641	3.4228
1_MACS_peak_7201_lociStitched	chr15(.):42749475-42750053	0.4086
2_MACS_peak_7202_lociStitched	chr15(.):42782393-42788462	0.9415
1_MACS_peak_7204_lociStitched	chr15(.):42839707-42842032	2.052
2_MACS_peak_7205_lociStitched	chr15(.):42866775-42874411	0.6755
2_MACS_peak_7207_lociStitched	chr15(.):42896422-42901651	0.9415
1_MACS_peak_7209_lociStitched	chr15(.):43028154-43029977	2.305
1_MACS_peak_7210_lociStitched	chr15(.):43211965-43213832	1.8524
1_MACS_peak_7211_lociStitched	chr15(.):43397589-43399023	1.3331
1_MACS_peak_7212_lociStitched	chr15(.):43424946-43426798	1.7807
1_MACS_peak_7213_lociStitched	chr15(.):43477225-43478620	1.5987
1_MACS_peak_7214_lociStitched	chr15(.):43621251-43623415	2.6437
1_MACS_peak_7215_lociStitched	chr15(.):43662418-43664072	2.7672
1_MACS_peak_7216_lociStitched	chr15(.):43732746-43733935	0.545
1_MACS_peak_7217_lociStitched	chr15(.):43784750-43786076	0.9469
1_MACS_peak_7218_lociStitched	chr15(.):43802310-43803205	0.8429
1_MACS_peak_7219_lociStitched	chr15(.):43881893-43882515	1.1471
1_MACS_peak_7220_lociStitched	chr15(.):43941066-43941940	0.5584
1_MACS_peak_7221_lociStitched	chr15(.):43981714-43982345	0.8669
1_MACS_peak_7222_lociStitched	chr15(.):44037918-44039717	2.152
1_MACS_peak_7223_lociStitched	chr15(.):44083558-44085934	2.9468
1_MACS_peak_7224_lociStitched	chr15(.):44092227-44093632	1.4523
2_MACS_peak_7225_lociStitched	chr15(.):44116260-44120504	1.0251
1_MACS_peak_7227_lociStitched	chr15(.):44579379-44582049	2.0985
1_MACS_peak_7228_lociStitched	chr15(.):44676432-44678281	0.7665
1_MACS_peak_7229_lociStitched	chr15(.):44718251-44720678	3.2552
1_MACS_peak_7230_lociStitched	chr15(.):44827830-44830436	3.1397
1_MACS_peak_7231_lociStitched	chr15(.):44954456-44956692	3.7112
1_MACS_peak_7232_lociStitched	chr15(.):44974849-44976344	1.3038
1_MACS_peak_7233_lociStitched	chr15(.):45002000-45006416	5.4468
1_MACS_peak_7234_lociStitched	chr15(.):45016781-45023244	3.0481
1_MACS_peak_7235_lociStitched	chr15(.):45076391-45077276	0.5524
1_MACS_peak_7236_lociStitched	chr15(.):45314895-45316211	0.8046
1_MACS_peak_7237_lociStitched	chr15(.):45427151-45427808	0.5053
1_MACS_peak_7238_lociStitched	chr15(.):45458566-45459872	1.8053
2_MACS_peak_7239_lociStitched	chr15(.):45490192-45493806	0.944
1_MACS_peak_7241_lociStitched	chr15(.):45570773-45571994	0.5418
1_MACS_peak_7242_lociStitched	chr15(.):45693635-45696228	3.0768
2_MACS_peak_7243_lociStitched	chr15(.):45746564-45750505	0.593
1_MACS_peak_7245_lociStitched	chr15(.):45878472-45880793	4.5347
2_MACS_peak_7246_lociStitched	chr15(.):45926463-45930850	1.2681
1_MACS_peak_7248_lociStitched	chr15(.):46604510-46605188	0.4779
3_MACS_peak_7249_lociStitched	chr15(.):46994477-47008665	0.8346
2_MACS_peak_7252_lociStitched	chr15(.):47225036-47231031	0.502
1_MACS_peak_7254_lociStitched	chr15(.):47238460-47240562	1.2049
1_MACS_peak_7255_lociStitched	chr15(.):47318949-47320365	0.453
2_MACS_peak_7256_lociStitched	chr15(.):47475148-47479459	2.4752
1_MACS_peak_7258_lociStitched	chr15(.):48252776-48255156	1.0306
1_MACS_peak_7259_lociStitched	chr15(.):48622259-48625305	4.9847
1_MACS_peak_7260_lociStitched	chr15(.):48936936-48938021	0.487
1_MACS_peak_7261_lociStitched	chr15(.):49102535-49103854	1.1916
1_MACS_peak_7262_lociStitched	chr15(.):49169745-49171284	2.5321
1_MACS_peak_7263_lociStitched	chr15(.):49188838-49189906	0.5345
1_MACS_peak_7264_lociStitched	chr15(.):49267588-49268511	0.3671
1_MACS_peak_7265_lociStitched	chr15(.):49315631-49316195	0.4054
1_MACS_peak_7266_lociStitched	chr15(.):49337696-49339249	1.0082
1_MACS_peak_7267_lociStitched	chr15(.):49446887-49448879	1.5951
1_MACS_peak_7268_lociStitched	chr15(.):49461771-49464131	2.4395
1_MACS_peak_7269_lociStitched	chr15(.):49646395-49646837	0.3433
1_MACS_peak_7270_lociStitched	chr15(.):49762868-49765159	0.9435
1_MACS_peak_7271_lociStitched	chr15(.):49912065-49914399	1.8595
1_MACS_peak_7272_lociStitched	chr15(.):50645288-50649021	5.0992
1_MACS_peak_7273_lociStitched	chr15(.):50715794-50717394	1.8064
1_MACS_peak_7274_lociStitched	chr15(.):50977654-50979864	3.8567
1_MACS_peak_7275_lociStitched	chr15(.):51056020-51058628	3.9281
3_MACS_peak_7276_lociStitched	chr15(.):51168917-51178396	0.5391
1_MACS_peak_7279_lociStitched	chr15(.):51198885-51202020	2.8003
1_MACS_peak_7280_lociStitched	chr15(.):51329305-51330198	0.453
1_MACS_peak_7281_lociStitched	chr15(.):51448088-51450634	0.8615
1_MACS_peak_7282_lociStitched	chr15(.):51520194-51521264	0.6161
2_MACS_peak_7283_lociStitched	chr15(.):51532447-51537675	0.5177
1_MACS_peak_7285_lociStitched	chr15(.):51559476-51560039	0.429
1_MACS_peak_7286_lociStitched	chr15(.):51913903-51915893	2.6932
2_MACS_peak_7287_lociStitched	chr15(.):52023249-52030576	0.7372
1_MACS_peak_7289_lociStitched	chr15(.):52043687-52044280	0.4891
1_MACS_peak_7290_lociStitched	chr15(.):52121535-52123344	4.0785
1_MACS_peak_7291_lociStitched	chr15(.):52263150-52264723	2.8532
1_MACS_peak_7292_lociStitched	chr15(.):52273666-52274741	0.5981
1_MACS_peak_7293_lociStitched	chr15(.):52310727-52314992	3.8627
1_MACS_peak_7294_lociStitched	chr15(.):52373589-52376470	1.7886
1_MACS_peak_7295_lociStitched	chr15(.):52391744-52396721	1.652
1_MACS_peak_7296_lociStitched	chr15(.):52404151-52405146	0.8242
2_MACS_peak_7297_lociStitched	chr15(.):52427413-52432353	0.6641
1_MACS_peak_7299_lociStitched	chr15(.):52470816-52472879	2.5818
1_MACS_peak_7300_lociStitched	chr15(.):52553543-52555203	0.7893
1_MACS_peak_7301_lociStitched	chr15(.):52587402-52588149	0.4539
1_MACS_peak_7302_lociStitched	chr15(.):52670010-52677480	2.2806
1_MACS_peak_7303_lociStitched	chr15(.):52754528-52759447	2.4769
1_MACS_peak_7304_lociStitched	chr15(.):52773468-52775789	0.7491
1_MACS_peak_7305_lociStitched	chr15(.):52812223-52813129	0.3278
1_MACS_peak_7306_lociStitched	chr15(.):52819697-52822642	3.9741
1_MACS_peak_7307_lociStitched	chr15(.):52858452-52861661	2.2234
1_MACS_peak_7308_lociStitched	chr15(.):52933914-52935116	0.3451
1_MACS_peak_7309_lociStitched	chr15(.):52968941-52972576	3.7435
1_MACS_peak_7310_lociStitched	chr15(.):53021624-53023339	1.0755
1_MACS_peak_7311_lociStitched	chr15(.):53494548-53496658	0.6433
1_MACS_peak_7312_lociStitched	chr15(.):54269134-54276239	1.3294
1_MACS_peak_7313_lociStitched	chr15(.):54375040-54375670	0.3622
1_MACS_peak_7314_lociStitched	chr15(.):54440938-54442703	0.6049
1_MACS_peak_7315_lociStitched	chr15(.):54810318-54813328	1.7625
2_MACS_peak_7316_lociStitched	chr15(.):54850881-54856864	0.5491
1_MACS_peak_7318_lociStitched	chr15(.):54873116-54879299	2.3675
1_MACS_peak_7319_lociStitched	chr15(.):55487498-55490112	2.2484
2_MACS_peak_7320_lociStitched	chr15(.):55569363-55573070	0.6283
1_MACS_peak_7322_lociStitched	chr15(.):55580776-55583297	3.6062
1_MACS_peak_7323_lociStitched	chr15(.):55610311-55612013	2.9959
1_MACS_peak_7324_lociStitched	chr15(.):55694256-55701408	1.6987
1_MACS_peak_7325_lociStitched	chr15(.):56285265-56285955	0.4821
2_MACS_peak_7326_lociStitched	chr15(.):56534873-56538519	1.2877
1_MACS_peak_7328_lociStitched	chr15(.):56657020-56658045	0.5867
1_MACS_peak_7329_lociStitched	chr15(.):57023990-57026208	2.7379
1_MACS_peak_7330_lociStitched	chr15(.):57095884-57097135	0.509
1_MACS_peak_7331_lociStitched	chr15(.):57178837-57180485	1.7705
1_MACS_peak_7332_lociStitched	chr15(.):57209438-57212701	4.2301
1_MACS_peak_7333_lociStitched	chr15(.):57998065-57999903	2.2958
1_MACS_peak_7334_lociStitched	chr15(.):58242153-58243194	0.3959
1_MACS_peak_7335_lociStitched	chr15(.):58591310-58591819	0.3472
1_MACS_peak_7336_lociStitched	chr15(.):58624074-58625390	0.6653
1_MACS_peak_7337_lociStitched	chr15(.):58796207-58797756	0.4725
1_MACS_peak_7338_lociStitched	chr15(.):59040021-59042939	2.1659
1_MACS_peak_7339_lociStitched	chr15(.):59062465-59064715	2.4707
1_MACS_peak_7340_lociStitched	chr15(.):59223972-59227203	3.0707
1_MACS_peak_7341_lociStitched	chr15(.):59271317-59272658	0.5489
1_MACS_peak_7342_lociStitched	chr15(.):59279072-59280933	1.4994
1_MACS_peak_7343_lociStitched	chr15(.):59396626-59398472	1.8002
1_MACS_peak_7344_lociStitched	chr15(.):59432682-59433109	0.3974
2_MACS_peak_7345_lociStitched	chr15(.):59592058-59597027	0.8116
2_MACS_peak_7347_lociStitched	chr15(.):59605074-59615819	0.6657
1_MACS_peak_7349_lociStitched	chr15(.):59663636-59665628	1.0531
1_MACS_peak_7350_lociStitched	chr15(.):59730195-59730914	0.4795
1_MACS_peak_7351_lociStitched	chr15(.):59835601-59836818	0.5358
1_MACS_peak_7352_lociStitched	chr15(.):59948880-59950229	1.6898
1_MACS_peak_7353_lociStitched	chr15(.):59980175-59982394	2.0805
1_MACS_peak_7354_lociStitched	chr15(.):60688688-60691763	2.705
1_MACS_peak_7355_lociStitched	chr15(.):60770138-60772421	2.2719
1_MACS_peak_7356_lociStitched	chr15(.):60819887-60821607	1.0296
2_MACS_peak_7357_lociStitched	chr15(.):60859879-60885548	2.1299
1_MACS_peak_7359_lociStitched	chr15(.):62351380-62353275	1.9493
1_MACS_peak_7360_lociStitched	chr15(.):62682064-62683123	1.0122
1_MACS_peak_7361_lociStitched	chr15(.):63413857-63415097	1.0297
1_MACS_peak_7362_lociStitched	chr15(.):63448272-63450592	1.9363
1_MACS_peak_7363_lociStitched	chr15(.):63481131-63482848	0.7707
1_MACS_peak_7364_lociStitched	chr15(.):63795349-63798542	2.6732
1_MACS_peak_7365_lociStitched	chr15(.):63891451-63894478	2.4365
1_MACS_peak_7366_lociStitched	chr15(.):64125176-64127067	2.9801
1_MACS_peak_7367_lociStitched	chr15(.):64384846-64389007	2.0039
2_MACS_peak_7368_lociStitched	chr15(.):64443628-64446018	0.4804
1_MACS_peak_7370_lociStitched	chr15(.):64453856-64456137	1.7376
1_MACS_peak_7371_lociStitched	chr15(.):64538345-64539300	0.7519
1_MACS_peak_7372_lociStitched	chr15(.):64618869-64619324	0.2872
1_MACS_peak_7373_lociStitched	chr15(.):64647299-64649029	1.4995
2_MACS_peak_7374_lociStitched	chr15(.):64672798-64674632	1.0142
1_MACS_peak_7376_lociStitched	chr15(.):64679446-64680612	1.0524
1_MACS_peak_7377_lociStitched	chr15(.):64752143-64754026	2.5989
1_MACS_peak_7378_lociStitched	chr15(.):64994574-64996057	2.2409
2_MACS_peak_7379_lociStitched	chr15(.):65115671-65118642	1.2277
2_MACS_peak_7381_lociStitched	chr15(.):65133152-65138346	0.7294
