REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM11.jin.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
1_MACS_peak_1127_lociStitched	chr1	149782679	149785442	1	2764	6930.4329	863	1	HIST2H2BF,HIST2H3D	FCGR1A,HIST2H4B,HIST2H3A,HIST2H2AA4,HIST2H2BC	HIST2H2BF	HIST2H2BC	1.5906	863	1
2_MACS_peak_15225_lociStitched	chr5	102096863	102099632	2	2764	6214.4667	864	1			PAM	PAM	NONE	864	1
1_MACS_peak_10193_lociStitched	chr2	46768592	46771354	1	2763	10121.9014	865	1	RHOQ	ATP6V1E2	RHOQ	RHOQ	0.5737	865	1
1_MACS_peak_4992_lociStitched	chr13	33000366	33003128	1	2763	7232.5732	866	1	N4BP2L1		N4BP2L1	N4BP2L1	0.2548	866	1
3_MACS_peak_18548_lociStitched	chr9	706114	709141	3	2763	5561.2044	867	1	KANK1		KANK1	KANK1	0.3231	867	1
4_MACS_peak_8221_lociStitched	chr17	57914586	57917643	4	2761	5978.5749	868	1	TMEM49	MIR21	MIR21	MIR21	1.0809	868	1
1_MACS_peak_13743_lociStitched	chr3	182510382	182513141	1	2760	12556.7608	869	1	ATP11B		ATP11B	ATP11B	0.1697	869	1
3_MACS_peak_6283_lociStitched	chr15	64453915	64456923	3	2760	4616.0768	870	1	PPIB	SNX22	PPIB	PPIB	0.4997	870	1
2_MACS_peak_4062_lociStitched	chr12	25401995	25404763	2	2756	8164.4928	871	1	KRAS		KRAS	KRAS	0.2532	871	1
2_MACS_peak_5845_lociStitched	chr14	105955410	105958215	2	2756	11955.471	872	1	C14orf80	CRIP2,CRIP1,TMEM121	C14orf80	CRIP2	2.6429	872	1
1_MACS_peak_19646_lociStitched	chrX	40943381	40946135	1	2755	7651.989	873	1	USP9X		USP9X	USP9X	0.0886	873	1
1_MACS_peak_4420_lociStitched	chr12	58238197	58240949	1	2753	10304.3136	874	1	CTDSP2	AVIL,MIR26A2	CTDSP2	CTDSP2	0.4151	874	1
2_MACS_peak_18554_lociStitched	chr9	1049547	1052524	2	2752	4917.4086	875	1	DMRT2		DMRT2	DMRT2	0.48	875	1
1_MACS_peak_17533_lociStitched	chr7	112089458	112092208	1	2751	12916.475	876	1	IFRD1	C7orf53	IFRD1	IFRD1	0.2883	876	1
2_MACS_peak_7700_lociStitched	chr17	19013885	19016664	2	2750	7238.7392	877	1		GRAPL	GRAPL	GRAPL	0.0625	877	1
2_MACS_peak_3868_lociStitched	chr11	130715952	130718763	2	2750	5411.7372	878	1			SNX19	SNX19	NONE	878	1
1_MACS_peak_5385_lociStitched	chr14	24663800	24666546	1	2747	17925.0642	879	1	TM9SF1	RNF31,IRF9,REC8,TSSK4,GMPR2,PSME2,IPO4,CHMP4A,MDP1,NEDD8,TINF2	TM9SF1	TM9SF1	1.2846	879	1
2_MACS_peak_4059_lociStitched	chr12	25205126	25208322	2	2746	4876.1372	880	1	LRMP		LRMP	LRMP	0.2399	880	1
1_MACS_peak_3638_lociStitched	chr11	95521998	95524742	1	2745	15163.6184	881	1	CEP57,FAM76B		CEP57	CEP57	0.3589	881	1
1_MACS_peak_11939_lociStitched	chr21	18983071	18985814	1	2744	14476.7311	882	1	BTG3		BTG3	BTG3	0.6059	882	1
2_MACS_peak_13825_lociStitched	chr3	194206600	194209357	2	2744	6292.8525	883	1	FLJ34208	ATP13A3	FLJ34208	FLJ34208	0.8309	883	1
3_MACS_peak_16192_lociStitched	chr6	34203308	34206300	3	2744	4738.7296	884	1	HMGA1	HMGA1,C6orf1	HMGA1	HMGA1	0.4288	884	1
2_MACS_peak_10130_lociStitched	chr2	38892766	38895558	2	2743	5890.5616	885	1	GALM		GALM	GALM	0.1879	885	1
1_MACS_peak_18587_lociStitched	chr9	4983801	4986541	1	2741	9346.962	886	1	JAK2		JAK2	JAK2	0.1779	886	1
1_MACS_peak_4027_lociStitched	chr12	14921606	14924345	1	2740	13020.1104	887	1	HIST4H4	H2AFJ,C12orf60,WBP11,C12orf69	HIST4H4	HIST4H4	1.6296	887	1
4_MACS_peak_5259_lociStitched	chr13	114829702	114832666	4	2739	4294.2432	888	1	RASA3		RASA3	RASA3	0.2423	888	1
3_MACS_peak_1592_lociStitched	chr1	186376390	186379587	3	2738	6139.8385	889	1	C1orf27,MIR548F1	OCLM,TPR,PDC	OCLM	OCLM	0.2881	889	1
