REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	29_0F2F_0229Kronos_MM1S-KB-24hr-1_H3K27me3_hs-dm_i17.bam	43_0EXV_0229Kronos_MM1S-KB-24hr-1_Input_hs_i87.bam
3_MACS_peak_14846_lociStitched	chr17	75046955	75051435	3	4200	4219.264	416.64
3_MACS_peak_12902_lociStitched	chr17	7537519	7541990	3	3958	4312.279500000001	346.94960000000003
5_MACS_peak_20170_lociStitched	chr19	55286204	55290674	5	4354	4085.1330000000003	513.6030000000001
3_MACS_peak_30862_lociStitched	chr7	158220709	158225177	3	3556	4018.966	600.946
5_MACS_peak_7589_lociStitched	chr11	70453157	70457622	5	3170	3326.425	304.06649999999996
2_MACS_peak_4437_lociStitched	chr1	155145969	155150425	2	3720	5140.4416	954.9208
3_MACS_peak_18638_lociStitched	chr19	40889570	40894022	3	3769	4268.5776	399.3444
3_MACS_peak_25281_lociStitched	chr22	45257691	45262143	3	3367	3443.622	441.6384
2_MACS_peak_21332_lociStitched	chr20	3217340	3221787	2	3504	4672.4628999999995	547.4257
3_MACS_peak_25487_lociStitched	chr22	46418955	46423402	3	4274	3895.1273	426.91200000000003
1_MACS_peak_6235_lociStitched	chr11	828317	832763	1	4447	5880.2796	489.9492
1_MACS_peak_32530_lociStitched	chr9	126769064	126773510	1	4447	6224.4	592.2072000000001
4_MACS_peak_1429_lociStitched	chr1	8205217	8209661	4	2744	3332.1112000000003	415.95840000000004
3_MACS_peak_9236_lociStitched	chr13	113803665	113808105	3	3455	3551.1119999999996	388.94399999999996
4_MACS_peak_25410_lociStitched	chr22	45869932	45874372	4	4049	3476.964	455.544
3_MACS_peak_15719_lociStitched	chr19	445165	449597	3	3730	3997.664	522.0896
4_MACS_peak_14969_lociStitched	chr17	76347378	76351808	4	3794	4099.522	479.76899999999995
3_MACS_peak_20803_lociStitched	chr2	121829254	121833684	3	3806	3777.904	435.469
4_MACS_peak_7051_lociStitched	chr11	66213331	66217760	4	2449	3187.5513	440.2426
2_MACS_peak_19411_lociStitched	chr19	48032181	48036608	2	4065	4631.9701000000005	486.52729999999997
2_MACS_peak_13875_lociStitched	chr17	43858801	43863227	2	4411	5713.5234	352.30960000000005
3_MACS_peak_22184_lociStitched	chr20	56736397	56740823	3	2775	3444.7558	402.76599999999996
4_MACS_peak_28833_lociStitched	chr6	41638511	41642936	4	2713	3261.6675	374.35499999999996
2_MACS_peak_4670_lociStitched	chr1	202168982	202173405	2	4329	4614.9582	573.6631000000001
2_MACS_peak_21544_lociStitched	chr20	31904043	31908461	2	4313	5027.2422	377.29720000000003
3_MACS_peak_32141_lociStitched	chr8	144265837	144270255	3	3762	3911.2554	327.8156
2_MACS_peak_2225_lociStitched	chr1	18067520	18071935	2	4415	4724.933	363.796
2_MACS_peak_25226_lociStitched	chr22	45159892	45164307	2	4091	4065.7735000000002	296.2465
2_MACS_peak_456_lociStitched	chr1	3254703	3259116	2	4280	4274.4318	370.692
3_MACS_peak_30687_lociStitched	chr7	157450984	157455395	3	3613	4261.4671	576.5177
3_MACS_peak_8429_lociStitched	chr12	2786430	2790840	3	4064	3718.5119999999997	278.271
4_MACS_peak_31065_lociStitched	chr8	1704742	1709147	4	2370	2821.843	371.78200000000004
2_MACS_peak_32577_lociStitched	chr9	129293358	129297761	2	4251	4236.5666	444.2627
5_MACS_peak_2346_lociStitched	chr1	18403196	18407595	5	3700	3509.9621	257.3415
4_MACS_peak_16613_lociStitched	chr19	8136304	8140703	4	3381	3693.8403	509.8441
3_MACS_peak_23124_lociStitched	chr21	38101658	38106057	3	3582	3711.8762	601.3433
3_MACS_peak_17132_lociStitched	chr19	13897374	13901771	3	3006	3316.6571	521.9239
2_MACS_peak_31786_lociStitched	chr8	143013764	143018160	2	4206	4093.1156	353.878
5_MACS_peak_24853_lociStitched	chr22	42853745	42858138	5	3483	3483.2097000000003	468.2938
5_MACS_peak_14329_lociStitched	chr17	71487393	71491785	5	3542	3429.7128000000002	337.7448
1_MACS_peak_10081_lociStitched	chr15	68113344	68117735	1	4392	5313.5491	306.4918
2_MACS_peak_20464_lociStitched	chr2	11971256	11975646	2	4251	5128.8369999999995	711.619
2_MACS_peak_29431_lociStitched	chr7	5599027	5603416	2	4313	4858.623	585.4925999999999
2_MACS_peak_23403_lociStitched	chr21	45841161	45845548	2	4326	4841.9319	476.4282
3_MACS_peak_3222_lociStitched	chr1	23808897	23813283	3	3769	3903.9786	632.8998
1_MACS_peak_5472_lociStitched	chr10	101292501	101296887	1	4387	5522.412600000001	349.56419999999997
4_MACS_peak_26604_lociStitched	chr4	1137519	1141902	4	3446	3139.1045999999997	372.9933
6_MACS_peak_7369_lociStitched	chr11	69775596	69779977	6	3817	3557.8101	261.5457
4_MACS_peak_14021_lociStitched	chr17	47293166	47297545	4	3755	3766.8158	399.8027
1_MACS_peak_10302_lociStitched	chr15	77962729	77967103	1	4375	5347.214999999999	398.90880000000004
4_MACS_peak_13457_lociStitched	chr17	35215699	35220073	4	2394	2903.8986	457.9578
4_MACS_peak_16604_lociStitched	chr19	8118429	8122800	4	3124	3575.9151	549.4347
4_MACS_peak_18072_lociStitched	chr19	33719328	33723699	4	2779	3588.591	397.3239
5_MACS_peak_25639_lociStitched	chr22	49410432	49414802	5	2591	3092.212	193.591
3_MACS_peak_26794_lociStitched	chr4	3811281	3815651	3	3705	3816.758	262.2
4_MACS_peak_9916_lociStitched	chr14	106111315	106115684	4	4108	3690.4943	225.00349999999997
2_MACS_peak_30545_lociStitched	chr7	155949724	155954091	2	4330	4274.8563	586.9248
2_MACS_peak_14239_lociStitched	chr17	61955137	61959502	2	4299	4548.33	463.9995
2_MACS_peak_23234_lociStitched	chr21	43636549	43640914	2	4205	4361.0715	816.255
2_MACS_peak_7610_lociStitched	chr11	70506462	70510822	2	4272	4473.36	303.892
3_MACS_peak_18255_lociStitched	chr19	35771477	35775836	3	3432	4444.4364000000005	564.4905
3_MACS_peak_27664_lociStitched	chr4	83212654	83217013	3	3403	3944.895	720.5427
3_MACS_peak_21713_lociStitched	chr20	44780722	44785080	3	3242	3744.8293999999996	417.06059999999997
4_MACS_peak_30086_lociStitched	chr7	139928521	139932879	4	4038	4337.9532	1007.5695999999999
4_MACS_peak_30841_lociStitched	chr7	158164509	158168867	4	3886	3479.863	251.89239999999998
2_MACS_peak_9245_lociStitched	chr13	113986315	113990670	2	3369	3736.1545	373.2235
1_MACS_peak_14741_lociStitched	chr17	73590139	73594494	1	4356	6135.3240000000005	274.8005
2_MACS_peak_24341_lociStitched	chr22	28167930	28172284	2	4227	3986.5224	299.1198
2_MACS_peak_3098_lociStitched	chr1	22969897	22974248	2	4338	4611.624900000001	388.5443
3_MACS_peak_30580_lociStitched	chr7	156793292	156797643	3	3965	4030.3313	613.491
1_MACS_peak_33318_lociStitched	chr9	136455684	136460035	1	4352	4924.8969	504.716
4_MACS_peak_25_lociStitched	chr1	798959	803309	4	3119	3801.465	340.17
5_MACS_peak_3971_lociStitched	chr1	37025405	37029755	5	3317	3543.075	382.365
3_MACS_peak_18725_lociStitched	chr19	41446205	41450553	3	2576	3389.7007999999996	530.0212
4_MACS_peak_22382_lociStitched	chr20	57962082	57966429	4	2495	3047.6816999999996	472.9536
4_MACS_peak_25869_lociStitched	chr3	10748284	10752631	4	3671	4046.6223	298.20419999999996
3_MACS_peak_24383_lociStitched	chr22	30668324	30672670	3	2620	3007.432	315.51959999999997
3_MACS_peak_10776_lociStitched	chr16	2380575	2384919	3	3472	4131.578399999999	294.9576
2_MACS_peak_4787_lociStitched	chr1	205536326	205540669	2	4289	5215.943	509.8682
3_MACS_peak_18535_lociStitched	chr19	39281759	39286100	3	3291	3371.2205999999996	305.6064
3_MACS_peak_25492_lociStitched	chr22	46513126	46517466	3	3754	3967.194	416.206
3_MACS_peak_33643_lociStitched	chr9	137940027	137944366	3	3929	4284.7625	287.24179999999996
1_MACS_peak_5685_lociStitched	chr10	126136097	126140435	1	4339	6250.1904	324.0486
3_MACS_peak_18492_lociStitched	chr19	38982677	38987015	3	4245	3794.8824	348.7752
4_MACS_peak_6825_lociStitched	chr11	62748164	62752500	4	3428	3237.2576000000004	295.28159999999997
3_MACS_peak_31754_lociStitched	chr8	142880668	142885004	3	3250	3535.5744	369.8608
2_MACS_peak_29467_lociStitched	chr7	25902622	25906956	2	3556	4324.8986	596.7918
4_MACS_peak_27705_lociStitched	chr5	73144	77477	4	3755	3638.8534	355.30600000000004
3_MACS_peak_26273_lociStitched	chr3	50580962	50585291	3	4269	3929.4332999999997	437.22900000000004
3_MACS_peak_10061_lociStitched	chr15	65711903	65716231	3	4085	4416.724	554.8496
4_MACS_peak_11846_lociStitched	chr16	85505439	85509764	4	3245	3672.3575	185.10999999999999
5_MACS_peak_11513_lociStitched	chr16	84255822	84260145	5	2065	3010.1049000000003	177.6753
5_MACS_peak_4019_lociStitched	chr1	37249527	37253846	5	2546	3170.1459999999997	478.9771
4_MACS_peak_10031_lociStitched	chr15	53086872	53091190	4	4147	4400.0419999999995	377.825
3_MACS_peak_29866_lociStitched	chr7	100898052	100902370	3	3385	3967.3783999999996	418.4142
4_MACS_peak_17863_lociStitched	chr19	18730544	18734860	4	2808	3765.2783999999997	338.3744
2_MACS_peak_11013_lociStitched	chr16	5028627	5032940	2	4243	5306.283899999999	353.2347
2_MACS_peak_26080_lociStitched	chr3	14860390	14864701	2	3494	3959.6535	412.99379999999996
3_MACS_peak_31070_lociStitched	chr8	1762994	1767305	3	2771	3311.2791	450.06840000000005
3_MACS_peak_14374_lociStitched	chr17	71577671	71581980	3	3610	3384.2886	343.8582
3_MACS_peak_14947_lociStitched	chr17	76285212	76289521	3	3577	3771.6677	449.85960000000006
3_MACS_peak_18142_lociStitched	chr19	34281661	34285970	3	2967	3046.4629999999997	428.74550000000005
4_MACS_peak_29795_lociStitched	chr7	100527593	100531901	4	2261	3206.8752	401.0748
4_MACS_peak_23929_lociStitched	chr22	21739494	21743801	4	4089	3193.2097999999996	289.43039999999996
4_MACS_peak_9586_lociStitched	chr14	104599167	104603473	4	3351	3285.478	88.7036
3_MACS_peak_18236_lociStitched	chr19	35600247	35604553	3	3359	3638.5699999999997	295.8222
3_MACS_peak_8143_lociStitched	chr11	119023263	119027567	3	3572	3714.352	482.9088
4_MACS_peak_5921_lociStitched	chr10	134680666	134684969	4	2302	2945.4035	290.45250000000004
1_MACS_peak_6216_lociStitched	chr11	555165	559468	1	4304	5391.2287	226.33780000000002
2_MACS_peak_8842_lociStitched	chr12	53122920	53127221	2	4292	4611.532200000001	550.9581
3_MACS_peak_24017_lociStitched	chr22	24321355	24325655	3	2816	2908.09	375.82000000000005
4_MACS_peak_13065_lociStitched	chr17	9672327	9676625	4	2451	2918.7718	365.33000000000004
4_MACS_peak_10015_lociStitched	chr15	44072399	44076696	4	3692	3953.2400000000002	417.23870000000005
4_MACS_peak_10070_lociStitched	chr15	66442348	66446644	4	2585	3137.3687999999997	337.236
3_MACS_peak_28038_lociStitched	chr5	141136594	141140890	3	3656	3587.5896	409.8384
2_MACS_peak_25169_lociStitched	chr22	45033880	45038174	2	4205	4309.029	258.9282
4_MACS_peak_1336_lociStitched	chr1	7637350	7641641	4	3771	3382.5953	371.6006
1_MACS_peak_21417_lociStitched	chr20	30569083	30573372	1	4290	3821.9279	491.0905
3_MACS_peak_26963_lociStitched	chr4	7095704	7099992	3	3412	4003.2768	343.04
6_MACS_peak_9508_lociStitched	chr14	102086640	102090926	6	2457	2984.3418	161.5822
2_MACS_peak_10251_lociStitched	chr15	75979148	75983433	2	4069	5161.710999999999	511.629
4_MACS_peak_25803_lociStitched	chr22	50617480	50621765	4	3526	3706.0965	270.3835
3_MACS_peak_7072_lociStitched	chr11	66627538	66631822	3	3738	3895.4412	347.43240000000003
4_MACS_peak_11295_lociStitched	chr16	31421111	31425394	4	3316	3410.5529	326.79290000000003
5_MACS_peak_9444_lociStitched	chr14	101366092	101370373	5	3224	3329.3336999999997	148.5507
2_MACS_peak_28960_lociStitched	chr6	150334177	150338457	2	4036	4315.524	321.428
3_MACS_peak_13808_lociStitched	chr17	42979560	42983839	3	3580	3770.2269	435.1743
1_MACS_peak_4649_lociStitched	chr1	201437053	201441329	1	4277	4698.8964	911.6432
3_MACS_peak_12716_lociStitched	chr17	4517947	4522219	3	4174	4114.3632	301.60319999999996
3_MACS_peak_10493_lociStitched	chr15	93590888	93595159	3	2654	3074.6929	298.54290000000003
3_MACS_peak_25417_lociStitched	chr22	45886648	45890919	3	3909	3889.5996999999998	272.9169
5_MACS_peak_9306_lociStitched	chr14	23884275	23888539	5	3000	3200.5584000000003	121.0976
4_MACS_peak_24915_lociStitched	chr22	43634419	43638683	4	3254	3570.2472000000002	299.7592
3_MACS_peak_24876_lociStitched	chr22	43115843	43120106	3	4082	4248.5058	394.3275
3_MACS_peak_25552_lociStitched	chr22	46919643	46923905	3	4005	4206.1678	368.2368
1_MACS_peak_10322_lociStitched	chr15	78001206	78005466	1	4261	4937.34	452.838
4_MACS_peak_16955_lociStitched	chr19	11649143	11653403	4	3565	3691.7160000000003	349.74600000000004
4_MACS_peak_13239_lociStitched	chr17	21233983	21238238	4	2884	2936.3755	742.072
3_MACS_peak_10585_lociStitched	chr16	849191	853445	3	3942	4245.492	262.8972
4_MACS_peak_30396_lociStitched	chr7	155286351	155290603	4	3187	3318.2608	432.85360000000003
1_MACS_peak_19388_lociStitched	chr19	47894678	47898929	1	4252	4461.8496000000005	515.2212
1_MACS_peak_34002_lociStitched	chr9	139671896	139676146	1	4251	5619.35	442.425
3_MACS_peak_3805_lociStitched	chr1	31121846	31126095	3	3268	3454.437	498.40770000000003
3_MACS_peak_20884_lociStitched	chr2	174217410	174221657	3	3629	3905.5411999999997	535.5467
3_MACS_peak_6690_lociStitched	chr11	47366011	47370257	3	3138	3736.48	442.4332
5_MACS_peak_7676_lociStitched	chr11	70721803	70726046	5	3243	3182.6743	284.281
2_MACS_peak_16365_lociStitched	chr19	6121538	6125781	2	4187	3929.8666000000003	832.4766000000001
3_MACS_peak_30198_lociStitched	chr7	151488474	151492717	3	3746	3710.9278000000004	467.15430000000003
1_MACS_peak_11411_lociStitched	chr16	57013875	57018112	1	4238	5388.6166	564.3684000000001
4_MACS_peak_2073_lociStitched	chr1	17509674	17513910	4	3550	3587.892	345.6576
3_MACS_peak_4232_lociStitched	chr1	44871616	44875852	3	3882	4258.874400000001	369.3792
4_MACS_peak_24922_lociStitched	chr22	43677545	43681781	4	3480	3460.812	339.3036
3_MACS_peak_19953_lociStitched	chr19	51216975	51221210	3	3064	3410.4455000000003	216.4085
1_MACS_peak_1997_lociStitched	chr1	16890177	16894401	1	4225	7389.888	4036.032
2_MACS_peak_6321_lociStitched	chr11	1443611	1447834	2	3382	3681.6114000000002	295.1877
3_MACS_peak_13575_lociStitched	chr17	39747575	39751796	3	2549	3635.1252	507.78630000000004
4_MACS_peak_20983_lociStitched	chr2	219899871	219904092	4	3273	3559.1472	432.23040000000003
1_MACS_peak_22300_lociStitched	chr20	57426874	57431094	1	4221	5328.172	359.12199999999996
4_MACS_peak_23885_lociStitched	chr22	21480267	21484487	4	3423	2842.17	484.878
3_MACS_peak_4012_lociStitched	chr1	37233673	37237891	3	3600	3858.2046	409.9896
2_MACS_peak_11232_lociStitched	chr16	29912032	29916250	2	4058	4403.592000000001	406.1934
6_MACS_peak_1822_lociStitched	chr1	11645696	11649913	6	3810	3841.6870000000004	412.4226
2_MACS_peak_8903_lociStitched	chr12	53451982	53456199	2	4150	5340.8305	427.1821
4_MACS_peak_13570_lociStitched	chr17	39739616	39743832	4	2804	3259.8112	387.02880000000005
5_MACS_peak_2765_lociStitched	chr1	20607084	20611299	5	3410	3602.139	290.83500000000004
5_MACS_peak_12020_lociStitched	chr16	87098396	87102609	5	2991	2860.6270000000004	157.5662
4_MACS_peak_20441_lociStitched	chr2	10216919	10221130	4	2222	3010.4438999999998	318.3516
4_MACS_peak_12_lociStitched	chr1	131346	135556	4	2432	2198.462	434.89300000000003
2_MACS_peak_26431_lociStitched	chr3	184103591	184107800	2	4196	4750.2774	587.5764
1_MACS_peak_32804_lociStitched	chr9	132903892	132908101	1	4210	4032.2219999999998	447.41670000000005
3_MACS_peak_901_lociStitched	chr1	5655739	5659947	3	3832	3681.1584000000003	315.1792
4_MACS_peak_8112_lociStitched	chr11	118007023	118011228	4	2926	3083.947	467.1755
5_MACS_peak_7681_lociStitched	chr11	70728249	70732453	5	2727	3055.4672	328.75280000000004
2_MACS_peak_18064_lociStitched	chr19	33683066	33687270	2	3494	3020.1536	260.2276
5_MACS_peak_9521_lociStitched	chr14	103537876	103542077	5	3622	3811.9874	169.72039999999998
3_MACS_peak_27651_lociStitched	chr4	54963994	54968195	3	3859	3781.3201	460.0095
1_MACS_peak_24821_lociStitched	chr22	42740278	42744477	1	4200	4508.4663	298.5489
3_MACS_peak_28232_lociStitched	chr5	177712862	177717061	3	3517	3601.4823	338.85929999999996
4_MACS_peak_14489_lociStitched	chr17	72043642	72047839	4	3688	3369.7713	344.154
2_MACS_peak_32276_lociStitched	chr8	145698028	145702224	2	4104	5991.888	428.41159999999996
4_MACS_peak_5766_lociStitched	chr10	126830117	126834312	4	3441	3413.4715	362.86749999999995
4_MACS_peak_11876_lociStitched	chr16	85755703	85759898	4	2962	3032.9849999999997	200.9405
2_MACS_peak_30074_lociStitched	chr7	132258811	132263006	2	3897	4549.058	392.2325
4_MACS_peak_23706_lociStitched	chr22	18920714	18924908	4	3651	3231.477	452.5326
1_MACS_peak_22850_lociStitched	chr20	61584735	61588927	1	4193	5106.2752	312.304
3_MACS_peak_30344_lociStitched	chr7	155141915	155146107	3	3484	3849.9328	517.2927999999999
4_MACS_peak_15488_lociStitched	chr17	80978523	80982714	4	3261	2913.1641000000004	464.7819
4_MACS_peak_9336_lociStitched	chr14	77604717	77608907	4	2717	2834.535	161.734
3_MACS_peak_17660_lociStitched	chr19	17592402	17596591	3	3933	3717.3186	370.7265
2_MACS_peak_34142_lociStitched	chr9	140878442	140882631	2	4032	4173.9196	232.90839999999997
5_MACS_peak_4091_lociStitched	chr1	37460629	37464817	5	2758	3110.8464	375.66360000000003
2_MACS_peak_21447_lociStitched	chr20	31173294	31177481	2	4150	5010.1642	369.2934
2_MACS_peak_16677_lociStitched	chr19	8415006	8419190	2	4059	4996.1143999999995	580.3208
4_MACS_peak_20128_lociStitched	chr19	55104479	55108663	4	2870	2832.1495999999997	280.74640000000005
1_MACS_peak_26375_lociStitched	chr3	128718619	128722803	1	4185	6058.850399999999	467.3528
1_MACS_peak_23881_lociStitched	chr22	21470229	21474412	1	4184	3850.0332	724.0773
4_MACS_peak_8879_lociStitched	chr12	53253960	53258142	4	2883	2628.8052000000002	294.83099999999996
1_MACS_peak_3419_lociStitched	chr1	29823319	29827499	1	4181	4327.554	297.616
2_MACS_peak_1028_lociStitched	chr1	6265694	6269873	2	3483	4334.0409	251.5758
4_MACS_peak_757_lociStitched	chr1	4755339	4759517	4	2353	2902.0388	270.7344
2_MACS_peak_31423_lociStitched	chr8	22631905	22636080	2	4096	4448.044999999999	393.7025
2_MACS_peak_32670_lociStitched	chr9	131932398	131936571	2	3532	4691.2866	611.7618
4_MACS_peak_12230_lociStitched	chr16	88373917	88378085	4	2498	2872.5856000000003	145.88000000000002
2_MACS_peak_17637_lociStitched	chr19	17438295	17442463	2	3823	4385.9864	169.6376
3_MACS_peak_19740_lociStitched	chr19	49872307	49876473	3	2327	2601.2504	276.6224
3_MACS_peak_34206_lociStitched	chr9	141097803	141101968	3	3469	3317.006	414.4175
5_MACS_peak_702_lociStitched	chr1	4575003	4579166	5	3047	3205.9263	326.7955
2_MACS_peak_2010_lociStitched	chr1	17073492	17077652	2	4057	3735.264	1292.928
4_MACS_peak_17066_lociStitched	chr19	13395934	13400094	4	2927	3348.8	196.768
2_MACS_peak_23165_lociStitched	chr21	42877053	42881213	2	4001	4993.248	433.472
4_MACS_peak_1974_lociStitched	chr1	16733753	16737908	4	3550	3584.5185	382.26
3_MACS_peak_4528_lociStitched	chr1	158081894	158086048	3	3525	3880.2514	834.1232
4_MACS_peak_12683_lociStitched	chr17	4358526	4362678	4	2574	2593.7544000000003	334.236
1_MACS_peak_28840_lociStitched	chr6	41748436	41752588	1	4153	4538.966399999999	529.38
5_MACS_peak_30974_lociStitched	chr8	335343	339495	5	2880	2456.3232000000003	416.0304
4_MACS_peak_722_lociStitched	chr1	4672001	4676152	4	3474	3479.3682	298.87199999999996
3_MACS_peak_30936_lociStitched	chr7	158884158	158888308	3	2352	3350.295	400.475
3_MACS_peak_800_lociStitched	chr1	5033651	5037800	3	3439	3277.71	231.9291
2_MACS_peak_2003_lociStitched	chr1	16983331	16987480	2	3993	3297.6252	1114.4214
3_MACS_peak_8116_lociStitched	chr11	118013557	118017705	3	3761	3798.3235999999997	625.5183999999999
3_MACS_peak_29683_lociStitched	chr7	75928695	75932843	3	3019	4398.1244	365.4388
2_MACS_peak_22043_lociStitched	chr20	56382793	56386939	2	3503	3795.663	270.7338
3_MACS_peak_8286_lociStitched	chr11	133804836	133808977	3	4024	4161.2909	260.883
2_MACS_peak_8532_lociStitched	chr12	3660125	3664263	2	4109	4323.7962	280.14259999999996
2_MACS_peak_17717_lociStitched	chr19	17776436	17780568	2	3170	3691.942	363.616
2_MACS_peak_27809_lociStitched	chr5	1200186	1204314	2	3701	3800.2367999999997	201.0336
3_MACS_peak_8855_lociStitched	chr12	53198984	53203110	3	2461	3073.87	370.51480000000004
3_MACS_peak_6435_lociStitched	chr11	2139733	2143858	3	4045	4645.575000000001	401.775
3_MACS_peak_11960_lociStitched	chr16	86537887	86542009	3	3498	3354.4836	169.8264
3_MACS_peak_6223_lociStitched	chr11	716591	720712	3	3306	3356.5545	473.0908
5_MACS_peak_8008_lociStitched	chr11	117404454	117408575	5	3585	3539.5269	348.22450000000003
2_MACS_peak_9951_lociStitched	chr15	30482641	30486757	2	3841	3953.0064	260.5428
4_MACS_peak_26733_lociStitched	chr4	3601796	3605912	4	2818	3278.394	462.6384
1_MACS_peak_28424_lociStitched	chr6	1604970	1609086	1	4117	5443.8216	299.64480000000003
5_MACS_peak_28926_lociStitched	chr6	150225557	150229673	5	2773	3288.684	243.2556
4_MACS_peak_10158_lociStitched	chr15	74427653	74431768	4	3301	2999.835	290.10749999999996
