#29_0F2F_0229Kronos_MM1S-KB-24hr-1_H3K27me3_hs-dm_i17_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/29_0F2F_0229Kronos_MM1S-KB-24hr-1_H3K27me3_hs-dm_i17_ROSE/29_0F2F_0229Kronos_MM1S-KB-24hr-1_H3K27me3_hs-dm_i17_peaks_1KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X29_0F2F_0229Kronos_MM1S.KB.24hr.1_H3K27me3_hs.dm_i17.bam
#Using cutoff of 19861.1742 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X29_0F2F_0229Kronos_MM1S.KB.24hr.1_H3K27me3_hs.dm_i17.bam	X43_0EXV_0229Kronos_MM1S.KB.24hr.1_Input_hs_i87.bam	enhancerRank	isSuperStretch
4_MACS_peak_15943_lociStitched	chr19	3059538	3065485	4	3910	5032.3514	592.9159	3126	0
2_MACS_peak_24341_lociStitched	chr22	28167930	28172284	2	4227	3986.5224	299.1198	3127	0
4_MACS_peak_23547_lociStitched	chr21	46651282	46656303	4	4233	4138.3082	471.4719	3128	0
2_MACS_peak_31786_lociStitched	chr8	143013764	143018160	2	4206	4093.1156	353.878	3129	0
4_MACS_peak_20842_lociStitched	chr2	128407674	128413221	4	3943	4919.0796	562.4658	3130	0
4_MACS_peak_10961_lociStitched	chr16	4263845	4269801	4	4043	4599.8188	465.1636	3131	0
4_MACS_peak_27211_lociStitched	chr4	7798130	7802871	4	4061	4555.1528	462.7216	3132	0
7_MACS_peak_20214_lociStitched	chr19	55593152	55599281	7	4079	4508.4924	459.0621	3133	0
3_MACS_peak_12716_lociStitched	chr17	4517947	4522219	3	4174	4114.3632	301.6032	3134	0
2_MACS_peak_20510_lociStitched	chr2	26749993	26754497	2	4165	4217.996	386.8936	3135	0
4_MACS_peak_12758_lociStitched	chr17	6355338	6360209	4	4025	4461.3489	296.1568	3136	0
5_MACS_peak_30596_lociStitched	chr7	157226468	157231865	5	4101	4487.6055	507.8577	3137	0
5_MACS_peak_14784_lociStitched	chr17	74588271	74594042	5	4030	4886.8828	742.1506	3138	0
5_MACS_peak_17697_lociStitched	chr19	17738080	17743550	5	3965	4786.797	499.411	3139	0
4_MACS_peak_12582_lociStitched	chr17	1649790	1654417	4	4079	4355.3951	341.9353	3140	0
5_MACS_peak_1454_lociStitched	chr1	8306351	8311331	5	4205	4132.902	444.216	3141	0
3_MACS_peak_26273_lociStitched	chr3	50580962	50585291	3	4269	3929.4333	437.229	3142	0
5_MACS_peak_20205_lociStitched	chr19	55423030	55428183	5	4140	4216.6999	378.2302	3143	0
6_MACS_peak_27260_lociStitched	chr4	7922163	7929303	6	3857	5062.26	582.624	3144	0
3_MACS_peak_25487_lociStitched	chr22	46418955	46423402	3	4274	3895.1273	426.912	3145	0
3_MACS_peak_19710_lociStitched	chr19	49673770	49678345	3	4175	4060.77	338.0925	3146	0
3_MACS_peak_7931_lociStitched	chr11	75949642	75954689	3	4053	4434.2942	417.3869	3147	0
2_MACS_peak_11232_lociStitched	chr16	29912032	29916250	2	4058	4403.592	406.1934	3148	0
5_MACS_peak_906_lociStitched	chr1	5673956	5679095	5	3974	4579.3629	392.6196	3149	0
3_MACS_peak_11141_lociStitched	chr16	29158150	29163129	3	4177	4044.4417	355.9985	3150	0
1_MACS_peak_32804_lociStitched	chr9	132903892	132908101	1	4210	4032.222	447.4167	3151	0
6_MACS_peak_21538_lociStitched	chr20	31889230	31894236	6	4117	4287.639	462.0538	3152	0
3_MACS_peak_628_lociStitched	chr1	4224205	4228747	3	4249	3852.5244	386.9784	3153	0
4_MACS_peak_17454_lociStitched	chr19	15672775	15677890	4	4125	4217.829	420.9645	3154	0
4_MACS_peak_2976_lociStitched	chr1	21975118	21979708	4	4058	4347.648	385.101	3155	0
1_MACS_peak_21417_lociStitched	chr20	30569083	30573372	1	4290	3821.9279	491.0905	3156	0
3_MACS_peak_18492_lociStitched	chr19	38982677	38987015	3	4245	3794.8824	348.7752	3157	0
2_MACS_peak_28960_lociStitched	chr6	150334177	150338457	2	4036	4315.524	321.428	3158	0
5_MACS_peak_5132_lociStitched	chr10	71525851	71532410	5	3829	4872.0252	432.2381	3159	0
3_MACS_peak_10061_lociStitched	chr15	65711903	65716231	3	4085	4416.724	554.8496	3160	0
2_MACS_peak_23234_lociStitched	chr21	43636549	43640914	2	4205	4361.0715	816.255	3161	0
3_MACS_peak_20721_lociStitched	chr2	97541956	97547114	3	3870	4747.4232	396.1344	3162	0
5_MACS_peak_32232_lociStitched	chr8	144854795	144861285	5	4010	4485.888	444.565	3163	0
3_MACS_peak_8162_lociStitched	chr11	119290077	119294155	3	3888	4653.4058	340.513	3164	0
3_MACS_peak_15722_lociStitched	chr19	452655	457584	3	4032	4448.9154	464.8047	3165	0
3_MACS_peak_24876_lociStitched	chr22	43115843	43120106	3	4082	4248.5058	394.3275	3166	0
2_MACS_peak_30703_lociStitched	chr7	157504945	157509000	2	4043	4425.627	482.545	3167	0
1_MACS_peak_33961_lociStitched	chr9	139379852	139383443	1	3592	5227.4187	368.0775	3168	0
2_MACS_peak_3293_lociStitched	chr1	29448235	29451986	2	3598	5067.9761	234.8126	3169	0
2_MACS_peak_34142_lociStitched	chr9	140878442	140882631	2	4032	4173.9196	232.9084	3170	0
3_MACS_peak_28528_lociStitched	chr6	31553738	31558508	3	4090	4299.678	510.867	3171	0
6_MACS_peak_34291_lociStitched	chrX	152838997	152844097	6	3957	4322.76	221.34	3172	0
5_MACS_peak_2980_lociStitched	chr1	21981675	21986411	5	4159	4107.0592	507.6992	3173	0
1_MACS_peak_25840_lociStitched	chr22	51122448	51125751	1	3304	5597.5941	310.482	3174	0
4_MACS_peak_30569_lociStitched	chr7	156232184	156237544	4	4230	4145.424	753.616	3175	0
2_MACS_peak_25226_lociStitched	chr22	45159892	45164307	2	4091	4065.7735	296.2465	3176	0
3_MACS_peak_7287_lociStitched	chr11	69523393	69528645	3	4143	4063.9976	439.5924	3177	0
3_MACS_peak_34022_lociStitched	chr9	139906788	139911591	3	3760	4788.591	291.0618	3178	0
2_MACS_peak_11283_lociStitched	chr16	31361120	31364979	2	3855	4686.3696	385.9	3179	0
5_MACS_peak_34243_lociStitched	chrX	152740459	152745229	5	4120	3879.918	209.88	3180	0
5_MACS_peak_32586_lociStitched	chr9	129323670	129328470	5	4150	4193.76	617.28	3181	0
3_MACS_peak_8286_lociStitched	chr11	133804836	133808977	3	4024	4161.2909	260.883	3182	0
1_MACS_peak_1997_lociStitched	chr1	16890177	16894401	1	4225	7389.888	4036.032	3183	0
5_MACS_peak_21821_lociStitched	chr20	48837942	48843292	5	4009	4314.24	385.2	3184	0
3_MACS_peak_31391_lociStitched	chr8	22420824	22424792	3	3905	4579.4688	439.6544	3185	0
2_MACS_peak_30074_lociStitched	chr7	132258811	132263006	2	3897	4549.058	392.2325	3186	0
4_MACS_peak_29452_lociStitched	chr7	6566273	6571510	4	3962	4420.028	412.1519	3187	0
5_MACS_peak_31805_lociStitched	chr8	143069379	143074735	5	4089	4105.374	411.3408	3188	0
2_MACS_peak_3695_lociStitched	chr1	30757043	30761066	2	3972	4232.196	274.7709	3189	0
6_MACS_peak_22226_lociStitched	chr20	57116782	57123165	6	3846	4699.8029	464.6824	3190	0
4_MACS_peak_12586_lociStitched	chr17	1655950	1660926	4	4042	4192.28	414.5008	3191	0
6_MACS_peak_27245_lociStitched	chr4	7893475	7899418	6	3906	4538.6691	448.6965	3192	0
3_MACS_peak_12902_lociStitched	chr17	7537519	7541990	3	3958	4312.2795	346.9496	3193	0
4_MACS_peak_26624_lociStitched	chr4	1542338	1546922	4	4016	4117.8072	297.0432	3194	0
4_MACS_peak_13858_lociStitched	chr17	43819266	43824049	4	3787	4758.6067	425.687	3195	0
5_MACS_peak_27078_lociStitched	chr4	7444912	7450098	5	3897	4462.0344	366.1316	3196	0
3_MACS_peak_25552_lociStitched	chr22	46919643	46923905	3	4005	4206.1678	368.2368	3197	0
5_MACS_peak_5939_lociStitched	chr10	134720632	134726479	5	3855	4578.7857	395.8419	3198	0
5_MACS_peak_15317_lociStitched	chr17	78140801	78146467	5	3887	4616.6568	508.2402	3199	0
3_MACS_peak_10585_lociStitched	chr16	849191	853445	3	3942	4245.492	262.8972	3200	0
3_MACS_peak_33643_lociStitched	chr9	137940027	137944366	3	3929	4284.7625	287.2418	3201	0
2_MACS_peak_8141_lociStitched	chr11	119018209	119022203	2	3955	4417.7634	492.0608	3202	0
1_MACS_peak_3919_lociStitched	chr1	32256159	32259969	1	3811	4573.524	331.089	3203	0
2_MACS_peak_17637_lociStitched	chr19	17438295	17442463	2	3823	4385.9864	169.6376	3204	0
5_MACS_peak_5834_lociStitched	chr10	133953542	133959344	5	3765	4704.8418	378.2904	3205	0
3_MACS_peak_9067_lociStitched	chr12	120801163	120806267	3	3823	4429.7616	226.1072	3206	0
2_MACS_peak_4196_lociStitched	chr1	38226935	38231477	2	3784	4646.466	378.8028	3207	0
1_MACS_peak_23833_lociStitched	chr22	20670937	20674847	1	3911	4343.619	356.201	3208	0
2_MACS_peak_8105_lociStitched	chr11	117707177	117711102	2	3923	4301.8	346.5775	3209	0
4_MACS_peak_4200_lociStitched	chr1	38598393	38603345	4	4020	4234.9504	525.4072	3210	0
4_MACS_peak_9916_lociStitched	chr14	106111315	106115684	4	4108	3690.4943	225.0035	3211	0
4_MACS_peak_3954_lociStitched	chr1	35391631	35397456	4	3889	4525.4425	523.085	3212	0
6_MACS_peak_2889_lociStitched	chr1	20895365	20901650	6	3884	4585.536	575.706	3213	0
2_MACS_peak_10075_lociStitched	chr15	66994752	66998848	2	3707	4731.6992	348.5696	3214	0
4_MACS_peak_4371_lociStitched	chr1	149144699	149149385	4	3969	4254.4194	452.6676	3215	0
3_MACS_peak_1223_lociStitched	chr1	7350887	7355755	3	3672	4736.564	308.6312	3216	0
2_MACS_peak_25485_lociStitched	chr22	46403345	46407439	2	4069	3834.8498	326.7012	3217	0
3_MACS_peak_11487_lociStitched	chr16	75282789	75287304	3	3935	4034.604	193.6935	3218	0
2_MACS_peak_24189_lociStitched	chr22	26728048	26732530	2	3873	4407.5988	427.5828	3219	0
4_MACS_peak_18747_lociStitched	chr19	41530078	41535093	4	4040	3958.841	393.6775	3220	0
3_MACS_peak_19022_lociStitched	chr19	44141189	44146200	3	3955	4240.3082	459.5087	3221	0
5_MACS_peak_29959_lociStitched	chr7	101128728	101134199	5	3888	4380.0826	439.8684	3222	0
4_MACS_peak_8309_lociStitched	chr11	134229112	134233974	4	4103	3894.9482	509.5376	3223	0
1_MACS_peak_4389_lociStitched	chr1	151109693	151113778	1	4086	4158.9385	727.947	3224	0
1_MACS_peak_23881_lociStitched	chr22	21470229	21474412	1	4184	3850.0332	724.0773	3225	0
2_MACS_peak_2896_lociStitched	chr1	20913409	20918189	2	3802	4530.962	421.596	3226	0
7_MACS_peak_614_lociStitched	chr1	4197155	4202621	7	3874	4361.3214	415.9626	3227	0
4_MACS_peak_15839_lociStitched	chr19	2358192	2362706	4	4119	3802.1422	495.6372	3228	0
2_MACS_peak_16365_lociStitched	chr19	6121538	6125781	2	4187	3929.8666	832.4766	3229	0
3_MACS_peak_8429_lociStitched	chr12	2786430	2790840	3	4064	3718.512	278.271	3230	0
3_MACS_peak_4232_lociStitched	chr1	44871616	44875852	3	3882	4258.8744	369.3792	3231	0
1_MACS_peak_9177_lociStitched	chr13	113104734	113108717	1	3984	3835.629	204.3279	3232	0
3_MACS_peak_8078_lociStitched	chr11	117615986	117620853	3	3778	4575.4667	465.7719	3233	0
6_MACS_peak_24595_lociStitched	chr22	37441498	37446826	6	4011	3917.1456	377.7552	3234	0
2_MACS_peak_30304_lociStitched	chr7	154705000	154709940	2	3966	4371.9	716.794	3235	0
2_MACS_peak_21033_lociStitched	chr2	220436266	220440267	2	3910	4135.0335	353.2883	3236	0
1_MACS_peak_8594_lociStitched	chr12	49389445	49393016	1	3572	5095.4599	602.0706	3237	0
1_MACS_peak_8672_lociStitched	chr12	52413622	52417340	1	3719	4627.7946	432.7752	3238	0
6_MACS_peak_21900_lociStitched	chr20	49042652	49048527	6	3872	4389.8	535.8	3239	0
2_MACS_peak_4437_lociStitched	chr1	155145969	155150425	2	3720	5140.4416	954.9208	3240	0
5_MACS_peak_11853_lociStitched	chr16	85517048	85522243	5	3886	4024.047	216.6315	3241	0
2_MACS_peak_28187_lociStitched	chr5	176822277	176826209	2	3857	4219.8224	344.05	3242	0
5_MACS_peak_1591_lociStitched	chr1	9440400	9445105	5	3862	4212.3865	351.934	3243	0
4_MACS_peak_9673_lociStitched	chr14	104855645	104860439	4	3856	4021.6866	151.9698	3244	0
1_MACS_peak_4651_lociStitched	chr1	201506397	201509832	1	3436	5513.862	807.912	3245	0
2_MACS_peak_4171_lociStitched	chr1	37795745	37800239	2	3854	4413.5574	557.256	3246	0
2_MACS_peak_13949_lociStitched	chr17	45865131	45868953	2	3809	4464.8604	523.2318	3247	0
2_MACS_peak_16669_lociStitched	chr19	8314038	8318054	2	3867	4352.1392	549.3888	3248	0
1_MACS_peak_4521_lociStitched	chr1	157619621	157623217	1	3597	5201.2544	820.6072	3249	0
1_MACS_peak_4264_lociStitched	chr1	47008135	47012000	1	3866	4159.1265	359.0585	3250	0
3_MACS_peak_20318_lociStitched	chr19	56225417	56230147	3	4007	3790.149	352.385	3251	0
4_MACS_peak_19673_lociStitched	chr19	49278135	49282949	4	4007	3788.1366	353.829	3252	0
3_MACS_peak_11429_lociStitched	chr16	58496918	58501816	3	3394	5033.1848	298.778	3253	0
5_MACS_peak_30742_lociStitched	chr7	157601778	157607120	5	3830	4342.5118	474.9038	3254	0
4_MACS_peak_30086_lociStitched	chr7	139928521	139932879	4	4038	4337.9532	1007.5696	3255	0
6_MACS_peak_12200_lociStitched	chr16	88292508	88297743	6	3873	4009.4865	257.562	3256	0
5_MACS_peak_741_lociStitched	chr1	4723726	4728782	5	3731	4365.3504	290.72	3257	0
3_MACS_peak_11255_lociStitched	chr16	31154301	31158988	3	3870	4283.4493	541.3485	3258	0
1_MACS_peak_6462_lociStitched	chr11	2268575	2272504	1	3930	3873.6011	295.4608	3259	0
4_MACS_peak_5171_lociStitched	chr10	71618513	71623857	4	3998	3923.0304	527.9872	3260	0
3_MACS_peak_25417_lociStitched	chr22	45886648	45890919	3	3909	3889.5997	272.9169	3261	0
2_MACS_peak_19697_lociStitched	chr19	49649297	49653108	2	3809	4372.7414	513.3417	3262	0
2_MACS_peak_4348_lociStitched	chr1	145558224	145563083	2	3944	4353.1781	858.0994	3263	0
3_MACS_peak_5659_lociStitched	chr10	124129282	124134122	3	3955	4024.944	572.088	3264	0
4_MACS_peak_28025_lociStitched	chr5	139225026	139229691	4	3838	4061.349	312.555	3265	0
2_MACS_peak_8838_lociStitched	chr12	53107216	53111006	2	3643	4445.291	264.921	3266	0
3_MACS_peak_30580_lociStitched	chr7	156793292	156797643	3	3965	4030.3313	613.491	3267	0
2_MACS_peak_5414_lociStitched	chr10	94824885	94828883	2	3811	4057.97	250.6746	3268	0
2_MACS_peak_16738_lociStitched	chr19	8758111	8762101	2	3972	3864.315	482.79	3269	0
1_MACS_peak_24014_lociStitched	chr22	23914192	23918067	1	3876	4014.8875	382.4625	3270	0
4_MACS_peak_19664_lociStitched	chr19	49252060	49256958	4	3927	3935.0532	446.6976	3271	0
4_MACS_peak_8734_lociStitched	chr12	52680453	52685359	4	4042	3535.2636	376.7808	3272	0
1_MACS_peak_32649_lociStitched	chr9	131012937	131016496	1	3560	4727.7756	414.6235	3273	0
4_MACS_peak_5900_lociStitched	chr10	134608465	134613410	4	3810	4046.4935	270.986	3274	0
3_MACS_peak_18638_lociStitched	chr19	40889570	40894022	3	3769	4268.5776	399.3444	3275	0
3_MACS_peak_14450_lociStitched	chr17	71896143	71900140	3	3899	3804.3446	256.2077	3276	0
2_MACS_peak_9951_lociStitched	chr15	30482641	30486757	2	3841	3953.0064	260.5428	3277	0
6_MACS_peak_33771_lociStitched	chr9	138280846	138285913	6	3953	3842.3061	443.8692	3278	0
3_MACS_peak_29498_lociStitched	chr7	27237594	27242187	3	3875	3912.7767	327.4809	3279	0
2_MACS_peak_7991_lociStitched	chr11	117359292	117363321	2	3895	3936.333	402.9	3280	0
5_MACS_peak_12153_lociStitched	chr16	88164454	88169218	5	3709	4313.802	344.4372	3281	0
2_MACS_peak_34018_lociStitched	chr9	139890403	139894234	2	3748	4214.8662	345.5562	3282	0
2_MACS_peak_23767_lociStitched	chr22	19964058	19968034	2	3809	4174.0048	450.4808	3283	0
4_MACS_peak_3466_lociStitched	chr1	30111151	30116513	4	3841	4135.1744	493.304	3284	0
5_MACS_peak_10439_lociStitched	chr15	82903557	82909174	5	3909	3666.7776	199.9652	3285	0
3_MACS_peak_33139_lociStitched	chr9	135582921	135587579	3	3707	4428.8264	474.6502	3286	0
3_MACS_peak_4158_lociStitched	chr1	37764741	37769239	3	3928	3773.3722	369.2858	3287	0
3_MACS_peak_12879_lociStitched	chr17	7268919	7273634	3	3977	3764.456	500.733	3288	0
3_MACS_peak_28056_lociStitched	chr5	153854568	153859472	3	3851	3920.2576	318.76	3289	0
7_MACS_peak_24064_lociStitched	chr22	25249914	25256198	7	3631	4655.1872	552.992	3290	0
1_MACS_peak_19914_lociStitched	chr19	51031283	51035131	1	3849	3881.8624	281.6736	3291	0
5_MACS_peak_3375_lociStitched	chr1	29716785	29722192	5	3814	4113.1049	428.2344	3292	0
4_MACS_peak_23929_lociStitched	chr22	21739494	21743801	4	4089	3193.2098	289.4304	3293	0
3_MACS_peak_28296_lociStitched	chr5	179075577	179080089	3	3801	3962.8896	254.928	3294	0
4_MACS_peak_31773_lociStitched	chr8	142978374	142983492	4	3845	3948.0252	349.0476	3295	0
4_MACS_peak_25410_lociStitched	chr22	45869932	45874372	4	4049	3476.964	455.544	3296	0
2_MACS_peak_16521_lociStitched	chr19	7628869	7632753	2	3869	4208.7024	678.9232	3297	0
5_MACS_peak_18413_lociStitched	chr19	38725847	38731241	5	3982	3608.586	399.156	3298	0
1_MACS_peak_10138_lociStitched	chr15	74265486	74269344	1	3859	4074.4338	528.546	3299	0
3_MACS_peak_17660_lociStitched	chr19	17592402	17596591	3	3933	3717.3186	370.7265	3300	0
4_MACS_peak_12324_lociStitched	chr16	89118047	89122710	4	3894	3597.0382	168.8006	3301	0
3_MACS_peak_29275_lociStitched	chr7	2526241	2530314	3	3817	4035.1211	423.592	3302	0
6_MACS_peak_13117_lociStitched	chr17	17301577	17307730	6	3602	4615.9806	522.3897	3303	0
2_MACS_peak_32835_lociStitched	chr9	133007093	133011053	2	3856	3926.736	421.74	3304	0
5_MACS_peak_17359_lociStitched	chr19	15180244	15185268	5	3903	3799.6512	423.0208	3305	0
5_MACS_peak_17435_lociStitched	chr19	15619186	15624574	5	3859	3859.9632	370.1556	3306	0
2_MACS_peak_28163_lociStitched	chr5	176249593	176253427	2	3808	3957.0714	345.06	3307	0
3_MACS_peak_13040_lociStitched	chr17	9080529	9085468	3	3699	4196.6683	326.9618	3308	0
4_MACS_peak_12296_lociStitched	chr16	88899411	88904221	4	3859	3707.067	226.07	3309	0
1_MACS_peak_28064_lociStitched	chr5	171764557	171768103	1	3547	4545.2628	359.2098	3310	0
1_MACS_peak_26356_lociStitched	chr3	128157668	128161413	1	3746	4003.405	249.0425	3311	0
1_MACS_peak_7956_lociStitched	chr11	79147957	79151492	1	3536	4728.7695	529.543	3312	0
4_MACS_peak_4783_lociStitched	chr1	205510228	205515129	4	3891	4153.1074	779.7491	3313	0
4_MACS_peak_14969_lociStitched	chr17	76347378	76351808	4	3794	4099.522	479.769	3314	0
4_MACS_peak_11626_lociStitched	chr16	84971509	84976012	4	3693	4079.2677	226.5009	3315	0
4_MACS_peak_17632_lociStitched	chr19	17396393	17401421	4	3605	4361.79	320.7864	3316	0
2_MACS_peak_26496_lociStitched	chr3	194103024	194106923	2	3549	4645.6585	498.2922	3317	0
5_MACS_peak_21412_lociStitched	chr20	30560575	30566041	5	3787	4018.0566	403.3908	3318	0
3_MACS_peak_30160_lociStitched	chr7	151132377	151136986	3	3787	4168.8405	567.3679	3319	0
3_MACS_peak_19256_lociStitched	chr19	46779600	46783452	3	3644	4275.3348	345.5244	3320	0
3_MACS_peak_16489_lociStitched	chr19	6984657	6989636	3	3927	3814.9098	594.9905	3321	0
1_MACS_peak_16090_lociStitched	chr19	4066903	4070233	1	3331	5081.58	549.117	3322	0
3_MACS_peak_22774_lociStitched	chr20	60665137	60669118	3	3792	3826.1391	287.0301	3323	0
2_MACS_peak_30926_lociStitched	chr7	158791878	158795990	2	3767	4265.3776	671.9008	3324	0
6_MACS_peak_33371_lociStitched	chr9	136882927	136888885	6	3762	4093.146	492.7266	3325	0
2_MACS_peak_18532_lociStitched	chr19	39269773	39273517	2	3615	4280.8896	348.192	3326	0
1_MACS_peak_21383_lociStitched	chr20	25839000	25842411	1	3412	4863.4038	531.0927	3327	0
5_MACS_peak_30969_lociStitched	chr8	328276	333131	5	3774	4065.577	510.746	3328	0
3_MACS_peak_32141_lociStitched	chr8	144265837	144270255	3	3762	3911.2554	327.8156	3329	0
2_MACS_peak_4390_lociStitched	chr1	151115470	151119181	2	3712	4474.7238	776.3412	3330	0
2_MACS_peak_13001_lociStitched	chr17	8227627	8231584	2	3885	3797.5329	546.066	3331	0
3_MACS_peak_27651_lociStitched	chr4	54963994	54968195	3	3859	3781.3201	460.0095	3332	0
3_MACS_peak_23633_lociStitched	chr21	47439990	47444004	3	3841	3845.0106	482.8842	3333	0
2_MACS_peak_29190_lociStitched	chr7	1555139	1559087	2	3847	3775.4724	430.332	3334	0
2_MACS_peak_5287_lociStitched	chr10	73219147	73222834	2	3657	4101.7875	288.3234	3335	0
2_MACS_peak_32670_lociStitched	chr9	131932398	131936571	2	3532	4691.2866	611.7618	3336	0
4_MACS_peak_4188_lociStitched	chr1	38087703	38092861	4	3828	3911.8272	520.958	3337	0
4_MACS_peak_30841_lociStitched	chr7	158164509	158168867	4	3886	3479.863	251.8924	3338	0
6_MACS_peak_1822_lociStitched	chr1	11645696	11649913	6	3810	3841.687	412.4226	3339	0
2_MACS_peak_21332_lociStitched	chr20	3217340	3221787	2	3504	4672.4629	547.4257	3340	0
3_MACS_peak_901_lociStitched	chr1	5655739	5659947	3	3832	3681.1584	315.1792	3341	0
1_MACS_peak_1421_lociStitched	chr1	8180098	8183908	1	3811	3718.179	297.942	3342	0
4_MACS_peak_16740_lociStitched	chr19	8764480	8769572	4	3780	4047.6308	550.4452	3343	0
5_MACS_peak_11923_lociStitched	chr16	86026260	86031390	5	3720	3846.987	211.869	3344	0
3_MACS_peak_25492_lociStitched	chr22	46513126	46517466	3	3754	3967.194	416.206	3345	0
5_MACS_peak_29520_lociStitched	chr7	44323316	44328613	5	3829	3920.3097	563.6008	3346	0
4_MACS_peak_25869_lociStitched	chr3	10748284	10752631	4	3671	4046.6223	298.2042	3347	0
3_MACS_peak_15099_lociStitched	chr17	77324043	77328088	3	3869	3702.793	458.2985	3348	0
5_MACS_peak_18111_lociStitched	chr19	34025525	34030819	5	3719	4088.5562	455.8134	3349	0
4_MACS_peak_4226_lociStitched	chr1	43771254	43776185	4	3847	3769.2564	477.8139	3350	0
3_MACS_peak_29118_lociStitched	chr7	1338254	1342361	3	3806	3740.6556	341.2917	3351	0
5_MACS_peak_6835_lociStitched	chr11	63685475	63691339	5	3790	4100.1088	663.8048	3352	0
5_MACS_peak_26944_lociStitched	chr4	6570815	6576295	5	3509	4472.776	407.164	3353	0
3_MACS_peak_7072_lociStitched	chr11	66627538	66631822	3	3738	3895.4412	347.4324	3354	0
3_MACS_peak_27956_lociStitched	chr5	72457254	72462094	3	3771	4075.764	627.264	3355	0
2_MACS_peak_26403_lociStitched	chr3	138655136	138659152	2	3429	4477.0368	277.104	3356	0
5_MACS_peak_12214_lociStitched	chr16	88329845	88334740	5	3787	3618.384	220.275	3357	0
3_MACS_peak_20803_lociStitched	chr2	121829254	121833684	3	3806	3777.904	435.469	3358	0
2_MACS_peak_1028_lociStitched	chr1	6265694	6269873	2	3483	4334.0409	251.5758	3359	0
5_MACS_peak_9842_lociStitched	chr14	105588090	105593461	5	3683	3939.0914	295.405	3360	0
2_MACS_peak_9131_lociStitched	chr13	100068054	100072082	2	3688	4027.5972	396.3552	3361	0
2_MACS_peak_27809_lociStitched	chr5	1200186	1204314	2	3701	3800.2368	201.0336	3362	0
3_MACS_peak_14255_lociStitched	chr17	64969331	64974301	3	3709	4183.249	607.334	3363	0
6_MACS_peak_7369_lociStitched	chr11	69775596	69779977	6	3817	3557.8101	261.5457	3364	0
6_MACS_peak_27839_lociStitched	chr5	1436988	1441547	6	3718	3999.6107	454.9882	3365	0
4_MACS_peak_31745_lociStitched	chr8	142866415	142871271	4	3592	4210.6376	378.768	3366	0
2_MACS_peak_20550_lociStitched	chr2	26916228	26919809	2	3579	4266.0453	407.1597	3367	0
1_MACS_peak_15852_lociStitched	chr19	2487188	2490784	1	3597	4237.5264	420.732	3368	0
2_MACS_peak_31875_lociStitched	chr8	143226593	143230621	2	3750	3723.886	272.2928	3369	0
2_MACS_peak_30601_lociStitched	chr7	157236065	157239937	2	3744	3823.2128	356.9984	3370	0
6_MACS_peak_4118_lociStitched	chr1	37528873	37535025	6	3544	4419.5968	491.5448	3371	0
3_MACS_peak_26794_lociStitched	chr4	3811281	3815651	3	3705	3816.758	262.2	3372	0
5_MACS_peak_7055_lociStitched	chr11	66219205	66224354	5	3661	4051.7481	406.2561	3373	0
3_MACS_peak_15719_lociStitched	chr19	445165	449597	3	3730	3997.664	522.0896	3374	0
4_MACS_peak_16351_lociStitched	chr19	6083811	6088580	4	3925	3698.8364	778.7777	3375	0
4_MACS_peak_27136_lociStitched	chr4	7622118	7627030	4	3658	4017.0336	370.3648	3376	0
2_MACS_peak_7842_lociStitched	chr11	71950097	71953784	2	3384	4656.681	433.9599	3377	0
