REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X08_0EWU_0229Kronos_MM1S.KB.6hr.2_H3K18Ac_hs.dm_i16.bam	X42_0EXU_0229Kronos_MM1S.KB.6hr.2_Input_hs_i86.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuper
1_MACS_peak_18370_lociStitched	chr20	17945743	17952424	1	6682	19534.5759	1265.3814	833	C20orf72,SNX5	SNORD17	SNX5	SNX5	0.49140000000000006	833	1
2_MACS_peak_7483_lociStitched	chr12	76351105	76358779	2	6263	19611.6744	1367.5068	834			PHLDA1	PHLDA1	NONE	834	1
1_MACS_peak_4820_lociStitched	chr11	1870884	1877205	1	6322	19092.5805	877.9869	835	LSP1	SYT8,TNNI2,LSP1,MIR4298	LSP1	LSP1	0.34419999999999995	835	1
1_MACS_peak_1240_lociStitched	chr1	88051887	88061738	1	9852	19635.0132	1424.4546	836			LMO4	LMO4	NONE	836	1
1_MACS_peak_19348_lociStitched	chr21	39638527	39645335	1	6809	19824.2152	1640.0472	837	KCNJ15		KCNJ15	KCNJ15	0.29569999999999996	837	1
2_MACS_peak_17829_lociStitched	chr2	216876908	216883362	2	5893	19438.1572	1264.984	838	MREG		MREG	MREG	0.19190000000000002	838	1
1_MACS_peak_26212_lociStitched	chr6	26122118	26127193	1	5076	19333.72	1189.58	839	HIST1H2AC,HIST1H2BC	HFE,HIST1H4C,HIST1H1E,HIST1H2BD,HIST1H1T	HIST1H2AC	HIST1H2AC	1.7021000000000002	839	1
1_MACS_peak_21747_lociStitched	chr3	150315115	150323831	1	8717	19632.79	1531.4012	840	SELT		SELT	SELT	0.43189999999999995	840	1
1_MACS_peak_28820_lociStitched	chr7	90351948	90360283	1	8336	19695.605	1599.4865	841	CDK14		CDK14	CDK14	0.09799999999999999	841	1
2_MACS_peak_26730_lociStitched	chr6	52430638	52443092	2	9653	20395.9158	2308.9716	842	TRAM2		TRAM2	TRAM2	1.2618999999999998	842	1
3_MACS_peak_14471_lociStitched	chr19	7400369	7411172	3	7825	20482.488	2401.5069	843		ARHGEF18	ARHGEF18	NONE	NONE	843	1
4_MACS_peak_1803_lociStitched	chr1	151880893	151900526	4	9471	22248.1156	4209.3152	844	THEM4		THEM4	THEM4	0.04749999999999999	844	1
3_MACS_peak_14282_lociStitched	chr19	1015147	1029561	3	9483	20919.0382	2884.2414	845	CNN2,C19orf6	WDR18,GRIN3B,ABCA7,HMHA1	C19orf6	ABCA7	0.5830000000000001	845	1
1_MACS_peak_16759_lociStitched	chr2	111431815	111437676	1	5862	19204.7387	1171.6139	846	BUB1		BUB1	BUB1	0.40469999999999995	846	1
1_MACS_peak_3155_lociStitched	chr1	235242079	235247815	1	5737	19906.2144	1893.4536	847		SNORA14B,TOMM20	SNORA14B	SNORA14B	0.137	847	1
1_MACS_peak_12836_lociStitched	chr17	43660642	43664639	1	3998	18707.5588	712.6651	848		MGC57346,LOC644172	LOC644172	NONE	NONE	848	1
1_MACS_peak_29822_lociStitched	chr8	16402794	16409234	1	6441	18967.088	999.488	849			MSR1	MSR1	NONE	849	1
1_MACS_peak_23189_lociStitched	chr4	87855019	87862532	1	7514	19303.9022	1350.8374	850	AFF1	C4orf36	AFF1	AFF1	0.1806	850	1
2_MACS_peak_28989_lociStitched	chr7	101921731	101936241	2	9706	20039.761	2092.342	851	CUX1,SH2B2	MIR4285	SH2B2	SH2B2	0.9514	851	1
2_MACS_peak_1623_lociStitched	chr1	144960507	144968673	2	7215	20428.0656	2484.9138	852	PDE4DIP	PDE4DIP	PDE4DIP	PDE4DIP	0.4308	852	1
1_MACS_peak_230_lociStitched	chr1	16160231	16163631	1	3401	18704.76	768.4	853	FLJ37453	SPEN,UQCRHL	SPEN	SPEN	0.020699999999999996	853	1
1_MACS_peak_22628_lociStitched	chr4	18244799	18253322	1	8524	19206.5805	1273.3362	854			LCORL	LCORL	NONE	854	1
1_MACS_peak_13905_lociStitched	chr18	42682005	42688217	1	6213	19230.4884	1310.1108	855			MIR4319	MIR4319	NONE	855	1
1_MACS_peak_24423_lociStitched	chr5	53939681	53944165	1	4485	18765.9884	855.5472	856			SNX18	SNX18	NONE	856	1
1_MACS_peak_19424_lociStitched	chr21	44780291	44783158	1	2868	18756.7741	861.5335	857			SIK1	SIK1	NONE	857	1
2_MACS_peak_24080_lociStitched	chr5	1335336	1346140	2	7743	19907.4504	2023.5892	858	CLPTM1L	TERT	CLPTM1L	CLPTM1L	2.5180000000000002	858	1
1_MACS_peak_13473_lociStitched	chr17	78882029	78887109	1	5081	18910.808	1037.844	859	RPTOR		CHMP6	CHMP6	NONE	859	1
2_MACS_peak_11468_lociStitched	chr16	31879736	31890469	2	8428	19753.0132	1881.4949	860	ZNF267		ZNF267	ZNF267	0.2972	860	1
1_MACS_peak_18890_lociStitched	chr20	51616423	51619932	1	3510	18634.1936	771.2782	861	TSHZ2		TSHZ2	TSHZ2	0.0422	861	1
1_MACS_peak_2474_lociStitched	chr1	193505077	193511776	1	6700	19402.9836	1554.8379	862			B3GALT2	B3GALT2	NONE	862	1
3_MACS_peak_28173_lociStitched	chr7	25979913	25994464	3	8613	20089.1106	2242.3091	863	MIR148A		MIR148A	MIR148A	1.6266	863	1
3_MACS_peak_1638_lociStitched	chr1	145182635	145199051	3	12262	25269.1488	7431.5232	864		NOTCH2NL	NOTCH2NL	NOTCH2NL	0.12830000000000003	864	1
1_MACS_peak_4635_lociStitched	chr10	121063379	121067811	1	4433	18828.9088	992.768	865	GRK5		GRK5	GRK5	0.056900000000000006	865	1
3_MACS_peak_22529_lociStitched	chr4	9598948	9611048	3	9448	19690.33	1877.92	866		MIR548I2	MIR548I2	NONE	NONE	866	1
4_MACS_peak_15928_lociStitched	chr2	43395794	43407039	4	9105	19508.9505	1717.1115	867		LOC100129726,ZFP36L2	ZFP36L2	ZFP36L2	3.2129	867	1
2_MACS_peak_23489_lociStitched	chr4	121684058	121695944	2	7126	19715.3082	1926.7206	868	PRDM5		PRDM5	PRDM5	0.2843	868	1
2_MACS_peak_28946_lociStitched	chr7	100025205	100035008	2	5712	19476.6004	1697.8796	869	MEPCE,ZCWPW1,C7orf47	C7orf51,C7orf61,TSC22D4	MEPCE	MEPCE	1.1514	869	1
1_MACS_peak_17759_lociStitched	chr2	208028390	208032584	1	4195	18480.861	716.3352	870	KLF7		KLF7	KLF7	0.3836	870	1
1_MACS_peak_22267_lociStitched	chr3	187084441	187088059	1	3619	18805.2786	1044.8784	871	RTP4		RTP4	RTP4	1.2871000000000001	871	1
2_MACS_peak_9512_lociStitched	chr14	91812828	91823775	2	10906	18870.4386	1119.8781	872	CCDC88C		CCDC88C	CCDC88C	0.9244000000000001	872	1
3_MACS_peak_11614_lociStitched	chr16	57568877	57584172	3	10408	20244.462	2496.144	873	GPR114,CCDC102A	DOK4	GPR114	GPR114	0.22169999999999998	873	1
1_MACS_peak_32844_lociStitched	chrX	42800644	42805404	1	4761	18433.576	686.868	874			PPP1R2P9	PPP1R2P9	NONE	874	1
3_MACS_peak_6241_lociStitched	chr11	120367965	120382577	3	9297	19818.2556	2083.6712	875			GRIK4	GRIK4	NONE	875	1
3_MACS_peak_6343_lociStitched	chr11	128274155	128286805	3	8794	19971.82	2237.785	876			ETS1	ETS1	NONE	876	1
2_MACS_peak_22799_lociStitched	chr4	40622362	40634243	2	9124	19813.9437	2111.2537	877	RBM47		RBM47	RBM47	0.1125	877	1
1_MACS_peak_2797_lociStitched	chr1	211431042	211435007	1	3966	18714.4035	1024.9525	878	RCOR3		RCOR3	RCOR3	0.21900000000000003	878	1
2_MACS_peak_19916_lociStitched	chr22	38700859	38715143	2	10841	20180.4352	2505.4136	879	CSNK1E	TMEM184B	CSNK1E	CSNK1E	0.47929999999999995	879	1
3_MACS_peak_30409_lociStitched	chr8	72164662	72177224	3	8395	19537.6786	1870.4818	880	EYA1		EYA1	EYA1	0.1078	880	1
1_MACS_peak_20661_lociStitched	chr3	45634173	45639831	1	5659	18907.3386	1272.4842	881	LIMD1		LIMD1	LIMD1	0.2933	881	1
3_MACS_peak_7173_lociStitched	chr12	53763793	53776181	3	7557	20036.3512	2426.8092	882	SP1	AMHR2,AAAS,SP7	SP1	AAAS	0.37870000000000004	882	1
1_MACS_peak_9097_lociStitched	chr14	50436417	50440635	1	4219	18122.637	513.3306	883		C14orf182	C14orf182	C14orf182	0.7424999999999999	883	1
4_MACS_peak_22127_lociStitched	chr3	181416967	181433243	4	11209	20454.0492	2845.0448	884	SOX2OT,SOX2		SOX2	SOX2	1.1922	884	1
1_MACS_peak_29246_lociStitched	chr7	121944292	121951731	1	7440	19046.8156	1437.9587	885	LOC154860,FEZF1		FEZF1	FEZF1	0.48939999999999995	885	1
5_MACS_peak_2351_lociStitched	chr1	183557455	183577431	5	10073	22103.444	4498.5952	886	NCF2	RGL1,ARPC5,APOBEC4	NCF2	RGL1	0.4644	886	1
2_MACS_peak_22352_lociStitched	chr3	195631796	195642714	2	7207	20265.9916	2662.9002	887	TNK2	TNK2	TNK2	TNK2	0.33690000000000003	887	1
2_MACS_peak_32056_lociStitched	chr9	112729448	112738724	2	8219	19431.3648	1833.8652	888	PALM2-AKAP2		AKAP2	AKAP2	0.5960000000000001	888	1
2_MACS_peak_17940_lociStitched	chr2	227769121	227782452	2	8798	19599.2362	2015.6472	889	RHBDD1		RHBDD1	RHBDD1	0.15250000000000002	889	1
1_MACS_peak_29959_lociStitched	chr8	27216537	27225429	1	8893	19413.0144	1871.766	890	PTK2B	TRIM35	PTK2B	PTK2B	0.46940000000000004	890	1
2_MACS_peak_14570_lociStitched	chr19	11199096	11208219	2	8930	19117.2465	1595.6127	891	LDLR		LDLR	LDLR	0.33340000000000003	891	1
2_MACS_peak_374_lociStitched	chr1	25869372	25878727	2	7244	19160.911	1653.964	892	LDLRAP1		LDLRAP1	LDLRAP1	0.6351	892	1
4_MACS_peak_19976_lociStitched	chr22	39911203	39929384	4	9555	20860.8794	3358.0307	893	SMCR7L,ATF4,RPS19BP1	MGAT3,CACNA1I	ATF4	ATF4	0.8705	893	1
2_MACS_peak_7010_lociStitched	chr12	46119623	46132556	2	9766	19531.4166	2046.0006	894	ARID2,LOC400027		ARID2	ARID2	0.0686	894	1
1_MACS_peak_27409_lociStitched	chr6	129809471	129814358	1	4888	18488.9871	1064.3886	895	LAMA2		ARHGAP18	ARHGAP18	0.266	895	1
2_MACS_peak_2787_lociStitched	chr1	210501276	210507654	2	5490	19105.9368	1715.682	896	HHAT		HHAT	HHAT	0.0007999999999999952	896	1
1_MACS_peak_21404_lociStitched	chr3	121792707	121799025	1	6319	18895.8744	1507.4748	897	CD86		CD86	CD86	0.2571	897	1
1_MACS_peak_19850_lociStitched	chr22	36725875	36730245	1	4371	18322.099	941.298	898	MYH9		MYH9	MYH9	0.3515	898	1
2_MACS_peak_19640_lociStitched	chr22	23517287	23526349	2	8978	19354.6196	1994.5462	899	BCR	RAB36,RTDR1	BCR	RAB36	0.8157000000000001	899	1
1_MACS_peak_11680_lociStitched	chr16	66582834	66587945	1	5112	18354.1121	1004.3115	900	CKLF,TK2	CMTM1,CMTM2,CMTM3	TK2	TK2	1.8437000000000001	900	1
3_MACS_peak_6386_lociStitched	chr11	130634308	130648480	3	7700	19436.898	2107.3764	901			SNX19	SNX19	NONE	901	1
1_MACS_peak_6389_lociStitched	chr11	130670454	130678974	1	8521	18432.168	1148.496	902			SNX19	SNX19	NONE	902	1
1_MACS_peak_23064_lociStitched	chr4	77117591	77122766	1	5176	18557.0325	1291.68	903	SCARB2	NUP54	SCARB2	SCARB2	0.38989999999999997	903	1
4_MACS_peak_33120_lociStitched	chrX	75362589	75372368	4	8312	18322.9123	1063.9552	904		CXorf26	CXorf26	CXorf26	0.11669999999999998	904	1
1_MACS_peak_17720_lociStitched	chr2	204661874	204667537	1	5664	18407.0152	1155.8183	905			CTLA4	CTLA4	NONE	905	1
1_MACS_peak_14095_lociStitched	chr18	56806281	56812174	1	5894	18633.0767	1402.534	906	SEC11C		SEC11C	SEC11C	0.5721	906	1
2_MACS_peak_26280_lociStitched	chr6	27774613	27784285	2	8677	18829.4496	1599.7488	907	HIST1H2AI,HIST1H3H,HIST1H2BM,HIST1H2BL,HIST1H2AJ	HIST1H4J,HIST1H2BN,HIST1H2AL,HIST1H4K,HIST1H2AK	HIST1H3H	HIST1H2BN	1.8711000000000002	907	1
2_MACS_peak_2547_lociStitched	chr1	200986973	200996927	2	8552	19886.1012	2682.603	908	KIF21B		KIF21B	KIF21B	0.21780000000000002	908	1
1_MACS_peak_12896_lociStitched	chr17	46515801	46521094	1	5294	18294.7252	1095.651	909		SKAP1	SKAP1	SKAP1	0.011899999999999994	909	1
1_MACS_peak_7456_lociStitched	chr12	72078849	72089064	1	10216	19127.5875	1948.0005	910	TMEM19	THAP2,ZFC3H1	TMEM19	TMEM19	0.5870000000000001	910	1
3_MACS_peak_1842_lociStitched	chr1	153929591	153941507	3	7999	20412.108	3236.3856	911	CREB3L4,CRTC2,SLC39A1	RPS27,GATAD2B,DENND4B,JTB,RAB13	CRTC2	CRTC2	0.6414	911	1
1_MACS_peak_6008_lociStitched	chr11	102185922	102191974	1	6053	18578.4296	1414.3524	912	BIRC3	BIRC2	BIRC3	BIRC3	0.5761999999999999	912	1
1_MACS_peak_31105_lociStitched	chr9	624517	630486	1	5970	18271.109	1112.6216	913	KANK1		KANK1	KANK1	0.0977	913	1
2_MACS_peak_8736_lociStitched	chr13	103243434	103251052	2	6032	18535.3558	1403.9974	914	TPP2		TPP2	TPP2	0.13690000000000002	914	1
2_MACS_peak_23099_lociStitched	chr4	78735783	78749475	2	9776	19513.8384	2385.1464	915	CNOT6L	MRPL1	CNOT6L	CNOT6L	0.09980000000000001	915	1
1_MACS_peak_13895_lociStitched	chr18	42337804	42342438	1	4635	18145.8172	1041.2598	916	SETBP1		SETBP1	SETBP1	0.2792	916	1
2_MACS_peak_9917_lociStitched	chr15	38476802	38485565	2	8058	18488.1774	1402.08	917			SPRED1	SPRED1	NONE	917	1
1_MACS_peak_31820_lociStitched	chr9	93923323	93928123	1	4801	18142.08	1058.4	918			LOC100129316	NONE	NONE	918	1
1_MACS_peak_2451_lociStitched	chr1	192542359	192550486	1	8128	19556.8128	2477.1096	919	RGS1		RGS1	RGS1	1.238	919	1
3_MACS_peak_28402_lociStitched	chr7	45032785	45047909	3	9183	19361.7448	2307.9224	920	CCM2	CCM2,MYO1G,SNORA9,C7orf40	CCM2	CCM2	0.37889999999999996	920	1
2_MACS_peak_26329_lociStitched	chr6	29931481	29936116	2	4600	18032.004	984.9375	921		HLA-A,HCG9,HLA-J,HCG4P6	HCG9	HLA-A	0.41669999999999996	921	1
1_MACS_peak_2252_lociStitched	chr1	174966957	174970552	1	3596	18306.0995	1284.134	922	CACYBP	MRPS14	CACYBP	CACYBP	0.6950999999999999	922	1
3_MACS_peak_14319_lociStitched	chr19	1847530	1858168	3	6867	19189.8882	2211.6402	923	REXO1,KLF16	LOC100288123,SCAMP4,ADAT3,ATP8B3,MIR1909,FAM108A1	REXO1	FAM108A1	0.1481	923	1
3_MACS_peak_20574_lociStitched	chr3	39248012	39263526	3	9670	19558.4998	2590.838	924		XIRP1	XIRP1	XIRP1	0.0855	924	1
1_MACS_peak_6948_lociStitched	chr12	40010976	40016882	1	5907	18152.091	1184.7436	925	ABCD2	C12orf40	ABCD2	ABCD2	0.18289999999999998	925	1
1_MACS_peak_1759_lociStitched	chr1	150335348	150339576	1	4229	18410.4032	1450.6268	926	RPRD2	PRPF3	RPRD2	RPRD2	0.06760000000000002	926	1
1_MACS_peak_21329_lociStitched	chr3	114009080	114013969	1	4890	17847.2945	892.7314	927	TIGIT	MIR568	TIGIT	TIGIT	0.6413	927	1
3_MACS_peak_13785_lociStitched	chr18	24028290	24042949	3	8326	19285.3804	2338.1105	928	KCTD1		KCTD1	KCTD1	0.1569	928	1
3_MACS_peak_20421_lociStitched	chr3	23692970	23704082	3	8261	18581.4864	1667.9112	929			UBE2E1	UBE2E1	0.2112	929	1
2_MACS_peak_19853_lociStitched	chr22	36772329	36785153	2	8995	19135.9728	2228.8112	930	MYH9		MYH9	MYH9	0.3515	930	1
1_MACS_peak_25812_lociStitched	chr5	179244966	179249687	1	4722	17845.38	958.8351	931	SQSTM1	LTC4S,MIR1229,MGAT4B,C5orf45	SQSTM1	MGAT4B	0.5391	931	1
2_MACS_peak_4852_lociStitched	chr11	3528343	3536703	2	7610	18573.412	1690.392	932			TRPC2	TRPC2	NONE	932	1
3_MACS_peak_8895_lociStitched	chr14	23023768	23039453	3	10370	18230.6755	1358.321	933	DAD1	ABHD4	DAD1	ABHD4	0.27469999999999994	933	1
2_MACS_peak_837_lociStitched	chr1	46790175	46799796	2	7040	18760.95	1905.9201	934		UQCRH,NSUN4,LRRC41	NSUN4	UQCRH	0.36040000000000005	934	1
2_MACS_peak_26650_lociStitched	chr6	44223637	44234264	2	7087	18686.5168	1854.4115	935	SLC35B2,NFKBIE	SLC29A1,HSP90AB1,TMEM151B,TCTE1,AARS2	SLC35B2	HSP90AB1	0.6890000000000001	935	1
4_MACS_peak_24446_lociStitched	chr5	55272987	55292091	4	9020	19812.7584	3005.0592	936	IL6ST		IL6ST	IL6ST	0.21209999999999998	936	1
3_MACS_peak_16915_lociStitched	chr2	127413181	127424576	3	8507	18323.16	1544.0225	937	GYPC		GYPC	GYPC	0.3061	937	1
2_MACS_peak_22176_lociStitched	chr3	183268743	183279130	2	7150	19545.2179	2768.1355	938	KLHL6		KLHL6	KLHL6	1.3734	938	1
1_MACS_peak_29237_lociStitched	chr7	121168475	121173102	1	4628	17992.0895	1215.9756	939			FAM3C	FAM3C	NONE	939	1
1_MACS_peak_19929_lociStitched	chr22	39265548	39271664	1	6117	17912.5408	1141.2456	940	CBX6	NPTXR	CBX6	CBX6	0.9226000000000001	940	1
1_MACS_peak_20443_lociStitched	chr3	25871692	25880245	1	8554	18196.5075	1439.4699	941		OXSM,NGLY1,LOC285326	LOC285326	OXSM	0.11910000000000001	941	1
3_MACS_peak_7823_lociStitched	chr12	106529148	106544038	3	9979	19041.332	2299.016	942	NUAK1		NUAK1	NUAK1	0.15130000000000002	942	1
