REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X08_0EWU_0229Kronos_MM1S.KB.6hr.2_H3K18Ac_hs.dm_i16.bam	X42_0EXU_0229Kronos_MM1S.KB.6hr.2_Input_hs_i86.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isStretch
2_MACS_peak_13019_lociStitched	chr17	54984849	54992835	2	7515	8812.551	1322.4816	970	TRIM25	MTVR2,COIL	TRIM25	970	1
1_MACS_peak_23189_lociStitched	chr4	87855019	87862532	1	7514	19303.9022	1350.8374	971	AFF1	C4orf36	AFF1	971	1
2_MACS_peak_25502_lociStitched	chr5	150630162	150637739	2	7511	6657.1522	1535.8579	972	GM2A	CCDC69,SLC36A3	GM2A	972	1
4_MACS_peak_1572_lociStitched	chr1	120673834	120688778	4	7511	7769.3856	3097.8912	973			NOTCH2	973	1
3_MACS_peak_12442_lociStitched	chr17	27219324	27230914	3	7510	17206.514	2126.765	974	FLOT2,DHRS13	ERAL1,C17orf63,MIR451,MIR144,PHF12	FLOT2	974	1
2_MACS_peak_6319_lociStitched	chr11	126056741	126068951	2	7508	31291.788	1863.246	975		FAM118B,RPUSD4	RPUSD4	975	1
2_MACS_peak_1580_lociStitched	chr1	120832655	120840413	2	7499	11468.6514	1955.7918	976	FAM72B		FAM72B	976	1
3_MACS_peak_18445_lociStitched	chr20	24753354	24766928	3	7499	11145.6114	1894.9304	977			CST7	977	1
1_MACS_peak_2362_lociStitched	chr1	183808608	183816104	1	7497	61315.7808	2219.5656	978	RGL1		APOBEC4	978	1
1_MACS_peak_22297_lociStitched	chr3	191755098	191762592	1	7495	20828.0742	1525.029	979			FGF12	979	1
1_MACS_peak_8589_lociStitched	chr13	77898652	77906146	1	7495	23493.69	1649.4294	980	MYCBP2		MYCBP2	980	1
1_MACS_peak_10481_lociStitched	chr15	74831990	74839478	1	7489	12619.5264	1721.4912	981	ARID3B		ARID3B	981	1
2_MACS_peak_14716_lociStitched	chr19	16475787	16484441	2	7489	22123.0856	1593.2014	982	EPS15L1	KLF2	KLF2	982	1
3_MACS_peak_2445_lociStitched	chr1	192475726	192487974	3	7489	16685.4504	2610.0488	983			RGS1	983	1
2_MACS_peak_10240_lociStitched	chr15	58749474	58759293	2	7482	12003.7275	1327.5288	984	LIPC		LIPC	984	1
3_MACS_peak_20962_lociStitched	chr3	64336472	64349589	3	7480	6982.1791	1829.8215	985			PRICKLE2	985	1
2_MACS_peak_32125_lociStitched	chr9	117127634	117136805	2	7478	21573.8604	1775.5056	986	AKNA	ORM1,ORM2	AKNA	986	1
2_MACS_peak_21820_lociStitched	chr3	156533775	156544994	2	7478	31257.2559	2286.4322	987	LEKR1	PA2G4P4	LEKR1	987	1
1_MACS_peak_17557_lociStitched	chr2	192539040	192546507	1	7468	24809.8542	1612.872	988	OBFC2A		OBFC2A	988	1
1_MACS_peak_12633_lociStitched	chr17	36856131	36863598	1	7468	34657.3338	1479.9594	989	MLLT6	CISD3,PSMB3,C17orf96,PCGF2	MLLT6	989	1
2_MACS_peak_25826_lociStitched	chr5	180610383	180619965	2	7462	8007.6774	1611.6924	990		OR2V2,TRIM41,TRIM7,SNORD96A	TRIM7	990	1
2_MACS_peak_21542_lociStitched	chr3	129892794	129900763	2	7460	25162.1175	1503.7503	991		COL6A4P2	COL6A4P2	991	1
2_MACS_peak_31812_lociStitched	chr9	93732271	93742622	2	7459	33374.7293	1665.4759	992			LOC100129316	992	1
4_MACS_peak_26707_lociStitched	chr6	52040691	52052423	4	7456	5713.484	2173.9396	993	IL17A	MIR206,MIR133B	IL17A	993	1
1_MACS_peak_30805_lociStitched	chr8	124754375	124761828	1	7454	16555.3489	1214.0937	994		FAM91A1,ANXA13	ANXA13	994	1
3_MACS_peak_26774_lociStitched	chr6	56672931	56680982	3	7450	11216.6532	1055.4861	995			BEND6	995	1
2_MACS_peak_10418_lociStitched	chr15	70306324	70316689	2	7450	10838.6805	1850.1525	996			MIR629	996	1
4_MACS_peak_23680_lociStitched	chr4	146970837	146985742	4	7448	7942.8745	2243.2025	997			LSM6	997	1
3_MACS_peak_15298_lociStitched	chr19	50369533	50382041	3	7447	22280.5004	2454.0696	998	TBC1D17,PNKP,AKT1S1	MED25,PTOV1,ATF5,IL4I1	AKT1S1	998	1
2_MACS_peak_29490_lociStitched	chr7	142187823	142197885	2	7446	9110.1348	2433.9978	999			MTRNR2L6	999	1
3_MACS_peak_4739_lociStitched	chr10	130825154	130835945	3	7445	13483.3545	1373.6943	1000			MGMT	1000	1
1_MACS_peak_29246_lociStitched	chr7	121944292	121951731	1	7440	19046.8156	1437.9587	1001	LOC154860,FEZF1		FEZF1	1001	1
1_MACS_peak_21750_lociStitched	chr3	150477863	150485301	1	7439	11208.3222	1254.0468	1002	SIAH2		SIAH2	1002	1
3_MACS_peak_23060_lociStitched	chr4	76932784	76945597	3	7438	11060.1816	1746.4119	1003	ART3,CXCL10	SDAD1,CXCL9,CXCL11	CXCL10	1003	1
2_MACS_peak_2521_lociStitched	chr1	199049950	199060878	2	7437	9323.7696	2444.5936	1004			MIR181A1	1004	1
3_MACS_peak_32860_lociStitched	chrX	45612464	45623246	3	7425	13150.8054	949.8942	1005		MIR221,MIR222	MIR222	1005	1
2_MACS_peak_11431_lociStitched	chr16	30661244	30673199	2	7418	17225.9595	2359.917	1006	PRR14	FBRS,SRCAP,SNORA30,ZNF689	PRR14	1006	1
3_MACS_peak_29319_lociStitched	chr7	128162696	128173994	3	7417	17354.8578	2299.143	1007		METTL2B	METTL2B	1007	1
2_MACS_peak_19708_lociStitched	chr22	27037440	27044949	2	7416	12093.9954	1323.0858	1008		CRYBA4,MIAT,CRYBB1	MIAT	1008	1
2_MACS_peak_25884_lociStitched	chr6	3023047	3032994	2	7413	20729.548	1509.9546	1009	LOC401233	DKFZP686I15217,NQO2,FAM136B,RIPK1	LOC401233	1009	1
3_MACS_peak_32771_lociStitched	chrX	37634806	37648789	3	7412	12665.8014	1279.4445	1010	CYBB		CYBB	1010	1
1_MACS_peak_25980_lociStitched	chr6	7958205	7965614	1	7410	30270.2104	1595.8986	1011	MUTED-TXNDC5	PIP5K1P1,TXNDC5	PIP5K1P1	1011	1
3_MACS_peak_2773_lociStitched	chr1	209920571	209931560	3	7409	18208.773	2927.4696	1012	TRAF3IP3	HSD11B1,C1orf74,IRF6	TRAF3IP3	1012	1
1_MACS_peak_30955_lociStitched	chr8	134508207	134515610	1	7404	28286.863	1784.123	1013	ST3GAL1		ST3GAL1	1013	1
2_MACS_peak_2684_lociStitched	chr1	206132244	206139815	2	7401	13906.4128	2569.5974	1014	FAM72A		FAM72A	1014	1
2_MACS_peak_29688_lociStitched	chr8	1990750	2000572	2	7401	23910.6768	1496.8728	1015	MYOM2		MYOM2	1015	1
1_MACS_peak_28182_lociStitched	chr7	26191136	26198532	1	7397	21168.0916	1482.898	1016	NFE2L3	CBX3,HNRNPA2B1	NFE2L3	1016	1
2_MACS_peak_13305_lociStitched	chr17	73284523	73295123	2	7390	15537.48	2134.84	1017	SLC25A19	MRPS7,LOC100287042,GGA3,MIF4GD	SLC25A19	1017	1
4_MACS_peak_27491_lociStitched	chr6	134951312	134966506	4	7389	6797.7956	2260.8672	1018			ALDH8A1	1018	1
3_MACS_peak_9508_lociStitched	chr14	91781739	91792053	3	7384	11296.9242	1075.7502	1019	CCDC88C		GPR68	1019	1
3_MACS_peak_7609_lociStitched	chr12	92448644	92459047	3	7384	9306.5238	1844.4519	1020			BTG1	1020	1
2_MACS_peak_14700_lociStitched	chr19	16180303	16191338	2	7384	25138.8335	1654.1465	1021	TPM4	FLJ25328,RAB8A	TPM4	1021	1
1_MACS_peak_14034_lociStitched	chr18	52930313	52937691	1	7379	22970.6652	1291.15	1022	TCF4		CCDC68	1022	1
2_MACS_peak_12171_lociStitched	chr17	6914880	6926314	2	7379	34073.32	1997.5198	1023	RNASEK,C17orf49,MIR195,MIR497	ALOX12,BCL6B,SLC16A13,SLC16A11	MIR195	1023	1
3_MACS_peak_4994_lociStitched	chr11	12828768	12838541	3	7377	8672.5602	1533.3837	1024	TEAD1		TEAD1	1024	1
3_MACS_peak_18038_lociStitched	chr2	234419436	234431197	3	7376	15225.7906	876.1945	1025	USP40		USP40	1025	1
3_MACS_peak_7622_lociStitched	chr12	92793728	92803056	3	7374	12187.032	1747.1344	1026		CLLU1,CLLU1OS	CLLU1	1026	1
3_MACS_peak_16262_lociStitched	chr2	68584710	68599183	3	7368	12025.6157	2197.0014	1027	PLEK	CNRIP1	PLEK	1027	1
3_MACS_peak_6514_lociStitched	chr12	6551798	6562999	3	7367	25046.5561	1776.4786	1028	CD27,TAPBPL,LOC678655	NCAPD2,VAMP1,MRPL51	LOC678655	1028	1
3_MACS_peak_190_lociStitched	chr1	14329236	14344784	3	7364	13102.2996	2022.7948	1029			PRDM2	1029	1
1_MACS_peak_29495_lociStitched	chr7	142416343	142423705	1	7363	5695.9794	1645.407	1030		MTRNR2L6,PRSS1	PRSS1	1030	1
1_MACS_peak_7264_lociStitched	chr12	57076473	57083822	1	7350	19687.2361	1349.2764	1031	PTGES3	BAZ2A,SNORD59B,SNORD59A,ATP5B,NACA	PTGES3	1031	1
1_MACS_peak_28277_lociStitched	chr7	35764123	35771470	1	7348	17261.0418	1442.9508	1032		HERPUD2	HERPUD2	1032	1
3_MACS_peak_6207_lociStitched	chr11	118888071	118902004	3	7347	13657.1266	2638.9102	1033	TRAPPC4,MIR3656,RPS25,SLC37A4	FOXR1,CCDC84,VPS11,RPL23AP64,HYOU1	SLC37A4	1033	1
2_MACS_peak_3320_lociStitched	chr10	3846071	3854654	2	7346	22338.9741	1537.2153	1034		KLF6	KLF6	1034	1
2_MACS_peak_27064_lociStitched	chr6	91181672	91189486	2	7342	14718.4504	1551.8604	1035			MAP3K7	1035	1
2_MACS_peak_3194_lociStitched	chr1	240074230	240082680	2	7338	29506.555	2113.345	1036			RPS7P5	1036	1
1_MACS_peak_19392_lociStitched	chr21	43479838	43487172	1	7335	81986.0526	2544.898	1037	UMODL1	C21orf121,UMODL1,ZNF295,C21orf128	UMODL1	1037	1
1_MACS_peak_10195_lociStitched	chr15	53019289	53026622	1	7334	26531.5273	1422.602	1038		KIAA1370	KIAA1370	1038	1
3_MACS_peak_12179_lociStitched	chr17	7136646	7147304	3	7332	16407.991	1952.5456	1039	DVL2,PHF23,GABARAP,CTDNEP1	ACADVL,C17orf81,SLC2A4,DLG4,MIR324,CLDN7	PHF23	1039	1
2_MACS_peak_31634_lociStitched	chr9	73026672	73036806	2	7328	26341.3062	1668.0564	1040	KLF9		KLF9	1040	1
3_MACS_peak_4016_lociStitched	chr10	72249389	72260499	3	7328	14035.263	1938.695	1041	KIAA1274	NODAL	KIAA1274	1041	1
3_MACS_peak_11685_lociStitched	chr16	66906477	66915327	3	7316	7362.315	1422.195	1042	PDP2	CA7,NAE1,CDH16,RRAD	PDP2	1042	1
3_MACS_peak_22291_lociStitched	chr3	191007486	191019711	3	7308	10625.97	2848.425	1043	UTS2D	CCDC50	CCDC50	1043	1
4_MACS_peak_20225_lociStitched	chr3	5018313	5029461	4	7305	9907.2276	1698.9552	1044	BHLHE40		BHLHE40	1044	1
1_MACS_peak_16003_lociStitched	chr2	47166591	47173894	1	7304	16900.6026	1397.0639	1045	TTC7A,MCFD2	MCFD2	MCFD2	1045	1
3_MACS_peak_18290_lociStitched	chr20	9458513	9469566	3	7304	10702.6199	1696.6355	1046	PLCB4	C20orf103	C20orf103	1046	1
2_MACS_peak_1392_lociStitched	chr1	107992535	108003991	2	7301	20199.2192	1027.6032	1047	NTNG1		VAV3	1047	1
2_MACS_peak_4462_lociStitched	chr10	104401182	104412687	2	7301	20489.2545	1764.867	1048	TRIM8		TRIM8	1048	1
2_MACS_peak_1999_lociStitched	chr1	158978280	158986588	2	7286	16788.8064	2299.6544	1049	IFI16		IFI16	1049	1
2_MACS_peak_26722_lociStitched	chr6	52358328	52366298	2	7284	23687.637	1533.428	1050	EFHC1,TRAM2		EFHC1	1050	1
2_MACS_peak_7433_lociStitched	chr12	69195519	69206045	2	7283	25079.2476	1658.8976	1051	MDM2		MDM2	1051	1
3_MACS_peak_20136_lociStitched	chr22	49227402	49239240	3	7282	7646.1642	1567.3512	1052			FAM19A5	1052	1
3_MACS_peak_28475_lociStitched	chr7	50723234	50732756	3	7276	10607.508	1451.1528	1053	GRB10		GRB10	1053	1
2_MACS_peak_19242_lociStitched	chr21	34632816	34642788	2	7273	11903.5764	2417.2128	1054	IFNAR2,IL10RB		IL10RB	1054	1
2_MACS_peak_29247_lociStitched	chr7	121977676	121985124	2	7272	9936.3768	1926.7976	1055	CADPS2	LOC154860,FEZF1	FEZF1	1055	1
1_MACS_peak_21547_lociStitched	chr3	130566859	130574127	1	7269	14995.3376	1178.1428	1056	ATP2C1	ATP2C1	ATP2C1	1056	1
2_MACS_peak_1590_lociStitched	chr1	143462060	143469612	2	7261	13487.872	3709.5424	1057			LOC100130000	1057	1
3_MACS_peak_29430_lociStitched	chr7	137684018	137701094	3	7260	11719.2588	3580.8372	1058	CREB3L2		CREB3L2	1058	1
2_MACS_peak_24050_lociStitched	chr5	217181	224810	2	7257	11193.2688	1393.0554	1059	SDHA,CCDC127	LRRC14B,PDCD6	SDHA	1059	1
2_MACS_peak_8781_lociStitched	chr13	111357627	111369203	2	7256	10727.4792	1841.7416	1060	ING1,CARS2		ING1	1060	1
2_MACS_peak_13574_lociStitched	chr18	2635721	2643330	2	7255	14768.3081	1431.2529	1061		SMCHD1,LOC645158	LOC645158	1061	1
3_MACS_peak_11565_lociStitched	chr16	53123850	53134742	3	7253	17159.2568	2046.6068	1062	CHD9		CHD9	1062	1
3_MACS_peak_15494_lociStitched	chr2	8653890	8666722	3	7247	12720.3616	1913.2512	1063			ID2	1063	1
2_MACS_peak_374_lociStitched	chr1	25869372	25878727	2	7244	19160.911	1653.964	1064	LDLRAP1		LDLRAP1	1064	1
3_MACS_peak_10368_lociStitched	chr15	67372342	67384893	3	7240	7294.6412	2137.4353	1065	SMAD3	SMAD3	SMAD3	1065	1
3_MACS_peak_13460_lociStitched	chr17	78227955	78238655	3	7238	13565.46	1539.73	1066	RNF213	SLC26A11,SGSH	RNF213	1066	1
3_MACS_peak_2823_lociStitched	chr1	212406250	212416912	3	7236	8109.5172	2116.407	1067		PPP2R5A	PPP2R5A	1067	1
5_MACS_peak_18710_lociStitched	chr20	42538936	42552589	5	7229	6020.973	1535.9625	1068	TOX2	TOX2	TOX2	1068	1
2_MACS_peak_2720_lociStitched	chr1	207093442	207105329	2	7226	43284.1331	3217.8109	1069	FAIM3,PIGR	IL24,FCAMR	FAIM3	1069	1
1_MACS_peak_291_lociStitched	chr1	21615399	21622623	1	7225	21792.6408	1442.6328	1070	ECE1	ECE1	ECE1	1070	1
2_MACS_peak_2710_lociStitched	chr1	206938493	206948493	2	7222	8390	2396	1071	IL10	IL19	IL10	1071	1
3_MACS_peak_19591_lociStitched	chr22	22510827	22524132	3	7219	21971.877	2320.392	1072			VPREB1	1072	1
2_MACS_peak_1623_lociStitched	chr1	144960507	144968673	2	7215	20428.0656	2484.9138	1073	PDE4DIP	PDE4DIP	PDE4DIP	1073	1
3_MACS_peak_22749_lociStitched	chr4	38063233	38074402	3	7212	6106.0923	1551.3741	1074	TBC1D1		PTTG2	1074	1
2_MACS_peak_23497_lociStitched	chr4	122058414	122067032	2	7211	15915.7224	1404.734	1075	TNIP3		TNIP3	1075	1
2_MACS_peak_27884_lociStitched	chr7	2438740	2447696	2	7211	14572.3076	1507.2948	1076	CHST12	EIF3B	CHST12	1076	1
1_MACS_peak_20324_lociStitched	chr3	14161108	14168315	1	7208	12576.9357	1586.2607	1077	TMEM43,CHCHD4		CHCHD4	1077	1
2_MACS_peak_22352_lociStitched	chr3	195631796	195642714	2	7207	20265.9916	2662.9002	1078	TNK2	TNK2	TNK2	1078	1
3_MACS_peak_23231_lociStitched	chr4	90236640	90252954	3	7204	16517.925	2647.7622	1079		GPRIN3	GPRIN3	1079	1
3_MACS_peak_18670_lociStitched	chr20	39631433	39642678	3	7203	12516.8095	1856.5495	1080		TOP1	TOP1	1080	1
3_MACS_peak_15045_lociStitched	chr19	41108995	41120990	3	7201	6154.6345	1846.0305	1081	LTBP4	SHKBP1	LTBP4	1081	1
3_MACS_peak_29643_lociStitched	chr7	155532993	155547607	3	7201	7327.4596	3251.615	1082	RBM33		SHH	1082	1
2_MACS_peak_9635_lociStitched	chr14	103271022	103278861	2	7200	7991.8605	708.6456	1083	TRAF3		TRAF3	1083	1
2_MACS_peak_12036_lociStitched	chr17	977660	985394	2	7198	9535.2486	1193.3562	1084	ABR		ABR	1084	1
1_MACS_peak_13224_lociStitched	chr17	66452471	66459663	1	7193	12545.7248	1364.3224	1085	WIPI1	PRKAR1A,MIR635	WIPI1	1085	1
2_MACS_peak_8608_lociStitched	chr13	78703337	78713002	2	7193	13369.5945	1281.579	1086			EDNRB	1086	1
2_MACS_peak_14093_lociStitched	chr18	56751098	56762652	2	7191	18056.5912	1875.2142	1087		LOC390858,SEC11C	SEC11C	1087	1
1_MACS_peak_19927_lociStitched	chr22	39146189	39153371	1	7183	30188.1006	1356.6798	1088	SUN2	GTPBP1,JOSD1,DNAL4	SUN2	1088	1
4_MACS_peak_14129_lociStitched	chr18	60883070	60903220	4	7178	8936.525	2907.645	1089	BCL2		BCL2	1089	1
3_MACS_peak_18231_lociStitched	chr20	5048994	5062070	3	7177	10280.3512	2120.9272	1090		PCNA-AS1,CDS2,C20orf30,PCNA	C20orf30	1090	1
1_MACS_peak_28782_lociStitched	chr7	86413318	86420492	1	7175	7927.9874	1083.9914	1091	GRM3		GRM3	1091	1
2_MACS_peak_31540_lociStitched	chr9	66698604	66709911	2	7169	20015.6514	1745.8008	1092			LOC442421	1092	1
1_MACS_peak_29926_lociStitched	chr8	24150465	24157625	1	7161	5485.992	930.084	1093	ADAM28		ADAM28	1093	1
2_MACS_peak_9935_lociStitched	chr15	39913991	39922611	2	7159	16545.228	1516.258	1094	FSIP1	THBS1	THBS1	1094	1
2_MACS_peak_29912_lociStitched	chr8	23074907	23083683	2	7156	12098.5936	1477.8784	1095	LOC389641,TNFRSF10A	CHMP7	TNFRSF10A	1095	1
2_MACS_peak_22176_lociStitched	chr3	183268743	183279130	2	7150	19545.2179	2768.1355	1096	KLHL6		KLHL6	1096	1
2_MACS_peak_10715_lociStitched	chr15	89163730	89171832	2	7144	10493.7104	1425.1418	1097	AEN	MIR1179,MIR7-2,ISG20	AEN	1097	1
3_MACS_peak_25705_lociStitched	chr5	172191347	172205507	3	7144	15137.04	2153.736	1098	DUSP1		DUSP1	1098	1
1_MACS_peak_17361_lociStitched	chr2	175457157	175464297	1	7141	30419.256	1462.272	1099	WIPF1		WIPF1	1099	1
2_MACS_peak_17611_lociStitched	chr2	198072817	198083583	2	7139	16431.0692	1934.6502	1100	ANKRD44		ANKRD44	1100	1
2_MACS_peak_6510_lociStitched	chr12	6468062	6477746	2	7137	20751.8436	1852.5492	1101	SCNN1A	PLEKHG6,LTBR,TNFRSF1A	SCNN1A	1101	1
1_MACS_peak_14805_lociStitched	chr19	19173593	19180727	1	7135	7449.3228	1346.1858	1102	SLC25A42	ARMC6,SUGP2	SLC25A42	1102	1
3_MACS_peak_6815_lociStitched	chr12	27295709	27303882	3	7135	10786.7254	1413.929	1103			C12orf71	1103	1
1_MACS_peak_4858_lociStitched	chr11	3874493	3881626	1	7134	15141.2191	1574.9664	1104	STIM1	PGAP2,RHOG	STIM1	1104	1
3_MACS_peak_18235_lociStitched	chr20	5092804	5108954	3	7134	12343.445	2493.56	1105	PCNA-AS1,CDS2,C20orf30,PCNA		PCNA	1105	1
2_MACS_peak_29167_lociStitched	chr7	115784463	115793986	2	7130	8600.2213	1995.0685	1106			TES	1106	1
2_MACS_peak_10717_lociStitched	chr15	89177393	89184869	2	7128	13414.9344	1252.9776	1107	ISG20	MIR1179,MIR7-2,AEN	ISG20	1107	1
4_MACS_peak_13533_lociStitched	chr17	80447730	80458280	4	7128	6709.8	1620.48	1108		NARF,FOXK2,C17orf62	FOXK2	1108	1
2_MACS_peak_23489_lociStitched	chr4	121684058	121695944	2	7126	19715.3082	1926.7206	1109	PRDM5		PRDM5	1109	1
1_MACS_peak_1647_lociStitched	chr1	145433900	145441023	1	7124	38004.7665	2254.4295	1110	TXNIP	HFE2,ANKRD34A,LIX1L,POLR3GL	TXNIP	1110	1
2_MACS_peak_32132_lociStitched	chr9	117258760	117268660	2	7123	11617.65	1578.06	1111	DFNB31		DFNB31	1111	1
1_MACS_peak_1622_lociStitched	chr1	144929353	144936472	1	7120	15419.754	2871.8046	1112	PDE4DIP		PDE4DIP	1112	1
4_MACS_peak_1898_lociStitched	chr1	155210209	155225875	4	7120	13098.3426	3694.0428	1113	GBA,FAM189B,SCAMP3	MIR92B,MTX1,HCN3,MUC1,THBS3,GBAP1,CLK2,PKLR	GBA	1113	1
3_MACS_peak_17398_lociStitched	chr2	178409158	178418582	3	7118	10511.5296	1477.6832	1114	TTC30B		TTC30B	1114	1
3_MACS_peak_29070_lociStitched	chr7	106182746	106194913	3	7118	11795.9065	2634.1555	1115			FLJ36031	1115	1
1_MACS_peak_6812_lociStitched	chr12	27088419	27095532	1	7114	11542.9764	1271.0931	1116	FGFR1OP2,C12orf11		FGFR1OP2	1116	1
2_MACS_peak_29006_lociStitched	chr7	102250998	102258115	2	7113	8149.6767	2860.3223	1117	RASA4	POLR2J3,UPK3BL	RASA4	1117	1
1_MACS_peak_16216_lociStitched	chr2	65139752	65146860	1	7109	31380.3984	1706.6308	1118	LOC400958		LOC400958	1118	1
1_MACS_peak_26287_lociStitched	chr6	27857102	27864209	1	7108	22966.9812	1341.0909	1119	HIST1H2BO,HIST1H3J,HIST1H2AM	HIST1H2AL,HIST1H1B,HIST1H3I,HIST1H4L,OR2B2	HIST1H2AM	1119	1
3_MACS_peak_27672_lociStitched	chr6	149555067	149569064	3	7107	11040.8336	1053.9741	1120			TAB2	1120	1
3_MACS_peak_9589_lociStitched	chr14	98163500	98174531	3	7104	6770.8278	954.1815	1121		LOC100129345	LOC100129345	1121	1
4_MACS_peak_18021_lociStitched	chr2	233939992	233952321	4	7097	6825.3344	957.9633	1122	INPP5D	NEU2	INPP5D	1122	1
4_MACS_peak_31785_lociStitched	chr9	92156264	92171561	4	7092	8248.1424	2187.471	1123		GADD45G	GADD45G	1123	1
2_MACS_peak_22630_lociStitched	chr4	18690839	18701577	2	7091	14137.6508	1736.3346	1124			LCORL	1124	1
2_MACS_peak_26650_lociStitched	chr6	44223637	44234264	2	7087	18686.5168	1854.4115	1125	SLC35B2,NFKBIE	SLC29A1,HSP90AB1,TMEM151B,TCTE1,AARS2	SLC35B2	1125	1
3_MACS_peak_16582_lociStitched	chr2	96906138	96917437	3	7085	11800.6756	1907.2712	1126	LOC285033,TMEM127	CIAO1,STARD7	LOC285033	1126	1
4_MACS_peak_4035_lociStitched	chr10	73619554	73634292	4	7085	7441.2162	1968.9968	1127		CDH23,PSAP	PSAP	1127	1
1_MACS_peak_2397_lociStitched	chr1	185124466	185131549	1	7084	16830.6246	2352.2643	1128	C1orf26,C1orf25		C1orf26	1128	1
3_MACS_peak_4774_lociStitched	chr10	135201345	135215550	3	7084	17509.083	2063.9865	1129	PAOX,MTG1	PRAP1,C10orf125,MIR3944,ECHS1,SPRN	MTG1	1129	1
1_MACS_peak_5090_lociStitched	chr11	21431761	21438840	1	7080	27560.6707	1241.6566	1130	NELL1		NELL1	1130	1
3_MACS_peak_26886_lociStitched	chr6	76517161	76531431	3	7079	9234.117	2013.497	1131	MYO6		MYO6	1131	1
1_MACS_peak_10507_lociStitched	chr15	75334572	75341645	1	7074	37822.1602	1633.1557	1132	PPCDC	SCAMP5	PPCDC	1132	1
2_MACS_peak_24823_lociStitched	chr5	88563933	88571023	2	7072	43107.909	1378.296	1133			MEF2C	1133	1
2_MACS_peak_3043_lociStitched	chr1	228268980	228279458	2	7060	11497.5094	2524.1502	1134	ARF1	MIR3620,GUK1,C1orf35,MRPL55	ARF1	1134	1
1_MACS_peak_32622_lociStitched	chrX	12904925	12911981	1	7057	13304.7936	657.6192	1135	TLR7	TLR8,LOC349408	TLR8	1135	1
4_MACS_peak_33403_lociStitched	chrX	129298942	129310711	4	7056	6660.0771	1108.6398	1136	RAB33A,AIFM1	AIFM1	RAB33A	1136	1
3_MACS_peak_9806_lociStitched	chr15	31295222	31307442	3	7054	10830.586	1743.794	1137	TRPM1	MTMR10,MIR211	MTMR10	1137	1
2_MACS_peak_4323_lociStitched	chr10	94868762	94876646	2	7053	13928.6628	1109.2788	1138		CYP26C1,CYP26A1	CYP26A1	1138	1
1_MACS_peak_7668_lociStitched	chr12	94597109	94604158	1	7050	51472.5029	1856.7066	1139	PLXNC1		PLXNC1	1139	1
3_MACS_peak_18522_lociStitched	chr20	32250452	32263172	3	7048	10973.544	2110.248	1140	C20orf144,C20orf134,NECAB3	E2F1,PXMP4	C20orf134	1140	1
2_MACS_peak_20631_lociStitched	chr3	44036387	44046371	2	7045	8666.112	1479.6288	1141			MIR138-1	1141	1
2_MACS_peak_13962_lociStitched	chr18	47617330	47627896	2	7041	10289.1708	2087.8416	1142	MYO5B	MIR4320	MIR4320	1142	1
2_MACS_peak_837_lociStitched	chr1	46790175	46799796	2	7040	18760.95	1905.9201	1143		UQCRH,NSUN4,LRRC41	NSUN4	1143	1
2_MACS_peak_31583_lociStitched	chr9	69881422	69892352	2	7040	20805.255	1616.547	1144			FOXD4L5	1144	1
2_MACS_peak_12436_lociStitched	chr17	27045946	27056758	2	7035	17651.6712	2158.0752	1145	RPL23A,SNORD42B,SNORD4A,SNORD42A,SNORD4B,NEK8,TLCD1	TRAF4,PROCA1,RAB34	SNORD4B	1145	1
2_MACS_peak_7105_lociStitched	chr12	50054249	50065693	2	7028	11093.8136	1911.148	1146	FMNL3	PRPF40B	PRPF40B	1146	1
2_MACS_peak_25003_lociStitched	chr5	109265952	109274620	2	7025	12623.2084	1393.8144	1147		LOC100289673	LOC100289673	1147	1
3_MACS_peak_23526_lociStitched	chr4	124330167	124341011	3	7024	6408.804	1252.482	1148		SPRY1	SPRY1	1148	1
4_MACS_peak_29593_lociStitched	chr7	150776623	150785644	4	7022	12044.8392	1759.9971	1149	AGAP3,FASTK,TMUB1	ACCN3,SLC4A2,CDK5	TMUB1	1149	1
2_MACS_peak_26354_lociStitched	chr6	30683786	30690907	2	7021	20983.4507	1481.8801	1150	TUBB,MDC1	DHX16,KIAA1949,NRM,FLOT1,IER3	TUBB	1150	1
2_MACS_peak_10182_lociStitched	chr15	52770837	52780541	2	7021	9339.1296	1543.9064	1151	MYO5A		MYO5A	1151	1
2_MACS_peak_25145_lociStitched	chr5	125295250	125305082	2	7019	15865.8984	1399.0936	1152			GRAMD3	1152	1
2_MACS_peak_11123_lociStitched	chr16	11712508	11719786	2	7017	11264.8884	1209.6036	1153		SNN,LITAF	LITAF	1153	1
2_MACS_peak_23065_lociStitched	chr4	77129307	77136506	2	7015	10379.5182	1222.3902	1154	SCARB2	FAM47E	SCARB2	1154	1
1_MACS_peak_358_lociStitched	chr1	25069470	25076480	1	7011	11717.215	1209.926	1155	CLIC4		CLIC4	1155	1
2_MACS_peak_21645_lociStitched	chr3	140560857	140570067	2	7007	14272.737	1551.885	1156			SLC25A36	1156	1
3_MACS_peak_22388_lociStitched	chr3	197450239	197464909	3	7004	12429.891	3265.542	1157	KIAA0226	FYTTD1,MIR922	KIAA0226	1157	1
4_MACS_peak_15499_lociStitched	chr2	8817634	8826361	4	7003	5856.6897	1251.4518	1158	ID2		ID2	1158	1
