REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	08_0EWU_0229Kronos_MM1S-KB-6hr-2_H3K18Ac_hs-dm_i16.bam	42_0EXU_0229Kronos_MM1S-KB-6hr-2_Input_hs_i86.bam
1_MACS_peak_30441_lociStitched	chr8	76663566	76666464	1	2899	3279.9563999999996	471.7944
1_MACS_peak_659_lociStitched	chr1	39680062	39682959	1	2898	6031.8437	563.4665
1_MACS_peak_8727_lociStitched	chr13	101440358	101443255	1	2898	4344.6309	532.1789
1_MACS_peak_15041_lociStitched	chr19	40948465	40951362	1	2898	3082.9874	546.6639
1_MACS_peak_32458_lociStitched	chr9	139376253	139379150	1	2898	4505.4144	360.6765
1_MACS_peak_22550_lociStitched	chr4	11100128	11103024	1	2897	4321.1216	588.4671999999999
1_MACS_peak_8656_lociStitched	chr13	91274224	91277118	1	2895	2707.337	208.9468
1_MACS_peak_17620_lociStitched	chr2	198298491	198301385	1	2895	5724.6214	614.3962
1_MACS_peak_18943_lociStitched	chr20	53222843	53225737	1	2895	1740.1621999999998	481.851
1_MACS_peak_20294_lociStitched	chr3	11682959	11685853	1	2895	3967.9634	528.4444000000001
1_MACS_peak_10006_lociStitched	chr15	42262834	42265727	1	2894	2129.248	586.1218
1_MACS_peak_24068_lociStitched	chr5	891953	894846	1	2894	4176.9134	370.01470000000006
1_MACS_peak_28056_lociStitched	chr7	17692971	17695864	1	2894	3382.4956	621.995
1_MACS_peak_31302_lociStitched	chr9	22682159	22685052	1	2894	4014.9053999999996	251.1124
1_MACS_peak_7090_lociStitched	chr12	49452529	49455421	1	2893	6533.027999999999	406.90439999999995
1_MACS_peak_10189_lociStitched	chr15	52858987	52861879	1	2893	6086.5032	521.7168
1_MACS_peak_11519_lociStitched	chr16	48417555	48420447	1	2893	5274.1404	366.7056
1_MACS_peak_17195_lociStitched	chr2	161550379	161553271	1	2893	6657.384	639.4212
1_MACS_peak_17564_lociStitched	chr2	193218403	193221295	1	2893	4217.4036	442.476
1_MACS_peak_25957_lociStitched	chr6	7107161	7110053	1	2893	4109.2428	349.932
1_MACS_peak_8741_lociStitched	chr13	103497307	103500198	1	2892	6256.4131	630.5271
1_MACS_peak_10051_lociStitched	chr15	44827746	44830636	1	2891	4386.153	579.156
1_MACS_peak_32524_lociStitched	chrX	986149	989039	1	2891	5833.465	153.748
1_MACS_peak_2041_lociStitched	chr1	160736126	160739015	1	2890	7909.5042	1089.153
1_MACS_peak_3428_lociStitched	chr10	12406825	12409714	1	2890	7785.2771999999995	465.4179
1_MACS_peak_21361_lociStitched	chr3	119040633	119043522	1	2890	10073.3652	428.4387
1_MACS_peak_7165_lociStitched	chr12	53624944	53627832	1	2889	4442.6104	451.972
1_MACS_peak_17315_lociStitched	chr2	172289086	172291974	1	2889	3968.1120000000005	538.9008
1_MACS_peak_17690_lociStitched	chr2	203239957	203242845	1	2889	3150.5191999999997	476.2312
1_MACS_peak_30665_lociStitched	chr8	103874704	103877592	1	2889	3076.0087999999996	316.236
1_MACS_peak_32866_lociStitched	chrX	45708756	45711643	1	2888	2055.544	237.8888
1_MACS_peak_3556_lociStitched	chr10	22970546	22973432	1	2887	4787.874	475.6128
1_MACS_peak_9699_lociStitched	chr15	20557184	20560070	1	2887	3048.1932	1209.8112
1_MACS_peak_12754_lociStitched	chr17	40769079	40771965	1	2887	6769.6902	716.0165999999999
1_MACS_peak_13820_lociStitched	chr18	29671076	29673962	1	2887	5566.8054	434.9202
1_MACS_peak_17101_lociStitched	chr2	151258772	151261658	1	2887	6182.3892	488.3112
1_MACS_peak_244_lociStitched	chr1	16938813	16941698	1	2886	4770.3475	1959.2035
1_MACS_peak_7589_lociStitched	chr12	89917630	89920515	1	2886	6418.548000000001	530.2629999999999
1_MACS_peak_10177_lociStitched	chr15	52622958	52625843	1	2886	1867.172	452.368
1_MACS_peak_11747_lociStitched	chr16	68450459	68453344	1	2886	5248.6804999999995	528.532
1_MACS_peak_19602_lociStitched	chr22	22623528	22626413	1	2886	4236.0455	700.478
1_MACS_peak_24526_lociStitched	chr5	58980362	58983247	1	2886	4022.5555000000004	566.6139999999999
1_MACS_peak_5414_lociStitched	chr11	60808739	60811623	1	2885	10788.1788	562.9568
1_MACS_peak_7192_lociStitched	chr12	54216741	54219625	1	2885	3707.6704000000004	504.7
1_MACS_peak_22428_lociStitched	chr4	2413405	2416289	1	2885	8549.618	746.6676000000001
1_MACS_peak_33038_lociStitched	chrX	64969827	64972711	1	2885	2954.0812	281.7668
1_MACS_peak_2676_lociStitched	chr1	205717575	205720458	1	2884	10046.9667	636.2781
1_MACS_peak_25665_lociStitched	chr5	167835054	167837936	1	2883	4797.3772	439.21680000000003
1_MACS_peak_6698_lociStitched	chr12	14517705	14520586	1	2882	6642.721699999999	576.7762
1_MACS_peak_31987_lociStitched	chr9	106855120	106858001	1	2882	10566.3556	582.5382
1_MACS_peak_13066_lociStitched	chr17	56697048	56699928	1	2881	5971.68	574.2719999999999
1_MACS_peak_23020_lociStitched	chr4	74517923	74520803	1	2881	2018.3039999999999	503.712
1_MACS_peak_7522_lociStitched	chr12	80327317	80330196	1	2880	6480.053199999999	445.6692
1_MACS_peak_16729_lociStitched	chr2	109870316	109873195	1	2880	3143.5801	504.4008
1_MACS_peak_20028_lociStitched	chr22	42195256	42198135	1	2880	4538.7435	582.1338
1_MACS_peak_20684_lociStitched	chr3	46227570	46230449	1	2880	2260.3029	454.882
1_MACS_peak_28151_lociStitched	chr7	24859576	24862455	1	2880	9280.7444	683.4746
1_MACS_peak_1653_lociStitched	chr1	145514635	145517513	1	2879	8815.6018	1024.568
1_MACS_peak_2934_lociStitched	chr1	222163033	222165911	1	2879	1778.8917999999999	444.0754
2_MACS_peak_4085_lociStitched	chr10	75668602	75671480	2	2169	1194.9456	385.3642
1_MACS_peak_5170_lociStitched	chr11	33277943	33280821	1	2879	6437.2226	457.8898
1_MACS_peak_28203_lociStitched	chr7	28853871	28856749	1	2879	5268.7546	505.6646
1_MACS_peak_9493_lociStitched	chr14	90848294	90851171	1	2878	6053.4956999999995	340.3491
1_MACS_peak_21782_lociStitched	chr3	153116216	153119093	1	2878	5258.2929	432.1254
1_MACS_peak_32440_lociStitched	chr9	137028173	137031050	1	2878	7111.9439999999995	369.1191
1_MACS_peak_7370_lociStitched	chr12	65562140	65565016	1	2877	5329.228	566.8596
1_MACS_peak_25499_lociStitched	chr5	150601594	150604470	1	2877	4389.9264	580.3768
1_MACS_peak_30278_lociStitched	chr8	59507032	59509908	1	2877	7360.834400000001	596.77
1_MACS_peak_33572_lociStitched	chrX	153548650	153551526	1	2877	3920.5632	304.2808
1_MACS_peak_26444_lociStitched	chr6	33265467	33268342	1	2876	6884.1875	610.075
1_MACS_peak_28099_lociStitched	chr7	21465894	21468769	1	2876	4249.5375	587.65
1_MACS_peak_4751_lociStitched	chr10	132263044	132265918	1	2875	3165.711	396.8994
1_MACS_peak_7820_lociStitched	chr12	106176632	106179506	1	2875	6048.6204	642.339
1_MACS_peak_12651_lociStitched	chr17	37617017	37619891	1	2875	3317.4582000000005	745.5156000000001
1_MACS_peak_27678_lociStitched	chr6	149637451	149640325	1	2875	3042.4164	145.9992
1_MACS_peak_87_lociStitched	chr1	6672201	6675074	1	2874	3334.9784	317.1792
1_MACS_peak_15058_lociStitched	chr19	41832512	41835385	1	2874	5938.7783	611.949
1_MACS_peak_15811_lociStitched	chr2	34008678	34011551	1	2874	5285.745400000001	588.3904
1_MACS_peak_33476_lociStitched	chrX	135861107	135863980	1	2874	3031.5896	346.1965
1_MACS_peak_9754_lociStitched	chr15	24098312	24101184	1	2873	4141.424	504.61039999999997
1_MACS_peak_328_lociStitched	chr1	24069117	24071988	1	2872	3472.4745000000003	496.10880000000003
1_MACS_peak_5415_lociStitched	chr11	60827420	60830291	1	2872	8824.592700000001	532.8575999999999
1_MACS_peak_21881_lociStitched	chr3	160471824	160474695	1	2872	7326.2178	904.365
1_MACS_peak_22187_lociStitched	chr3	183872351	183875222	1	2872	4338.6552	528.8382
1_MACS_peak_23085_lociStitched	chr4	77870027	77872898	1	2872	3470.7519	370.9332
1_MACS_peak_23097_lociStitched	chr4	78507335	78510206	1	2872	2412.5013000000004	619.2747
1_MACS_peak_27838_lociStitched	chr6	168579498	168582369	1	2872	2988.4239	188.9118
1_MACS_peak_2207_lociStitched	chr1	171453222	171456092	1	2871	6163.325	1010.2399999999999
1_MACS_peak_8987_lociStitched	chr14	31494112	31496982	1	2871	3139.4930000000004	251.412
1_MACS_peak_9315_lociStitched	chr14	69617866	69620736	1	2871	2321.5429999999997	164.16400000000002
1_MACS_peak_15352_lociStitched	chr19	54898065	54900935	1	2871	3192.875	397.20799999999997
1_MACS_peak_21269_lociStitched	chr3	110789339	110792209	1	2871	2645.853	365.925
2_MACS_peak_24036_lociStitched	chr4	189906215	189909085	2	2845	1688.1339999999998	317.422
1_MACS_peak_6443_lociStitched	chr12	1662121	1664990	1	2870	6819.3261	748.5221
1_MACS_peak_19257_lociStitched	chr21	34774778	34777647	1	2870	6891.338000000001	673.3543
1_MACS_peak_7474_lociStitched	chr12	75873222	75876090	1	2869	4871.8716	585.072
1_MACS_peak_20075_lociStitched	chr22	45558551	45561419	1	2869	4298.2716	363.0888
1_MACS_peak_25103_lociStitched	chr5	119722379	119725247	1	2869	3332.9028	427.9056
1_MACS_peak_25180_lociStitched	chr5	128795803	128798671	1	2869	2443.8228	556.9656
1_MACS_peak_28591_lociStitched	chr7	70227904	70230772	1	2869	3605.9364	359.64720000000005
1_MACS_peak_29343_lociStitched	chr7	128863682	128866550	1	2869	5317.272	1015.5588
2_MACS_peak_31691_lociStitched	chr9	80645277	80648145	2	2713	2292.6792	266.724
1_MACS_peak_5704_lociStitched	chr11	71362380	71365247	1	2868	3472.5104	548.4571
1_MACS_peak_5854_lociStitched	chr11	82610621	82613488	1	2868	3997.7448000000004	766.0624
1_MACS_peak_19424_lociStitched	chr21	44780291	44783158	1	2868	18756.7741	861.5335
1_MACS_peak_23290_lociStitched	chr4	101929631	101932498	1	2868	3384.2067999999995	451.5525
1_MACS_peak_23714_lociStitched	chr4	151935210	151938077	1	2868	7461.654199999999	541.0029000000001
1_MACS_peak_29547_lociStitched	chr7	148723872	148726739	1	2868	3047.9076999999997	821.1088
1_MACS_peak_1907_lociStitched	chr1	155292382	155295248	1	2867	7572.8318	803.6264
1_MACS_peak_2236_lociStitched	chr1	174127136	174130002	1	2867	5389.513	862.6659999999999
1_MACS_peak_8829_lociStitched	chr13	114895746	114898612	1	2867	4097.5202	406.6854
1_MACS_peak_21175_lociStitched	chr3	100118620	100121486	1	2867	3377.2943999999998	684.6874
1_MACS_peak_21859_lociStitched	chr3	158745727	158748593	1	2867	3571.6092	706.1824
1_MACS_peak_3225_lociStitched	chr1	243889836	243892701	1	2866	4211.2635	669.837
1_MACS_peak_18121_lociStitched	chr2	242253652	242256517	1	2866	4021.314	316.296
1_MACS_peak_21769_lociStitched	chr3	152681768	152684633	1	2866	3130.5855	311.4255
1_MACS_peak_3596_lociStitched	chr10	27128644	27131508	1	2865	2219.0272	396.0912
1_MACS_peak_1239_lociStitched	chr1	87914336	87917199	1	2864	4907.7546	613.5409
1_MACS_peak_2772_lociStitched	chr1	209858271	209861134	1	2864	2990.9761	824.544
1_MACS_peak_6312_lociStitched	chr11	125755870	125758733	1	2864	11343.7786	491.8634
1_MACS_peak_17487_lociStitched	chr2	187453721	187456584	1	2864	5358.1044999999995	525.0742
1_MACS_peak_13210_lociStitched	chr17	65820578	65823440	1	2863	2791.5948000000003	368.91179999999997
1_MACS_peak_14050_lociStitched	chr18	54717555	54720417	1	2863	3788.1432000000004	391.52160000000003
1_MACS_peak_23298_lociStitched	chr4	102339132	102341994	1	2863	3154.2102000000004	519.7392
1_MACS_peak_14856_lociStitched	chr19	24005115	24007976	1	2862	2517.68	375.3632
1_MACS_peak_2394_lociStitched	chr1	184835081	184837941	1	2861	2307.734	557.414
1_MACS_peak_6847_lociStitched	chr12	28929236	28932096	1	2861	3027.024	578.578
1_MACS_peak_32425_lociStitched	chr9	136213599	136216459	1	2861	5937.932	486.20000000000005
1_MACS_peak_5734_lociStitched	chr11	72886849	72889708	1	2860	2230.8777	501.1827
1_MACS_peak_9916_lociStitched	chr15	38467572	38470430	1	2859	5903.484799999999	552.1656
1_MACS_peak_13173_lociStitched	chr17	63051320	63054178	1	2859	6697.151400000001	472.999
1_MACS_peak_17031_lociStitched	chr2	137041175	137044033	1	2859	3595.364	468.71200000000005
1_MACS_peak_29137_lociStitched	chr7	112089216	112092074	1	2859	6382.199799999999	802.8122
1_MACS_peak_30227_lociStitched	chr8	53882522	53885380	1	2859	2529.0442000000003	500.72159999999997
1_MACS_peak_31834_lociStitched	chr9	94710642	94713500	1	2859	3354.7203999999997	527.8726
1_MACS_peak_14349_lociStitched	chr19	2393419	2396276	1	2858	12671.0807	794.8174
1_MACS_peak_28228_lociStitched	chr7	30386501	30389358	1	2858	5948.5597	676.2519
2_MACS_peak_1174_lociStitched	chr1	83111906	83114762	2	1904	1156.3944	354.144
1_MACS_peak_21801_lociStitched	chr3	155570558	155573414	1	2857	4521.6192	1020.7343999999999
1_MACS_peak_23583_lociStitched	chr4	133919304	133922160	1	2857	1771.5767999999998	392.9856
1_MACS_peak_32909_lociStitched	chrX	48325834	48328690	1	2857	4129.776	303.5928
1_MACS_peak_5658_lociStitched	chr11	67760485	67763340	1	2856	5378.82	565.0045
1_MACS_peak_2371_lociStitched	chr1	184019370	184022224	1	2855	10036.9472	1033.7188
1_MACS_peak_14679_lociStitched	chr19	14528408	14531262	1	2855	5598.9772	464.6312
1_MACS_peak_25049_lociStitched	chr5	112628328	112631182	1	2855	4108.333	635.015
1_MACS_peak_25979_lociStitched	chr6	7938195	7941049	1	2855	4980.2300000000005	494.0274
1_MACS_peak_4184_lociStitched	chr10	81992794	81995647	1	2854	6909.966	705.8322000000001
1_MACS_peak_23646_lociStitched	chr4	143394530	143397383	1	2854	3522.0285	519.246
1_MACS_peak_27648_lociStitched	chr6	144470726	144473579	1	2854	2641.3073999999997	267.0408
1_MACS_peak_2129_lociStitched	chr1	165599043	165601895	1	2853	9003.478799999999	824.228
1_MACS_peak_6629_lociStitched	chr12	10873993	10876845	1	2853	3080.4452	515.6415999999999
1_MACS_peak_12084_lociStitched	chr17	2495812	2498664	1	2853	5936.1528	519.064
1_MACS_peak_13942_lociStitched	chr18	46393869	46396721	1	2853	7401.7955999999995	645.1224000000001
1_MACS_peak_24187_lociStitched	chr5	14870385	14873237	1	2853	2399.1023999999998	442.9156
1_MACS_peak_776_lociStitched	chr1	44329873	44332724	1	2852	6639.4088	519.1671
1_MACS_peak_20445_lociStitched	chr3	26145363	26148214	1	2852	3042.8722999999995	541.9751
1_MACS_peak_32362_lociStitched	chr9	132341408	132344259	1	2852	3566.0307999999995	451.8835
1_MACS_peak_22540_lociStitched	chr4	10116902	10119752	1	2851	4534.92	400.71
1_MACS_peak_11206_lociStitched	chr16	17470319	17473168	1	2850	4806.263	577.2074
2_MACS_peak_20169_lociStitched	chr22	50944902	50947751	2	2676	3886.0360000000005	416.2389
1_MACS_peak_28000_lociStitched	chr7	9187709	9190557	1	2849	2916.0672	511.216
1_MACS_peak_29509_lociStitched	chr7	143076548	143079396	1	2849	6428.5056	684.3744
1_MACS_peak_178_lociStitched	chr1	12676845	12679692	1	2848	2157.7413	441.8544
1_MACS_peak_6367_lociStitched	chr11	129263253	129266100	1	2848	3841.4570999999996	451.5342
1_MACS_peak_9805_lociStitched	chr15	31282130	31284977	1	2848	8189.3955000000005	396.5871
1_MACS_peak_26873_lociStitched	chr6	75306910	75309757	1	2848	1856.5287	374.0958
1_MACS_peak_29104_lociStitched	chr7	108209022	108211869	1	2848	8339.7171	835.0251000000001
1_MACS_peak_30906_lociStitched	chr8	131258813	131261660	1	2848	4093.986	626.9094
1_MACS_peak_6931_lociStitched	chr12	33786073	33788919	1	2847	3199.4732000000004	493.4964
1_MACS_peak_13565_lociStitched	chr18	829803	832649	1	2847	1947.2332000000001	683.6092
1_MACS_peak_30480_lociStitched	chr8	81396998	81399844	1	2847	2245.494	301.1068
1_MACS_peak_16105_lociStitched	chr2	59538980	59541825	1	2846	3866.0705	409.96450000000004
1_MACS_peak_17229_lociStitched	chr2	165019911	165022756	1	2846	7143.226000000001	466.29549999999995
1_MACS_peak_33450_lociStitched	chrX	134653661	134656506	1	2846	2426.785	330.02000000000004
1_MACS_peak_1872_lociStitched	chr1	154809108	154811952	1	2845	5261.968800000001	828.1728
1_MACS_peak_6166_lociStitched	chr11	116722690	116725534	1	2845	2569.2696	633.0744
1_MACS_peak_22744_lociStitched	chr4	37686341	37689185	1	2845	3352.7916	417.49920000000003
1_MACS_peak_26601_lociStitched	chr6	42531278	42534122	1	2845	5296.0968	697.3488
1_MACS_peak_32209_lociStitched	chr9	125936200	125939044	1	2845	3342.8376	687.6791999999999
1_MACS_peak_32691_lociStitched	chrX	19857208	19860052	1	2845	2886.3756	344.12399999999997
1_MACS_peak_6807_lociStitched	chr12	26901010	26903853	1	2844	2008.2952	262.1246
1_MACS_peak_14927_lociStitched	chr19	35644459	35647302	1	2844	6066.6777	484.4472
1_MACS_peak_30316_lociStitched	chr8	62547470	62550313	1	2844	6242.090800000001	545.2874
1_MACS_peak_4863_lociStitched	chr11	4114908	4117750	1	2843	11377.947	563.8528
1_MACS_peak_9022_lociStitched	chr14	35449967	35452809	1	2843	2883.4932	372.58619999999996
1_MACS_peak_26229_lociStitched	chr6	26311491	26314333	1	2843	2529.38	580.0522
1_MACS_peak_515_lociStitched	chr1	31913355	31916196	1	2842	5128.8573	563.0862
1_MACS_peak_1062_lociStitched	chr1	67243215	67246056	1	2842	4277.9778	414.786
1_MACS_peak_2245_lociStitched	chr1	174783378	174786219	1	2842	3417.7230000000004	704.568
1_MACS_peak_4030_lociStitched	chr10	73486182	73489023	1	2842	7316.1432	402.85380000000004
1_MACS_peak_7930_lociStitched	chr12	113415005	113417846	1	2842	4449.8583	376.71659999999997
1_MACS_peak_12077_lociStitched	chr17	2238856	2241697	1	2842	3505.2258	356.82959999999997
1_MACS_peak_24141_lociStitched	chr5	7627722	7630563	1	2842	2627.925	340.6359
1_MACS_peak_26503_lociStitched	chr6	35435225	35438066	1	2842	4762.936500000001	505.698
1_MACS_peak_30171_lociStitched	chr8	42994533	42997374	1	2842	4279.1142	426.15
1_MACS_peak_5068_lociStitched	chr11	19261433	19264273	1	2841	6346.548000000001	376.86800000000005
1_MACS_peak_6219_lociStitched	chr11	119075387	119078227	1	2841	3907.272	465.476
1_MACS_peak_2612_lociStitched	chr1	203348805	203351644	1	2840	2546.583	717.1314
1_MACS_peak_12523_lociStitched	chr17	31202490	31205329	1	2840	3674.5177	375.5997
1_MACS_peak_13540_lociStitched	chr17	80492644	80495483	1	2840	4691.4475	513.0073
1_MACS_peak_27522_lociStitched	chr6	136609823	136612662	1	2840	9208.0126	819.9032
1_MACS_peak_4962_lociStitched	chr11	10828785	10831623	1	2839	7562.7024	667.2138
1_MACS_peak_24328_lociStitched	chr5	37858418	37861256	1	2839	2142.9737999999998	442.728
1_MACS_peak_30746_lociStitched	chr8	119519451	119522289	1	2839	2140.4196	443.8632
1_MACS_peak_4456_lociStitched	chr10	104180112	104182949	1	2838	4134.6438	727.9742
1_MACS_peak_5356_lociStitched	chr11	57433836	57436673	1	2838	9042.3701	776.4869
1_MACS_peak_32843_lociStitched	chrX	42792225	42795062	1	2838	6049.0514	328.2409
1_MACS_peak_24149_lociStitched	chr5	10248726	10251562	1	2837	11343.7164	424.2656
1_MACS_peak_29094_lociStitched	chr7	107382797	107385633	1	2837	13843.934	879.7271999999999
1_MACS_peak_2520_lociStitched	chr1	199035140	199037975	1	2836	2514.3615	577.206
1_MACS_peak_13983_lociStitched	chr18	48404311	48407146	1	2836	4384.3275	562.1805
1_MACS_peak_22260_lociStitched	chr3	186818217	186821052	1	2836	5498.199	757.2285
1_MACS_peak_23128_lociStitched	chr4	81045594	81048429	1	2836	2415.7035	401.43600000000004
1_MACS_peak_9498_lociStitched	chr14	91293743	91296577	1	2835	5901.521599999999	333.2784
1_MACS_peak_30624_lociStitched	chr8	101732791	101735625	1	2835	1796.1892	247.1248
1_MACS_peak_31931_lociStitched	chr9	100699125	100701959	1	2835	5557.7574	559.715
2_MACS_peak_7446_lociStitched	chr12	70758579	70761412	2	2609	1592.4293	545.9191000000001
1_MACS_peak_15568_lociStitched	chr2	13332274	13335107	1	2834	2732.9951	399.453
1_MACS_peak_32983_lociStitched	chrX	54069283	54072116	1	2834	5063.1376	301.7145
1_MACS_peak_21316_lociStitched	chr3	113250242	113253074	1	2833	4000.4832	662.4048
1_MACS_peak_245_lociStitched	chr1	16969638	16972469	1	2832	15778.8616	2169.3953
1_MACS_peak_2029_lociStitched	chr1	160406376	160409207	1	2832	7291.8067	849.5831
1_MACS_peak_9853_lociStitched	chr15	33199336	33202167	1	2832	3514.9696	581.2043
1_MACS_peak_23279_lociStitched	chr4	101082590	101085421	1	2832	3381.3464	460.8868
1_MACS_peak_31087_lociStitched	chr8	146102494	146105325	1	2832	3092.8675000000003	654.5272
1_MACS_peak_16929_lociStitched	chr2	128282862	128285692	1	2831	6289.109	607.601
1_MACS_peak_17394_lociStitched	chr2	178075803	178078633	1	2831	5991.6759999999995	571.943
1_MACS_peak_25833_lociStitched	chr5	180686851	180689681	1	2831	8405.666000000001	458.46000000000004
1_MACS_peak_9020_lociStitched	chr14	35342199	35345028	1	2830	2836.6382999999996	241.3137
1_MACS_peak_13683_lociStitched	chr18	11979900	11982729	1	2830	2613.996	483.759
1_MACS_peak_23836_lociStitched	chr4	170190825	170193654	1	2830	4120.438499999999	471.5943
1_MACS_peak_24281_lociStitched	chr5	34007114	34009943	1	2830	10027.390500000001	551.3720999999999
1_MACS_peak_31777_lociStitched	chr9	91953521	91956350	1	2830	3800.7614999999996	529.8717
1_MACS_peak_1362_lociStitched	chr1	100816405	100819233	1	2829	2944.5135999999998	336.24920000000003
1_MACS_peak_4281_lociStitched	chr10	91777493	91780321	1	2829	4932.032	400.7276
1_MACS_peak_4901_lociStitched	chr11	6982719	6985547	1	2829	4283.8544	410.90840000000003
1_MACS_peak_12693_lociStitched	chr17	38716112	38718940	1	2829	6766.8384	754.7932000000001
