#08_0EWU_0229Kronos_MM1S-KB-6hr-2_H3K18Ac_hs-dm_i16_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/08_0EWU_0229Kronos_MM1S-KB-6hr-2_H3K18Ac_hs-dm_i16_ROSE/08_0EWU_0229Kronos_MM1S-KB-6hr-2_H3K18Ac_hs-dm_i16_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X08_0EWU_0229Kronos_MM1S.KB.6hr.2_H3K18Ac_hs.dm_i16.bam
#Using cutoff of 16723.5007 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X08_0EWU_0229Kronos_MM1S.KB.6hr.2_H3K18Ac_hs.dm_i16.bam	X42_0EXU_0229Kronos_MM1S.KB.6hr.2_Input_hs_i86.bam	enhancerRank	isStretch
2_MACS_peak_25137_lociStitched	chr5	124236467	124243152	2	4645	7954.4815	904.4805	2769	0
1_MACS_peak_24944_lociStitched	chr5	100223494	100228136	1	4643	9269.6098	825.8118	2770	0
1_MACS_peak_1155_lociStitched	chr1	80173473	80178115	1	4643	7802.7378	641.5244	2771	0
3_MACS_peak_16926_lociStitched	chr2	128164842	128174437	3	4641	4964.453	1115.8985	2772	0
2_MACS_peak_21490_lociStitched	chr3	127453056	127457920	2	4638	9170.5856	901.2992	2773	0
2_MACS_peak_3547_lociStitched	chr10	22628621	22634182	2	4638	9023.8347	868.6282	2774	0
2_MACS_peak_32165_lociStitched	chr9	123341521	123347552	2	4636	9770.22	1129.6063	2775	0
1_MACS_peak_13895_lociStitched	chr18	42337804	42342438	1	4635	18145.8172	1041.2598	2776	0
1_MACS_peak_9375_lociStitched	chr14	74224899	74229532	1	4634	3929.2473	430.869	2777	0
1_MACS_peak_17346_lociStitched	chr2	174827137	174831769	1	4633	16737.2688	670.2504	2778	0
1_MACS_peak_1621_lociStitched	chr1	144905970	144910602	1	4633	20041.7376	1479.924	2779	0
2_MACS_peak_31623_lociStitched	chr9	71783192	71791024	2	4632	8697.436	1139.556	2780	0
1_MACS_peak_31863_lociStitched	chr9	95855080	95859710	1	4631	9888.291	736.17	2781	0
2_MACS_peak_9798_lociStitched	chr15	30828724	30833871	2	4631	3633.2673	590.8756	2782	0
2_MACS_peak_18138_lociStitched	chr20	270278	279641	2	4630	7772.2263	1316.4378	2783	0
2_MACS_peak_20834_lociStitched	chr3	52000682	52010060	2	4630	6749.3466	1109.4174	2784	0
2_MACS_peak_24297_lociStitched	chr5	36070731	36076134	2	4629	5699.0844	1023.8685	2785	0
3_MACS_peak_9415_lociStitched	chr14	77419544	77428636	3	4629	6431.6808	700.084	2786	0
1_MACS_peak_29237_lociStitched	chr7	121168475	121173102	1	4628	17992.0895	1215.9756	2787	0
3_MACS_peak_18132_lociStitched	chr2	243026648	243031833	3	4628	4455.4705	880.9315	2788	0
3_MACS_peak_2812_lociStitched	chr1	211847999	211854951	3	4628	5151.432	1662.9184	2789	0
1_MACS_peak_9680_lociStitched	chr14	106207430	106212056	1	4627	21562.7112	392.7474	2790	0
1_MACS_peak_7618_lociStitched	chr12	92600671	92605297	1	4627	29680.416	1059.8166	2791	0
2_MACS_peak_14445_lociStitched	chr19	6530099	6537285	2	4627	5819.2228	1725.3586	2792	0
1_MACS_peak_17236_lociStitched	chr2	165497803	165502428	1	4626	11540.7625	974.4875	2793	0
2_MACS_peak_4989_lociStitched	chr11	12694814	12702914	2	4626	3935.79	1078.92	2794	0
2_MACS_peak_32630_lociStitched	chrX	13271636	13276738	2	4625	3886.1934	464.282	2795	0
2_MACS_peak_20033_lociStitched	chr22	42335602	42343694	2	4625	9903.7988	1419.3368	2796	0
2_MACS_peak_11245_lociStitched	chr16	20910887	20916776	2	4624	8571.4395	1101.8319	2797	0
1_MACS_peak_13738_lociStitched	chr18	20771177	20775798	1	4622	10986.4275	751.8367	2798	0
2_MACS_peak_8084_lociStitched	chr12	124937133	124943122	2	4622	6771.1634	461.7519	2799	0
2_MACS_peak_20295_lociStitched	chr3	11759720	11766932	2	4622	5002.2432	1027.71	2800	0
1_MACS_peak_18238_lociStitched	chr20	5170448	5175068	1	4621	6374.214	889.35	2801	0
2_MACS_peak_14740_lociStitched	chr19	17184590	17191679	2	4621	5881.7433	1249.7907	2802	0
2_MACS_peak_21188_lociStitched	chr3	101230890	101238496	2	4621	13829.9898	1206.3116	2803	0
2_MACS_peak_25480_lociStitched	chr5	149864895	149870419	2	4620	5683.0912	813.1328	2804	0
1_MACS_peak_827_lociStitched	chr1	46505954	46510572	1	4619	11852.5588	789.678	2805	0
2_MACS_peak_20479_lociStitched	chr3	30644162	30649271	2	4619	6082.7754	888.4551	2806	0
1_MACS_peak_25442_lociStitched	chr5	147467631	147472248	1	4618	11053.5597	635.2992	2807	0
2_MACS_peak_22669_lociStitched	chr4	24584732	24592203	2	4618	6868.8374	1122.8913	2808	0
2_MACS_peak_2818_lociStitched	chr1	212207612	212214890	2	4616	10962.1236	2034.9288	2809	0
2_MACS_peak_21004_lociStitched	chr3	69369253	69377203	2	4616	5967.27	1229.07	2810	0
1_MACS_peak_21692_lociStitched	chr3	143689201	143693815	1	4615	8387.7906	718.3998	2811	0
3_MACS_peak_12884_lociStitched	chr17	46088699	46102082	3	4615	4649.2542	2032.8777	2812	0
3_MACS_peak_30588_lociStitched	chr8	98635662	98644549	3	4613	3513.0311	758.0611	2813	0
1_MACS_peak_14990_lociStitched	chr19	39173249	39177859	1	4611	9542.7	854.694	2814	0
1_MACS_peak_26060_lociStitched	chr6	13353725	13358334	1	4610	22757.8593	1030.5724	2815	0
2_MACS_peak_14316_lociStitched	chr19	1667151	1672912	2	4610	6874.0252	1043.3171	2816	0
2_MACS_peak_31650_lociStitched	chr9	75087743	75093687	2	4608	5113.6232	877.9288	2817	0
2_MACS_peak_26244_lociStitched	chr6	26550358	26556352	2	4608	5812.3818	1013.5854	2818	0
2_MACS_peak_25023_lociStitched	chr5	111855425	111860432	2	4606	3721.7031	783.0948	2819	0
2_MACS_peak_24408_lociStitched	chr5	52540371	52549935	2	4606	4932.1548	1338.96	2820	0
2_MACS_peak_9152_lociStitched	chr14	54074430	54081537	2	4603	6541.2828	828.6762	2821	0
1_MACS_peak_5784_lociStitched	chr11	75733338	75737939	1	4602	7379.0838	890.7536	2822	0
3_MACS_peak_19942_lociStitched	chr22	39431774	39441560	3	4601	9265.3848	1479.6432	2823	0
2_MACS_peak_26329_lociStitched	chr6	29931481	29936116	2	4600	18032.004	984.9375	2824	0
2_MACS_peak_17893_lociStitched	chr2	223517386	223522075	2	4600	12214.3761	923.2641	2825	0
2_MACS_peak_19907_lociStitched	chr22	38594576	38600280	2	4600	5737.0832	724.9784	2826	0
1_MACS_peak_29405_lociStitched	chr7	134842377	134846974	1	4598	8335.2804	1056.3906	2827	0
3_MACS_peak_14755_lociStitched	chr19	17480254	17486309	3	4597	3633.6055	805.315	2828	0
3_MACS_peak_7111_lociStitched	chr12	50235442	50245117	3	4597	4304.4075	1346.76	2829	0
2_MACS_peak_23311_lociStitched	chr4	103605042	103610172	2	4596	4878.63	882.36	2830	0
2_MACS_peak_10572_lociStitched	chr15	78462039	78467980	2	4596	3428.5511	940.4603	2831	0
3_MACS_peak_9321_lociStitched	chr14	70076913	70083530	3	4595	4011.2254	560.4599	2832	0
2_MACS_peak_12891_lociStitched	chr17	46371658	46378610	2	4595	9027.172	1195.744	2833	0
1_MACS_peak_22688_lociStitched	chr4	25860679	25865272	1	4594	3910.0209	881.3967	2834	0
1_MACS_peak_21221_lociStitched	chr3	105084630	105089222	1	4593	8835.008	961.1056	2835	0
2_MACS_peak_15370_lociStitched	chr19	55786691	55793359	2	4593	6377.942	1103.554	2836	0
2_MACS_peak_33496_lociStitched	chrX	140808466	140813746	2	4592	3808.464	471.504	2837	0
1_MACS_peak_905_lociStitched	chr1	53100528	53105118	1	4591	21577.131	1095.174	2838	0
2_MACS_peak_24391_lociStitched	chr5	49735599	49742381	2	4591	8820.6692	994.9194	2839	0
2_MACS_peak_15867_lociStitched	chr2	38828812	38835690	2	4591	5712.8668	1110.1092	2840	0
2_MACS_peak_6134_lociStitched	chr11	113947731	113952457	2	4590	5326.6746	817.1254	2841	0
2_MACS_peak_5626_lociStitched	chr11	67119505	67124909	2	4590	11561.3176	934.892	2842	0
1_MACS_peak_4661_lociStitched	chr10	123272969	123277557	1	4589	7266.9332	729.9508	2843	0
2_MACS_peak_19205_lociStitched	chr21	32474742	32481993	2	4588	4353.5004	1018.7655	2844	0
2_MACS_peak_6294_lociStitched	chr11	124629598	124634420	2	4587	4142.098	808.1672	2845	0
2_MACS_peak_32925_lociStitched	chrX	48748089	48756889	2	4586	5356.56	797.28	2846	0
3_MACS_peak_4953_lociStitched	chr11	10471919	10481557	3	4584	7072.3644	1597.0166	2847	0
1_MACS_peak_11650_lociStitched	chr16	60715082	60719663	1	4582	5996.529	693.1053	2848	0
1_MACS_peak_14791_lociStitched	chr19	18629534	18634114	1	4581	7028.468	898.138	2849	0
2_MACS_peak_8017_lociStitched	chr12	121566016	121571876	2	4581	8386.246	656.906	2850	0
1_MACS_peak_10219_lociStitched	chr15	56534459	56539036	1	4578	5400.86	654.511	2851	0
3_MACS_peak_12418_lociStitched	chr17	26132361	26138243	3	4578	5449.0848	942.2964	2852	0
1_MACS_peak_15091_lociStitched	chr19	42771478	42776054	1	4577	11673.8336	1067.5808	2853	0
2_MACS_peak_27458_lociStitched	chr6	132672441	132677220	2	4576	9966.6045	768.4632	2854	0
2_MACS_peak_27316_lociStitched	chr6	117922416	117929751	2	4576	8469.7245	1517.6115	2855	0
1_MACS_peak_18655_lociStitched	chr20	37518817	37523391	1	4575	28975.3752	1152.1906	2856	0
1_MACS_peak_18047_lociStitched	chr2	234873378	234877950	1	4573	9592.9704	530.352	2857	0
2_MACS_peak_6027_lociStitched	chr11	104571120	104578144	2	4573	10892.1168	1156.8528	2858	0
3_MACS_peak_17441_lociStitched	chr2	182257731	182264928	3	4572	4025.2821	1109.7774	2859	0
2_MACS_peak_9506_lociStitched	chr14	91707817	91717017	2	4572	3660.68	685.4	2860	0
1_MACS_peak_11748_lociStitched	chr16	68501697	68506267	1	4571	22555.692	993.975	2861	0
2_MACS_peak_25323_lociStitched	chr5	139486297	139494758	2	4571	9631.1563	1278.4571	2862	0
1_MACS_peak_8785_lociStitched	chr13	111564238	111568803	1	4566	10470.7405	836.308	2863	0
2_MACS_peak_31378_lociStitched	chr9	33813087	33819193	2	4566	8576.4876	981.8448	2864	0
1_MACS_peak_2896_lociStitched	chr1	218645187	218649751	1	4565	8170.4728	1094.4472	2865	0
2_MACS_peak_20824_lociStitched	chr3	51421292	51429814	2	4563	5996.9314	1435.1048	2866	0
2_MACS_peak_30081_lociStitched	chr8	35754259	35759836	2	4562	5189.9562	807.5496	2867	0
2_MACS_peak_4482_lociStitched	chr10	105210199	105219646	2	4562	10060.1103	1355.6445	2868	0
2_MACS_peak_29227_lociStitched	chr7	121009143	121014202	2	4559	7296.5957	1251.0907	2869	0
3_MACS_peak_16962_lociStitched	chr2	131142621	131151851	3	4559	4054.739	1106.677	2870	0
1_MACS_peak_31270_lociStitched	chr9	20352876	20357433	1	4558	4782.1158	504.0042	2871	0
1_MACS_peak_20438_lociStitched	chr3	25703183	25707738	1	4556	6904.9245	777.5385	2872	0
2_MACS_peak_21822_lociStitched	chr3	156691558	156697632	2	4556	9821.658	1265.2142	2873	0
1_MACS_peak_28843_lociStitched	chr7	92260849	92265403	1	4555	4791.2634	719.0766	2874	0
1_MACS_peak_2708_lociStitched	chr1	206887302	206891855	1	4554	5780.9441	1021.6932	2875	0
2_MACS_peak_18652_lociStitched	chr20	37486725	37492352	2	4550	3370.0103	697.748	2876	0
2_MACS_peak_14736_lociStitched	chr19	16993282	17000761	2	4550	5783.5107	816.7068	2877	0
1_MACS_peak_27431_lociStitched	chr6	130579568	130584116	1	4549	19467.2592	843.654	2878	0
1_MACS_peak_6352_lociStitched	chr11	128562331	128566879	1	4549	12514.7316	868.668	2879	0
2_MACS_peak_18581_lociStitched	chr20	34355367	34361667	2	4549	5305.23	1103.13	2880	0
2_MACS_peak_30796_lociStitched	chr8	124528073	124534591	2	4546	5555.9432	885.1444	2881	0
3_MACS_peak_14110_lociStitched	chr18	60189238	60194590	3	4545	4883.1648	776.5752	2882	0
2_MACS_peak_23784_lociStitched	chr4	159742219	159749141	2	4545	4835.017	1093.676	2883	0
1_MACS_peak_5954_lociStitched	chr11	94962161	94966704	1	4544	5117.2352	882.2506	2884	0
1_MACS_peak_725_lociStitched	chr1	42162921	42167464	1	4544	7147.0476	1013.5433	2885	0
2_MACS_peak_5621_lociStitched	chr11	67029746	67037430	2	4544	10869.7864	1329.332	2886	0
2_MACS_peak_16004_lociStitched	chr2	47193810	47198969	2	4542	5925.6274	747.5391	2887	0
2_MACS_peak_2585_lociStitched	chr1	202581132	202586568	2	4542	8319.2544	1290.5064	2888	0
1_MACS_peak_11484_lociStitched	chr16	33456800	33461339	1	4540	4955.2263	1175.601	2889	0
2_MACS_peak_2086_lociStitched	chr1	161735361	161743718	2	4540	5110.3055	1993.1445	2890	0
2_MACS_peak_1230_lociStitched	chr1	87522366	87528796	2	4539	7525.029	1112.39	2891	0
2_MACS_peak_10478_lociStitched	chr15	74745649	74754436	2	4537	5473.4223	1296.0825	2892	0
1_MACS_peak_33329_lociStitched	chrX	118757430	118761965	1	4536	8910.368	522.8855	2893	0
2_MACS_peak_11210_lociStitched	chr16	17562589	17571409	2	4536	3946.068	1235.682	2894	0
1_MACS_peak_3650_lociStitched	chr10	31670219	31674753	1	4535	6654.0984	613.9036	2895	0
1_MACS_peak_26850_lociStitched	chr6	73328995	73333526	1	4532	10704.4875	899.8566	2896	0
2_MACS_peak_14613_lociStitched	chr19	12720915	12725865	2	4532	6523.11	841.5	2897	0
2_MACS_peak_7869_lociStitched	chr12	109548584	109554318	2	4532	4200.155	830.2832	2898	0
2_MACS_peak_2838_lociStitched	chr1	212825594	212831593	2	4532	6869.4549	1287.3854	2899	0
2_MACS_peak_12378_lociStitched	chr17	19962387	19969286	2	4532	8299.497	1250.7887	2900	0
1_MACS_peak_17109_lociStitched	chr2	151950406	151954936	1	4531	6891.942	776.442	2901	0
2_MACS_peak_7515_lociStitched	chr12	79476517	79481915	2	4530	4370.7606	968.4012	2902	0
2_MACS_peak_4446_lociStitched	chr10	103873514	103881503	2	4530	5638.6362	1325.3751	2903	0
1_MACS_peak_21440_lociStitched	chr3	124091475	124096003	1	4529	5697.5824	691.8784	2904	0
1_MACS_peak_15055_lociStitched	chr19	41767599	41772127	1	4529	17208.2112	962.6528	2905	0
2_MACS_peak_12193_lociStitched	chr17	7382222	7388981	2	4529	13363.8948	1066.5702	2906	0
1_MACS_peak_17645_lociStitched	chr2	201269697	201274224	1	4528	7233.6933	947.5011	2907	0
2_MACS_peak_18171_lociStitched	chr20	1874602	1879602	2	4528	5087	619	2908	0
2_MACS_peak_22659_lociStitched	chr4	24165151	24170352	2	4528	3916.8731	950.2227	2909	0
2_MACS_peak_4214_lociStitched	chr10	85749080	85757429	2	4528	5333.3412	1249.8453	2910	0
2_MACS_peak_9553_lociStitched	chr14	94424457	94430395	2	4525	6874.4226	565.8914	2911	0
2_MACS_peak_3061_lociStitched	chr1	229473579	229480350	2	4524	8051.3961	1491.6513	2912	0
2_MACS_peak_11022_lociStitched	chr16	3672110	3676934	2	4522	7501.8024	673.9128	2913	0
1_MACS_peak_21931_lociStitched	chr3	167965988	167970508	1	4521	15279.408	1604.6	2914	0
2_MACS_peak_12694_lociStitched	chr17	38733114	38739943	2	4521	7940.7612	1033.2277	2915	0
1_MACS_peak_5901_lociStitched	chr11	85777625	85782144	1	4520	7723.4229	1047.0523	2916	0
3_MACS_peak_15092_lociStitched	chr19	42783294	42789532	3	4518	5664.104	831.5254	2917	0
3_MACS_peak_18421_lociStitched	chr20	22899737	22906723	3	4517	2910.3676	698.6	2918	0
1_MACS_peak_28333_lociStitched	chr7	39987601	39992116	1	4516	11508.2835	873.201	2919	0
1_MACS_peak_33004_lociStitched	chrX	56788143	56792657	1	4515	5930.9446	460.428	2920	0
1_MACS_peak_28270_lociStitched	chr7	35073726	35078240	1	4515	4026.488	849.9862	2921	0
1_MACS_peak_24580_lociStitched	chr5	65220194	65224707	1	4514	11958.5474	899.4409	2922	0
1_MACS_peak_23022_lociStitched	chr4	74679444	74683957	1	4514	7143.1764	856.1161	2923	0
2_MACS_peak_14942_lociStitched	chr19	36133678	36140111	2	4514	4905.8058	1341.2805	2924	0
2_MACS_peak_14185_lociStitched	chr18	68987784	68996018	2	4513	7575.28	1225.2192	2925	0
1_MACS_peak_21561_lociStitched	chr3	132135239	132139750	1	4512	9405.435	783.5607	2926	0
3_MACS_peak_17472_lociStitched	chr2	185590100	185595922	3	4512	2623.3932	806.9292	2927	0
1_MACS_peak_5207_lociStitched	chr11	35059835	35064345	1	4511	16329.357	1009.789	2928	0
1_MACS_peak_16069_lociStitched	chr2	54794850	54799359	1	4510	6674.2218	813.4236	2929	0
1_MACS_peak_11254_lociStitched	chr16	21528092	21532601	1	4510	8048.565	1356.3072	2930	0
2_MACS_peak_22295_lociStitched	chr3	191095431	191101506	2	4510	4305.3525	1262.9925	2931	0
2_MACS_peak_14910_lociStitched	chr19	34849390	34857567	2	4510	7452.5178	1175.0349	2932	0
2_MACS_peak_27766_lociStitched	chr6	158704173	158712948	2	4510	5106.1725	827.4825	2933	0
1_MACS_peak_10474_lociStitched	chr15	74674361	74678869	1	4509	12539.9036	1065.2404	2934	0
2_MACS_peak_15159_lociStitched	chr19	45922176	45929039	2	4509	7965.1978	1166.0237	2935	0
2_MACS_peak_10979_lociStitched	chr16	2581096	2588927	2	4509	4090.1313	1055.6188	2936	0
2_MACS_peak_14697_lociStitched	chr19	15574057	15578914	2	4508	10597.0026	937.401	2937	0
1_MACS_peak_2888_lociStitched	chr1	218335791	218340295	1	4505	31617.6296	1244.4552	2938	0
1_MACS_peak_2191_lociStitched	chr1	169861578	169866082	1	4505	21664.6904	1257.0664	2939	0
2_MACS_peak_33156_lociStitched	chrX	78393697	78402079	2	4501	3403.092	705.7644	2940	0
2_MACS_peak_23857_lociStitched	chr4	171617407	171625340	2	4498	6484.4342	1036.8431	2941	0
3_MACS_peak_12450_lociStitched	chr17	27475084	27487215	3	4498	5176.2977	1520.0143	2942	0
1_MACS_peak_17631_lociStitched	chr2	198868112	198872606	1	4495	17312.2362	935.6508	2943	0
2_MACS_peak_26735_lociStitched	chr6	52740167	52747708	2	4495	3980.8939	1316.6586	2944	0
2_MACS_peak_7943_lociStitched	chr12	116713518	116721196	2	4495	3838.2322	475.2682	2945	0
1_MACS_peak_7571_lociStitched	chr12	89337177	89341670	1	4494	6141.931	732.359	2946	0
2_MACS_peak_17188_lociStitched	chr2	161262689	161269566	2	4494	6030.4413	1092.7553	2947	0
1_MACS_peak_30215_lociStitched	chr8	52849357	52853849	1	4493	7668.7424	786.9984	2948	0
1_MACS_peak_9833_lociStitched	chr15	31725350	31729841	1	4492	13802.6394	717.6618	2949	0
2_MACS_peak_1455_lociStitched	chr1	111158285	111163756	2	4491	7453.1433	600.1687	2950	0
2_MACS_peak_12889_lociStitched	chr17	46177792	46186122	2	4490	6348.293	1376.949	2951	0
1_MACS_peak_29638_lociStitched	chr7	155088040	155092527	1	4488	12142.2707	1273.4106	2952	0
2_MACS_peak_16849_lociStitched	chr2	114408509	114414718	2	4488	3203.844	893.4751	2953	0
1_MACS_peak_21360_lociStitched	chr3	119010919	119015405	1	4487	9962.5088	857.2746	2954	0
1_MACS_peak_24423_lociStitched	chr5	53939681	53944165	1	4485	18765.9884	855.5472	2955	0
2_MACS_peak_5724_lociStitched	chr11	72429666	72434348	2	4485	6291.6716	892.3892	2956	0
2_MACS_peak_9293_lociStitched	chr14	67652049	67657368	2	4485	5259.4272	443.6046	2957	0
2_MACS_peak_26312_lociStitched	chr6	28859061	28866403	2	4485	10501.9968	1076.3372	2958	0
1_MACS_peak_19159_lociStitched	chr21	26828351	26832834	1	4484	5321.321	624.9302	2959	0
2_MACS_peak_7245_lociStitched	chr12	56613793	56618846	2	4484	6220.7483	984.3244	2960	0
2_MACS_peak_21278_lociStitched	chr3	111791519	111797450	2	4483	4573.9872	1032.5871	2961	0
1_MACS_peak_13988_lociStitched	chr18	48677268	48681749	1	4482	28433.2893	1113.5285	2962	0
1_MACS_peak_29570_lociStitched	chr7	150017185	150021665	1	4481	16094.848	1399.104	2963	0
3_MACS_peak_7983_lociStitched	chr12	120554301	120560315	3	4481	3609.0014	568.323	2964	0
2_MACS_peak_19762_lociStitched	chr22	31476259	31482036	2	4480	6173.8799	1222.4132	2965	0
2_MACS_peak_11199_lociStitched	chr16	17368519	17377549	2	4480	5138.973	1350.888	2966	0
1_MACS_peak_9549_lociStitched	chr14	93795937	93800414	1	4478	3818.4333	600.3657	2967	0
1_MACS_peak_7319_lociStitched	chr12	58817029	58821505	1	4477	22293.1656	933.6936	2968	0
1_MACS_peak_3917_lociStitched	chr10	64411705	64416181	1	4477	6300.4176	977.5584	2969	0
2_MACS_peak_4651_lociStitched	chr10	122262768	122269063	2	4477	6840.147	835.976	2970	0
1_MACS_peak_7650_lociStitched	chr12	93770982	93775457	1	4476	7766.81	1006.4275	2971	0
1_MACS_peak_24025_lociStitched	chr4	187748938	187753412	1	4475	21260.448	955.199	2972	0
2_MACS_peak_11323_lociStitched	chr16	27236476	27244672	2	4475	5855.2224	1149.0792	2973	0
3_MACS_peak_11674_lociStitched	chr16	66508571	66518161	3	4474	5863.326	1428.91	2974	0
1_MACS_peak_25042_lociStitched	chr5	112449892	112454364	1	4473	3303.9136	658.7256	2975	0
1_MACS_peak_24840_lociStitched	chr5	88890861	88895333	1	4473	4629.8616	619.8192	2976	0
2_MACS_peak_2159_lociStitched	chr1	167507533	167512760	2	4473	3535.0201	1158.3032	2977	0
2_MACS_peak_4484_lociStitched	chr10	105229747	105237148	2	4473	25253.6922	1511.2842	2978	0
2_MACS_peak_15083_lociStitched	chr19	42632910	42638115	2	4471	4916.1225	869.235	2979	0
2_MACS_peak_18216_lociStitched	chr20	4587801	4596016	2	4471	6818.45	1159.958	2980	0
2_MACS_peak_28_lociStitched	chr1	1439720	1448601	2	4471	6014.2132	1350.8001	2981	0
2_MACS_peak_12531_lociStitched	chr17	32290732	32297208	2	4469	9045.6768	1060.1212	2982	0
1_MACS_peak_30885_lociStitched	chr8	129323509	129327976	1	4468	9078.2841	879.1056	2983	0
1_MACS_peak_27527_lociStitched	chr6	137081530	137085997	1	4468	3648.6456	724.1007	2984	0
1_MACS_peak_5795_lociStitched	chr11	76478630	76483097	1	4468	6324.3786	731.2479	2985	0
1_MACS_peak_1774_lociStitched	chr1	150977704	150982171	1	4468	9072.9237	1420.9527	2986	0
1_MACS_peak_23702_lociStitched	chr4	149362805	149367271	1	4467	4607.1256	612.7352	2987	0
2_MACS_peak_20181_lociStitched	chr22	51167000	51173002	2	4465	3386.3284	836.0786	2988	0
2_MACS_peak_2555_lociStitched	chr1	201474884	201482653	2	4465	7570.1136	1674.2195	2989	0
2_MACS_peak_187_lociStitched	chr1	14246612	14254827	2	4465	4568.3615	1013.731	2990	0
1_MACS_peak_15534_lociStitched	chr2	10547251	10551714	1	4464	6599.8844	915.8076	2991	0
1_MACS_peak_20637_lociStitched	chr3	44168542	44173003	1	4462	10054.6479	988.5576	2992	0
1_MACS_peak_13704_lociStitched	chr18	13610314	13614775	1	4462	5322.4191	833.3148	2993	0
1_MACS_peak_21308_lociStitched	chr3	112676838	112681298	1	4461	6614.626	843.386	2994	0
1_MACS_peak_33506_lociStitched	chrX	142666367	142670826	1	4460	9752.2789	456.1557	2995	0
1_MACS_peak_4731_lociStitched	chr10	129878116	129882575	1	4460	7360.0254	587.6962	2996	0
2_MACS_peak_861_lociStitched	chr1	49442290	49446757	2	4460	3672.3207	582.4968	2997	0
2_MACS_peak_15732_lociStitched	chr2	27434269	27441636	2	4460	10908.3169	1446.8788	2998	0
3_MACS_peak_18540_lociStitched	chr20	32498299	32506998	3	4460	4143.3337	1311.8092	2999	0
2_MACS_peak_19405_lociStitched	chr21	43943658	43949027	2	4459	6223.2079	1359.9677	3000	0
2_MACS_peak_2737_lociStitched	chr1	208040680	208047583	2	4459	8504.496	1417.8762	3001	0
1_MACS_peak_21964_lociStitched	chr3	170072344	170076801	1	4458	17174.6038	947.5582	3002	0
2_MACS_peak_4797_lociStitched	chr11	692394	697101	2	4458	10547.9163	697.5774	3003	0
1_MACS_peak_30123_lociStitched	chr8	38661737	38666193	1	4457	6417.9768	872.4848	3004	0
2_MACS_peak_17010_lociStitched	chr2	135148129	135153385	2	4457	5331.1608	771.0552	3005	0
1_MACS_peak_31649_lociStitched	chr9	74976842	74981297	1	4456	8487.666	620.136	3006	0
1_MACS_peak_12793_lociStitched	chr17	42245250	42249704	1	4455	10816.0936	770.9874	3007	0
2_MACS_peak_1709_lociStitched	chr1	148598016	148606123	2	4455	7698.4072	1585.7292	3008	0
1_MACS_peak_2457_lociStitched	chr1	192776958	192781411	1	4454	6997.4442	1332.7829	3009	0
2_MACS_peak_7459_lociStitched	chr12	73573557	73581217	2	4454	6082.04	955.968	3010	0
1_MACS_peak_5528_lociStitched	chr11	64899109	64903560	1	4452	10702.4295	826.9958	3011	0
3_MACS_peak_9266_lociStitched	chr14	65314023	65323205	3	4452	4295.3396	1049.5026	3012	0
2_MACS_peak_31945_lociStitched	chr9	101943203	101950913	2	4451	5733.156	1130.286	3013	0
2_MACS_peak_29597_lociStitched	chr7	150923426	150931111	2	4448	6689.7925	1783.6885	3014	0
3_MACS_peak_27652_lociStitched	chr6	144664504	144675888	3	4448	4386.2552	858.3536	3015	0
3_MACS_peak_29810_lociStitched	chr8	13236536	13247483	3	4447	3546.828	1280.799	3016	0
