#14_0EX0_0229Kronos_MM1S-KB-1hr-2_H3K27Ac_hs-dm_i23_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/14_0EX0_0229Kronos_MM1S-KB-1hr-2_H3K27Ac_hs-dm_i23_ROSE/14_0EX0_0229Kronos_MM1S-KB-1hr-2_H3K27Ac_hs-dm_i23_peaks_7KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X14_0EX0_0229Kronos_MM1S.KB.1hr.2_H3K27Ac_hs.dm_i23.bam
#Using cutoff of 21564.0092 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X14_0EX0_0229Kronos_MM1S.KB.1hr.2_H3K27Ac_hs.dm_i23.bam	X38_0EXQ_0229Kronos_MM1S.KB.1hr.2_Input_hs_i81.bam	enhancerRank	isSuperStretch
2_MACS_peak_24479_lociStitched	chr9	130150062	130160758	2	3798	4167.1616	1602.2608	3600	0
1_MACS_peak_5909_lociStitched	chr12	112450041	112453597	1	3557	8263.7884	409.6512	3601	0
1_MACS_peak_19457_lociStitched	chr5	142497385	142501022	1	3638	7238.3574	652.4778	3602	0
2_MACS_peak_12733_lociStitched	chr2	69058682	69065690	2	3707	6416.5248	1180.848	3603	0
2_MACS_peak_23453_lociStitched	chr8	125615802	125620237	2	3707	5923.8295	723.792	3604	0
1_MACS_peak_7093_lociStitched	chr14	81685172	81688499	1	3328	10879.6227	361.9776	3605	0
3_MACS_peak_24616_lociStitched	chr9	136924548	136934455	3	3793	3721.0692	1132.3701	3606	0
1_MACS_peak_13025_lociStitched	chr2	101922366	101926008	1	3643	7062.2022	616.5906	3607	0
1_MACS_peak_14293_lociStitched	chr20	18487113	18489755	1	2643	16094.7998	648.0826	3608	0
1_MACS_peak_17213_lociStitched	chr3	185080315	185083720	1	3406	10758.438	1080.066	3609	0
2_MACS_peak_9182_lociStitched	chr16	88518946	88523210	2	3699	5695.4248	374.8056	3610	0
1_MACS_peak_11453_lociStitched	chr19	15488547	15491904	1	3358	10845.4599	662.6718	3611	0
3_MACS_peak_868_lociStitched	chr1	67477253	67483779	3	3804	2475.3118	644.7688	3612	0
1_MACS_peak_4108_lociStitched	chr11	64544474	64547799	1	3326	11008.7425	523.0225	3613	0
2_MACS_peak_25395_lociStitched	chrX	133506441	133510565	2	3787	3013.8192	357.5508	3614	0
1_MACS_peak_20278_lociStitched	chr6	33358332	33362022	1	3691	6288.498	852.39	3615	0
2_MACS_peak_25155_lociStitched	chrX	72971525	72979300	2	3783	3358.0225	559.8	3616	0
2_MACS_peak_3027_lociStitched	chr10	75563128	75572159	2	3596	8235.3689	1087.3324	3617	0
1_MACS_peak_11149_lociStitched	chr19	2816957	2820736	1	3780	3679.9902	778.0961	3618	0
1_MACS_peak_18085_lociStitched	chr4	114681426	114684819	1	3394	10412.0991	657.9027	3619	0
1_MACS_peak_22528_lociStitched	chr7	148723850	148727165	1	3316	11463.6015	905.3265	3620	0
1_MACS_peak_18197_lociStitched	chr4	140475858	140479128	1	3271	11593.131	617.703	3621	0
2_MACS_peak_14785_lociStitched	chr20	58675627	58682174	2	3727	5470.6732	965.6825	3622	0
1_MACS_peak_12125_lociStitched	chr2	675631	678410	1	2780	15283.6663	672.7959	3623	0
2_MACS_peak_7477_lociStitched	chr15	38477852	38484278	2	3768	4417.875	1193.3082	3624	0
2_MACS_peak_14748_lociStitched	chr20	55577486	55583081	2	3727	5269.371	798.4065	3625	0
2_MACS_peak_2839_lociStitched	chr10	51564362	51572957	2	3599	8397.315	1368.324	3626	0
3_MACS_peak_605_lociStitched	chr1	42127079	42140056	3	3782	4199.3572	1554.6446	3627	0
2_MACS_peak_17440_lociStitched	chr4	6270628	6281389	2	3778	4304.4	1582.9431	3628	0
2_MACS_peak_21983_lociStitched	chr7	87555320	87564375	2	3654	7368.0535	1341.951	3629	0
1_MACS_peak_23294_lociStitched	chr8	101319876	101323508	1	3633	6720.2896	314.168	3630	0
1_MACS_peak_22532_lociStitched	chr7	148842657	148845948	1	3292	11697.5304	994.2111	3631	0
1_MACS_peak_20333_lociStitched	chr6	36408776	36412406	1	3631	7045.83	647.955	3632	0
2_MACS_peak_24542_lociStitched	chr9	131936071	131940791	2	3792	2436.464	604.632	3633	0
2_MACS_peak_18997_lociStitched	chr5	79694860	79704715	2	3599	8037.738	1106.7165	3634	0
1_MACS_peak_10886_lociStitched	chr18	51735019	51738545	1	3527	8506.1224	551.1138	3635	0
1_MACS_peak_169_lociStitched	chr1	15160976	15164340	1	3365	10558.2504	643.8696	3636	0
2_MACS_peak_19769_lociStitched	chr5	177018667	177028142	2	3586	8770.06	1693.1825	3637	0
1_MACS_peak_16049_lociStitched	chr3	42053616	42057148	1	3533	8673.8856	820.8368	3638	0
1_MACS_peak_21238_lociStitched	chr6	159237348	159241008	1	3661	6055.104	333.426	3639	0
1_MACS_peak_19947_lociStitched	chr6	11092766	11095991	1	3226	11716.1025	466.98	3640	0
1_MACS_peak_17223_lociStitched	chr3	185540547	185544277	1	3731	4565.147	545.699	3641	0
1_MACS_peak_14677_lociStitched	chr20	48806450	48810087	1	3638	6503.3197	390.6138	3642	0
1_MACS_peak_25443_lociStitched	chrX	140822113	140825847	1	3735	4115.2414	252.045	3643	0
1_MACS_peak_21554_lociStitched	chr7	29695420	29698873	1	3454	9322.4094	479.967	3644	0
2_MACS_peak_10756_lociStitched	chr18	29597599	29607250	2	3683	6506.7042	1332.8031	3645	0
2_MACS_peak_7470_lociStitched	chr15	38361051	38366432	2	3494	9287.606	965.8895	3646	0
2_MACS_peak_4621_lociStitched	chr11	116642408	116647930	2	3656	6708.6778	972.4242	3647	0
1_MACS_peak_13517_lociStitched	chr2	173460121	173463378	1	3258	11594.92	684.2957	3648	0
2_MACS_peak_668_lociStitched	chr1	45279155	45286462	2	3228	12407.286	1223.1918	3649	0
2_MACS_peak_13042_lociStitched	chr2	106189783	106193756	2	3776	2900.29	754.87	3650	0
2_MACS_peak_15494_lociStitched	chr22	38239348	38246320	2	3627	7423.0884	1173.3876	3651	0
2_MACS_peak_9304_lociStitched	chr17	3538814	3544185	2	3475	9487.3344	951.2041	3652	0
1_MACS_peak_129_lociStitched	chr1	11071623	11073821	1	2199	17906.6664	587.965	3653	0
2_MACS_peak_20600_lociStitched	chr6	74289257	74296665	2	3771	3546.9504	1209.7264	3654	0
1_MACS_peak_20540_lociStitched	chr6	56817785	56821344	1	3560	8055.7965	715.359	3655	0
1_MACS_peak_23482_lociStitched	chr8	126709950	126713508	1	3559	8128.9626	773.5092	3656	0
2_MACS_peak_4064_lociStitched	chr11	62520668	62530159	2	3702	6120.7459	1493.8834	3657	0
1_MACS_peak_2276_lociStitched	chr1	228326937	228330349	1	3413	10386.8104	1118.1124	3658	0
2_MACS_peak_5620_lociStitched	chr12	80571518	80582066	2	3776	3743.4852	1749.9132	3659	0
2_MACS_peak_2575_lociStitched	chr10	13340996	13345140	2	3659	6142.2368	559.8544	3660	0
1_MACS_peak_15483_lociStitched	chr22	37879545	37882883	1	3339	10925.274	855.1956	3661	0
1_MACS_peak_4429_lociStitched	chr11	85373803	85376851	1	3049	13196.6208	567.2328	3662	0
2_MACS_peak_7355_lociStitched	chr15	24513252	24517398	2	3684	5849.5914	818.0058	3663	0
1_MACS_peak_1146_lociStitched	chr1	113497471	113501111	1	3641	6333.6	402.584	3664	0
2_MACS_peak_3366_lociStitched	chr10	106108987	106113815	2	3774	3093.2996	1036.5716	3665	0
2_MACS_peak_2513_lociStitched	chr10	6337128	6343599	2	3430	9975.6936	924.0588	3666	0
1_MACS_peak_13846_lociStitched	chr2	215672146	215675551	1	3406	9862.5825	531.18	3667	0
1_MACS_peak_21444_lociStitched	chr7	16684099	16686908	1	2810	14951.4643	694.1039	3668	0
1_MACS_peak_12314_lociStitched	chr2	26255325	26258839	1	3515	8676.4174	717.9102	3669	0
1_MACS_peak_3953_lociStitched	chr11	47446231	47449246	1	3016	13533.732	666.315	3670	0
1_MACS_peak_19979_lociStitched	chr6	13354733	13358143	1	3411	10122.585	855.228	3671	0
1_MACS_peak_10205_lociStitched	chr17	61918382	61921951	1	3570	7860.3656	715.5845	3672	0
2_MACS_peak_5269_lociStitched	chr12	48148009	48153712	2	3737	4521.9087	952.9713	3673	0
2_MACS_peak_7788_lociStitched	chr15	64939149	64944924	2	3748	3877.335	709.17	3674	0
1_MACS_peak_10603_lociStitched	chr18	5294076	5297623	1	3548	7983.5876	518.9261	3675	0
1_MACS_peak_8270_lociStitched	chr16	576175	579511	1	3337	10557.7728	506.0712	3676	0
2_MACS_peak_2115_lociStitched	chr1	212731359	212741362	2	3705	6625.9872	2191.6573	3677	0
1_MACS_peak_8741_lociStitched	chr16	30885276	30888688	1	3413	9952.804	761.8996	3678	0
1_MACS_peak_20595_lociStitched	chr6	74159412	74162701	1	3290	11049.3955	545.3162	3679	0
2_MACS_peak_4792_lociStitched	chr11	130029353	130033507	2	3716	4757.1608	672.5326	3680	0
2_MACS_peak_20407_lociStitched	chr6	42945809	42953096	2	3675	6237.672	1128.0276	3681	0
2_MACS_peak_18775_lociStitched	chr5	54522027	54530255	2	3750	4347.6752	1430.0264	3682	0
1_MACS_peak_16847_lociStitched	chr3	140561771	140565523	1	3753	3435.7064	652.0976	3683	0
2_MACS_peak_8214_lociStitched	chr15	99189857	99193488	2	3622	6604.0628	435.3569	3684	0
1_MACS_peak_18527_lociStitched	chr5	1110615	1114259	1	3645	6173.6648	446.0256	3685	0
1_MACS_peak_576_lociStitched	chr1	40310039	40313659	1	3621	6925.422	764.544	3686	0
1_MACS_peak_1748_lociStitched	chr1	176174897	176178376	1	3480	9108.3699	782.775	3687	0
2_MACS_peak_23656_lociStitched	chr9	177780	185751	2	3704	5803.6851	1468.2582	3688	0
2_MACS_peak_1140_lociStitched	chr1	112158294	112164043	2	3742	3731.6759	587.5478	3689	0
1_MACS_peak_6236_lociStitched	chr13	32999832	33003484	1	3653	5832.9744	345.114	3690	0
1_MACS_peak_1261_lociStitched	chr1	144964569	144968197	1	3629	7210.65	1250.9344	3691	0
1_MACS_peak_20399_lociStitched	chr6	42712461	42715835	1	3375	10074.764	533.4294	3692	0
2_MACS_peak_20025_lociStitched	chr6	18260341	18265950	2	3670	6105.9574	1031.4951	3693	0
1_MACS_peak_15147_lociStitched	chr22	17095750	17099480	1	3731	3959.395	575.166	3694	0
2_MACS_peak_20773_lociStitched	chr6	99962489	99970068	2	3612	7525.947	1298.2827	3695	0
2_MACS_peak_7022_lociStitched	chr14	74236752	74241493	2	3657	5964.6521	630.553	3696	0
1_MACS_peak_9630_lociStitched	chr17	28032027	28034998	1	2972	13600.6438	528.2438	3697	0
1_MACS_peak_25179_lociStitched	chrX	77358790	77362496	1	3707	4531.3262	430.2666	3698	0
1_MACS_peak_1514_lociStitched	chr1	156022218	156025764	1	3547	8280.9738	986.8518	3699	0
1_MACS_peak_510_lociStitched	chr1	36688396	36691569	1	3174	12185.9065	709.8001	3700	0
2_MACS_peak_18885_lociStitched	chr5	68507223	68514562	2	3733	4288.9116	1048.0092	3701	0
2_MACS_peak_13716_lociStitched	chr2	201270104	201274271	2	3736	4005.7371	882.9873	3702	0
1_MACS_peak_12669_lociStitched	chr2	64749733	64753307	1	3575	7612.2626	785.9226	3703	0
2_MACS_peak_19636_lociStitched	chr5	159845139	159849637	2	3718	4507.4458	801.5436	3704	0
1_MACS_peak_2466_lociStitched	chr10	975230	978748	1	3519	8087.882	424.6226	3705	0
1_MACS_peak_10798_lociStitched	chr18	42337827	42341093	1	3267	11197.481	602.9036	3706	0
1_MACS_peak_23682_lociStitched	chr9	2156930	2160570	1	3641	6168.708	592.956	3707	0
2_MACS_peak_22751_lociStitched	chr8	19553371	19558342	2	3676	5767.8513	977.2986	3708	0
1_MACS_peak_17988_lociStitched	chr4	101939253	101942822	1	3570	7464.5635	619.2215	3709	0
1_MACS_peak_9224_lociStitched	chr16	89786392	89789882	1	3491	8320.509	306.771	3710	0
2_MACS_peak_1649_lociStitched	chr1	164582996	164589232	2	3754	3280.7596	1227.8684	3711	0
2_MACS_peak_2343_lociStitched	chr1	234630255	234636091	2	3710	5213.2988	1435.656	3712	0
1_MACS_peak_771_lociStitched	chr1	54302755	54304816	1	2062	18229.9572	548.8443	3713	0
1_MACS_peak_21767_lociStitched	chr7	55432650	55435198	1	2549	16044.756	489.216	3714	0
1_MACS_peak_1381_lociStitched	chr1	150600210	150603336	1	3127	13121.0724	1332.3012	3715	0
1_MACS_peak_11220_lociStitched	chr19	6576148	6579130	1	2983	13930.413	1024.0188	3716	0
1_MACS_peak_6142_lociStitched	chr13	20436205	20439542	1	3338	10155.1584	350.7187	3717	0
2_MACS_peak_4447_lociStitched	chr11	87063728	87071425	2	3699	5368.6575	1320.0355	3718	0
1_MACS_peak_14773_lociStitched	chr20	57480913	57484334	1	3422	9402.2764	559.6756	3719	0
1_MACS_peak_2010_lociStitched	chr1	205717280	205720491	1	3212	12154.9194	1127.3821	3720	0
1_MACS_peak_20298_lociStitched	chr6	34282476	34286217	1	3742	3037.692	652.0563	3721	0
1_MACS_peak_2182_lociStitched	chr1	222010790	222014445	1	3656	6084.113	1067.6255	3722	0
1_MACS_peak_2748_lociStitched	chr10	35068529	35072167	1	3639	6072.1858	685.763	3723	0
2_MACS_peak_22279_lociStitched	chr7	117412782	117421928	2	3657	6591.5222	1666.4012	3724	0
3_MACS_peak_21266_lociStitched	chr6	162571796	162578033	3	3744	2436.1722	447.1929	3725	0
2_MACS_peak_6598_lociStitched	chr13	114478340	114488936	2	3644	6753.8904	1545.9564	3726	0
1_MACS_peak_14832_lociStitched	chr20	62609613	62613309	1	3697	4431.504	588.4032	3727	0
1_MACS_peak_2637_lociStitched	chr10	21263797	21267341	1	3545	7588.4128	579.444	3728	0
1_MACS_peak_19579_lociStitched	chr5	154236413	154239918	1	3506	8270.398	683.1245	3729	0
2_MACS_peak_5966_lociStitched	chr12	118810160	118816146	2	3694	4252.4544	390.2872	3730	0
1_MACS_peak_13615_lociStitched	chr2	187915012	187918450	1	3439	9018.5616	537.0156	3731	0
2_MACS_peak_9185_lociStitched	chr16	88618336	88624034	2	3691	4390.309	468.3756	3732	0
2_MACS_peak_15703_lociStitched	chr22	47183812	47188336	2	3633	6125.496	780.8424	3733	0
2_MACS_peak_10795_lociStitched	chr18	42288933	42295333	2	3720	3869.44	989.44	3734	0
1_MACS_peak_12001_lociStitched	chr19	51306382	51308947	1	2566	15827.076	473.2425	3735	0
1_MACS_peak_18110_lociStitched	chr4	121684815	121688211	1	3397	9448.0116	489.024	3736	0
2_MACS_peak_4280_lociStitched	chr11	71158530	71165368	2	3706	4482.9928	1119.3806	3737	0
1_MACS_peak_2732_lociStitched	chr10	32216305	32220007	1	3703	4075.1616	636.0036	3738	0
1_MACS_peak_18241_lociStitched	chr4	146692998	146696302	1	3305	10694.3872	736.1312	3739	0
2_MACS_peak_8294_lociStitched	chr16	1463613	1472080	2	3526	8337.4549	1147.2785	3740	0
1_MACS_peak_3360_lociStitched	chr10	105879925	105882883	1	2959	13603.842	680.0442	3741	0
1_MACS_peak_21017_lociStitched	chr6	133133479	133137023	1	3545	7698.2768	812.9936	3742	0
1_MACS_peak_3001_lociStitched	chr10	74056133	74058710	1	2578	15919.4175	654.558	3743	0
1_MACS_peak_20069_lociStitched	chr6	25277607	25281089	1	3483	8503.3922	699.5338	3744	0
2_MACS_peak_11702_lociStitched	chr19	38396599	38406416	2	3718	3817.8313	1035.6935	3745	0
1_MACS_peak_625_lociStitched	chr1	43146412	43149962	1	3551	7549.785	800.525	3746	0
1_MACS_peak_10276_lociStitched	chr17	66431872	66435440	1	3569	7210.2144	801.3728	3747	0
2_MACS_peak_10084_lociStitched	chr17	50222568	50226338	2	3622	6060.652	672.191	3748	0
1_MACS_peak_18608_lociStitched	chr5	14663280	14666647	1	3368	9715.1418	511.4473	3749	0
1_MACS_peak_18246_lociStitched	chr4	146856337	146859989	1	3653	5101.4788	462.3432	3750	0
2_MACS_peak_6086_lociStitched	chr12	125472886	125479706	2	3714	3218.358	499.224	3751	0
2_MACS_peak_16236_lociStitched	chr3	50648620	50655805	2	3688	5270.1975	1606.566	3752	0
2_MACS_peak_514_lociStitched	chr1	36862303	36867685	2	3659	5244.2208	846.5886	3753	0
2_MACS_peak_12436_lociStitched	chr2	38828799	38835639	2	3688	4578.012	1039.68	3754	0
2_MACS_peak_21710_lociStitched	chr7	45441828	45450578	2	3670	5450.375	1372	3755	0
1_MACS_peak_16574_lociStitched	chr3	112279253	112282549	1	3297	10664.208	768.2976	3756	0
2_MACS_peak_8164_lociStitched	chr15	91254331	91261681	2	3639	6291.6	1454.565	3757	0
2_MACS_peak_11213_lociStitched	chr19	6459080	6465066	2	3651	5835.7514	1318.7158	3758	0
2_MACS_peak_15697_lociStitched	chr22	46982904	46990010	2	3675	4711.9886	861.2472	3759	0
2_MACS_peak_11165_lociStitched	chr19	3760376	3763629	2	3211	11793.4262	1068.9358	3760	0
2_MACS_peak_25386_lociStitched	chrX	130961772	130965817	2	3611	5860.396	438.8825	3761	0
2_MACS_peak_25023_lociStitched	chrX	51229653	51240326	2	3699	3639.493	617.9667	3762	0
1_MACS_peak_20383_lociStitched	chr6	41699935	41703610	1	3676	4560.3075	783.8775	3763	0
2_MACS_peak_10484_lociStitched	chr17	78733900	78739814	2	3711	3090.6564	611.5076	3764	0
2_MACS_peak_5505_lociStitched	chr12	64844983	64854004	2	3544	7927.6548	1310.7513	3765	0
2_MACS_peak_12483_lociStitched	chr2	43400719	43406821	2	3635	5648.0112	845.127	3766	0
2_MACS_peak_23059_lociStitched	chr8	60963579	60970779	2	3676	4739.04	1047.6	3767	0
1_MACS_peak_12249_lociStitched	chr2	20249397	20252676	1	3280	10796.7633	803.355	3768	0
2_MACS_peak_16393_lociStitched	chr3	71467895	71472150	2	3583	6502.0655	632.7185	3769	0
2_MACS_peak_13196_lociStitched	chr2	118763323	118772585	2	3582	7116.9208	1241.108	3770	0
2_MACS_peak_12569_lociStitched	chr2	54751329	54758173	2	3675	4944.1056	1298.3068	3771	0
1_MACS_peak_15109_lociStitched	chr21	45431130	45434446	1	3317	10223.5596	647.6148	3772	0
1_MACS_peak_14662_lociStitched	chr20	48366212	48369103	1	2892	14001.4021	795.025	3773	0
1_MACS_peak_22149_lociStitched	chr7	102310355	102313983	1	3629	6311.6316	1454.1024	3774	0
1_MACS_peak_9681_lociStitched	chr17	31187919	31191627	1	3709	2725.38	477.2196	3775	0
2_MACS_peak_15455_lociStitched	chr22	36846937	36852185	2	3677	4525.8752	1006.5664	3776	0
2_MACS_peak_24131_lociStitched	chr9	93909502	93914576	2	3693	3760.8488	822.4954	3777	0
1_MACS_peak_14934_lociStitched	chr21	33102757	33105945	1	3189	11603.3636	771.496	3778	0
1_MACS_peak_12380_lociStitched	chr2	32233713	32237203	1	3491	8102.733	778.619	3779	0
1_MACS_peak_15032_lociStitched	chr21	40719361	40722574	1	3214	11264.1354	692.4015	3780	0
1_MACS_peak_13765_lociStitched	chr2	203129341	203132408	1	3068	12421.6567	572.9156	3781	0
1_MACS_peak_9594_lociStitched	chr17	26924544	26927862	1	3319	10302.39	813.2418	3782	0
2_MACS_peak_623_lociStitched	chr1	43123116	43127635	2	3658	4857.925	886.6278	3783	0
1_MACS_peak_17251_lociStitched	chr3	187084722	187087771	1	3050	12820.7401	832.377	3784	0
1_MACS_peak_8873_lociStitched	chr16	57218624	57222107	1	3484	8031.4497	634.2543	3785	0
1_MACS_peak_16354_lociStitched	chr3	64208662	64212299	1	3638	5228.1875	740.8569	3786	0
1_MACS_peak_22572_lociStitched	chr7	151214854	151217869	1	3016	12944.9025	698.877	3787	0
3_MACS_peak_15680_lociStitched	chr22	46541906	46547784	3	3682	3872.4264	748.2694	3788	0
2_MACS_peak_18158_lociStitched	chr4	129473472	129481467	2	3618	6053.814	1134.4905	3789	0
1_MACS_peak_3843_lociStitched	chr11	33277938	33281246	1	3309	10074.514	518.0328	3790	0
2_MACS_peak_24222_lociStitched	chr9	100458362	100467014	2	3608	6663.7704	1533.1344	3791	0
1_MACS_peak_15867_lociStitched	chr3	14987886	14990973	1	3088	12057.5133	435.5757	3792	0
1_MACS_peak_12911_lociStitched	chr2	87767860	87771546	1	3687	3218.6152	456.3268	3793	0
1_MACS_peak_21010_lociStitched	chr6	132587742	132591120	1	3379	9281.3928	569.8686	3794	0
1_MACS_peak_23161_lociStitched	chr8	74657635	74660878	1	3244	10799.5143	604.4952	3795	0
2_MACS_peak_5178_lociStitched	chr12	32286702	32293713	2	3583	6881.2965	1293.5295	3796	0
1_MACS_peak_7361_lociStitched	chr15	25661149	25664764	1	3616	5479.2555	604.428	3797	0
1_MACS_peak_1439_lociStitched	chr1	153916939	153920071	1	3133	12191.6232	970.6068	3798	0
2_MACS_peak_6238_lociStitched	chr13	33104793	33113951	2	3479	8104.83	748.2086	3799	0
2_MACS_peak_14615_lociStitched	chr20	45027442	45036712	2	3653	5548.095	1662.111	3800	0
1_MACS_peak_19496_lociStitched	chr5	147184056	147187708	1	3653	4631.1012	758.8856	3801	0
1_MACS_peak_12791_lociStitched	chr2	73459461	73462922	1	3462	8382.542	795.6839	3802	0
1_MACS_peak_22451_lociStitched	chr7	137684263	137687532	1	3270	10934.805	1046.7338	3803	0
1_MACS_peak_24699_lociStitched	chrX	1585482	1589126	1	3645	4195.3372	155.5988	3804	0
2_MACS_peak_23459_lociStitched	chr8	126122383	126132323	2	3687	4016.754	1466.15	3805	0
1_MACS_peak_9709_lociStitched	chr17	33568634	33572154	1	3521	7368.064	732.16	3806	0
2_MACS_peak_2004_lociStitched	chr1	205282043	205291415	2	3612	7202.382	2343	3807	0
1_MACS_peak_16908_lociStitched	chr3	150262893	150265655	1	2763	14370.686	465.397	3808	0
2_MACS_peak_7784_lociStitched	chr15	64752183	64757736	2	3704	2375.0181	844.056	3809	0
1_MACS_peak_3576_lociStitched	chr11	745972	749394	1	3423	8628.2308	556.7594	3810	0
1_MACS_peak_5148_lociStitched	chr12	29934015	29937596	1	3582	5969.8851	484.5093	3811	0
3_MACS_peak_614_lociStitched	chr1	42339352	42348777	3	3696	3183.765	1207.3425	3812	0
1_MACS_peak_3585_lociStitched	chr11	841401	843674	1	2274	16798.3792	362.5435	3813	0
1_MACS_peak_12276_lociStitched	chr2	24148354	24151233	1	2880	13789.2584	670.2312	3814	0
1_MACS_peak_7726_lociStitched	chr15	59224209	59227425	1	3217	10902.24	529.6752	3815	0
2_MACS_peak_14521_lociStitched	chr20	37465000	37472186	2	3624	5577.7732	1087.9604	3816	0
2_MACS_peak_21122_lociStitched	chr6	141473839	141480885	2	3668	3890.0966	779.2876	3817	0
2_MACS_peak_1712_lociStitched	chr1	171749391	171754758	2	3642	5599.3911	1647.1323	3818	0
1_MACS_peak_13814_lociStitched	chr2	208393353	208396533	1	3181	11164.344	483.996	3819	0
2_MACS_peak_22790_lociStitched	chr8	23100261	23105227	2	3619	5498.3552	956.4516	3820	0
2_MACS_peak_7580_lociStitched	chr15	44116231	44120623	2	3467	8313.1776	937.692	3821	0
2_MACS_peak_4401_lociStitched	chr11	81579965	81586820	2	3679	3620.1255	1041.96	3822	0
1_MACS_peak_5419_lociStitched	chr12	56581419	56584960	1	3542	6781.015	643.3997	3823	0
1_MACS_peak_9833_lociStitched	chr17	38802967	38805564	1	2598	15292.6942	479.6659	3824	0
1_MACS_peak_6740_lociStitched	chr14	31675080	31678491	1	3412	8412.5493	300.5091	3825	0
3_MACS_peak_22648_lociStitched	chr8	7922619	7937099	3	3663	4416.4	1245.28	3826	0
2_MACS_peak_13120_lociStitched	chr2	111573352	111579113	2	3687	3108.0595	999.5335	3827	0
1_MACS_peak_4853_lociStitched	chr12	2443996	2447440	1	3445	8307.9612	671.2356	3828	0
3_MACS_peak_2540_lociStitched	chr10	11232662	11240066	3	3693	2757.99	1100.9748	3829	0
1_MACS_peak_649_lociStitched	chr1	44411280	44413703	1	2424	16083.6317	397.8566	3830	0
2_MACS_peak_8315_lociStitched	chr16	2178008	2186907	2	3681	3354.0331	1066.1002	3831	0
1_MACS_peak_7538_lociStitched	chr15	41623588	41627086	1	3499	7604.3022	817.8324	3832	0
1_MACS_peak_303_lociStitched	chr1	25254335	25257768	1	3434	8310.9497	554.4295	3833	0
1_MACS_peak_7612_lociStitched	chr15	45878343	45881123	1	2781	14453.22	762.554	3834	0
1_MACS_peak_23394_lociStitched	chr8	118397769	118401414	1	3646	4086.774	525.9735	3835	0
2_MACS_peak_18561_lociStitched	chr5	6402085	6409595	2	3570	6452.592	992.822	3836	0
2_MACS_peak_2891_lociStitched	chr10	62331817	62336996	2	3680	2967.567	819.8357	3837	0
1_MACS_peak_7810_lociStitched	chr15	66083038	66086189	1	3152	11457.6662	607.8279	3838	0
1_MACS_peak_2399_lociStitched	chr1	243417048	243420477	1	3430	8674.6842	930.9735	3839	0
1_MACS_peak_23016_lociStitched	chr8	53625539	53629076	1	3538	6727.7277	699.6186	3840	0
2_MACS_peak_20511_lociStitched	chr6	52925681	52931251	2	3637	4697.181	1000.929	3841	0
1_MACS_peak_8733_lociStitched	chr16	30708717	30711345	1	2629	15143.85	597.87	3842	0
2_MACS_peak_13296_lociStitched	chr2	134255592	134261869	2	3617	5216.8147	993.0214	3843	0
1_MACS_peak_14413_lociStitched	chr20	32318856	32322002	1	3147	11411.1712	571.9428	3844	0
1_MACS_peak_22265_lociStitched	chr7	116139354	116142993	1	3640	4442.1273	919.5753	3845	0
1_MACS_peak_15481_lociStitched	chr22	37677988	37681648	1	3661	3345.972	604.266	3846	0
2_MACS_peak_13150_lociStitched	chr2	112655227	112664700	2	3683	3013.3613	1476.8407	3847	0
1_MACS_peak_9308_lociStitched	chr17	3613212	3616408	1	3197	11144.7716	791.6492	3848	0
2_MACS_peak_20979_lociStitched	chr6	129554290	129558114	2	3659	3283.6688	511.2688	3849	0
