REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	14_0EX0_0229Kronos_MM1S-KB-1hr-2_H3K27Ac_hs-dm_i23.bam	38_0EXQ_0229Kronos_MM1S-KB-1hr-2_Input_hs_i81.bam
2_MACS_peak_5073_lociStitched	chr12	22576726	22585327	2	3500	4519.8255	399.08639999999997
2_MACS_peak_24103_lociStitched	chr9	92049911	92058512	2	5300	4886.2281	1284.9894
2_MACS_peak_4805_lociStitched	chr11	130697116	130705713	2	6846	16438.3237	1787.3163
2_MACS_peak_4934_lociStitched	chr12	8233318	8241915	2	4388	12304.0264	1569.8122
2_MACS_peak_11344_lociStitched	chr19	11484706	11493302	2	4376	9226.946399999999	1779.3719999999998
2_MACS_peak_2839_lociStitched	chr10	51564362	51572957	2	3599	8397.315	1368.324
2_MACS_peak_15652_lociStitched	chr22	43659120	43667712	2	3835	6392.448	1471.8096
2_MACS_peak_25173_lociStitched	chrX	77165205	77173791	2	4861	3754.6578000000004	683.4456
2_MACS_peak_20506_lociStitched	chr6	52527997	52536581	2	7991	12408.172	1709.0744
2_MACS_peak_21959_lociStitched	chr7	79756561	79765143	2	2594	2130.0524	1198.9053999999999
2_MACS_peak_19289_lociStitched	chr5	130823969	130832548	2	2696	2314.6142	1010.6062000000001
2_MACS_peak_3063_lociStitched	chr10	78983812	78992389	2	4625	7112.9061	1509.552
2_MACS_peak_24444_lociStitched	chr9	127696336	127704910	2	3709	12710.0976	1282.6704000000002
2_MACS_peak_22449_lociStitched	chr7	137664949	137673521	2	6985	9628.927599999999	2343.5847999999996
2_MACS_peak_10975_lociStitched	chr18	66381242	66389813	2	3040	4190.3619	951.381
2_MACS_peak_9967_lociStitched	chr17	44336930	44345498	2	3380	4446.792	1386.3024
2_MACS_peak_12301_lociStitched	chr2	25675836	25684401	2	2592	2254.308	1119.4455
2_MACS_peak_13561_lociStitched	chr2	178475713	178484275	2	3057	7448.94	1371.6324000000002
2_MACS_peak_17253_lociStitched	chr3	187455539	187464098	2	5306	20226.6288	1867.5738000000001
2_MACS_peak_23463_lociStitched	chr8	126229552	126238109	2	2075	1772.1547	1034.5412999999999
2_MACS_peak_621_lociStitched	chr1	42921144	42929699	2	3916	10069.235	1331.158
2_MACS_peak_1703_lociStitched	chr1	169877222	169885777	2	4177	6026.9975	1554.4435
2_MACS_peak_5792_lociStitched	chr12	104318617	104327169	2	7454	37166.1368	1932.752
3_MACS_peak_23563_lociStitched	chr8	141518961	141527505	3	4967	12600.691200000001	1296.1248
2_MACS_peak_1157_lociStitched	chr1	114482184	114490727	2	4172	4910.5163999999995	755.2012000000001
2_MACS_peak_22553_lociStitched	chr7	150125504	150134039	2	5864	22506.795000000002	2204.5905
2_MACS_peak_14999_lociStitched	chr21	37441694	37450228	2	2628	2924.6018	1523.319
2_MACS_peak_10004_lociStitched	chr17	46177688	46186220	2	4539	7584.948	1559.6496
4_MACS_peak_13533_lociStitched	chr2	175350622	175359153	4	5125	5053.7644	1106.4707
2_MACS_peak_10208_lociStitched	chr17	62133188	62141717	2	7288	6406.9848	1369.7574
1_MACS_peak_262_lociStitched	chr1	23850425	23858951	1	8527	43508.178	1748.6826
2_MACS_peak_7171_lociStitched	chr14	93234281	93242797	2	3823	7768.2952000000005	728.118
2_MACS_peak_13179_lociStitched	chr2	114188121	114196636	2	4287	6870.7535	1547.1755
2_MACS_peak_20480_lociStitched	chr6	50245693	50254208	2	2265	1894.5875	877.8965
2_MACS_peak_18289_lociStitched	chr4	153699552	153708064	2	3889	5670.6944	1458.1056
2_MACS_peak_15333_lociStitched	chr22	29137104	29145615	2	3293	5776.4157	1308.9918
2_MACS_peak_24494_lociStitched	chr9	130672599	130681110	2	7171	20148.0903	1634.9631
2_MACS_peak_1624_lociStitched	chr1	161735415	161743924	2	4947	7903.1592	2111.9338000000002
2_MACS_peak_14718_lociStitched	chr20	52482054	52490562	2	5218	6790.2348	1496.5572
2_MACS_peak_21796_lociStitched	chr7	64459105	64467613	2	3980	7835.868	1264.2888
2_MACS_peak_23742_lociStitched	chr9	9605747	9614243	2	5697	13338.720000000001	1163.952
2_MACS_peak_2089_lociStitched	chr1	211525917	211534412	2	3505	4938.993	1446.6985
2_MACS_peak_19281_lociStitched	chr5	130499212	130507706	2	4740	10333.8004	1334.4073999999998
2_MACS_peak_17390_lociStitched	chr4	2463917	2472406	2	4177	12539.9508	1188.46
2_MACS_peak_18139_lociStitched	chr4	124332377	124340861	2	3369	3332.5152	1186.9116
2_MACS_peak_20296_lociStitched	chr6	34256062	34264546	2	2768	2708.9411999999998	943.4208
3_MACS_peak_3289_lociStitched	chr10	102819514	102827997	3	4848	12874.6491	1646.5502999999999
2_MACS_peak_19895_lociStitched	chr6	6609336	6617815	2	4268	9611.794399999999	1508.4141
2_MACS_peak_20218_lociStitched	chr6	31507675	31516148	2	5311	19427.7417	1729.3393
2_MACS_peak_8294_lociStitched	chr16	1463613	1472080	2	3526	8337.4549	1147.2785000000001
2_MACS_peak_71_lociStitched	chr1	6258182	6266647	2	3744	6081.256	1054.739
1_MACS_peak_1583_lociStitched	chr1	160676731	160685187	1	8457	16761.4832	2635.7351999999996
2_MACS_peak_22742_lociStitched	chr8	19316898	19325352	2	3253	2887.041	1468.4597999999999
2_MACS_peak_18193_lociStitched	chr4	140215909	140224348	2	4667	12102.3699	1627.0392
2_MACS_peak_22788_lociStitched	chr8	23075099	23083535	2	6756	13660.4148	1469.5511999999999
2_MACS_peak_1419_lociStitched	chr1	151892013	151900447	2	4781	8246.7652	1733.187
2_MACS_peak_2247_lociStitched	chr1	226591765	226600193	2	6391	21020.2748	1958.6671999999999
2_MACS_peak_6104_lociStitched	chr12	129307409	129315837	2	4021	5827.1192	698.6812
2_MACS_peak_23988_lociStitched	chr9	70849823	70858249	2	4147	5556.947	1518.3652
2_MACS_peak_16261_lociStitched	chr3	52305149	52313573	2	3985	11462.5368	1498.6296
2_MACS_peak_13649_lociStitched	chr2	191878014	191886437	2	3723	10120.2345	1337.5724
2_MACS_peak_22315_lociStitched	chr7	122823626	122832046	2	4622	14045.402	1862.5040000000001
1_MACS_peak_14238_lociStitched	chr20	9489877	9498293	1	8417	20652.864	1628.496
2_MACS_peak_583_lociStitched	chr1	40523195	40531603	2	6030	7040.0184	1527.7336
2_MACS_peak_3663_lociStitched	chr11	8703032	8711440	2	6126	20661.819199999998	1784.1776
2_MACS_peak_1750_lociStitched	chr1	177786809	177795214	2	4031	6175.1535	2261.7855
3_MACS_peak_15575_lociStitched	chr22	40439501	40447902	3	5265	9084.0013	1464.2943
2_MACS_peak_10358_lociStitched	chr17	73773969	73782365	2	6194	28169.4196	1827.8092000000001
3_MACS_peak_17661_lociStitched	chr4	42640447	42648843	3	4323	4032.5988	1257.7207999999998
2_MACS_peak_4516_lociStitched	chr11	103767256	103775647	2	4768	6696.8571	1491.9198000000001
2_MACS_peak_13122_lociStitched	chr2	111615301	111623692	2	4798	7695.386100000001	1545.6222
2_MACS_peak_2973_lociStitched	chr10	72252105	72260493	2	5991	16713.928799999998	1722.0564000000002
2_MACS_peak_8331_lociStitched	chr16	2580755	2589139	2	5095	7736.7552	1252.5696
2_MACS_peak_12109_lociStitched	chr19	58891359	58899739	2	4286	8353.184	1274.5980000000002
2_MACS_peak_19567_lociStitched	chr5	153600642	153609021	2	2778	2859.7527	1215.7929000000001
2_MACS_peak_7128_lociStitched	chr14	90722598	90730975	2	2459	2880.0126	690.2648
2_MACS_peak_20423_lociStitched	chr6	43477494	43485870	2	3361	5921.831999999999	1320.8952000000002
2_MACS_peak_21231_lociStitched	chr6	158704350	158712722	2	3992	3869.5384	709.9456
2_MACS_peak_14863_lociStitched	chr21	17951590	17959959	2	2534	1930.7283	787.5229
1_MACS_peak_1121_lociStitched	chr1	111172858	111181225	1	8368	24614.8773	1118.6679000000001
2_MACS_peak_11335_lociStitched	chr19	11199543	11207909	2	8175	19635.838600000003	1704.1542
2_MACS_peak_1639_lociStitched	chr1	162595818	162604177	2	3300	4548.1319	1717.7745
2_MACS_peak_19843_lociStitched	chr6	2940188	2948547	2	2529	3596.8777	1128.4650000000001
2_MACS_peak_11050_lociStitched	chr19	632161	640518	2	3859	5073.5347	1785.0552
2_MACS_peak_17450_lociStitched	chr4	6987533	6995890	2	6471	13882.6484	1557.7448000000002
2_MACS_peak_25491_lociStitched	chrX	153267160	153275516	2	4227	4840.6308	847.2984
2_MACS_peak_16172_lociStitched	chr3	48480814	48489167	2	4054	8638.6726	1200.3261
2_MACS_peak_11449_lociStitched	chr19	15396607	15404956	2	5228	4835.7408000000005	1510.3341
2_MACS_peak_6435_lociStitched	chr13	77453075	77461420	2	4307	5868.204000000001	1325.186
2_MACS_peak_10856_lociStitched	chr18	47806824	47815169	2	4205	12728.6285	1763.2984999999999
2_MACS_peak_6536_lociStitched	chr13	103424747	103433090	2	3947	5798.384999999999	1050.3837
2_MACS_peak_2236_lociStitched	chr1	226308620	226316959	2	5939	38193.4539	2437.4897
1_MACS_peak_12882_lociStitched	chr2	86220343	86228679	1	8337	35637.2336	1903.9424
2_MACS_peak_6809_lociStitched	chr14	50327882	50336216	2	4845	6268.0014	813.3984
2_MACS_peak_24701_lociStitched	chrX	1612255	1620589	2	2436	1569.2921999999999	313.3584
2_MACS_peak_11303_lociStitched	chr19	10442717	10451049	2	3845	6748.92	1402.2756
2_MACS_peak_1279_lociStitched	chr1	145469603	145477934	2	3250	4196.3247	2160.2282999999998
2_MACS_peak_25265_lociStitched	chrX	106953796	106962127	2	5324	8441.802300000001	885.5853000000001
2_MACS_peak_8629_lociStitched	chr16	27236292	27244619	2	4138	8199.5969	1329.8219000000001
2_MACS_peak_22072_lociStitched	chr7	99149103	99157430	2	2828	3614.7507	1057.529
2_MACS_peak_811_lociStitched	chr1	61515386	61523712	2	2893	2496.1348000000003	964.9834000000001
2_MACS_peak_5581_lociStitched	chr12	73839226	73847552	2	2898	2874.1352	962.4856
2_MACS_peak_6329_lociStitched	chr13	46269337	46277661	2	6537	18819.7316	687.5624
2_MACS_peak_19807_lociStitched	chr5	180643345	180651668	2	6232	15441.6619	1611.3328
2_MACS_peak_12892_lociStitched	chr2	86470248	86478567	2	5078	14131.4853	1392.6006
2_MACS_peak_18456_lociStitched	chr4	186124141	186132458	2	6107	8341.951	1400.5828
2_MACS_peak_12057_lociStitched	chr19	56110177	56118492	2	5165	15816.793	1474.2495000000001
2_MACS_peak_5616_lociStitched	chr12	80321798	80330112	2	3903	9194.4526	1291.1642
2_MACS_peak_11361_lociStitched	chr19	12091935	12100247	2	3128	3346.4112	1034.0128
2_MACS_peak_6365_lociStitched	chr13	50697402	50705713	2	6869	11021.2171	649.9202
2_MACS_peak_11342_lociStitched	chr19	11449768	11458079	2	3057	2776.7051	1294.8537999999999
3_MACS_peak_3602_lociStitched	chr11	2792887	2801187	3	6347	15852.17	1538.8200000000002
1_MACS_peak_4016_lociStitched	chr11	60604847	60613145	1	8299	20925.066600000002	1877.8374000000001
2_MACS_peak_10243_lociStitched	chr17	63768503	63776797	2	3091	2630.8568	1155.3542
2_MACS_peak_15086_lociStitched	chr21	44725943	44734237	2	6620	33166.0472	2044.471
3_MACS_peak_17105_lociStitched	chr3	177035558	177043851	3	4612	4707.1068	1759.7746
2_MACS_peak_21925_lociStitched	chr7	75986739	75995028	2	4981	13668.561	1297.2285
2_MACS_peak_22757_lociStitched	chr8	21770284	21778570	2	6218	9164.316	1311.6738
2_MACS_peak_24515_lociStitched	chr9	131175625	131183908	2	3183	2223.9855000000002	1086.7296000000001
1_MACS_peak_21771_lociStitched	chr7	55597709	55605991	1	8283	73155.7342	1692.8408
2_MACS_peak_19246_lociStitched	chr5	125296332	125304608	2	3815	5599.5416	1422.6444
2_MACS_peak_11846_lociStitched	chr19	45250546	45258819	2	5940	12095.126	1301.3428999999999
2_MACS_peak_5783_lociStitched	chr12	102871006	102879278	2	7832	25613.4208	1703.2048
2_MACS_peak_8435_lociStitched	chr16	10830710	10838978	2	4154	6791.3352	1398.9456
2_MACS_peak_2064_lociStitched	chr1	209275712	209283978	2	7584	45985.4112	2339.278
3_MACS_peak_3282_lociStitched	chr10	102288135	102296401	3	4842	4863.7144	1323.3866
2_MACS_peak_21078_lociStitched	chr6	138225554	138233818	2	2769	2383.3376	1265.2184000000002
2_MACS_peak_10129_lociStitched	chr17	56016515	56024774	2	3058	3110.3394	1440.3696
2_MACS_peak_4644_lociStitched	chr11	118436204	118444461	2	3288	7820.2047	1248.4584
2_MACS_peak_10535_lociStitched	chr17	80307629	80315886	2	4280	21476.457	1250.1098
1_MACS_peak_12706_lociStitched	chr2	66659776	66668030	1	8255	16505.5238	1068.0675999999999
2_MACS_peak_13997_lociStitched	chr2	232570666	232578919	2	7919	26804.9187	1071.2394
2_MACS_peak_23985_lociStitched	chr9	70488731	70496981	2	3932	6208.950000000001	1496.55
2_MACS_peak_14029_lociStitched	chr2	234422258	234430506	2	4585	7974.1664	563.3384
2_MACS_peak_4482_lociStitched	chr11	95778373	95786614	2	4424	4832.5224	1256.7525
2_MACS_peak_19250_lociStitched	chr5	125778750	125786990	2	3623	4418.2880000000005	969.848
2_MACS_peak_1333_lociStitched	chr1	148597917	148606155	2	4456	9289.1688	2042.2002
2_MACS_peak_19342_lociStitched	chr5	133977847	133986084	2	6093	19120.5481	1504.0762000000002
2_MACS_peak_25547_lociStitched	chrY	1562346	1570581	2	2340	1473.2415	300.5775
2_MACS_peak_21398_lociStitched	chr7	7290869	7299101	2	3120	2713.2672000000002	1039.7015999999999
2_MACS_peak_12309_lociStitched	chr2	25965353	25973584	2	4669	7385.6763	1402.5624
2_MACS_peak_18775_lociStitched	chr5	54522027	54530255	2	3750	4347.6752	1430.0264000000002
2_MACS_peak_10441_lociStitched	chr17	76246828	76255053	2	5382	10368.435	1640.8875
1_MACS_peak_2904_lociStitched	chr10	63804065	63812289	1	8225	25131.721599999997	1816.6816000000001
2_MACS_peak_197_lociStitched	chr1	16825048	16833270	2	2612	2358.8918	1191.3678
2_MACS_peak_9136_lociStitched	chr16	82761823	82770045	2	2710	1623.0228	527.0302
2_MACS_peak_15667_lociStitched	chr22	45656897	45665119	2	4212	4813.981	1073.7931999999998
2_MACS_peak_1615_lociStitched	chr1	161493386	161501604	2	3852	7893.389	1592.6484
1_MACS_peak_3986_lociStitched	chr11	58339987	58348205	1	8219	56934.304	1520.33
3_MACS_peak_23484_lociStitched	chr8	126780508	126788726	3	5969	8471.9362	943.4264
2_MACS_peak_16943_lociStitched	chr3	153339131	153347347	2	2984	4454.715200000001	1711.3928
2_MACS_peak_20206_lociStitched	chr6	31125172	31133386	2	4355	6728.9088	1325.7395999999999
3_MACS_peak_1067_lociStitched	chr1	107901073	107909284	3	4844	4283.6787	609.2562
2_MACS_peak_17874_lociStitched	chr4	82476290	82484500	2	2867	3015.533	1004.904
2_MACS_peak_16128_lociStitched	chr3	46355777	46363983	2	2373	1985.8519999999999	998.6702
2_MACS_peak_14900_lociStitched	chr21	27332785	27340988	2	3184	3055.6175	1096.7411000000002
2_MACS_peak_813_lociStitched	chr1	61541339	61549533	2	4305	6946.8732	1097.1766
2_MACS_peak_13066_lociStitched	chr2	109204038	109212226	2	4616	6479.1644	1272.4152000000001
2_MACS_peak_24027_lociStitched	chr9	74942078	74950265	2	2182	1552.2551999999998	950.5106999999999
2_MACS_peak_9256_lociStitched	chr17	1296271	1304453	2	4825	10710.238	1335.3024
2_MACS_peak_12966_lociStitched	chr2	96924896	96933078	2	5674	10792.876199999999	1555.3981999999999
2_MACS_peak_15624_lociStitched	chr22	42335590	42343772	2	4800	14171.224	1604.4902
2_MACS_peak_16917_lociStitched	chr3	151911336	151919517	2	6878	6838.497899999999	1484.8515
2_MACS_peak_15004_lociStitched	chr21	37521934	37530101	2	3617	4351.377600000001	1940.4792
2_MACS_peak_22369_lociStitched	chr7	128502179	128510343	2	3928	6993.2824	1958.5436
2_MACS_peak_13607_lociStitched	chr2	186654459	186662618	2	3314	3439.8343999999997	966.8415
2_MACS_peak_15615_lociStitched	chr22	42077689	42085842	2	4026	10113.7965	1231.9183
2_MACS_peak_24900_lociStitched	chrX	39712632	39720784	2	5606	23737.808800000003	779.3312000000001
3_MACS_peak_11878_lociStitched	chr19	46141916	46150067	3	5406	6970.7352	1706.0043
3_MACS_peak_13215_lociStitched	chr2	120763273	120771422	3	4665	5232.4729	1484.7478
2_MACS_peak_7782_lociStitched	chr15	64672569	64680717	2	3402	3849.93	1443.8256
2_MACS_peak_15242_lociStitched	chr22	22549394	22557537	2	5211	14080.875600000001	1680.7152
2_MACS_peak_11648_lociStitched	chr19	34849434	34857576	2	4244	6282.3672	1305.9768
2_MACS_peak_19576_lociStitched	chr5	154133347	154141485	2	5145	15664.8362	1228.838
1_MACS_peak_23478_lociStitched	chr8	126441057	126449193	1	8137	20631.2688	1725.6456
2_MACS_peak_3715_lociStitched	chr11	12694799	12702933	2	5098	5140.688	954.9316
2_MACS_peak_10228_lociStitched	chr17	62788458	62796590	2	4061	3138.952	1101.0728
3_MACS_peak_22633_lociStitched	chr8	2107120	2115252	3	6799	13516.197199999999	1224.6792
2_MACS_peak_17388_lociStitched	chr4	2413405	2421534	2	5489	21649.9657	1520.9359
2_MACS_peak_7689_lociStitched	chr15	52968913	52977041	2	7396	14574.316799999999	1340.3072
2_MACS_peak_11084_lociStitched	chr19	1437578	1445705	2	5929	12928.4316	2030.1245999999999
2_MACS_peak_7161_lociStitched	chr14	92587096	92595218	2	3654	13150.3302	550.6716
2_MACS_peak_11965_lociStitched	chr19	49711057	49719175	2	2915	3130.3008	1293.1974
2_MACS_peak_20202_lociStitched	chr6	30875515	30883631	2	3861	5745.3164	1174.3852
2_MACS_peak_16369_lociStitched	chr3	67728741	67736850	2	2399	2126.1798	956.862
1_MACS_peak_20263_lociStitched	chr6	32934808	32942916	1	8109	62512.68	1841.3268
2_MACS_peak_1325_lociStitched	chr1	147993037	148001144	2	4396	5893.789	1433.3176
2_MACS_peak_6050_lociStitched	chr12	123458408	123466515	2	5216	8299.135900000001	676.9345000000001
2_MACS_peak_16219_lociStitched	chr3	49977039	49985146	2	3266	6251.3077	1193.3504
2_MACS_peak_18188_lociStitched	chr4	140128165	140136268	2	5423	4439.6337	1337.8053
2_MACS_peak_24519_lociStitched	chr9	131313843	131321944	2	3624	4655.6447	1329.3741
2_MACS_peak_17155_lociStitched	chr3	182505914	182514014	2	6024	12655.44	1948.05
2_MACS_peak_14495_lociStitched	chr20	35636179	35644272	2	2501	2079.0917	797.9698
3_MACS_peak_19443_lociStitched	chr5	141388668	141396759	3	7130	12424.5396	1496.0259
2_MACS_peak_21940_lociStitched	chr7	76750639	76758729	2	2701	3104.133	1186.8029999999999
2_MACS_peak_9575_lociStitched	chr17	25659003	25667091	2	3954	7804.92	1091.0711999999999
2_MACS_peak_2834_lociStitched	chr10	51370059	51378142	2	3550	4665.507600000001	1184.9678000000001
2_MACS_peak_3140_lociStitched	chr10	89263822	89271902	2	3436	3974.552	1105.344
2_MACS_peak_15445_lociStitched	chr22	36648412	36656488	2	5400	13384.3548	1321.2336
3_MACS_peak_2641_lociStitched	chr10	21873429	21881504	3	4192	4572.0650000000005	1004.53
2_MACS_peak_22565_lociStitched	chr7	150923108	150931182	2	4869	10606.8138	1693.9252
2_MACS_peak_15195_lociStitched	chr22	19835940	19844013	2	5001	15924.799799999999	1470.0933
2_MACS_peak_19024_lociStitched	chr5	86370267	86378331	2	3108	2914.3296	1199.9232
2_MACS_peak_24645_lociStitched	chr9	139736485	139744547	2	4774	7583.9234	1161.7342
2_MACS_peak_2242_lociStitched	chr1	226413726	226421784	2	2528	2090.2452000000003	1311.8424
2_MACS_peak_18042_lociStitched	chr4	109087158	109095209	2	5403	6902.9274000000005	1152.0981
2_MACS_peak_24523_lociStitched	chr9	131445368	131453419	2	7075	14840.4083	1685.8794
3_MACS_peak_14782_lociStitched	chr20	58530068	58538117	3	4255	3367.7016	1010.9544
3_MACS_peak_11505_lociStitched	chr19	17413533	17421581	3	5110	10575.072	1748.8304
2_MACS_peak_25467_lociStitched	chrX	150041940	150049987	2	2643	1662.5102	552.0242
1_MACS_peak_16586_lociStitched	chr3	113460683	113468726	1	8044	18773.9706	1680.9869999999999
2_MACS_peak_24536_lociStitched	chr9	131782790	131790829	2	4084	7939.316400000001	1170.4784
2_MACS_peak_14930_lociStitched	chr21	32924864	32932900	2	6923	15703.1476	2166.5056
2_MACS_peak_23977_lociStitched	chr9	69261373	69269409	2	3743	5960.3012	1480.2312
2_MACS_peak_12448_lociStitched	chr2	39320237	39328267	2	5915	10048.742	1277.5729999999999
2_MACS_peak_11819_lociStitched	chr19	44030446	44038474	2	3874	4858.5455999999995	1470.7296000000001
2_MACS_peak_8672_lociStitched	chr16	29480024	29488050	2	5437	6953.7264	1499.2567999999999
2_MACS_peak_3013_lociStitched	chr10	75005454	75013478	2	5080	16975.5744	1630.4768
1_MACS_peak_14624_lociStitched	chr20	45979290	45987311	1	8022	30598.5108	1688.4205
3_MACS_peak_1965_lociStitched	chr1	203236252	203244271	3	5152	14828.7348	2688.7707
2_MACS_peak_15767_lociStitched	chr3	3122960	3130978	2	2834	1956.392	542.8186
1_MACS_peak_12046_lociStitched	chr19	55764231	55772241	1	8011	21832.056	1689.309
2_MACS_peak_12487_lociStitched	chr2	43628213	43636218	2	3962	6479.247	1122.301
1_MACS_peak_16910_lociStitched	chr3	150315429	150323434	1	8006	18797.341	1360.8500000000001
2_MACS_peak_8169_lociStitched	chr15	91439592	91447592	2	4022	7580.8	1326.4
2_MACS_peak_23577_lociStitched	chr8	142248421	142256421	2	3151	3829.6	1119.2
1_MACS_peak_21076_lociStitched	chr6	138187010	138195009	1	8000	21215.7477	1759.78
2_MACS_peak_22019_lociStitched	chr7	92437775	92445774	2	7494	12433.6456	1409.4238
2_MACS_peak_25322_lociStitched	chrX	119378025	119386022	2	3231	3133.2246	593.3774
2_MACS_peak_9442_lociStitched	chr17	9915758	9923753	2	3398	6855.712500000001	1056.939
2_MACS_peak_18158_lociStitched	chr4	129473472	129481467	2	3618	6053.814	1134.4904999999999
2_MACS_peak_20669_lociStitched	chr6	85284526	85292519	2	3023	2193.2792	1131.8088
2_MACS_peak_2557_lociStitched	chr10	12110003	12117995	2	3516	4746.4488	1020.5784000000001
2_MACS_peak_14162_lociStitched	chr20	3183347	3191339	2	4658	11258.3304	1224.3744
2_MACS_peak_11156_lociStitched	chr19	3499574	3507565	2	4368	39887.0765	1908.2508
2_MACS_peak_3017_lociStitched	chr10	75254230	75262219	2	3675	8215.0887	1060.1403
2_MACS_peak_11849_lociStitched	chr19	45457461	45465450	2	5310	12447.6609	1307.0004
