REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X14_0EX0_0229Kronos_MM1S.KB.1hr.2_H3K27Ac_hs.dm_i23.bam	X38_0EXQ_0229Kronos_MM1S.KB.1hr.2_Input_hs_i81.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
3_MACS_peak_739_lociStitched	chr1	52328376	52345727	3	7063	20390.8952	2699.8156	770	NRD1	MIR761	NRD1	NRD1	0.185	770	1
2_MACS_peak_15524_lociStitched	chr22	39146082	39153165	2	7053	26364.3426	1449.1818	771	SUN2	GTPBP1,JOSD1,DNAL4	SUN2	JOSD1	1.0316	771	1
3_MACS_peak_14951_lociStitched	chr21	34632793	34642558	3	7053	10065.762	2384.613	772	IFNAR2,IL10RB		IL10RB	IL10RB	0.23210000000000003	772	1
2_MACS_peak_11376_lociStitched	chr19	12713823	12725976	2	7053	23413.9698	1925.0352	773	ZNF791,ZNF490		ZNF490	ZNF490	0.4649	773	1
3_MACS_peak_8879_lociStitched	chr16	57569441	57579142	3	7046	9149.0131	1761.7016	774	GPR114,CCDC102A	DOK4	GPR114	GPR114	0.08860000000000001	774	1
1_MACS_peak_3752_lociStitched	chr11	16979726	16986770	1	7045	16637.928	1412.322	775	PLEKHA7		PLEKHA7	PLEKHA7	0.1263	775	1
4_MACS_peak_25369_lociStitched	chrX	129298904	129311069	4	7038	7741.806	1285.8405	776	RAB33A,AIFM1	AIFM1	RAB33A	RAB33A	0.1254	776	1
3_MACS_peak_9248_lociStitched	chr17	1010820	1024952	3	7037	11879.3592	2044.9004	777	ABR		ABR	ABR	0.1619	777	1
2_MACS_peak_9878_lociStitched	chr17	40728024	40740045	2	7033	24397.8216	2274.3732	778	PSMC3IP,FAM134C	NAGLU,HSD17B1,COASY,MLX,TUBG1	PSMC3IP	PSMC3IP	1.4405000000000001	778	1
2_MACS_peak_10339_lociStitched	chr17	73283902	73294856	2	7027	14133.9462	1712.1102	779	SLC25A19	MRPS7,LOC100287042,GGA3,MIF4GD	SLC25A19	MIF4GD	1.3515	779	1
2_MACS_peak_16143_lociStitched	chr3	46578547	46589503	2	7025	76400.5704	2019.1908	780	LRRC2	RTP3,TDGF1	LRRC2	LRRC2	1.2435	780	1
1_MACS_peak_21465_lociStitched	chr7	20254807	20261825	1	7019	29130.3144	1630.9832	781	MACC1		MACC1	MACC1	0.33599999999999997	781	1
4_MACS_peak_24402_lociStitched	chr9	123690356	123707265	4	7019	11004.3772	2722.349	782	TRAF1	TRAF1	TRAF1	TRAF1	0.1345	782	1
1_MACS_peak_16913_lociStitched	chr3	150478026	150485029	1	7004	18061.4373	1542.0606	783	SIAH2		SIAH2	SIAH2	0.4978	783	1
2_MACS_peak_17616_lociStitched	chr4	38664324	38673235	2	7004	12856.7908	1108.5284	784	KLF3,FLJ13197		FLJ13197	FLJ13197	0.1475	784	1
3_MACS_peak_1598_lociStitched	chr1	161122942	161137514	3	6999	29059.4824	4065.588	785	UFC1,USP21,PPOX	NIT1,NDUFS2,FCER1G,PFDN2,DEDD,B4GALT3,ADAMTS4	USP21	B4GALT3	1.1195	785	1
4_MACS_peak_25164_lociStitched	chrX	75362520	75372196	4	6997	21831.9588	983.0816	786		CXorf26	CXorf26	CXorf26	0.13	786	1
1_MACS_peak_12392_lociStitched	chr2	33716936	33723931	1	6996	18007.2285	1342.3405	787	RASGRP3	RASGRP3	RASGRP3	RASGRP3	0.3224	787	1
2_MACS_peak_13861_lociStitched	chr2	216973169	216980686	2	6987	15000.9252	1676.291	788	XRCC5	TMEM169,PECR	XRCC5	XRCC5	0.1423	788	1
1_MACS_peak_5603_lociStitched	chr12	77453533	77460518	1	6986	14427.5175	1435.4175	789	E2F7		E2F7	E2F7	0.24270000000000003	789	1
2_MACS_peak_22449_lociStitched	chr7	137664949	137673521	2	6985	9628.9276	2343.5848	790	CREB3L2		CREB3L2	CREB3L2	0.1389	790	1
5_MACS_peak_25130_lociStitched	chrX	70837530	70857332	5	6980	8893.0782	1510.8926	791	BCYRN1,CXCR3	ACRC	CXCR3	CXCR3	0.4504	791	1
2_MACS_peak_18429_lociStitched	chr4	185263946	185276964	2	6978	15372.9562	1965.718	792			IRF2	IRF2	1.2163	792	1
2_MACS_peak_4866_lociStitched	chr12	4216212	4229820	2	6963	84097.44	2963.8224	793			CCND2	CCND2	1.08	793	1
3_MACS_peak_2468_lociStitched	chr10	1089271	1103624	3	6961	21443.382	2184.5266	794	IDI2-AS1,WDR37,IDI1	IDI2	IDI1	IDI1	0.6557	794	1
1_MACS_peak_10897_lociStitched	chr18	52984447	52991403	1	6957	8613.6148	980.796	795	TCF4		TCF4	TCF4	0.052500000000000005	795	1
3_MACS_peak_6950_lociStitched	chr14	65813181	65825346	3	6952	8667.5625	1020.6435	796			FUT8	FUT8	NONE	796	1
2_MACS_peak_25501_lociStitched	chrX	153596727	153608934	2	6945	10235.5695	1044.9192	797	EMD,FLNA	RPL10,SNORA70,TAZ,ATP6AP1,DNASE1L1	FLNA	SNORA70	1.0587	797	1
3_MACS_peak_23610_lociStitched	chr8	145050171	145065523	3	6945	11094.8904	2350.3912	798	GRINA,PLEC,PARP10	SPATC1,PLEC,MIR661	PARP10	MIR661	0.7985	798	1
3_MACS_peak_11196_lociStitched	chr19	5679194	5692664	3	6941	21317.622	3288.027	799	HSD11B1L,RPL36,C19orf70,LONP1	TMEM146	RPL36	RPL36	1.2228999999999999	799	1
4_MACS_peak_21788_lociStitched	chr7	63764635	63782141	4	6940	9297.4366	2027.1948	800	ZNF736		ZNF736	ZNF736	0.038000000000000006	800	1
3_MACS_peak_3024_lociStitched	chr10	75531496	75546833	3	6938	13692.8736	2449.3189	801	SEC24C,FUT11,CHCHD1,KIAA0913	BMS1P4,NDST2	CHCHD1	CHCHD1	0.526	801	1
3_MACS_peak_22096_lociStitched	chr7	100020600	100034909	3	6937	26226.9661	2110.5775	802	MEPCE,ZCWPW1,C7orf47	PILRA,C7orf51,C7orf61,TSC22D4	MEPCE	MEPCE	1.5344	802	1
1_MACS_peak_12684_lociStitched	chr2	65140065	65146993	1	6929	22226.4096	1607.9888	803	LOC400958		LOC400958	LOC400958	1.0021	803	1
3_MACS_peak_15863_lociStitched	chr3	14727999	14741258	3	6924	9879.2809	2403.8567	804	C3orf20	C3orf19	C3orf20	C3orf19	0.17079999999999998	804	1
1_MACS_peak_23543_lociStitched	chr8	134579040	134585962	1	6923	24539.8744	1632.8998	805	ST3GAL1		ST3GAL1	ST3GAL1	0.39330000000000004	805	1
2_MACS_peak_14930_lociStitched	chr21	32924864	32932900	2	6923	15703.1476	2166.5056	806	TIAM1		TIAM1	TIAM1	0.011100000000000013	806	1
2_MACS_peak_8386_lociStitched	chr16	4554517	4567091	2	6913	17110.6992	1883.5852	807	HMOX2,C16orf5	LOC342346,NMRAL1	HMOX2	HMOX2	0.4371	807	1
2_MACS_peak_24016_lociStitched	chr9	73026740	73036586	2	6908	19819.998	1638.3744	808	KLF9		KLF9	KLF9	0.2231	808	1
3_MACS_peak_4868_lociStitched	chr12	4251322	4263488	3	6908	13103.9986	2077.9528	809			CCND2	CCND2	1.08	809	1
4_MACS_peak_9335_lociStitched	chr17	4692592	4711224	4	6907	10234.5576	2174.3544	810	GLTPD2,PSMB6,PLD2	ZMYND15,TM4SF5,MINK1,CXCL16,VMO1	PSMB6	PSMB6	0.35509999999999997	810	1
4_MACS_peak_8282_lociStitched	chr16	769871	791824	4	6907	11338.7245	2869.2571	811	FAM173A,HAGHL,CCDC78,NARFL	RHBDL1,STUB1,METRN,MSLN,MIR662,CHTF18,JMJD8,WDR24,FBXL16,MSLNL,RPUSD1	HAGHL	WDR24	0.30489999999999995	811	1
3_MACS_peak_9509_lociStitched	chr17	18227526	18236388	3	6906	17005.2918	1415.2614	812	SMCR8,SHMT1	EVPLL,TOP3A	SMCR8	SMCR8	1.224	812	1
3_MACS_peak_12877_lociStitched	chr2	86080480	86090986	3	6905	9378.7062	1466.6376	813	ST3GAL5		ST3GAL5	ST3GAL5	0.2452	813	1
2_MACS_peak_8861_lociStitched	chr16	56943579	56952653	2	6904	58736.002	1685.9492	814	SLC12A3	HERPUD1,CETP	HERPUD1	HERPUD1	2.6638	814	1
2_MACS_peak_13514_lociStitched	chr2	173419623	173427554	2	6894	10261.9209	1260.2359	815	PDK1		PDK1	PDK1	0.41300000000000003	815	1
3_MACS_peak_16863_lociStitched	chr3	141205479	141218884	3	6893	13441.1935	2109.947	816	RASA2		RASA2	RASA2	0.07100000000000001	816	1
3_MACS_peak_14408_lociStitched	chr20	32250582	32262984	3	6890	11636.7966	2242.2816	817	C20orf144,C20orf134,NECAB3	E2F1,PXMP4	C20orf134	C20orf134	0.6284	817	1
1_MACS_peak_301_lociStitched	chr1	25069531	25076419	1	6889	12324.6984	1101.3912	818	CLIC4		CLIC4	CLIC4	0.10349999999999998	818	1
3_MACS_peak_1184_lociStitched	chr1	117101541	117114493	3	6885	7872.2256	1120.348	819	CD58		CD58	CD58	0.1578	819	1
2_MACS_peak_16917_lociStitched	chr3	151911336	151919517	2	6878	6838.4979	1484.8515	820			MBNL1	MBNL1	0.0946	820	1
4_MACS_peak_21598_lociStitched	chr7	34774114	34796267	4	6878	6599.3787	2707.0966	821	NPSR1,AAA1		AAA1	NONE	NONE	821	1
1_MACS_peak_4340_lociStitched	chr11	74659127	74666000	1	6874	19836.8526	1368.4143	822	SPCS2,XRRA1	NEU3	SPCS2	SPCS2	0.47050000000000003	822	1
2_MACS_peak_3218_lociStitched	chr10	97049235	97056310	2	6873	15792.815	1119.265	823	PDLIM1		PDLIM1	PDLIM1	0.3141	823	1
3_MACS_peak_5184_lociStitched	chr12	32608494	32622461	3	6872	9417.9481	1940.0163	824		FGD4	FGD4	FGD4	0.08539999999999999	824	1
2_MACS_peak_6365_lociStitched	chr13	50697402	50705713	2	6869	11021.2171	649.9202	825	DLEU2	DLEU1,ST13P4	DLEU2	DLEU1	0.1908	825	1
2_MACS_peak_17646_lociStitched	chr4	40622647	40634125	2	6869	15720.2688	1833.0366	826	RBM47		RBM47	RBM47	0.0833	826	1
2_MACS_peak_14714_lociStitched	chr20	52345596	52358207	2	6858	10825.2824	2056.8541	827			SUMO1P1	SUMO1P1	NONE	827	1
3_MACS_peak_4125_lociStitched	chr11	64878933	64890787	3	6852	16311.104	2401.6204	828	C11orf2,TM7SF2,MRPL49,ZNHIT2,FAU	ZFPL1,SPDYC,CDCA5,SYVN1	ZNHIT2	SYVN1	1.8668	828	1
3_MACS_peak_5812_lociStitched	chr12	105618602	105630804	3	6850	7568.9006	1969.4028	829	APPL2		APPL2	APPL2	0.06620000000000001	829	1
3_MACS_peak_6614_lociStitched	chr13	114863864	114877703	3	6849	22997.6502	1952.6829	830	RASA3		RASA3	RASA3	1.4435	830	1
2_MACS_peak_4805_lociStitched	chr11	130697116	130705713	2	6846	16438.3237	1787.3163	831			SNX19	SNX19	NONE	831	1
3_MACS_peak_24344_lociStitched	chr9	116101690	116115451	3	6845	9766.1817	2172.8619	832	BSPRY,WDR31	RNF183,HDHD3,ALAD	BSPRY	RNF183	0.25150000000000006	832	1
3_MACS_peak_8328_lociStitched	chr16	2556608	2572027	3	6844	15235.5139	1847.1962	833	ATP6V0C,AMDHD2	C16orf59,NTN3,TBC1D24,PDPK1,CEMP1,MIR3178	ATP6V0C	ATP6V0C	0.7775000000000001	833	1
3_MACS_peak_24165_lociStitched	chr9	95820605	95835377	3	6841	6973.8612	2103.5328	834	SUSD3	C9orf89	SUSD3	C9orf89	0.45940000000000003	834	1
3_MACS_peak_1921_lociStitched	chr1	200851050	200863557	3	6837	33404.9463	3014.187	835	C1orf106	GPR25,C1orf106	C1orf106	C1orf106	0.9015000000000001	835	1
4_MACS_peak_5954_lociStitched	chr12	117535772	117558036	4	6837	8108.5488	1908.0248	836	TESC		TESC	TESC	0.0049999999999999975	836	1
2_MACS_peak_55_lociStitched	chr1	2477070	2489139	2	6835	17241.7734	2030.0058	837	TNFRSF14,LOC115110	C1orf93,PANK4,HES5	LOC115110	LOC115110	1.1738000000000002	837	1
4_MACS_peak_19569_lociStitched	chr5	153651621	153664858	4	6834	6877.9452	2006.7292	838	GALNT10		GALNT10	GALNT10	0.040400000000000005	838	1
2_MACS_peak_23395_lociStitched	chr8	118450336	118457552	2	6831	32688.48	1295.9936	839			MED30	MED30	NONE	839	1
2_MACS_peak_22372_lociStitched	chr7	128572533	128582265	2	6830	27956.1432	2761.9416	840	IRF5	KCP	IRF5	IRF5	1.214	840	1
2_MACS_peak_7431_lociStitched	chr15	33297071	33309734	2	6828	17345.7774	1976.6943	841	FMN1		FMN1	FMN1	0.05070000000000001	841	1
1_MACS_peak_238_lociStitched	chr1	21615787	21622612	1	6826	31735.5675	1323.3675	842	ECE1	ECE1	ECE1	ECE1	0.21899999999999997	842	1
3_MACS_peak_8145_lociStitched	chr15	90612869	90626083	3	6826	15069.2456	2120.847	843	ZNF710	IDH2	IDH2	IDH2	1.16	843	1
1_MACS_peak_24198_lociStitched	chr9	98267533	98274352	1	6820	10670.3712	812.1429	844	PTCH1		PTCH1	PTCH1	0.2943	844	1
2_MACS_peak_16553_lociStitched	chr3	111392665	111402804	2	6820	7114.5363	1982.1745	845	PLCXD2	PHLDB2	PLCXD2	NONE	NONE	845	1
3_MACS_peak_12985_lociStitched	chr2	97504427	97524952	3	6820	16017.71	3251.16	846	ANKRD23,ANKRD39	MIR3127,CNNM3,SEMA4C,FAM178B	ANKRD23	SEMA4C	0.5125	846	1
2_MACS_peak_22551_lociStitched	chr7	150100998	150113927	2	6813	47318.8471	3246.4719	847	LOC728743	REPIN1,ZNF775,LOC285972,GIMAP8	LOC728743	REPIN1	4.1653	847	1
3_MACS_peak_7166_lociStitched	chr14	93034277	93049350	3	6813	10459.1547	1144.0407	848	RIN3		RIN3	RIN3	0.040400000000000005	848	1
3_MACS_peak_22633_lociStitched	chr8	2107120	2115252	3	6799	13516.1972	1224.6792	849			MYOM2	MYOM2	1.8485	849	1
3_MACS_peak_12191_lociStitched	chr2	10514768	10524250	3	6798	13454.0098	1592.0278	850	HPCAL1		SNORA80B	SNORA80B	NONE	850	1
2_MACS_peak_9373_lociStitched	chr17	6915011	6926073	2	6798	46576.551	1866.1594	851	RNASEK,C17orf49,MIR195,MIR497	ALOX12,BCL6B,SLC16A13,SLC16A11	MIR195	MIR195	2.9865	851	1
3_MACS_peak_17149_lociStitched	chr3	182099235	182113015	3	6797	8613.878	2805.608	852			ATP11B	ATP11B	NONE	852	1
1_MACS_peak_647_lociStitched	chr1	44296343	44303138	1	6796	9826.2495	1538.388	853	ST3GAL3		ARTN	ARTN	NONE	853	1
2_MACS_peak_9564_lociStitched	chr17	20936979	20948115	2	6791	20405.6064	1742.784	854	USP22		USP22	USP22	0.3295	854	1
2_MACS_peak_1462_lociStitched	chr1	154755892	154765679	2	6788	31845.9193	2901.8455	855	KCNN3		KCNN3	KCNN3	0.2714	855	1
2_MACS_peak_5373_lociStitched	chr12	53764020	53777107	2	6779	19313.7946	2423.7124	856	SP1	AMHR2,AAAS,SP7	SP1	AAAS	0.36540000000000006	856	1
2_MACS_peak_11913_lociStitched	chr19	47728629	47735419	2	6775	17499.867	1419.789	857	MIR3190,BBC3,MIR3191	CCDC9,PRR24	MIR3191	MIR3191	1.5801	857	1
2_MACS_peak_11005_lociStitched	chr18	72162446	72169844	2	6766	15596.4636	1493.6562	858	CNDP2	CNDP1,FAM69C	CNDP2	CNDP2	0.37539999999999996	858	1
1_MACS_peak_7955_lociStitched	chr15	75742324	75749085	1	6762	17051.242	1347.4673	859	SIN3A		SIN3A	SIN3A	0.2373	859	1
1_MACS_peak_23792_lociStitched	chr9	22237810	22244570	1	6761	5252.52	583.388	860			DMRTA1	DMRTA1	NONE	860	1
2_MACS_peak_22433_lociStitched	chr7	134843756	134857356	2	6760	26653.28	2996.08	861	TMEM140,C7orf49	WDR91	C7orf49	C7orf49	1.4362	861	1
1_MACS_peak_13537_lociStitched	chr2	175457581	175464339	1	6759	23847.6304	1146.1568	862	WIPF1		WIPF1	WIPF1	0.2282	862	1
1_MACS_peak_8952_lociStitched	chr16	67594651	67601409	1	6759	18401.3582	1141.4262	863	CTCF	FAM65A	CTCF	FAM65A	0.5227999999999999	863	1
2_MACS_peak_7908_lociStitched	chr15	74665537	74678736	2	6759	43939.471	2488.0115	864		CYP11A1,SEMA7A	CYP11A1	SEMA7A	0.026400000000000007	864	1
2_MACS_peak_22788_lociStitched	chr8	23075099	23083535	2	6756	13660.4148	1469.5512	865	LOC389641,TNFRSF10A	CHMP7	TNFRSF10A	TNFRSF10A	0.2564	865	1
3_MACS_peak_3720_lociStitched	chr11	12829039	12838632	3	6756	9105.6756	1540.6358	866	TEAD1		TEAD1	TEAD1	0.0893	866	1
3_MACS_peak_12730_lociStitched	chr2	68989236	69003167	3	6752	12245.349	2351.5528	867	ARHGAP25		ARHGAP25	ARHGAP25	0.10649999999999998	867	1
3_MACS_peak_6707_lociStitched	chr14	24604580	24617674	3	6748	8744.1732	1027.879	868	PSME1,RNF31,FAM158A,PSME2	PCK2,DCAF11,FITM1,IRF9,REC8,IPO4,TM9SF1	FAM158A	TM9SF1	0.7302	868	1
3_MACS_peak_244_lociStitched	chr1	22099672	22119319	3	6747	26794.5786	2917.5795	869	USP48	LDLRAD2	USP48	USP48	0.17720000000000002	869	1
3_MACS_peak_20114_lociStitched	chr6	26532079	26539766	3	6745	14985.0378	1457.4552	870	HMGN4	BTN1A1,HCG11	HMGN4	HMGN4	0.6664	870	1
1_MACS_peak_22173_lociStitched	chr7	104651338	104658078	1	6741	61970.93	1363.502	871	MLL5,LOC100216545		MLL5	MLL5	0.5526	871	1
2_MACS_peak_22442_lociStitched	chr7	136036564	136046946	2	6741	17041.0148	2204.0986	872			LUZP6	LUZP6	NONE	872	1
2_MACS_peak_17369_lociStitched	chr4	1207268	1214176	2	6734	15840.7348	1343.606	873	CTBP1	C4orf42,SPON2,LOC100130872-SPON2	SPON2	C4orf42	0.9571	873	1
5_MACS_peak_5346_lociStitched	chr12	52416658	52431913	5	6734	5833.512	2329.4385	874		GRASP,NR4A1,C12orf44	NR4A1	C12orf44	0.982	874	1
3_MACS_peak_12039_lociStitched	chr19	55469086	55485520	3	6731	12629.529	1727.2134	875	NLRP2	NLRP7	NLRP2	NLRP2	0.09570000000000001	875	1
3_MACS_peak_22562_lociStitched	chr7	150776653	150785605	3	6727	15657.9432	2054.484	876	AGAP3,FASTK,TMUB1	ACCN3,SLC4A2,CDK5	TMUB1	TMUB1	1.1127	876	1
1_MACS_peak_10896_lociStitched	chr18	52930751	52937475	1	6725	17136.7864	1260.75	877	TCF4		CCDC68	CCDC68	NONE	877	1
3_MACS_peak_23146_lociStitched	chr8	72268641	72275531	3	6717	7374.367	1046.591	878	EYA1		EYA1	EYA1	0.023700000000000013	878	1
2_MACS_peak_9679_lociStitched	chr17	31154371	31164445	2	6716	11460.1824	1569.5292	879	MYO1D		MYO1D	MYO1D	0.025200000000000014	879	1
3_MACS_peak_7775_lociStitched	chr15	64381797	64389328	3	6715	11561.5912	1592.0534	880	SNX1,FAM96A	DAPK2	FAM96A	FAM96A	0.31689999999999996	880	1
4_MACS_peak_3566_lociStitched	chr11	554348	578220	4	6715	18152.2688	2984	881	LRRC56,RASSF7,PHRF1,C11orf35,MIR210,LOC143666	RNH1,HRAS,IRF7,CDHR5,SCT	MIR210	IRF7	0.5208999999999999	881	1
1_MACS_peak_18221_lociStitched	chr4	144256577	144263289	1	6713	9472.6456	1115.5344	882	GAB1		GAB1	GAB1	0.2482	882	1
3_MACS_peak_17974_lociStitched	chr4	100766602	100783725	3	6709	11972.4016	2585.573	883	DAPP1	MAPKSP1	DAPP1	DAPP1	0.22360000000000002	883	1
2_MACS_peak_8382_lociStitched	chr16	4463691	4477162	2	6701	23314.2597	2112.2528	884	DNAJA3,CORO7	VASN,HMOX2,NMRAL1	CORO7	HMOX2	0.4371	884	1
2_MACS_peak_16241_lociStitched	chr3	51421285	51430094	2	6699	17843.5104	1816.4158	885	DOCK3,MANF,RBM15B		MANF	MANF	1.1235000000000002	885	1
1_MACS_peak_19067_lociStitched	chr5	90674490	90681179	1	6690	36111.2354	1366.5627	886	LOC100129716,ARRDC3		ARRDC3	ARRDC3	1.3972	886	1
3_MACS_peak_24693_lociStitched	chrX	1324847	1335477	3	6690	10027.279	449.649	887	CRLF2		CRLF2	CRLF2	0.3308	887	1
1_MACS_peak_7007_lociStitched	chr14	72982695	72989373	1	6679	17076.9816	635.0778	888	RGS6		DPF3	DPF3	NONE	888	1
1_MACS_peak_7941_lociStitched	chr15	75334305	75340981	1	6677	37508.4384	1711.0588	889	PPCDC	SCAMP5	PPCDC	PPCDC	1.2483	889	1
3_MACS_peak_10516_lociStitched	chr17	79978812	79996102	3	6676	10856.391	2982.525	890	LRRC45,RAC3,STRA13,DCXR	ASPSCR1,GPS1,RFNG,DUS1L	RAC3	RAC3	0.28469999999999995	890	1
1_MACS_peak_11118_lociStitched	chr19	2234499	2241173	1	6675	23513.8368	1551.0376	891	SF3A2,PLEKHJ1	AMH,MIR4321,OAZ1,MIR1227,JSRP1,C19orf35	SF3A2	MIR1227	2.0782	891	1
1_MACS_peak_2796_lociStitched	chr10	45453909	45460580	1	6672	14921.6928	1335.5342	892	RASSF4,LOC220980	TMEM72,ZNF22,C10orf10,C10orf25	RASSF4	C10orf25	0.5439	892	1
4_MACS_peak_4001_lociStitched	chr11	59317010	59334328	4	6664	12124.3318	3004.673	893		OR4D11,OR4D9,MIR3162,OSBP	MIR3162	OSBP	0.06770000000000001	893	1
2_MACS_peak_7146_lociStitched	chr14	91782134	91792159	2	6646	9466.6075	1051.6225	894	CCDC88C		GPR68	GPR68	NONE	894	1
3_MACS_peak_8319_lociStitched	chr16	2254701	2274863	3	6637	15014.6414	3014.219	895	MLST8,E4F1,C16orf79,PGP	TRAF7,DNASE1L2,MIR3677,MIR940,SNORD60,CASKIN1,DCI,RNPS1	PGP	MIR3677	1.1832	895	1
4_MACS_peak_9862_lociStitched	chr17	40330247	40346867	4	6636	11243.43	2622.636	896	KCNH4,HCRT,GHDC	RAB5C	HCRT	HCRT	0.6127	896	1
2_MACS_peak_16522_lociStitched	chr3	104237896	104246594	2	6628	13585.4062	1215.9804	897			MIR548A3	MIR548A3	NONE	897	1
3_MACS_peak_15053_lociStitched	chr21	43236762	43255261	3	6626	13210.1359	2869.1949	898	PRDM15	RIPK4	PRDM15	PRDM15	0.2563	898	1
1_MACS_peak_23542_lociStitched	chr8	134508175	134514796	1	6622	25668.9549	1396.3689	899	ST3GAL1		ST3GAL1	ST3GAL1	0.39330000000000004	899	1
2_MACS_peak_15086_lociStitched	chr21	44725943	44734237	2	6620	33166.0472	2044.471	900			SIK1	SIK1	0.8277000000000001	900	1
3_MACS_peak_19222_lociStitched	chr5	121647779	121660383	3	6616	6201.168	1726.748	901	SNCAIP		SNCAIP	SNCAIP	0.003500000000000003	901	1
3_MACS_peak_23474_lociStitched	chr8	126342432	126355595	3	6611	6453.8189	1782.2702	902	NSMCE2		TRIB1	TRIB1	1.0371000000000001	902	1
3_MACS_peak_21110_lociStitched	chr6	139690780	139697766	3	6608	14069.1054	1199.4962	903	CITED2		CITED2	CITED2	1.0141	903	1
2_MACS_peak_4256_lociStitched	chr11	68032787	68041825	2	6602	16591.9604	1603.3412	904	C11orf24	LRP5	C11orf24	C11orf24	0.7046	904	1
3_MACS_peak_19898_lociStitched	chr6	6799159	6812515	3	6595	11964.3048	2401.4088	905			LY86-AS1	LY86-AS1	NONE	905	1
2_MACS_peak_7094_lociStitched	chr14	81856495	81869576	2	6592	7388.1488	1215.2249	906	STON2		STON2	STON2	0.05260000000000001	906	1
1_MACS_peak_18736_lociStitched	chr5	43037181	43043768	1	6588	20049.5106	1621.7194	907	LOC153684,C5orf39	LOC648987,LOC100132356	C5orf39	C5orf39	1.6215	907	1
2_MACS_peak_21528_lociStitched	chr7	25979932	25992019	2	6579	22989.474	1838.4327	908	MIR148A		MIR148A	MIR148A	2.0060000000000002	908	1
2_MACS_peak_21536_lociStitched	chr7	26191069	26197676	2	6577	14790.4302	1283.0794	909	NFE2L3	CBX3,HNRNPA2B1	NFE2L3	HNRNPA2B1	0.8072	909	1
2_MACS_peak_10001_lociStitched	chr17	46124162	46135277	2	6573	24348.519	1956.24	910	NFE2L1	SNX11,MIR152,COPZ2,CBX1	NFE2L1	NFE2L1	0.9901000000000001	910	1
2_MACS_peak_13234_lociStitched	chr2	127413363	127422958	2	6571	11240.5425	1664.7325	911	GYPC		GYPC	GYPC	0.1658	911	1
1_MACS_peak_6622_lociStitched	chr13	115023620	115030186	1	6567	19008.57	1368.3544	912	CDC16	UPF3A,ZNF828	UPF3A	UPF3A	1.1996	912	1
1_MACS_peak_1585_lociStitched	chr1	160708228	160714792	1	6565	14568.1416	1952.1336	913	SLAMF7	CD48	SLAMF7	CD48	0.6112000000000001	913	1
3_MACS_peak_15686_lociStitched	chr22	46683024	46694130	3	6563	13510.449	1834.7112	914	TTC38,GTSE1,CN5H6.4	TRMU,C22orf40,PKDREJ	CN5H6.4	CN5H6.4	0.7626	914	1
4_MACS_peak_19551_lociStitched	chr5	150630255	150637828	4	6560	5510.1148	1486.5799	915	GM2A	CCDC69,SLC36A3	GM2A	CCDC69	0.19529999999999997	915	1
2_MACS_peak_5772_lociStitched	chr12	102129578	102139898	2	6560	18395.4	1492.272	916	SYCP3,GNPTAB	CHPT1	SYCP3	SYCP3	0.6452	916	1
1_MACS_peak_23188_lociStitched	chr8	81011141	81017697	1	6557	9165.9436	1293.4988	917	TPD52	TPD52	TPD52	TPD52	0.2424	917	1
3_MACS_peak_24761_lociStitched	chrX	11440643	11448401	3	6550	10230.4746	937.9422	918	ARHGAP6		AMELX	AMELX	NONE	918	1
3_MACS_peak_94_lociStitched	chr1	8760747	8773741	3	6545	6155.2578	1880.2318	919	RERE		RERE	NONE	NONE	919	1
2_MACS_peak_8302_lociStitched	chr16	1820908	1834018	2	6542	16723.116	1858.998	920	EME2,NUBP2,NME3,MRPS34,SPSB3	MIR3177,FAHD1,IGFALS,HAGH	EME2	EME2	0.8836	920	1
