GENE_ID	locusLine	bin_1_04_0EWQ_0229Kronos_MM1S-KB-1hr-2_H3K18Ac_hs-dm_i06.bam
2_MACS_peak_2710_lociStitched	chr10(.):38145673-38156086	0.4694
1_MACS_peak_2712_lociStitched	chr10(.):38264555-38265920	1.5173
1_MACS_peak_2713_lociStitched	chr10(.):38298788-38300859	1.8826
1_MACS_peak_2714_lociStitched	chr10(.):38326727-38327873	0.8506
1_MACS_peak_2715_lociStitched	chr10(.):38382845-38384330	1.1073
1_MACS_peak_2716_lociStitched	chr10(.):38644434-38646390	1.4102
1_MACS_peak_2717_lociStitched	chr10(.):38690697-38692981	1.9202
1_MACS_peak_2718_lociStitched	chr10(.):39047217-39048943	0.5778
1_MACS_peak_2719_lociStitched	chr10(.):42712472-42714059	0.566
1_MACS_peak_2720_lociStitched	chr10(.):43047095-43048779	0.8941
1_MACS_peak_2721_lociStitched	chr10(.):43132853-43134969	1.8314
1_MACS_peak_2722_lociStitched	chr10(.):43261380-43262345	5.5768
1_MACS_peak_2723_lociStitched	chr10(.):43277176-43278926	1.524
1_MACS_peak_2724_lociStitched	chr10(.):43600495-43601729	0.5017
2_MACS_peak_2725_lociStitched	chr10(.):43632784-43637373	1.1692
1_MACS_peak_2727_lociStitched	chr10(.):43857049-43858559	0.7453
2_MACS_peak_2728_lociStitched	chr10(.):43890527-43906028	1.7247
1_MACS_peak_2730_lociStitched	chr10(.):43915406-43917029	2.9493
1_MACS_peak_2731_lociStitched	chr10(.):43931361-43933292	2.0487
2_MACS_peak_2732_lociStitched	chr10(.):43946656-43951747	0.9825
1_MACS_peak_2734_lociStitched	chr10(.):44101540-44102733	0.8308
1_MACS_peak_2735_lociStitched	chr10(.):44143689-44144927	1.2556
1_MACS_peak_2736_lociStitched	chr10(.):44184766-44185973	0.6052
1_MACS_peak_2737_lociStitched	chr10(.):44276855-44278348	0.6065
3_MACS_peak_2738_lociStitched	chr10(.):44503758-44513318	0.7185
1_MACS_peak_2741_lociStitched	chr10(.):44933238-44935298	0.8332
1_MACS_peak_2742_lociStitched	chr10(.):45226553-45227608	0.4876
1_MACS_peak_2743_lociStitched	chr10(.):45359925-45360994	0.8053
1_MACS_peak_2744_lociStitched	chr10(.):45389463-45395524	1.5647
1_MACS_peak_2745_lociStitched	chr10(.):45408627-45409923	0.4947
1_MACS_peak_2746_lociStitched	chr10(.):45454309-45460617	1.3611
1_MACS_peak_2747_lociStitched	chr10(.):45473266-45475139	0.6553
2_MACS_peak_2748_lociStitched	chr10(.):45491227-45497727	0.8903
1_MACS_peak_2750_lociStitched	chr10(.):45793572-45794669	0.5275
1_MACS_peak_2751_lociStitched	chr10(.):45868403-45870526	1.057
4_MACS_peak_2752_lociStitched	chr10(.):45913653-45931582	1.5369
2_MACS_peak_2756_lociStitched	chr10(.):45950046-45959156	1.2321
1_MACS_peak_2758_lociStitched	chr10(.):46075690-46077031	0.7388
1_MACS_peak_2759_lociStitched	chr10(.):46089335-46090754	0.8051
1_MACS_peak_2760_lociStitched	chr10(.):46167272-46168898	1.1769
1_MACS_peak_2761_lociStitched	chr10(.):46221701-46223560	1.5866
1_MACS_peak_2762_lociStitched	chr10(.):46762102-46763559	0.6507
1_MACS_peak_2763_lociStitched	chr10(.):46913253-46914717	1.3978
1_MACS_peak_2764_lociStitched	chr10(.):46951207-46952174	0.7891
1_MACS_peak_2765_lociStitched	chr10(.):47242717-47244234	0.7887
1_MACS_peak_2766_lociStitched	chr10(.):47395258-47396832	1.5526
1_MACS_peak_2767_lociStitched	chr10(.):47655262-47656642	0.9379
1_MACS_peak_2768_lociStitched	chr10(.):48185132-48186622	0.7442
1_MACS_peak_2769_lociStitched	chr10(.):48354345-48355350	0.4829
1_MACS_peak_2770_lociStitched	chr10(.):48951879-48953233	0.7042
1_MACS_peak_2771_lociStitched	chr10(.):49513848-49515758	1.0299
1_MACS_peak_2772_lociStitched	chr10(.):49700917-49702580	0.6264
1_MACS_peak_2773_lociStitched	chr10(.):49812241-49813432	0.5377
1_MACS_peak_2774_lociStitched	chr10(.):49840998-49843786	1.0959
2_MACS_peak_2775_lociStitched	chr10(.):49859413-49865165	0.366
2_MACS_peak_2777_lociStitched	chr10(.):50282853-50289563	0.8224
2_MACS_peak_2779_lociStitched	chr10(.):50395814-50399721	0.8178
2_MACS_peak_2781_lociStitched	chr10(.):50742555-50748255	0.9041
1_MACS_peak_2783_lociStitched	chr10(.):51370340-51372198	0.9291
3_MACS_peak_2784_lociStitched	chr10(.):51488433-51504565	0.3761
2_MACS_peak_2787_lociStitched	chr10(.):51564430-51572973	0.707
1_MACS_peak_2789_lociStitched	chr10(.):51622221-51624555	0.9462
1_MACS_peak_2790_lociStitched	chr10(.):51826705-51828616	1.1932
1_MACS_peak_2791_lociStitched	chr10(.):52177574-52178581	0.6119
1_MACS_peak_2792_lociStitched	chr10(.):52190816-52193019	0.6076
1_MACS_peak_2793_lociStitched	chr10(.):52256825-52257849	0.5694
1_MACS_peak_2794_lociStitched	chr10(.):52362547-52364678	0.5477
1_MACS_peak_2795_lociStitched	chr10(.):52381319-52386039	1.7751
1_MACS_peak_2796_lociStitched	chr10(.):52431436-52432592	0.5544
1_MACS_peak_2797_lociStitched	chr10(.):52498881-52500521	1.2532
1_MACS_peak_2798_lociStitched	chr10(.):53458427-53460596	3.5158
1_MACS_peak_2799_lociStitched	chr10(.):53619016-53621196	1.0718
1_MACS_peak_2800_lociStitched	chr10(.):53638266-53639740	0.663
1_MACS_peak_2801_lociStitched	chr10(.):54015854-54017764	1.216
1_MACS_peak_2802_lociStitched	chr10(.):54072658-54075129	0.9673
2_MACS_peak_2803_lociStitched	chr10(.):54195706-54201293	0.8903
1_MACS_peak_2805_lociStitched	chr10(.):54224863-54227109	0.7126
3_MACS_peak_2806_lociStitched	chr10(.):54237133-54248025	0.2945
1_MACS_peak_2809_lociStitched	chr10(.):54330029-54331116	0.6068
1_MACS_peak_2810_lociStitched	chr10(.):54396789-54397949	0.5374
1_MACS_peak_2811_lociStitched	chr10(.):54574033-54575052	0.4933
2_MACS_peak_2812_lociStitched	chr10(.):54615143-54625415	0.3155
1_MACS_peak_2814_lociStitched	chr10(.):54659765-54661168	0.6655
1_MACS_peak_2815_lociStitched	chr10(.):54724940-54726485	1.064
1_MACS_peak_2816_lociStitched	chr10(.):54870739-54872221	0.8665
1_MACS_peak_2817_lociStitched	chr10(.):54882025-54883024	0.4538
1_MACS_peak_2818_lociStitched	chr10(.):55897136-55898270	0.4972
1_MACS_peak_2819_lociStitched	chr10(.):55994022-55995028	0.4615
1_MACS_peak_2820_lociStitched	chr10(.):56229243-56230806	0.7763
1_MACS_peak_2821_lociStitched	chr10(.):56752736-56754179	0.6406
1_MACS_peak_2822_lociStitched	chr10(.):58119911-58122014	1.5848
1_MACS_peak_2823_lociStitched	chr10(.):58393494-58394932	0.5586
1_MACS_peak_2824_lociStitched	chr10(.):58480606-58481662	0.4175
1_MACS_peak_2825_lociStitched	chr10(.):59634651-59635808	0.6993
1_MACS_peak_2826_lociStitched	chr10(.):59705809-59707471	0.5672
1_MACS_peak_2827_lociStitched	chr10(.):60025733-60029846	0.908
1_MACS_peak_2828_lociStitched	chr10(.):60041449-60043123	0.4706
1_MACS_peak_2829_lociStitched	chr10(.):60094343-60095572	0.6258
1_MACS_peak_2830_lociStitched	chr10(.):60143950-60146098	1.3297
1_MACS_peak_2831_lociStitched	chr10(.):61468291-61470404	1.0767
1_MACS_peak_2832_lociStitched	chr10(.):61664991-61667242	1.3468
1_MACS_peak_2833_lociStitched	chr10(.):61846082-61847726	0.5071
1_MACS_peak_2834_lociStitched	chr10(.):61996154-61997704	0.6382
1_MACS_peak_2835_lociStitched	chr10(.):62239168-62240315	0.5351
1_MACS_peak_2836_lociStitched	chr10(.):62331809-62334265	0.7066
1_MACS_peak_2837_lociStitched	chr10(.):62491859-62493571	0.6821
1_MACS_peak_2838_lociStitched	chr10(.):62537729-62539383	1.9554
1_MACS_peak_2839_lociStitched	chr10(.):62703073-62704943	0.9538
1_MACS_peak_2840_lociStitched	chr10(.):63046568-63047696	0.4084
1_MACS_peak_2841_lociStitched	chr10(.):63156967-63158222	0.6208
1_MACS_peak_2842_lociStitched	chr10(.):63627023-63627982	0.5667
1_MACS_peak_2843_lociStitched	chr10(.):63656554-63664012	1.1421
1_MACS_peak_2844_lociStitched	chr10(.):63696305-63698602	0.8418
1_MACS_peak_2845_lociStitched	chr10(.):63720268-63722247	0.6568
1_MACS_peak_2846_lociStitched	chr10(.):63746584-63749097	1.1244
1_MACS_peak_2847_lociStitched	chr10(.):63802950-63812185	1.845
1_MACS_peak_2848_lociStitched	chr10(.):64027673-64029221	1.1546
1_MACS_peak_2849_lociStitched	chr10(.):64396448-64399606	1.263
1_MACS_peak_2850_lociStitched	chr10(.):64411471-64416121	0.9715
1_MACS_peak_2851_lociStitched	chr10(.):64451241-64452216	0.4839
1_MACS_peak_2852_lociStitched	chr10(.):64466520-64469618	0.7646
1_MACS_peak_2853_lociStitched	chr10(.):64492035-64493935	0.5478
1_MACS_peak_2854_lociStitched	chr10(.):64537697-64539466	0.6179
1_MACS_peak_2855_lociStitched	chr10(.):64563576-64565906	1.7654
1_MACS_peak_2856_lociStitched	chr10(.):64575782-64578153	0.9906
1_MACS_peak_2857_lociStitched	chr10(.):64892635-64894499	1.2337
1_MACS_peak_2858_lociStitched	chr10(.):64966329-64967794	0.5006
1_MACS_peak_2859_lociStitched	chr10(.):65027122-65029461	0.8211
1_MACS_peak_2860_lociStitched	chr10(.):65098897-65099912	0.5661
1_MACS_peak_2861_lociStitched	chr10(.):65224842-65226425	0.9633
1_MACS_peak_2862_lociStitched	chr10(.):65280110-65282549	2.0007
1_MACS_peak_2863_lociStitched	chr10(.):65388084-65391042	0.7183
1_MACS_peak_2864_lociStitched	chr10(.):66020987-66021766	0.3988
1_MACS_peak_2865_lociStitched	chr10(.):67100901-67102473	0.6034
2_MACS_peak_2866_lociStitched	chr10(.):67182131-67191307	0.2692
1_MACS_peak_2868_lociStitched	chr10(.):67260186-67261903	0.6747
2_MACS_peak_2869_lociStitched	chr10(.):67645545-67651925	0.2614
1_MACS_peak_2871_lociStitched	chr10(.):67753198-67754140	0.4452
1_MACS_peak_2872_lociStitched	chr10(.):68990171-68991237	0.5012
1_MACS_peak_2873_lociStitched	chr10(.):69357620-69358682	0.4441
3_MACS_peak_2874_lociStitched	chr10(.):69523105-69533636	0.5257
1_MACS_peak_2877_lociStitched	chr10(.):69608936-69610221	1.1418
1_MACS_peak_2878_lociStitched	chr10(.):69643420-69646608	1.2359
1_MACS_peak_2879_lociStitched	chr10(.):69833987-69835782	1.275
2_MACS_peak_2880_lociStitched	chr10(.):69990578-70000084	0.263
1_MACS_peak_2882_lociStitched	chr10(.):70090537-70093338	4.0539
1_MACS_peak_2883_lociStitched	chr10(.):70165871-70167887	1.5909
1_MACS_peak_2884_lociStitched	chr10(.):70230584-70232406	2.2755
1_MACS_peak_2885_lociStitched	chr10(.):70286468-70288151	1.3273
1_MACS_peak_2886_lociStitched	chr10(.):70319812-70320994	0.7873
1_MACS_peak_2887_lociStitched	chr10(.):70359525-70361054	1.0246
2_MACS_peak_2888_lociStitched	chr10(.):70384580-70389293	0.8207
1_MACS_peak_2890_lociStitched	chr10(.):70480030-70482050	1.7566
1_MACS_peak_2891_lociStitched	chr10(.):70586435-70588599	0.9076
1_MACS_peak_2892_lociStitched	chr10(.):70659858-70661988	3.6311
1_MACS_peak_2893_lociStitched	chr10(.):70715111-70717361	2.0116
2_MACS_peak_2894_lociStitched	chr10(.):70748039-70758053	0.4542
1_MACS_peak_2896_lociStitched	chr10(.):70804760-70806452	0.9548
1_MACS_peak_2897_lociStitched	chr10(.):70846529-70850916	1.4258
1_MACS_peak_2898_lociStitched	chr10(.):70882782-70884934	1.2767
1_MACS_peak_2899_lociStitched	chr10(.):70938724-70941200	3.4421
1_MACS_peak_2900_lociStitched	chr10(.):70961336-70963315	0.6287
4_MACS_peak_2901_lociStitched	chr10(.):70974544-70989598	0.6954
1_MACS_peak_2905_lociStitched	chr10(.):71077232-71079380	1.1584
1_MACS_peak_2906_lociStitched	chr10(.):71168641-71169426	0.9763
1_MACS_peak_2907_lociStitched	chr10(.):71389898-71390669	0.7222
1_MACS_peak_2908_lociStitched	chr10(.):71891497-71893339	1.5312
1_MACS_peak_2909_lociStitched	chr10(.):71904849-71907131	1.588
2_MACS_peak_2910_lociStitched	chr10(.):71929217-71934508	0.7714
1_MACS_peak_2912_lociStitched	chr10(.):71991709-71993911	1.6337
1_MACS_peak_2913_lociStitched	chr10(.):72029527-72031691	0.8774
1_MACS_peak_2914_lociStitched	chr10(.):72052242-72054532	0.54
1_MACS_peak_2915_lociStitched	chr10(.):72123331-72124704	0.6517
1_MACS_peak_2916_lociStitched	chr10(.):72141276-72143243	0.8557
1_MACS_peak_2917_lociStitched	chr10(.):72163494-72165621	1.4116
1_MACS_peak_2918_lociStitched	chr10(.):72236792-72241703	2.0858
3_MACS_peak_2919_lociStitched	chr10(.):72252233-72269854	0.6619
2_MACS_peak_2922_lociStitched	chr10(.):72335120-72340105	1.1492
1_MACS_peak_2924_lociStitched	chr10(.):72519144-72520204	0.5201
1_MACS_peak_2925_lociStitched	chr10(.):72575295-72576757	0.5894
1_MACS_peak_2926_lociStitched	chr10(.):72647577-72648696	0.5665
1_MACS_peak_2927_lociStitched	chr10(.):72741401-72743131	0.7529
1_MACS_peak_2928_lociStitched	chr10(.):73078579-73079885	0.7007
2_MACS_peak_2929_lociStitched	chr10(.):73130997-73137595	0.8971
1_MACS_peak_2931_lociStitched	chr10(.):73453778-73455398	0.6299
1_MACS_peak_2932_lociStitched	chr10(.):73486422-73488990	1.7974
1_MACS_peak_2933_lociStitched	chr10(.):73507364-73509651	0.863
2_MACS_peak_2934_lociStitched	chr10(.):73528171-73533861	0.4614
5_MACS_peak_2936_lociStitched	chr10(.):73609979-73634464	0.4137
1_MACS_peak_2941_lociStitched	chr10(.):73647832-73649968	1.3285
1_MACS_peak_2942_lociStitched	chr10(.):73667836-73670592	2.7289
1_MACS_peak_2943_lociStitched	chr10(.):73891367-73892536	0.5103
1_MACS_peak_2944_lociStitched	chr10(.):73975031-73976538	1.3144
4_MACS_peak_2945_lociStitched	chr10(.):74006958-74034948	0.7826
1_MACS_peak_2949_lociStitched	chr10(.):74055233-74059192	4.2847
3_MACS_peak_2950_lociStitched	chr10(.):74078099-74097222	1.842
1_MACS_peak_2953_lociStitched	chr10(.):74113282-74115513	2.021
1_MACS_peak_2954_lociStitched	chr10(.):74322647-74323989	0.5218
1_MACS_peak_2955_lociStitched	chr10(.):74385046-74387039	1.0351
1_MACS_peak_2956_lociStitched	chr10(.):74451502-74453246	1.0512
1_MACS_peak_2957_lociStitched	chr10(.):74855258-74857480	0.92
1_MACS_peak_2958_lociStitched	chr10(.):74877346-74879195	0.881
1_MACS_peak_2959_lociStitched	chr10(.):74915159-74916405	0.4278
1_MACS_peak_2960_lociStitched	chr10(.):74927067-74928761	1.7531
2_MACS_peak_2961_lociStitched	chr10(.):75005836-75013444	1.2383
1_MACS_peak_2963_lociStitched	chr10(.):75117585-75118959	1.4599
1_MACS_peak_2964_lociStitched	chr10(.):75172428-75174616	2.3034
1_MACS_peak_2965_lociStitched	chr10(.):75254446-75256480	1.7271
1_MACS_peak_2966_lociStitched	chr10(.):75384872-75386754	1.6986
1_MACS_peak_2967_lociStitched	chr10(.):75410113-75411596	0.7273
1_MACS_peak_2968_lociStitched	chr10(.):75489288-75491142	1.7101
1_MACS_peak_2969_lociStitched	chr10(.):75502991-75505114	2.7606
3_MACS_peak_2970_lociStitched	chr10(.):75531469-75546527	0.4812
2_MACS_peak_2973_lociStitched	chr10(.):75563180-75572453	0.6258
2_MACS_peak_2975_lociStitched	chr10(.):75624827-75634726	0.2203
1_MACS_peak_2977_lociStitched	chr10(.):75679670-75680330	0.4025
1_MACS_peak_2978_lociStitched	chr10(.):75691262-75693270	1.5425
1_MACS_peak_2979_lociStitched	chr10(.):75718083-75719157	0.6048
1_MACS_peak_2980_lociStitched	chr10(.):75757107-75758674	1.2049
1_MACS_peak_2981_lociStitched	chr10(.):75909589-75912084	2.5497
2_MACS_peak_2982_lociStitched	chr10(.):75925749-75937437	0.4543
1_MACS_peak_2984_lociStitched	chr10(.):76358079-76359877	0.5736
1_MACS_peak_2985_lociStitched	chr10(.):76498091-76500097	1.3315
1_MACS_peak_2986_lociStitched	chr10(.):76554988-76556176	0.5267
1_MACS_peak_2987_lociStitched	chr10(.):76584445-76587066	1.0193
1_MACS_peak_2988_lociStitched	chr10(.):76657786-76658720	0.4792
2_MACS_peak_2989_lociStitched	chr10(.):76736962-76742869	0.3581
1_MACS_peak_2991_lociStitched	chr10(.):76760436-76762304	0.637
1_MACS_peak_2992_lociStitched	chr10(.):76770865-76772765	0.6874
1_MACS_peak_2993_lociStitched	chr10(.):76832802-76834044	0.5109
1_MACS_peak_2994_lociStitched	chr10(.):76870342-76872584	1.0204
1_MACS_peak_2995_lociStitched	chr10(.):76969300-76971729	5.0723
2_MACS_peak_2996_lociStitched	chr10(.):76985350-76996258	0.59
1_MACS_peak_2998_lociStitched	chr10(.):77054009-77055967	1.3199
2_MACS_peak_2999_lociStitched	chr10(.):77159865-77169887	0.5751
1_MACS_peak_3001_lociStitched	chr10(.):77190972-77192124	0.4743
1_MACS_peak_3002_lociStitched	chr10(.):77306528-77307834	0.5
2_MACS_peak_3003_lociStitched	chr10(.):77365182-77372060	0.4159
1_MACS_peak_3005_lociStitched	chr10(.):78640933-78642651	0.7799
1_MACS_peak_3006_lociStitched	chr10(.):78933687-78938684	1.4996
2_MACS_peak_3007_lociStitched	chr10(.):78983093-78992574	0.8048
1_MACS_peak_3009_lociStitched	chr10(.):79002062-79003482	0.7481
1_MACS_peak_3010_lociStitched	chr10(.):79168910-79170446	0.498
1_MACS_peak_3011_lociStitched	chr10(.):79333261-79333795	0.9198
2_MACS_peak_3012_lociStitched	chr10(.):79362940-79370445	0.4313
1_MACS_peak_3014_lociStitched	chr10(.):79442010-79443745	0.5718
1_MACS_peak_3015_lociStitched	chr10(.):79523221-79524249	0.571
1_MACS_peak_3016_lociStitched	chr10(.):79560226-79562902	1.153
1_MACS_peak_3017_lociStitched	chr10(.):79595304-79596999	0.5539
1_MACS_peak_3018_lociStitched	chr10(.):79685224-79687101	0.9168
2_MACS_peak_3019_lociStitched	chr10(.):79788586-79794797	0.5844
1_MACS_peak_3021_lociStitched	chr10(.):79804458-79805922	0.4227
1_MACS_peak_3022_lociStitched	chr10(.):80061981-80063769	2.2207
1_MACS_peak_3023_lociStitched	chr10(.):80359216-80360301	0.5308
2_MACS_peak_3024_lociStitched	chr10(.):80732567-80742172	0.4675
1_MACS_peak_3026_lociStitched	chr10(.):80757300-80758633	0.6366
1_MACS_peak_3027_lociStitched	chr10(.):80782030-80784612	2.1658
3_MACS_peak_3028_lociStitched	chr10(.):80826292-80830662	0.4213
1_MACS_peak_3031_lociStitched	chr10(.):80875797-80878121	0.6222
1_MACS_peak_3032_lociStitched	chr10(.):80896476-80898453	0.95
1_MACS_peak_3033_lociStitched	chr10(.):80987964-80989784	0.5602
3_MACS_peak_3034_lociStitched	chr10(.):81001228-81020673	1.5423
1_MACS_peak_3037_lociStitched	chr10(.):81044993-81047218	1.3727
1_MACS_peak_3038_lociStitched	chr10(.):81076337-81078648	1.2952
1_MACS_peak_3039_lociStitched	chr10(.):81105892-81109045	1.9965
1_MACS_peak_3040_lociStitched	chr10(.):81172540-81173672	0.4468
1_MACS_peak_3041_lociStitched	chr10(.):81203896-81205555	0.4177
1_MACS_peak_3042_lociStitched	chr10(.):81284545-81285893	0.5363
1_MACS_peak_3043_lociStitched	chr10(.):81361928-81363312	0.6259
1_MACS_peak_3044_lociStitched	chr10(.):81585317-81587321	0.9988
2_MACS_peak_3045_lociStitched	chr10(.):81663816-81671023	0.4045
1_MACS_peak_3047_lociStitched	chr10(.):81740997-81742278	0.5761
1_MACS_peak_3048_lociStitched	chr10(.):81837580-81839740	1.5615
1_MACS_peak_3049_lociStitched	chr10(.):81869354-81871090	1.5258
1_MACS_peak_3050_lociStitched	chr10(.):81903366-81905978	1.2359
4_MACS_peak_3051_lociStitched	chr10(.):81946414-81966293	0.9789
1_MACS_peak_3055_lociStitched	chr10(.):81993072-81995590	0.9432
1_MACS_peak_3056_lociStitched	chr10(.):82167597-82168977	0.7473
1_MACS_peak_3057_lociStitched	chr10(.):82213248-82215703	0.7931
1_MACS_peak_3058_lociStitched	chr10(.):82295091-82296495	1.4413
1_MACS_peak_3059_lociStitched	chr10(.):83040279-83041316	0.4986
1_MACS_peak_3060_lociStitched	chr10(.):83354109-83355814	0.6535
1_MACS_peak_3061_lociStitched	chr10(.):83438408-83440148	0.7026
3_MACS_peak_3062_lociStitched	chr10(.):83626058-83636734	0.4207
1_MACS_peak_3065_lociStitched	chr10(.):84037689-84039322	0.7298
2_MACS_peak_3066_lociStitched	chr10(.):84681814-84686179	0.3781
1_MACS_peak_3068_lociStitched	chr10(.):85251892-85253095	0.5167
1_MACS_peak_3069_lociStitched	chr10(.):85278040-85279373	0.4141
1_MACS_peak_3070_lociStitched	chr10(.):85439673-85440755	0.5549
2_MACS_peak_3071_lociStitched	chr10(.):85749117-85757220	0.7508
1_MACS_peak_3073_lociStitched	chr10(.):85898240-85900704	2.1184
1_MACS_peak_3074_lociStitched	chr10(.):85930964-85932894	0.8135
1_MACS_peak_3075_lociStitched	chr10(.):86088077-86089658	1.2672
1_MACS_peak_3076_lociStitched	chr10(.):87501240-87502256	0.4501
1_MACS_peak_3077_lociStitched	chr10(.):87706112-87707391	0.6844
1_MACS_peak_3078_lociStitched	chr10(.):88148789-88149733	0.5983
2_MACS_peak_3079_lociStitched	chr10(.):88159416-88174176	0.7657
1_MACS_peak_3081_lociStitched	chr10(.):88245325-88248223	1.6665
1_MACS_peak_3082_lociStitched	chr10(.):88280402-88282661	2.6889
1_MACS_peak_3083_lociStitched	chr10(.):88470443-88472779	1.7833
1_MACS_peak_3084_lociStitched	chr10(.):88515271-88517222	1.327
1_MACS_peak_3085_lociStitched	chr10(.):88698625-88700194	0.4568
1_MACS_peak_3086_lociStitched	chr10(.):88730075-88732357	2.2686
1_MACS_peak_3087_lociStitched	chr10(.):88852552-88856097	2.0804
1_MACS_peak_3088_lociStitched	chr10(.):89101268-89103416	1.4943
1_MACS_peak_3089_lociStitched	chr10(.):89263834-89266069	0.9495
1_MACS_peak_3090_lociStitched	chr10(.):89293363-89295415	0.8818
1_MACS_peak_3091_lociStitched	chr10(.):89381856-89382970	0.639
1_MACS_peak_3092_lociStitched	chr10(.):89419410-89420416	0.4934
1_MACS_peak_3093_lociStitched	chr10(.):89576920-89579130	1.1799
1_MACS_peak_3094_lociStitched	chr10(.):89620759-89625384	1.8344
3_MACS_peak_3095_lociStitched	chr10(.):89839805-89853236	0.4392
1_MACS_peak_3098_lociStitched	chr10(.):89867111-89868437	0.8175
1_MACS_peak_3099_lociStitched	chr10(.):90029537-90032918	1.941
2_MACS_peak_3100_lociStitched	chr10(.):90144480-90152731	1.2002
1_MACS_peak_3102_lociStitched	chr10(.):90168792-90169959	0.4765
1_MACS_peak_3103_lociStitched	chr10(.):90342272-90343731	2.1386
1_MACS_peak_3104_lociStitched	chr10(.):90428044-90429277	0.5436
1_MACS_peak_3105_lociStitched	chr10(.):90639174-90641665	1.7947
1_MACS_peak_3106_lociStitched	chr10(.):90749996-90752204	1.0198
1_MACS_peak_3107_lociStitched	chr10(.):90922704-90924205	0.5367
1_MACS_peak_3108_lociStitched	chr10(.):91010948-91012126	0.745
1_MACS_peak_3109_lociStitched	chr10(.):91091609-91094678	1.0643
1_MACS_peak_3110_lociStitched	chr10(.):91110121-91112347	0.8908
1_MACS_peak_3111_lociStitched	chr10(.):91151528-91152948	0.7183
1_MACS_peak_3112_lociStitched	chr10(.):91173514-91175653	1.7771
1_MACS_peak_3113_lociStitched	chr10(.):91403764-91405572	1.1214
