#17_0EX3_0229Kronos_MM1S-KB-6hr-1_H3K27Ac_hs-dm_i33_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/17_0EX3_0229Kronos_MM1S-KB-6hr-1_H3K27Ac_hs-dm_i33_ROSE/17_0EX3_0229Kronos_MM1S-KB-6hr-1_H3K27Ac_hs-dm_i33_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X17_0EX3_0229Kronos_MM1S.KB.6hr.1_H3K27Ac_hs.dm_i33.bam
#Using cutoff of 23455.9689 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X17_0EX3_0229Kronos_MM1S.KB.6hr.1_H3K27Ac_hs.dm_i33.bam	X41_0EXT_0229Kronos_MM1S.KB.6hr.1_Input_hs_i85.bam	enhancerRank	isSuperStretch
2_MACS_peak_12821_lociStitched	chr18	66381121	66389838	2	3324	4095.2466	1141.0553	5008	0
1_MACS_peak_19982_lociStitched	chr3	183201672	183204775	1	3104	8861.8577	718.0342	5009	0
1_MACS_peak_28911_lociStitched	chr9	136213629	136216750	1	3122	8334.3184	477.8251	5010	0
1_MACS_peak_7086_lociStitched	chr12	121973624	121976832	1	3209	6618.4248	350.6344	5011	0
2_MACS_peak_15861_lociStitched	chr2	190522017	190527311	2	3270	5792.1654	1003.7424	5012	0
1_MACS_peak_15284_lociStitched	chr2	113298465	113301453	1	2989	10306.2096	591.0264	5013	0
1_MACS_peak_11989_lociStitched	chr17	66507179	66510003	1	2825	12029.1104	488.2696	5014	0
1_MACS_peak_11106_lociStitched	chr17	17583987	17587246	1	3260	5551.7065	526.6544	5015	0
1_MACS_peak_12798_lociStitched	chr18	60919993	60923182	1	3190	7115.9346	511.1967	5016	0
1_MACS_peak_537_lociStitched	chr1	33445617	33448612	1	2996	10241.4025	629.549	5017	0
1_MACS_peak_17531_lociStitched	chr21	44393372	44396369	1	2998	10209.8799	626.0733	5018	0
1_MACS_peak_15237_lociStitched	chr2	111806804	111809707	1	2904	11281.9289	600.6307	5019	0
2_MACS_peak_24964_lociStitched	chr7	1063345	1069142	2	3307	4161.6663	684.046	5020	0
1_MACS_peak_1696_lociStitched	chr1	154243060	154246306	1	3247	6111.8934	814.0968	5021	0
1_MACS_peak_634_lociStitched	chr1	39679955	39683084	1	3130	8308.1208	664.9125	5022	0
2_MACS_peak_13850_lociStitched	chr19	47986833	47991404	2	3053	9619.2124	808.1528	5023	0
1_MACS_peak_879_lociStitched	chr1	53724768	53728064	1	3297	4297.984	489.1264	5024	0
1_MACS_peak_2370_lociStitched	chr1	205717406	205720365	1	2960	10733.7725	718.7411	5025	0
1_MACS_peak_26148_lociStitched	chr7	121034252	121037396	1	3145	8158.9944	793.2312	5026	0
1_MACS_peak_11495_lociStitched	chr17	38802910	38805464	1	2555	14383.3618	556.0058	5027	0
1_MACS_peak_7306_lociStitched	chr13	27998000	28001266	1	3267	5196.8592	478.1424	5028	0
1_MACS_peak_9609_lociStitched	chr15	90303583	90305966	1	2384	15630.097	623.8694	5029	0
2_MACS_peak_14707_lociStitched	chr2	64449692	64456397	2	3291	5108.5395	1174.0455	5030	0
1_MACS_peak_21174_lociStitched	chr4	128981356	128984136	1	2781	12144.43	256.594	5031	0
1_MACS_peak_25032_lociStitched	chr7	6200623	6203684	1	3062	9228.6089	603.017	5032	0
1_MACS_peak_4655_lociStitched	chr11	47197252	47200078	1	2827	12012.4782	577.3518	5033	0
1_MACS_peak_6940_lociStitched	chr12	110717902	110721157	1	3256	5203.1175	280.9065	5034	0
1_MACS_peak_22659_lociStitched	chr5	137877514	137880608	1	3095	8649.277	533.4056	5035	0
2_MACS_peak_23008_lociStitched	chr5	169688657	169696548	2	3318	3666.9477	933.5053	5036	0
1_MACS_peak_19912_lociStitched	chr3	177271899	177274583	1	2685	13216.2844	484.7304	5037	0
1_MACS_peak_4472_lociStitched	chr11	20408013	20410978	1	2966	10494.6175	635.9925	5038	0
1_MACS_peak_10018_lociStitched	chr16	15067681	15070333	1	2653	13979.7528	990.522	5039	0
1_MACS_peak_3467_lociStitched	chr10	69643554	69646636	1	3083	8685.3842	423.775	5040	0
1_MACS_peak_2199_lociStitched	chr1	193027239	193030136	1	2898	11620.4464	975.7096	5041	0
2_MACS_peak_24600_lociStitched	chr6	132672840	132677049	2	3112	8611.614	806.8653	5042	0
2_MACS_peak_29780_lociStitched	chrX	119378083	119386187	2	3270	4959.648	507.3104	5043	0
1_MACS_peak_25818_lociStitched	chr7	92240517	92243759	1	3243	5716.2944	532.9848	5044	0
1_MACS_peak_1405_lociStitched	chr1	117080663	117083985	1	3323	2624.0478	314.9256	5045	0
1_MACS_peak_8336_lociStitched	chr14	74550268	74553538	1	3271	4760.793	384.225	5046	0
1_MACS_peak_23137_lociStitched	chr5	179221443	179224533	1	3091	8543.541	438.162	5047	0
1_MACS_peak_25215_lociStitched	chr7	24859623	24862287	1	2665	13451.868	586.6128	5048	0
1_MACS_peak_7497_lociStitched	chr13	50017018	50020142	1	3125	7849.6748	303.6528	5049	0
1_MACS_peak_12338_lociStitched	chr18	3447079	3450071	1	2993	9836.4992	369.2128	5050	0
2_MACS_peak_17108_lociStitched	chr20	52455236	52459897	2	3288	4535.153	785.3785	5051	0
2_MACS_peak_16930_lociStitched	chr20	42616520	42620284	2	3303	3667.6416	514.1624	5052	0
2_MACS_peak_3329_lociStitched	chr10	50395901	50399578	2	3258	5425.7812	764.4483	5053	0
1_MACS_peak_1008_lociStitched	chr1	67517665	67520694	1	3030	9461.6873	511.5981	5054	0
1_MACS_peak_12722_lociStitched	chr18	53663461	53666455	1	2995	10052.9538	640.716	5055	0
1_MACS_peak_1511_lociStitched	chr1	145514622	145517505	1	2884	11558.2353	834.0519	5056	0
1_MACS_peak_7909_lociStitched	chr14	23355235	23358508	1	3274	4590.3825	450.3648	5057	0
1_MACS_peak_18764_lociStitched	chr3	47204043	47207226	1	3184	6955.1733	570.0753	5058	0
1_MACS_peak_8183_lociStitched	chr14	60813785	60816955	1	3171	6916.306	276.741	5059	0
1_MACS_peak_20127_lociStitched	chr3	194205795	194209032	1	3238	5896.8429	746.7759	5060	0
2_MACS_peak_11224_lociStitched	chr17	26894080	26899581	2	3273	5056.5192	907.665	5061	0
2_MACS_peak_8243_lociStitched	chr14	65784357	65788664	2	3314	2830.9911	364.8029	5062	0
2_MACS_peak_15379_lociStitched	chr2	128562826	128569752	2	3086	9158.9424	1065.9114	5063	0
2_MACS_peak_25915_lociStitched	chr7	100075308	100081254	2	3262	5168.8578	698.655	5064	0
1_MACS_peak_1446_lociStitched	chr1	120750970	120754200	1	3231	5999.725	692.835	5065	0
2_MACS_peak_24509_lociStitched	chr6	119818356	119824093	2	3294	4373.3151	1002.2539	5066	0
2_MACS_peak_24356_lociStitched	chr6	107381673	107386665	2	3301	3697.0752	617.5104	5067	0
2_MACS_peak_4567_lociStitched	chr11	35099139	35105874	2	3324	2788.9635	986.004	5068	0
2_MACS_peak_13844_lociStitched	chr19	47743777	47748464	2	3306	3730.3833	884.4369	5069	0
2_MACS_peak_18289_lociStitched	chr3	1166833	1170636	2	3312	3116.1782	576.1545	5070	0
1_MACS_peak_21119_lociStitched	chr4	120986660	120989628	1	2969	10289.7592	585.5864	5071	0
2_MACS_peak_7633_lociStitched	chr13	78593282	78597612	2	3179	7088.21	645.603	5072	0
1_MACS_peak_11723_lociStitched	chr17	47722268	47725531	1	3264	4891.8896	525.343	5073	0
2_MACS_peak_28080_lociStitched	chr9	36485956	36489174	2	3213	6156.6776	473.3678	5074	0
1_MACS_peak_13814_lociStitched	chr19	46271449	46274725	1	3277	4462.5672	574.2828	5075	0
1_MACS_peak_9554_lociStitched	chr15	85872177	85875324	1	3148	7727.1438	739.2303	5076	0
1_MACS_peak_20038_lociStitched	chr3	185263914	185266286	1	2373	15511.9312	578.768	5077	0
2_MACS_peak_292_lociStitched	chr1	22820227	22823829	2	3243	5475.4002	590.728	5078	0
2_MACS_peak_4439_lociStitched	chr11	17407549	17412179	2	3285	4272.101	719.039	5079	0
1_MACS_peak_11969_lociStitched	chr17	65674408	65677169	1	2762	12559.789	668.4381	5080	0
2_MACS_peak_17589_lociStitched	chr21	47646624	47650033	2	3296	3857.2835	756.798	5081	0
1_MACS_peak_7354_lociStitched	chr13	33044627	33047795	1	3169	6905.2896	348.7968	5082	0
1_MACS_peak_27234_lociStitched	chr8	82200828	82204097	1	3270	4651.4601	606.3995	5083	0
1_MACS_peak_4760_lociStitched	chr11	61581935	61585160	1	3226	5757.915	487.9425	5084	0
2_MACS_peak_11246_lociStitched	chr17	27474985	27483158	2	3305	3559.3415	965.2313	5085	0
2_MACS_peak_14052_lociStitched	chr19	58325363	58331966	2	3286	4420.7085	1016.862	5086	0
2_MACS_peak_5995_lociStitched	chr12	25484471	25487922	2	3304	3102.449	526.9677	5087	0
2_MACS_peak_4222_lociStitched	chr11	826583	833777	2	3300	3622.179	867.5964	5088	0
1_MACS_peak_20747_lociStitched	chr4	76438609	76441507	1	2899	11103.687	676.3932	5089	0
1_MACS_peak_2792_lociStitched	chr1	239791972	239795143	1	3172	7102.7229	684.3018	5090	0
1_MACS_peak_1710_lociStitched	chr1	154599060	154602276	1	3217	6239.3616	835.1952	5091	0
1_MACS_peak_2568_lociStitched	chr1	221914326	221917400	1	3075	8901.9966	812.1508	5092	0
2_MACS_peak_22623_lociStitched	chr5	133927435	133932014	2	3295	3809.2701	923.5843	5093	0
1_MACS_peak_24811_lociStitched	chr6	152077627	152080559	1	2933	10233.2664	231.9212	5094	0
1_MACS_peak_15086_lociStitched	chr2	97522057	97524953	1	2897	11062.1408	647.5456	5095	0
1_MACS_peak_24246_lociStitched	chr6	90119773	90122940	1	3168	6932.8797	491.8351	5096	0
1_MACS_peak_27815_lociStitched	chr9	4678220	4681209	1	2990	9855.3308	577.1759	5097	0
2_MACS_peak_29303_lociStitched	chrX	45652292	45655600	2	3304	2642.7612	278.8644	5098	0
1_MACS_peak_9250_lociStitched	chr15	67392679	67395702	1	3024	9531.519	720.3809	5099	0
2_MACS_peak_14529_lociStitched	chr2	46060298	46065003	2	3287	4098.5255	943.823	5100	0
2_MACS_peak_22998_lociStitched	chr5	167907777	167914532	2	3293	3697.687	811.2755	5101	0
1_MACS_peak_12530_lociStitched	chr18	29671089	29674121	1	3033	9204.5456	528.4776	5102	0
2_MACS_peak_14269_lociStitched	chr2	25517134	25525222	2	3193	6980.7528	1098.3504	5103	0
2_MACS_peak_5640_lociStitched	chr11	130029343	130032964	2	3278	3998.3082	521.424	5104	0
2_MACS_peak_3337_lociStitched	chr10	51564600	51573031	2	3102	8855.9224	1258.7483	5105	0
3_MACS_peak_3668_lociStitched	chr10	82213244	82219565	3	3297	3281.2311	684.5643	5106	0
1_MACS_peak_18004_lociStitched	chr22	38080337	38083506	1	3170	7055.4616	726.6517	5107	0
1_MACS_peak_1540_lociStitched	chr1	147509557	147512312	1	2756	12620.104	789.8585	5108	0
1_MACS_peak_2036_lociStitched	chr1	173989478	173992521	1	3044	9283.8887	808.2208	5109	0
1_MACS_peak_12952_lociStitched	chr19	1604347	1607239	1	2893	11210.5488	808.6032	5110	0
1_MACS_peak_843_lociStitched	chr1	52033999	52037141	1	3143	7413.8632	580.9558	5111	0
1_MACS_peak_13430_lociStitched	chr19	18941982	18945192	1	3211	5981.835	594.492	5112	0
2_MACS_peak_27045_lociStitched	chr8	57122249	57125517	2	3258	4623.2396	548.0436	5113	0
1_MACS_peak_15871_lociStitched	chr2	191044388	191047587	1	3200	6263.642	621.5657	5114	0
2_MACS_peak_16552_lociStitched	chr20	9590168	9598118	2	3211	6598.5	1217.94	5115	0
2_MACS_peak_24334_lociStitched	chr6	106048492	106052844	2	3017	9625.3184	791.6288	5116	0
1_MACS_peak_27789_lociStitched	chr9	1100781	1103957	1	3177	6736.6136	611.38	5117	0
1_MACS_peak_967_lociStitched	chr1	65430868	65434106	1	3239	5261.75	661.1996	5118	0
1_MACS_peak_13313_lociStitched	chr19	14246148	14249185	1	3038	9022.0159	510.216	5119	0
1_MACS_peak_9060_lociStitched	chr15	51198706	51201858	1	3153	7141.4864	551.9152	5120	0
2_MACS_peak_5394_lociStitched	chr11	111467949	111474425	2	3275	4145.9352	764.168	5121	0
1_MACS_peak_28946_lociStitched	chr9	139375908	139379051	1	3144	7258.7585	502.5657	5122	0
1_MACS_peak_19361_lociStitched	chr3	122511920	122514996	1	3077	8452.2328	544.452	5123	0
2_MACS_peak_13798_lociStitched	chr19	45981031	45989506	2	3148	7998.705	1332.27	5124	0
1_MACS_peak_27145_lociStitched	chr8	70744663	70747920	1	3258	4436.6854	501.2523	5125	0
2_MACS_peak_29883_lociStitched	chrX	135152279	135160022	2	3271	4096.8213	629.5059	5126	0
1_MACS_peak_6863_lociStitched	chr12	105500773	105504009	1	3237	5392.794	806.7348	5127	0
1_MACS_peak_27877_lociStitched	chr9	9789706	9793006	1	3301	2423.19	515.13	5128	0
1_MACS_peak_22531_lociStitched	chr5	125948846	125952103	1	3258	4361.7744	482.036	5129	0
1_MACS_peak_4481_lociStitched	chr11	22655098	22658322	1	3225	5311.8624	451.6824	5130	0
1_MACS_peak_27110_lociStitched	chr8	67024486	67027154	1	2669	13156.7084	626.7132	5131	0
2_MACS_peak_5307_lociStitched	chr11	102344328	102348062	2	3281	3509.2132	582.8774	5132	0
1_MACS_peak_14588_lociStitched	chr2	51104409	51107653	1	3245	4827.3964	578.4052	5133	0
1_MACS_peak_17742_lociStitched	chr22	23295395	23298618	1	3224	5589.3266	769.6524	5134	0
1_MACS_peak_1946_lociStitched	chr1	165598972	165601738	1	2767	12424.3188	819.0126	5135	0
1_MACS_peak_13284_lociStitched	chr19	13260323	13263609	1	3287	3166.7182	641.7558	5136	0
1_MACS_peak_21452_lociStitched	chr4	174088916	174091944	1	3029	9041.0024	524.7524	5137	0
1_MACS_peak_26904_lociStitched	chr8	37593252	37596152	1	2901	10671.71	503.15	5138	0
1_MACS_peak_14988_lociStitched	chr2	86667047	86670176	1	3130	7692.9594	827.9334	5139	0
1_MACS_peak_22242_lociStitched	chr5	86562575	86565289	1	2715	12556.321	478.7496	5140	0
1_MACS_peak_2936_lociStitched	chr10	5853976	5856943	1	2968	9798.2208	464.3355	5141	0
1_MACS_peak_1439_lociStitched	chr1	120622807	120625473	1	2667	13567.8072	1070.399	5142	0
1_MACS_peak_1870_lociStitched	chr1	161101194	161103938	1	2745	12529.9272	741.4288	5143	0
1_MACS_peak_9291_lociStitched	chr15	70271059	70274124	1	3066	8562.384	632.3095	5144	0
1_MACS_peak_22124_lociStitched	chr5	73935049	73938315	1	3267	4035.143	715.9072	5145	0
1_MACS_peak_6026_lociStitched	chr12	27316602	27319839	1	3238	4883.9856	569.0646	5146	0
2_MACS_peak_9252_lociStitched	chr15	67425830	67430408	2	3248	4699.7748	702.723	5147	0
1_MACS_peak_23779_lociStitched	chr6	36097637	36100619	1	2983	9685.536	563.8962	5148	0
1_MACS_peak_763_lociStitched	chr1	45195298	45197966	1	2669	12920.0568	453.0264	5149	0
2_MACS_peak_6447_lociStitched	chr12	58158705	58167214	2	3258	4749.7238	1112.9772	5150	0
2_MACS_peak_11947_lociStitched	chr17	63768576	63776779	2	3288	3209.8339	947.4465	5151	0
1_MACS_peak_17906_lociStitched	chr22	33867455	33870161	1	2707	12605.901	483.2916	5152	0
2_MACS_peak_23788_lociStitched	chr6	36512014	36515887	2	3220	5629.0182	834.6315	5153	0
1_MACS_peak_26595_lociStitched	chr8	10189931	10193068	1	3138	7303.5634	660.9659	5154	0
2_MACS_peak_28841_lociStitched	chr9	132170951	132176945	2	3154	7031.5614	708.4908	5155	0
1_MACS_peak_15278_lociStitched	chr2	112811183	112814390	1	3208	5832.2502	751.0794	5156	0
1_MACS_peak_5958_lociStitched	chr12	20046086	20049121	1	3036	8851.5775	512.308	5157	0
1_MACS_peak_11350_lociStitched	chr17	33774210	33777212	1	3003	9415.773	607.3046	5158	0
1_MACS_peak_27495_lociStitched	chr8	123791938	123795194	1	3257	4041.6728	483.1904	5159	0
1_MACS_peak_6267_lociStitched	chr12	50056078	50059283	1	3206	5866.432	761.1875	5160	0
1_MACS_peak_4824_lociStitched	chr11	63972830	63975940	1	3111	7440.986	334.636	5161	0
1_MACS_peak_4485_lociStitched	chr11	22806486	22809684	1	3199	5935.8078	663.585	5162	0
1_MACS_peak_15508_lociStitched	chr2	149401234	149404149	1	2916	10401.5945	495.8415	5163	0
1_MACS_peak_5306_lociStitched	chr11	102321603	102324677	1	3075	8257.3788	555.4718	5164	0
1_MACS_peak_13370_lociStitched	chr19	16769852	16772997	1	3146	6887.55	459.799	5165	0
1_MACS_peak_4017_lociStitched	chr10	113096777	113099912	1	3136	7242.7905	620.4165	5166	0
2_MACS_peak_29531_lociStitched	chrX	70916319	70923137	2	3232	4978.5036	639.5284	5167	0
1_MACS_peak_23667_lociStitched	chr6	31618964	31621665	1	2702	12781.6722	668.7676	5168	0
1_MACS_peak_15944_lociStitched	chr2	198298332	198301356	1	3025	9191.7504	751.7664	5169	0
2_MACS_peak_25675_lociStitched	chr7	74507595	74511011	2	2915	10455.3512	564.6648	5170	0
1_MACS_peak_9215_lociStitched	chr15	65132982	65136140	1	3159	6564.5346	445.5938	5171	0
2_MACS_peak_14516_lociStitched	chr2	44934790	44941245	2	3273	3543.795	816.5575	5172	0
2_MACS_peak_15867_lociStitched	chr2	190816328	190820388	2	3250	4354.756	674.366	5173	0
1_MACS_peak_3008_lociStitched	chr10	12390287	12393349	1	3063	8365.9964	530.9508	5174	0
2_MACS_peak_3709_lociStitched	chr10	89263833	89271777	2	3227	5471.0328	1074.0288	5175	0
1_MACS_peak_4428_lociStitched	chr11	16944668	16947923	1	3256	3965.892	569.9505	5176	0
2_MACS_peak_18433_lociStitched	chr3	15368667	15374717	2	3288	2713.425	1022.45	5177	0
1_MACS_peak_3817_lociStitched	chr10	98345355	98348429	1	3075	8116.5896	505.673	5178	0
1_MACS_peak_1673_lociStitched	chr1	153642258	153645407	1	3150	7105.7185	868.8091	5179	0
2_MACS_peak_4676_lociStitched	chr11	48127545	48132303	2	3288	2575.9812	979.6722	5180	0
1_MACS_peak_15775_lociStitched	chr2	178976646	178979845	1	3200	5642.7161	588.616	5181	0
2_MACS_peak_12421_lociStitched	chr18	12861256	12868571	2	3289	2366.4025	1014.5905	5182	0
1_MACS_peak_2757_lociStitched	chr1	234906928	234909791	1	2864	11285.946	884.3807	5183	0
1_MACS_peak_8051_lociStitched	chr14	45602708	45605925	1	3218	4811.6669	286.6347	5184	0
1_MACS_peak_2680_lociStitched	chr1	228326898	228330015	1	3118	7593.9471	792.6531	5185	0
1_MACS_peak_24297_lociStitched	chr6	97344363	97347352	1	2990	9309.5394	474.3543	5186	0
1_MACS_peak_732_lociStitched	chr1	43918183	43921183	1	3001	9252.6	571.5	5187	0
2_MACS_peak_15981_lociStitched	chr2	201932472	201937455	2	3104	8042.0637	1010.5524	5188	0
1_MACS_peak_3348_lociStitched	chr10	52362464	52365691	1	3228	4847.5994	669.6025	5189	0
2_MACS_peak_18161_lociStitched	chr22	43481410	43486054	2	3250	4098.7944	704.4948	5190	0
2_MACS_peak_161_lociStitched	chr1	11790262	11797983	2	3234	4784.7037	817.6539	5191	0
1_MACS_peak_17199_lociStitched	chr20	60960179	60963334	1	3156	6474.3755	474.512	5192	0
1_MACS_peak_22806_lociStitched	chr5	147468948	147471760	1	2813	11467.336	541.0288	5193	0
1_MACS_peak_18619_lociStitched	chr3	38494593	38497857	1	3265	3085.7856	352.8384	5194	0
1_MACS_peak_6643_lociStitched	chr12	83079327	83082340	1	3014	9029.961	567.6492	5195	0
1_MACS_peak_29896_lociStitched	chrX	135746369	135749367	1	2999	9062.3544	391.8386	5196	0
1_MACS_peak_1617_lociStitched	chr1	150600487	150603190	1	2704	12824.1132	841.1736	5197	0
2_MACS_peak_1306_lociStitched	chr1	109913026	109919613	2	3254	3769.0814	591.5126	5198	0
2_MACS_peak_10757_lociStitched	chr16	87348250	87352135	2	3220	4700.4615	345.765	5199	0
1_MACS_peak_17318_lociStitched	chr21	26944711	26947782	1	3072	8180.8369	652.8946	5200	0
1_MACS_peak_5583_lociStitched	chr11	125850803	125853881	1	3079	7932.9294	525.1068	5201	0
1_MACS_peak_25496_lociStitched	chr7	49371661	49374656	1	2996	9249.4585	567.852	5202	0
1_MACS_peak_15629_lociStitched	chr2	165498272	165501191	1	2920	10140.8979	470.5428	5203	0
2_MACS_peak_2462_lociStitched	chr1	210865703	210871160	2	3275	3542.1387	1559.0649	5204	0
1_MACS_peak_22299_lociStitched	chr5	92242687	92245754	1	3068	8107.6145	534.2714	5205	0
1_MACS_peak_9726_lociStitched	chr15	101140788	101144001	1	3214	5183.2116	737.3835	5206	0
1_MACS_peak_471_lociStitched	chr1	29252385	29255594	1	3210	5214.625	664.5839	5207	0
2_MACS_peak_18328_lociStitched	chr3	6758438	6764002	2	3266	2921.1	486.2936	5208	0
1_MACS_peak_9225_lociStitched	chr15	65475806	65478763	1	2958	9768.4495	603.8194	5209	0
1_MACS_peak_28386_lociStitched	chr9	95086706	95089409	1	2704	12692.4771	752.5152	5210	0
1_MACS_peak_13975_lociStitched	chr19	54703690	54706864	1	3175	6111.2196	655.1136	5211	0
1_MACS_peak_14265_lociStitched	chr2	25193535	25196122	1	2588	13463.7828	521.5392	5212	0
2_MACS_peak_24682_lociStitched	chr6	138225283	138233875	2	3258	4014.1824	1195.1472	5213	0
2_MACS_peak_11320_lociStitched	chr17	32290886	32296606	2	3226	5130.268	1113.684	5214	0
1_MACS_peak_7982_lociStitched	chr14	31493979	31497139	1	3161	6022.644	275.552	5215	0
1_MACS_peak_20615_lociStitched	chr4	56411222	56414123	1	2902	10285.4955	438.051	5216	0
2_MACS_peak_15835_lociStitched	chr2	186654483	186662696	2	3254	3993.9819	1081.6521	5217	0
1_MACS_peak_1878_lociStitched	chr1	161185401	161188534	1	3134	7414.5578	1115.9746	5218	0
2_MACS_peak_18905_lociStitched	chr3	53224170	53231722	2	3208	5719.8848	1188.6848	5219	0
2_MACS_peak_171_lociStitched	chr1	12106856	12113069	2	3221	5035.0152	898.3998	5220	0
1_MACS_peak_10453_lociStitched	chr16	58662213	58665067	1	2855	11010.1612	637.5836	5221	0
1_MACS_peak_1951_lociStitched	chr1	165796329	165799307	1	2979	9498.9266	660.8182	5222	0
1_MACS_peak_7409_lociStitched	chr13	41557896	41561142	1	3247	3459.2622	312.5898	5223	0
1_MACS_peak_9151_lociStitched	chr15	59528291	59531375	1	3085	7545.6228	363.6036	5224	0
1_MACS_peak_7806_lociStitched	chr13	113862025	113865116	1	3092	7456.7284	398.4299	5225	0
1_MACS_peak_24693_lociStitched	chr6	138325545	138328784	1	3240	3946.3976	591.1175	5226	0
1_MACS_peak_4533_lociStitched	chr11	32913345	32916468	1	3124	6765.0426	337.284	5227	0
1_MACS_peak_1315_lociStitched	chr1	110088831	110092027	1	3197	5165.6948	421.872	5228	0
3_MACS_peak_9761_lociStitched	chr16	430585	436882	3	3253	3355.6713	588.1398	5229	0
1_MACS_peak_26427_lociStitched	chr7	148787008	148789554	1	2547	13887.9208	682.328	5230	0
2_MACS_peak_16870_lociStitched	chr20	37376416	37385143	2	3234	4690.7625	1184.2539	5231	0
1_MACS_peak_28600_lociStitched	chr9	115094559	115097582	1	3024	8575.6464	466.4489	5232	0
2_MACS_peak_27016_lociStitched	chr8	53244983	53250481	2	3225	4662.8538	858.2378	5233	0
2_MACS_peak_28212_lociStitched	chr9	71563616	71570805	2	3237	4285.3629	978.4229	5234	0
1_MACS_peak_17478_lociStitched	chr21	40553985	40556909	1	2925	10381.9544	960.8264	5235	0
1_MACS_peak_12481_lociStitched	chr18	21756073	21758699	1	2627	12876.8536	383.396	5236	0
1_MACS_peak_10216_lociStitched	chr16	30005897	30008524	1	2628	13065.3845	582.4059	5237	0
2_MACS_peak_7610_lociStitched	chr13	76905728	76909048	2	3252	2939.196	471.772	5238	0
1_MACS_peak_20045_lociStitched	chr3	185825273	185828506	1	3234	4144.706	853.512	5239	0
1_MACS_peak_17218_lociStitched	chr20	62257104	62260240	1	3137	6292.384	301.9968	5240	0
2_MACS_peak_713_lociStitched	chr1	43123261	43127630	2	3204	5087.2636	779.8665	5241	0
2_MACS_peak_22315_lociStitched	chr5	95061648	95067963	2	3258	3070.353	1000.296	5242	0
2_MACS_peak_12105_lociStitched	chr17	74187010	74190412	2	3242	3388.7322	471.177	5243	0
2_MACS_peak_24795_lociStitched	chr6	150066954	150071896	2	3234	3659.0568	403.7614	5244	0
1_MACS_peak_25107_lociStitched	chr7	12249597	12252330	1	2734	12080.1333	586.5018	5245	0
1_MACS_peak_17879_lociStitched	chr22	31741421	31744383	1	2963	9220.4098	334.4098	5246	0
2_MACS_peak_27334_lociStitched	chr8	101157247	101163451	2	3235	3759.0036	574.4904	5247	0
3_MACS_peak_6310_lociStitched	chr12	53439929	53448626	3	3247	3705.7917	1079.2977	5248	0
1_MACS_peak_3900_lociStitched	chr10	103910446	103913671	1	3226	4097.3625	574.05	5249	0
1_MACS_peak_27358_lociStitched	chr8	102120096	102122893	1	2798	11121.1517	285.8534	5250	0
2_MACS_peak_11316_lociStitched	chr17	31296775	31304216	2	3267	2046.275	819.9982	5251	0
1_MACS_peak_21508_lociStitched	chr4	184364420	184367058	1	2639	12717.0066	366.4182	5252	0
2_MACS_peak_8483_lociStitched	chr14	92587172	92595011	2	3036	8442.603	648.2853	5253	0
2_MACS_peak_10902_lociStitched	chr17	3538685	3543978	2	3025	8688.9888	723.0238	5254	0
2_MACS_peak_25755_lociStitched	chr7	81270575	81275731	2	3237	3719.0228	666.1552	5255	0
1_MACS_peak_20581_lociStitched	chr4	48780427	48783542	1	3116	6899.725	558.831	5256	0
