GENE_ID	locusLine	bin_1_KMS28BM_jia.bam
NM_001008528	chr17(.):74666808-74712056	0.2839
NM_003016	chr17(.):74725198-74738493	1.7189
NM_015167	chr17(.):74709524-74727881	1.7017
NR_030366	chr17(.):74727531-74737630	2.1997
NM_001080510	chr17(.):74717949-74734962	2.2597
NM_024311	chr17(.):74728782-74780338	0.6574
NR_027058	chr17(.):75079724-75096068	0.4472
NR_003013	chr17(.):75080388-75090575	0.6408
NM_001143998	chr17(.):75132004-75218181	0.6038
NM_001144001	chr17(.):75176294-75218181	0.2929
NM_001113495	chr17(.):75466324-75501678	0.3131
NM_001113493	chr17(.):75364271-75501678	0.3733
NM_001113496	chr17(.):75441612-75501678	0.2273
NM_001113494	chr17(.):75367164-75501678	0.3791
NR_036200	chr17(.):75388065-75398136	0.0526
NM_152468	chr17(.):76121858-76144049	2.3782
NM_007267	chr17(.):76103998-76133488	2.1861
NM_001127198	chr17(.):76103998-76129861	2.4529
NM_001145529	chr17(.):76222390-76242068	0.1052
NM_001010982	chr17(.):76178436-76208782	0.2753
NM_001012270	chr17(.):76205276-76226716	0.2397
NM_003258	chr17(.):76165159-76188285	1.6101
NM_004710	chr17(.):76159670-76174009	2.0603
NR_002219	chr17(.):76205320-76225783	0.2439
NM_001145526	chr17(.):76178442-76208782	0.2754
NR_027083	chr17(.):76178397-76198641	0.3789
NM_003955	chr17(.):76347858-76361158	2.3146
NM_003255	chr17(.):76844058-76926472	0.3119
NM_003655	chr17(.):77801954-77818213	1.1571
NM_020649	chr17(.):77763175-77775915	0.4048
NM_017950	chr17(.):78005434-78079412	0.1437
NM_001166347	chr17(.):78189199-78232308	0.3555
NM_000199	chr17(.):78178078-78199199	0.3784
NM_012418	chr17(.):79490416-79509156	0.0489
NM_025161	chr17(.):79501910-79524429	0.3456
NM_001614	chr17(.):79471998-79484827	2.3586
NM_001093767	chr17(.):79775292-79796167	0.3392
NM_000918	chr17(.):79796033-79823544	0.603
NM_001007533	chr17(.):79786367-79797926	0.5704
NM_002359	chr17(.):79871145-79890588	0.7464
NM_016476	chr17(.):79844598-79863363	0.4909
NR_033683	chr17(.):79855776-79874077	0.1325
NM_005782	chr17(.):79840710-79854462	0.6513
NM_001145113	chr17(.):79892520-79910109	0.5948
NM_016538	chr17(.):79864814-79881058	0.2793
NM_001185078	chr17(.):79820596-79834282	1.2447
NM_001185077	chr17(.):79820596-79833790	1.2902
NM_148896	chr17(.):79855071-79865781	0.0502
NM_006907	chr17(.):79885268-79899968	1.1212
NM_032711	chr17(.):79871145-79886408	0.7931
NM_001002249	chr17(.):79844817-79863363	0.4964
NR_033682	chr17(.):79855776-79874340	0.1325
NM_178493	chr17(.):79905382-79924057	0.0464
NR_015454	chr17(.):79880704-79893629	0.9677
NM_153824	chr17(.):79885266-79899968	1.122
NM_022156	chr17(.):80010750-80028680	0.251
NM_004104	chr17(.):80031213-80061106	0.5571
NM_002917	chr17(.):80000777-80014650	0.2979
NM_004127	chr17(.):80004762-80020346	0.2753
NM_006137	chr17(.):80267745-80280480	0.0951
NM_003004	chr17(.):80273899-80296921	0.2095
NM_001100407	chr17(.):80395462-80413707	1.1799
NM_001193655	chr17(.):80395462-80412602	1.2506
NM_001038618	chr17(.):80411059-80451143	0.333
NM_001083608	chr17(.):80411539-80451143	0.3362
NM_173620	chr17(.):80371251-80405516	0.2022
NR_036519	chr17(.):80402590-80413707	1.8921
NM_005215	chr18(.):49861541-51067273	0.1089
NM_000633	chr18(.):60785578-60991613	0.9781
NM_017757	chr18(.):72337918-72782628	0.1104
NM_001146189	chr18(.):72337918-72638013	0.1368
NM_203292	chr18(.):20508838-20611449	0.2857
NM_002894	chr18(.):20508294-20611449	0.2865
NM_001130110	chr18(.):42255137-42462379	0.4414
NM_015559	chr18(.):42255862-42653475	0.2738
NM_006785	chr18(.):56333617-56422370	0.1137
NM_052947	chr18(.):56143481-56301189	0.3971
NM_014643	chr18(.):74064636-74212146	0.2008
NM_005904	chr18(.):46441222-46482081	2.0579
NM_001190823	chr18(.):46441222-46474177	1.7233
NM_001190822	chr18(.):46441222-46480703	2.1271
NM_015845	chr18(.):47790215-47813144	0.4323
NM_001101654	chr18(.):47803712-47819692	0.8728
NM_145020	chr18(.):47748562-47797865	0.054
NM_016626	chr18(.):48695919-48729051	0.7304
NM_033280	chr18(.):56802124-56831063	0.7532
NM_002035	chr18(.):60989970-61039506	0.1391
NM_000657	chr18(.):60980186-60991613	2.1512
NM_175907	chr18(.):72904277-72926281	0.846
NM_005786	chr18(.):72917730-73006901	0.2437
NR_015417	chr18(.):74235611-74276784	0.0471
NM_030973	chr19(.):50316535-50345237	0.3012
NM_001039846	chr19(.):2091867-2104583	0.4293
NM_003331	chr19(.):10456203-10496248	0.2327
NM_001164605	chr19(.):35640844-35665788	0.2878
NM_018028	chr19(.):39828107-39880537	0.1995
NM_014164	chr19(.):35640624-35665788	0.2859
NR_028406	chr19(.):35640671-35665788	0.2863
NM_001079881	chr19(.):47172572-47225384	0.4985
NM_001079882	chr19(.):47172572-47222577	0.5145
NM_032551	chr19(.):912341-926015	1.2366
NM_003260	chr19(.):2992635-3034165	0.0577
NM_052847	chr19(.):2506217-2707746	0.3216
NM_001144762	chr19(.):2992635-3034612	0.0576
NM_001144761	chr19(.):2992635-3052633	0.1499
NM_205843	chr19(.):3354615-3468603	0.2768
NM_005597	chr19(.):3361572-3468603	0.2342
NM_152784	chr19(.):5715687-5783742	0.3445
NM_199141	chr19(.):10977252-11038448	0.4654
NM_024038	chr19(.):12836453-12850529	0.7015
NM_002501	chr19(.):13101583-13214610	0.1171
NM_014975	chr19(.):12944258-12990766	0.0705
NM_052876	chr19(.):13224108-13256959	0.3109
NM_032855	chr19(.):16239837-16274377	0.0946
NM_021235	chr19(.):16467407-16587762	0.4545
NM_006387	chr19(.):16623699-16658263	0.2182
NM_000923	chr19(.):18313770-18364010	0.2261
NM_001017392	chr19(.):19098176-19149380	0.2556
NM_001492	chr19(.):18974360-19011953	0.0526
NM_004924	chr19(.):39133326-39226170	0.6873
NM_001398	chr19(.):39301061-39327497	0.2987
NM_007040	chr19(.):41765119-41818811	0.6194
NM_144732	chr19(.):41763390-41818811	0.6016
NM_001410	chr19(.):42824760-42887921	0.1082
NM_001031749	chr19(.):44295078-44311613	0.0355
NM_001199468	chr19(.):45453598-45501604	0.2605
NM_015168	chr19(.):47562446-47622009	0.4449
NM_001145713	chr19(.):47629079-47718893	0.2232
NR_027280	chr19(.):47629114-47718893	0.2232
NR_004401	chr19(.):49136295-49190502	0.5518
NM_152359	chr19(.):50189406-50221988	0.0497
NM_020309	chr19(.):49927654-49949808	0.1215
NM_001136052	chr19(.):50189400-50221988	0.0497
NM_006184	chr19(.):49398306-49431540	0.1994
NM_052884	chr19(.):50447249-50469429	0.0579
NM_138774	chr19(.):891502-918225	0.5663
NM_005481	chr19(.):862961-898218	0.3111
NM_005224	chr19(.):921036-977803	0.4741
NM_001280	chr19(.):1264266-1278171	1.1612
NM_017914	chr19(.):1270519-1284243	0.4958
NM_177401	chr19(.):1243551-1264142	0.7681
NM_001001975	chr19(.):1236748-1249824	1.2283
NM_001405	chr19(.):1281167-1304944	0.0445
NM_152769	chr19(.):1224946-1242990	0.3311
NM_000455	chr19(.):1200797-1233434	0.2781
NR_027271	chr19(.):1262469-1275259	0.8635
NR_023313	chr19(.):1264266-1279809	1.048
NM_001136139	chr19(.):1604291-1655286	1.0879
NM_003200	chr19(.):1604291-1657326	1.0478
NM_006830	chr19(.):1592153-1610483	0.8805
NM_017572	chr19(.):2032469-2056243	0.8506
NM_017797	chr19(.):1980446-2020702	0.1226
NM_130807	chr19(.):2066034-2101269	0.3382
NM_004152	chr19(.):2264519-2278487	1.1271
NM_018049	chr19(.):2228154-2241328	0.9953
NM_000479	chr19(.):2244112-2257072	0.9853
NM_198532	chr19(.):2269630-2287181	0.7457
NR_031596	chr19(.):2229060-2239148	1.2166
NM_007165	chr19(.):2231815-2253678	0.6484
NM_144616	chr19(.):2247249-2261422	1.1172
NM_001101391	chr19(.):2284773-2313156	0.0717
NR_036207	chr19(.):2245637-2255717	0.7158
NM_032737	chr19(.):2423163-2461958	0.5999
NM_012458	chr19(.):2420621-2432875	0.6966
NM_015675	chr19(.):2471122-2483257	1.7166
NM_001130	chr19(.):3047907-3067371	1.036
NM_198969	chr19(.):3047907-3067964	1.0092
NM_002067	chr19(.):3089407-3126454	0.0758
NM_015897	chr19(.):4002748-4043067	0.1677
NM_170678	chr19(.):3928100-3947414	0.068
NR_002602	chr19(.):3977504-3987570	1.5461
NM_001961	chr19(.):3971053-3990461	1.42
NM_001348	chr19(.):3953451-3974826	0.2004
NR_030367	chr19(.):3956411-3966510	0.0528
NM_015414	chr19(.):5685345-5696678	0.6566
NM_004793	chr19(.):5686844-5725176	0.7575
NM_033643	chr19(.):5685271-5696678	0.6525
NM_198708	chr19(.):5676074-5693533	0.7041
NM_198707	chr19(.):5676051-5693533	0.7032
NM_198704	chr19(.):5676034-5693533	0.7026
NM_198533	chr19(.):5676046-5693533	0.703
NM_205767	chr19(.):5673432-5685911	0.4344
NM_012289	chr19(.):10591795-10618481	0.7757
NM_007065	chr19(.):10496808-10519271	0.3966
NM_001111307	chr19(.):10526332-10585307	0.3968
NM_001111309	chr19(.):10538110-10585307	0.0873
NM_001111308	chr19(.):10536520-10585307	0.0875
NR_031592	chr19(.):10509133-10519214	0.5758
NM_006202	chr19(.):10558632-10585307	0.06
NM_203500	chr19(.):10591795-10619054	0.7606
NM_001166215	chr19(.):10618417-10633668	0.0538
NM_030760	chr19(.):10618417-10633126	0.0538
NR_031603	chr19(.):10657797-10667880	0.1032
NM_032885	chr19(.):10649646-10669094	0.3055
NM_001136482	chr19(.):10954105-10985360	0.3819
NM_006858	chr19(.):10938113-10951983	0.4592
NM_024029	chr19(.):11028443-11044357	0.419
NM_138358	chr19(.):11034423-11045916	0.5464
NM_001080997	chr19(.):12931296-12946207	0.0595
NM_013312	chr19(.):12868816-12891434	0.3184
NM_004317	chr19(.):12843305-12864137	0.474
NM_181738	chr19(.):12906426-12917694	0.4077
NM_017682	chr19(.):12858406-12874271	0.0509
NM_002229	chr19(.):12897309-12909125	4.0073
NM_031429	chr19(.):12931295-12951230	0.0781
NM_006397	chr19(.):12912427-12929462	0.1549
NM_005809	chr19(.):12902633-12917694	1.5467
NM_052850	chr19(.):13059971-13073050	0.5385
NM_001105578	chr19(.):13004893-13035086	0.208
NM_000159	chr19(.):12996973-13015783	0.3131
NM_004461	chr19(.):13028283-13049558	0.4226
NM_005053	chr19(.):13051653-13069455	0.7981
NM_006563	chr19(.):12990236-13003017	0.4761
NM_152654	chr19(.):13075431-13090567	0.2832
NM_004343	chr19(.):13044413-13060304	1.0642
NM_017722	chr19(.):13210713-13232463	0.3969
NM_001136035	chr19(.):13210713-13232563	0.3956
NM_005583	chr19(.):13204843-13218974	0.0626
NM_003765	chr19(.):13250223-13265987	1.9564
NM_004907	chr19(.):13256281-13270718	2.4522
NM_005370	chr19(.):16217489-16249445	0.6397
NM_001145160	chr19(.):16173316-16218813	0.7202
NR_024335	chr19(.):16139522-16157918	0.0423
NR_024336	chr19(.):16140288-16157918	0.0429
NM_003290	chr19(.):16182134-16218813	0.8789
NM_016270	chr19(.):16430650-16443339	1.087
NM_024881	chr19(.):16655647-16688193	0.2016
NM_004831	chr19(.):16680717-16744015	0.7701
NM_138401	chr19(.):17525911-17541140	0.2041
NM_001190844	chr19(.):17541317-17564376	0.0462
NM_004335	chr19(.):17508754-17521384	1.6413
NM_031310	chr19(.):17457263-17493137	0.1245
NM_198580	chr19(.):17576299-17621977	0.0976
NM_138454	chr19(.):17561233-17576725	0.0624
NM_001145305	chr19(.):18362905-18390319	0.0758
NR_036155	chr19(.):18387886-18397971	2.1035
NM_012321	chr19(.):18412716-18439001	0.7056
NM_005354	chr19(.):18385562-18397432	1.8018
NR_036575	chr19(.):18355759-18371229	0.0416
NM_001145724	chr19(.):19035009-19054858	1.1981
NM_001145722	chr19(.):19035009-19056113	1.3989
NM_001145721	chr19(.):19035009-19056161	1.4051
NR_027297	chr19(.):19035009-19055444	1.2898
NM_007263	chr19(.):19005322-19035199	0.3522
NM_004838	chr19(.):19035009-19057041	1.5483
NM_019070	chr19(.):19025483-19044442	0.5361
NM_178526	chr19(.):19169802-19228704	0.5201
NM_001199196	chr19(.):19139386-19173987	0.3627
NM_003367	chr19(.):35754895-35775718	0.8927
NM_015925	chr19(.):35734558-35763867	0.6879
NM_152481	chr19(.):35710703-35724628	0.0517
NM_021175	chr19(.):35768409-35781045	0.0495
NM_001199216	chr19(.):35777988-35809709	0.0394
NM_144987	chr19(.):36228427-36241336	1.4933
NM_019104	chr19(.):36234511-36250420	1.2415
NM_144617	chr19(.):36240469-36252930	0.896
NM_052948	chr19(.):36261416-36284724	0.1128
NM_024660	chr19(.):36225150-36238351	1.3099
NM_014727	chr19(.):36203920-36234779	0.7776
NM_014383	chr19(.):36198829-36212940	0.9084
NM_001039887	chr19(.):36244043-36265077	0.5498
NM_172341	chr19(.):36231493-36242903	1.5889
NM_007181	chr19(.):39073280-39113643	0.3329
NM_013234	chr19(.):39104721-39132595	0.4769
NM_006149	chr19(.):39287310-39308740	0.0659
NM_144691	chr19(.):39215831-39240114	0.1146
NM_012237	chr19(.):39364194-39395463	0.2938
NM_001005335	chr19(.):39322027-39347979	1.1435
NM_001001716	chr19(.):39385614-39404534	0.2596
NM_001533	chr19(.):39322027-39345617	1.2539
NM_001193286	chr19(.):39364194-39395502	0.2934
NR_034146	chr19(.):39364194-39389795	0.1995
NM_001195833	chr19(.):39353471-39373919	0.2248
NM_003407	chr19(.):39892486-39905045	3.4864
NM_003169	chr19(.):39931287-39972308	0.3159
NM_001130825	chr19(.):39931185-39972308	0.3173
NM_019088	chr19(.):39871269-39886679	0.4652
NM_017592	chr19(.):39876962-39896203	1.3054
NM_001020	chr19(.):39918846-39931618	0.5444
NM_022835	chr19(.):39898749-39924055	0.7492
NM_001699	chr19(.):41720107-41772671	0.4126
NM_052848	chr19(.):41811093-41835788	0.3582
NM_001098506	chr19(.):42077530-42098197	0.0409
NM_006423	chr19(.):42455832-42468528	0.6321
NM_152296	chr19(.):42465733-42503382	0.0775
NM_006494	chr19(.):42746716-42764309	1.0692
NM_199285	chr19(.):42801283-42819973	0.159
NM_019884	chr19(.):42729337-42751736	0.5544
NM_173633	chr19(.):42812476-42834214	0.2488
NM_002573	chr19(.):42796184-42811796	0.1773
NM_015125	chr19(.):42783816-42804949	1.5334
NM_001145940	chr19(.):42796184-42811952	0.1759
NM_001145939	chr19(.):42796184-42811929	0.1761
NM_019612	chr19(.):44215213-44229169	0.0403
NM_019108	chr19(.):44230300-44264142	0.3981
NM_002250	chr19(.):44265684-44290409	0.4521
NM_001039213	chr19(.):45197420-45218986	0.0671
NM_012116	chr19(.):45276125-45308903	0.0861
NM_005178	chr19(.):45246977-45268301	2.7004
NM_006509	chr19(.):45499711-45546452	0.6015
NM_007056	chr19(.):45537297-45579214	0.3243
NM_024108	chr19(.):45661185-45686485	0.2717
NM_198478	chr19(.):45648007-45668408	0.048
NM_212550	chr19(.):45677002-45690058	0.4786
NM_005628	chr19(.):47273139-47296842	1.4348
NM_001145144	chr19(.):47273139-47295545	1.5153
NM_013403	chr19(.):47217767-47254720	0.8157
NM_001039885	chr19(.):47244302-47266832	0.4755
NM_001145145	chr19(.):47273139-47293134	1.6876
NR_036157	chr19(.):47207549-47217602	0.3882
NR_024258	chr19(.):47328841-47338961	0.0459
NM_178511	chr19(.):47773141-47783980	0.3613
NM_001127240	chr19(.):47719080-47741023	1.2646
NM_014417	chr19(.):47719078-47739451	1.3568
NM_015603	chr19(.):47754730-47780210	0.3924
NR_036159	chr19(.):47725200-47735276	2.6574
NR_036158	chr19(.):47725198-47735278	2.6564
NM_144577	chr19(.):48794708-48828332	0.3675
NM_018273	chr19(.):48830615-48872186	0.5485
NM_012451	chr19(.):48862650-48884634	0.3728
NM_001425	chr19(.):48823628-48838810	2.278
NM_153608	chr19(.):48769653-48795863	0.0565
NM_017708	chr19(.):49098856-49121694	0.0964
NM_020126	chr19(.):49117547-49138662	1.0123
NM_001352	chr19(.):49128816-49145639	1.4389
NM_133498	chr19(.):49104999-49115971	0.0637
NM_000979	chr19(.):49113587-49127433	0.5792
NM_001217	chr19(.):49136271-49154451	1.3783
NM_145807	chr19(.):49159663-49181264	0.1424
NM_016246	chr19(.):49311273-49344934	0.3313
NM_014330	chr19(.):49370648-49384319	1.8333
NM_001161354	chr19(.):49335353-49376884	0.3726
NM_003323	chr19(.):49379221-49406996	0.4006
NM_001161587	chr19(.):49466381-49501610	0.7388
NM_000146	chr19(.):49463565-49475136	1.2811
NR_027882	chr19(.):49453116-49470055	1.0451
NM_000894	chr19(.):49514236-49525347	0.2341
NM_014475	chr19(.):49431938-49453226	0.0563
NM_006666	chr19(.):49492155-49524182	0.3951
NM_004324	chr19(.):49453116-49469519	1.0106
NM_001195256	chr19(.):49924687-49937075	0.0639
NM_178449	chr19(.):49920670-49931698	0.0637
NR_000021	chr19(.):49988222-49998304	0.9109
NM_001015	chr19(.):49994633-50007944	0.5639
NR_000018	chr19(.):49989431-49999517	1.0611
NM_153329	chr19(.):49951472-49979305	1.3707
NM_001459	chr19(.):49972485-49994488	0.744
NR_001285	chr19(.):49995975-50006062	0.6997
NR_000020	chr19(.):49988873-49998956	0.9293
NR_000019	chr19(.):49989163-49999229	1.0205
NM_017916	chr19(.):49944549-49960115	1.1244
NR_026712	chr19(.):49985864-50000096	0.9597
NR_029703	chr19(.):49999041-50009125	0.6454
NM_001197122	chr19(.):50157825-50174132	0.9677
NM_001040668	chr19(.):50163398-50182173	1.6395
NR_033397	chr19(.):50175495-50196704	0.8697
NM_001101340	chr19(.):50186941-50199247	0.0573
NM_021228	chr19(.):50140381-50166906	0.6568
NM_006270	chr19(.):50133551-50148400	0.9929
NM_001098632	chr19(.):50367296-50385644	1.4908
NM_016553	chr19(.):50405083-50437988	1.0935
NM_032375	chr19(.):50367296-50385578	1.4961
NM_001098633	chr19(.):50367296-50385612	1.4934
NM_017432	chr19(.):50349415-50368999	0.5008
NM_001168222	chr19(.):50375681-50397007	0.8198
NM_153719	chr19(.):50405083-50437788	1.0995
NM_001193357	chr19(.):50405083-50437799	1.0992
NM_172374	chr19(.):50387913-50437762	0.7724
NM_007254	chr19(.):50359459-50375822	0.6939
NM_012346	chr19(.):50405083-50437773	1.0999
NM_152899	chr19(.):50387913-50405147	0.1483
NM_012068	chr19(.):50426958-50442193	1.5022
NM_001193646	chr19(.):50427399-50442193	1.3619
NR_002825	chr19(.):50467911-50484076	0.0373
NM_001145402	chr19(.):55861275-55879620	0.0621
NM_000641	chr19(.):55870756-55886814	0.1208
NM_014501	chr19(.):55907649-55924325	0.7091
NM_001136137	chr19(.):55892299-55904087	1.5737
NM_001136136	chr19(.):55892299-55903408	1.6669
NM_139172	chr19(.):55883203-55894612	0.1506
NM_001190764	chr19(.):55885611-55900627	1.2566
NM_000991	chr19(.):55892299-55908451	1.1621
NM_032701	chr19(.):55846220-55864489	0.4904
NM_144613	chr19(.):55856069-55871182	0.057
NM_152600	chr19(.):56083890-56097211	0.273
NM_032836	chr19(.):56097736-56115893	0.6112
NM_007279	chr19(.):56160415-56191082	0.8254
NM_207115	chr19(.):56147391-56159836	1.0353
NM_153219	chr19(.):56106729-56119504	1.4844
NM_203374	chr19(.):56127106-56140941	0.1825
NM_016535	chr19(.):56149985-56161989	1.185
NM_013301	chr19(.):56153953-56169526	1.7486
NM_001163423	chr19(.):56148462-56159836	1.1184
NM_016202	chr19(.):56148417-56159836	1.1141
NM_001130072	chr19(.):56181560-56212133	0.1953
NM_001130071	chr19(.):56182990-56212133	0.2023
NM_001195605	chr19(.):56119958-56134907	0.0497
NM_001146326	chr19(.):57280922-57357097	0.1312
NM_001146187	chr19(.):57316444-57357094	0.2083
NR_024059	chr19(.):57347269-57364922	0.4057
NM_001146186	chr19(.):57316444-57341374	0.0423
NM_005762	chr19(.):59050835-59067082	0.9587
NR_027334	chr19(.):59065552-59091164	1.1404
NM_014453	chr19(.):59057932-59071486	1.3771
NM_003422	chr19(.):59068283-59089942	1.0942
NM_198426	chr19(.):59057932-59071355	1.3766
NM_003969	chr19(.):59062078-59075343	1.3797
NM_012254	chr19(.):59004699-59028432	0.3821
NR_026052	chr19(.):59081765-59100762	0.6099
NM_032792	chr19(.):59019896-59035921	0.7701
NM_001033087	chr20(.):15172503-16038841	0.1016
NM_080676	chr20(.):13971145-16038841	0.0725
NM_001174088	chr20(.):46125600-46290621	0.1666
NM_031229	chr20(.):383708-416610	0.4288
NM_003818	chr20(.):5102481-5176989	0.1967
NM_052865	chr20(.):17944761-17976762	0.9195
NM_001042472	chr20(.):25275849-25376477	0.3627
NM_015600	chr20(.):25270378-25376477	0.3693
NM_178580	chr20(.):30097240-30162370	0.6616
NM_172236	chr20(.):30790695-30810726	1.5909
NM_015352	chr20(.):30790695-30831467	0.8138
NM_031483	chr20(.):32946061-33104197	0.3427
NM_016436	chr20(.):34354922-34543288	0.141
NM_032883	chr20(.):42539781-42703254	0.3775
NM_002466	chr20(.):42290708-42350122	0.656
NM_001098798	chr20(.):42569535-42703254	0.4227
NM_001098797	chr20(.):42538491-42703254	0.3751
NM_000022	chr20(.):43243162-43285376	1.1508
NM_006282	chr20(.):43590119-43713593	0.4493
NM_183048	chr20(.):45833380-45990474	0.5118
NM_030777	chr20(.):45333278-45369985	0.0564
NM_001193339	chr20(.):45181461-45285100	0.1762
NM_001011554	chr20(.):45181461-45318124	0.1934
NM_199203	chr20(.):48692660-48775335	0.204
NR_002785	chr20(.):57388972-57430958	0.0803
NM_006943	chr20(.):301238-315867	0.7608
NM_024958	chr20(.):322369-340512	0.3908
NM_021158	chr20(.):356307-383203	1.2535
NM_001009923	chr20(.):5075483-5098733	0.3703
NM_002592	chr20(.):5090598-5112268	0.8324
NM_182649	chr20(.):5090598-5105647	0.9147
NR_028370	chr20(.):5095231-5105615	0.7648
NM_019593	chr20(.):5520079-5596672	0.4575
NR_003045	chr20(.):17938352-17948589	0.9271
NM_152227	chr20(.):17917243-17954490	0.8611
NM_014426	chr20(.):17917243-17954154	0.8648
NM_013248	chr20(.):23326372-23340408	1.2063
NM_022482	chr20(.):23340020-23358683	0.4368
NM_002862	chr20(.):25223705-25283648	0.6664
NR_003677	chr20(.):30130184-30141019	0.5135
NM_002165	chr20(.):30188091-30199313	0.7349
NR_036161	chr20(.):30189988-30200043	0.817
NR_002781	chr20(.):30771948-30783163	0.0759
NM_002657	chr20(.):30775306-30800546	1.3378
NM_182584	chr20(.):31214426-31244783	0.3146
NM_031231	chr20(.):32239892-32267264	0.852
NM_001024675	chr20(.):32249303-32261331	1.3968
NM_080825	chr20(.):32245119-32256720	1.2484
NM_007238	chr20(.):32285549-32313136	0.1228
NM_005225	chr20(.):32258291-32279210	0.7001
NR_030374	chr20(.):33049129-33059223	0.086
NM_004902	chr20(.):34286530-34335193	0.549
NM_080748	chr20(.):34282231-34293902	0.4133
NM_001198989	chr20(.):34251609-34292287	0.3136
NM_001008901	chr20(.):42349800-42360642	0.1702
NM_007066	chr20(.):43155435-43252678	0.5266
NM_198941	chr20(.):43119863-43155726	0.2568
NR_034104	chr20(.):43280091-43305380	0.4677
NM_006809	chr20(.):43565770-43594114	0.2609
NM_001124756	chr20(.):43533702-43572962	0.1063
NM_002251	chr20(.):43715949-43734753	0.0532
NM_080721	chr20(.):45164584-45184213	1.4381
NM_018102	chr20(.):45124706-45147194	0.0513
NM_033550	chr20(.):45308003-45323276	0.7469
NR_024594	chr20(.):45942245-45954498	0.0864
NM_005194	chr20(.):48802375-48814212	2.133
NM_006526	chr20(.):52178609-52204636	1.6362
NR_002189	chr20(.):52486039-52497248	0.6918
NM_001160419	chr20(.):56182946-56200632	1.041
NM_001160418	chr20(.):56173901-56200632	0.7132
NM_080426	chr20(.):57461425-57491250	1.5621
NR_003259	chr20(.):57459179-57491247	1.4645
NM_001077489	chr20(.):57461424-57491250	1.562
NM_001077490	chr20(.):57423035-57491250	0.7411
NM_001077488	chr20(.):57461768-57491250	1.574
NM_016592	chr20(.):57409794-57491250	0.6274
NR_024470	chr20(.):61289378-61302973	0.0617
NM_016354	chr20(.):61268796-61308647	0.8075
NM_001083113	chr20(.):62333793-62372494	0.7501
NM_181485	chr20(.):62334379-62372494	0.761
NM_017806	chr20(.):62362977-62375460	1.1592
NM_003224	chr20(.):62324994-62344355	0.2966
NM_032945	chr20(.):62321287-62335035	0.0627
NM_020062	chr20(.):62366210-62380403	0.9939
NM_003823	chr20(.):62323020-62335035	0.0678
NM_001032410	chr21(.):30391937-30431807	0.3544
NM_000874	chr21(.):34597230-34640062	0.7921
NM_207585	chr21(.):34597230-34641820	0.768
NM_130436	chr21(.):38786206-38892679	0.0761
NM_130438	chr21(.):38787600-38892679	0.0764
NM_001396	chr21(.):38787601-38892679	0.0764
NM_101395	chr21(.):38734858-38892679	0.1974
NM_020152	chr21(.):30447872-30553202	0.1772
NM_001754	chr21(.):36155097-36426595	0.4894
NM_001001890	chr21(.):36155097-36265987	0.5383
NM_080860	chr21(.):43887596-43921401	0.0858
NM_001100421	chr21(.):19156283-19196703	2.7491
NM_016940	chr21(.):30373079-30396685	0.663
NM_006585	chr21(.):30423647-30451010	0.8767
NM_000629	chr21(.):34692213-34737128	0.6511
NM_000628	chr21(.):34633671-34674520	0.1079
NM_001122607	chr21(.):36188573-36265987	0.7257
NR_026812	chr21(.):36405232-36416723	0.5811
NM_018964	chr21(.):43914741-44006550	0.3131
NR_027128	chr21(.):46348198-46364828	0.3181
NM_058190	chr21(.):46354954-46401888	0.5645
NM_000211	chr21(.):46300867-46345965	0.067
NM_001127491	chr21(.):46300867-46353753	0.0821
NR_033840	chr21(.):46404778-46419001	0.0372
NR_024089	chr21(.):46414126-46429642	0.0398
NM_007194	chr22(.):29078730-29142822	0.0701
NM_138433	chr22(.):50981461-50994452	0.292
NR_030755	chr22(.):23160269-23170365	0.0004
NM_001178126	chr22(.):23224959-23243013	0.0797
NM_172002	chr22(.):29133042-29158496	0.1263
NM_173510	chr22(.):29163661-29190283	0.5733
NM_001079539	chr22(.):29185547-29201560	2.0723
NM_031910	chr22(.):37571205-37589330	0.0262
NM_001051	chr22(.):37597244-37613353	0.9559
NM_013385	chr22(.):37673494-37716389	0.0384
NM_002872	chr22(.):37616309-37645305	0.615
NR_002821	chr22(.):38735669-38799931	0.4213
NM_004981	chr22(.):38817332-38845033	0.0245
NM_018280	chr22(.):46441338-46455024	1.3142
NR_027036	chr22(.):46430786-46445748	0.1424
NR_027034	chr22(.):46444725-46459402	1.241
NR_027033	chr22(.):46476876-46514808	0.0343
NR_027240	chr22(.):46397495-46411657	0.1561
NR_037413	chr22(.):46481923-46492006	0.0361
NM_001135101	chr22(.):50307282-50326186	0.2048
NM_024105	chr22(.):50291853-50317106	0.1359
NM_001001852	chr22(.):50349142-50362720	0.6538
NM_001169111	chr22(.):50956996-50969033	0.81
NM_024866	chr22(.):50915011-50929866	0.3694
NM_002972	chr22(.):50878430-50918464	0.2508
NM_001185011	chr22(.):50941644-50968209	0.4758
NM_001113756	chr22(.):50959181-50973258	0.7583
NM_001113755	chr22(.):50959181-50973514	0.7463
NM_001169109	chr22(.):50956996-50969868	0.7842
NM_001169110	chr22(.):50956996-50969574	0.7821
NM_001014440	chr22(.):50963837-50976008	0.7367
NM_005138	chr22(.):50956996-50969034	0.8099
NM_017584	chr22(.):50920212-50933750	0.2817
NM_033200	chr22(.):50936375-50951135	0.1963
NM_001145134	chr22(.):51002289-51022096	0.2046
