REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	25_0F2B_0229Kronos_MM1S-KB-3hr-1_H3K27me3_hs-dm_i07.bam	39_0EXR_0229Kronos_MM1S-KB-3hr-1_Input_hs_i82.bam
5_MACS_peak_12663_lociStitched	chr16	67423873	67433636	5	8467	14367.2308	830.8312999999999
9_MACS_peak_16103_lociStitched	chr17	72024555	72034317	9	5822	8217.6516	876.6276
1_MACS_peak_4918_lociStitched	chr1	197879066	197888825	1	9760	16233.1206	1879.5834
4_MACS_peak_37626_lociStitched	chr9	141007755	141017499	4	9061	14104.44	720.0816
6_MACS_peak_18467_lociStitched	chr19	8591232	8600974	6	8338	10451.2176	1212.879
2_MACS_peak_5642_lociStitched	chr10	72670700	72680441	2	9649	12595.113	826.0368
3_MACS_peak_15704_lociStitched	chr17	48608701	48618438	3	8905	17486.6783	906.5147000000001
6_MACS_peak_14397_lociStitched	chr17	7688459	7698191	6	7915	11466.2424	908.9688
2_MACS_peak_17218_lociStitched	chr17	81118039	81127771	2	9148	12472.531200000001	726.9804
3_MACS_peak_18650_lociStitched	chr19	10621697	10631413	3	9550	15199.7104	830.7180000000001
5_MACS_peak_14301_lociStitched	chr17	7080547	7090258	5	8894	13498.289999999999	914.7762
3_MACS_peak_17478_lociStitched	chr19	995917	1005608	3	9663	18895.5118	1273.3973999999998
8_MACS_peak_3333_lociStitched	chr1	23065048	23074729	8	7535	10287.9987	980.6853
3_MACS_peak_17481_lociStitched	chr19	1230816	1240495	3	9645	30570.153599999998	1011.4554999999999
4_MACS_peak_12180_lociStitched	chr16	4979481	4989153	4	8513	11420.697600000001	628.6800000000001
4_MACS_peak_35696_lociStitched	chr8	146042608	146052266	4	8648	15644.0284	1090.3882
7_MACS_peak_18923_lociStitched	chr19	14164679	14174334	7	8944	10690.9815	840.9504999999999
8_MACS_peak_21517_lociStitched	chr19	49019535	49029189	8	7809	8712.735	907.476
3_MACS_peak_22291_lociStitched	chr19	55934680	55944332	3	8864	10601.756800000001	1015.3904
6_MACS_peak_21320_lociStitched	chr19	47940534	47950185	6	9389	12100.4238	912.0195
5_MACS_peak_28190_lociStitched	chr22	49310833	49320478	5	7856	10419.4935	900.843
3_MACS_peak_16336_lociStitched	chr17	72849559	72859194	3	9088	17250.504	879.6755
3_MACS_peak_25255_lociStitched	chr20	61445814	61455438	3	8760	20088.175199999998	809.3783999999999
3_MACS_peak_2849_lociStitched	chr1	19986905	19996522	3	8282	11849.1057	1001.1297
4_MACS_peak_8503_lociStitched	chr11	71106256	71115859	4	8079	10459.587599999999	864.27
5_MACS_peak_26040_lociStitched	chr21	47330668	47340257	5	6969	8924.4823	894.6537
9_MACS_peak_4515_lociStitched	chr1	46917938	46927524	9	7879	9283.082400000001	905.877
8_MACS_peak_17969_lociStitched	chr19	5449452	5459032	8	7994	9397.98	1237.736
5_MACS_peak_3153_lociStitched	chr1	21975035	21984610	5	8040	9822.035	674.08
3_MACS_peak_35765_lociStitched	chr9	37023813	37033385	3	8974	15860.804	1007.9316
7_MACS_peak_6465_lociStitched	chr10	134721281	134730843	7	7336	9241.673	492.443
7_MACS_peak_8893_lociStitched	chr11	119360143	119369702	7	7543	10302.690200000001	924.3552999999999
9_MACS_peak_24710_lociStitched	chr20	57696613	57706172	9	7466	8973.0333	972.1503
4_MACS_peak_13460_lociStitched	chr16	87716691	87726244	4	9244	12200.136299999998	472.87350000000004
6_MACS_peak_29528_lociStitched	chr4	3556120	3565669	6	7805	9343.6965	786.8376000000001
4_MACS_peak_37451_lociStitched	chr9	139895237	139904783	4	9038	14071.7586	883.9596
7_MACS_peak_20409_lociStitched	chr19	38983078	38992623	7	7690	8934.12	761.6909999999999
5_MACS_peak_27965_lociStitched	chr22	45954679	45964211	5	9248	11406.9444	1047.5668
9_MACS_peak_5807_lociStitched	chr10	73460200	73469731	9	8440	9244.116899999999	773.9172
5_MACS_peak_4150_lociStitched	chr1	32255915	32265439	5	8020	11022.1252	839.0644
6_MACS_peak_24078_lociStitched	chr20	44824587	44834106	6	8938	10346.2011	740.5781999999999
3_MACS_peak_31377_lociStitched	chr5	180066625	180076142	3	9205	13496.0577	823.2204999999999
7_MACS_peak_2342_lociStitched	chr1	18054582	18064088	7	8653	9895.746	817.516
5_MACS_peak_14334_lociStitched	chr17	7264255	7273740	5	7233	8788.801	951.3455
2_MACS_peak_2069_lociStitched	chr1	16854937	16864421	2	9484	25911.236399999998	2349.1868
5_MACS_peak_33532_lociStitched	chr7	155215273	155224749	5	8957	10533.5216	1016.7748
5_MACS_peak_32844_lociStitched	chr7	100185504	100194977	5	9074	10514.0827	999.4014999999999
4_MACS_peak_35073_lociStitched	chr8	142940839	142950305	4	9087	12833.056199999999	726.9888
5_MACS_peak_8321_lociStitched	chr11	70577254	70586718	5	8107	10059.2856	682.3543999999999
6_MACS_peak_9723_lociStitched	chr12	53236915	53246345	6	8199	9640.289	900.565
4_MACS_peak_21027_lociStitched	chr19	45658658	45668085	4	8985	13036.5983	742.8475999999999
5_MACS_peak_6207_lociStitched	chr10	126754130	126763556	5	8049	11055.7554	1291.362
8_MACS_peak_621_lociStitched	chr1	4206189	4215614	8	6743	9092.2975	618.2800000000001
9_MACS_peak_28327_lociStitched	chr22	50061853	50071269	9	7020	8416.0208	682.66
5_MACS_peak_35492_lociStitched	chr8	144315378	144324788	5	8856	9905.907	713.278
4_MACS_peak_30617_lociStitched	chr5	507986	517390	4	8031	10169.4856	835.0752
6_MACS_peak_21902_lociStitched	chr19	51037504	51046905	6	8246	11241.7158	728.5775
8_MACS_peak_30700_lociStitched	chr5	1150141	1159535	8	6216	8045.961	691.3984
5_MACS_peak_6067_lociStitched	chr10	102898628	102908018	5	8542	12954.444	1105.203
3_MACS_peak_25320_lociStitched	chr20	61922386	61931776	3	9180	18298.293	796.272
4_MACS_peak_29923_lociStitched	chr4	7390800	7400188	4	8794	10891.9576	718.182
5_MACS_peak_36045_lociStitched	chr9	130965587	130974975	5	7922	12908.5	920.9628
4_MACS_peak_36287_lociStitched	chr9	133063698	133073085	4	8939	13004.7498	762.2244
3_MACS_peak_12174_lociStitched	chr16	4947330	4956716	3	8403	11401.1742	873.8366
7_MACS_peak_14039_lociStitched	chr17	2643464	2652839	7	8107	9699.375	954.375
5_MACS_peak_11191_lociStitched	chr15	65680243	65689610	5	8109	10200.663	833.663
5_MACS_peak_18407_lociStitched	chr19	8229026	8238392	5	8647	11871.405	1196.0382000000002
8_MACS_peak_31362_lociStitched	chr5	180035577	180044934	8	8058	9079.0971	535.2204
5_MACS_peak_20137_lociStitched	chr19	35586632	35595987	5	8525	10660.957999999999	811.0785
1_MACS_peak_33154_lociStitched	chr7	102257329	102266680	1	9352	20776.0518	2883.8484
8_MACS_peak_2434_lociStitched	chr1	18273436	18282783	8	7687	9517.1154	647.7471
8_MACS_peak_28383_lociStitched	chr22	50426149	50435486	8	7250	8630.1891	721.7501
6_MACS_peak_8213_lociStitched	chr11	70325273	70334586	6	7821	9557.9319	874.4907
6_MACS_peak_4082_lociStitched	chr1	31346945	31356257	6	8793	11760.1248	993.5904
7_MACS_peak_27254_lociStitched	chr22	39985832	39995143	7	8505	11843.592	864.0608
6_MACS_peak_32311_lociStitched	chr7	1770985	1780296	6	8640	10599.6424	658.2877
3_MACS_peak_15556_lociStitched	chr17	46809372	46818676	3	8622	13584.7704	865.272
4_MACS_peak_32685_lociStitched	chr7	73058646	73067950	4	8415	10982.441599999998	801.0744
5_MACS_peak_37288_lociStitched	chr9	138502376	138511646	5	8433	10926.549	680.4180000000001
5_MACS_peak_369_lociStitched	chr1	2882226	2891488	5	7702	10580.908800000001	646.4876
4_MACS_peak_6796_lociStitched	chr11	1108685	1117946	4	8861	13492.350900000001	760.3281000000001
8_MACS_peak_32279_lociStitched	chr7	1682548	1691806	8	7991	10114.365	721.1981999999999
4_MACS_peak_31147_lociStitched	chr5	176808196	176817448	4	8339	12168.230399999999	902.9952000000001
3_MACS_peak_7682_lociStitched	chr11	66131305	66140555	3	9114	16724.925	836.1999999999999
10_MACS_peak_15966_lociStitched	chr17	71510355	71519600	10	6491	8065.338	703.5445
8_MACS_peak_13656_lociStitched	chr16	89081712	89090952	8	6190	7407.708	392.70000000000005
5_MACS_peak_30766_lociStitched	chr5	1744672	1753911	5	8742	9725.8953	683.6859999999999
1_MACS_peak_35736_lociStitched	chr9	34622550	34631780	1	9231	16337.1	997.763
5_MACS_peak_9424_lociStitched	chr12	49684253	49693479	5	7897	14745.9158	953.0458
5_MACS_peak_27057_lociStitched	chr22	37208019	37217245	5	8683	12901.638400000002	1001.021
8_MACS_peak_6537_lociStitched	chr10	134881074	134890298	8	7090	8358.7888	517.4664
4_MACS_peak_1753_lociStitched	chr1	11001651	11010873	4	9053	12134.3076	934.1886000000001
3_MACS_peak_7267_lociStitched	chr11	46348449	46357664	3	8732	14571.6795	1019.1790000000001
1_MACS_peak_26081_lociStitched	chr21	47496613	47505825	1	9213	18371.4916	1059.38
7_MACS_peak_18576_lociStitched	chr19	10039121	10048331	7	6622	8145.324	911.7900000000001
3_MACS_peak_33212_lociStitched	chr7	137850616	137859806	3	8350	11862.452	1667.985
8_MACS_peak_29407_lociStitched	chr4	1137456	1146644	8	7500	8111.1664	746.0655999999999
6_MACS_peak_5629_lociStitched	chr10	71700295	71709482	6	7602	9383.6018	851.6349
2_MACS_peak_18068_lociStitched	chr19	6039136	6048320	2	9081	13223.1232	1224.2272
3_MACS_peak_16833_lociStitched	chr17	77600104	77609282	3	8380	9513.9148	418.5168
3_MACS_peak_31591_lociStitched	chr6	32113040	32122215	3	8446	13150.5275	952.365
4_MACS_peak_18737_lociStitched	chr19	11648854	11658027	4	7905	9412.4153	952.1574
7_MACS_peak_14163_lociStitched	chr17	5033031	5042203	7	7510	9534.294000000002	851.1615999999999
4_MACS_peak_5029_lociStitched	chr1	202672572	202681735	4	8043	14246.6324	1189.3574
5_MACS_peak_20995_lociStitched	chr19	45333559	45342720	5	8219	10602.9414	859.3018
1_MACS_peak_33150_lociStitched	chr7	102158350	102167506	1	9157	19723.855199999998	2792.58
8_MACS_peak_28508_lociStitched	chr3	10368040	10377183	8	6663	8802.8804	896.014
2_MACS_peak_21303_lociStitched	chr19	47809476	47818616	2	8410	10592.346	1017.2819999999999
8_MACS_peak_36159_lociStitched	chr9	132241184	132250302	8	7410	10048.036	996.5974
11_MACS_peak_29389_lociStitched	chr4	1045888	1054999	11	7217	8466.8523	586.7484
6_MACS_peak_8069_lociStitched	chr11	69784088	69793198	6	7317	8085.125	876.382
4_MACS_peak_31373_lociStitched	chr5	180051171	180060277	4	8006	11255.016	692.9666
2_MACS_peak_18716_lociStitched	chr19	11525891	11534993	2	9025	14097.177599999999	1025.7954
4_MACS_peak_35373_lociStitched	chr8	144000915	144010016	4	7913	10815.6284	611.5871999999999
6_MACS_peak_30382_lociStitched	chr4	8724823	8733917	6	7012	9590.5324	641.127
5_MACS_peak_27208_lociStitched	chr22	39191198	39200285	5	7821	10126.552800000001	934.1436
5_MACS_peak_12094_lociStitched	chr16	4026672	4035749	5	8784	10391.3496	786.0681999999999
7_MACS_peak_2526_lociStitched	chr1	18494797	18503867	7	6418	9113.536	863.464
3_MACS_peak_34915_lociStitched	chr8	142453194	142462254	3	8293	11729.076	686.748
4_MACS_peak_34815_lociStitched	chr8	86811373	86820428	4	8577	10207.7015	2741.8540000000003
4_MACS_peak_4556_lociStitched	chr1	47688888	47697938	4	8600	11372.23	765.63
3_MACS_peak_11489_lociStitched	chr15	78008680	78017727	3	8780	11058.1481	759.0433
2_MACS_peak_5250_lociStitched	chr1	234912013	234921059	2	8320	19403.670000000002	2896.5292
5_MACS_peak_23921_lociStitched	chr20	34990492	34999537	5	8051	10077.939	898.1685
2_MACS_peak_11313_lociStitched	chr15	74493368	74502411	2	8692	13833.9814	867.2237
5_MACS_peak_35010_lociStitched	chr8	142705560	142714603	5	7540	9793.569	712.5884
12_MACS_peak_34210_lociStitched	chr8	698882	707921	12	6262	8074.5387	867.744
2_MACS_peak_27575_lociStitched	chr22	44613031	44622066	2	8593	10898.017	762.554
3_MACS_peak_7867_lociStitched	chr11	68866529	68875562	3	8394	12505.2852	742.5125999999999
3_MACS_peak_12362_lociStitched	chr16	29239907	29248940	3	8943	10838.6967	597.0813
7_MACS_peak_30807_lociStitched	chr5	1909510	1918543	7	6448	8154.9924	728.9630999999999
7_MACS_peak_33974_lociStitched	chr7	157852502	157861524	7	6606	7967.3282	1079.0312
4_MACS_peak_34049_lociStitched	chr7	158178494	158187516	4	8295	10749.713	920.2439999999999
6_MACS_peak_13909_lociStitched	chr17	887634	896622	6	8034	9423.0192	1042.608
3_MACS_peak_11227_lociStitched	chr15	72950806	72959791	3	8449	11022.797999999999	1168.9485
6_MACS_peak_30336_lociStitched	chr4	8543743	8552728	6	8319	10298.607000000002	825.7215
12_MACS_peak_8169_lociStitched	chr11	70092951	70101925	12	6797	8595.297199999999	814.8392
7_MACS_peak_33393_lociStitched	chr7	151586097	151595064	7	6069	8206.5984	1182.7473
6_MACS_peak_22877_lociStitched	chr2	121100086	121109050	6	6596	8782.9272	718.0164000000001
7_MACS_peak_34908_lociStitched	chr8	142443099	142452063	7	5449	7628.364	527.0832
7_MACS_peak_19138_lociStitched	chr19	15192562	15201525	7	7413	9016.778	896.3000000000001
7_MACS_peak_22972_lociStitched	chr2	128406875	128415837	7	6716	9010.3948	771.6282
8_MACS_peak_20685_lociStitched	chr19	41592433	41601393	8	6485	8501.248	695.296
7_MACS_peak_27366_lociStitched	chr22	42840858	42849804	7	8243	9540.0144	912.492
5_MACS_peak_8853_lociStitched	chr11	118495785	118504729	5	6740	8947.577599999999	970.424
2_MACS_peak_36420_lociStitched	chr9	133966547	133975482	2	8904	15133.209499999999	822.02
6_MACS_peak_12433_lociStitched	chr16	31154473	31163401	6	5805	7917.3504	824.9472
9_MACS_peak_11751_lociStitched	chr16	406173	415099	9	6486	8229.772	973.8266
4_MACS_peak_26161_lociStitched	chr22	19134014	19142937	4	7530	10246.280900000002	701.3478
9_MACS_peak_14230_lociStitched	chr17	6604405	6613325	9	6745	8444.564	835.8040000000001
3_MACS_peak_35003_lociStitched	chr8	142689038	142697957	3	8206	11262.913199999999	591.3297
7_MACS_peak_14196_lociStitched	chr17	6366753	6375671	7	6987	8954.5638	927.472
6_MACS_peak_7377_lociStitched	chr11	61406927	61415842	6	7784	8662.7055	821.9630000000001
5_MACS_peak_9108_lociStitched	chr12	64437	73345	5	8001	8845.644	1664.0144
3_MACS_peak_33941_lociStitched	chr7	157652671	157661573	3	8707	11808.503	910.6746
5_MACS_peak_28916_lociStitched	chr3	49693681	49702581	5	6956	10233.22	830.3699999999999
1_MACS_peak_11293_lociStitched	chr15	74362240	74371137	1	8898	12538.5421	1411.9539
5_MACS_peak_8821_lociStitched	chr11	117741561	117750457	5	7984	12526.4576	990.1247999999999
8_MACS_peak_31414_lociStitched	chr5	180624291	180633185	8	7088	8120.222000000001	792.4553999999999
6_MACS_peak_33540_lociStitched	chr7	155240628	155249518	6	7548	9930.13	789.432
2_MACS_peak_11373_lociStitched	chr15	75554709	75563592	2	8838	10864.7973	1514.5515
7_MACS_peak_27651_lociStitched	chr22	44926102	44934980	7	7183	9082.194	678.2792
2_MACS_peak_18742_lociStitched	chr19	12860181	12869049	2	8759	13114.8852	793.6859999999999
6_MACS_peak_29688_lociStitched	chr4	6323812	6332669	6	7855	11018.108	914.0424
8_MACS_peak_8354_lociStitched	chr11	70685539	70694390	8	7449	8353.5738	576.2001
10_MACS_peak_13209_lociStitched	chr16	86023572	86032415	10	4339	6726.8701	415.621
1_MACS_peak_17835_lociStitched	chr19	4544666	4553509	1	8844	17673.6198	1190.2678
3_MACS_peak_33280_lociStitched	chr7	150711971	150720805	3	7786	14160.0186	1291.5308
6_MACS_peak_12154_lociStitched	chr16	4339112	4347941	6	7006	8385.7842	850.2327
2_MACS_peak_22058_lociStitched	chr19	54777136	54785964	2	7946	12193.2336	731.8412
7_MACS_peak_15348_lociStitched	chr17	42833433	42842259	7	7381	9682.122	657.5369999999999
7_MACS_peak_32181_lociStitched	chr7	1350416	1359239	7	8335	9252.6801	474.6774
2_MACS_peak_7033_lociStitched	chr11	2277565	2286387	2	8772	14665.6928	621.9509999999999
3_MACS_peak_32560_lociStitched	chr7	27224297	27233111	3	7689	10038.2646	849.6696
8_MACS_peak_13375_lociStitched	chr16	87573027	87581832	8	7160	8289.027	430.5645
3_MACS_peak_6759_lociStitched	chr11	705312	714113	3	8160	14017.3527	668.876
8_MACS_peak_23765_lociStitched	chr20	31169060	31177842	8	7446	9991.2814	558.5352
8_MACS_peak_24634_lociStitched	chr20	57164819	57173601	8	7148	8521.1746	850.9758
6_MACS_peak_6441_lociStitched	chr10	134673095	134681876	6	6915	8859.150899999999	569.8869
6_MACS_peak_33437_lociStitched	chr7	154662172	154670950	6	7637	8784.1446	868.1442000000001
12_MACS_peak_21450_lociStitched	chr19	48521237	48530013	12	6470	6841.7696	656.4448000000001
6_MACS_peak_23047_lociStitched	chr2	183897025	183905801	6	6766	9295.5392	1198.8016
3_MACS_peak_8016_lociStitched	chr11	69600300	69609074	3	8460	11287.751	628.2184
6_MACS_peak_22949_lociStitched	chr2	128322115	128330882	6	7211	10014.544100000001	872.3165
8_MACS_peak_34154_lociStitched	chr7	158884200	158892965	8	6645	7955.9905	898.4124999999999
4_MACS_peak_9526_lociStitched	chr12	52513133	52521894	4	8153	10413.324600000002	1088.1162
11_MACS_peak_15219_lociStitched	chr17	41689978	41698736	11	7100	8724.7196	665.608
3_MACS_peak_21514_lociStitched	chr19	49009135	49017893	3	8297	15373.7932	1103.508
6_MACS_peak_6001_lociStitched	chr10	102540647	102549398	6	6495	7486.480500000001	910.1039999999999
4_MACS_peak_31621_lociStitched	chr6	33691388	33700137	4	7934	10246.8288	778.661
4_MACS_peak_15800_lociStitched	chr17	60343387	60352133	4	8487	13049.9066	1207.8226
6_MACS_peak_33490_lociStitched	chr7	155051351	155060096	6	7516	8905.908	1169.2065
6_MACS_peak_35989_lociStitched	chr9	129307382	129316125	6	7655	9352.387100000002	711.6802
8_MACS_peak_28067_lociStitched	chr22	46833510	46842248	8	6828	8177.020399999999	660.5928
6_MACS_peak_20251_lociStitched	chr19	36319662	36328394	6	6489	7783.7047999999995	826.0472
8_MACS_peak_35658_lociStitched	chr8	145841369	145850100	8	6860	8331.9933	701.0993
2_MACS_peak_18185_lociStitched	chr19	6690012	6698738	2	8069	11462.473600000001	1321.989
5_MACS_peak_31551_lociStitched	chr6	31541348	31550061	5	7488	9174.788999999999	1023.7774999999999
6_MACS_peak_11436_lociStitched	chr15	77911441	77920153	6	7805	9538.7688	667.3392
4_MACS_peak_32898_lociStitched	chr7	100370587	100379298	4	8034	10900.0743	590.6058
5_MACS_peak_33920_lociStitched	chr7	157584560	157593266	5	7335	10193.8554	838.3878
4_MACS_peak_33952_lociStitched	chr7	157689708	157698413	4	8232	10717.596000000001	1041.9885
3_MACS_peak_15484_lociStitched	chr17	44891242	44899944	3	8650	15589.633000000002	828.4304000000001
5_MACS_peak_27470_lociStitched	chr22	43732449	43741149	5	7837	8958.390000000001	578.5500000000001
5_MACS_peak_4213_lociStitched	chr1	37023299	37031990	5	6229	7822.7691	808.263
4_MACS_peak_33327_lociStitched	chr7	151413694	151422379	4	7249	9365.0355	867.6315000000001
4_MACS_peak_12574_lociStitched	chr16	56378597	56387273	4	7044	9247.7484	744.4008
8_MACS_peak_13524_lociStitched	chr16	88253691	88262367	8	7027	8356.7232	380.8764
3_MACS_peak_24008_lociStitched	chr20	43377896	43386572	3	7630	10342.659599999999	710.5644
6_MACS_peak_6585_lociStitched	chr10	134996976	135005649	6	6154	9130.9344	494.361
9_MACS_peak_18627_lociStitched	chr19	10161424	10170097	9	7152	8178.638999999999	578.4891
5_MACS_peak_33893_lociStitched	chr7	157527468	157536124	5	7421	7921.1056	1038.72
7_MACS_peak_5772_lociStitched	chr10	73382378	73391032	7	6016	7641.482	739.0516
4_MACS_peak_6492_lociStitched	chr10	134784254	134792904	4	7051	10054.76	643.56
3_MACS_peak_4856_lociStitched	chr1	158145489	158154136	3	8238	15939.015099999999	1688.7591
6_MACS_peak_8588_lociStitched	chr11	74946149	74954772	6	7130	9631.0287	769.1716
4_MACS_peak_28925_lociStitched	chr3	49901604	49910226	4	8256	10730.079	874.2708
4_MACS_peak_36469_lociStitched	chr9	134696133	134704752	4	8208	11557.2171	798.1194
3_MACS_peak_8609_lociStitched	chr11	75234175	75242793	3	7805	11623.9584	1098.795
1_MACS_peak_22805_lociStitched	chr2	96782879	96791497	1	8619	11722.2036	947.1182
4_MACS_peak_2867_lociStitched	chr1	20486655	20495270	4	7728	10100.226	702.984
2_MACS_peak_6826_lociStitched	chr11	1364325	1372938	2	8195	14747.1786	796.7025
7_MACS_peak_25962_lociStitched	chr21	46641353	46649966	7	7018	8031.6225	1207.5426
6_MACS_peak_15651_lociStitched	chr17	47647645	47656257	6	7162	9880.5476	920.6228
5_MACS_peak_28852_lociStitched	chr3	46937218	46945829	5	7695	10085.2032	814.6006
3_MACS_peak_6914_lociStitched	chr11	1734773	1743380	3	7723	9904.0749	880.4961000000001
3_MACS_peak_25128_lociStitched	chr20	60403159	60411757	3	7856	9838.691400000002	737.7084
9_MACS_peak_33804_lociStitched	chr7	157315639	157324236	9	4948	7323.7843	956.8461
9_MACS_peak_19470_lociStitched	chr19	17656921	17665507	9	7825	8274.3282	637.0812
5_MACS_peak_20470_lociStitched	chr19	39434441	39443024	5	6289	8391.5991	831.6927
4_MACS_peak_28441_lociStitched	chr22	50584017	50592599	4	6543	11122.272	813.5735999999999
6_MACS_peak_5313_lociStitched	chr10	1228911	1237489	6	7391	9563.6122	574.726
2_MACS_peak_37388_lociStitched	chr9	139259655	139268230	2	8060	11635.4175	623.4025
8_MACS_peak_12329_lociStitched	chr16	29152197	29160771	8	4944	7371.9252	658.4831999999999
6_MACS_peak_20802_lociStitched	chr19	42248272	42256845	6	7853	9807.511999999999	867.5876
