GENE_ID	locusLine	bin_1_07_0EWT_0229Kronos_MM1S-KB-6hr-1_H3K18Ac_hs-dm_i14.bam
2_MACS_peak_8285_lociStitched	chr13(.):53023529-53030822	1.8213
1_MACS_peak_8287_lociStitched	chr13(.):53054647-53055691	0.5017
1_MACS_peak_8288_lociStitched	chr13(.):53070187-53074126	1.8083
1_MACS_peak_8289_lociStitched	chr13(.):53087142-53089155	1.0324
1_MACS_peak_8290_lociStitched	chr13(.):53138695-53140164	0.782
1_MACS_peak_8291_lociStitched	chr13(.):53173420-53174790	1.1113
1_MACS_peak_8292_lociStitched	chr13(.):53190694-53191932	0.6932
1_MACS_peak_8293_lociStitched	chr13(.):53225723-53227693	1.3967
1_MACS_peak_8294_lociStitched	chr13(.):53353717-53355123	0.536
1_MACS_peak_8295_lociStitched	chr13(.):53381685-53382566	0.4059
1_MACS_peak_8296_lociStitched	chr13(.):53424670-53426980	2.2561
1_MACS_peak_8297_lociStitched	chr13(.):53440900-53444010	0.8876
1_MACS_peak_8298_lociStitched	chr13(.):53477265-53478604	0.5273
1_MACS_peak_8299_lociStitched	chr13(.):53494595-53496463	0.6821
1_MACS_peak_8300_lociStitched	chr13(.):57274224-57275259	0.4707
1_MACS_peak_8301_lociStitched	chr13(.):57991825-57993587	0.8542
1_MACS_peak_8302_lociStitched	chr13(.):59965756-59966609	0.4733
2_MACS_peak_8303_lociStitched	chr13(.):60318531-60329635	0.4098
1_MACS_peak_8305_lociStitched	chr13(.):60737272-60739064	0.8245
1_MACS_peak_8306_lociStitched	chr13(.):60969698-60972928	1.4711
1_MACS_peak_8307_lociStitched	chr13(.):61944114-61945883	0.6017
1_MACS_peak_8308_lociStitched	chr13(.):61964965-61966135	0.5692
1_MACS_peak_8309_lociStitched	chr13(.):62781005-62785081	0.9907
1_MACS_peak_8310_lociStitched	chr13(.):62833825-62834658	0.3885
1_MACS_peak_8311_lociStitched	chr13(.):62879387-62880332	0.3865
1_MACS_peak_8312_lociStitched	chr13(.):63084982-63085911	0.441
1_MACS_peak_8313_lociStitched	chr13(.):63251918-63252780	0.3859
1_MACS_peak_8314_lociStitched	chr13(.):65567238-65568826	0.5478
1_MACS_peak_8315_lociStitched	chr13(.):65674158-65674914	0.4581
2_MACS_peak_8316_lociStitched	chr13(.):65724330-65729787	0.9212
1_MACS_peak_8318_lociStitched	chr13(.):65756382-65758529	0.7472
1_MACS_peak_8319_lociStitched	chr13(.):65834458-65835957	0.9362
1_MACS_peak_8320_lociStitched	chr13(.):66027926-66029713	0.8004
1_MACS_peak_8321_lociStitched	chr13(.):66796510-66797947	0.5215
1_MACS_peak_8322_lociStitched	chr13(.):66879642-66880700	0.7618
1_MACS_peak_8323_lociStitched	chr13(.):66903973-66904962	0.5084
1_MACS_peak_8324_lociStitched	chr13(.):67087430-67088284	0.3508
1_MACS_peak_8325_lociStitched	chr13(.):67404570-67406505	0.7434
2_MACS_peak_8326_lociStitched	chr13(.):67432555-67439774	0.3344
1_MACS_peak_8328_lociStitched	chr13(.):67455262-67457528	0.8564
1_MACS_peak_8329_lociStitched	chr13(.):67567882-67571256	1.8262
1_MACS_peak_8330_lociStitched	chr13(.):67804450-67805894	0.6892
1_MACS_peak_8331_lociStitched	chr13(.):70573445-70574745	0.7723
1_MACS_peak_8332_lociStitched	chr13(.):70663648-70665128	0.4158
1_MACS_peak_8333_lociStitched	chr13(.):70736072-70737130	0.4397
1_MACS_peak_8334_lociStitched	chr13(.):71848666-71850295	0.6182
1_MACS_peak_8335_lociStitched	chr13(.):71864859-71866804	1.0112
1_MACS_peak_8336_lociStitched	chr13(.):72440659-72441204	0.6162
1_MACS_peak_8337_lociStitched	chr13(.):73230991-73232038	0.498
1_MACS_peak_8338_lociStitched	chr13(.):73300914-73302768	0.711
1_MACS_peak_8339_lociStitched	chr13(.):73355327-73356441	0.5628
1_MACS_peak_8340_lociStitched	chr13(.):73632277-73633915	0.6711
1_MACS_peak_8341_lociStitched	chr13(.):73797006-73797946	0.4183
1_MACS_peak_8342_lociStitched	chr13(.):74275532-74277744	1.0846
1_MACS_peak_8343_lociStitched	chr13(.):74288912-74291144	1.0387
2_MACS_peak_8344_lociStitched	chr13(.):74534049-74542957	0.6419
1_MACS_peak_8346_lociStitched	chr13(.):74599042-74602636	1.9178
2_MACS_peak_8347_lociStitched	chr13(.):74635176-74645413	0.9898
1_MACS_peak_8349_lociStitched	chr13(.):74707062-74711151	2.1892
1_MACS_peak_8350_lociStitched	chr13(.):74862133-74863403	0.9651
1_MACS_peak_8351_lociStitched	chr13(.):75628688-75630261	0.498
1_MACS_peak_8352_lociStitched	chr13(.):76055742-76057177	0.9369
1_MACS_peak_8353_lociStitched	chr13(.):76111178-76112910	1.3144
1_MACS_peak_8354_lociStitched	chr13(.):76123158-76124833	1.5599
1_MACS_peak_8355_lociStitched	chr13(.):76209148-76211317	1.6485
1_MACS_peak_8356_lociStitched	chr13(.):76443644-76445403	0.736
1_MACS_peak_8357_lociStitched	chr13(.):76786926-76788812	0.6723
2_MACS_peak_8358_lociStitched	chr13(.):76905336-76912414	0.6812
1_MACS_peak_8360_lociStitched	chr13(.):77130024-77132237	0.7083
1_MACS_peak_8361_lociStitched	chr13(.):77318483-77320555	0.7482
1_MACS_peak_8362_lociStitched	chr13(.):77389716-77391571	0.7108
2_MACS_peak_8363_lociStitched	chr13(.):77452930-77461556	0.6547
1_MACS_peak_8365_lociStitched	chr13(.):77565323-77567747	1.7118
1_MACS_peak_8366_lociStitched	chr13(.):77600122-77601759	1.5726
1_MACS_peak_8367_lociStitched	chr13(.):77757929-77759359	0.5492
1_MACS_peak_8368_lociStitched	chr13(.):77898917-77905598	2.956
1_MACS_peak_8369_lociStitched	chr13(.):77911673-77914682	2.1889
1_MACS_peak_8370_lociStitched	chr13(.):78002647-78005375	1.6993
1_MACS_peak_8371_lociStitched	chr13(.):78051733-78053155	1.2748
1_MACS_peak_8372_lociStitched	chr13(.):78087707-78088908	0.5727
1_MACS_peak_8373_lociStitched	chr13(.):78270678-78273925	1.3778
1_MACS_peak_8374_lociStitched	chr13(.):78288821-78290306	0.5694
1_MACS_peak_8375_lociStitched	chr13(.):78352956-78355997	2.8936
1_MACS_peak_8376_lociStitched	chr13(.):78419340-78421572	1.0415
1_MACS_peak_8377_lociStitched	chr13(.):78475713-78477872	0.5663
1_MACS_peak_8378_lociStitched	chr13(.):78501484-78504875	0.8415
2_MACS_peak_8379_lociStitched	chr13(.):78593172-78598960	1.606
1_MACS_peak_8381_lociStitched	chr13(.):78605189-78607592	0.9491
1_MACS_peak_8382_lociStitched	chr13(.):78620035-78621049	0.5909
1_MACS_peak_8383_lociStitched	chr13(.):78659404-78660601	0.542
1_MACS_peak_8384_lociStitched	chr13(.):78674683-78678638	1.247
1_MACS_peak_8385_lociStitched	chr13(.):78688794-78696771	5.57
2_MACS_peak_8386_lociStitched	chr13(.):78703268-78712922	1.2591
1_MACS_peak_8388_lociStitched	chr13(.):78733537-78737150	1.678
1_MACS_peak_8389_lociStitched	chr13(.):78873851-78875073	0.5041
1_MACS_peak_8390_lociStitched	chr13(.):78972291-78974278	0.7655
2_MACS_peak_8391_lociStitched	chr13(.):79038174-79046931	0.4199
1_MACS_peak_8393_lociStitched	chr13(.):79176496-79177404	0.4274
1_MACS_peak_8394_lociStitched	chr13(.):79232218-79234376	1.2422
1_MACS_peak_8395_lociStitched	chr13(.):79644313-79645342	0.6299
1_MACS_peak_8396_lociStitched	chr13(.):79682269-79684394	0.6486
1_MACS_peak_8397_lociStitched	chr13(.):79767816-79769968	0.7999
1_MACS_peak_8398_lociStitched	chr13(.):79819767-79821153	1.0693
1_MACS_peak_8399_lociStitched	chr13(.):79960012-79961013	0.4931
1_MACS_peak_8400_lociStitched	chr13(.):79967807-79968819	0.3917
1_MACS_peak_8401_lociStitched	chr13(.):79978726-79981448	1.9586
1_MACS_peak_8402_lociStitched	chr13(.):80054660-80056308	0.9535
1_MACS_peak_8403_lociStitched	chr13(.):80163387-80164724	0.5682
1_MACS_peak_8404_lociStitched	chr13(.):80194728-80197139	0.9315
1_MACS_peak_8405_lociStitched	chr13(.):80622298-80625005	0.6188
1_MACS_peak_8406_lociStitched	chr13(.):80913977-80915907	0.4928
1_MACS_peak_8407_lociStitched	chr13(.):81027823-81029340	0.5355
1_MACS_peak_8408_lociStitched	chr13(.):81690383-81691676	0.6708
1_MACS_peak_8409_lociStitched	chr13(.):82708853-82709551	0.4204
1_MACS_peak_8410_lociStitched	chr13(.):83032215-83033126	0.4032
1_MACS_peak_8411_lociStitched	chr13(.):83261947-83263703	0.7661
1_MACS_peak_8412_lociStitched	chr13(.):83735961-83737892	0.8525
1_MACS_peak_8413_lociStitched	chr13(.):83793152-83797419	1.8772
1_MACS_peak_8414_lociStitched	chr13(.):83892531-83893238	0.3995
1_MACS_peak_8415_lociStitched	chr13(.):84306161-84308370	0.8476
1_MACS_peak_8416_lociStitched	chr13(.):84549281-84550711	0.6007
1_MACS_peak_8417_lociStitched	chr13(.):84699930-84702257	3.4036
1_MACS_peak_8418_lociStitched	chr13(.):84710218-84712296	1.3762
1_MACS_peak_8419_lociStitched	chr13(.):84742856-84743697	0.4027
1_MACS_peak_8420_lociStitched	chr13(.):84836343-84839193	2.3371
1_MACS_peak_8421_lociStitched	chr13(.):85535760-85537393	0.8373
2_MACS_peak_8422_lociStitched	chr13(.):85545553-85548683	1.4612
1_MACS_peak_8424_lociStitched	chr13(.):85682224-85683722	0.6633
1_MACS_peak_8425_lociStitched	chr13(.):85953180-85954460	0.5523
1_MACS_peak_8426_lociStitched	chr13(.):85974218-85974943	0.4302
1_MACS_peak_8427_lociStitched	chr13(.):85991434-85992457	0.4897
1_MACS_peak_8428_lociStitched	chr13(.):87333197-87333982	0.3922
1_MACS_peak_8429_lociStitched	chr13(.):88187863-88190616	1.1497
2_MACS_peak_8430_lociStitched	chr13(.):88322949-88330709	0.2269
1_MACS_peak_8432_lociStitched	chr13(.):88794596-88795707	0.4964
1_MACS_peak_8433_lociStitched	chr13(.):89028841-89029865	0.3464
1_MACS_peak_8434_lociStitched	chr13(.):91170807-91172536	0.5586
1_MACS_peak_8435_lociStitched	chr13(.):91274159-91276958	0.8607
1_MACS_peak_8436_lociStitched	chr13(.):91707970-91710195	0.8901
2_MACS_peak_8437_lociStitched	chr13(.):91771356-91776272	0.4141
1_MACS_peak_8439_lociStitched	chr13(.):91786680-91787350	0.393
1_MACS_peak_8440_lociStitched	chr13(.):91983181-91984192	0.501
1_MACS_peak_8441_lociStitched	chr13(.):91998817-92001533	0.9227
1_MACS_peak_8442_lociStitched	chr13(.):92429836-92431244	0.7569
1_MACS_peak_8443_lociStitched	chr13(.):92876545-92877820	0.805
1_MACS_peak_8444_lociStitched	chr13(.):93419559-93420567	0.5164
1_MACS_peak_8445_lociStitched	chr13(.):93458007-93459083	0.7552
1_MACS_peak_8446_lociStitched	chr13(.):93495028-93496986	0.7989
1_MACS_peak_8447_lociStitched	chr13(.):93759911-93760992	0.5425
1_MACS_peak_8448_lociStitched	chr13(.):93878744-93881224	1.0382
1_MACS_peak_8449_lociStitched	chr13(.):94135822-94136848	0.4595
1_MACS_peak_8450_lociStitched	chr13(.):94964519-94966076	0.7089
1_MACS_peak_8451_lociStitched	chr13(.):94979672-94980556	0.4182
2_MACS_peak_8452_lociStitched	chr13(.):95200225-95204921	1.321
2_MACS_peak_8454_lociStitched	chr13(.):95247357-95255036	0.559
1_MACS_peak_8456_lociStitched	chr13(.):95952803-95954152	0.6581
3_MACS_peak_8457_lociStitched	chr13(.):96107817-96122381	0.8639
1_MACS_peak_8460_lociStitched	chr13(.):96130269-96131924	1.1495
1_MACS_peak_8461_lociStitched	chr13(.):96260286-96262673	1.1151
1_MACS_peak_8462_lociStitched	chr13(.):96328030-96330631	1.2505
1_MACS_peak_8463_lociStitched	chr13(.):96400983-96402763	0.7513
1_MACS_peak_8464_lociStitched	chr13(.):96704862-96706596	1.2234
1_MACS_peak_8465_lociStitched	chr13(.):96741782-96742627	0.5293
1_MACS_peak_8466_lociStitched	chr13(.):97635333-97637051	0.7544
1_MACS_peak_8467_lociStitched	chr13(.):97645891-97647183	0.6403
1_MACS_peak_8468_lociStitched	chr13(.):97873845-97880183	1.1937
2_MACS_peak_8469_lociStitched	chr13(.):98020904-98024700	0.7082
1_MACS_peak_8471_lociStitched	chr13(.):98084241-98087852	1.6105
1_MACS_peak_8472_lociStitched	chr13(.):98110922-98113668	1.3471
1_MACS_peak_8473_lociStitched	chr13(.):98199909-98201484	0.633
1_MACS_peak_8474_lociStitched	chr13(.):98627480-98630005	1.617
1_MACS_peak_8475_lociStitched	chr13(.):98794380-98796656	0.7565
1_MACS_peak_8476_lociStitched	chr13(.):99128223-99129779	0.9391
1_MACS_peak_8477_lociStitched	chr13(.):99139238-99142900	1.0498
2_MACS_peak_8478_lociStitched	chr13(.):99222791-99230738	0.7453
1_MACS_peak_8480_lociStitched	chr13(.):99413538-99414879	0.6162
1_MACS_peak_8481_lociStitched	chr13(.):99505370-99507064	1.0137
1_MACS_peak_8482_lociStitched	chr13(.):99526962-99528596	0.754
1_MACS_peak_8483_lociStitched	chr13(.):99737769-99741113	1.6605
1_MACS_peak_8484_lociStitched	chr13(.):99780481-99782655	1.1591
1_MACS_peak_8485_lociStitched	chr13(.):99802889-99804809	0.4724
1_MACS_peak_8486_lociStitched	chr13(.):99851991-99854195	1.3871
1_MACS_peak_8487_lociStitched	chr13(.):99880246-99882309	0.681
1_MACS_peak_8488_lociStitched	chr13(.):99933811-99935585	0.5154
1_MACS_peak_8489_lociStitched	chr13(.):99983730-99985368	0.5918
1_MACS_peak_8490_lociStitched	chr13(.):100007956-100009606	0.557
1_MACS_peak_8491_lociStitched	chr13(.):100077349-100078395	0.5615
3_MACS_peak_8492_lociStitched	chr13(.):100147918-100154711	0.7625
1_MACS_peak_8495_lociStitched	chr13(.):100257732-100259837	1.4134
1_MACS_peak_8496_lociStitched	chr13(.):100632330-100633803	0.6769
1_MACS_peak_8497_lociStitched	chr13(.):100740514-100742400	0.823
1_MACS_peak_8498_lociStitched	chr13(.):101044127-101047932	1.2191
1_MACS_peak_8499_lociStitched	chr13(.):101135647-101136983	0.6176
1_MACS_peak_8500_lociStitched	chr13(.):101239968-101241594	1.3631
1_MACS_peak_8501_lociStitched	chr13(.):101260504-101261519	0.4302
1_MACS_peak_8502_lociStitched	chr13(.):101326361-101328308	0.9204
1_MACS_peak_8503_lociStitched	chr13(.):101421435-101422230	0.4375
1_MACS_peak_8504_lociStitched	chr13(.):101440061-101443245	1.3517
1_MACS_peak_8505_lociStitched	chr13(.):101527579-101529177	0.513
1_MACS_peak_8506_lociStitched	chr13(.):101564809-101566369	0.4859
1_MACS_peak_8507_lociStitched	chr13(.):102067476-102069361	0.5536
1_MACS_peak_8508_lociStitched	chr13(.):102188013-102189329	0.4853
1_MACS_peak_8509_lociStitched	chr13(.):103045919-103047901	1.8396
1_MACS_peak_8510_lociStitched	chr13(.):103215068-103216545	0.5031
2_MACS_peak_8511_lociStitched	chr13(.):103243413-103251123	2.3767
2_MACS_peak_8513_lociStitched	chr13(.):103424820-103433157	0.6614
1_MACS_peak_8515_lociStitched	chr13(.):103450605-103453563	1.0694
1_MACS_peak_8516_lociStitched	chr13(.):103497239-103500212	2.0102
1_MACS_peak_8517_lociStitched	chr13(.):104220164-104221836	0.7569
1_MACS_peak_8518_lociStitched	chr13(.):105636415-105637729	0.5149
1_MACS_peak_8519_lociStitched	chr13(.):105790966-105793394	2.546
1_MACS_peak_8520_lociStitched	chr13(.):106560296-106562020	0.6971
1_MACS_peak_8521_lociStitched	chr13(.):106898876-106899772	0.4026
2_MACS_peak_8522_lociStitched	chr13(.):107187560-107188993	0.4682
1_MACS_peak_8524_lociStitched	chr13(.):107218874-107221228	1.8943
1_MACS_peak_8525_lociStitched	chr13(.):107373613-107374651	0.4561
1_MACS_peak_8526_lociStitched	chr13(.):107435880-107437158	0.5596
1_MACS_peak_8527_lociStitched	chr13(.):107569913-107570906	1.2932
1_MACS_peak_8528_lociStitched	chr13(.):107822208-107823219	0.5409
1_MACS_peak_8529_lociStitched	chr13(.):108578096-108579849	1.937
1_MACS_peak_8530_lociStitched	chr13(.):108869949-108871716	1.1308
1_MACS_peak_8531_lociStitched	chr13(.):108921604-108923422	0.9697
1_MACS_peak_8532_lociStitched	chr13(.):109392761-109393819	0.4894
2_MACS_peak_8533_lociStitched	chr13(.):109507483-109512723	0.5396
1_MACS_peak_8535_lociStitched	chr13(.):109566597-109569379	3.19
1_MACS_peak_8536_lociStitched	chr13(.):109783143-109785245	1.0891
1_MACS_peak_8537_lociStitched	chr13(.):109812691-109816672	2.039
1_MACS_peak_8538_lociStitched	chr13(.):109832642-109834538	0.758
1_MACS_peak_8539_lociStitched	chr13(.):109906493-109908637	0.7234
1_MACS_peak_8540_lociStitched	chr13(.):109984159-109985756	0.7696
1_MACS_peak_8541_lociStitched	chr13(.):110199611-110201511	0.7496
1_MACS_peak_8542_lociStitched	chr13(.):110222043-110223598	0.7002
1_MACS_peak_8543_lociStitched	chr13(.):110297996-110299600	0.4926
1_MACS_peak_8544_lociStitched	chr13(.):110395975-110397105	0.4262
2_MACS_peak_8545_lociStitched	chr13(.):110438847-110444139	1.2586
2_MACS_peak_8547_lociStitched	chr13(.):110681797-110691612	0.6729
1_MACS_peak_8549_lociStitched	chr13(.):110706756-110708568	0.6498
1_MACS_peak_8550_lociStitched	chr13(.):110788729-110791979	2.8843
1_MACS_peak_8551_lociStitched	chr13(.):111176239-111179307	1.8727
2_MACS_peak_8552_lociStitched	chr13(.):111207716-111214947	0.2557
1_MACS_peak_8554_lociStitched	chr13(.):111227424-111229272	0.7299
1_MACS_peak_8555_lociStitched	chr13(.):111267351-111269144	0.7136
1_MACS_peak_8556_lociStitched	chr13(.):111327958-111329741	1.2468
2_MACS_peak_8557_lociStitched	chr13(.):111357200-111369196	0.9856
1_MACS_peak_8559_lociStitched	chr13(.):111379827-111380929	0.5881
2_MACS_peak_8560_lociStitched	chr13(.):111522333-111527933	0.3658
1_MACS_peak_8562_lociStitched	chr13(.):111552175-111553532	0.3754
1_MACS_peak_8563_lociStitched	chr13(.):111564084-111568835	2.257
1_MACS_peak_8564_lociStitched	chr13(.):111606384-111608702	0.8336
2_MACS_peak_8565_lociStitched	chr13(.):111616210-111618921	0.6928
1_MACS_peak_8567_lociStitched	chr13(.):111698003-111700574	2.0091
1_MACS_peak_8568_lociStitched	chr13(.):111719225-111720601	0.6644
1_MACS_peak_8569_lociStitched	chr13(.):111805145-111807198	1.4534
1_MACS_peak_8570_lociStitched	chr13(.):112024497-112026496	1.1885
2_MACS_peak_8571_lociStitched	chr13(.):113241087-113247475	1.1412
2_MACS_peak_8573_lociStitched	chr13(.):113343212-113349073	0.675
1_MACS_peak_8575_lociStitched	chr13(.):113456580-113458292	1.3496
1_MACS_peak_8576_lociStitched	chr13(.):113526438-113528270	1.4715
1_MACS_peak_8577_lociStitched	chr13(.):113554364-113555269	0.3766
1_MACS_peak_8578_lociStitched	chr13(.):113584732-113586285	1.1291
2_MACS_peak_8579_lociStitched	chr13(.):113801004-113808372	0.122
1_MACS_peak_8581_lociStitched	chr13(.):113862002-113864915	1.493
1_MACS_peak_8582_lociStitched	chr13(.):113950568-113952684	0.8957
1_MACS_peak_8583_lociStitched	chr13(.):114047670-114048766	0.724
1_MACS_peak_8584_lociStitched	chr13(.):114080155-114081394	0.5749
1_MACS_peak_8585_lociStitched	chr13(.):114143845-114146563	1.3525
2_MACS_peak_8586_lociStitched	chr13(.):114238109-114240446	0.7387
1_MACS_peak_8588_lociStitched	chr13(.):114427504-114429466	0.4832
1_MACS_peak_8589_lociStitched	chr13(.):114443475-114446113	0.8585
1_MACS_peak_8590_lociStitched	chr13(.):114461295-114462869	0.7786
1_MACS_peak_8591_lociStitched	chr13(.):114478144-114480403	1.2946
1_MACS_peak_8592_lociStitched	chr13(.):114487091-114489171	0.8037
1_MACS_peak_8593_lociStitched	chr13(.):114539758-114541219	0.6452
1_MACS_peak_8594_lociStitched	chr13(.):114556452-114568175	4.084
2_MACS_peak_8595_lociStitched	chr13(.):114581776-114594880	1.2846
1_MACS_peak_8597_lociStitched	chr13(.):114610059-114612299	1.449
1_MACS_peak_8598_lociStitched	chr13(.):114633522-114634886	0.3902
1_MACS_peak_8599_lociStitched	chr13(.):114789258-114794496	4.0552
1_MACS_peak_8600_lociStitched	chr13(.):114812545-114815877	1.1869
1_MACS_peak_8601_lociStitched	chr13(.):114828788-114835251	9.9648
2_MACS_peak_8602_lociStitched	chr13(.):114863673-114867756	1.3396
1_MACS_peak_8604_lociStitched	chr13(.):114874335-114877689	1.844
1_MACS_peak_8605_lociStitched	chr13(.):114895717-114898629	1.312
1_MACS_peak_8606_lociStitched	chr13(.):114913209-114915402	1.0243
2_MACS_peak_8607_lociStitched	chr13(.):114921739-114928166	0.3099
2_MACS_peak_8609_lociStitched	chr13(.):114987090-114993122	0.8024
1_MACS_peak_8611_lociStitched	chr13(.):114999621-115001886	1.7251
2_MACS_peak_8612_lociStitched	chr13(.):115023950-115032763	1.7975
2_MACS_peak_8614_lociStitched	chr13(.):115039433-115048653	2.3546
3_MACS_peak_8616_lociStitched	chr13(.):115070269-115081114	1.0363
2_MACS_peak_8619_lociStitched	chr13(.):115099033-115106467	0.5646
2_MACS_peak_8621_lociStitched	chr14(.):19065921-19069271	0.5734
1_MACS_peak_8623_lociStitched	chr14(.):19122685-19124766	0.4765
1_MACS_peak_8624_lociStitched	chr14(.):19134688-19137269	0.719
2_MACS_peak_8625_lociStitched	chr14(.):19637752-19642972	0.4528
1_MACS_peak_8627_lociStitched	chr14(.):19649334-19650963	0.7073
1_MACS_peak_8628_lociStitched	chr14(.):19924454-19926022	0.6633
2_MACS_peak_8629_lociStitched	chr14(.):19933221-19937923	0.4636
1_MACS_peak_8631_lociStitched	chr14(.):20800622-20802285	0.5373
1_MACS_peak_8632_lociStitched	chr14(.):20810129-20812613	0.9604
1_MACS_peak_8633_lociStitched	chr14(.):20868483-20870459	0.945
1_MACS_peak_8634_lociStitched	chr14(.):20880631-20882647	0.8798
1_MACS_peak_8635_lociStitched	chr14(.):20895851-20896779	0.4099
2_MACS_peak_8636_lociStitched	chr14(.):20922365-20930729	0.7001
1_MACS_peak_8638_lociStitched	chr14(.):20937220-20938641	0.8249
1_MACS_peak_8639_lociStitched	chr14(.):20958432-20960305	1.0206
2_MACS_peak_8640_lociStitched	chr14(.):21130983-21137203	0.3314
1_MACS_peak_8642_lociStitched	chr14(.):21147899-21153589	2.3452
1_MACS_peak_8643_lociStitched	chr14(.):21248216-21251011	1.0615
1_MACS_peak_8644_lociStitched	chr14(.):21283964-21286561	1.4933
1_MACS_peak_8645_lociStitched	chr14(.):21438648-21440313	0.6602
1_MACS_peak_8646_lociStitched	chr14(.):21457699-21458880	0.5302
1_MACS_peak_8647_lociStitched	chr14(.):21492527-21493582	0.6144
1_MACS_peak_8648_lociStitched	chr14(.):21537661-21540452	0.8028
3_MACS_peak_8649_lociStitched	chr14(.):21566599-21578238	0.8032
1_MACS_peak_8652_lociStitched	chr14(.):21736684-21738771	1.1081
1_MACS_peak_8653_lociStitched	chr14(.):21776359-21777980	0.7824
1_MACS_peak_8654_lociStitched	chr14(.):21851135-21853500	1.6312
1_MACS_peak_8655_lociStitched	chr14(.):21904795-21905961	0.4279
1_MACS_peak_8656_lociStitched	chr14(.):21923420-21925457	0.7682
1_MACS_peak_8657_lociStitched	chr14(.):21944546-21945933	0.358
1_MACS_peak_8658_lociStitched	chr14(.):21978731-21980420	1.1792
