GENE_ID	locusLine	bin_1_10_0EWW_0229Kronos_MM1S-KB-24hr-2_H3K18Ac_hs-dm_i19.bam
1_MACS_peak_1538_lociStitched	chr1(.):149968630-149970640	0.9851
1_MACS_peak_1539_lociStitched	chr1(.):149981250-149983471	1.5847
1_MACS_peak_1540_lociStitched	chr1(.):150038443-150040689	2.3316
1_MACS_peak_1541_lociStitched	chr1(.):150051780-150054235	0.7097
2_MACS_peak_1542_lociStitched	chr1(.):150120989-150139349	2.4583
1_MACS_peak_1544_lociStitched	chr1(.):150185183-150186940	0.8327
1_MACS_peak_1545_lociStitched	chr1(.):150205688-150209693	3.2165
1_MACS_peak_1546_lociStitched	chr1(.):150239826-150242218	2.9051
1_MACS_peak_1547_lociStitched	chr1(.):150253583-150255007	0.6404
1_MACS_peak_1548_lociStitched	chr1(.):150265431-150267066	1.3361
1_MACS_peak_1549_lociStitched	chr1(.):150293029-150295062	2.2239
1_MACS_peak_1550_lociStitched	chr1(.):150335331-150339223	5.7653
1_MACS_peak_1551_lociStitched	chr1(.):150459067-150460855	1.2386
1_MACS_peak_1552_lociStitched	chr1(.):150487098-150489192	2.0658
2_MACS_peak_1553_lociStitched	chr1(.):150532196-150553376	5.5123
1_MACS_peak_1555_lociStitched	chr1(.):150582590-150587427	3.0561
1_MACS_peak_1556_lociStitched	chr1(.):150599872-150603287	2.9968
1_MACS_peak_1557_lociStitched	chr1(.):150669015-150670547	0.988
2_MACS_peak_1558_lociStitched	chr1(.):150737193-150744405	0.8932
3_MACS_peak_1560_lociStitched	chr1(.):150847949-150863538	0.661
1_MACS_peak_1563_lociStitched	chr1(.):150897469-150899735	1.254
2_MACS_peak_1564_lociStitched	chr1(.):150945269-150952474	1.8588
1_MACS_peak_1566_lociStitched	chr1(.):150977681-150982020	2.5898
1_MACS_peak_1567_lociStitched	chr1(.):151019620-151021453	1.1963
1_MACS_peak_1568_lociStitched	chr1(.):151028003-151032998	2.2266
1_MACS_peak_1569_lociStitched	chr1(.):151041971-151044649	7.1478
1_MACS_peak_1570_lociStitched	chr1(.):151137350-151139849	1.9411
1_MACS_peak_1571_lociStitched	chr1(.):151161600-151163387	1.5138
1_MACS_peak_1572_lociStitched	chr1(.):151169970-151172575	1.9254
1_MACS_peak_1573_lociStitched	chr1(.):151226461-151228073	1.6295
1_MACS_peak_1574_lociStitched	chr1(.):151253115-151256200	2.8547
1_MACS_peak_1575_lociStitched	chr1(.):151298634-151301478	2.9049
1_MACS_peak_1576_lociStitched	chr1(.):151318333-151320918	1.9796
1_MACS_peak_1577_lociStitched	chr1(.):151371021-151373160	2.5532
2_MACS_peak_1578_lociStitched	chr1(.):151429648-151433055	1.1721
1_MACS_peak_1580_lociStitched	chr1(.):151483081-151487067	0.867
1_MACS_peak_1581_lociStitched	chr1(.):151511070-151514060	3.7567
1_MACS_peak_1582_lociStitched	chr1(.):151583947-151585735	2.2535
1_MACS_peak_1583_lociStitched	chr1(.):151692537-151694190	1.2279
1_MACS_peak_1584_lociStitched	chr1(.):151735158-151736826	1.5929
2_MACS_peak_1585_lociStitched	chr1(.):151751386-151759823	0.4681
1_MACS_peak_1587_lociStitched	chr1(.):151786959-151790682	1.4981
2_MACS_peak_1588_lociStitched	chr1(.):151802552-151813542	0.9365
1_MACS_peak_1590_lociStitched	chr1(.):151880843-151882977	2.7204
3_MACS_peak_1591_lociStitched	chr1(.):151891510-151903598	1.4604
1_MACS_peak_1594_lociStitched	chr1(.):151917429-151918775	0.7867
1_MACS_peak_1595_lociStitched	chr1(.):151965279-151967309	0.8554
2_MACS_peak_1596_lociStitched	chr1(.):152006219-152021801	2.3607
1_MACS_peak_1598_lociStitched	chr1(.):152160999-152162163	1.075
1_MACS_peak_1599_lociStitched	chr1(.):152364669-152368369	1.2953
1_MACS_peak_1600_lociStitched	chr1(.):152431596-152433325	1.9715
1_MACS_peak_1601_lociStitched	chr1(.):152451933-152452616	0.6687
1_MACS_peak_1602_lociStitched	chr1(.):152594668-152596259	0.5836
1_MACS_peak_1603_lociStitched	chr1(.):152758268-152759591	0.656
1_MACS_peak_1604_lociStitched	chr1(.):152940106-152941707	0.8267
1_MACS_peak_1605_lociStitched	chr1(.):153195388-153196960	1.0754
2_MACS_peak_1606_lociStitched	chr1(.):153225658-153236425	0.4464
1_MACS_peak_1608_lociStitched	chr1(.):153315526-153317167	0.5541
2_MACS_peak_1609_lociStitched	chr1(.):153504828-153509500	0.7385
1_MACS_peak_1611_lociStitched	chr1(.):153537811-153541917	1.0998
1_MACS_peak_1612_lociStitched	chr1(.):153570653-153571795	0.8703
1_MACS_peak_1613_lociStitched	chr1(.):153606039-153607600	9.9627
1_MACS_peak_1614_lociStitched	chr1(.):153630414-153632197	2.1917
1_MACS_peak_1615_lociStitched	chr1(.):153642607-153645062	1.11
1_MACS_peak_1616_lociStitched	chr1(.):153699404-153701666	3.2078
3_MACS_peak_1617_lociStitched	chr1(.):153747274-153765083	1.0971
1_MACS_peak_1620_lociStitched	chr1(.):153777486-153778877	0.7642
2_MACS_peak_1621_lociStitched	chr1(.):153821016-153827303	0.601
1_MACS_peak_1623_lociStitched	chr1(.):153838192-153839912	0.6615
1_MACS_peak_1624_lociStitched	chr1(.):153892565-153897006	1.7289
1_MACS_peak_1625_lociStitched	chr1(.):153916744-153919869	4.4547
3_MACS_peak_1626_lociStitched	chr1(.):153929391-153941495	1.7181
1_MACS_peak_1629_lociStitched	chr1(.):153948920-153950999	2.1384
1_MACS_peak_1630_lociStitched	chr1(.):153962392-153964386	2.8308
1_MACS_peak_1631_lociStitched	chr1(.):154086907-154088186	0.8606
1_MACS_peak_1632_lociStitched	chr1(.):154153796-154156462	2.1397
1_MACS_peak_1633_lociStitched	chr1(.):154165940-154167405	1.3453
1_MACS_peak_1634_lociStitched	chr1(.):154191433-154194964	3.4912
1_MACS_peak_1635_lociStitched	chr1(.):154243791-154246211	1.48
1_MACS_peak_1636_lociStitched	chr1(.):154296873-154302500	4.0997
1_MACS_peak_1637_lociStitched	chr1(.):154324777-154326754	1.085
2_MACS_peak_1638_lociStitched	chr1(.):154374405-154394798	4.2877
1_MACS_peak_1640_lociStitched	chr1(.):154411767-154412879	0.6164
1_MACS_peak_1641_lociStitched	chr1(.):154490586-154493999	0.9476
1_MACS_peak_1642_lociStitched	chr1(.):154529554-154532631	1.5178
1_MACS_peak_1643_lociStitched	chr1(.):154579371-154583015	3.139
1_MACS_peak_1644_lociStitched	chr1(.):154598935-154601275	1.9998
1_MACS_peak_1645_lociStitched	chr1(.):154702165-154703640	0.6323
1_MACS_peak_1646_lociStitched	chr1(.):154719618-154721621	1.012
1_MACS_peak_1647_lociStitched	chr1(.):154754950-154766271	3.8994
1_MACS_peak_1648_lociStitched	chr1(.):154777754-154781609	2.0875
2_MACS_peak_1649_lociStitched	chr1(.):154791935-154796425	0.646
1_MACS_peak_1651_lociStitched	chr1(.):154808310-154812247	2.3471
4_MACS_peak_1652_lociStitched	chr1(.):154821601-154851763	1.9598
1_MACS_peak_1656_lociStitched	chr1(.):154858507-154860013	1.0937
3_MACS_peak_1657_lociStitched	chr1(.):154907889-154936001	4.7554
3_MACS_peak_1660_lociStitched	chr1(.):154942254-154957673	1.8165
1_MACS_peak_1663_lociStitched	chr1(.):154970901-154977572	3.7726
1_MACS_peak_1664_lociStitched	chr1(.):154987831-154991144	2.1932
2_MACS_peak_1665_lociStitched	chr1(.):155015717-155025589	0.6401
1_MACS_peak_1667_lociStitched	chr1(.):155035270-155037217	0.9426
1_MACS_peak_1668_lociStitched	chr1(.):155056682-155058797	1.2081
2_MACS_peak_1669_lociStitched	chr1(.):155107063-155113315	1.3776
1_MACS_peak_1671_lociStitched	chr1(.):155144765-155147140	1.7982
2_MACS_peak_1672_lociStitched	chr1(.):155157156-155164120	0.4312
1_MACS_peak_1674_lociStitched	chr1(.):155176411-155179704	4.452
3_MACS_peak_1675_lociStitched	chr1(.):155188033-155198456	1.0347
5_MACS_peak_1678_lociStitched	chr1(.):155210190-155232861	0.6843
2_MACS_peak_1683_lociStitched	chr1(.):155242105-155248317	0.7681
1_MACS_peak_1685_lociStitched	chr1(.):155266505-155268089	0.9811
1_MACS_peak_1686_lociStitched	chr1(.):155277459-155279869	1.9974
1_MACS_peak_1687_lociStitched	chr1(.):155292405-155295087	2.4686
2_MACS_peak_1688_lociStitched	chr1(.):155435248-155443437	0.9319
1_MACS_peak_1690_lociStitched	chr1(.):155531015-155534664	4.9569
1_MACS_peak_1691_lociStitched	chr1(.):155579205-155581017	1.2579
1_MACS_peak_1692_lociStitched	chr1(.):155656933-155659741	6.1091
1_MACS_peak_1693_lociStitched	chr1(.):155686121-155688014	1.0642
1_MACS_peak_1694_lociStitched	chr1(.):155714534-155716500	1.1934
1_MACS_peak_1695_lociStitched	chr1(.):155785158-155787841	1.2107
1_MACS_peak_1696_lociStitched	chr1(.):155826335-155830843	1.0993
1_MACS_peak_1697_lociStitched	chr1(.):155880057-155882133	1.1042
2_MACS_peak_1698_lociStitched	chr1(.):155902935-155919081	1.9014
3_MACS_peak_1700_lociStitched	chr1(.):155938358-155962339	3.1484
1_MACS_peak_1703_lociStitched	chr1(.):155972575-155974061	1.1104
2_MACS_peak_1704_lociStitched	chr1(.):155981573-155991304	0.4163
1_MACS_peak_1706_lociStitched	chr1(.):156022200-156025655	1.9133
1_MACS_peak_1707_lociStitched	chr1(.):156051889-156053072	0.5394
1_MACS_peak_1708_lociStitched	chr1(.):156065572-156068458	2.2769
2_MACS_peak_1709_lociStitched	chr1(.):156074483-156086138	1.442
2_MACS_peak_1711_lociStitched	chr1(.):156092567-156100819	1.1944
2_MACS_peak_1713_lociStitched	chr1(.):156115317-156133458	4.9459
1_MACS_peak_1715_lociStitched	chr1(.):156162677-156164639	2.3221
1_MACS_peak_1716_lociStitched	chr1(.):156181888-156184044	3.7294
1_MACS_peak_1718_lociStitched	chr1(.):156194431-156199715	2.2119
1_MACS_peak_1719_lociStitched	chr1(.):156214917-156216349	0.9133
1_MACS_peak_1720_lociStitched	chr1(.):156250660-156253750	2.4651
1_MACS_peak_1721_lociStitched	chr1(.):156264631-156266011	1.1354
1_MACS_peak_1722_lociStitched	chr1(.):156307125-156309287	1.9042
1_MACS_peak_1723_lociStitched	chr1(.):156389258-156391973	1.2306
1_MACS_peak_1724_lociStitched	chr1(.):156425816-156427825	3.9338
2_MACS_peak_1725_lociStitched	chr1(.):156450479-156476395	2.2742
1_MACS_peak_1727_lociStitched	chr1(.):156493049-156496253	1.8886
1_MACS_peak_1728_lociStitched	chr1(.):156541251-156542776	1.0271
1_MACS_peak_1729_lociStitched	chr1(.):156560360-156562653	1.9245
1_MACS_peak_1730_lociStitched	chr1(.):156569759-156572290	1.2868
2_MACS_peak_1731_lociStitched	chr1(.):156627034-156635929	3.111
1_MACS_peak_1733_lociStitched	chr1(.):156646639-156648241	0.5145
1_MACS_peak_1734_lociStitched	chr1(.):156697321-156699432	1.5408
2_MACS_peak_1735_lociStitched	chr1(.):156709412-156723012	2.3762
1_MACS_peak_1737_lociStitched	chr1(.):156735478-156738935	2.85
1_MACS_peak_1738_lociStitched	chr1(.):156785956-156787048	0.463
1_MACS_peak_1739_lociStitched	chr1(.):157014516-157016816	2.0728
1_MACS_peak_1740_lociStitched	chr1(.):157075590-157077171	0.7239
1_MACS_peak_1741_lociStitched	chr1(.):157106484-157109555	2.5359
1_MACS_peak_1742_lociStitched	chr1(.):157117506-157119157	1.0644
3_MACS_peak_1743_lociStitched	chr1(.):157142298-157153055	1.0694
1_MACS_peak_1746_lociStitched	chr1(.):157276800-157278195	0.6954
2_MACS_peak_1747_lociStitched	chr1(.):157328885-157334369	0.8527
1_MACS_peak_1749_lociStitched	chr1(.):157372564-157374571	1.1197
1_MACS_peak_1750_lociStitched	chr1(.):157399500-157400431	1.6538
2_MACS_peak_1751_lociStitched	chr1(.):157474815-157485489	1.9548
1_MACS_peak_1753_lociStitched	chr1(.):157492601-157495658	2.7256
1_MACS_peak_1754_lociStitched	chr1(.):157521208-157522790	0.7546
1_MACS_peak_1755_lociStitched	chr1(.):157564315-157566462	0.7834
2_MACS_peak_1756_lociStitched	chr1(.):157695521-157706377	0.6986
1_MACS_peak_1758_lociStitched	chr1(.):157774747-157778140	3.6771
1_MACS_peak_1759_lociStitched	chr1(.):157818490-157820299	1.2586
1_MACS_peak_1760_lociStitched	chr1(.):158095180-158097029	0.6787
1_MACS_peak_1761_lociStitched	chr1(.):158255189-158256418	0.9153
1_MACS_peak_1762_lociStitched	chr1(.):158615607-158617104	0.6434
1_MACS_peak_1763_lociStitched	chr1(.):158788371-158790466	1.1683
1_MACS_peak_1764_lociStitched	chr1(.):158903073-158904338	0.6474
1_MACS_peak_1765_lociStitched	chr1(.):158921903-158922758	0.5701
1_MACS_peak_1766_lociStitched	chr1(.):158965688-158966962	0.8245
2_MACS_peak_1767_lociStitched	chr1(.):158978106-158986940	2.1404
2_MACS_peak_1769_lociStitched	chr1(.):159035740-159048454	2.6383
1_MACS_peak_1771_lociStitched	chr1(.):159750348-159751815	1.0595
1_MACS_peak_1772_lociStitched	chr1(.):159787240-159788337	0.7697
1_MACS_peak_1773_lociStitched	chr1(.):159823691-159825529	1.6257
1_MACS_peak_1774_lociStitched	chr1(.):159838169-159840021	1.0295
1_MACS_peak_1775_lociStitched	chr1(.):159857989-159861744	1.6003
1_MACS_peak_1776_lociStitched	chr1(.):159879036-159882046	3.4755
1_MACS_peak_1777_lociStitched	chr1(.):159890383-159896347	3.0848
1_MACS_peak_1778_lociStitched	chr1(.):160000443-160002872	1.7534
2_MACS_peak_1779_lociStitched	chr1(.):160067277-160069816	1.1417
2_MACS_peak_1781_lociStitched	chr1(.):160165124-160176967	1.2055
1_MACS_peak_1783_lociStitched	chr1(.):160230543-160234057	4.8268
1_MACS_peak_1784_lociStitched	chr1(.):160253616-160255356	1.6986
1_MACS_peak_1785_lociStitched	chr1(.):160311845-160314336	2.475
2_MACS_peak_1786_lociStitched	chr1(.):160398304-160409212	1.07
2_MACS_peak_1788_lociStitched	chr1(.):160489515-160493401	0.6254
1_MACS_peak_1790_lociStitched	chr1(.):160509264-160511488	2.2678
3_MACS_peak_1791_lociStitched	chr1(.):160587923-160600858	1.29
1_MACS_peak_1794_lociStitched	chr1(.):160607174-160608953	0.6419
4_MACS_peak_1795_lociStitched	chr1(.):160633638-160655593	4.3261
1_MACS_peak_1799_lociStitched	chr1(.):160675181-160685880	4.0371
3_MACS_peak_1800_lociStitched	chr1(.):160694247-160714837	2.1216
1_MACS_peak_1803_lociStitched	chr1(.):160736284-160738993	2.8828
1_MACS_peak_1804_lociStitched	chr1(.):160749812-160753467	2.853
1_MACS_peak_1805_lociStitched	chr1(.):160764220-160768615	3.7943
1_MACS_peak_1806_lociStitched	chr1(.):160920963-160924493	0.7309
1_MACS_peak_1807_lociStitched	chr1(.):160959504-160960617	0.7435
2_MACS_peak_1808_lociStitched	chr1(.):160982569-160992086	1.3341
2_MACS_peak_1810_lociStitched	chr1(.):161007657-161018846	4.3355
1_MACS_peak_1812_lociStitched	chr1(.):161029402-161031237	0.6032
1_MACS_peak_1813_lociStitched	chr1(.):161037391-161041343	5.0415
1_MACS_peak_1814_lociStitched	chr1(.):161066562-161069257	1.734
1_MACS_peak_1815_lociStitched	chr1(.):161086834-161089022	1.5651
1_MACS_peak_1816_lociStitched	chr1(.):161101250-161103787	5.1768
3_MACS_peak_1817_lociStitched	chr1(.):161122611-161137612	2.0274
3_MACS_peak_1820_lociStitched	chr1(.):161144659-161163948	3.1639
1_MACS_peak_1823_lociStitched	chr1(.):161170957-161173333	3.8779
2_MACS_peak_1824_lociStitched	chr1(.):161185319-161198247	1.238
1_MACS_peak_1826_lociStitched	chr1(.):161275091-161276478	0.9591
1_MACS_peak_1827_lociStitched	chr1(.):161283217-161285220	2.4545
1_MACS_peak_1828_lociStitched	chr1(.):161348493-161349546	1.18
1_MACS_peak_1829_lociStitched	chr1(.):161359015-161360842	1.4086
1_MACS_peak_1830_lociStitched	chr1(.):161368229-161370732	5.189
1_MACS_peak_1831_lociStitched	chr1(.):161379423-161380633	0.6879
1_MACS_peak_1832_lociStitched	chr1(.):161409327-161411082	1.8622
2_MACS_peak_1833_lociStitched	chr1(.):161493443-161501776	0.4524
1_MACS_peak_1835_lociStitched	chr1(.):161508961-161510989	1.2239
1_MACS_peak_1836_lociStitched	chr1(.):161530305-161531619	1.1073
1_MACS_peak_1837_lociStitched	chr1(.):161550307-161551926	0.5811
1_MACS_peak_1838_lociStitched	chr1(.):161581484-161582996	0.6241
1_MACS_peak_1839_lociStitched	chr1(.):161611943-161612881	0.4428
1_MACS_peak_1840_lociStitched	chr1(.):161632132-161633709	0.5751
1_MACS_peak_1841_lociStitched	chr1(.):161675642-161678006	1.211
2_MACS_peak_1842_lociStitched	chr1(.):161687522-161698027	1.0626
1_MACS_peak_1844_lociStitched	chr1(.):161708097-161711771	1.3529
1_MACS_peak_1845_lociStitched	chr1(.):161718813-161720750	2.4223
2_MACS_peak_1846_lociStitched	chr1(.):161735378-161743804	0.6304
1_MACS_peak_1848_lociStitched	chr1(.):161767878-161780739	2.0813
1_MACS_peak_1849_lociStitched	chr1(.):161818677-161820264	0.7134
1_MACS_peak_1850_lociStitched	chr1(.):162038730-162040680	1.3123
1_MACS_peak_1851_lociStitched	chr1(.):162198420-162200917	1.2077
1_MACS_peak_1852_lociStitched	chr1(.):162235026-162236972	1.2599
1_MACS_peak_1853_lociStitched	chr1(.):162253946-162256103	0.9935
1_MACS_peak_1854_lociStitched	chr1(.):162358469-162360189	0.7187
1_MACS_peak_1855_lociStitched	chr1(.):162413611-162415459	0.6479
1_MACS_peak_1856_lociStitched	chr1(.):162466866-162468796	2.3822
1_MACS_peak_1857_lociStitched	chr1(.):162530194-162532525	1.6108
1_MACS_peak_1858_lociStitched	chr1(.):162556896-162558881	0.6756
2_MACS_peak_1859_lociStitched	chr1(.):162595806-162604231	0.7213
1_MACS_peak_1861_lociStitched	chr1(.):162759575-162761420	1.203
1_MACS_peak_1862_lociStitched	chr1(.):162803459-162806615	1.278
1_MACS_peak_1863_lociStitched	chr1(.):162983447-162984736	0.8355
1_MACS_peak_1864_lociStitched	chr1(.):163290753-163292895	2.0962
1_MACS_peak_1865_lociStitched	chr1(.):164414472-164416528	1.0517
1_MACS_peak_1866_lociStitched	chr1(.):164527421-164531188	1.1831
1_MACS_peak_1867_lociStitched	chr1(.):164547540-164549488	0.7225
1_MACS_peak_1868_lociStitched	chr1(.):164570517-164573126	1.5165
2_MACS_peak_1869_lociStitched	chr1(.):164582512-164589737	0.9165
2_MACS_peak_1871_lociStitched	chr1(.):164628556-164637845	0.669
1_MACS_peak_1873_lociStitched	chr1(.):164685311-164691670	1.7469
1_MACS_peak_1874_lociStitched	chr1(.):164736540-164738271	0.7348
1_MACS_peak_1875_lociStitched	chr1(.):165392876-165394667	1.2857
1_MACS_peak_1876_lociStitched	chr1(.):165566686-165568453	1.1268
1_MACS_peak_1877_lociStitched	chr1(.):165598970-165601625	2.06
1_MACS_peak_1878_lociStitched	chr1(.):165666718-165668624	1.8517
1_MACS_peak_1879_lociStitched	chr1(.):165737208-165739510	2.3247
1_MACS_peak_1880_lociStitched	chr1(.):165754052-165755522	0.7673
1_MACS_peak_1881_lociStitched	chr1(.):165796407-165799167	1.7072
1_MACS_peak_1882_lociStitched	chr1(.):165814734-165816511	0.609
1_MACS_peak_1883_lociStitched	chr1(.):165839960-165841148	0.6683
1_MACS_peak_1884_lociStitched	chr1(.):165866077-165867509	0.7499
1_MACS_peak_1885_lociStitched	chr1(.):166135539-166136682	1.2724
1_MACS_peak_1886_lociStitched	chr1(.):166458364-166460415	2.4301
1_MACS_peak_1887_lociStitched	chr1(.):166807621-166810028	1.5694
1_MACS_peak_1888_lociStitched	chr1(.):166844320-166846467	1.9553
1_MACS_peak_1889_lociStitched	chr1(.):166944707-166945659	0.7097
1_MACS_peak_1890_lociStitched	chr1(.):167012296-167014073	1.1468
1_MACS_peak_1891_lociStitched	chr1(.):167188369-167192373	2.664
1_MACS_peak_1892_lociStitched	chr1(.):167297214-167301090	1.4932
1_MACS_peak_1893_lociStitched	chr1(.):167398620-167400462	0.8021
3_MACS_peak_1894_lociStitched	chr1(.):167416228-167426201	1.8846
2_MACS_peak_1897_lociStitched	chr1(.):167460568-167470242	0.4865
2_MACS_peak_1899_lociStitched	chr1(.):167507736-167512481	0.609
1_MACS_peak_1901_lociStitched	chr1(.):167521998-167523728	1.1775
1_MACS_peak_1902_lociStitched	chr1(.):167532246-167534564	0.9672
1_MACS_peak_1903_lociStitched	chr1(.):167568685-167570403	0.9614
1_MACS_peak_1904_lociStitched	chr1(.):167585729-167588032	1.6842
1_MACS_peak_1905_lociStitched	chr1(.):167596290-167602122	3.8025
1_MACS_peak_1906_lociStitched	chr1(.):167610668-167612054	0.9428
1_MACS_peak_1907_lociStitched	chr1(.):167674881-167676432	0.6108
2_MACS_peak_1908_lociStitched	chr1(.):167682652-167692505	1.0681
1_MACS_peak_1910_lociStitched	chr1(.):167721448-167723420	0.8915
1_MACS_peak_1911_lociStitched	chr1(.):167773863-167775152	0.6056
1_MACS_peak_1912_lociStitched	chr1(.):167878386-167880312	0.9162
1_MACS_peak_1913_lociStitched	chr1(.):167903944-167907938	4.7694
1_MACS_peak_1914_lociStitched	chr1(.):168147282-168149617	1.92
1_MACS_peak_1915_lociStitched	chr1(.):168194365-168196968	1.8867
4_MACS_peak_1916_lociStitched	chr1(.):168302571-168318171	0.4846
1_MACS_peak_1920_lociStitched	chr1(.):168376597-168378043	1.1743
1_MACS_peak_1921_lociStitched	chr1(.):168435893-168437538	0.48
1_MACS_peak_1922_lociStitched	chr1(.):169074219-169076911	1.6377
1_MACS_peak_1923_lociStitched	chr1(.):169084673-169086707	2.1691
1_MACS_peak_1924_lociStitched	chr1(.):169336324-169338459	2.3469
1_MACS_peak_1925_lociStitched	chr1(.):169453958-169456534	1.5788
1_MACS_peak_1926_lociStitched	chr1(.):169661315-169662355	0.6488
1_MACS_peak_1927_lociStitched	chr1(.):169680082-169681641	0.9898
1_MACS_peak_1928_lociStitched	chr1(.):169763019-169765998	1.7979
1_MACS_peak_1929_lociStitched	chr1(.):169861546-169864859	5.8455
2_MACS_peak_1930_lociStitched	chr1(.):169876483-169886200	0.9663
1_MACS_peak_1932_lociStitched	chr1(.):169894833-169895838	0.5817
2_MACS_peak_1933_lociStitched	chr1(.):170037187-170044705	0.5455
1_MACS_peak_1935_lociStitched	chr1(.):170499967-170502322	3.8622
1_MACS_peak_1936_lociStitched	chr1(.):170900392-170902492	1.6371
2_MACS_peak_1937_lociStitched	chr1(.):171219823-171227546	1.1161
1_MACS_peak_1939_lociStitched	chr1(.):171453152-171456175	2.5848
1_MACS_peak_1940_lociStitched	chr1(.):171709921-171713012	2.4484
1_MACS_peak_1941_lociStitched	chr1(.):171749372-171751586	1.278
1_MACS_peak_1942_lociStitched	chr1(.):171774314-171775826	1.1497
1_MACS_peak_1943_lociStitched	chr1(.):171786355-171787897	0.6732
1_MACS_peak_1944_lociStitched	chr1(.):171809984-171811386	0.7907
2_MACS_peak_1945_lociStitched	chr1(.):172148894-172155767	1.628
1_MACS_peak_1947_lociStitched	chr1(.):172223583-172225393	0.6791
1_MACS_peak_1948_lociStitched	chr1(.):172359501-172360694	0.7542
1_MACS_peak_1949_lociStitched	chr1(.):172412451-172413653	1.6193
1_MACS_peak_1950_lociStitched	chr1(.):172500774-172503645	2.5185
