#10_0EWW_0229Kronos_MM1S-KB-24hr-2_H3K18Ac_hs-dm_i19_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/10_0EWW_0229Kronos_MM1S-KB-24hr-2_H3K18Ac_hs-dm_i19_ROSE/10_0EWW_0229Kronos_MM1S-KB-24hr-2_H3K18Ac_hs-dm_i19_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X10_0EWW_0229Kronos_MM1S.KB.24hr.2_H3K18Ac_hs.dm_i19.bam
#Using cutoff of 22673.2851 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X10_0EWW_0229Kronos_MM1S.KB.24hr.2_H3K18Ac_hs.dm_i19.bam	X44_0EXW_0229Kronos_MM1S.KB.24hr.2_Input_hs_i90.bam	enhancerRank	isSuperStretch
1_MACS_peak_19505_lociStitched	chr4	17577566	17581195	1	3630	5634.3854	1013.5797	4579	0
1_MACS_peak_11495_lociStitched	chr17	66286030	66289509	1	3480	7915.4208	688.4941	4580	0
1_MACS_peak_26249_lociStitched	chr8	104510555	104514222	1	3668	4025.9993	378.4344	4581	0
2_MACS_peak_23660_lociStitched	chr6	138225132	138233799	2	3647	5675.1516	1462.1229	4582	0
1_MACS_peak_22080_lociStitched	chr5	173215772	173219280	1	3509	7430.6456	631.44	4583	0
2_MACS_peak_6574_lociStitched	chr12	95031708	95035555	2	3690	3590.4051	688.613	4584	0
1_MACS_peak_4255_lociStitched	chr11	11190975	11194626	1	3652	4675.1055	629.0673	4585	0
2_MACS_peak_10817_lociStitched	chr17	27915072	27918895	2	3697	3358.1232	766.5115	4586	0
2_MACS_peak_20474_lociStitched	chr4	157114255	157123208	2	3668	4755.8336	1178.2148	4587	0
2_MACS_peak_18797_lociStitched	chr3	153114283	153119120	2	3602	5713.4644	573.6682	4588	0
2_MACS_peak_521_lociStitched	chr1	35324404	35332879	2	3602	6166.41	1035.645	4589	0
1_MACS_peak_10673_lociStitched	chr17	17205929	17209618	1	3690	3629.2382	850.6834	4590	0
1_MACS_peak_3331_lociStitched	chr10	64396003	64399510	1	3508	7625.9715	878.8542	4591	0
1_MACS_peak_2955_lociStitched	chr10	14643452	14647112	1	3661	4552.674	863.76	4592	0
2_MACS_peak_10506_lociStitched	chr17	4399439	4408328	2	3692	3781.3806	1148.4588	4593	0
2_MACS_peak_15278_lociStitched	chr2	198752728	198758932	2	3697	3475.4808	1060.884	4594	0
1_MACS_peak_18149_lociStitched	chr3	67047672	67051378	1	3707	2674.2496	755.2828	4595	0
2_MACS_peak_20727_lociStitched	chr5	1110622	1114397	2	3657	4291.7975	508.115	4596	0
3_MACS_peak_8731_lociStitched	chr15	51168478	51178513	3	3699	3811.293	1553.418	4597	0
1_MACS_peak_9202_lociStitched	chr15	85871833	85875386	1	3554	6770.9521	828.5596	4598	0
1_MACS_peak_20968_lociStitched	chr5	43601437	43604847	1	3411	8839.402	833.404	4599	0
1_MACS_peak_10812_lociStitched	chr17	27618872	27622379	1	3508	7403.9784	725.2476	4600	0
2_MACS_peak_17045_lociStitched	chr22	29781165	29785479	2	3674	4056.8856	882.213	4601	0
2_MACS_peak_3910_lociStitched	chr10	112677701	112681130	2	3428	8601.6465	812.673	4602	0
1_MACS_peak_12772_lociStitched	chr19	15488455	15491966	1	3512	7527.9351	912.5089	4603	0
1_MACS_peak_8694_lociStitched	chr15	47224849	47228537	1	3689	3238.064	656.464	4604	0
2_MACS_peak_1176_lociStitched	chr1	100249238	100253298	2	3683	3207.806	396.256	4605	0
2_MACS_peak_7678_lociStitched	chr14	24657225	24666269	2	3575	6322.6604	813.0556	4606	0
1_MACS_peak_23724_lociStitched	chr6	143205470	143209079	1	3610	5302.3428	501.2901	4607	0
1_MACS_peak_18337_lociStitched	chr3	101775788	101779459	1	3672	3926.1345	774.2139	4608	0
1_MACS_peak_316_lociStitched	chr1	24827073	24830549	1	3477	7789.716	700.414	4609	0
2_MACS_peak_4917_lociStitched	chr11	72953231	72961806	2	3643	5343.0825	1341.13	4610	0
2_MACS_peak_8641_lociStitched	chr15	44116181	44120834	2	3683	3744.7344	1009.2357	4611	0
1_MACS_peak_8206_lociStitched	chr14	93796676	93800333	1	3658	4102.0569	565.7379	4612	0
2_MACS_peak_1973_lociStitched	chr1	174951766	174960681	2	3651	5751.958	2056.6905	4613	0
2_MACS_peak_28180_lociStitched	chrX	48534018	48543051	2	3617	5370.1185	839.1657	4614	0
3_MACS_peak_8244_lociStitched	chr14	98638103	98641859	3	3697	2355.012	472.8804	4615	0
1_MACS_peak_17212_lociStitched	chr22	38769164	38772638	1	3475	7862.3568	820.2114	4616	0
1_MACS_peak_28119_lociStitched	chrX	44730831	44734409	1	3579	5795.6444	472.296	4617	0
1_MACS_peak_28256_lociStitched	chrX	55514643	55518288	1	3646	4234.3965	453.0735	4618	0
2_MACS_peak_6304_lociStitched	chr12	64845158	64854171	2	3648	5287.0258	1574.5711	4619	0
2_MACS_peak_24615_lociStitched	chr7	76017657	76023613	2	3621	5313.9432	912.4592	4620	0
1_MACS_peak_11243_lociStitched	chr17	47752738	47756180	1	3443	8373.0092	910.0648	4621	0
1_MACS_peak_21020_lociStitched	chr5	54858917	54862451	1	3535	6599.745	535.0476	4622	0
1_MACS_peak_11828_lociStitched	chr18	3446983	3450139	1	3157	11164.9812	677.2776	4623	0
1_MACS_peak_22991_lociStitched	chr6	53657928	53661525	1	3598	5803.0401	940.6155	4624	0
2_MACS_peak_23847_lociStitched	chr6	159459220	159464093	2	3669	3372.116	478.0413	4625	0
2_MACS_peak_13643_lociStitched	chr2	21684266	21692225	2	3651	4550.1603	1067.3019	4626	0
2_MACS_peak_2240_lociStitched	chr1	202776496	202781141	2	3641	5108.571	1335.4375	4627	0
2_MACS_peak_11007_lociStitched	chr17	38218758	38226082	2	3612	5511.31	1017.3036	4628	0
1_MACS_peak_17748_lociStitched	chr3	34148179	34151851	1	3673	3310.6752	627.1776	4629	0
2_MACS_peak_22471_lociStitched	chr6	25026705	25036327	2	3678	3846.8756	1408.6608	4630	0
2_MACS_peak_8919_lociStitched	chr15	67425841	67430562	2	3595	5542.454	726.0898	4631	0
1_MACS_peak_26225_lociStitched	chr8	103595308	103598958	1	3651	3783.955	401.865	4632	0
2_MACS_peak_21013_lociStitched	chr5	54522200	54530236	2	3683	3248.9548	1215.0432	4633	0
1_MACS_peak_6690_lociStitched	chr12	106694865	106698152	1	3288	10030.6092	882.2308	4634	0
2_MACS_peak_9043_lociStitched	chr15	75416396	75424546	2	3557	6608.835	1103.51	4635	0
1_MACS_peak_26650_lociStitched	chr9	5529185	5532848	1	3664	3433.6962	618.6807	4636	0
2_MACS_peak_13171_lociStitched	chr19	44030666	44038509	2	3604	5790.4869	1261.1544	4637	0
1_MACS_peak_21274_lociStitched	chr5	79541324	79544991	1	3668	3308.3674	660.4267	4638	0
1_MACS_peak_2600_lociStitched	chr1	227520131	227523504	1	3374	9219.4209	1060.4712	4639	0
2_MACS_peak_26832_lociStitched	chr9	35095474	35104125	2	3544	7336.048	1656.6665	4640	0
1_MACS_peak_24374_lociStitched	chr7	44885479	44889086	1	3608	5417.3533	1075.6074	4641	0
1_MACS_peak_9350_lociStitched	chr15	100104619	100108030	1	3412	8357.9733	698.5728	4642	0
2_MACS_peak_22978_lociStitched	chr6	52974009	52978072	2	3683	2567.0034	856.0741	4643	0
1_MACS_peak_6546_lociStitched	chr12	93770934	93774389	1	3456	7870.49	812.616	4644	0
2_MACS_peak_9190_lociStitched	chr15	85173881	85177899	2	3640	4468.016	1028.2062	4645	0
2_MACS_peak_25_lociStitched	chr1	1439672	1447833	2	3620	5187.9477	1188.2416	4646	0
1_MACS_peak_22819_lociStitched	chr6	39959458	39962982	1	3525	6392.1836	421.8228	4647	0
1_MACS_peak_19097_lociStitched	chr3	182129560	182133219	1	3660	3501.2971	764.3651	4648	0
2_MACS_peak_10436_lociStitched	chr17	1358435	1367309	2	3660	4092.6888	1364.8212	4649	0
1_MACS_peak_21954_lociStitched	chr5	156501217	156504879	1	3663	3373.4344	772.682	4650	0
2_MACS_peak_1585_lociStitched	chr1	151751386	151759823	2	3672	3949.3597	1762.4893	4651	0
1_MACS_peak_22877_lociStitched	chr6	43671864	43675446	1	3583	5667.7986	827.8002	4652	0
2_MACS_peak_1468_lociStitched	chr1	146551572	146557503	2	3407	9232.7877	1552.1427	4653	0
1_MACS_peak_16321_lociStitched	chr20	50806511	50809625	1	3115	11362.6746	680.0976	4654	0
2_MACS_peak_17047_lociStitched	chr22	29806763	29811951	2	3653	3821.4808	944.216	4655	0
2_MACS_peak_28761_lociStitched	chrX	153636842	153641424	2	3622	4367.1042	529.221	4656	0
1_MACS_peak_3633_lociStitched	chr10	91091335	91094914	1	3580	5696.6943	853.5915	4657	0
1_MACS_peak_15880_lociStitched	chr20	17660346	17663954	1	3609	4849.152	693.4576	4658	0
1_MACS_peak_21425_lociStitched	chr5	99851723	99855321	1	3599	5150.537	756.6594	4659	0
1_MACS_peak_14529_lociStitched	chr2	106360213	106363760	1	3548	6012.165	565.7465	4660	0
1_MACS_peak_19800_lociStitched	chr4	71568853	71572347	1	3495	7139.6396	782.3066	4661	0
2_MACS_peak_2964_lociStitched	chr10	14960592	14969718	2	3634	4574.8638	1157.1768	4662	0
1_MACS_peak_7875_lociStitched	chr14	57525280	57528904	1	3625	4036.0488	370.7352	4663	0
1_MACS_peak_9518_lociStitched	chr16	4664014	4667653	1	3640	3831.867	626.9997	4664	0
1_MACS_peak_26412_lociStitched	chr8	130983020	130986600	1	3581	5673.942	920.776	4665	0
2_MACS_peak_4546_lociStitched	chr11	48127549	48132320	2	3665	3302.0091	1098.2842	4666	0
1_MACS_peak_4177_lociStitched	chr11	5387669	5391288	1	3620	4507.4645	728.5047	4667	0
1_MACS_peak_4045_lociStitched	chr10	129922424	129926017	1	3594	5028.0442	592.1264	4668	0
1_MACS_peak_25219_lociStitched	chr7	139475273	139478887	1	3615	4884.321	984.815	4669	0
2_MACS_peak_10395_lociStitched	chr16	89554354	89558110	2	3672	2133.0324	368.088	4670	0
2_MACS_peak_18908_lociStitched	chr3	166188933	166197176	2	3660	3940.9783	1566.9943	4671	0
2_MACS_peak_26636_lociStitched	chr9	4936532	4940312	2	3653	3581.928	922.32	4672	0
2_MACS_peak_12119_lociStitched	chr18	47012594	47019287	2	3590	6124.095	1631.0841	4673	0
1_MACS_peak_3583_lociStitched	chr10	83437484	83441077	1	3594	4952.5912	554.7592	4674	0
1_MACS_peak_2701_lociStitched	chr1	235113138	235116731	1	3594	5566.2756	1175.6296	4675	0
2_MACS_peak_104_lociStitched	chr1	9485303	9489825	2	3659	2964.171	609.1134	4676	0
1_MACS_peak_6555_lociStitched	chr12	94070041	94072953	1	2913	13026.2496	880.88	4677	0
1_MACS_peak_7815_lociStitched	chr14	51255785	51259437	1	3653	3007.0568	408.2936	4678	0
1_MACS_peak_19199_lociStitched	chr3	186760501	186764112	1	3612	4891.0995	969.9146	4679	0
2_MACS_peak_11251_lociStitched	chr17	48128210	48134557	2	3651	3830.4145	1184.9849	4680	0
2_MACS_peak_20442_lociStitched	chr4	153557619	153565425	2	3659	3757.8084	1465.1862	4681	0
1_MACS_peak_11838_lociStitched	chr18	5293960	5297442	1	3483	6995.6862	569.6552	4682	0
1_MACS_peak_5192_lociStitched	chr11	108091851	108095437	1	3587	5608.8626	1141.4238	4683	0
2_MACS_peak_14966_lociStitched	chr2	165722359	165726289	2	3645	3570.798	793.074	4684	0
1_MACS_peak_24523_lociStitched	chr7	70158249	70161880	1	3632	3738.4776	511.2448	4685	0
1_MACS_peak_15058_lociStitched	chr2	175313649	175316934	1	3286	9541.611	612.981	4686	0
2_MACS_peak_10810_lociStitched	chr17	27502789	27508214	2	3627	4325.3525	958.5975	4687	0
1_MACS_peak_23081_lociStitched	chr6	74361921	74365370	1	3450	7805.4319	908.8115	4688	0
1_MACS_peak_14504_lociStitched	chr2	102442953	102446603	1	3651	3035.705	546.77	4689	0
1_MACS_peak_25910_lociStitched	chr8	57470353	57473865	1	3513	6674.556	784.2296	4690	0
1_MACS_peak_16290_lociStitched	chr20	48530951	48534321	1	3371	8647.083	709.722	4691	0
2_MACS_peak_25082_lociStitched	chr7	127224621	127229413	2	3570	6121.3008	1325.4672	4692	0
1_MACS_peak_22854_lociStitched	chr6	42895680	42898894	1	3215	10422.3592	797.7148	4693	0
2_MACS_peak_18681_lociStitched	chr3	140577709	140583047	2	3627	4174.8498	886.108	4694	0
1_MACS_peak_28090_lociStitched	chrX	40942983	40946359	1	3377	8282.6784	442.9312	4695	0
1_MACS_peak_13207_lociStitched	chr19	45518207	45521387	1	3181	10772.886	849.06	4696	0
1_MACS_peak_14038_lociStitched	chr2	60827960	60831615	1	3656	2674.3635	588.8205	4697	0
1_MACS_peak_16772_lociStitched	chr21	44393209	44396607	1	3399	8589.4644	1063.9138	4698	0
1_MACS_peak_10211_lociStitched	chr16	71597543	71600806	1	3264	9872.2065	782.7937	4699	0
1_MACS_peak_16160_lociStitched	chr20	40320747	40324136	1	3390	8825.9727	1196.9948	4700	0
1_MACS_peak_2443_lociStitched	chr1	212807446	212811010	1	3565	5822.8632	1049.9544	4701	0
1_MACS_peak_17279_lociStitched	chr22	40830554	40834090	1	3537	6146.9824	843.336	4702	0
1_MACS_peak_20038_lociStitched	chr4	99180688	99183852	1	3165	10782.912	766.9536	4703	0
1_MACS_peak_3913_lociStitched	chr10	113096592	113100146	1	3555	5644.4628	702.9812	4704	0
2_MACS_peak_27664_lociStitched	chr9	132801240	132806187	2	3632	3614.2782	743.0394	4705	0
2_MACS_peak_24266_lociStitched	chr7	34757657	34764401	2	3615	4411.2504	975.1824	4706	0
1_MACS_peak_22629_lociStitched	chr6	30709349	30712969	1	3621	4035.576	791.694	4707	0
2_MACS_peak_18918_lociStitched	chr3	167924285	167932813	2	3610	5464.7424	1903.4496	4708	0
1_MACS_peak_4669_lociStitched	chr11	63302019	63305530	1	3512	6686.3484	951.1299	4709	0
1_MACS_peak_9610_lociStitched	chr16	12007102	12010705	1	3604	4484.2938	759.5124	4710	0
1_MACS_peak_17146_lociStitched	chr22	36633390	36636645	1	3256	10072.272	962.178	4711	0
1_MACS_peak_3497_lociStitched	chr10	76770331	76773927	1	3597	4467.3108	557.7396	4712	0
1_MACS_peak_6397_lociStitched	chr12	75782198	75785810	1	3613	4253.8524	811.6164	4713	0
1_MACS_peak_19783_lociStitched	chr4	69303754	69307271	1	3518	6195.1955	586.9873	4714	0
2_MACS_peak_8928_lociStitched	chr15	68127738	68133881	2	3563	5783.6345	1079.3251	4715	0
1_MACS_peak_6014_lociStitched	chr12	46892481	46895940	1	3460	7223.4297	663.0903	4716	0
2_MACS_peak_25092_lociStitched	chr7	127674253	127678226	2	3660	2365.9215	1029.4043	4717	0
1_MACS_peak_16837_lociStitched	chr21	47742717	47746108	1	3392	8694.1849	1189.2237	4718	0
2_MACS_peak_23967_lociStitched	chr7	5732792	5741006	2	3645	3319.2774	1145.0316	4719	0
1_MACS_peak_7562_lociStitched	chr13	114812133	114815692	1	3560	5308.2485	587.235	4720	0
1_MACS_peak_14015_lociStitched	chr2	55843190	55846400	1	3211	10383.066	871.194	4721	0
1_MACS_peak_21240_lociStitched	chr5	76168789	76172215	1	3427	7751.6676	762.285	4722	0
2_MACS_peak_5497_lociStitched	chr11	134122369	134131502	2	3645	3359.1174	1312.4121	4723	0
2_MACS_peak_22224_lociStitched	chr6	2970893	2977429	2	3611	4394.8064	1043.7992	4724	0
2_MACS_peak_27316_lociStitched	chr9	102580984	102584650	2	3579	4996.758	766.9272	4725	0
1_MACS_peak_21372_lociStitched	chr5	92242329	92245927	1	3599	4300.6894	619.2158	4726	0
2_MACS_peak_18994_lociStitched	chr3	175186142	175194803	2	3643	3423.6933	1400.4837	4727	0
1_MACS_peak_13745_lociStitched	chr2	30557884	30561336	1	3453	7129.7608	573.7224	4728	0
1_MACS_peak_17716_lociStitched	chr3	31572579	31575963	1	3385	8401.1184	913.68	4729	0
2_MACS_peak_22000_lociStitched	chr5	159845370	159849908	2	3622	3815.0966	993.3682	4730	0
1_MACS_peak_26040_lociStitched	chr8	74902522	74905665	1	3144	10881.066	806.8081	4731	0
2_MACS_peak_24019_lociStitched	chr7	7895914	7901741	2	3602	4449.4972	988.2592	4732	0
1_MACS_peak_3578_lociStitched	chr10	82977862	82981465	1	3604	3936.9981	562.068	4733	0
1_MACS_peak_21317_lociStitched	chr5	87144331	87147890	1	3560	5247.3896	731.0186	4734	0
2_MACS_peak_28_lociStitched	chr1	1544886	1552383	2	3432	7769.1411	967.113	4735	0
1_MACS_peak_780_lociStitched	chr1	51699689	51703119	1	3431	7410.515	599.564	4736	0
2_MACS_peak_13439_lociStitched	chr19	56647058	56653235	2	3542	5931.1554	1047.6192	4737	0
2_MACS_peak_7894_lociStitched	chr14	60793941	60799822	2	3617	3445.6779	569.8689	4738	0
2_MACS_peak_20790_lociStitched	chr5	10627136	10633595	2	3566	5554.0941	1220.751	4739	0
2_MACS_peak_8613_lociStitched	chr15	42782369	42788646	2	3581	5240.0396	1294.3174	4740	0
2_MACS_peak_4969_lociStitched	chr11	75942503	75947507	2	3628	3558.8448	1161.4284	4741	0
1_MACS_peak_2714_lociStitched	chr1	236028866	236032404	1	3539	6029.1058	1123.315	4742	0
2_MACS_peak_1859_lociStitched	chr1	162595806	162604231	2	3571	6076.9525	1931.8525	4743	0
1_MACS_peak_33_lociStitched	chr1	1622765	1625694	1	2930	12488.3773	756.5607	4744	0
1_MACS_peak_4528_lociStitched	chr11	47235377	47238512	1	3136	11071.8795	1001.0055	4745	0
1_MACS_peak_3118_lociStitched	chr10	32216403	32219977	1	3575	4847.0588	859.547	4746	0
1_MACS_peak_16564_lociStitched	chr21	26944618	26948101	1	3484	6509.3787	636.6924	4747	0
1_MACS_peak_12000_lociStitched	chr18	29077327	29080936	1	3610	3612.609	692.928	4748	0
1_MACS_peak_4527_lociStitched	chr11	47197061	47200225	1	3165	10539.6004	756.8288	4749	0
1_MACS_peak_4902_lociStitched	chr11	71964477	71967883	1	3407	7799.0588	757.1538	4750	0
2_MACS_peak_3143_lociStitched	chr10	35414959	35421593	2	3450	7580.0084	1179.5252	4751	0
2_MACS_peak_5042_lociStitched	chr11	82995930	83001493	2	3503	6739.5745	1244.4431	4752	0
2_MACS_peak_15223_lociStitched	chr2	193017815	193021641	2	3625	2743.242	508.858	4753	0
1_MACS_peak_5112_lociStitched	chr11	95521660	95525095	1	3436	7551.8475	945.999	4754	0
1_MACS_peak_24407_lociStitched	chr7	47685360	47688692	1	3333	8689.856	701.7192	4755	0
1_MACS_peak_8727_lociStitched	chr15	50645520	50648634	1	3115	11015.1522	795.9384	4756	0
1_MACS_peak_15956_lociStitched	chr20	25175135	25178605	1	3471	6856.72	815.797	4757	0
1_MACS_peak_16116_lociStitched	chr20	35699106	35702649	1	3544	5335.0494	700.4511	4758	0
1_MACS_peak_25223_lociStitched	chr7	139597213	139600828	1	3616	3382.194	855.309	4759	0
2_MACS_peak_19551_lociStitched	chr4	25311110	25315084	2	3565	5060.4916	943.4276	4760	0
2_MACS_peak_27575_lociStitched	chr9	129829305	129838189	2	3622	3614.8996	1361.0288	4761	0
1_MACS_peak_320_lociStitched	chr1	24967766	24971128	1	3363	8331.3722	750.7346	4762	0
1_MACS_peak_3334_lociStitched	chr10	64466294	64469905	1	3612	3402.6453	737.7273	4763	0
2_MACS_peak_28458_lociStitched	chrX	100640276	100647045	2	3614	3377.731	794.6806	4764	0
2_MACS_peak_15559_lociStitched	chr2	231084212	231091759	2	3554	5115.3566	756.2094	4765	0
1_MACS_peak_9314_lociStitched	chr15	94772103	94775649	1	3547	5321.4822	813.0978	4766	0
2_MACS_peak_6244_lociStitched	chr12	57479919	57483610	2	3555	5029.7257	708.3029	4767	0
1_MACS_peak_13122_lociStitched	chr19	41801921	41805454	1	3534	5470.8505	685.0487	4768	0
1_MACS_peak_17409_lociStitched	chr22	48884974	48888422	1	3449	6854.2792	525.1304	4769	0
2_MACS_peak_11800_lociStitched	chr18	804926	813537	2	3568	5207.0717	1228.7897	4770	0
2_MACS_peak_1446_lociStitched	chr1	145469415	145477983	2	3575	6404.58	2624.3784	4771	0
1_MACS_peak_20886_lociStitched	chr5	34006870	34010059	1	3190	10364.8878	894.5145	4772	0
2_MACS_peak_18573_lociStitched	chr3	128951553	128958640	2	3582	4855.3037	1284.1644	4773	0
1_MACS_peak_20200_lociStitched	chr4	114681492	114684812	1	3321	8841.16	787.504	4774	0
2_MACS_peak_2407_lociStitched	chr1	210865559	210871223	2	3609	4033.3344	1405.2384	4775	0
2_MACS_peak_7488_lociStitched	chr13	103447367	103453458	2	3613	3652.7727	1191.3996	4776	0
1_MACS_peak_26034_lociStitched	chr8	74657550	74660971	1	3422	7441.7013	740.9886	4777	0
2_MACS_peak_9849_lociStitched	chr16	30170528	30178414	2	3605	3786.0686	1049.6266	4778	0
1_MACS_peak_21313_lociStitched	chr5	86562413	86565472	1	3060	11370.9148	765.0559	4779	0
1_MACS_peak_7245_lociStitched	chr13	49134778	49138370	1	3593	3496.0936	385.4216	4780	0
2_MACS_peak_17669_lociStitched	chr3	23764590	23769569	2	3565	4868.4662	934.0604	4781	0
1_MACS_peak_14035_lociStitched	chr2	60709754	60713253	1	3500	5964.7453	612.325	4782	0
1_MACS_peak_1205_lociStitched	chr1	107930711	107934193	1	3483	6104.6424	449.5262	4783	0
1_MACS_peak_24892_lociStitched	chr7	104906998	104910583	1	3586	4187.997	894.816	4784	0
1_MACS_peak_9586_lociStitched	chr16	11588381	11591997	1	3617	2631.0016	547.4624	4785	0
1_MACS_peak_175_lociStitched	chr1	14292230	14295802	1	3573	4272.4692	612.9552	4786	0
1_MACS_peak_3754_lociStitched	chr10	101378364	101381919	1	3556	5020.7265	912.5685	4787	0
2_MACS_peak_19945_lociStitched	chr4	83931132	83934974	2	3614	2934.9038	749.9584	4788	0
1_MACS_peak_2540_lociStitched	chr1	224369109	224372466	1	3358	8609.0265	1126.2735	4789	0
2_MACS_peak_13418_lociStitched	chr19	55812644	55820426	2	3583	4540.0188	1263.7968	4790	0
2_MACS_peak_22412_lociStitched	chr6	15658213	15663835	2	3537	5534.2968	1046.8164	4791	0
2_MACS_peak_12471_lociStitched	chr19	3552409	3558527	2	3599	4020.7496	1316.5936	4792	0
2_MACS_peak_4702_lociStitched	chr11	64569803	64578839	2	3604	3594.5208	1102.392	4793	0
1_MACS_peak_2457_lociStitched	chr1	213254413	213257725	1	3313	8933.4576	902.52	4794	0
2_MACS_peak_13092_lociStitched	chr19	40595741	40601643	2	3538	5454.0382	1005.1106	4795	0
2_MACS_peak_2096_lociStitched	chr1	186583133	186588604	2	3598	3987.8119	1279.1198	4796	0
1_MACS_peak_23667_lociStitched	chr6	138325454	138329045	1	3592	3665.6928	775.2969	4797	0
2_MACS_peak_11654_lociStitched	chr17	75487314	75491752	2	3599	3398.1766	773.5434	4798	0
2_MACS_peak_20405_lociStitched	chr4	146980382	146985416	2	3619	2456.592	814.5012	4799	0
1_MACS_peak_7448_lociStitched	chr13	98084271	98087794	1	3524	5608.2637	882.1592	4800	0
2_MACS_peak_28669_lociStitched	chrX	135792349	135798733	2	3611	2649.9984	567.5376	4801	0
1_MACS_peak_9761_lociStitched	chr16	24549934	24553411	1	3478	6570.4869	961.3905	4802	0
1_MACS_peak_3074_lociStitched	chr10	27442527	27445835	1	3309	8868.0864	846.1864	4803	0
1_MACS_peak_7605_lociStitched	chr14	21283661	21286929	1	3269	8856.28	381.0488	4804	0
2_MACS_peak_20798_lociStitched	chr5	14142338	14146098	2	3571	4143.896	700.864	4805	0
1_MACS_peak_12945_lociStitched	chr19	29024351	29027718	1	3368	7777.77	529.2924	4806	0
1_MACS_peak_506_lociStitched	chr1	33445478	33448884	1	3407	7508.527	825.6144	4807	0
1_MACS_peak_21935_lociStitched	chr5	154236385	154239872	1	3488	6242.4274	923.0089	4808	0
2_MACS_peak_19772_lociStitched	chr4	68410312	68416993	2	3590	3721.317	1012.1715	4809	0
2_MACS_peak_22483_lociStitched	chr6	25297644	25302020	2	3614	2203.316	683.0936	4810	0
1_MACS_peak_14881_lociStitched	chr2	153322709	153326251	1	3543	4794.8054	712.6504	4811	0
1_MACS_peak_9252_lociStitched	chr15	90303379	90306133	1	2755	13429.0548	765.3366	4812	0
1_MACS_peak_21503_lociStitched	chr5	112213024	112216573	1	3550	4682.9055	789.2976	4813	0
1_MACS_peak_22311_lociStitched	chr6	7726208	7729765	1	3558	4276.5811	630.6561	4814	0
1_MACS_peak_22074_lociStitched	chr5	172461274	172464591	1	3318	8601.3127	791.7679	4815	0
1_MACS_peak_25528_lociStitched	chr8	16313149	16316472	1	3324	8233.0648	510.4128	4816	0
1_MACS_peak_11368_lociStitched	chr17	57406763	57410355	1	3593	3119.2928	722.3512	4817	0
1_MACS_peak_20492_lociStitched	chr4	159745687	159749263	1	3577	3724.7616	714.4848	4818	0
2_MACS_peak_4102_lociStitched	chr11	720879	727186	2	3586	3325.0504	713.3217	4819	0
2_MACS_peak_25908_lociStitched	chr8	57122079	57125630	2	3544	4414.9583	489.3278	4820	0
1_MACS_peak_17638_lociStitched	chr3	18464522	18467595	1	3074	10889.1755	631.5015	4821	0
1_MACS_peak_10278_lociStitched	chr16	79801332	79804766	1	3435	6525.2868	445.0464	4822	0
1_MACS_peak_27671_lociStitched	chr9	134112419	134115635	1	3217	9702.672	818.7936	4823	0
2_MACS_peak_16257_lociStitched	chr20	46412353	46416237	2	3583	3161.1876	554.6352	4824	0
2_MACS_peak_4869_lociStitched	chr11	68815963	68824793	2	3523	5572.613	1203.529	4825	0
1_MACS_peak_26456_lociStitched	chr8	134308281	134311523	1	3243	9424.1698	830.9246	4826	0
1_MACS_peak_8878_lociStitched	chr15	65132744	65136210	1	3467	6173.2926	670.3244	4827	0
