REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	10_0EWW_0229Kronos_MM1S-KB-24hr-2_H3K18Ac_hs-dm_i19.bam	44_0EXW_0229Kronos_MM1S-KB-24hr-2_Input_hs_i90.bam
1_MACS_peak_1271_lociStitched	chr1	110879910	110882871	1	2962	4508.7146999999995	493.3026
1_MACS_peak_6113_lociStitched	chr12	51417548	51420509	1	2962	3793.6331999999998	782.2962
1_MACS_peak_6494_lociStitched	chr12	89917613	89920574	1	2962	6711.9947999999995	713.3049
1_MACS_peak_17076_lociStitched	chr22	31606530	31609491	1	2962	3360.4389	654.0849000000001
1_MACS_peak_2258_lociStitched	chr1	203429981	203432941	1	2961	4018.792	739.7040000000001
1_MACS_peak_3941_lociStitched	chr10	118607119	118610078	1	2960	4123.3665	873.4968
2_MACS_peak_6125_lociStitched	chr12	52416712	52419670	2	2598	1601.7569999999998	657.8592
1_MACS_peak_12439_lociStitched	chr19	2288165	2291123	1	2959	8562.2268	638.6322
2_MACS_peak_14642_lociStitched	chr2	113238226	113241184	2	2846	2488.8612000000003	635.97
1_MACS_peak_3557_lociStitched	chr10	81903344	81906301	1	2958	3873.3743000000004	590.8086000000001
1_MACS_peak_7379_lociStitched	chr13	78270796	78273753	1	2958	3940.7939	515.1093999999999
1_MACS_peak_12108_lociStitched	chr18	46326652	46329609	1	2958	3805.6589999999997	431.722
1_MACS_peak_14919_lociStitched	chr2	160567741	160570698	1	2958	7199.9992999999995	715.0025999999999
1_MACS_peak_15964_lociStitched	chr20	25369839	25372796	1	2958	4236.198200000001	547.3407
1_MACS_peak_19708_lociStitched	chr4	53577221	53580178	1	2958	4158.7248	758.7662
1_MACS_peak_19829_lociStitched	chr4	74517629	74520586	1	2958	2314.7396000000003	500.0287
1_MACS_peak_5177_lociStitched	chr11	105113914	105116870	1	2957	4760.9336	493.65200000000004
1_MACS_peak_16721_lociStitched	chr21	40684165	40687121	1	2957	8375.826	718.0124000000001
1_MACS_peak_18815_lociStitched	chr3	155877922	155880878	1	2957	3841.9132000000004	928.184
1_MACS_peak_27587_lociStitched	chr9	130496371	130499327	1	2957	6949.556	768.2644
1_MACS_peak_942_lociStitched	chr1	67894520	67897475	1	2956	6534.686999999999	757.3665
1_MACS_peak_4422_lociStitched	chr11	33675489	33678444	1	2956	2104.5510000000004	411.33599999999996
1_MACS_peak_7490_lociStitched	chr13	103497340	103500294	1	2955	6356.7126	900.3792000000001
1_MACS_peak_23683_lociStitched	chr6	139539513	139542467	1	2955	9405.8314	863.1588
1_MACS_peak_23697_lociStitched	chr6	140084787	140087741	1	2955	2769.9658	520.1994
1_MACS_peak_23938_lociStitched	chr7	2796103	2799057	1	2955	5913.907999999999	477.3664
1_MACS_peak_12999_lociStitched	chr19	35737987	35740940	1	2954	13959.4216	734.4111
2_MACS_peak_513_lociStitched	chr1	33720677	33723628	2	2894	2542.8767000000003	423.46849999999995
1_MACS_peak_23377_lociStitched	chr6	110499599	110502550	1	2952	3884.9915	844.8713
1_MACS_peak_14804_lociStitched	chr2	135674674	135677624	1	2951	6892.675	718.915
1_MACS_peak_24997_lociStitched	chr7	115849816	115852766	1	2951	7923.405000000001	1204.19
1_MACS_peak_960_lociStitched	chr1	69519333	69522282	1	2950	3590.4075000000003	256.2681
1_MACS_peak_6617_lociStitched	chr12	99376181	99379130	1	2950	2361.2643	469.7757
1_MACS_peak_17131_lociStitched	chr22	36043365	36046314	1	2950	9585.7245	643.4718
1_MACS_peak_24239_lociStitched	chr7	30633220	30636169	1	2950	6187.0019999999995	847.5426
1_MACS_peak_21765_lociStitched	chr5	139779633	139782581	1	2949	6129.7764	963.1116
1_MACS_peak_22619_lociStitched	chr6	30523008	30525956	1	2949	8077.8148	767.6592
1_MACS_peak_2422_lociStitched	chr1	211778767	211781714	1	2948	8324.3909	816.9084
1_MACS_peak_24232_lociStitched	chr7	30386450	30389397	1	2948	6411.1985	683.7040000000001
2_MACS_peak_80_lociStitched	chr1	6843745	6846691	2	2532	3954.1212	550.902
1_MACS_peak_17981_lociStitched	chr3	49480357	49483303	1	2947	6741.3318	457.8084
1_MACS_peak_21517_lociStitched	chr5	112628326	112631272	1	2947	4876.2192000000005	589.2
1_MACS_peak_28294_lociStitched	chrX	64969906	64972851	1	2946	3171.765	454.4135
1_MACS_peak_1521_lociStitched	chr1	149512402	149515346	1	2945	4647.3984	539.6351999999999
1_MACS_peak_2380_lociStitched	chr1	209259437	209262381	1	2945	2204.4672	551.4112
1_MACS_peak_7517_lociStitched	chr13	110788836	110791779	1	2944	5284.4508000000005	556.227
1_MACS_peak_12080_lociStitched	chr18	43245060	43248003	1	2944	6367.1804999999995	711.3231
1_MACS_peak_12081_lociStitched	chr18	43265875	43268818	1	2944	8620.9299	599.4891
1_MACS_peak_17092_lociStitched	chr22	32339240	32342183	1	2944	5107.5765	473.2344
1_MACS_peak_26200_lociStitched	chr8	101732641	101735584	1	2944	2437.9812	297.53729999999996
1_MACS_peak_4566_lociStitched	chr11	57433911	57436853	1	2943	10057.8154	945.8530000000001
1_MACS_peak_7932_lociStitched	chr14	64910595	64913537	1	2943	4751.6242	383.3426
1_MACS_peak_8612_lociStitched	chr15	42564692	42567634	1	2943	8886.6052	875.8334000000001
1_MACS_peak_14115_lociStitched	chr2	64993358	64996300	1	2943	11239.6168	648.1226
1_MACS_peak_6246_lociStitched	chr12	57503777	57506718	1	2942	10979.6353	789.9526
1_MACS_peak_28329_lociStitched	chrX	70472786	70475727	1	2942	4378.2667	404.0934
1_MACS_peak_14707_lociStitched	chr2	122405832	122408772	1	2941	7976.22	802.914
1_MACS_peak_16649_lociStitched	chr21	34850445	34853385	1	2941	3928.4280000000003	865.242
1_MACS_peak_21421_lociStitched	chr5	98491675	98494615	1	2941	2060.058	426.29999999999995
1_MACS_peak_22316_lociStitched	chr6	7938071	7941011	1	2941	5506.032	577.122
1_MACS_peak_18904_lociStitched	chr3	165237899	165240838	1	2940	5050.9654	864.9477
1_MACS_peak_21021_lociStitched	chr5	54895108	54898047	1	2940	2794.6951	473.76680000000005
1_MACS_peak_4370_lociStitched	chr11	23867128	23870066	1	2939	5014.2846	423.36580000000004
1_MACS_peak_10221_lociStitched	chr16	71927637	71930575	1	2939	6914.8768	733.6186
1_MACS_peak_18189_lociStitched	chr3	71771602	71774540	1	2939	4072.0679999999998	552.0502
1_MACS_peak_23010_lociStitched	chr6	56818214	56821152	1	2939	3163.0508	704.8262
1_MACS_peak_886_lociStitched	chr1	63264904	63267841	1	2938	3230.7000000000003	619.707
1_MACS_peak_5816_lociStitched	chr12	25402281	25405216	1	2936	4654.029500000001	693.5405000000001
1_MACS_peak_22154_lociStitched	chr5	179049042	179051977	1	2936	9048.3115	607.2515
1_MACS_peak_4862_lociStitched	chr11	68136934	68139868	1	2935	4480.8048	698.8788
1_MACS_peak_6743_lociStitched	chr12	110485570	110488504	1	2935	6215.679	363.5226
1_MACS_peak_25273_lociStitched	chr7	143076618	143079552	1	2935	7563.852	666.6048000000001
1_MACS_peak_5471_lociStitched	chr11	130183256	130186189	1	2934	6526.5116	530.8729999999999
1_MACS_peak_11479_lociStitched	chr17	65372479	65375412	1	2934	5231.8854	603.3181
2_MACS_peak_2084_lociStitched	chr1	184812330	184815262	2	2042	1668.0148	594.9028
1_MACS_peak_10170_lociStitched	chr16	69219654	69222586	1	2933	5283.464	673.1872
1_MACS_peak_153_lociStitched	chr1	11984537	11987468	1	2932	2554.9527000000003	474.2358
1_MACS_peak_7567_lociStitched	chr13	114895693	114898624	1	2932	5751.2082	631.9236000000001
1_MACS_peak_14587_lociStitched	chr2	111414280	111417211	1	2932	4849.3395	670.9059
1_MACS_peak_28061_lociStitched	chrX	39054460	39057391	1	2932	6216.0648	519.3732
2_MACS_peak_11697_lociStitched	chr17	77811153	77814083	2	2861	3007.352	329.625
1_MACS_peak_23074_lociStitched	chr6	74179891	74182821	1	2931	7607.452	571.643
1_MACS_peak_26646_lociStitched	chr9	5436645	5439575	1	2931	6823.384000000001	863.764
1_MACS_peak_33_lociStitched	chr1	1622765	1625694	1	2930	12488.3773	756.5606999999999
1_MACS_peak_9902_lociStitched	chr16	31190044	31192973	1	2930	6439.1136	623.877
1_MACS_peak_8734_lociStitched	chr15	51198792	51201720	1	2929	3378.3264	878.6927999999999
1_MACS_peak_21751_lociStitched	chr5	139027166	139030094	1	2929	3827.1888	404.64959999999996
1_MACS_peak_23001_lociStitched	chr6	56457709	56460636	1	2928	2752.8435	842.0979
1_MACS_peak_26639_lociStitched	chr9	4983751	4986678	1	2928	7691.2779	793.8024
1_MACS_peak_26783_lociStitched	chr9	32550367	32553294	1	2928	4509.3362	818.6819
1_MACS_peak_28677_lociStitched	chrX	136434641	136437568	1	2928	3409.955	398.65739999999994
1_MACS_peak_3267_lociStitched	chr10	54224284	54227210	1	2927	2823.2974	654.8388
1_MACS_peak_8958_lociStitched	chr15	70172285	70175211	1	2927	2874.2097999999996	535.7506000000001
1_MACS_peak_16891_lociStitched	chr22	19405803	19408729	1	2927	6029.9008	556.8178
1_MACS_peak_18940_lociStitched	chr3	169974417	169977343	1	2927	3937.8108	1185.03
1_MACS_peak_18587_lociStitched	chr3	129294312	129297237	1	2926	4941.495	438.45750000000004
1_MACS_peak_25391_lociStitched	chr7	156684401	156687326	1	2926	6139.8675	743.535
1_MACS_peak_7673_lociStitched	chr14	24582414	24585338	1	2925	6231.043999999999	516.6708
1_MACS_peak_9084_lociStitched	chr15	77748501	77751424	1	2924	3597.3360999999995	451.89579999999995
1_MACS_peak_10445_lociStitched	chr17	1495124	1498047	1	2924	6901.203	466.80310000000003
2_MACS_peak_21062_lociStitched	chr5	56325837	56328760	2	2915	2911.8926	556.8315
1_MACS_peak_11998_lociStitched	chr18	26962677	26965599	1	2923	2768.8872	516.9018
1_MACS_peak_14360_lociStitched	chr2	86593313	86596235	1	2923	2086.8923999999997	649.8528
1_MACS_peak_9937_lociStitched	chr16	46721852	46724773	1	2922	4738.4462	864.0318
1_MACS_peak_22936_lociStitched	chr6	50244580	50247501	1	2922	2882.4428	593.2551
1_MACS_peak_24942_lociStitched	chr7	108208977	108211898	1	2922	7814.5513	1328.4708
1_MACS_peak_10621_lociStitched	chr17	8533128	8536048	1	2921	4216.48	506.61999999999995
1_MACS_peak_24861_lociStitched	chr7	102133242	102136162	1	2921	2782.468	821.9799999999999
1_MACS_peak_15761_lociStitched	chr20	3868527	3871445	1	2919	5743.7912	676.976
1_MACS_peak_17190_lociStitched	chr22	38080342	38083260	1	2919	4315.430200000001	769.1848
2_MACS_peak_22245_lociStitched	chr6	4134107	4137025	2	2704	3266.701	438.8672
1_MACS_peak_5032_lociStitched	chr11	82717060	82719977	1	2918	4922.4375	595.3597
1_MACS_peak_5152_lociStitched	chr11	102216652	102219569	1	2918	5247.683	759.8785
1_MACS_peak_15305_lociStitched	chr2	201727226	201730143	1	2918	8355.4548	768.0460999999999
1_MACS_peak_21748_lociStitched	chr5	138954989	138957906	1	2918	2579.5031	625.1130999999999
1_MACS_peak_95_lociStitched	chr1	8875819	8878735	1	2917	4649.562	512.9244
1_MACS_peak_3969_lociStitched	chr10	121630855	121633771	1	2917	3997.836	601.8624
1_MACS_peak_9242_lociStitched	chr15	89786216	89789132	1	2917	3449.9196	617.9004
1_MACS_peak_24791_lociStitched	chr7	99697445	99700361	1	2917	5378.562	663.6816
1_MACS_peak_25127_lociStitched	chr7	129250387	129253303	1	2917	7604.344800000001	996.1056000000001
1_MACS_peak_2675_lociStitched	chr1	233313776	233316691	1	2916	5344.361	693.4785
1_MACS_peak_3044_lociStitched	chr10	23727118	23730033	1	2916	3852.7555	501.37999999999994
2_MACS_peak_18250_lociStitched	chr3	88078862	88081777	2	2884	2323.838	589.413
2_MACS_peak_998_lociStitched	chr1	78617492	78620405	2	2173	1394.4531	373.15529999999995
1_MACS_peak_3438_lociStitched	chr10	73891324	73894237	1	2914	2217.6668999999997	822.6311999999999
1_MACS_peak_16419_lociStitched	chr20	58326095	58329008	1	2914	4031.5919999999996	583.1826
1_MACS_peak_18047_lociStitched	chr3	52753540	52756453	1	2914	4500.585	498.4143
1_MACS_peak_21468_lociStitched	chr5	108582659	108585572	1	2914	3318.1983	455.3019
2_MACS_peak_22808_lociStitched	chr6	37785746	37788659	2	2903	9699.1248	708.7329
1_MACS_peak_5627_lociStitched	chr12	8232990	8235902	1	2913	8454.4096	828.1727999999999
1_MACS_peak_6555_lociStitched	chr12	94070041	94072953	1	2913	13026.249600000001	880.88
1_MACS_peak_15446_lociStitched	chr2	216921106	216924018	1	2913	6787.580800000001	707.616
1_MACS_peak_3496_lociStitched	chr10	76759499	76762410	1	2912	4429.0865	659.9237
1_MACS_peak_15087_lociStitched	chr2	178075720	178078631	1	2912	6670.556500000001	763.8464
2_MACS_peak_15118_lociStitched	chr2	181844242	181847153	2	2912	4661.9664999999995	557.1654
1_MACS_peak_2866_lociStitched	chr10	5853950	5856860	1	2911	5765.001	655.0409999999999
1_MACS_peak_4419_lociStitched	chr11	33277902	33280812	1	2911	6995.349	717.3149999999999
1_MACS_peak_21489_lociStitched	chr5	110588545	110591455	1	2911	2082.105	532.53
1_MACS_peak_854_lociStitched	chr1	59280281	59283189	1	2909	6184.4436000000005	723.5104
1_MACS_peak_5448_lociStitched	chr11	128699949	128702857	1	2909	2243.8127999999997	789.2312
1_MACS_peak_12995_lociStitched	chr19	35644448	35647356	1	2909	6718.3524	535.9444
1_MACS_peak_23125_lociStitched	chr6	82461163	82464071	1	2909	4301.8044	796.5011999999999
1_MACS_peak_23413_lociStitched	chr6	114662989	114665897	1	2909	3183.9692	560.9531999999999
1_MACS_peak_4416_lociStitched	chr11	32913318	32916224	1	2907	3935.3052000000002	657.9184
1_MACS_peak_25239_lociStitched	chr7	140875164	140878070	1	2907	3545.3199999999997	847.6802
2_MACS_peak_17342_lociStitched	chr22	43581614	43584518	2	2708	3317.5296000000003	537.8208
1_MACS_peak_3901_lociStitched	chr10	112483082	112485985	1	2904	3423.5079	661.0131
2_MACS_peak_11137_lociStitched	chr17	43127376	43130279	2	2882	4147.5161	665.3675999999999
1_MACS_peak_14636_lociStitched	chr2	112811394	112814297	1	2904	3908.3089	751.2964
1_MACS_peak_18140_lociStitched	chr3	66022835	66025738	1	2904	4012.2363000000005	630.2412999999999
1_MACS_peak_21689_lociStitched	chr5	133771273	133774176	1	2904	10384.030999999999	662.1743
1_MACS_peak_6097_lociStitched	chr12	50478114	50481016	1	2903	3668.128	735.3668
1_MACS_peak_13717_lociStitched	chr2	27592183	27595085	1	2903	5611.8876	726.0803999999999
1_MACS_peak_25756_lociStitched	chr8	37430484	37433386	1	2903	2917.6708000000003	752.1984
1_MACS_peak_4779_lociStitched	chr11	66034420	66037321	1	2902	4996.9725	652.4349
1_MACS_peak_6748_lociStitched	chr12	110717664	110720565	1	2902	3300.7578	392.7954
1_MACS_peak_9773_lociStitched	chr16	25882702	25885602	1	2901	3147.08	585.8000000000001
1_MACS_peak_16912_lociStitched	chr22	20861277	20864177	1	2901	3354.1400000000003	599.14
1_MACS_peak_22318_lociStitched	chr6	7975285	7978185	1	2901	6243.12	497.06
1_MACS_peak_23063_lociStitched	chr6	73091620	73094520	1	2901	3642.98	611.3199999999999
1_MACS_peak_25123_lociStitched	chr7	128863661	128866561	1	2901	5152.72	1282.96
2_MACS_peak_28674_lociStitched	chrX	135991159	135994059	2	2520	2179.9300000000003	345.68
1_MACS_peak_149_lociStitched	chr1	11843052	11845951	1	2900	4802.7733	599.2233
1_MACS_peak_4512_lociStitched	chr11	46120582	46123481	1	2900	2584.7484	684.7438
1_MACS_peak_10194_lociStitched	chr16	70449973	70452872	1	2900	2629.1031000000003	468.7683
1_MACS_peak_14790_lociStitched	chr2	134796759	134799658	1	2900	3320.5146	602.1223
1_MACS_peak_14850_lociStitched	chr2	148777298	148780197	1	2900	5580.575	680.6852
1_MACS_peak_26471_lociStitched	chr8	135843111	135846010	1	2900	3792.7617	728.2288
1_MACS_peak_2648_lociStitched	chr1	230777762	230780660	1	2899	3361.3902	889.9757999999999
1_MACS_peak_2822_lociStitched	chr10	975803	978701	1	2899	3238.8048	328.05359999999996
1_MACS_peak_11739_lociStitched	chr17	79817273	79820170	1	2898	3546.7971	703.1019
1_MACS_peak_18407_lociStitched	chr3	112625810	112628707	1	2898	2261.9776	574.4751
1_MACS_peak_20589_lociStitched	chr4	181595106	181598003	1	2898	3467.9987	531.0201
1_MACS_peak_598_lociStitched	chr1	39955783	39958679	1	2897	5552.7904	430.92479999999995
1_MACS_peak_1105_lociStitched	chr1	90097574	90100470	1	2897	7134.295999999999	648.9936
1_MACS_peak_5050_lociStitched	chr11	84819680	84822576	1	2897	2619.432	614.5312
1_MACS_peak_9775_lociStitched	chr16	25908044	25910940	1	2897	3917.9984	504.1936
2_MACS_peak_13078_lociStitched	chr19	40040602	40043498	2	2494	2211.096	449.16959999999995
1_MACS_peak_15339_lociStitched	chr2	203239977	203242873	1	2897	4696.7328	557.7696
1_MACS_peak_26236_lociStitched	chr8	103874626	103877522	1	2897	3071.208	379.6656
1_MACS_peak_20256_lociStitched	chr4	123071626	123074521	1	2896	3493.1069999999995	644.1375
1_MACS_peak_22343_lociStitched	chr6	11092898	11095793	1	2896	7204.7865	769.491
1_MACS_peak_993_lociStitched	chr1	78443345	78446239	1	2895	9969.83	946.6274
1_MACS_peak_8006_lociStitched	chr14	71786167	71789061	1	2895	4641.1078	219.944
1_MACS_peak_27821_lociStitched	chrX	3732169	3735063	1	2895	4394.828399999999	405.16
1_MACS_peak_429_lociStitched	chr1	28878289	28881181	1	2893	6278.2428	736.3032
1_MACS_peak_2307_lociStitched	chr1	205599150	205602042	1	2893	5441.298	871.938
1_MACS_peak_6398_lociStitched	chr12	75873247	75876139	1	2893	4779.6084	668.9196000000001
1_MACS_peak_7479_lociStitched	chr13	101440193	101443085	1	2893	5176.1016	578.9784
1_MACS_peak_4588_lociStitched	chr11	59134494	59137385	1	2892	6316.545899999999	538.3042
1_MACS_peak_12652_lociStitched	chr19	11158811	11161702	1	2892	4191.6609	524.7165
1_MACS_peak_25681_lociStitched	chr8	28746663	28749554	1	2892	6801.0775	797.0487
1_MACS_peak_3449_lociStitched	chr10	74321181	74324071	1	2891	1983.985	704.004
2_MACS_peak_3575_lociStitched	chr10	82937165	82940055	2	2801	1412.632	414.426
1_MACS_peak_7436_lociStitched	chr13	96108066	96110956	1	2891	6120.731000000001	671.636
1_MACS_peak_1099_lociStitched	chr1	89775033	89777922	1	2890	4419.8811000000005	585.3114
1_MACS_peak_12859_lociStitched	chr19	18313923	18316812	1	2890	3740.3883	652.914
1_MACS_peak_22441_lociStitched	chr6	19803177	19806065	1	2889	2623.748	452.26079999999996
1_MACS_peak_3335_lociStitched	chr10	64491762	64494649	1	2888	3148.2735000000002	506.9572
1_MACS_peak_13324_lociStitched	chr19	49494927	49497814	1	2888	6178.468699999999	831.1673
1_MACS_peak_20629_lociStitched	chr4	185426317	185429204	1	2888	4838.9007	507.8233
1_MACS_peak_23700_lociStitched	chr6	140223591	140226478	1	2888	4093.7659999999996	692.3026
1_MACS_peak_28162_lociStitched	chrX	47735572	47738459	1	2888	6101.9632	335.1807
1_MACS_peak_1708_lociStitched	chr1	156065572	156068458	1	2887	6571.1334	868.1088000000001
1_MACS_peak_2102_lociStitched	chr1	186786869	186789755	1	2887	3354.1092	690.9084
1_MACS_peak_7320_lociStitched	chr13	60969971	60972857	1	2887	3769.9818	404.04
1_MACS_peak_17287_lociStitched	chr22	41416449	41419335	1	2887	11893.206000000002	555.5550000000001
1_MACS_peak_7303_lociStitched	chr13	53086457	53089342	1	2886	2719.978	303.7905
1_MACS_peak_10524_lociStitched	chr17	4869382	4872267	1	2886	9796.0175	877.9055000000001
1_MACS_peak_15737_lociStitched	chr20	2081665	2084550	1	2886	14387.2065	765.6790000000001
1_MACS_peak_6954_lociStitched	chr12	127256000	127258884	1	2885	5832.024800000001	473.26439999999997
1_MACS_peak_10534_lociStitched	chr17	5321529	5324413	1	2885	3671.6204	675.7212000000001
1_MACS_peak_20923_lociStitched	chr5	37810131	37813015	1	2885	5007.2008	550.844
1_MACS_peak_1997_lociStitched	chr1	178693307	178696190	1	2884	6623.692499999999	725.6510999999999
1_MACS_peak_6773_lociStitched	chr12	112035127	112038010	1	2884	2993.9955	291.183
1_MACS_peak_14845_lociStitched	chr2	148045657	148048539	1	2883	1862.9248	442.67519999999996
1_MACS_peak_18814_lociStitched	chr3	155587217	155590099	1	2883	5385.8816	989.3906
1_MACS_peak_25084_lociStitched	chr7	127290593	127293475	1	2883	5604.6254	1099.1948
1_MACS_peak_1440_lociStitched	chr1	145252592	145255473	1	2882	3872.9283	1696.3328
1_MACS_peak_8887_lociStitched	chr15	65475871	65478752	1	2882	6389.4818	667.5277
1_MACS_peak_27629_lociStitched	chr9	131642765	131645645	1	2881	2787.84	648.864
1_MACS_peak_16856_lociStitched	chr22	17516643	17519522	1	2880	8884.8819	929.0532999999999
1_MACS_peak_19304_lociStitched	chr3	196728904	196731783	1	2880	5740.4381	852.4718999999999
1_MACS_peak_20737_lociStitched	chr5	1511548	1514427	1	2880	3849.7988	342.0252
1_MACS_peak_28221_lociStitched	chrX	51635679	51638557	1	2879	2989.0908	342.7698
1_MACS_peak_3543_lociStitched	chr10	81044515	81047392	1	2878	4756.8318	579.7155
1_MACS_peak_3563_lociStitched	chr10	81992716	81995593	1	2878	5987.6124	809.5877999999999
1_MACS_peak_6379_lociStitched	chr12	70091328	70094205	1	2878	3090.1857	561.5904
1_MACS_peak_9274_lociStitched	chr15	90807271	90810148	1	2878	7675.2606000000005	839.2209
1_MACS_peak_20887_lociStitched	chr5	34243866	34246743	1	2878	4209.9141	650.202
1_MACS_peak_21971_lociStitched	chr5	157780994	157783871	1	2878	2313.108	495.1317
1_MACS_peak_20576_lociStitched	chr4	177240149	177243025	1	2877	4010.0068	430.24960000000004
1_MACS_peak_21207_lociStitched	chr5	73935517	73938393	1	2877	2777.0656	715.5488
1_MACS_peak_20681_lociStitched	chr4	187734417	187737292	1	2876	2434.55	422.33750000000003
1_MACS_peak_10571_lociStitched	chr17	7153760	7156634	1	2875	8691.8382	752.1257999999999
1_MACS_peak_22013_lociStitched	chr5	162615897	162618771	1	2875	2511.876	727.9842000000001
