GENE_ID	locusLine	bin_1_40_0EXS_0229Kronos_MM1S-KB-3hr-2_Input_hs_i84.bam
1_MACS_peak_10269_lociStitched	chr16(.):24407729-24409200	0.1674
1_MACS_peak_10270_lociStitched	chr16(.):24550102-24553590	0.2001
1_MACS_peak_10271_lociStitched	chr16(.):24739774-24742216	0.0858
1_MACS_peak_10272_lociStitched	chr16(.):25024841-25027319	0.2443
1_MACS_peak_10273_lociStitched	chr16(.):25059206-25061561	0.2511
1_MACS_peak_10274_lociStitched	chr16(.):25077330-25078853	0.1327
2_MACS_peak_10275_lociStitched	chr16(.):25117605-25123835	0.1287
1_MACS_peak_10277_lociStitched	chr16(.):25268048-25270526	0.1712
1_MACS_peak_10278_lociStitched	chr16(.):25421152-25422617	0.1643
1_MACS_peak_10279_lociStitched	chr16(.):25882839-25885161	0.1847
1_MACS_peak_10280_lociStitched	chr16(.):25897033-25899231	0.1328
1_MACS_peak_10281_lociStitched	chr16(.):25908041-25910951	0.2171
1_MACS_peak_10282_lociStitched	chr16(.):25977006-25978375	0.2308
1_MACS_peak_10283_lociStitched	chr16(.):26609356-26610947	0.1793
1_MACS_peak_10284_lociStitched	chr16(.):27180495-27182128	0.1535
2_MACS_peak_10285_lociStitched	chr16(.):27209786-27216325	0.1875
2_MACS_peak_10287_lociStitched	chr16(.):27236355-27244827	0.1742
1_MACS_peak_10289_lociStitched	chr16(.):27253705-27255545	0.1259
1_MACS_peak_10290_lociStitched	chr16(.):27265018-27266814	0.0887
1_MACS_peak_10291_lociStitched	chr16(.):27279495-27280975	0.1639
1_MACS_peak_10292_lociStitched	chr16(.):27324390-27326149	0.1855
1_MACS_peak_10293_lociStitched	chr16(.):27383742-27387188	0.251
2_MACS_peak_10294_lociStitched	chr16(.):27394786-27402441	0.1384
1_MACS_peak_10296_lociStitched	chr16(.):27412397-27415740	0.2214
1_MACS_peak_10297_lociStitched	chr16(.):28151892-28154270	0.1957
1_MACS_peak_10298_lociStitched	chr16(.):28221982-28224158	0.2118
1_MACS_peak_10299_lociStitched	chr16(.):28249297-28250043	0.0779
1_MACS_peak_10300_lociStitched	chr16(.):28272740-28274078	0.1455
1_MACS_peak_10301_lociStitched	chr16(.):28302562-28304540	0.1357
1_MACS_peak_10302_lociStitched	chr16(.):28334598-28336084	0.1902
1_MACS_peak_10303_lociStitched	chr16(.):28348212-28350619	0.159
2_MACS_peak_10304_lociStitched	chr16(.):28371005-28376963	0.1753
1_MACS_peak_10306_lociStitched	chr16(.):28413928-28415681	0.2348
1_MACS_peak_10307_lociStitched	chr16(.):28437016-28438214	0.2282
2_MACS_peak_10308_lociStitched	chr16(.):28502331-28506804	0.1436
1_MACS_peak_10310_lociStitched	chr16(.):28518808-28520306	0.1469
1_MACS_peak_10311_lociStitched	chr16(.):28564677-28566002	0.1196
1_MACS_peak_10312_lociStitched	chr16(.):28633897-28635370	0.09
1_MACS_peak_10313_lociStitched	chr16(.):28650680-28652351	0.2508
1_MACS_peak_10314_lociStitched	chr16(.):28699621-28700567	0.1545
1_MACS_peak_10315_lociStitched	chr16(.):28722020-28723686	0.1934
2_MACS_peak_10316_lociStitched	chr16(.):28760945-28766929	0.1655
1_MACS_peak_10318_lociStitched	chr16(.):28813572-28814922	0.2587
1_MACS_peak_10319_lociStitched	chr16(.):28833244-28836603	0.1804
1_MACS_peak_10320_lociStitched	chr16(.):28856895-28858813	0.2487
1_MACS_peak_10321_lociStitched	chr16(.):28873543-28875953	0.2368
1_MACS_peak_10322_lociStitched	chr16(.):28890307-28892143	0.1382
1_MACS_peak_10323_lociStitched	chr16(.):28934479-28937947	0.1653
1_MACS_peak_10324_lociStitched	chr16(.):28961246-28963588	0.1985
1_MACS_peak_10325_lociStitched	chr16(.):28985059-28986936	0.2406
1_MACS_peak_10326_lociStitched	chr16(.):28995549-28997362	0.126
1_MACS_peak_10327_lociStitched	chr16(.):29126132-29127317	0.1828
1_MACS_peak_10328_lociStitched	chr16(.):29301533-29303352	0.1332
1_MACS_peak_10329_lociStitched	chr16(.):29387332-29389019	0.1567
1_MACS_peak_10330_lociStitched	chr16(.):29412507-29414329	0.2036
4_MACS_peak_10331_lociStitched	chr16(.):29464395-29484618	0.1786
1_MACS_peak_10335_lociStitched	chr16(.):29514288-29516126	0.3063
1_MACS_peak_10336_lociStitched	chr16(.):29578953-29580327	0.1462
1_MACS_peak_10337_lociStitched	chr16(.):29605374-29607619	0.185
1_MACS_peak_10338_lociStitched	chr16(.):29621958-29625536	0.1708
1_MACS_peak_10339_lociStitched	chr16(.):29712713-29714307	0.2092
1_MACS_peak_10340_lociStitched	chr16(.):29741499-29744742	0.1644
1_MACS_peak_10341_lociStitched	chr16(.):29755488-29759163	0.1719
1_MACS_peak_10342_lociStitched	chr16(.):29800963-29803284	0.2937
6_MACS_peak_10343_lociStitched	chr16(.):29815475-29837594	0.1567
1_MACS_peak_10349_lociStitched	chr16(.):29873400-29875419	0.1351
1_MACS_peak_10350_lociStitched	chr16(.):29936667-29938794	0.2127
1_MACS_peak_10351_lociStitched	chr16(.):29972427-29974342	0.1602
1_MACS_peak_10352_lociStitched	chr16(.):29984149-29986736	0.1523
1_MACS_peak_10353_lociStitched	chr16(.):30005773-30008597	0.2502
1_MACS_peak_10354_lociStitched	chr16(.):30063633-30065588	0.1364
1_MACS_peak_10355_lociStitched	chr16(.):30074486-30078738	0.1987
1_MACS_peak_10356_lociStitched	chr16(.):30086350-30088418	0.2116
2_MACS_peak_10357_lociStitched	chr16(.):30102432-30108684	0.2035
2_MACS_peak_10359_lociStitched	chr16(.):30125568-30135404	0.1204
2_MACS_peak_10361_lociStitched	chr16(.):30161333-30171989	0.1129
6_MACS_peak_10363_lociStitched	chr16(.):30193683-30227703	0.1889
1_MACS_peak_10369_lociStitched	chr16(.):30254065-30256287	0.2197
1_MACS_peak_10370_lociStitched	chr16(.):30318758-30321238	0.1872
2_MACS_peak_10371_lociStitched	chr16(.):30345387-30355811	0.1306
1_MACS_peak_10373_lociStitched	chr16(.):30365460-30367867	0.2271
3_MACS_peak_10374_lociStitched	chr16(.):30379545-30394643	0.1755
3_MACS_peak_10377_lociStitched	chr16(.):30406027-30419727	0.1491
1_MACS_peak_10380_lociStitched	chr16(.):30428547-30430277	0.2032
1_MACS_peak_10381_lociStitched	chr16(.):30440245-30441870	0.2509
1_MACS_peak_10382_lociStitched	chr16(.):30456136-30457778	0.1481
1_MACS_peak_10383_lociStitched	chr16(.):30483057-30485664	0.1657
2_MACS_peak_10384_lociStitched	chr16(.):30537145-30547208	0.16
1_MACS_peak_10386_lociStitched	chr16(.):30568268-30570693	0.1603
2_MACS_peak_10387_lociStitched	chr16(.):30578891-30584263	0.1844
1_MACS_peak_10389_lociStitched	chr16(.):30596590-30597826	0.1689
1_MACS_peak_10390_lociStitched	chr16(.):30620414-30622621	0.2009
1_MACS_peak_10391_lociStitched	chr16(.):30644809-30646651	0.1572
2_MACS_peak_10392_lociStitched	chr16(.):30661067-30673238	0.1644
1_MACS_peak_10394_lociStitched	chr16(.):30708806-30711226	0.2293
1_MACS_peak_10395_lociStitched	chr16(.):30758724-30760470	0.1333
1_MACS_peak_10396_lociStitched	chr16(.):30772072-30774364	0.2397
1_MACS_peak_10397_lociStitched	chr16(.):30786102-30788178	0.1489
1_MACS_peak_10398_lociStitched	chr16(.):30797914-30799211	0.0826
3_MACS_peak_10399_lociStitched	chr16(.):30813249-30826534	0.1546
1_MACS_peak_10402_lociStitched	chr16(.):30855776-30857099	0.2885
1_MACS_peak_10403_lociStitched	chr16(.):30885354-30888815	0.2042
1_MACS_peak_10404_lociStitched	chr16(.):30904304-30905812	0.1693
1_MACS_peak_10405_lociStitched	chr16(.):30913256-30914243	0.0666
1_MACS_peak_10406_lociStitched	chr16(.):30932954-30935537	0.1957
2_MACS_peak_10407_lociStitched	chr16(.):30959705-30969839	0.1383
1_MACS_peak_10409_lociStitched	chr16(.):31043550-31046040	0.2544
1_MACS_peak_10410_lociStitched	chr16(.):31083357-31086691	0.1848
1_MACS_peak_10411_lociStitched	chr16(.):31104913-31106954	0.2105
1_MACS_peak_10412_lociStitched	chr16(.):31118506-31120666	0.1416
1_MACS_peak_10413_lociStitched	chr16(.):31128431-31129967	0.1319
1_MACS_peak_10414_lociStitched	chr16(.):31152750-31154563	0.1644
1_MACS_peak_10415_lociStitched	chr16(.):31190076-31192933	0.2168
1_MACS_peak_10416_lociStitched	chr16(.):31212811-31214892	0.1336
1_MACS_peak_10417_lociStitched	chr16(.):31275772-31277933	0.1256
1_MACS_peak_10418_lociStitched	chr16(.):31295013-31296694	0.1372
1_MACS_peak_10419_lociStitched	chr16(.):31397170-31398360	0.1424
1_MACS_peak_10420_lociStitched	chr16(.):31415048-31416500	0.1463
1_MACS_peak_10421_lociStitched	chr16(.):31468715-31472232	0.2381
1_MACS_peak_10422_lociStitched	chr16(.):31518601-31520791	0.2001
1_MACS_peak_10423_lociStitched	chr16(.):31724144-31725764	0.2035
2_MACS_peak_10424_lociStitched	chr16(.):31879649-31890527	0.1554
1_MACS_peak_10426_lociStitched	chr16(.):32168140-32169674	0.1984
1_MACS_peak_10427_lociStitched	chr16(.):32181624-32184795	0.166
1_MACS_peak_10428_lociStitched	chr16(.):32264748-32266315	0.121
1_MACS_peak_10429_lociStitched	chr16(.):32331182-32336172	0.3316
1_MACS_peak_10430_lociStitched	chr16(.):32685779-32687090	0.0724
1_MACS_peak_10431_lociStitched	chr16(.):32767253-32770666	0.1273
1_MACS_peak_10432_lociStitched	chr16(.):33110641-33112474	0.1609
1_MACS_peak_10433_lociStitched	chr16(.):33122154-33125796	0.1485
2_MACS_peak_10434_lociStitched	chr16(.):33201768-33207273	0.1207
2_MACS_peak_10436_lociStitched	chr16(.):33258978-33263767	0.104
1_MACS_peak_10438_lociStitched	chr16(.):33329079-33333535	0.2737
3_MACS_peak_10439_lociStitched	chr16(.):33444542-33461299	0.2205
1_MACS_peak_10442_lociStitched	chr16(.):33628886-33631330	0.2412
1_MACS_peak_10443_lociStitched	chr16(.):34428893-34430219	0.1243
1_MACS_peak_10444_lociStitched	chr16(.):34441228-34442261	0.0774
1_MACS_peak_10445_lociStitched	chr16(.):34644807-34645876	0.1243
1_MACS_peak_10446_lociStitched	chr16(.):34744192-34745570	0.1464
1_MACS_peak_10447_lociStitched	chr16(.):34758987-34761198	0.1417
2_MACS_peak_10448_lociStitched	chr16(.):34793519-34797118	0.1455
2_MACS_peak_10450_lociStitched	chr16(.):46645439-46656159	0.1596
1_MACS_peak_10452_lociStitched	chr16(.):46692168-46693766	0.195
1_MACS_peak_10453_lociStitched	chr16(.):46721822-46725039	0.2893
1_MACS_peak_10454_lociStitched	chr16(.):46823184-46824875	0.1917
2_MACS_peak_10455_lociStitched	chr16(.):46855566-46865837	0.1225
1_MACS_peak_10457_lociStitched	chr16(.):46897166-46899501	0.1822
2_MACS_peak_10458_lociStitched	chr16(.):46916744-46924607	0.1463
1_MACS_peak_10460_lociStitched	chr16(.):47006245-47008724	0.1908
1_MACS_peak_10461_lociStitched	chr16(.):47071163-47072695	0.1241
1_MACS_peak_10462_lociStitched	chr16(.):47176406-47178135	0.0951
1_MACS_peak_10463_lociStitched	chr16(.):47493989-47496781	0.2065
1_MACS_peak_10464_lociStitched	chr16(.):47608299-47609512	0.1133
1_MACS_peak_10465_lociStitched	chr16(.):47812877-47814462	0.2322
1_MACS_peak_10466_lociStitched	chr16(.):48277739-48279500	0.1372
1_MACS_peak_10467_lociStitched	chr16(.):48351610-48353678	0.1843
1_MACS_peak_10468_lociStitched	chr16(.):48399468-48401409	0.1626
1_MACS_peak_10469_lociStitched	chr16(.):48417502-48420357	0.165
2_MACS_peak_10470_lociStitched	chr16(.):48465456-48469142	0.1085
1_MACS_peak_10472_lociStitched	chr16(.):48490816-48493720	0.1855
1_MACS_peak_10473_lociStitched	chr16(.):48569321-48571734	0.1511
1_MACS_peak_10474_lociStitched	chr16(.):48641730-48648220	0.1788
2_MACS_peak_10475_lociStitched	chr16(.):48656445-48664647	0.1245
1_MACS_peak_10477_lociStitched	chr16(.):48777191-48778183	0.1284
1_MACS_peak_10478_lociStitched	chr16(.):49315554-49317129	0.1229
1_MACS_peak_10479_lociStitched	chr16(.):49399174-49401112	0.1402
1_MACS_peak_10480_lociStitched	chr16(.):49432797-49434607	0.1434
1_MACS_peak_10481_lociStitched	chr16(.):49474457-49476583	0.1795
1_MACS_peak_10482_lociStitched	chr16(.):49496023-49499727	0.1528
1_MACS_peak_10483_lociStitched	chr16(.):49525233-49526708	0.1565
1_MACS_peak_10484_lociStitched	chr16(.):49608742-49610216	0.1425
1_MACS_peak_10485_lociStitched	chr16(.):49631512-49633789	0.1935
1_MACS_peak_10486_lociStitched	chr16(.):49888788-49890393	0.0491
1_MACS_peak_10487_lociStitched	chr16(.):50058714-50060139	0.218
1_MACS_peak_10488_lociStitched	chr16(.):50099171-50101181	0.2541
1_MACS_peak_10489_lociStitched	chr16(.):50154777-50156598	0.1662
1_MACS_peak_10490_lociStitched	chr16(.):50185784-50187303	0.1359
1_MACS_peak_10491_lociStitched	chr16(.):50242903-50244668	0.1728
2_MACS_peak_10492_lociStitched	chr16(.):50279089-50280969	0.0946
3_MACS_peak_10494_lociStitched	chr16(.):50299021-50317049	0.1564
1_MACS_peak_10497_lociStitched	chr16(.):50368818-50369988	0.1591
1_MACS_peak_10498_lociStitched	chr16(.):50401676-50403023	0.0531
1_MACS_peak_10499_lociStitched	chr16(.):50623091-50623978	0.0193
3_MACS_peak_10500_lociStitched	chr16(.):50713941-50732833	0.1504
1_MACS_peak_10503_lociStitched	chr16(.):50757623-50759416	0.1996
1_MACS_peak_10504_lociStitched	chr16(.):50774498-50777199	0.1591
1_MACS_peak_10505_lociStitched	chr16(.):51021852-51023927	0.1817
4_MACS_peak_10506_lociStitched	chr16(.):53085689-53103486	0.1331
3_MACS_peak_10510_lociStitched	chr16(.):53123908-53134892	0.1626
1_MACS_peak_10513_lociStitched	chr16(.):53163600-53166400	0.131
1_MACS_peak_10514_lociStitched	chr16(.):53407055-53408151	0.1344
1_MACS_peak_10515_lociStitched	chr16(.):53449071-53450253	0.1261
1_MACS_peak_10516_lociStitched	chr16(.):53467729-53470293	0.2089
1_MACS_peak_10517_lociStitched	chr16(.):53490089-53492648	0.2345
1_MACS_peak_10518_lociStitched	chr16(.):53535894-53538752	0.188
1_MACS_peak_10519_lociStitched	chr16(.):53551816-53553885	0.1565
1_MACS_peak_10520_lociStitched	chr16(.):53676771-53678506	0.1395
1_MACS_peak_10521_lociStitched	chr16(.):53737023-53738946	0.265
2_MACS_peak_10522_lociStitched	chr16(.):54876480-54881143	0.1252
1_MACS_peak_10524_lociStitched	chr16(.):54959373-54965868	0.1575
1_MACS_peak_10525_lociStitched	chr16(.):55318045-55319657	0.1336
1_MACS_peak_10526_lociStitched	chr16(.):55568064-55569581	0.1372
1_MACS_peak_10527_lociStitched	chr16(.):55785690-55788724	0.2071
1_MACS_peak_10528_lociStitched	chr16(.):56389905-56391562	0.1372
1_MACS_peak_10529_lociStitched	chr16(.):56458315-56459805	0.066
1_MACS_peak_10530_lociStitched	chr16(.):56484037-56486556	0.1834
1_MACS_peak_10531_lociStitched	chr16(.):56553084-56554751	0.1546
1_MACS_peak_10532_lociStitched	chr16(.):56610109-56611415	0.1975
1_MACS_peak_10533_lociStitched	chr16(.):56641490-56644282	0.1979
1_MACS_peak_10534_lociStitched	chr16(.):56691162-56692512	0.1575
1_MACS_peak_10535_lociStitched	chr16(.):56715439-56717244	0.1405
1_MACS_peak_10536_lociStitched	chr16(.):56763182-56764911	0.1446
1_MACS_peak_10537_lociStitched	chr16(.):56797992-56799236	0.1953
3_MACS_peak_10538_lociStitched	chr16(.):56893265-56906139	0.13
1_MACS_peak_10541_lociStitched	chr16(.):56921686-56923735	0.1307
1_MACS_peak_10542_lociStitched	chr16(.):56943210-56954632	0.2012
1_MACS_peak_10543_lociStitched	chr16(.):56962936-56975749	0.2161
1_MACS_peak_10544_lociStitched	chr16(.):56983744-56986416	0.1468
1_MACS_peak_10545_lociStitched	chr16(.):57007307-57008959	0.1593
1_MACS_peak_10546_lociStitched	chr16(.):57022536-57024354	0.171
1_MACS_peak_10547_lociStitched	chr16(.):57047902-57049526	0.1775
1_MACS_peak_10548_lociStitched	chr16(.):57074509-57077713	0.2302
1_MACS_peak_10549_lociStitched	chr16(.):57105353-57106633	0.1658
1_MACS_peak_10550_lociStitched	chr16(.):57125698-57127232	0.086
1_MACS_peak_10551_lociStitched	chr16(.):57168067-57169671	0.1521
1_MACS_peak_10552_lociStitched	chr16(.):57218678-57222095	0.2083
1_MACS_peak_10553_lociStitched	chr16(.):57277978-57280202	0.1507
1_MACS_peak_10554_lociStitched	chr16(.):57318247-57319476	0.1339
1_MACS_peak_10555_lociStitched	chr16(.):57332931-57335256	0.2931
1_MACS_peak_10556_lociStitched	chr16(.):57347911-57348829	0.1326
1_MACS_peak_10557_lociStitched	chr16(.):57480256-57482433	0.1977
1_MACS_peak_10558_lociStitched	chr16(.):57496183-57497223	0.0933
2_MACS_peak_10559_lociStitched	chr16(.):57569100-57579501	0.1592
3_MACS_peak_10561_lociStitched	chr16(.):57626078-57645047	0.1368
2_MACS_peak_10564_lociStitched	chr16(.):57653072-57658233	0.1327
1_MACS_peak_10566_lociStitched	chr16(.):57681230-57683615	0.2007
1_MACS_peak_10567_lociStitched	chr16(.):57768258-57770664	0.2915
2_MACS_peak_10568_lociStitched	chr16(.):57824252-57832295	0.1305
2_MACS_peak_10570_lociStitched	chr16(.):57843393-57851439	0.1587
1_MACS_peak_10572_lociStitched	chr16(.):57879534-57881568	0.1434
1_MACS_peak_10573_lociStitched	chr16(.):57937734-57938853	0.1054
1_MACS_peak_10574_lociStitched	chr16(.):58033131-58036137	0.1708
1_MACS_peak_10575_lociStitched	chr16(.):58162332-58164325	0.1689
1_MACS_peak_10576_lociStitched	chr16(.):58231875-58232900	0.0333
1_MACS_peak_10577_lociStitched	chr16(.):58269483-58270959	0.1668
1_MACS_peak_10578_lociStitched	chr16(.):58282910-58284545	0.2046
1_MACS_peak_10579_lociStitched	chr16(.):58425602-58427529	0.1722
1_MACS_peak_10580_lociStitched	chr16(.):58492590-58494203	0.0856
1_MACS_peak_10581_lociStitched	chr16(.):58528461-58531784	0.1939
1_MACS_peak_10582_lociStitched	chr16(.):58548540-58550460	0.1671
1_MACS_peak_10583_lociStitched	chr16(.):58662468-58665135	0.2692
1_MACS_peak_10584_lociStitched	chr16(.):58717621-58719167	0.2209
1_MACS_peak_10585_lociStitched	chr16(.):58766814-58768673	0.1703
1_MACS_peak_10586_lociStitched	chr16(.):59026462-59027476	0.104
1_MACS_peak_10587_lociStitched	chr16(.):59100653-59101771	0.1211
1_MACS_peak_10588_lociStitched	chr16(.):59130001-59131101	0.0544
1_MACS_peak_10589_lociStitched	chr16(.):60009676-60011304	0.1353
1_MACS_peak_10590_lociStitched	chr16(.):60688421-60690805	0.1509
1_MACS_peak_10591_lociStitched	chr16(.):60717089-60718746	0.183
1_MACS_peak_10592_lociStitched	chr16(.):61002021-61003314	0.1786
1_MACS_peak_10593_lociStitched	chr16(.):61179690-61181597	0.211
1_MACS_peak_10594_lociStitched	chr16(.):61227593-61229762	0.1451
1_MACS_peak_10595_lociStitched	chr16(.):61403713-61405706	0.1595
1_MACS_peak_10596_lociStitched	chr16(.):61920998-61922980	0.1501
1_MACS_peak_10597_lociStitched	chr16(.):61931146-61932477	0.0946
1_MACS_peak_10598_lociStitched	chr16(.):62671971-62674556	0.1524
1_MACS_peak_10599_lociStitched	chr16(.):63651835-63653832	0.1631
2_MACS_peak_10600_lociStitched	chr16(.):63662597-63668648	0.0852
1_MACS_peak_10602_lociStitched	chr16(.):64205933-64207365	0.1521
1_MACS_peak_10603_lociStitched	chr16(.):64471282-64472516	0.1129
1_MACS_peak_10604_lociStitched	chr16(.):65234681-65236407	0.1722
1_MACS_peak_10605_lociStitched	chr16(.):65584411-65586233	0.1212
1_MACS_peak_10606_lociStitched	chr16(.):66440130-66443555	0.1931
1_MACS_peak_10607_lociStitched	chr16(.):66451325-66453120	0.1314
3_MACS_peak_10608_lociStitched	chr16(.):66508522-66518213	0.1601
1_MACS_peak_10611_lociStitched	chr16(.):66527876-66529244	0.1163
2_MACS_peak_10612_lociStitched	chr16(.):66549011-66561321	0.2219
1_MACS_peak_10614_lociStitched	chr16(.):66572416-66575028	0.1598
1_MACS_peak_10615_lociStitched	chr16(.):66582738-66588053	0.209
2_MACS_peak_10616_lociStitched	chr16(.):66729401-66731663	0.1113
1_MACS_peak_10618_lociStitched	chr16(.):66784203-66786492	0.1497
1_MACS_peak_10619_lociStitched	chr16(.):66863914-66865461	0.1663
3_MACS_peak_10620_lociStitched	chr16(.):66906409-66915401	0.1442
1_MACS_peak_10623_lociStitched	chr16(.):66966976-66969282	0.1985
1_MACS_peak_10624_lociStitched	chr16(.):67008510-67010258	0.1619
1_MACS_peak_10625_lociStitched	chr16(.):67047306-67048842	0.1059
1_MACS_peak_10626_lociStitched	chr16(.):67061787-67064566	0.1137
1_MACS_peak_10627_lociStitched	chr16(.):67142934-67144725	0.2161
5_MACS_peak_10628_lociStitched	chr16(.):67183977-67209061	0.133
2_MACS_peak_10633_lociStitched	chr16(.):67216840-67227238	0.1596
1_MACS_peak_10635_lociStitched	chr16(.):67259968-67261958	0.2814
1_MACS_peak_10636_lociStitched	chr16(.):67277346-67283262	0.2181
1_MACS_peak_10637_lociStitched	chr16(.):67312062-67313975	0.15
1_MACS_peak_10638_lociStitched	chr16(.):67358143-67359250	0.1461
1_MACS_peak_10639_lociStitched	chr16(.):67449394-67450869	0.1462
2_MACS_peak_10640_lociStitched	chr16(.):67513948-67523986	0.1579
1_MACS_peak_10642_lociStitched	chr16(.):67537472-67539336	0.1548
6_MACS_peak_10643_lociStitched	chr16(.):67554669-67587536	0.1499
1_MACS_peak_10649_lociStitched	chr16(.):67594782-67601624	0.2021
1_MACS_peak_10650_lociStitched	chr16(.):67678254-67680052	0.2072
2_MACS_peak_10651_lociStitched	chr16(.):67693109-67702576	0.1465
1_MACS_peak_10653_lociStitched	chr16(.):67752184-67754394	0.2688
1_MACS_peak_10654_lociStitched	chr16(.):67764587-67766669	0.1583
1_MACS_peak_10655_lociStitched	chr16(.):67839211-67841431	0.2325
3_MACS_peak_10656_lociStitched	chr16(.):67866724-67882111	0.1532
1_MACS_peak_10659_lociStitched	chr16(.):67905958-67908049	0.165
1_MACS_peak_10660_lociStitched	chr16(.):67926312-67928261	0.1773
1_MACS_peak_10661_lociStitched	chr16(.):67968811-67971767	0.2349
2_MACS_peak_10662_lociStitched	chr16(.):68001294-68010419	0.113
1_MACS_peak_10664_lociStitched	chr16(.):68018058-68019565	0.1341
1_MACS_peak_10665_lociStitched	chr16(.):68026649-68028284	0.1957
1_MACS_peak_10666_lociStitched	chr16(.):68055945-68057979	0.1957
1_MACS_peak_10667_lociStitched	chr16(.):68117958-68120557	0.1887
1_MACS_peak_10668_lociStitched	chr16(.):68227699-68228713	0.0978
7_MACS_peak_10669_lociStitched	chr16(.):68269754-68320257	0.151
1_MACS_peak_10676_lociStitched	chr16(.):68343707-68346029	0.2228
1_MACS_peak_10677_lociStitched	chr16(.):68365716-68367206	0.174
1_MACS_peak_10678_lociStitched	chr16(.):68389220-68392307	0.2
1_MACS_peak_10679_lociStitched	chr16(.):68400780-68405228	0.2209
1_MACS_peak_10680_lociStitched	chr16(.):68414876-68419770	0.1845
1_MACS_peak_10681_lociStitched	chr16(.):68450711-68453370	0.1939
