#KMS-12-BM Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/KMS-12-BM.H3K27ac_ROSE/KMS-12-BM_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by KMS.12.BM.jin.bam
#Using cutoff of 25841.2518 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS.12.BM.jin.bam	enhancerRank	isStretch
2_MACS_peak_16216_lociStitched	chr2	114187930	114191174	2	3221	9375.16	1892	0
1_MACS_peak_25374_lociStitched	chr7	44923392	44926610	1	3219	21156.0974	1893	0
3_MACS_peak_21443_lociStitched	chr4	57842493	57845909	3	3219	5811.6408	1894	0
2_MACS_peak_16387_lociStitched	chr2	136963907	136967407	2	3219	6063.05	1895	0
1_MACS_peak_3869_lociStitched	chr10	125850876	125854093	1	3218	10352.6277	1896	0
1_MACS_peak_27161_lociStitched	chr8	124048736	124051951	1	3216	7743.9705	1897	0
3_MACS_peak_23472_lociStitched	chr6	16128578	16131902	3	3216	8859.1248	1898	0
1_MACS_peak_26091_lociStitched	chr7	128572353	128575567	1	3215	7798.1282	1899	0
2_MACS_peak_1769_lociStitched	chr1	154390755	154394356	2	3215	6499.0848	1900	0
3_MACS_peak_23959_lociStitched	chr6	36559693	36563137	3	3214	13268.3544	1901	0
2_MACS_peak_23415_lociStitched	chr6	12008171	12011468	2	3213	14690.7726	1902	0
1_MACS_peak_19127_lociStitched	chr22	39914763	39917974	1	3212	17425.1337	1903	0
3_MACS_peak_9564_lociStitched	chr15	89181259	89184824	3	3212	8869.007	1904	0
3_MACS_peak_22633_lociStitched	chr5	118608750	118612490	3	3212	4341.766	1905	0
2_MACS_peak_26752_lociStitched	chr8	48871769	48875002	2	3211	12715.7123	1906	0
2_MACS_peak_4710_lociStitched	chr11	65290357	65293801	2	3207	9038.4336	1907	0
1_MACS_peak_27811_lociStitched	chr9	70849509	70852714	1	3206	9771.7245	1908	0
4_MACS_peak_429_lociStitched	chr1	22098945	22102324	4	3202	5288.4729	1909	0
2_MACS_peak_6113_lociStitched	chr12	53592313	53595873	2	3202	6289.452	1910	0
2_MACS_peak_11016_lociStitched	chr17	1618652	1621900	2	3201	14340.8944	1911	0
3_MACS_peak_11403_lociStitched	chr17	20943963	20947557	3	3200	6844.0542	1912	0
3_MACS_peak_4484_lociStitched	chr11	58909874	58913277	3	3197	7630.5469	1913	0
2_MACS_peak_13340_lociStitched	chr19	2040466	2043733	2	3196	16567.6104	1914	0
2_MACS_peak_14445_lociStitched	chr19	39367121	39370450	2	3195	8685.6939	1915	0
2_MACS_peak_19020_lociStitched	chr22	38575132	38578328	2	3194	18675.826	1916	0
2_MACS_peak_23978_lociStitched	chr6	37027387	37030640	2	3194	7627.9597	1917	0
2_MACS_peak_2577_lociStitched	chr1	226248811	226252123	2	3194	18150.4224	1918	0
1_MACS_peak_26415_lociStitched	chr7	156930219	156933411	1	3193	17593.6656	1919	0
4_MACS_peak_668_lociStitched	chr1	28923868	28927568	4	3193	11397.48	1920	0
4_MACS_peak_22086_lociStitched	chr5	6727179	6730861	4	3189	6092.6054	1921	0
1_MACS_peak_9055_lociStitched	chr15	57209572	57212759	1	3188	14039.6911	1922	0
1_MACS_peak_259_lociStitched	chr1	12098970	12102157	1	3188	6125.7327	1923	0
2_MACS_peak_10126_lociStitched	chr16	21529252	21532610	2	3188	14575.7348	1924	0
2_MACS_peak_2789_lociStitched	chr1	245132785	245136027	2	3187	20117.9068	1925	0
1_MACS_peak_25973_lociStitched	chr7	108208319	108211504	1	3186	26326.8915	1926	0
1_MACS_peak_25170_lociStitched	chr7	25932541	25935726	1	3186	8233.225	1927	0
1_MACS_peak_1676_lociStitched	chr1	151030945	151034130	1	3186	6739.7785	1928	0
2_MACS_peak_2779_lociStitched	chr1	244996575	244999835	2	3185	19496.104	1929	0
2_MACS_peak_18846_lociStitched	chr22	31685388	31688671	2	3185	12962.2689	1930	0
3_MACS_peak_12570_lociStitched	chr17	78232057	78235566	3	3185	6603.938	1931	0
2_MACS_peak_16597_lociStitched	chr2	178127920	178131595	2	3185	17594.43	1932	0
2_MACS_peak_24936_lociStitched	chr6	159288834	159292211	2	3183	14949.3036	1933	0
1_MACS_peak_21665_lociStitched	chr4	103788386	103791565	1	3180	14729.8965	1934	0
1_MACS_peak_20355_lociStitched	chr3	113463919	113467098	1	3180	16405.8653	1935	0
1_MACS_peak_25222_lociStitched	chr7	29723172	29726350	1	3179	11131.8984	1936	0
1_MACS_peak_9103_lociStitched	chr15	62395583	62398760	1	3178	8004.7692	1937	0
2_MACS_peak_4039_lociStitched	chr11	206460	209656	2	3177	18007.2228	1938	0
3_MACS_peak_12508_lociStitched	chr17	76247335	76250850	3	3177	6515.7555	1939	0
3_MACS_peak_26400_lociStitched	chr7	155532426	155535875	3	3176	6168.5365	1940	0
1_MACS_peak_6256_lociStitched	chr12	58238152	58241326	1	3175	15178.3854	1941	0
2_MACS_peak_9070_lociStitched	chr15	59040166	59043348	2	3175	11751.7624	1942	0
3_MACS_peak_24342_lociStitched	chr6	89789254	89792511	3	3175	17271.871	1943	0
2_MACS_peak_8872_lociStitched	chr15	41773591	41777015	2	3175	6386.7872	1944	0
1_MACS_peak_23355_lociStitched	chr6	6006677	6009849	1	3173	12490.7016	1945	0
2_MACS_peak_27370_lociStitched	chr8	145201898	145205104	2	3173	9644.6098	1946	0
2_MACS_peak_20089_lociStitched	chr3	55640574	55643848	2	3173	7279.0842	1947	0
6_MACS_peak_6384_lociStitched	chr12	79461309	79465665	6	3173	5184.9468	1948	0
2_MACS_peak_5727_lociStitched	chr12	11987582	11990792	2	3172	6950.934	1949	0
3_MACS_peak_26629_lociStitched	chr8	29085606	29088892	3	3170	4941.8154	1950	0
1_MACS_peak_19125_lociStitched	chr22	39866374	39869542	1	3169	6861.5712	1951	0
1_MACS_peak_18273_lociStitched	chr21	34913148	34916315	1	3168	23050.6928	1952	0
4_MACS_peak_7207_lociStitched	chr13	31037853	31041416	4	3168	8078.3899	1953	0
1_MACS_peak_1414_lociStitched	chr1	113160090	113163256	1	3167	14875.1344	1954	0
2_MACS_peak_22984_lociStitched	chr5	154133630	154137016	2	3167	9597.9556	1955	0
1_MACS_peak_22039_lociStitched	chr5	1151552	1154717	1	3166	7698.2295	1956	0
2_MACS_peak_23214_lociStitched	chr5	177664717	177667892	2	3166	6746.24	1957	0
5_MACS_peak_5783_lociStitched	chr12	14517554	14520909	5	3166	7454.4745	1958	0
2_MACS_peak_26956_lociStitched	chr8	90993734	90997133	2	3165	15528.6714	1959	0
1_MACS_peak_2221_lociStitched	chr1	198125496	198128659	1	3164	10065.9312	1960	0
2_MACS_peak_4293_lociStitched	chr11	18546664	18549851	2	3164	17296.4864	1961	0
1_MACS_peak_27781_lociStitched	chr9	69063649	69066811	1	3163	21503.4972	1962	0
1_MACS_peak_26210_lociStitched	chr7	139024420	139027582	1	3163	28605.033	1963	0
1_MACS_peak_17166_lociStitched	chr2	242253506	242256668	1	3163	19901.3118	1964	0
2_MACS_peak_4160_lociStitched	chr11	3874625	3877875	2	3163	14623.375	1965	0
2_MACS_peak_9156_lociStitched	chr15	65115604	65118856	2	3162	12634.3452	1966	0
1_MACS_peak_13366_lociStitched	chr19	2288308	2291468	1	3161	12451.348	1967	0
2_MACS_peak_18018_lociStitched	chr20	57481163	57484341	2	3161	5794.4474	1968	0
2_MACS_peak_2614_lociStitched	chr1	227947331	227950643	2	3161	11139.912	1969	0
4_MACS_peak_19850_lociStitched	chr3	45652839	45656235	4	3161	4300.3548	1970	0
2_MACS_peak_20952_lociStitched	chr3	193459773	193463233	2	3161	7050.096	1971	0
2_MACS_peak_6055_lociStitched	chr12	50503470	50507124	2	3161	9166.7898	1972	0
2_MACS_peak_10043_lociStitched	chr16	14090166	14093341	2	3160	7746.365	1973	0
3_MACS_peak_2560_lociStitched	chr1	226068730	226071920	3	3160	6363.093	1974	0
3_MACS_peak_22823_lociStitched	chr5	138955154	138958438	3	3160	8133.4828	1975	0
1_MACS_peak_12648_lociStitched	chr17	80405512	80408670	1	3159	16366.6508	1976	0
1_MACS_peak_8124_lociStitched	chr14	74252216	74255374	1	3159	12007.3476	1977	0
2_MACS_peak_15896_lociStitched	chr2	85106145	85109329	2	3159	8291.136	1978	0
1_MACS_peak_20867_lociStitched	chr3	183352593	183355750	1	3158	16548.6783	1979	0
4_MACS_peak_10582_lociStitched	chr16	67595306	67599188	4	3158	8734.1118	1980	0
1_MACS_peak_1380_lociStitched	chr1	110879961	110883117	1	3157	15617.7816	1981	0
4_MACS_peak_28745_lociStitched	chrX	12991282	12994524	4	3157	5151.2138	1982	0
2_MACS_peak_9526_lociStitched	chr15	85200808	85204192	2	3157	6446.52	1983	0
4_MACS_peak_11658_lociStitched	chr17	37024992	37028412	4	3157	7664.22	1984	0
1_MACS_peak_17743_lociStitched	chr20	42707701	42710856	1	3156	11596.518	1985	0
1_MACS_peak_3337_lociStitched	chr10	74078554	74081709	1	3156	8397.979	1986	0
1_MACS_peak_24158_lociStitched	chr6	47443738	47446892	1	3155	12542.5118	1987	0
1_MACS_peak_8954_lociStitched	chr15	45002218	45005371	1	3154	19328.5206	1988	0
4_MACS_peak_2793_lociStitched	chr1	246182342	246185892	4	3153	5954.77	1989	0
1_MACS_peak_21132_lociStitched	chr4	1712763	1715914	1	3152	11160.5269	1990	0
2_MACS_peak_3956_lociStitched	chr10	134149285	134152724	2	3151	7031.3794	1991	0
1_MACS_peak_6932_lociStitched	chr12	123848161	123851310	1	3150	14598.764	1992	0
2_MACS_peak_8832_lociStitched	chr15	40848563	40851955	2	3150	9994.8672	1993	0
1_MACS_peak_9260_lociStitched	chr15	70306677	70309825	1	3149	5311.9352	1994	0
1_MACS_peak_18988_lociStitched	chr22	37955937	37959084	1	3148	8680.0554	1995	0
1_MACS_peak_8734_lociStitched	chr15	31651637	31654784	1	3148	12051.4365	1996	0
1_MACS_peak_3289_lociStitched	chr10	72252631	72255778	1	3148	9439.7412	1997	0
3_MACS_peak_2742_lociStitched	chr1	240075095	240078439	3	3148	9976.4896	1998	0
4_MACS_peak_19509_lociStitched	chr3	6756921	6760492	4	3148	6402.4459	1999	0
2_MACS_peak_4940_lociStitched	chr11	71933518	71936725	2	3146	9436.9182	2000	0
2_MACS_peak_24833_lociStitched	chr6	153302993	153306151	2	3144	13380.7618	2001	0
3_MACS_peak_28082_lociStitched	chr9	102581383	102584585	3	3143	8350.816	2002	0
1_MACS_peak_12838_lociStitched	chr18	19178358	19181499	1	3142	11995.7931	2003	0
1_MACS_peak_2647_lociStitched	chr1	228673331	228676472	1	3142	19303.9578	2004	0
3_MACS_peak_25755_lociStitched	chr7	97830659	97834172	3	3142	10549.1877	2005	0
1_MACS_peak_27610_lociStitched	chr9	33445976	33449116	1	3141	8412.374	2006	0
3_MACS_peak_15023_lociStitched	chr19	56164481	56167705	3	3141	13299.6448	2007	0
1_MACS_peak_19432_lociStitched	chr22	50963224	50966362	1	3139	13830.1074	2008	0
1_MACS_peak_4651_lociStitched	chr11	64510452	64513590	1	3139	6214.1814	2009	0
3_MACS_peak_6901_lociStitched	chr12	123010560	123013721	3	3139	13990.586	2010	0
2_MACS_peak_12936_lociStitched	chr18	42289168	42292530	2	3139	5282.0382	2011	0
1_MACS_peak_24526_lociStitched	chr6	109702502	109705639	1	3138	18915.4826	2012	0
1_MACS_peak_21915_lociStitched	chr4	184424540	184427677	1	3138	9223.4074	2013	0
1_MACS_peak_12635_lociStitched	chr17	80307575	80310712	1	3138	12415.9323	2014	0
2_MACS_peak_23950_lociStitched	chr6	36097560	36100744	2	3137	13332.6816	2015	0
2_MACS_peak_27943_lociStitched	chr9	93702596	93706044	2	3137	6468.1032	2016	0
4_MACS_peak_21517_lociStitched	chr4	78075913	78079747	4	3137	8376.5232	2017	0
2_MACS_peak_2322_lociStitched	chr1	203785459	203788990	2	3134	10255.0833	2018	0
1_MACS_peak_13530_lociStitched	chr19	6457943	6461075	1	3133	6891.6528	2019	0
3_MACS_peak_18445_lociStitched	chr21	45717733	45720880	3	3133	9487.2609	2020	0
2_MACS_peak_125_lociStitched	chr1	6051850	6055051	2	3133	8906.7825	2021	0
2_MACS_peak_1932_lociStitched	chr1	161038251	161041479	2	3133	12918.1332	2022	0
1_MACS_peak_5965_lociStitched	chr12	46383128	46386259	1	3132	18493.2515	2023	0
1_MACS_peak_26696_lociStitched	chr8	38756904	38760033	1	3130	9338.5005	2024	0
2_MACS_peak_22846_lociStitched	chr5	139779274	139782463	2	3130	10820.9148	2025	0
4_MACS_peak_14324_lociStitched	chr19	35757834	35761090	4	3130	7156.3624	2026	0
1_MACS_peak_8866_lociStitched	chr15	41623900	41627028	1	3129	14324.9888	2027	0
2_MACS_peak_912_lociStitched	chr1	42203581	42206750	2	3128	5341.0326	2028	0
1_MACS_peak_6720_lociStitched	chr12	113522999	113526124	1	3126	7878.75	2029	0
1_MACS_peak_5845_lociStitched	chr12	25537416	25540540	1	3125	11824.34	2030	0
4_MACS_peak_14538_lociStitched	chr19	41813126	41816715	4	3125	7040.5413	2031	0
2_MACS_peak_8237_lociStitched	chr14	81685175	81688394	2	3124	17898.2838	2032	0
1_MACS_peak_28184_lociStitched	chr9	115981634	115984756	1	3123	7179.9756	2033	0
1_MACS_peak_10057_lociStitched	chr16	14595301	14598423	1	3123	12393.4034	2034	0
2_MACS_peak_27053_lociStitched	chr8	102119593	102122772	2	3123	20432.0688	2035	0
2_MACS_peak_24626_lociStitched	chr6	126068758	126071956	2	3122	8036.574	2036	0
2_MACS_peak_5995_lociStitched	chr12	48217407	48220648	2	3122	5398.5337	2037	0
4_MACS_peak_16471_lociStitched	chr2	159312685	159316596	4	3122	9806.0503	2038	0
3_MACS_peak_15225_lociStitched	chr2	10548457	10551713	3	3121	7485.8696	2039	0
1_MACS_peak_7550_lociStitched	chr13	113861883	113865002	1	3120	24954.1833	2040	0
3_MACS_peak_1665_lociStitched	chr1	150806850	150810093	3	3120	7904.8125	2041	0
1_MACS_peak_9846_lociStitched	chr16	3011963	3015080	1	3118	10143.6531	2042	0
2_MACS_peak_24652_lociStitched	chr6	133133543	133136672	2	3118	7762.7361	2043	0
1_MACS_peak_27088_lociStitched	chr8	103835090	103838206	1	3117	9132.996	2044	0
3_MACS_peak_22931_lociStitched	chr5	149790309	149793608	3	3117	6498.3702	2045	0
4_MACS_peak_15620_lociStitched	chr2	55275030	55278348	4	3117	4948.797	2046	0
3_MACS_peak_4361_lociStitched	chr11	34106886	34110232	3	3117	7060.3946	2047	0
2_MACS_peak_10101_lociStitched	chr16	18798839	18802337	2	3117	13253.2224	2048	0
1_MACS_peak_18095_lociStitched	chr20	62168238	62171353	1	3116	8111.1485	2049	0
3_MACS_peak_3539_lociStitched	chr10	97590838	97594426	3	3116	6268.9536	2050	0
1_MACS_peak_6413_lociStitched	chr12	92170668	92173782	1	3115	9139.9014	2051	0
1_MACS_peak_3819_lociStitched	chr10	121275742	121278855	1	3114	8332.2558	2052	0
2_MACS_peak_8704_lociStitched	chr15	30916346	30919486	2	3114	10818.242	2053	0
2_MACS_peak_18733_lociStitched	chr22	24949417	24952605	2	3114	11159.594	2054	0
2_MACS_peak_4580_lociStitched	chr11	62493585	62496702	2	3110	12484.8318	2055	0
3_MACS_peak_28319_lociStitched	chr9	129981273	129984818	3	3109	5284.886	2056	0
1_MACS_peak_18710_lociStitched	chr22	24235274	24238381	1	3108	18256.4213	2057	0
2_MACS_peak_18195_lociStitched	chr21	27105862	27108994	2	3107	13697.802	2058	0
1_MACS_peak_27087_lociStitched	chr8	103824177	103827281	1	3105	9908.2784	2059	0
1_MACS_peak_5058_lociStitched	chr11	82610773	82613877	1	3105	14377.728	2060	0
1_MACS_peak_5688_lociStitched	chr12	9515266	9518369	1	3104	5024.0673	2061	0
2_MACS_peak_1548_lociStitched	chr1	144930888	144934039	2	3104	8990.4332	2062	0
2_MACS_peak_9015_lociStitched	chr15	52552975	52556148	2	3104	14707.1723	2063	0
1_MACS_peak_10005_lociStitched	chr16	11774698	11777800	1	3103	7410.0576	2064	0
2_MACS_peak_23266_lociStitched	chr5	180648453	180651643	2	3102	9615.936	2065	0
1_MACS_peak_27157_lociStitched	chr8	123791815	123794914	1	3100	15744.7794	2066	0
1_MACS_peak_8297_lociStitched	chr14	91579365	91582464	1	3100	11365.5825	2067	0
2_MACS_peak_4291_lociStitched	chr11	18415111	18418282	2	3100	11865.5649	2068	0
3_MACS_peak_15524_lociStitched	chr2	43651827	43655137	3	3100	7298.55	2069	0
2_MACS_peak_231_lociStitched	chr1	11118696	11122047	2	3099	7763.5968	2070	0
2_MACS_peak_23048_lociStitched	chr5	162886289	162889410	2	3098	10116.7215	2071	0
3_MACS_peak_7234_lociStitched	chr13	37572770	37576049	3	3098	8546.3856	2072	0
2_MACS_peak_18563_lociStitched	chr22	19417616	19420819	2	3097	9172.1108	2073	0
3_MACS_peak_15911_lociStitched	chr2	85196122	85199608	3	3097	8213.3646	2074	0
2_MACS_peak_27448_lociStitched	chr9	965513	969016	2	3097	6856.7722	2075	0
1_MACS_peak_24373_lociStitched	chr6	91004261	91007356	1	3096	11143.238	2076	0
1_MACS_peak_23232_lociStitched	chr5	179231915	179235010	1	3096	8111.376	2077	0
1_MACS_peak_5010_lociStitched	chr11	75482970	75486064	1	3095	9259.4138	2078	0
1_MACS_peak_12067_lociStitched	chr17	48904967	48908060	1	3094	9624.4881	2079	0
1_MACS_peak_26305_lociStitched	chr7	148822437	148825528	1	3092	21720.1479	2080	0
2_MACS_peak_28359_lociStitched	chr9	130739586	130742868	2	3092	4810.0992	2081	0
3_MACS_peak_7540_lociStitched	chr13	113546858	113550176	3	3092	7409.7576	2082	0
1_MACS_peak_6725_lociStitched	chr12	113621932	113625022	1	3091	17249.616	2083	0
1_MACS_peak_4088_lociStitched	chr11	693871	696961	1	3091	14362.629	2084	0
5_MACS_peak_24070_lociStitched	chr6	42537500	42541106	5	3091	5080.854	2085	0
1_MACS_peak_15650_lociStitched	chr2	61107405	61110494	1	3090	13156.6688	2086	0
3_MACS_peak_8787_lociStitched	chr15	40225538	40229095	3	3089	8347.9233	2087	0
2_MACS_peak_19741_lociStitched	chr3	33480567	33483697	2	3087	13485.918	2088	0
2_MACS_peak_27444_lociStitched	chr9	898136	901521	2	3087	7362.0365	2089	0
1_MACS_peak_27886_lociStitched	chr9	86593878	86596962	1	3085	25356.648	2090	0
3_MACS_peak_11793_lociStitched	chr17	40681783	40685140	3	3085	5754.5694	2091	0
1_MACS_peak_25895_lociStitched	chr7	102648957	102652040	1	3084	14394.8353	2092	0
3_MACS_peak_20400_lociStitched	chr3	122511115	122514538	3	3084	6447.9051	2093	0
1_MACS_peak_24790_lociStitched	chr6	149788106	149791188	1	3083	13002.3416	2094	0
2_MACS_peak_11877_lociStitched	chr17	43127262	43130496	2	3083	10282.1796	2095	0
1_MACS_peak_2601_lociStitched	chr1	226951151	226954232	1	3082	5533.1679	2096	0
2_MACS_peak_20765_lociStitched	chr3	169529244	169532448	2	3081	9579.3192	2097	0
3_MACS_peak_10675_lociStitched	chr16	70321227	70324439	3	3081	9783.4308	2098	0
3_MACS_peak_12181_lociStitched	chr17	60529884	60533241	3	3081	6582.7413	2099	0
1_MACS_peak_27407_lociStitched	chr8	146016070	146019149	1	3080	19164.3118	2100	0
2_MACS_peak_24115_lociStitched	chr6	43596106	43599213	2	3080	18060.3696	2101	0
2_MACS_peak_18914_lociStitched	chr22	36750018	36753279	2	3080	8848.3974	2102	0
2_MACS_peak_24181_lociStitched	chr6	52527703	52530940	2	3078	5897.4903	2103	0
2_MACS_peak_21242_lociStitched	chr4	8200284	8203367	2	3076	5122.4045	2104	0
2_MACS_peak_27278_lociStitched	chr8	135695609	135699109	2	3076	9749.25	2105	0
1_MACS_peak_28011_lociStitched	chr9	97621781	97624853	1	3073	8419.1232	2106	0
2_MACS_peak_19002_lociStitched	chr22	38080145	38083265	2	3073	8307.312	2107	0
3_MACS_peak_16430_lociStitched	chr2	149876705	149880044	3	3073	5420.5326	2108	0
1_MACS_peak_19639_lociStitched	chr3	15846037	15849107	1	3071	4754.509	2109	0
2_MACS_peak_22641_lociStitched	chr5	118643683	118647076	2	3070	5468.4981	2110	0
1_MACS_peak_17670_lociStitched	chr20	37432596	37435663	1	3068	8151.7793	2111	0
1_MACS_peak_24985_lociStitched	chr6	170861129	170864194	1	3066	14183.594	2112	0
3_MACS_peak_22266_lociStitched	chr5	55964445	55967855	3	3065	6707.811	2113	0
1_MACS_peak_14575_lociStitched	chr19	42448160	42451223	1	3064	8894.6457	2114	0
3_MACS_peak_12547_lociStitched	chr17	77335724	77338845	3	3063	7770.6658	2115	0
2_MACS_peak_5555_lociStitched	chr12	1701604	1704674	2	3062	8223.609	2116	0
2_MACS_peak_13385_lociStitched	chr19	2619927	2623244	2	3062	5393.7737	2117	0
2_MACS_peak_27904_lociStitched	chr9	91924352	91927511	2	3061	15913.4625	2118	0
2_MACS_peak_12281_lociStitched	chr17	66232729	66235871	2	3060	5122.7168	2119	0
3_MACS_peak_1606_lociStitched	chr1	149222370	149225600	3	3059	6665.428	2120	0
2_MACS_peak_16083_lociStitched	chr2	99951839	99954956	2	3058	9377.4945	2121	0
2_MACS_peak_28623_lociStitched	chr9	139858608	139861785	2	3057	8948.3382	2122	0
1_MACS_peak_1751_lociStitched	chr1	153938238	153941292	1	3055	13399.425	2123	0
2_MACS_peak_15706_lociStitched	chr2	64552517	64555606	2	3055	8569.5038	2124	0
4_MACS_peak_9864_lociStitched	chr16	3199670	3202783	4	3055	4438.2041	2125	0
4_MACS_peak_17349_lociStitched	chr20	11973410	11976747	4	3055	4817.2932	2126	0
3_MACS_peak_20850_lociStitched	chr3	182510352	182513722	3	3054	9596.075	2127	0
2_MACS_peak_19792_lociStitched	chr3	42053674	42056792	2	3052	9035.964	2128	0
2_MACS_peak_9005_lociStitched	chr15	51198474	51201602	2	3052	21230.0488	2129	0
2_MACS_peak_24726_lociStitched	chr6	139481379	139484483	2	3050	8447.536	2130	0
1_MACS_peak_27358_lociStitched	chr8	145050947	145053995	1	3049	11751.8688	2131	0
1_MACS_peak_25033_lociStitched	chr7	2549382	2552430	1	3049	7011.3144	2132	0
2_MACS_peak_10367_lociStitched	chr16	34758296	34761598	2	3049	9958.832	2133	0
1_MACS_peak_3428_lociStitched	chr10	82230545	82233592	1	3048	5138.1561	2134	0
2_MACS_peak_6361_lociStitched	chr12	72079143	72082507	2	3048	7345.294	2135	0
3_MACS_peak_3829_lociStitched	chr10	121483176	121486578	3	3048	9669.5046	2136	0
1_MACS_peak_11010_lociStitched	chr17	1494844	1497890	1	3047	11360.3616	2137	0
2_MACS_peak_2440_lociStitched	chr1	209305459	209308514	2	3046	7182.6105	2138	0
2_MACS_peak_13270_lociStitched	chr19	1037309	1040436	2	3046	6771.2058	2139	0
3_MACS_peak_6485_lociStitched	chr12	96792660	96795802	3	3043	15137.2134	2140	0
3_MACS_peak_1402_lociStitched	chr1	112134841	112138239	3	3043	4772.8308	2141	0
4_MACS_peak_27920_lociStitched	chr9	92136074	92139367	4	3042	5270.4465	2142	0
4_MACS_peak_21264_lociStitched	chr4	14178429	14182174	4	3042	4652.4135	2143	0
1_MACS_peak_16666_lociStitched	chr2	191744803	191747843	1	3041	8548.784	2144	0
1_MACS_peak_27624_lociStitched	chr9	33815920	33818959	1	3040	12386.964	2145	0
2_MACS_peak_11163_lociStitched	chr17	7209272	7212429	2	3038	11718.4683	2146	0
1_MACS_peak_4541_lociStitched	chr11	61582034	61585070	1	3037	15234.9516	2147	0
2_MACS_peak_8746_lociStitched	chr15	32905661	32908744	2	3037	9665.205	2148	0
4_MACS_peak_25636_lociStitched	chr7	75367664	75371019	4	3037	5989.6815	2149	0
3_MACS_peak_15458_lociStitched	chr2	37616386	37619532	3	3035	4808.3464	2150	0
1_MACS_peak_12063_lociStitched	chr17	48784302	48787335	1	3034	14397.651	2151	0
1_MACS_peak_24575_lociStitched	chr6	116600023	116603055	1	3033	14110.0184	2152	0
2_MACS_peak_17455_lociStitched	chr20	25297401	25300474	2	3033	5841.4657	2153	0
2_MACS_peak_13959_lociStitched	chr19	16737946	16741080	2	3033	12034.8734	2154	0
2_MACS_peak_22144_lociStitched	chr5	25188642	25191849	2	3033	11771.2935	2155	0
3_MACS_peak_9532_lociStitched	chr15	85290281	85293728	3	3033	9047.3409	2156	0
4_MACS_peak_23024_lociStitched	chr5	157338166	157341522	4	3032	5133.3376	2157	0
1_MACS_peak_28285_lociStitched	chr9	127531872	127534902	1	3031	7829.52	2158	0
3_MACS_peak_2874_lociStitched	chr10	5936238	5939487	3	3031	6264.072	2159	0
3_MACS_peak_28396_lociStitched	chr9	131450029	131453123	3	3030	8165.9942	2160	0
2_MACS_peak_18957_lociStitched	chr22	37447775	37450830	2	3029	5403.9895	2161	0
3_MACS_peak_1541_lociStitched	chr1	144518858	144521954	3	3029	8553.6288	2162	0
